name,instance,run_id,test_incremental/macro_example/recall,test_incremental/micro/f1,test_incremental_person-politician/macro_types/f1,test_incremental_person-monarch/macro_types/precision,test_incremental_person-religious_leader/macro_types/f1,test/micro/f1,test_pretraining/macro_example/precision,test_incremental_only/macro_example/precision,test_incremental_person-engineer/macro_types/f1,test_incremental_only/macro_example_exclusive/recall,test_incremental_person-doctor/macro_types/precision,test_incremental_person-politician/macro_types/precision,test_incremental_person-soldier/macro_types/f1,epoch,threshold_incremental,test/macro_types/precision,test_incremental/macro_example/precision,test_incremental/macro_example_exclusive/recall,test_incremental/macro_example_exclusive/f1,test_incremental_person-monarch/macro_types/recall,test_incremental_person-engineer/macro_types/precision,test_incremental/macro_types/recall,test_pretraining/macro_types/precision,test_incremental/micro/precision,test_incremental_only/macro_types/f1,test_incremental_only/micro/precision,test_incremental_person-actor/macro_types/f1,test_incremental_person-actor/macro_types/precision,test_incremental_only/macro_types/recall,test_incremental_person-musician/macro_types/recall,test/macro_example/recall,test_incremental_person-athlete/macro_types/f1,test_incremental_person-soldier/macro_types/recall,test_incremental_person-director/macro_types/recall,test_incremental_person-author/macro_types/precision,test_incremental_person-author/macro_types/f1,test_incremental_person-musician/macro_types/f1,test_incremental_person-artist/macro_types/precision,test_incremental/macro_types/f1,test_incremental_only/macro_example/f1,test_incremental_person-doctor/macro_types/f1,test_incremental_person-religious_leader/macro_types/precision,test_incremental/macro_types/precision,test_incremental_person-coach/macro_types/recall,test_incremental_person-athlete/macro_types/precision,test_incremental_person-musician/macro_types/precision,test_pretraining/micro/f1,test_incremental_person/macro_types/recall,test_pretraining/micro/recall,test_incremental_person-coach/macro_types/f1,test_incremental_person-architect/macro_types/precision,test_incremental_only/micro/f1,test_pretraining/macro_example/f1,test_incremental_person-author/macro_types/recall,test_incremental_person-athlete/macro_types/recall,test_incremental_only/macro_example_exclusive/precision,test_pretraining/macro_types/recall,test_pretraining/macro_example/recall,test_incremental_only/macro_example/recall,test_incremental/macro_example_exclusive/precision,test_incremental_person/macro_types/f1,test_incremental_person-doctor/macro_types/recall,test_incremental_person-engineer/macro_types/recall,threshold_pretraining,test_incremental_person-artist/macro_types/f1,test_incremental_person-actor/macro_types/recall,test/macro_example/precision,test_incremental_person/macro_types/precision,test_incremental_person-artist/macro_types/recall,test_incremental_person-architect/macro_types/recall,test_incremental_only/macro_types/precision,test_incremental_person-director/macro_types/f1,test/micro/recall,test_incremental/macro_example/f1,test_incremental_person-architect/macro_types/f1,test/macro_example/f1,test_incremental_only/macro_example_exclusive/f1,test_incremental_person-politician/macro_types/recall,test_incremental_person-director/macro_types/precision,test/macro_types/f1,test/micro/precision,test_incremental_person-soldier/macro_types/precision,test_incremental_person-religious_leader/macro_types/recall,test_incremental/micro/recall,test_pretraining/micro/precision,test_incremental_only/micro/recall,test_incremental_person-monarch/macro_types/f1,test_incremental_person-coach/macro_types/precision,test/macro_types/recall,test_pretraining/macro_types/f1
no_init_box_kenn_top_down_adapter_bert_ms,0,4xm5f5rj,0.15459290146827698,0.056393127888441086,0.0455627366900444,0.011482254602015018,0.020661156624555588,0.18970352411270144,0.10440443456172945,0.01854061335325241,0.028130361810326576,1.0,0.010438413359224796,0.023312456905841827,0.021342510357499123,12,0.0,0.6965230107307434,0.02744971588253975,0.9722101092338562,0.29319384694099426,1.0,0.014265831559896467,0.996936559677124,0.6965230107307434,0.029029643163084984,0.03640623018145561,0.018540609627962112,0.042234331369400024,0.021572720259428024,1.0,1.0,0.9085636138916016,0.04356705024838448,1.0,1.0,0.0487125962972641,0.09289979934692384,0.023383768275380135,0.04314544051885605,0.14422295987606049,0.03292393684387207,0.020661156624555588,0.010438413359224796,0.07773423939943314,1.0,0.022268615663051605,0.011830201372504234,0.18970352411270144,0.9540481567382812,0.8974602222442627,0.020661156624555588,0.010438413359224796,0.036406226456165314,0.18728739023208615,1.0,1.0,0.12626945972442627,0.8570588231086731,0.9085636138916016,0.14683368802070618,0.17262686789035797,0.9296375513076782,1.0,1.0,0.25,0.08272181451320648,1.0,0.10440443456172945,0.9064449071884156,1.0,1.0,0.01854061149060726,0.020661156624555588,0.8974602222442627,0.04662129655480385,0.020661156624555588,0.18728739023208615,0.22422602772712708,1.0,0.010438413359224796,0.7684966325759888,0.10606128722429276,0.010786360129714012,1.0,0.982543647289276,0.10606128722429276,1.0,0.02270381897687912,0.010438413359224796,0.8570588231086731,0.7684966325759888
no_init_box_kenn_bottom_up_adapter_bert_ms,0,elr9rmet,0.15459290146827698,0.056393127888441086,0.0455627366900444,0.011482254602015018,0.020661156624555588,0.18970352411270144,0.10440443456172945,0.01854061335325241,0.028130361810326576,1.0,0.010438413359224796,0.023312456905841827,0.021342510357499123,12,0.0,0.6965230107307434,0.02744971588253975,0.9722101092338562,0.29319384694099426,1.0,0.014265831559896467,0.996936559677124,0.6965230107307434,0.029029643163084984,0.03640623018145561,0.018540609627962112,0.042234331369400024,0.021572720259428024,1.0,1.0,0.9085636138916016,0.04356705024838448,1.0,1.0,0.0487125962972641,0.09289979934692384,0.023383768275380135,0.04314544051885605,0.1442229449748993,0.03292393684387207,0.020661156624555588,0.010438413359224796,0.07773423194885254,1.0,0.022268615663051605,0.011830201372504234,0.18970352411270144,0.9540481567382812,0.8974602222442627,0.020661156624555588,0.010438413359224796,0.036406226456165314,0.18728739023208615,1.0,1.0,0.12626945972442627,0.8570588231086731,0.9085636138916016,0.14683368802070618,0.17262686789035797,0.9296375513076782,1.0,1.0,0.25,0.08272181451320648,1.0,0.10440443456172945,0.9064449071884156,1.0,1.0,0.01854061149060726,0.020661156624555588,0.8974602222442627,0.04662129655480385,0.020661156624555588,0.18728739023208615,0.22422602772712708,1.0,0.010438413359224796,0.7684966325759888,0.10606128722429276,0.010786360129714012,1.0,0.982543647289276,0.10606128722429276,1.0,0.02270381897687912,0.010438413359224796,0.8570588231086731,0.7684966325759888
smart_init_box_adapter_bert_ms,2,h0a4bjam,0.1530967354774475,0.16913411021232605,0.1445523202419281,0.0381944440305233,0.062850721180439,0.4324621558189392,0.6975278258323669,0.018267225474119183,0.08219178766012192,0.9810426831245422,0.03464203327894211,0.07790697365999222,0.06688962876796722,12,0.01,0.7058345079421997,0.027176328003406525,0.9628009796142578,0.29028621315956116,1.0,0.04295154288411141,0.9818258881568908,0.7058345079421997,0.0926130935549736,0.11388795077800752,0.0604291707277298,0.13104188442230225,0.07019563019275665,0.9838099479675292,1.0,0.9073574542999268,0.13763441145420074,0.9677419066429138,0.9666666388511658,0.15765246748924255,0.27155596017837524,0.07614780962467194,0.1415420025587082,0.2088329941034317,0.032422855496406555,0.066964291036129,0.03252032399177551,0.116842620074749,1.0,0.07390300184488297,0.03958090767264366,0.4324621558189392,0.9540481567382812,0.8953753113746643,0.06688963621854782,0.03464203327894211,0.11387404799461363,0.7887256145477295,0.9785714149475098,1.0,0.1244075894355774,0.8534610271453857,0.9073574542999268,0.14405010640621185,0.17090758681297302,0.9296375513076782,1.0,0.9512194991111756,0.25,0.24773414433002472,0.9838709831237792,0.6975278258323669,0.9064449071884156,0.9919354915618896,1.0,0.06044244766235352,0.06423034518957138,0.8953753113746643,0.04615894705057144,0.066964291036129,0.7887256145477295,0.22081346809864044,1.0,0.033218786120414734,0.7726595401763916,0.2850763499736786,0.03464203327894211,0.9333333373069764,0.973399817943573,0.2850763499736786,0.98525470495224,0.0735785961151123,0.034602075815200806,0.8534610271453857,0.7726595401763916
smart_init_box_adapter_bert_ms,1,kve75143,0.15407097339630127,0.15024851262569427,0.12570355832576752,0.03329969570040703,0.054580897092819214,0.3994259834289551,0.6626234650611877,0.018466051667928696,0.07407408207654953,0.992891013622284,0.0301204826682806,0.06706706434488297,0.06066536158323288,12,0.01,0.7041846513748169,0.02737515419721603,0.968927800655365,0.2923682928085327,1.0,0.03849855810403824,0.9908660650253296,0.7041846513748169,0.0813608467578888,0.10066433995962144,0.05303354561328888,0.1175355464220047,0.062437061220407486,0.9934960007667542,1.0,0.9080997705459596,0.1208687424659729,1.0,1.0,0.13944223523139954,0.24475525319576263,0.06634146720170975,0.12375249713659286,0.1978767961263657,0.032780103385448456,0.05847953259944916,0.02811245061457157,0.10991328209638596,1.0,0.0643216073513031,0.0343087799847126,0.3994259834289551,0.9540481567382812,0.8968915939331055,0.058139532804489136,0.029910268262028698,0.10070479661226273,0.7661797404289246,1.0,1.0,0.12576168775558472,0.8556134700775146,0.9080997705459596,0.14578984677791595,0.17215797305107117,0.9296375513076782,1.0,0.9756097793579102,0.25,0.22024866938591003,1.0,0.6626234650611877,0.9064449071884156,1.0,1.0,0.05301816016435623,0.05780346691608429,0.8968915939331055,0.04649001732468605,0.058083247393369675,0.7661797404289246,0.2232464998960495,1.0,0.02976190485060215,0.772548496723175,0.25692257285118103,0.03128153458237648,0.9333333373069764,0.9800498485565186,0.25692257285118103,0.9959785342216492,0.064453125,0.02994011901319027,0.8556134700775146,0.772548496723175
smart_init_box_adapter_bert_ms,0,27dz9wpd,0.1491939127445221,0.21701271831989288,0.18390806019306183,0.04936305806040764,0.08523591607809067,0.5080483555793762,0.7642718553543091,0.018281493335962296,0.11963189393281937,0.9407583475112916,0.04617834463715553,0.10174880921840668,0.09422491490840912,12,0.02,0.7100948691368103,0.03333599492907524,0.9382567405700684,0.3427133560180664,0.939393937587738,0.06382978707551956,0.9300205707550048,0.7100948691368103,0.1226211041212082,0.14665088057518005,0.07961674779653549,0.15965166687965393,0.08771929889917374,0.9283042550086976,0.9411764740943908,0.9034546613693236,0.1666666716337204,1.0,0.8666666746139526,0.2160000056028366,0.3529411852359772,0.09770992398262024,0.1881977617740631,0.23537275195121765,0.03228961303830147,0.0881458967924118,0.04465709626674652,0.134736105799675,0.7333333492279053,0.0917721539735794,0.051529791206121445,0.5080483555793762,0.9540481567382812,0.8883624076843262,0.06666667014360428,0.047770701348781586,0.14674656093120575,0.8280553817749023,0.9642857313156128,0.90625,0.12450476735830308,0.8411264419555664,0.9034546613693236,0.13813500106334686,0.20964473485946655,0.9296375513076782,0.9666666388511658,0.9512194991111756,0.25,0.31424763798713684,0.8870967626571655,0.7642718553543091,0.9064449071884156,0.9516128897666932,1.0,0.07961403578519821,0.07914763689041138,0.8883624076843262,0.05449547991156578,0.09118540585041046,0.8280553817749023,0.2199060469865799,0.9552238583564758,0.04146730527281761,0.7700764536857605,0.3557495176792145,0.049441784620285034,0.9333333373069764,0.942643404006958,0.3557495176792145,0.9356568455696106,0.09379727393388748,0.03492063656449318,0.8411264419555664,0.7700764536857605
no_init_kenn_horizontal_adapter_bert_ms,2,2frf9cf0,0.11992660164833067,0.6322770714759827,0.5882352590560913,0.6470588445663452,0.6835442781448364,0.8332404494285583,0.8550162315368652,0.09101717174053192,0.20396600663661957,0.6017377972602844,0.4375,0.5797101259231567,0.471698135137558,17,0.11,0.818331241607666,0.1284852772951126,0.7541992664337158,0.7801840305328369,1.0,0.11538461595773696,0.7068352103233337,0.818331241607666,0.5678358674049377,0.5907085537910461,0.399807333946228,0.3851851522922516,0.3561643958091736,0.6880830526351929,0.5588235259056091,0.8871943354606628,0.8103448748588562,0.8064516186714172,0.6333333253860474,0.2469135820865631,0.18099546432495117,0.5507246255874634,0.8999999761581421,0.6157227158546448,0.08966651558876038,0.5384615063667297,0.5510203838348389,0.5454172492027283,1.0,0.9038461446762084,0.5428571701049805,0.8332404494285583,0.969365417957306,0.8504548668861389,0.7228915691375732,0.692307710647583,0.46524664759635925,0.8708080649375916,0.1428571492433548,0.734375,0.6198657751083374,0.8229943513870239,0.8871943354606628,0.08835536986589432,0.8080233335494995,0.9526881575584412,0.699999988079071,0.8780487775802612,0.375,0.5172414183616638,0.4193548262119293,0.8550162315368652,0.9365750551223756,0.3629032373428345,0.8999999761581421,0.5174773931503296,0.4691357910633087,0.8504548668861389,0.12405849993228912,0.782608687877655,0.8708080649375916,0.6106672286987305,0.5970149040222168,0.3725490272045135,0.8206561803817749,0.8167091608047485,0.3333333432674408,0.8999999761581421,0.7132169604301453,0.8167091608047485,0.5563002824783325,0.785714328289032,0.5660377144813538,0.8229943513870239,0.8206561803817749
no_init_kenn_horizontal_adapter_bert_ms,1,1x3w2nex,0.11221957206726074,0.6689274907112122,0.5087718963623047,0.761904776096344,0.7352941036224365,0.8483917713165283,0.887224555015564,0.09156808257102966,0.2975206673145294,0.5167456865310669,0.7894737124443054,0.6170212626457214,0.485714316368103,16,0.2,0.8444904685020447,0.13912084698677063,0.7057309150695801,0.7812662124633789,0.9696969985961914,0.17910447716712952,0.6273723840713501,0.8444904685020447,0.6825259327888489,0.6186490654945374,0.5065885782241821,0.30645161867141724,0.30645161867141724,0.6029443144798279,0.5882353186607361,0.8793895244598389,0.8035714030265808,0.5483871102333069,0.5,0.4347825944423675,0.12269939482212068,0.7142857313156128,0.9285714030265808,0.6410253643989563,0.08298654854297638,0.6122449040412903,0.6578947305679321,0.6552858352661133,1.0,0.9375,0.9090909361839294,0.8483917713165283,0.969365417957306,0.8373767733573914,0.7142857313156128,0.84375,0.4842546880245209,0.883289635181427,0.0714285746216774,0.703125,0.6236177086830139,0.8040746450424194,0.8793895244598389,0.0758756697177887,0.8749088644981384,0.9526881575584412,0.5,0.8780487775802612,0.375,0.34210526943206787,0.30645161867141724,0.887224555015564,0.9365750551223756,0.20967741310596463,0.8999999761581421,0.6351938247680664,0.517241358757019,0.8373767733573914,0.12423057109117508,0.8709677457809448,0.883289635181427,0.5651738047599792,0.43283581733703613,0.5357142686843872,0.8237872123718262,0.8597003221511841,0.43589743971824646,0.8333333134651184,0.6558603644371033,0.8597003221511841,0.46380695700645447,0.8533334136009216,0.5555555820465088,0.8040746450424194,0.8237872123718262
no_init_kenn_horizontal_adapter_bert_ms,0,2mpat0z7,0.12013868987560272,0.6907920837402344,0.6106870174407959,0.6530612111091614,0.7575757503509521,0.851370632648468,0.8846323490142822,0.09832406044006348,0.3711340129375458,0.6064771413803101,0.5263158082962036,0.625,0.5750000476837158,22,0.13,0.8341819643974304,0.13210391998291016,0.75553297996521,0.7913720011711121,0.9696969985961914,0.23529411852359772,0.6994658708572388,0.8341819643974304,0.6690031290054321,0.6312061548233032,0.5129469633102417,0.3815028965473175,0.29729729890823364,0.6801873445510864,0.5882353186607361,0.8867974877357483,0.7387387156486511,0.7419354915618896,0.6333333253860474,0.4166666567325592,0.25,0.6349206566810608,0.7894737124443054,0.6528106331825256,0.09345821291208269,0.5882353782653809,0.6944444179534912,0.6119900941848755,1.0,0.8723404407501221,0.6896551847457886,0.851370632648468,0.969365417957306,0.8506444096565247,0.7228915691375732,0.7297297120094299,0.5343610048294067,0.8857136368751526,0.1785714328289032,0.640625,0.6696288585662842,0.821239709854126,0.8867974877357483,0.0890512615442276,0.8307804465293884,0.9526881575584412,0.6666666865348816,0.8780487775802612,0.375,0.4972376227378845,0.5322580933570862,0.8846323490142822,0.9365750551223756,0.3629032373428345,0.8999999761581421,0.5888053774833679,0.6551724076271057,0.8506444096565247,0.1258375197649002,0.8059700727462769,0.8857136368751526,0.6364904046058655,0.5970149040222168,0.6785714030265808,0.8276602029800415,0.8520979881286621,0.4693877696990967,0.8333333134651184,0.7140482068061829,0.8520979881286621,0.5576407313346863,0.7804878354072571,0.5660377144813538,0.821239709854126,0.8276602029800415
no_init_kenn_hybrid_adapter_bert_ms,2,3530jq11,0.11631374061107635,0.6876046657562256,0.5984251499176025,0.75,0.695652186870575,0.8521639108657837,0.8932266235351562,0.10026676207780838,0.3046875,0.5657583475112915,0.6785714030265808,0.6333333253860474,0.4523809254169464,17,0.18000000000000002,0.8496555089950562,0.12850846350193024,0.7314785718917847,0.7679139375686646,1.0,0.18139535188674927,0.6587426662445068,0.8496555089950562,0.6928269863128662,0.6473110914230347,0.5308988690376282,0.40860214829444885,0.6129032373428345,0.6365552544593811,0.5,0.8830827474594116,0.752293586730957,0.6129032373428345,0.5666666626930237,0.6470588445663452,0.14012739062309265,0.6538461446762085,0.95652174949646,0.6677364110946655,0.09086328744888306,0.6551724076271057,0.6153846383094788,0.6769790649414062,1.0,0.9111111164093018,0.9444444179534912,0.8521639108657837,0.969365417957306,0.8434420228004456,0.7692307829856873,0.8181818127632141,0.5185185670852661,0.8881257176399231,0.07857143133878708,0.640625,0.6828594207763672,0.8115437030792236,0.8830827474594116,0.08307237923145294,0.8081692457199097,0.9526881575584412,0.6333333253860474,0.9512194991111756,0.375,0.5176470279693604,0.30645161867141724,0.8932266235351562,0.9365750551223756,0.35483869910240173,0.8999999761581421,0.6584365367889404,0.5230769515037537,0.8434420228004456,0.12210738658905028,0.8571428060531616,0.8881257176399231,0.6188177466392517,0.5671641826629639,0.48571428656578064,0.8301624059677124,0.8610681295394897,0.35849055647850037,0.800000011920929,0.6824604868888855,0.8610681295394897,0.5067024230957031,0.8571428656578064,0.625,0.8115437030792236,0.8301624059677124
no_init_kenn_top_down_adapter_bert_ms,2,1vgiz4vf,0.11495095491409302,0.6172651052474976,0.5666667222976685,0.7674418687820435,0.6666666865348816,0.8313659429550171,0.8606646060943604,0.10119462013244628,0.1593291312456131,0.5517772436141968,0.5142857432365417,0.6415094137191772,0.4197531044483185,17,0.21,0.8368239402770996,0.13079912960529327,0.7229081988334656,0.769527792930603,1.0,0.08715596050024033,0.6389515995979309,0.8368239402770996,0.5710247159004211,0.6079341769218445,0.387473464012146,0.4269663095474243,0.7037037014961243,0.615350604057312,0.44117647409439087,0.8817489147186279,0.7476636171340942,0.5483871102333069,0.5333333611488342,0.3571428656578064,0.1190476194024086,0.5263158082962036,0.9777777791023254,0.630919337272644,0.08999013155698776,0.5538461804389954,0.5714285969734192,0.6230864524841309,1.0,0.930232584476471,0.6521739363670349,0.8313659429550171,0.969365417957306,0.8409780263900757,0.7792208194732666,0.7714285850524902,0.43246445059776306,0.8710792064666748,0.0714285746216774,0.625,0.6891785264015198,0.8068315982818604,0.8817489147186279,0.08101948350667953,0.82257479429245,0.9526881575584412,0.6000000238418579,0.9268292784690856,0.375,0.5207100510597229,0.30645161867141724,0.8606646060943604,0.9365750551223756,0.35483869910240173,0.8999999761581421,0.6006944179534912,0.4923076927661896,0.8409780263900757,0.12236402928829192,0.8307691812515259,0.8710792064666748,0.6128711700439453,0.5074626803398132,0.4571428596973419,0.8215541839599609,0.8219711184501648,0.3400000035762787,0.800000011920929,0.671654224395752,0.8219711184501648,0.4892761409282684,0.8684210777282715,0.6382978558540344,0.8068315982818604,0.8215541839599609
no_init_kenn_bottom_up_adapter_bert_ms,2,2r0qw5w4,0.11169765144586564,0.6856392621994019,0.603448212146759,0.761904776096344,0.6865671873092651,0.8533849120140076,0.8999594449996948,0.09400371462106703,0.30901286005973816,0.5128752589225769,0.6800000071525574,0.7142857313156128,0.4444444179534912,17,0.21,0.8588607311248779,0.1343945860862732,0.7024487257003784,0.7672350406646729,0.9696969985961914,0.1875,0.6078332662582397,0.8588607311248779,0.7243293523788452,0.6355172991752625,0.5592105388641357,0.3414634168148041,0.699999988079071,0.582009494304657,0.38235294818878174,0.8787856101989746,0.686274528503418,0.5161290168762207,0.5,0.75,0.0810810849070549,0.5416666865348816,0.976190447807312,0.6573461890220642,0.0836232453584671,0.6181818246841431,0.6216216087341309,0.7156409025192261,1.0,0.921052634716034,0.9285714030265808,0.8533849120140076,0.969365417957306,0.8362395763397217,0.800000011920929,0.8181818127632141,0.5022156834602356,0.8892464637756348,0.04285714402794838,0.546875,0.6402053833007812,0.7994224429130554,0.8787856101989746,0.07530735433101654,0.8451859951019287,0.9526881575584412,0.5666666626930237,0.8780487775802612,0.375,0.4939758777618408,0.22580644488334656,0.8999594449996948,0.9365750551223756,0.3306451737880707,0.8999999761581421,0.6998597979545593,0.5769230723381042,0.8362395763397217,0.12199945747852324,0.8571428060531616,0.8892464637756348,0.5695100426673889,0.5223880410194397,0.6818181872367859,0.8280763030052185,0.8712480068206787,0.39024388790130615,0.7666666507720947,0.6508728265762329,0.8712480068206787,0.4557640850543976,0.8533334136009216,0.6666666865348816,0.7994224429130554,0.8280763030052185
no_init_kenn_hybrid_adapter_bert_ms,1,256873o4,0.1106596142053604,0.7072945237159729,0.471698135137558,0.8157894611358643,0.7796610593795776,0.8599099516868591,0.9113779067993164,0.09562746435403824,0.4645161032676697,0.5080569386482239,0.7647058963775635,0.6410256624221802,0.4067796468734741,16,0.27,0.8682515025138855,0.13839596509933472,0.6959205865859985,0.7734225988388062,0.939393937587738,0.31578946113586426,0.5791552066802979,0.8682515025138855,0.7954309582710266,0.632622241973877,0.6591836810112,0.37974682450294495,0.8823529481887817,0.551283061504364,0.44117647409439087,0.8764638900756836,0.6666666865348816,0.3870967626571655,0.46666666865348816,0.7857142686843872,0.261904776096344,0.6000000238418579,0.9642857313156128,0.6555201411247253,0.08381493389606476,0.5531914830207825,0.7931034564971924,0.7550821304321289,1.0,0.9428571462631226,0.9375,0.8599099516868591,0.969365417957306,0.8330174088478088,0.7792208194732666,0.8709677457809448,0.5226536989212036,0.8935799598693848,0.15714286267757416,0.515625,0.6512638330459595,0.792594313621521,0.8764638900756836,0.07459986209869385,0.8703501224517822,0.9526881575584412,0.4333333373069763,0.8780487775802612,0.375,0.3552631437778473,0.24193547666072843,0.9113779067993164,0.9365750551223756,0.2177419364452362,0.8999999761581421,0.7421183586120605,0.5283018946647644,0.8330174088478088,0.12298334389925004,0.8852458596229553,0.8935799598693848,0.5708154439926147,0.3731343150138855,0.6086956262588501,0.8286997079849243,0.8885968327522278,0.4285714328289032,0.7666666507720947,0.6367414593696594,0.8885968327522278,0.4329758584499359,0.8732393383979797,0.6382978558540344,0.792594313621521,0.8286997079849243
no_init_kenn_top_down_adapter_bert_ms,1,3pb1eg9l,0.12231583148241044,0.6089405417442322,0.5909091234207153,0.39759036898612976,0.6749999523162842,0.8248142600059509,0.84544837474823,0.1062224581837654,0.19323670864105225,0.6404423713684082,0.4375,0.6000000238418579,0.43589743971824646,16,0.17,0.8100913763046265,0.13136743009090424,0.7692247629165649,0.7966712713241577,1.0,0.10723860561847688,0.7064363956451416,0.8100913763046265,0.5280830264091492,0.565639078617096,0.3622317612171173,0.3815789520740509,0.3222222328186035,0.6876557469367981,0.5882353186607361,0.8867084980010986,0.76106196641922,0.5483871102333069,0.7333333492279053,0.4081632792949677,0.3361344635486603,0.6250000596046448,0.6181818246841431,0.592903196811676,0.09975984692573547,0.5384615063667297,0.5400000214576721,0.5108096599578857,1.0,0.8775510191917419,0.6666666865348816,0.8248142600059509,0.969365417957306,0.8517816662788391,0.6666666865348816,0.5744680762290955,0.4416535794734955,0.865587055683136,0.2857142984867096,0.671875,0.723420262336731,0.822899341583252,0.8867084980010986,0.09403850883245468,0.8261488676071167,0.9526881575584412,0.699999988079071,0.9756097793579102,0.375,0.37988826632499695,0.4677419364452362,0.84544837474823,0.9365750551223756,0.27419355511665344,0.8999999761581421,0.48039788007736206,0.4399999976158142,0.8517816662788391,0.1266801506280899,0.701298713684082,0.865587055683136,0.6794071197509766,0.5820895433425903,0.3142857253551483,0.8164451122283936,0.799501895904541,0.3617021143436432,0.8999999761581421,0.7190357446670532,0.799501895904541,0.5656836628913879,0.568965494632721,0.5,0.822899341583252,0.8164451122283936
no_init_kenn_bottom_up_adapter_bert_ms,1,3t8nk990,0.11315322667360306,0.7075133919715881,0.4955751895904541,0.761904776096344,0.75,0.8589195609092712,0.9068918228149414,0.09371375292539597,0.4175824224948883,0.5324645042419434,0.7894737124443054,0.6086956262588501,0.45454543828964233,16,0.2,0.8629880547523499,0.1364532709121704,0.7116025686264038,0.7780286073684692,0.9696969985961914,0.26950353384017944,0.6199711561203003,0.8629880547523499,0.7657308578491211,0.6509251594543457,0.6214285492897034,0.380952388048172,0.7272727489471436,0.5950144529342651,0.5588235259056091,0.8789139986038208,0.7706421613693237,0.4838709533214569,0.5,0.8461538553237915,0.2650602459907532,0.6909091472625732,0.9615384340286256,0.6717540621757507,0.0852472111582756,0.6122449040412903,0.7058823704719543,0.7329756617546082,1.0,0.9333333373069764,0.9047619104385376,0.8589195609092712,0.969365417957306,0.8377558588981628,0.7692307829856873,0.8709677457809448,0.5329249501228333,0.892683744430542,0.15714286267757416,0.65625,0.6382306814193726,0.802312433719635,0.8789139986038208,0.07818372547626495,0.8581327795982361,0.9526881575584412,0.5,0.9268292784690856,0.375,0.3333333432674408,0.25806450843811035,0.9068918228149414,0.9365750551223756,0.2016129046678543,0.8999999761581421,0.7184328436851501,0.5555555820465088,0.8377558588981628,0.12371575832366943,0.8852458596229553,0.892683744430542,0.5805699229240417,0.41791045665740967,0.625,0.8315448760986328,0.8811802268028259,0.4285714328289032,0.800000011920929,0.6575228571891785,0.8811802268028259,0.4664879441261291,0.8533334136009216,0.625,0.802312433719635,0.8315448760986328
smart_init_kenn_hybrid_adapter_bert_ms,2,d0ylmp8e,0.11821255087852478,0.3592253625392914,0.2410423308610916,0.10175438225269318,0.09459459036588667,0.7013720273971558,0.852972149848938,0.02623875066637993,0.3919598162174225,0.5800157785415649,0.07657657563686371,0.15416666865348816,0.10441767424345016,14,0.04,0.7351036667823792,0.07292234152555466,0.7434198260307312,0.5672634243965149,0.8787878751754761,0.24683544039726257,0.5990264415740967,0.7351036667823792,0.2414187639951706,0.2287859618663788,0.13264968991279602,0.18623481690883636,0.12432432174682616,0.572573721408844,0.5882353186607361,0.8806226253509521,0.15436242520809174,0.4193548262119293,0.6333333253860474,0.29842931032180786,0.34441089630126953,0.20408163964748385,0.4147727191448212,0.29520171880722046,0.04011765122413635,0.1349206268787384,0.05263157933950424,0.1958613395690918,0.6666666865348816,0.09829059988260268,0.12345679104328156,0.7013720273971558,0.969365417957306,0.8478013873100281,0.1269841194152832,0.08133970946073532,0.21278856694698337,0.8665768504142761,0.40714284777641296,0.359375,0.17869709432125092,0.797325611114502,0.8806226253509521,0.08516585826873779,0.45859694480896,0.9526881575584412,0.5666666626930237,0.9512194991111756,0.375,0.4866666793823242,0.3709677457809448,0.852972149848938,0.9365750551223756,0.5887096524238586,0.5666666626930237,0.14295321702957153,0.1711711883544922,0.8478013873100281,0.09020158648490906,0.1422594040632248,0.8665768504142761,0.2732183337211609,0.5522388219833374,0.0989583358168602,0.7649514675140381,0.5980746150016785,0.059633027762174606,0.46666666865348816,0.7015793919563293,0.5980746150016785,0.5375335216522217,0.18238994479179385,0.07017543911933899,0.797325611114502,0.7649514675140381
