name,instance,run_id,test_incremental_person-director/macro_types/recall,test_incremental_person-athlete/macro_types/f1,test_incremental/macro_example_exclusive/recall,test_incremental_person-actor/macro_types/precision,test_incremental/macro_example/precision,test/micro/f1,test_incremental_only/macro_example_exclusive/recall,test_incremental_person/macro_types/f1,test_incremental_person-soldier/macro_types/f1,test_incremental_person-artist/macro_types/recall,test_incremental_person-author/macro_types/precision,test/micro/precision,test/macro_types/precision,test_incremental_person-actor/macro_types/recall,test_incremental_person-doctor/macro_types/recall,test/macro_example/recall,test_incremental_only/macro_types/recall,test_pretraining/macro_example/f1,test_incremental_person-artist/macro_types/precision,test_incremental_person-musician/macro_types/precision,threshold_incremental,test_incremental_person-monarch/macro_types/precision,test_incremental_person-monarch/macro_types/recall,test_incremental/micro/recall,test/macro_types/recall,test_incremental/micro/f1,epoch,test/macro_example/f1,threshold_pretraining,test_incremental_only/macro_types/precision,test_incremental_person/macro_types/precision,test_incremental/macro_types/precision,test_incremental_person-director/macro_types/precision,test_incremental_person-religious_leader/macro_types/recall,test_incremental_person-engineer/macro_types/f1,test_incremental/macro_example_exclusive/f1,test_incremental_person-author/macro_types/recall,test_incremental_person-soldier/macro_types/recall,test_incremental_only/macro_example/f1,test_incremental_person/macro_types/recall,test_incremental_only/macro_example_exclusive/precision,test_pretraining/micro/f1,test_incremental/macro_example/recall,test/micro/recall,test_incremental_person-architect/macro_types/recall,test_incremental_person-politician/macro_types/precision,test_incremental_only/micro/f1,test_incremental_person-politician/macro_types/f1,test_incremental_person-musician/macro_types/recall,test_incremental_person-author/macro_types/f1,test_incremental_person-architect/macro_types/f1,test_incremental_person-engineer/macro_types/recall,test_incremental_only/macro_types/f1,test/macro_types/f1,test_incremental_person-politician/macro_types/recall,test_pretraining/micro/recall,test_incremental_person-coach/macro_types/f1,test_incremental/micro/precision,test_incremental_person-religious_leader/macro_types/f1,test_pretraining/macro_example/precision,test_incremental_person-athlete/macro_types/precision,test_incremental/macro_example/f1,test_incremental/macro_types/recall,test_incremental_person-religious_leader/macro_types/precision,test_pretraining/macro_types/f1,test_incremental_person-athlete/macro_types/recall,test_incremental_person-engineer/macro_types/precision,test_incremental_only/macro_example/recall,test_incremental_person-architect/macro_types/precision,test_incremental_only/micro/precision,test_incremental_only/macro_example/precision,test_incremental_person-musician/macro_types/f1,test/macro_example/precision,test_incremental_person-coach/macro_types/recall,test_incremental_person-doctor/macro_types/f1,test_incremental_person-director/macro_types/f1,test_incremental_person-soldier/macro_types/precision,test_pretraining/macro_example/recall,test_incremental_person-artist/macro_types/f1,test_incremental_person-monarch/macro_types/f1,test_pretraining/macro_types/recall,test_pretraining/macro_types/precision,test_incremental_person-actor/macro_types/f1,test_incremental_only/macro_example_exclusive/f1,test_incremental_person-coach/macro_types/precision,test_incremental_person-doctor/macro_types/precision,test_pretraining/micro/precision,test_incremental_only/micro/recall,test_incremental/macro_example_exclusive/precision,test_incremental/macro_types/f1
no_init_box_kenn_top_down_adapter_bert_ms,0,zy0klqdh,1.0,0.04356705024838448,0.9722101092338562,0.021572720259428024,0.02744971588253975,0.18970352411270144,1.0,0.9296375513076782,0.021342510357499123,1.0,0.0487125962972641,0.10606128722429276,0.6965230107307434,1.0,1.0,0.9085636138916016,1.0,0.18728739023208615,0.04314544051885605,0.011830201372504234,0.0,0.011482254602015018,1.0,0.982543647289276,0.8570588231086731,0.056393127888441086,34,0.18728739023208615,0.25,0.018540609627962112,0.9064449071884156,0.07773423194885254,0.010438413359224796,1.0,0.028130361810326576,0.29319384694099426,1.0,1.0,0.03292393684387207,0.9540481567382812,0.12626945972442627,0.18970352411270144,0.15459290146827698,0.8974602222442627,1.0,0.023312456905841827,0.036406226456165314,0.0455627366900444,1.0,0.09289979934692384,0.020661156624555588,1.0,0.036406226456165314,0.7684966325759888,1.0,0.8974602222442627,0.020661156624555588,0.029029643163084984,0.020661156624555588,0.10440443456172945,0.022268615663051605,0.04662129655480385,0.996936559677124,0.010438413359224796,0.7684966325759888,1.0,0.014265831559896467,0.14683368802070618,0.010438413359224796,0.018540609627962112,0.01854061335325241,0.023383768275380135,0.10440443456172945,1.0,0.020661156624555588,0.020661156624555588,0.010786360129714012,0.9085636138916016,0.08272181451320648,0.02270381897687912,0.8570588231086731,0.6965230107307434,0.042234331369400024,0.22422602772712708,0.010438413359224796,0.010438413359224796,0.10606128722429276,1.0,0.17262686789035797,0.1442229449748993
no_init_box_kenn_bottom_up_adapter_bert_ms,0,s9yost3b,1.0,0.04356705024838448,0.9722101092338562,0.021572720259428024,0.02744971588253975,0.18970352411270144,1.0,0.9296375513076782,0.021342510357499123,1.0,0.0487125962972641,0.10606128722429276,0.6965230107307434,1.0,1.0,0.9085636138916016,1.0,0.18728739023208615,0.04314544051885605,0.011830201372504234,0.0,0.011482254602015018,1.0,0.982543647289276,0.8570588231086731,0.056393127888441086,34,0.18728739023208615,0.25,0.018540609627962112,0.9064449071884156,0.07773423194885254,0.010438413359224796,1.0,0.028130361810326576,0.29319384694099426,1.0,1.0,0.03292393684387207,0.9540481567382812,0.12626945972442627,0.18970352411270144,0.15459290146827698,0.8974602222442627,1.0,0.023312456905841827,0.036406226456165314,0.0455627366900444,1.0,0.09289979934692384,0.020661156624555588,1.0,0.036406226456165314,0.7684966325759888,1.0,0.8974602222442627,0.020661156624555588,0.029029643163084984,0.020661156624555588,0.10440443456172945,0.022268615663051605,0.04662129655480385,0.996936559677124,0.010438413359224796,0.7684966325759888,1.0,0.014265831559896467,0.14683368802070618,0.010438413359224796,0.018540609627962112,0.01854061335325241,0.023383768275380135,0.10440443456172945,1.0,0.020661156624555588,0.020661156624555588,0.010786360129714012,0.9085636138916016,0.08272181451320648,0.02270381897687912,0.8570588231086731,0.6965230107307434,0.042234331369400024,0.22422602772712708,0.010438413359224796,0.010438413359224796,0.10606128722429276,1.0,0.17262686789035797,0.1442229449748993
smart_init_box_adapter_bert_ms,2,r4myooe1,0.6000000238418579,0.033259425312280655,0.7963738441467285,0.04927884787321091,0.0647713765501976,0.41984301805496216,0.6909558176994324,0.9296375513076782,0.0482204407453537,0.7580645084381104,0.12838633358478546,0.27857673168182373,0.7019575834274292,0.6612903475761414,0.6666666865348816,0.8807196617126465,0.6608303785324097,0.7849591374397278,0.11230585724115372,0.02761104516685009,0.01,0.03210463747382164,0.8181818127632141,0.7822111248970032,0.7816877961158752,0.14036396145820618,31,0.7849591374397278,0.25,0.04299607872962952,0.9064449071884156,0.10055933892726898,0.021531101316213608,0.7666666507720947,0.09101250767707823,0.5389873385429382,0.7785714268684387,0.6774193644523621,0.022818131372332573,0.9540481567382812,0.08754540979862213,0.41984301805496216,0.12663286924362183,0.8517816662788391,0.800000011920929,0.05402160808444023,0.08099439740180969,0.10000000149011612,0.6764705777168274,0.22042466700077057,0.055427249521017075,0.9756097793579102,0.08073898404836655,0.739680290222168,0.6716417670249939,0.8517816662788391,0.01152073685079813,0.07709954679012299,0.05299539119005203,0.7079805135726929,0.017899760976433754,0.08570535480976105,0.6803781986236572,0.02744629979133606,0.739680290222168,0.234375,0.04773269593715668,0.10145557671785356,0.028708133846521378,0.04307403787970543,0.012854615226387978,0.053056519478559494,0.7079805135726929,0.1666666716337204,0.04624278098344803,0.04157043993473053,0.02500000037252903,0.8807196617126465,0.1956295520067215,0.06178489699959755,0.7816877961158752,0.7019575834274292,0.09172259271144868,0.15540120005607605,0.005966586992144585,0.023952096700668335,0.27857673168182373,0.6769437193870544,0.4073368310928345,0.17522114515304563
smart_init_box_adapter_bert_ms,1,q1x27kr6,0.8666666746139526,0.05791855230927467,0.8892049789428711,0.0500490665435791,0.04612434655427933,0.38508903980255127,0.849526047706604,0.9296375513076782,0.057251907885074615,0.927419364452362,0.13000977039337158,0.24669510126113892,0.7023149728775024,0.8225806355476379,0.8999999761581421,0.8954228162765503,0.8420352935791016,0.7586223483085632,0.1131889745593071,0.02964426949620247,0.01,0.03048180975019932,0.939393937587738,0.8935993313789368,0.8219555616378784,0.13407334685325625,29,0.7586223483085632,0.25,0.044604383409023285,0.9064449071884156,0.10206042230129242,0.024667931720614433,0.800000011920929,0.0759962946176529,0.43743956089019775,0.949999988079071,0.9677419066429138,0.03018963895738125,0.9540481567382812,0.11695502698421478,0.38508903980255127,0.14139410853385925,0.8771796822547913,0.9666666388511658,0.05691854655742645,0.08464697003364563,0.10681399703025818,0.8823529481887817,0.2287188321352005,0.05430711433291435,1.0,0.0847209244966507,0.7574399709701538,0.8656716346740723,0.8771796822547913,0.022835394367575645,0.07247354090213776,0.04580152779817581,0.658082127571106,0.030739672482013702,0.06955806910991669,0.8495028018951416,0.023575639352202415,0.7574399709701538,0.5,0.03949903696775437,0.12473904341459274,0.027938343584537503,0.04452341049909592,0.017172936350107193,0.05736137926578522,0.658082127571106,0.4000000059604645,0.051477596163749695,0.0479704812169075,0.029498524963855743,0.8954228162765503,0.2017543911933899,0.05904762074351311,0.8219555616378784,0.7023149728775024,0.09435707330703735,0.20560431480407715,0.011753182858228683,0.026496564969420433,0.24669510126113892,0.8565683364868164,0.2900686264038086,0.18222776055336
smart_init_box_adapter_bert_ms,0,iw4svd44,0.9333333373069764,0.11620794981718063,0.9454777836799622,0.062227074056863785,0.03251373767852783,0.4164191484451294,0.9537914991378784,0.9296375513076782,0.06581741571426392,0.975806474685669,0.15098468959331512,0.2717699408531189,0.7046237587928772,0.9193548560142516,0.9666666388511658,0.9043129086494446,0.9383999109268188,0.7799196243286133,0.13038793206214905,0.03429796174168587,0.01,0.03497267886996269,0.9696969985961914,0.9509559273719788,0.8433699011802673,0.1571536362171173,32,0.7799196243286133,0.25,0.054994069039821625,0.9064449071884156,0.11175745725631714,0.030434781685471535,0.9333333373069764,0.08324872702360153,0.33623218536376953,0.9857142567634584,1.0,0.03199796378612518,0.9540481567382812,0.12301270663738252,0.4164191484451294,0.1503421515226364,0.8902577757835388,1.0,0.07002188265323639,0.10395713150501253,0.130479097366333,0.9411764740943908,0.26185959577560425,0.06376194953918457,1.0,0.10389921814203262,0.7677789926528931,0.9552238583564758,0.8902577757835388,0.04179728031158447,0.08565438538789749,0.05951115861535072,0.6856101751327515,0.062159214168787,0.053464893251657486,0.9394431114196776,0.030735455453395844,0.7677789926528931,0.890625,0.04343220219016075,0.14004871249198914,0.03293084353208542,0.054990291595458984,0.01806240901350975,0.06618407368659973,0.6856101751327515,0.6666666865348816,0.06144068017601967,0.0589473657310009,0.034028541296720505,0.9043129086494446,0.23003803193569183,0.06751055270433426,0.8433699011802673,0.7046237587928772,0.11656441539525986,0.21791979670524597,0.021574972197413445,0.03172866627573967,0.2717699408531189,0.9490616917610168,0.20447370409965515,0.19975212216377256
no_init_kenn_horizontal_adapter_bert_ms,2,oz7mblic,0.5333333611488342,0.4571428596973419,0.6678024530410767,0.4117647111415863,0.13015541434288025,0.8359233736991882,0.4370458424091339,0.9526881575584412,0.33707863092422485,0.22580644488334656,0.27586206793785095,0.8409745097160339,0.8073458075523376,0.33870968222618103,0.5666666626930237,0.8761329054832458,0.5397677421569824,0.87571120262146,0.6666666865348816,0.4634146392345429,0.060000000000000005,0.5192307829856873,0.8181818127632141,0.6275976896286011,0.7900353670120239,0.6206330060958862,67,0.87571120262146,0.375,0.4680428206920624,0.9365750551223756,0.4992783069610596,0.2666666805744171,0.7333333492279053,0.25,0.7355223298072815,0.11428571492433548,0.4838709533214569,0.06861031800508499,0.969365417957306,0.5019747018814087,0.8359233736991882,0.10618849098682404,0.8309324979782104,0.8999999761581421,0.5263158082962036,0.41516968607902527,0.4838709831237793,0.5588235259056091,0.16161617636680603,0.7941175699234009,0.5609756112098694,0.5013529658317566,0.7985968589782715,0.447761207818985,0.8309324979782104,0.7499999403953552,0.6138211488723755,0.6769230365753174,0.8752899169921875,0.5853658318519592,0.11695674061775208,0.5684075951576233,0.6285714507102966,0.7985968589782715,0.375,0.16083915531635284,0.06417304277420044,0.7105262875556946,0.4121532440185547,0.07370680570602417,0.5066667199134827,0.8752899169921875,0.8999999761581421,0.49275362491607666,0.35555556416511536,0.2586206793785095,0.8761329054832458,0.33734941482543945,0.6352941393852234,0.7900353670120239,0.8073458075523376,0.37168142199516296,0.4672655165195465,0.6428571343421936,0.43589743971824646,0.8409745097160339,0.4182305634021759,0.8185266256332397,0.5316050052642822
no_init_kenn_horizontal_adapter_bert_ms,1,33uelgsn,0.20000000298023224,0.1621621698141098,0.6218141317367554,0.1449999958276749,0.13611111044883728,0.788459837436676,0.35896527767181396,0.9526881575584412,0.25,0.1854838728904724,0.012738853693008425,0.7606130242347717,0.7795559763908386,0.4677419364452362,0.23333333432674408,0.8669379949569702,0.429223895072937,0.8562455177307129,0.21698112785816193,0.0656934306025505,0.15000000000000002,0.4126984179019928,0.7878788113594055,0.5727348327636719,0.7654700875282288,0.4756644666194916,25,0.8562455177307129,0.375,0.3429884910583496,0.9365750551223756,0.3825609087944031,0.0833333358168602,0.7333333492279053,0.19217081367969513,0.7203449010848999,0.014285714365541937,0.22580644488334656,0.06053701788187027,0.969365417957306,0.4842022359371186,0.788459837436676,0.09887580573558807,0.8184230327606201,0.7666666507720947,0.4050633013248443,0.2501271069049835,0.4383561909198761,0.2647058963775635,0.013468013145029545,0.6478873491287231,0.6585366129875183,0.38129109144210815,0.7724488377571106,0.4776119291782379,0.8184230327606201,0.7397260665893555,0.4067296385765076,0.6470588445663452,0.8458136320114136,0.6000000238418579,0.1145433634519577,0.46523335576057434,0.5789473652839661,0.7724488377571106,0.09375,0.11249999701976776,0.05270818993449211,0.5609756112098694,0.201474204659462,0.07109719514846802,0.10526315867900848,0.8458136320114136,0.8999999761581421,0.3499999940395355,0.11764706671237946,0.2800000011920929,0.8669379949569702,0.20000001788139343,0.5416666269302368,0.7654700875282288,0.7795559763908386,0.2213740199804306,0.41228294372558594,0.6279069781303406,0.699999988079071,0.7606130242347717,0.3297587037086487,0.8559809923171997,0.4198662340641022
no_init_kenn_horizontal_adapter_bert_ms,0,gkyspyqe,0.1666666716337204,0.7102803587913513,0.6713399887084961,0.2112676054239273,0.1312340497970581,0.8337615728378296,0.4476698338985443,0.9526881575584412,0.5714285373687744,0.17741934955120087,0.3888888955116272,0.8371871113777161,0.8037353754043579,0.24193547666072843,0.4333333373069763,0.8763442039489746,0.5180159211158752,0.8751717805862427,0.3384615480899811,0.239130437374115,0.1,0.6078431606292725,0.939393937587738,0.6251038908958435,0.7852016687393188,0.6131267547607422,57,0.8751717805862427,0.375,0.4517959952354431,0.9365750551223756,0.4841145873069763,0.09433962404727936,0.7666666507720947,0.34682080149650574,0.7404050827026367,0.20000000298023224,0.5161290168762207,0.07243780046701431,0.969365417957306,0.5493680834770203,0.8337615728378296,0.1067510023713112,0.830363929271698,0.8999999761581421,0.6470588445663452,0.4057780802249909,0.4356435537338257,0.3235294222831726,0.2641509473323822,0.8307691812515259,0.7317073345184326,0.482645183801651,0.7943603992462158,0.3283582031726837,0.830363929271698,0.7179487347602844,0.6015999913215637,0.5287356376647949,0.8740025758743286,0.8837209343910217,0.11773316562175752,0.5481059551239014,0.4035087823867798,0.7943603992462158,0.59375,0.22727273404598236,0.06573300808668137,0.7714285850524902,0.39768341183662415,0.08066573739051819,0.2750000059604645,0.8740025758743286,0.9333333373069764,0.34666669368743896,0.1204819306731224,0.6399999856948853,0.8763442039489746,0.23280423879623413,0.7380951642990112,0.7852016687393188,0.8037353754043579,0.2255638986825943,0.4933323264122009,0.5833333134651184,0.2888889014720917,0.8371871113777161,0.41420912742614746,0.8253099918365479,0.514126718044281
no_init_kenn_hybrid_adapter_bert_ms,2,3o0bj1jf,0.7333333492279053,0.5,0.6976711750030518,0.5757575631141663,0.11685168743133544,0.8387342095375061,0.4991706311702728,0.9526881575584412,0.29999998211860657,0.2983871102333069,0.3777777850627899,0.8410520553588867,0.8144282102584839,0.30645161867141724,0.5666666626930237,0.8779447078704834,0.583206057548523,0.8815157413482666,0.8222222328186035,0.6129032373428345,0.060000000000000005,0.5,0.8787878751754761,0.6517040729522705,0.7996883392333984,0.6355898380279541,69,0.8815157413482666,0.375,0.4999135136604309,0.9365750551223756,0.5290242433547974,0.21568627655506137,0.7666666507720947,0.376963347196579,0.7157835960388184,0.12142857164144516,0.4838709533214569,0.07670525461435318,0.969365417957306,0.5478870868682861,0.8387342095375061,0.11093796789646149,0.8364291191101074,0.8999999761581421,0.5686274766921997,0.4437215030193329,0.49152544140815735,0.5588235259056091,0.1837837845087051,0.7499999403953552,0.8780487775802612,0.538357138633728,0.8069909811019897,0.43283581733703613,0.8364291191101074,0.649350643157959,0.6202531456947327,0.696969747543335,0.8851158618927002,0.6499999761581421,0.11381806433200836,0.6089500188827515,0.6388888955116272,0.8069909811019897,0.40625,0.23999999463558197,0.07329505681991577,0.6428571343421936,0.43109986186027527,0.08044826984405518,0.5846154093742371,0.8851158618927002,0.8333333134651184,0.472222238779068,0.3333333432674408,0.21739129722118375,0.8779447078704834,0.4378698468208313,0.6373626589775085,0.7996883392333984,0.8144282102584839,0.4000000059604645,0.5223955512046814,0.5319148898124695,0.4047619104385376,0.8410520553588867,0.4571045637130738,0.7348616123199463,0.5661803483963013
no_init_kenn_top_down_adapter_bert_ms,2,2rk6iya9,0.7333333492279053,0.14730878174304962,0.7099614143371582,0.21359223127365112,0.11414073407649994,0.7143779397010803,0.523459792137146,0.9526881575584412,0.13008129596710205,0.3306451737880707,0.11176470667123796,0.6219443678855896,0.7459059953689575,0.35483869910240173,0.6000000238418579,0.8794757127761841,0.5998983979225159,0.7972437143325806,0.28671327233314514,0.1570248007774353,0.060000000000000005,0.08262108266353607,0.8787878751754761,0.6633416414260864,0.8033977746963501,0.3679114878177643,71,0.7972437143325806,0.375,0.1915634572505951,0.9365750551223756,0.24123090505599976,0.08118081092834473,0.7666666507720947,0.12580645084381104,0.7138655781745911,0.13571429252624512,0.5161290168762207,0.0790557861328125,0.969365417957306,0.5542259216308594,0.7143779397010803,0.1128922700881958,0.839082658290863,0.8999999761581421,0.3085106313228607,0.2083333283662796,0.3602484166622162,0.5588235259056091,0.12258065491914748,0.3913043439388275,0.9512194991111756,0.2903958559036255,0.7735851407051086,0.43283581733703613,0.839082658290863,0.5813953280448914,0.2545454502105713,0.3650793433189392,0.7290744781494141,0.08996539562940598,0.11351307481527328,0.6245295405387878,0.2395833283662796,0.7735851407051086,0.40625,0.06735751032829285,0.07686151564121246,0.25,0.13335837423801422,0.08137903362512589,0.2451612949371338,0.7290744781494141,0.8333333134651184,0.3750000298023224,0.1461794078350067,0.07441860437393188,0.8794757127761841,0.3071160912513733,0.1510416716337204,0.8033977746963501,0.7459059953689575,0.2666666805744171,0.5384037494659424,0.4464285671710968,0.27272728085517883,0.6219443678855896,0.47587132453918457,0.7178128957748413,0.3480311930179596
no_init_kenn_bottom_up_adapter_bert_ms,2,3akws2cz,0.7666666507720947,0.5048543214797974,0.7083567380905151,0.6000000238418579,0.11509676277637482,0.8348251581192017,0.5162322521209717,0.9526881575584412,0.2909091114997864,0.33870968222618103,0.3272727131843567,0.8300543427467346,0.8099672794342041,0.33870968222618103,0.6333333253860474,0.8797366619110107,0.6074061989784241,0.8788721561431885,0.8399999737739563,0.5757575631141663,0.05,0.4838709533214569,0.9090909361839294,0.665835440158844,0.8050661087036133,0.6265154480934143,69,0.8788721561431885,0.375,0.4798392653465271,0.9365750551223756,0.5102883577346802,0.21698112785816193,0.7333333492279053,0.33179721236228943,0.7160074710845947,0.12857143580913544,0.5161290168762207,0.0763980820775032,0.969365417957306,0.5244395732879639,0.8348251581192017,0.11263711005449296,0.8396512269973755,0.8999999761581421,0.5636363625526428,0.44007375836372375,0.5081967115402222,0.5588235259056091,0.1846153736114502,0.7397260665893555,0.8780487775802612,0.5361390113830566,0.8075092434883118,0.46268656849861145,0.8396512269973755,0.6829268932342529,0.5915805101394653,0.6027397513389587,0.8780094981193542,0.6666666865348816,0.11385364830493928,0.6315368413925171,0.5116279125213623,0.8075092434883118,0.40625,0.20454545319080353,0.07580028474330902,0.6279069781303406,0.40635642409324646,0.07700539380311966,0.5671641826629639,0.8780094981193542,0.9333333373069764,0.4578312933444977,0.3382352888584137,0.20253165066242215,0.8797366619110107,0.48275864124298096,0.6315789222717285,0.8050661087036133,0.8099672794342041,0.4329896867275238,0.5203035473823547,0.5384615659713745,0.35849055647850037,0.8300543427467346,0.479892760515213,0.7238251566886902,0.5644749999046326
no_init_kenn_hybrid_adapter_bert_ms,1,1vh4vwmt,0.20000000298023224,0.14084507524967194,0.6235281825065613,0.6086956262588501,0.13011565804481506,0.8474443554878235,0.3630331754684448,0.9526881575584412,0.2307692319154739,0.17741934955120087,0.20000000298023224,0.8783811330795288,0.832463800907135,0.4516128897666931,0.23333333432674408,0.8669321537017822,0.43314504623413086,0.8866601586341858,0.95652174949646,0.6666666865348816,0.18000000000000002,0.7027027010917664,0.7878788113594055,0.5735660791397095,0.7663414478302002,0.6457651257514954,25,0.8866601586341858,0.375,0.5810737013816833,0.9365750551223756,0.604773759841919,0.23999999463558197,0.699999988079071,0.4189189076423645,0.7077498435974121,0.014285714365541937,0.19354838132858276,0.06223239749670029,0.969365417957306,0.5090837478637695,0.8474443554878235,0.09914836287498474,0.8186125755310059,0.800000011920929,0.5714285969734192,0.4092792272567749,0.5203251838684082,0.29411765933036804,0.026666665449738503,0.8275862336158752,0.7560975551605225,0.49632129073143005,0.7980353236198425,0.4776119291782379,0.8186125755310059,0.7105262875556946,0.7387580275535583,0.688524603843689,0.9073069095611572,0.7142857313156128,0.1125405952334404,0.4688931107521057,0.6774193644523621,0.7980353236198425,0.078125,0.2897196114063263,0.0533054992556572,0.8571428656578064,0.5357917547225952,0.0747506394982338,0.4081633090972901,0.9073069095611572,0.8999999761581421,0.3589743375778198,0.2181818187236786,0.2857142984867096,0.8669321537017822,0.2993197441101074,0.7428572177886963,0.7663414478302002,0.832463800907135,0.5185185670852661,0.4238291680812836,0.5869565010070801,0.7777777910232544,0.8783811330795288,0.33109918236732483,0.8182765245437622,0.528235137462616
no_init_kenn_top_down_adapter_bert_ms,1,xibnyxpy,0.20000000298023224,0.4367815852165222,0.6370220184326172,0.695652186870575,0.13395963609218595,0.8482771515846252,0.389257550239563,0.9526881575584412,0.3214285969734192,0.22580644488334656,0.375,0.8771255016326904,0.8363015651702881,0.25806450843811035,0.5333333611488342,0.8691242337226868,0.45100510120391846,0.8862531781196594,0.9655172228813172,0.6000000238418579,0.29000000000000004,0.8235294222831726,0.8484848737716675,0.5852036476135254,0.7703103423118591,0.6518518328666687,88,0.8862531781196594,0.375,0.5983434915542603,0.9365750551223756,0.6208922863006592,0.30000001192092896,0.6000000238418579,0.3841059505939483,0.7254741787910461,0.06428571790456772,0.29032257199287415,0.06814893335103989,0.969365417957306,0.5746445655822754,0.8482771515846252,0.10129403322935104,0.8212661147117615,0.8666666746139526,0.774193525314331,0.4243902564048767,0.4897959530353546,0.2647058963775635,0.10975609719753264,0.5714285969734192,0.707317054271698,0.5143304467201233,0.8019506931304932,0.35820895433425903,0.8212661147117615,0.7058823704719543,0.7356321811676025,0.6545454859733582,0.9040709733963012,0.8260869383811951,0.11535898596048356,0.4855624735355377,0.7200000286102295,0.8019506931304932,0.296875,0.26363635063171387,0.05715611204504967,0.4262295067310333,0.53925621509552,0.08437717705965042,0.36734697222709656,0.9040709733963012,0.800000011920929,0.5714285969734192,0.24000000953674316,0.36000001430511475,0.8691242337226868,0.3660130500793457,0.8358209729194641,0.7703103423118591,0.8363015651702881,0.3764705955982208,0.46412336826324463,0.6315789222717285,0.6153846383094788,0.8771255016326904,0.34986594319343567,0.842450737953186,0.544951319694519
no_init_kenn_bottom_up_adapter_bert_ms,1,1zcywilp,0.20000000298023224,0.19178082048892975,0.6255340576171875,0.5272727012634277,0.1280638575553894,0.8434299230575562,0.3658767938613891,0.9526881575584412,0.23333333432674408,0.19354838132858276,0.1538461595773697,0.8689447045326233,0.827913761138916,0.4677419364452362,0.23333333432674408,0.8672511577606201,0.4339087307453155,0.8851258754730225,0.8888888955116272,0.6666666865348816,0.14,0.6842105388641357,0.7878788113594055,0.5768911242485046,0.7665111422538757,0.6323462724685669,25,0.8851258754730225,0.375,0.560598611831665,0.9365750551223756,0.5856637358665466,0.1875,0.7666666507720947,0.3757575750350952,0.7041523456573486,0.014285714365541937,0.22580644488334656,0.06139881908893585,0.969365417957306,0.4878554940223694,0.8434299230575562,0.09946731477975844,0.8193707466125488,0.6666666865348816,0.5,0.3968379199504852,0.49624061584472656,0.29411765933036804,0.026143791154026985,0.7547169327735901,0.7560975551605225,0.4891842007637024,0.7960300445556641,0.4925373196601868,0.8193707466125488,0.7123287916183472,0.6995967626571655,0.6865671873092651,0.9037529230117798,0.7777777910232544,0.11196855455636978,0.46960586309432983,0.6216216087341309,0.7960300445556641,0.109375,0.25,0.05372303724288941,0.8695651888847351,0.4836223423480987,0.07163360714912415,0.4081633090972901,0.9037529230117798,0.8666666746139526,0.3684210479259491,0.19354839622974396,0.24137930572032928,0.8672511577606201,0.317880779504776,0.7323943972587585,0.7665111422538757,0.827913761138916,0.4957264661788941,0.41815218329429626,0.604651153087616,0.875,0.8689447045326233,0.3364611268043518,0.8053731918334961,0.5212528109550476
smart_init_kenn_hybrid_adapter_bert_ms,2,bu3shqx4,0.2666666805744171,0.02051282115280628,0.5796707272529602,0.0390625,0.11488813161849976,0.7341925501823425,0.2973933815956116,0.9526881575584412,0.012987012974917889,0.4435483813285827,0.3208955228328705,0.6752585768699646,0.723950207233429,0.08064515888690948,0.1666666716337204,0.8536509871482849,0.1923115849494934,0.8731656074523926,0.4583333432674408,0.07377049326896667,0.01,0.0,0.0,0.5112219452857971,0.7128229141235352,0.3509272336959839,31,0.8731656074523926,0.375,0.09276266396045683,0.9365750551223756,0.1490168273448944,0.05517241358757019,0.10000000149011612,0.3979591727256775,0.6432573795318604,0.30714285373687744,0.032258063554763794,0.013337908312678335,0.969365417957306,0.0536050871014595,0.7341925501823425,0.09217450767755508,0.8043972849845886,0.0,0.007936508394777775,0.13359223306179047,0.010362694971263409,0.2647058963775635,0.31386858224868774,0.0,0.9512194991111756,0.1251557171344757,0.7183434963226318,0.014925372786819937,0.8043972849845886,0.012658228166401386,0.26715898513793945,0.0363636389374733,0.8935932517051697,0.015267175622284412,0.10228554159402849,0.24411514401435852,0.02222222276031971,0.7183434963226318,0.03125,0.25161290168762207,0.04366736114025116,0.0,0.09404046088457108,0.007871031761169434,0.11538461595773696,0.8935932517051697,0.03333333507180214,0.0625000074505806,0.09142857044935226,0.008130080997943878,0.8536509871482849,0.4508196711540222,0.0,0.7128229141235352,0.723950207233429,0.052631575614213943,0.09083686023950575,0.0078125,0.03846153989434242,0.6752585768699646,0.2305629998445511,0.7225130796432495,0.18506388366222384
