name,instance,run_id,test/micro/f1,test_incremental_only/micro/precision,test_incremental_person-engineer/macro_types/precision,test/macro_example/precision,test_incremental/macro_types/f1,test_pretraining/micro/precision,test_incremental_person/macro_types/precision,test_incremental_person-athlete/macro_types/f1,test_incremental_only/macro_example_exclusive/precision,test_incremental_person-coach/macro_types/precision,test/macro_example/recall,test_incremental_person-coach/macro_types/recall,test_incremental_person-engineer/macro_types/recall,test_incremental_person-politician/macro_types/precision,test_incremental_person/macro_types/f1,test_incremental_only/macro_example/precision,test_incremental_person-politician/macro_types/f1,test_incremental_person-religious_leader/macro_types/precision,test_incremental_person-artist/macro_types/f1,test_incremental_person-doctor/macro_types/precision,test_incremental_person-musician/macro_types/precision,test_incremental_person-coach/macro_types/f1,test_incremental_person-soldier/macro_types/f1,test_incremental_person-author/macro_types/recall,test_incremental_person-monarch/macro_types/recall,test_incremental_only/macro_types/recall,test_incremental_only/macro_example_exclusive/recall,test_incremental_person-director/macro_types/recall,test_incremental_person-actor/macro_types/precision,test_incremental_person-monarch/macro_types/precision,test_incremental_person-religious_leader/macro_types/recall,test_incremental_person-monarch/macro_types/f1,test_incremental_person-soldier/macro_types/precision,test_pretraining/macro_types/precision,test_incremental/macro_example_exclusive/f1,test_incremental_person-musician/macro_types/recall,test_incremental_person-author/macro_types/precision,test_pretraining/micro/f1,test_incremental/macro_types/precision,test_incremental_person-actor/macro_types/recall,test_incremental/macro_example/f1,test_incremental_person-director/macro_types/f1,test_incremental_person-architect/macro_types/recall,test_incremental/macro_example/recall,test_incremental_person-musician/macro_types/f1,test_incremental_person-director/macro_types/precision,test_incremental_person/macro_types/recall,test_incremental_only/macro_example_exclusive/f1,test_incremental_person-architect/macro_types/precision,test/macro_types/recall,test_pretraining/macro_example/recall,test_incremental_person-doctor/macro_types/recall,test/micro/recall,threshold_incremental,test_pretraining/macro_example/f1,test_incremental_person-engineer/macro_types/f1,test_incremental/micro/precision,test_pretraining/macro_example/precision,test_incremental_person-actor/macro_types/f1,test_incremental_person-artist/macro_types/recall,test_incremental/macro_example_exclusive/precision,test/macro_example/f1,test_incremental/micro/recall,test_incremental/macro_example_exclusive/recall,test_incremental_person-athlete/macro_types/recall,test_incremental_only/micro/f1,test_incremental_only/macro_types/f1,test_incremental_only/macro_example/f1,test_incremental_only/macro_types/precision,test_incremental_person-doctor/macro_types/f1,test/micro/precision,test_pretraining/micro/recall,threshold_pretraining,test/macro_types/precision,test_incremental/macro_types/recall,test_incremental_person-politician/macro_types/recall,test_incremental/micro/f1,test_pretraining/macro_types/f1,test_incremental_only/micro/recall,test_incremental_person-artist/macro_types/precision,test_pretraining/macro_types/recall,test_incremental/macro_example/precision,test_incremental_only/macro_example/recall,test/macro_types/f1,test_incremental_person-religious_leader/macro_types/f1,test_incremental_person-soldier/macro_types/recall,test_incremental_person-athlete/macro_types/precision,epoch,test_incremental_person-author/macro_types/f1,test_incremental_person-architect/macro_types/f1
no_init_box_kenn_horizontal_adapter_bert_ms,2,lymyk68v,0.18970352411270144,0.018540609627962112,0.014265831559896467,0.10440443456172945,0.1442229449748993,0.10606128722429276,0.9064449071884156,0.04356705024838448,0.12626945972442627,0.010438413359224796,0.9085636138916016,1.0,1.0,0.023312456905841827,0.9296375513076782,0.01854061335325241,0.0455627366900444,0.010438413359224796,0.08272181451320648,0.010438413359224796,0.011830201372504234,0.020661156624555588,0.021342510357499123,1.0,1.0,1.0,1.0,1.0,0.021572720259428024,0.011482254602015018,1.0,0.02270381897687912,0.010786360129714012,0.6965230107307434,0.29319384694099426,1.0,0.0487125962972641,0.18970352411270144,0.07773423194885254,1.0,0.04662129655480385,0.020661156624555588,1.0,0.15459290146827698,0.023383768275380135,0.010438413359224796,0.9540481567382812,0.22422602772712708,0.010438413359224796,0.8570588231086731,0.9085636138916016,1.0,0.8974602222442627,0.0,0.18728739023208615,0.028130361810326576,0.029029643163084984,0.10440443456172945,0.042234331369400024,1.0,0.17262686789035797,0.18728739023208615,0.982543647289276,0.9722101092338562,1.0,0.036406226456165314,0.03640623018145561,0.03292393684387207,0.01854061149060726,0.020661156624555588,0.10606128722429276,0.8974602222442627,0.25,0.6965230107307434,0.996936559677124,1.0,0.056393127888441086,0.7684966325759888,1.0,0.04314544051885605,0.8570588231086731,0.02744971588253975,0.14683368802070618,0.7684966325759888,0.020661156624555588,1.0,0.022268615663051605,19,0.09289979934692384,0.020661156624555588
no_init_box_kenn_horizontal_adapter_bert_ms,1,sxkvvvno,0.18970352411270144,0.018540609627962112,0.014265831559896467,0.10440443456172945,0.1442229449748993,0.10606128722429276,0.9064449071884156,0.04356705024838448,0.12626945972442627,0.010438413359224796,0.9085636138916016,1.0,1.0,0.023312456905841827,0.9296375513076782,0.01854061335325241,0.0455627366900444,0.010438413359224796,0.08272181451320648,0.010438413359224796,0.011830201372504234,0.020661156624555588,0.021342510357499123,1.0,1.0,1.0,1.0,1.0,0.021572720259428024,0.011482254602015018,1.0,0.02270381897687912,0.010786360129714012,0.6965230107307434,0.29319384694099426,1.0,0.0487125962972641,0.18970352411270144,0.07773423194885254,1.0,0.04662129655480385,0.020661156624555588,1.0,0.15459290146827698,0.023383768275380135,0.010438413359224796,0.9540481567382812,0.22422602772712708,0.010438413359224796,0.8570588231086731,0.9085636138916016,1.0,0.8974602222442627,0.0,0.18728739023208615,0.028130361810326576,0.029029643163084984,0.10440443456172945,0.042234331369400024,1.0,0.17262686789035797,0.18728739023208615,0.982543647289276,0.9722101092338562,1.0,0.036406226456165314,0.03640623018145561,0.03292393684387207,0.01854061149060726,0.020661156624555588,0.10606128722429276,0.8974602222442627,0.25,0.6965230107307434,0.996936559677124,1.0,0.056393127888441086,0.7684966325759888,1.0,0.04314544051885605,0.8570588231086731,0.02744971588253975,0.14683368802070618,0.7684966325759888,0.020661156624555588,1.0,0.022268615663051605,18,0.09289979934692384,0.020661156624555588
no_init_box_kenn_horizontal_adapter_bert_ms,0,gftl7uxx,0.18970352411270144,0.018540609627962112,0.014265831559896467,0.10440443456172945,0.1442229449748993,0.10606128722429276,0.9064449071884156,0.04356705024838448,0.12626945972442627,0.010438413359224796,0.9085636138916016,1.0,1.0,0.023312456905841827,0.9296375513076782,0.01854061335325241,0.0455627366900444,0.010438413359224796,0.08272181451320648,0.010438413359224796,0.011830201372504234,0.020661156624555588,0.021342510357499123,1.0,1.0,1.0,1.0,1.0,0.021572720259428024,0.011482254602015018,1.0,0.02270381897687912,0.010786360129714012,0.6965230107307434,0.29319384694099426,1.0,0.0487125962972641,0.18970352411270144,0.07773423194885254,1.0,0.04662129655480385,0.020661156624555588,1.0,0.15459290146827698,0.023383768275380135,0.010438413359224796,0.9540481567382812,0.22422602772712708,0.010438413359224796,0.8570588231086731,0.9085636138916016,1.0,0.8974602222442627,0.0,0.18728739023208615,0.028130361810326576,0.029029643163084984,0.10440443456172945,0.042234331369400024,1.0,0.17262686789035797,0.18728739023208615,0.982543647289276,0.9722101092338562,1.0,0.036406226456165314,0.03640623390674591,0.03292393684387207,0.01854061335325241,0.020661156624555588,0.10606128722429276,0.8974602222442627,0.25,0.6965230107307434,0.996936559677124,1.0,0.056393127888441086,0.7684966325759888,1.0,0.04314544051885605,0.8570588231086731,0.02744971588253975,0.14683368802070618,0.7684966325759888,0.020661156624555588,1.0,0.022268615663051605,18,0.09289979934692384,0.020661156624555588
no_init_box_kenn_hybrid_adapter_bert_ms,2,tfnz2hph,0.18970352411270144,0.018540609627962112,0.014265831559896467,0.10440443456172945,0.1442229449748993,0.10606128722429276,0.9064449071884156,0.04356705024838448,0.12626945972442627,0.010438413359224796,0.9085636138916016,1.0,1.0,0.023312456905841827,0.9296375513076782,0.01854061335325241,0.0455627366900444,0.010438413359224796,0.08272181451320648,0.010438413359224796,0.011830201372504234,0.020661156624555588,0.021342510357499123,1.0,1.0,1.0,1.0,1.0,0.021572720259428024,0.011482254602015018,1.0,0.02270381897687912,0.010786360129714012,0.6965230107307434,0.29319384694099426,1.0,0.0487125962972641,0.18970352411270144,0.07773423194885254,1.0,0.04662129655480385,0.020661156624555588,1.0,0.15459290146827698,0.023383768275380135,0.010438413359224796,0.9540481567382812,0.22422602772712708,0.010438413359224796,0.8570588231086731,0.9085636138916016,1.0,0.8974602222442627,0.0,0.18728739023208615,0.028130361810326576,0.029029643163084984,0.10440443456172945,0.042234331369400024,1.0,0.17262686789035797,0.18728739023208615,0.982543647289276,0.9722101092338562,1.0,0.036406226456165314,0.036406226456165314,0.03292393684387207,0.018540609627962112,0.020661156624555588,0.10606128722429276,0.8974602222442627,0.25,0.6965230107307434,0.996936559677124,1.0,0.056393127888441086,0.7684966325759888,1.0,0.04314544051885605,0.8570588231086731,0.02744971588253975,0.14683368802070618,0.7684966325759888,0.020661156624555588,1.0,0.022268615663051605,20,0.09289979934692384,0.020661156624555588
no_init_box_kenn_top_down_adapter_bert_ms,2,obsnwwij,0.18970352411270144,0.018540609627962112,0.014265831559896467,0.10440443456172945,0.1442229449748993,0.10606128722429276,0.9064449071884156,0.04356705024838448,0.12626945972442627,0.010438413359224796,0.9085636138916016,1.0,1.0,0.023312456905841827,0.9296375513076782,0.01854061335325241,0.0455627366900444,0.010438413359224796,0.08272181451320648,0.010438413359224796,0.011830201372504234,0.020661156624555588,0.021342510357499123,1.0,1.0,1.0,1.0,1.0,0.021572720259428024,0.011482254602015018,1.0,0.02270381897687912,0.010786360129714012,0.6965230107307434,0.29319384694099426,1.0,0.0487125962972641,0.18970352411270144,0.07773423194885254,1.0,0.04662129655480385,0.020661156624555588,1.0,0.15459290146827698,0.023383768275380135,0.010438413359224796,0.9540481567382812,0.22422602772712708,0.010438413359224796,0.8570588231086731,0.9085636138916016,1.0,0.8974602222442627,0.0,0.18728739023208615,0.028130361810326576,0.029029643163084984,0.10440443456172945,0.042234331369400024,1.0,0.17262686789035797,0.18728739023208615,0.982543647289276,0.9722101092338562,1.0,0.036406226456165314,0.03640623018145561,0.03292393684387207,0.01854061149060726,0.020661156624555588,0.10606128722429276,0.8974602222442627,0.25,0.6965230107307434,0.996936559677124,1.0,0.056393127888441086,0.7684966325759888,1.0,0.04314544051885605,0.8570588231086731,0.02744971588253975,0.14683368802070618,0.7684966325759888,0.020661156624555588,1.0,0.022268615663051605,20,0.09289979934692384,0.020661156624555588
no_init_box_kenn_bottom_up_adapter_bert_ms,2,ry4kroi6,0.18970352411270144,0.018540609627962112,0.014265831559896467,0.10440443456172945,0.1442229449748993,0.10606128722429276,0.9064449071884156,0.04356705024838448,0.12626945972442627,0.010438413359224796,0.9085636138916016,1.0,1.0,0.023312456905841827,0.9296375513076782,0.01854061335325241,0.0455627366900444,0.010438413359224796,0.08272181451320648,0.010438413359224796,0.011830201372504234,0.020661156624555588,0.021342510357499123,1.0,1.0,1.0,1.0,1.0,0.021572720259428024,0.011482254602015018,1.0,0.02270381897687912,0.010786360129714012,0.6965230107307434,0.29319384694099426,1.0,0.0487125962972641,0.18970352411270144,0.07773423194885254,1.0,0.04662129655480385,0.020661156624555588,1.0,0.15459290146827698,0.023383768275380135,0.010438413359224796,0.9540481567382812,0.22422602772712708,0.010438413359224796,0.8570588231086731,0.9085636138916016,1.0,0.8974602222442627,0.0,0.18728739023208615,0.028130361810326576,0.029029643163084984,0.10440443456172945,0.042234331369400024,1.0,0.17262686789035797,0.18728739023208615,0.982543647289276,0.9722101092338562,1.0,0.036406226456165314,0.036406226456165314,0.03292393684387207,0.018540609627962112,0.020661156624555588,0.10606128722429276,0.8974602222442627,0.25,0.6965230107307434,0.996936559677124,1.0,0.056393127888441086,0.7684966325759888,1.0,0.04314544051885605,0.8570588231086731,0.02744971588253975,0.14683368802070618,0.7684966325759888,0.020661156624555588,1.0,0.022268615663051605,20,0.09289979934692384,0.020661156624555588
no_init_box_kenn_hybrid_adapter_bert_ms,1,u9ru9mey,0.18970352411270144,0.018540609627962112,0.014265831559896467,0.10440443456172945,0.1442229449748993,0.10606128722429276,0.9064449071884156,0.04356705024838448,0.12626945972442627,0.010438413359224796,0.9085636138916016,1.0,1.0,0.023312456905841827,0.9296375513076782,0.01854061335325241,0.0455627366900444,0.010438413359224796,0.08272181451320648,0.010438413359224796,0.011830201372504234,0.020661156624555588,0.021342510357499123,1.0,1.0,1.0,1.0,1.0,0.021572720259428024,0.011482254602015018,1.0,0.02270381897687912,0.010786360129714012,0.6965230107307434,0.29319384694099426,1.0,0.0487125962972641,0.18970352411270144,0.07773423194885254,1.0,0.04662129655480385,0.020661156624555588,1.0,0.15459290146827698,0.023383768275380135,0.010438413359224796,0.9540481567382812,0.22422602772712708,0.010438413359224796,0.8570588231086731,0.9085636138916016,1.0,0.8974602222442627,0.0,0.18728739023208615,0.028130361810326576,0.029029643163084984,0.10440443456172945,0.042234331369400024,1.0,0.17262686789035797,0.18728739023208615,0.982543647289276,0.9722101092338562,1.0,0.036406226456165314,0.036406226456165314,0.03292393684387207,0.018540609627962112,0.020661156624555588,0.10606128722429276,0.8974602222442627,0.25,0.6965230107307434,0.996936559677124,1.0,0.056393127888441086,0.7684966325759888,1.0,0.04314544051885605,0.8570588231086731,0.02744971588253975,0.14683368802070618,0.7684966325759888,0.020661156624555588,1.0,0.022268615663051605,19,0.09289979934692384,0.020661156624555588
no_init_box_kenn_top_down_adapter_bert_ms,1,lrxel8g7,0.18970352411270144,0.018540609627962112,0.014265831559896467,0.10440443456172945,0.1442229449748993,0.10606128722429276,0.9064449071884156,0.04356705024838448,0.12626945972442627,0.010438413359224796,0.9085636138916016,1.0,1.0,0.023312456905841827,0.9296375513076782,0.01854061335325241,0.0455627366900444,0.010438413359224796,0.08272181451320648,0.010438413359224796,0.011830201372504234,0.020661156624555588,0.021342510357499123,1.0,1.0,1.0,1.0,1.0,0.021572720259428024,0.011482254602015018,1.0,0.02270381897687912,0.010786360129714012,0.6965230107307434,0.29319384694099426,1.0,0.0487125962972641,0.18970352411270144,0.07773423194885254,1.0,0.04662129655480385,0.020661156624555588,1.0,0.15459290146827698,0.023383768275380135,0.010438413359224796,0.9540481567382812,0.22422602772712708,0.010438413359224796,0.8570588231086731,0.9085636138916016,1.0,0.8974602222442627,0.0,0.18728739023208615,0.028130361810326576,0.029029643163084984,0.10440443456172945,0.042234331369400024,1.0,0.17262686789035797,0.18728739023208615,0.982543647289276,0.9722101092338562,1.0,0.036406226456165314,0.03640623018145561,0.03292393684387207,0.01854061149060726,0.020661156624555588,0.10606128722429276,0.8974602222442627,0.25,0.6965230107307434,0.996936559677124,1.0,0.056393127888441086,0.7684966325759888,1.0,0.04314544051885605,0.8570588231086731,0.02744971588253975,0.14683368802070618,0.7684966325759888,0.020661156624555588,1.0,0.022268615663051605,19,0.09289979934692384,0.020661156624555588
no_init_box_kenn_bottom_up_adapter_bert_ms,1,098u6jzh,0.18970352411270144,0.018540609627962112,0.014265831559896467,0.10440443456172945,0.14422295987606049,0.10606128722429276,0.9064449071884156,0.04356705024838448,0.12626945972442627,0.010438413359224796,0.9085636138916016,1.0,1.0,0.023312456905841827,0.9296375513076782,0.01854061335325241,0.0455627366900444,0.010438413359224796,0.08272181451320648,0.010438413359224796,0.011830201372504234,0.020661156624555588,0.021342510357499123,1.0,1.0,1.0,1.0,1.0,0.021572720259428024,0.011482254602015018,1.0,0.02270381897687912,0.010786360129714012,0.6965230107307434,0.29319384694099426,1.0,0.0487125962972641,0.18970352411270144,0.07773423939943314,1.0,0.04662129655480385,0.020661156624555588,1.0,0.15459290146827698,0.023383768275380135,0.010438413359224796,0.9540481567382812,0.22422602772712708,0.010438413359224796,0.8570588231086731,0.9085636138916016,1.0,0.8974602222442627,0.0,0.18728739023208615,0.028130361810326576,0.029029643163084984,0.10440443456172945,0.042234331369400024,1.0,0.17262686789035797,0.18728739023208615,0.982543647289276,0.9722101092338562,1.0,0.036406226456165314,0.03640623018145561,0.03292393684387207,0.01854061149060726,0.020661156624555588,0.10606128722429276,0.8974602222442627,0.25,0.6965230107307434,0.996936559677124,1.0,0.056393127888441086,0.7684966325759888,1.0,0.04314544051885605,0.8570588231086731,0.02744971588253975,0.14683368802070618,0.7684966325759888,0.020661156624555588,1.0,0.022268615663051605,19,0.09289979934692384,0.020661156624555588
no_init_box_kenn_hybrid_adapter_bert_ms,0,sdla8jow,0.18970352411270144,0.018540609627962112,0.014265831559896467,0.10440443456172945,0.1442229449748993,0.10606128722429276,0.9064449071884156,0.04356705024838448,0.12626945972442627,0.010438413359224796,0.9085636138916016,1.0,1.0,0.023312456905841827,0.9296375513076782,0.01854061335325241,0.0455627366900444,0.010438413359224796,0.08272181451320648,0.010438413359224796,0.011830201372504234,0.020661156624555588,0.021342510357499123,1.0,1.0,1.0,1.0,1.0,0.021572720259428024,0.011482254602015018,1.0,0.02270381897687912,0.010786360129714012,0.6965230107307434,0.29319384694099426,1.0,0.0487125962972641,0.18970352411270144,0.07773423194885254,1.0,0.04662129655480385,0.020661156624555588,1.0,0.15459290146827698,0.023383768275380135,0.010438413359224796,0.9540481567382812,0.22422602772712708,0.010438413359224796,0.8570588231086731,0.9085636138916016,1.0,0.8974602222442627,0.0,0.18728739023208615,0.028130361810326576,0.029029643163084984,0.10440443456172945,0.042234331369400024,1.0,0.17262686789035797,0.18728739023208615,0.982543647289276,0.9722101092338562,1.0,0.036406226456165314,0.036406226456165314,0.03292393684387207,0.018540609627962112,0.020661156624555588,0.10606128722429276,0.8974602222442627,0.25,0.6965230107307434,0.996936559677124,1.0,0.056393127888441086,0.7684966325759888,1.0,0.04314544051885605,0.8570588231086731,0.02744971588253975,0.14683368802070618,0.7684966325759888,0.020661156624555588,1.0,0.022268615663051605,19,0.09289979934692384,0.020661156624555588
