name,test_incremental/micro/precision/mean,test_incremental_only/macro_example/precision/mean,test_incremental/macro_example_exclusive/recall/mean,test_incremental_computer/macro_types/precision/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_pretraining/macro_types/recall/mean,test/micro/precision/mean,test_pretraining/micro/f1/mean,test_incremental_only/micro/precision/mean,test_incremental_computer-algorithm/macro_types/recall/mean,test_incremental_computer-programming_language/macro_types/f1/mean,test/micro/recall/mean,test_incremental/macro_types/precision/mean,test/macro_example/f1/mean,test_incremental_only/macro_example_exclusive/recall/mean,test/micro/f1/mean,test_pretraining/micro/recall/mean,test_incremental_only/micro/f1/mean,test_pretraining/macro_types/f1/mean,test_incremental_only/micro/recall/mean,test/macro_types/f1/mean,test/macro_example/recall/mean,test_incremental/macro_example/recall/mean,test_incremental_computer/macro_types/f1/mean,test_incremental_only/macro_types/precision/mean,test_pretraining/macro_example/recall/mean,test_incremental/macro_example_exclusive/precision/mean,test_incremental_only/macro_example_exclusive/precision/mean,threshold_incremental/mean,threshold_pretraining/mean,test_incremental_computer/macro_types/recall/mean,test_incremental_computer-programming_language/macro_types/recall/mean,test_incremental/micro/f1/mean,test/macro_types/precision/mean,test/macro_example/precision/mean,test_incremental/macro_example/f1/mean,test_pretraining/macro_example/f1/mean,test_incremental_computer-algorithm/macro_types/f1/mean,test_incremental_computer-programming_language/macro_types/precision/mean,test_pretraining/macro_example/precision/mean,test/macro_types/recall/mean,test_incremental_only/macro_types/f1/mean,test_incremental_only/macro_example/f1/mean,test_incremental_only/macro_example/recall/mean,epoch/mean,test_pretraining/macro_types/precision/mean,test_incremental/macro_example_exclusive/f1/mean,test_incremental/macro_types/f1/mean,test_pretraining/micro/precision/mean,test_incremental/macro_types/recall/mean,test_incremental_computer-algorithm/macro_types/precision/mean,test_incremental/micro/recall/mean,test_incremental/macro_example/precision/mean,test_incremental_only/macro_types/recall/mean,test_incremental/micro/precision/std,test_incremental_only/macro_example/precision/std,test_incremental/macro_example_exclusive/recall/std,test_incremental_computer/macro_types/precision/std,test_incremental_only/macro_example_exclusive/f1/std,test_pretraining/macro_types/recall/std,test/micro/precision/std,test_pretraining/micro/f1/std,test_incremental_only/micro/precision/std,test_incremental_computer-algorithm/macro_types/recall/std,test_incremental_computer-programming_language/macro_types/f1/std,test/micro/recall/std,test_incremental/macro_types/precision/std,test/macro_example/f1/std,test_incremental_only/macro_example_exclusive/recall/std,test/micro/f1/std,test_pretraining/micro/recall/std,test_incremental_only/micro/f1/std,test_pretraining/macro_types/f1/std,test_incremental_only/micro/recall/std,test/macro_types/f1/std,test/macro_example/recall/std,test_incremental/macro_example/recall/std,test_incremental_computer/macro_types/f1/std,test_incremental_only/macro_types/precision/std,test_pretraining/macro_example/recall/std,test_incremental/macro_example_exclusive/precision/std,test_incremental_only/macro_example_exclusive/precision/std,threshold_incremental/std,threshold_pretraining/std,test_incremental_computer/macro_types/recall/std,test_incremental_computer-programming_language/macro_types/recall/std,test_incremental/micro/f1/std,test/macro_types/precision/std,test/macro_example/precision/std,test_incremental/macro_example/f1/std,test_pretraining/macro_example/f1/std,test_incremental_computer-algorithm/macro_types/f1/std,test_incremental_computer-programming_language/macro_types/precision/std,test_pretraining/macro_example/precision/std,test/macro_types/recall/std,test_incremental_only/macro_types/f1/std,test_incremental_only/macro_example/f1/std,test_incremental_only/macro_example/recall/std,epoch/std,test_pretraining/macro_types/precision/std,test_incremental/macro_example_exclusive/f1/std,test_incremental/macro_types/f1/std,test_pretraining/micro/precision/std,test_incremental/macro_types/recall/std,test_incremental_computer-algorithm/macro_types/precision/std,test_incremental/micro/recall/std,test_incremental/macro_example/precision/std,test_incremental_only/macro_types/recall/std
box_adapter_bert_ms,0.0712221326927344,0.015309673423568407,0.7833333810170492,0.9803921580314636,0.7333333889643351,0.8129680752754211,0.6482828458150228,0.7404746413230896,0.033556279415885605,0.855555534362793,0.14229753613471985,0.8786492347717285,0.5292762517929077,0.75660640001297,0.7333333690961202,0.7404746413230896,0.8786492347717285,0.06232632199923197,0.8392037153244019,0.7333333293596903,0.8392037153244019,0.9047958850860596,0.01635351435591777,0.900900900363922,0.30371831357479095,0.9047958850860596,0.8833333253860474,0.7333333690961202,0.9066666666666666,0.25,0.8333333134651184,0.6111111044883728,0.12465374420086543,0.8672317663828532,0.6619384487469991,0.017318749179442722,0.75660640001297,0.5393957799921433,0.0919903473307689,0.6619384487469991,0.8129680752754211,0.40437570214271545,0.015309673423568407,0.015309673423568407,12.333333333333334,0.8672317663828532,0.8295680085817972,0.6180914044380188,0.6482828458150228,0.7666667103767395,0.5154462785770496,0.7833333214124044,0.01844119777282079,0.7333333293596903,0.06204195167283696,0.0025090819106812668,0.06009253007445836,0.0,0.12018507668026625,0.004713138641250178,0.14148521741782047,0.08880771588263063,0.027531671608218063,0.07698003130358241,0.20345763910545203,0.0015710324376868947,0.10072864865390621,0.1077948100457581,0.12018505188323371,0.08880771588263063,0.0015710324376868947,0.0480974860928192,0.001760138793742985,0.12018501882052557,0.001760138793742985,0.0009909651541080595,0.0012545409553406336,0.0,0.15109302283149328,0.0009909651541080595,0.016666650772094727,0.12018505188323371,0.14433756729740646,0.0,0.0,0.26943010956253843,0.09836721365847986,0.005925225050407347,0.17110280471236933,0.0007743709741656447,0.1077948100457581,0.4517458602653332,0.13691182258334908,0.17110280471236933,0.004713138641250178,0.15554745302012135,0.0025090819106812668,0.0025090819106812668,4.509249752822894,0.005925225050407347,0.03709241926773672,0.058705420980284674,0.14148521741782047,0.08012335690125302,0.4382592159871356,0.06009253007445836,0.00034794677048963094,0.12018501882052557
classifier_adapter_bert_ms,0.27596573034922284,0.00864068636049827,0.7305556337038676,0.9824561476707458,0.4549509088198344,0.8484516938527426,0.780650794506073,0.8310345808664957,0.18882996030151844,0.5222222208976746,0.23419151020546755,0.8940450151761373,0.45686129728953045,0.8619380791982015,0.5277778406937917,0.8310345808664957,0.8940450151761373,0.23471828922629356,0.8622163335482279,0.527777781089147,0.8622163335482279,0.91057950258255,0.01525168182949225,0.9572649598121644,0.1940638410548369,0.91057950258255,0.8462963700294495,0.41388894120852154,0.71,0.375,0.9333333373069764,0.5333333412806193,0.33289426068464917,0.8764374653498331,0.8210952877998352,0.016133174300193787,0.8619380791982015,0.25053883840640384,0.18223444869120917,0.8210952877998352,0.8484516938527426,0.24322034046053886,0.0094979302957654,0.011018324953814348,9.333333333333334,0.8764374653498331,0.7727791666984558,0.5377046167850494,0.780650794506073,0.6629630128542582,0.20589325359712043,0.7305555740992228,0.017667981485525768,0.5277777711550394,0.37197057337751277,0.0006109751568941032,0.11097213242349113,0.0,0.09662594677706866,0.00870369636812039,0.10879010405747809,0.06129035844670368,0.29380879890622036,0.21430333747081282,0.3307321821914667,0.0029012221762320153,0.19423658986087478,0.048978029793480544,0.22194429170266244,0.06129035844670368,0.0029012221762320153,0.3430829453032823,0.01001436640222937,0.22194429170266244,0.01001436640222937,0.001949690490402341,0.0023167456772847407,0.0,0.2913548601358119,0.001949690490402341,0.12216956137727362,0.02926570666055261,0.4849742261192856,0.0,0.0,0.2309401111171261,0.38238903219741777,0.011425676843494657,0.08932135548396263,0.00018094942808321045,0.048978029793480544,0.3449496466524628,0.2754220987138334,0.08932135548396263,0.00870369636812039,0.33720341462637027,0.0020172431749117857,0.004633492123872793,2.516611478423583,0.011425676843494657,0.008667492436550293,0.1835153862151983,0.10879010405747809,0.14796283825804693,0.30782685037167096,0.11097213242349113,0.00255051441091835,0.2219442499271596
kenn_bottom_up_adapter_bert_ms,0.32354824244976044,0.01832521582643191,0.9055556257565817,0.9824561476707458,0.8777778546015421,0.8621771732966105,0.8294039169947306,0.8606744011243185,0.21017788598934808,0.9111111164093018,0.2578417584300041,0.8986201882362366,0.4890255431334178,0.8872208793958029,0.8777778347333273,0.8606744011243185,0.8986201882362366,0.315745842953523,0.8701701362927755,0.8777777751286825,0.8701701362927755,0.9137690265973409,0.01890512742102146,0.9572649598121644,0.24231022348006567,0.9137690265973409,0.975000023841858,0.8777778347333273,0.6733333333333333,0.375,0.9333333373069764,0.8444444338480631,0.44234708944956463,0.8783294955889384,0.8647220532099406,0.01959875412285328,0.8872208793958029,0.416288157304128,0.15969387193520865,0.8647220532099406,0.8621771732966105,0.3455504948894183,0.01832521582643191,0.01832521582643191,65.33333333333333,0.8783294955889384,0.9387803077697754,0.6257795095443726,0.8294039169947306,0.8962963620821635,0.32492656881610554,0.9055555462837219,0.020354907338817913,0.8777777751286825,0.24875626536502987,0.0014062120515940762,0.033678760622756376,0.0,0.0673574991230134,0.002641474120486834,0.09588477813671327,0.053859379688740446,0.18733117706875763,0.07698003130358241,0.1725009124616726,0.0008804823607048425,0.1584680130341325,0.04461113204538013,0.0673575261616081,0.053859379688740446,0.0008804823607048425,0.24988005556429949,0.005913182607846126,0.0673575261616081,0.005913182607846126,0.0005632232606366931,0.0007031058721692595,0.0,0.2377020081730953,0.0005632232606366931,0.0,0.0673575261616081,0.38135722535876165,0.0,0.0,0.06938886728516516,0.2856987479997228,0.009321657893972029,0.08183866781886213,0.000376503948159932,0.04461113204538013,0.39391138397334996,0.11724456930293237,0.08183866781886213,0.002641474120486834,0.2941975119078306,0.0014062120515940762,0.0014062120515940762,6.429100507328634,0.009321657893972029,0.01803453123143588,0.14159074099798277,0.09588477813671327,0.0449049887637738,0.362348164583542,0.0336787655388603,1.0753986778124722e-09,0.0673575261616081
kenn_horizontal_adapter_bert_ms,0.4367854595184326,0.01855717971920967,0.9111111561457316,0.9824561476707458,0.8888889749844869,0.8626129229863485,0.8371455470720927,0.8646090229352316,0.3389308030406634,0.9111111164093018,0.42761682470639545,0.8987654447555542,0.5585758686065674,0.8892513513565063,0.888888955116272,0.8646090229352316,0.8987654447555542,0.419278326133887,0.872368057568868,0.8888888955116272,0.872368057568868,0.9138849973678589,0.019021108746528625,0.9572649598121644,0.34663569927215576,0.9138849973678589,0.9722222487131754,0.888888955116272,0.6066666666666666,0.375,0.9333333373069764,0.8666666547457377,0.5218466172615687,0.8824206789334615,0.8687408367792765,0.019633740186691284,0.8892513513565063,0.42901543403665227,0.3355127473672231,0.8687408367792765,0.8626129229863485,0.4297348732749621,0.01855717971920967,0.01855717971920967,95.66666666666667,0.8824206789334615,0.9404561916987101,0.6713071465492249,0.8371455470720927,0.9037037293116251,0.3577586654573679,0.9111111164093018,0.020296914502978325,0.8888888756434122,0.38919808907463427,0.001004437421126066,0.024056255480793234,0.0,0.04811251096154957,0.0018867482667481587,0.10263680065675437,0.05682886249975599,0.36973010642523263,0.07698003130358241,0.2978059396533303,0.0006289275598352909,0.24448172128385634,0.04628335043251541,0.048112545374307286,0.05682886249975599,0.0006289275598352909,0.3773869912453385,0.007333286632306929,0.048112545374307286,0.007333286632306929,0.00041952924738272913,0.0005022187105630307,0.0,0.3667225318391304,0.00041952924738272913,0.012729364790752973,0.048112545374307286,0.4508140784551136,0.0,0.0,0.08819169384796602,0.3676149482652938,0.014381295132021361,0.08568645083307805,0.00019576742952365366,0.04628335043251541,0.4459540092184748,0.29602576693122973,0.08568645083307805,0.0018867482667481587,0.3700181233534906,0.001004437421126066,0.001004437421126066,44.76978147515725,0.014381295132021361,0.009377235122866165,0.18314022329970966,0.10263680065675437,0.0320750302495382,0.43963265799127604,0.024056272687153643,0.0002657490404441447,0.04811247654879188
kenn_hybrid_adapter_bert_ms,0.3244487444559733,0.019195082907875378,0.9277778069178263,0.9824561476707458,0.9208272894223531,0.8639201124509176,0.8037954767545065,0.8468685547510783,0.24532181024551392,0.9222222169240316,0.303000142176946,0.8992011745770773,0.4958269198735555,0.8764336109161377,0.9222222963968912,0.8468685547510783,0.8992011745770773,0.3203790287176768,0.8712332844734192,0.9222222169240316,0.8712332844734192,0.9141749938329061,0.019369056448340416,0.9572649598121644,0.25251227989792824,0.9141749938329061,0.9731481870015463,0.9194445212682089,0.7166666666666667,0.375,0.9333333373069764,0.9222221970558167,0.4061679045359294,0.8787295420964559,0.843928337097168,0.019827590013543766,0.8764336109161377,0.3480216364065806,0.2179304820795854,0.843928337097168,0.8639201124509176,0.32686615486939746,0.019223950803279877,0.019253074501951534,94.66666666666667,0.8787295420964559,0.9497415622075399,0.6283214489618937,0.8037954767545065,0.9259259700775146,0.28709407647450763,0.9277777870496114,0.02031624565521876,0.9222221970558167,0.3808497430509444,0.0004378240967086272,0.012729397307757578,0.0,0.02318910466005452,0.00099836943810316,0.09561314309932384,0.05269321448300076,0.3302052590024672,0.06938886728516519,0.3084076607418188,0.0003327789736800144,0.22628141781807057,0.04172212686168666,0.02545872958150609,0.05269321448300076,0.0003327789736800144,0.37692897926022406,0.006994743411575672,0.025458755595115727,0.006994743411575672,0.00024145376890664076,0.00026574904044414724,0.0,0.33942209752314406,0.00024145376890664076,0.01951043056217613,0.020971742319965406,0.45621632295801656,0.0,0.0,0.03849001565179121,0.3801322875427888,0.013310685567824379,0.07730655692435369,5.7898075623945996e-05,0.04172212686168666,0.45219773250046214,0.2611371564831704,0.07730655692435369,0.00099836943810316,0.38236339548116843,0.00048411571291571157,0.0005314988938128175,31.89566323708183,0.013310685567824379,0.0027732831380695346,0.18377098474091394,0.09561314309932384,0.01697248855547452,0.4177161540699264,0.012729364790753022,0.0004073167417971045,0.025458762098508163
kenn_top_down_adapter_bert_ms,0.3004573459426562,0.019195082286993664,0.9277778069178263,0.9824561476707458,0.9208273887634277,0.8639201124509176,0.8195865154266357,0.8557428320248922,0.20100833599766096,0.9222222169240316,0.2787999262412389,0.8992011547088623,0.46681201457977295,0.8839255571365356,0.9222222765286764,0.8557428320248922,0.8992011547088623,0.29814808319012326,0.8704114357630411,0.9222222169240316,0.8704114357630411,0.9141749938329061,0.019369056448340416,0.9572649598121644,0.20898994182546934,0.9141749938329061,0.9731481870015463,0.9194445013999939,0.7000000000000001,0.375,0.9333333373069764,0.9222222169240316,0.411533127228419,0.8770228028297424,0.8579389850298563,0.019829176366329193,0.8839255571365356,0.32942119240760803,0.17881886412700018,0.8579389850298563,0.8639201124509176,0.3060517782966296,0.019223952665925026,0.01925307388106982,97.33333333333333,0.8770228028297424,0.9498175382614136,0.6128546794255575,0.8195865154266357,0.9259259700775146,0.23916100710630417,0.9277777870496114,0.020316246276100475,0.9222222169240316,0.2749546015938055,0.0007844900984431186,0.020971773899282144,0.0,0.03973802229843982,0.001644859795174816,0.09163370627195738,0.05121475759516219,0.21521666679736196,0.06938886728516519,0.21622952259156528,0.0005482839671611798,0.1513626381814903,0.04245778630665373,0.04194351227183408,0.05121475759516219,0.0005482839671611798,0.2770067695239351,0.005102235318564656,0.041943512271834106,0.005102235318564656,0.0003543572545999886,0.00043782508356213516,0.0,0.22704396171179156,0.0003543572545999886,0.0032074754947477584,0.03757707407689549,0.43485629810317805,0.0,0.0,0.05091749168001301,0.3014988820138573,0.008903696049026218,0.07798214201446362,0.0001999451830749508,0.04245778630665373,0.35327945254126264,0.16031489909591834,0.07798214201446362,0.001644859795174816,0.28734048774952037,0.0008296039558522037,0.0008756481934172519,27.30079363925769,0.008903696049026218,0.009577397963697899,0.13452496236600367,0.09163370627195738,0.02796230467202508,0.29447610292155435,0.020971742319965434,6.696238720834589e-05,0.04194354779856426
