name,test_incremental/micro/precision/mean,test_incremental_only/macro_types/precision/mean,test_incremental_person-artist-author/macro_types/f1/mean,test/macro_types/recall/mean,test_pretraining/macro_types/f1/mean,test_incremental_only/micro/precision/mean,test_incremental_person-artist/macro_types/f1/mean,test/micro/recall/mean,threshold_pretraining/mean,test_incremental/macro_types/precision/mean,epoch/mean,test/macro_types/precision/mean,test_pretraining/micro/recall/mean,test_incremental_only/macro_example/precision/mean,test_incremental/micro/f1/mean,test_incremental_person-artist/macro_types/recall/mean,test_pretraining/micro/f1/mean,test_incremental_only/macro_example/f1/mean,test_incremental_person-artist-actor/macro_types/precision/mean,test_incremental_person-artist-director/macro_types/precision/mean,test/micro/precision/mean,test_incremental/macro_example_exclusive/recall/mean,test_incremental_only/macro_example_exclusive/precision/mean,test_incremental_person-artist-music/macro_types/recall/mean,test_incremental_person-artist/macro_types/precision/mean,test_incremental_person-artist-music/macro_types/precision/mean,threshold_incremental/mean,test_pretraining/macro_example/precision/mean,test_incremental_person-artist-actor/macro_types/f1/mean,test_incremental_only/macro_example_exclusive/recall/mean,test_incremental_person-artist-director/macro_types/f1/mean,test/macro_types/f1/mean,test_incremental/macro_example/f1/mean,test_incremental_only/macro_types/f1/mean,test/macro_example/precision/mean,test_incremental_only/micro/recall/mean,test_incremental_person-artist-actor/macro_types/recall/mean,test_incremental/macro_types/f1/mean,test_pretraining/macro_example/recall/mean,test_incremental/micro/recall/mean,test_pretraining/micro/precision/mean,test_incremental/macro_example/recall/mean,test_incremental_person-artist-music/macro_types/f1/mean,test_incremental/macro_example_exclusive/precision/mean,test_incremental_only/micro/f1/mean,test/macro_example/f1/mean,test_incremental/macro_example/precision/mean,test_incremental_only/macro_example/recall/mean,test/micro/f1/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_pretraining/macro_example/f1/mean,test_incremental/macro_types/recall/mean,test_incremental_person-artist-director/macro_types/recall/mean,test_incremental_person-artist-author/macro_types/recall/mean,test_pretraining/macro_types/recall/mean,test_incremental/macro_example_exclusive/f1/mean,test_incremental_only/macro_types/recall/mean,test_pretraining/macro_types/precision/mean,test/macro_example/recall/mean,test_incremental_person-artist-author/macro_types/precision/mean,test_incremental/micro/precision/std,test_incremental_only/macro_types/precision/std,test_incremental_person-artist-author/macro_types/f1/std,test/macro_types/recall/std,test_pretraining/macro_types/f1/std,test_incremental_only/micro/precision/std,test_incremental_person-artist/macro_types/f1/std,test/micro/recall/std,threshold_pretraining/std,test_incremental/macro_types/precision/std,epoch/std,test/macro_types/precision/std,test_pretraining/micro/recall/std,test_incremental_only/macro_example/precision/std,test_incremental/micro/f1/std,test_incremental_person-artist/macro_types/recall/std,test_pretraining/micro/f1/std,test_incremental_only/macro_example/f1/std,test_incremental_person-artist-actor/macro_types/precision/std,test_incremental_person-artist-director/macro_types/precision/std,test/micro/precision/std,test_incremental/macro_example_exclusive/recall/std,test_incremental_only/macro_example_exclusive/precision/std,test_incremental_person-artist-music/macro_types/recall/std,test_incremental_person-artist/macro_types/precision/std,test_incremental_person-artist-music/macro_types/precision/std,threshold_incremental/std,test_pretraining/macro_example/precision/std,test_incremental_person-artist-actor/macro_types/f1/std,test_incremental_only/macro_example_exclusive/recall/std,test_incremental_person-artist-director/macro_types/f1/std,test/macro_types/f1/std,test_incremental/macro_example/f1/std,test_incremental_only/macro_types/f1/std,test/macro_example/precision/std,test_incremental_only/micro/recall/std,test_incremental_person-artist-actor/macro_types/recall/std,test_incremental/macro_types/f1/std,test_pretraining/macro_example/recall/std,test_incremental/micro/recall/std,test_pretraining/micro/precision/std,test_incremental/macro_example/recall/std,test_incremental_person-artist-music/macro_types/f1/std,test_incremental/macro_example_exclusive/precision/std,test_incremental_only/micro/f1/std,test/macro_example/f1/std,test_incremental/macro_example/precision/std,test_incremental_only/macro_example/recall/std,test/micro/f1/std,test_incremental_only/macro_example_exclusive/f1/std,test_pretraining/macro_example/f1/std,test_incremental/macro_types/recall/std,test_incremental_person-artist-director/macro_types/recall/std,test_incremental_person-artist-author/macro_types/recall/std,test_pretraining/macro_types/recall/std,test_incremental/macro_example_exclusive/f1/std,test_incremental_only/macro_types/recall/std,test_pretraining/macro_types/precision/std,test/macro_example/recall/std,test_incremental_person-artist-author/macro_types/precision/std
box_adapter_bert_ms,0.24433024724324545,0.23466581602891287,0.2921625537176927,0.6534113685290018,0.6805376013120016,0.12284231310089429,0.847058892250061,0.7674262126286825,0.26,0.3472263316313426,13.666666666666666,0.7101868788401285,0.7674262126286825,0.04316723967591921,0.348152831196785,0.9032257795333862,0.7173665761947632,0.041530090073744454,0.2822875877221425,0.11985056661069393,0.6746495962142944,0.6667861342430115,0.38716815908749896,0.4054054046670596,0.797468364238739,0.09800140311320622,0.6733333333333333,0.6997875968615214,0.29403653740882874,0.4386676450570424,0.19196087246139845,0.6805376013120016,0.08862712979316711,0.3080669045448303,0.6997875968615214,0.4162257562081019,0.3826087067524592,0.4253634512424469,0.7887866695721945,0.6230339904626211,0.6746495962142944,0.091777669886748,0.1494666412472725,0.6556749939918518,0.18796760340531668,0.7389602065086365,0.09024830907583237,0.04890916869044304,0.7173665761947632,0.3724844952424367,0.7389602065086365,0.5684520800908407,0.7666666507720947,0.3843537320693334,0.6534113685290018,0.643896758556366,0.4847586254278819,0.7101868788401285,0.7887866695721945,0.43852371412018937,0.11591430323769358,0.018778888445819163,0.31774705108383183,0.018389985715255817,0.010454996730712362,0.11484056032310444,0.0,0.020284311638756138,0.0,0.01502311939351328,0.5773502691896258,0.0014728582881330576,0.020284311638756138,0.01303155185001586,0.14498396026345803,0.0,0.04251261525982675,0.011977599196015612,0.16153194591331574,0.11907478457369312,0.06235969246956876,0.13945010903880525,0.11688036320428986,0.34505798789689773,0.0,0.041310554110392826,0.4891148467725483,0.1103830988369456,0.11618278918025209,0.2913554150014492,0.17153232371414662,0.010454996730712362,0.0010851319685001824,0.06250771232315738,0.1103830988369456,0.29202962950555,0.23446033705835964,0.061304923061107824,0.009948524790092129,0.16801704437106868,0.06235969246956876,0.019194168017352596,0.06761225473544245,0.1236747564378388,0.16692088758738113,0.0653942935284655,0.01702282291215654,0.032484618691904374,0.04251261525982675,0.10742741338958589,0.0653942935284655,0.1875781301647451,0.0,0.36193336271780546,0.018389985715255817,0.007883694940862234,0.2344726056478308,0.0014728582881330576,0.009948524790092129,0.36511084504425284
classifier_adapter_bert_ms,0.43794036904970807,0.2654222846031189,0.5769164363543192,0.7810570597648621,0.7986242969830831,0.26153260966142017,0.8446771502494812,0.8277593851089478,0.33,0.3769636849562327,17.666666666666668,0.8170104622840881,0.8277593851089478,0.02317327136794726,0.5143616994222006,0.8673835396766663,0.8082204659779867,0.03270964759091536,0.28051764766375226,0.0524982213973999,0.7896409034729004,0.6821783979733785,0.207841694355011,0.3513513406117757,0.8231292366981506,0.08194077511628468,0.20666666666666667,0.8395316998163859,0.3229259451230367,0.5001229047775269,0.08921562880277634,0.7986242969830831,0.08385978639125824,0.31439433495203656,0.8395316998163859,0.4462080995241801,0.38260869185129803,0.423499455054601,0.8474820057551066,0.625063399473826,0.7896409034729004,0.09389628469944,0.13266527901093164,0.5516925652821859,0.3288965920607249,0.8434821565945944,0.07593597223361333,0.055761111279328666,0.8082204659779867,0.2933737138907115,0.8434821565945944,0.4850306411584218,0.3000000019868215,0.523809532324473,0.7810570597648621,0.6092609167098999,0.3894424041112264,0.8170104622840881,0.8474820057551066,0.6467324693997701,0.02204650094196161,0.011887924674372531,0.02199984280949059,0.004712142285727993,0.0024994634029895037,0.01519270063569714,0.0,0.0036949853228380866,0.0,0.009510341695968835,0.5773502691896263,0.0009323525798419317,0.0036949853228380866,0.002412778318251771,0.01157239683927073,0.0,0.0032942743418381184,0.0035021528305955525,0.010098833563919076,0.024270287592275442,0.008779194303942394,0.030210842968621116,0.02164028300975656,0.09744733567873887,0.0,0.03271894604010215,0.03785938897200181,0.0034661128711413565,0.023488271065482354,0.06721878048039605,0.042853956946265266,0.0024994634029895037,0.0012564571012267788,0.02133900469990546,0.0034661128711413565,0.05319587243781796,0.05430432988139058,0.019225265624214838,0.002175033791868995,0.030605854297009984,0.008779194303942394,0.004158279047115566,0.05004740943342113,0.02633550825786003,0.01811192596943945,0.0009554756823364249,0.003624864941476817,0.007494545870155271,0.0032942743418381184,0.03141091527090271,0.0009554756823364249,0.048063978755719425,0.17638341867253254,0.054554480920512315,0.004712142285727993,0.009128464967284408,0.06007994357154145,0.0009323525798419317,0.002175033791868995,0.024877775988138097
kenn_bottom_up_adapter_bert_ms,0.5669116675853729,0.3941180109977722,0.30166012048721313,0.781476100285848,0.803440789381663,0.4012785603602727,0.8446771502494812,0.8199804027875265,0.33,0.4799202581246694,57.333333333333336,0.8271042108535767,0.8199804027875265,0.04385243666668733,0.5232664545377096,0.8673835396766663,0.808813730875651,0.040719978511333466,0.4929226463039716,0.3847680489222209,0.8012470006942749,0.6181003650029501,0.3933136562506358,0.4054054071505864,0.8231292366981506,0.23440931489070257,0.08333333333333336,0.8295745849609375,0.29030544062455493,0.35803834597269696,0.3796720008055369,0.803440789381663,0.08907827486594518,0.32440173625946045,0.8295745849609375,0.3342151641845703,0.30434782803058624,0.4485385020573934,0.8440738519032797,0.56062912940979,0.8012470006942749,0.0850764662027359,0.2579901119073232,0.7125647266705831,0.29301408926645917,0.836014986038208,0.09807871530453365,0.0399194210767746,0.808813730875651,0.3652185599009196,0.836014986038208,0.48930491010348004,0.5666666626930237,0.3027210831642151,0.781476100285848,0.6471744378407797,0.3947852353254954,0.8271042108535767,0.8440738519032797,0.46437198917071026,0.2553528549105185,0.2191746536238797,0.07780348732668632,0.014230528927914288,0.001641970527817528,0.21824690929810905,0.0,0.012218520393873932,0.0,0.17533971360918632,32.715949219506584,0.017190183264632914,0.012218520393873932,0.013860748597232644,0.11736701711721022,0.0,0.035478259741416156,0.015958189756875806,0.3386177744902718,0.2640326610759258,0.07725886079364896,0.09058060608179234,0.12431739546881974,0.189189188182354,0.0,0.12577019844761989,0.058594652770823166,0.054331114704722384,0.1395174569895548,0.19638235967216433,0.15533186183524825,0.001641970527817528,0.004735648784554393,0.08906387539327829,0.054331114704722384,0.17590767968740537,0.1313014750299565,0.0549003456389523,0.006281559282486631,0.10120716976816145,0.07725886079364896,0.012467682675310227,0.10412220307578667,0.15506834807234315,0.07917103902532614,0.02541960434586107,0.02134389566463347,0.021895616410723965,0.035478259741416156,0.1431294137612059,0.02541960434586107,0.14515137699429315,0.2309400939107472,0.19656656247716764,0.014230528927914288,0.03440557999134864,0.18143922699327888,0.017190183264632914,0.006281559282486631,0.18751817677674013
kenn_hybrid_adapter_bert_ms,0.41547051072120667,0.2899748037258784,0.26081645488739014,0.7933219075202942,0.8056010603904724,0.30202866593996686,0.8446771502494812,0.8297194639841715,0.33,0.3966056903203328,56.666666666666664,0.8189361492792765,0.8297194639841715,0.04771693299214045,0.43835819760958356,0.8673835396766663,0.7714853286743164,0.0491506519416968,0.3989681874712308,0.21500269075234732,0.7293581962585449,0.6829948425292969,0.4279744327068329,0.5495495398839315,0.8231292366981506,0.22912761320670447,0.06333333333333334,0.7704425851504008,0.30613256494204205,0.4889380633831024,0.2455541267991066,0.8056010603904724,0.08797253171602885,0.27449580033620197,0.7704425851504008,0.47442681590716046,0.5101449191570282,0.42563342054684955,0.8488829334576925,0.6412988305091858,0.7293581962585449,0.09400865683952968,0.23903035869201025,0.6335523923238119,0.26133984327316284,0.8048858642578125,0.0872033064564069,0.05451405793428421,0.7714853286743164,0.4408335288365682,0.8048858642578125,0.6101321876049042,0.722222218910853,0.40136054158210754,0.7933219075202942,0.6391410032908121,0.5458193023999532,0.8189361492792765,0.8488829334576925,0.3168007085720698,0.30654848848004196,0.2827984901397886,0.02421953619898122,0.01779514688079327,0.0024319857353070923,0.2905553301540739,0.0,0.01571124806834845,0.0,0.22623878187582253,33.85754470326124,0.02218025155245249,0.01571124806834845,0.002461670224440248,0.16485015449519014,0.0,0.06616674790888465,0.013472183024908943,0.4133822259349954,0.23007324552795397,0.12642281921643506,0.11266448589405686,0.02207879160038794,0.19551833373439764,0.0,0.23674991524176814,0.06806859285554047,0.10449136339031266,0.1374036849790384,0.23811066693397628,0.1673618629634147,0.0024319857353070923,0.0042171158212796125,0.12103487490129877,0.10449136339031266,0.22619176682742492,0.21762305787469896,0.0737958546900413,0.007918892920635183,0.13013770844718112,0.12642281921643506,0.015507347819837683,0.14231741477635076,0.16322429525108448,0.0910781982917486,0.05543550353196497,0.02246649683279092,0.026548105378802866,0.06616674790888465,0.12083239729178923,0.05543550353196497,0.18151070534760053,0.28349667913588905,0.23779742374437185,0.01779514688079327,0.030638285921141505,0.22688838134668005,0.02218025155245249,0.007918892920635183,0.2520966220634299
kenn_top_down_adapter_bert_ms,0.2949541782339414,0.19415945808092752,0.21086632212003073,0.7975443998972574,0.8041601379712423,0.20041436205307642,0.8446771502494812,0.8330270846684774,0.33,0.31995342175165814,62.0,0.8114212155342102,0.8330270846684774,0.05006029705206553,0.324030265212059,0.8673835396766663,0.6868827740351359,0.052186167488495507,0.28008052458365756,0.14159601678450903,0.6054772833983103,0.7048785289128622,0.44899213314056396,0.7117117047309875,0.8231292366981506,0.1386280134320259,0.06333333333333334,0.6490416725476583,0.22535324593385062,0.53367746869723,0.16775653883814812,0.8041601379712423,0.08810106168190639,0.20184862116972604,0.6490416725476583,0.5220458507537842,0.5362318754196167,0.3825622896353404,0.8506649732589722,0.6686960856119791,0.6054772833983103,0.0970207725962003,0.17120978112022078,0.6169852813084921,0.195118414858977,0.7251026630401611,0.08492298424243927,0.05950227379798889,0.6868827740351359,0.46805911262830097,0.7251026630401611,0.6532015005747477,0.700000007947286,0.45068026582400006,0.7975443998972574,0.6400747696558634,0.5996559659639994,0.8114212155342102,0.8506649732589722,0.21633330484231314,0.32791910950064745,0.2444204538476277,0.12214177318632644,0.01649410214064861,0.0008729384414854482,0.25064202179947187,0.0,0.013005656531251833,0.0,0.19553636651675316,33.77869150810907,0.019170225702559787,0.013005656531251833,0.0051487038881971895,0.24429132950427837,0.0,0.12997171149207823,0.00788196457866925,0.3692399151497809,0.19915344997402176,0.21004363117939256,0.09346392365243632,0.04617888307238348,0.2707203422974811,0.0,0.17565912072979675,0.06110100926607787,0.19442592228777297,0.1832145889816156,0.19860236198007666,0.2015256908054561,0.0008729384414854482,0.006348389834132354,0.17925458516130846,0.19442592228777297,0.18723979568706905,0.19566827230597447,0.10085184533300524,0.006693612339492256,0.10772700227302467,0.21004363117939256,0.012864545364396034,0.17414133061852022,0.1741962679957298,0.16192357304224486,0.12069538047414481,0.023976696845064097,0.02214313313084578,0.12997171149207823,0.07069357325651539,0.12069538047414481,0.16824006266378622,0.2333333364554814,0.19336218275786443,0.01649410214064861,0.046122512366468624,0.21030008257615684,0.019170225702559787,0.006693612339492256,0.23395984835222292
