name,test_incremental_EVENT/macro_types/f1/mean,test_incremental/micro/recall/mean,test_pretraining/macro_example/f1/mean,test_incremental_EVENT-HURRICANE/macro_types/f1/mean,test/macro_types/recall/mean,test_incremental/macro_example/f1/mean,test_incremental/macro_example/recall/mean,test_incremental_EVENT/macro_types/precision/mean,test/macro_example/recall/mean,test_incremental_EVENT-WAR/macro_types/precision/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_pretraining/micro/precision/mean,test_pretraining/macro_example/recall/mean,test_incremental_only/macro_example/precision/mean,test_incremental/macro_types/precision/mean,test_incremental_only/micro/f1/mean,test_incremental/micro/f1/mean,test_pretraining/micro/f1/mean,test/macro_example/precision/mean,test_pretraining/micro/recall/mean,epoch/mean,test_incremental_EVENT-WAR/macro_types/f1/mean,test_incremental_EVENT-HURRICANE/macro_types/precision/mean,test_incremental_only/macro_example_exclusive/precision/mean,test_pretraining/macro_example/precision/mean,threshold_incremental/mean,test_incremental_only/macro_types/precision/mean,test_incremental_EVENT-HURRICANE/macro_types/recall/mean,test_pretraining/macro_types/precision/mean,test_incremental_only/macro_example/recall/mean,test/macro_example/f1/mean,test_incremental_only/macro_example/f1/mean,test_pretraining/macro_types/f1/mean,test_incremental/micro/precision/mean,test_incremental_only/macro_types/recall/mean,test_incremental/macro_types/f1/mean,test_incremental/macro_example_exclusive/f1/mean,test_incremental_only/micro/precision/mean,test_incremental/macro_example_exclusive/recall/mean,test/micro/precision/mean,test_pretraining/macro_types/recall/mean,test_incremental/macro_example_exclusive/precision/mean,test_incremental_only/macro_example_exclusive/recall/mean,test/macro_types/f1/mean,test_incremental/macro_types/recall/mean,test_incremental/macro_example/precision/mean,test_incremental_EVENT/macro_types/recall/mean,test_incremental_EVENT-WAR/macro_types/recall/mean,test/macro_types/precision/mean,test/micro/f1/mean,test/micro/recall/mean,test_incremental_only/macro_types/f1/mean,threshold_pretraining/mean,test_incremental_only/micro/recall/mean,test_incremental_EVENT/macro_types/f1/std,test_incremental/micro/recall/std,test_pretraining/macro_example/f1/std,test_incremental_EVENT-HURRICANE/macro_types/f1/std,test/macro_types/recall/std,test_incremental/macro_example/f1/std,test_incremental/macro_example/recall/std,test_incremental_EVENT/macro_types/precision/std,test/macro_example/recall/std,test_incremental_EVENT-WAR/macro_types/precision/std,test_incremental_only/macro_example_exclusive/f1/std,test_pretraining/micro/precision/std,test_pretraining/macro_example/recall/std,test_incremental_only/macro_example/precision/std,test_incremental/macro_types/precision/std,test_incremental_only/micro/f1/std,test_incremental/micro/f1/std,test_pretraining/micro/f1/std,test/macro_example/precision/std,test_pretraining/micro/recall/std,epoch/std,test_incremental_EVENT-WAR/macro_types/f1/std,test_incremental_EVENT-HURRICANE/macro_types/precision/std,test_incremental_only/macro_example_exclusive/precision/std,test_pretraining/macro_example/precision/std,threshold_incremental/std,test_incremental_only/macro_types/precision/std,test_incremental_EVENT-HURRICANE/macro_types/recall/std,test_pretraining/macro_types/precision/std,test_incremental_only/macro_example/recall/std,test/macro_example/f1/std,test_incremental_only/macro_example/f1/std,test_pretraining/macro_types/f1/std,test_incremental/micro/precision/std,test_incremental_only/macro_types/recall/std,test_incremental/macro_types/f1/std,test_incremental/macro_example_exclusive/f1/std,test_incremental_only/micro/precision/std,test_incremental/macro_example_exclusive/recall/std,test/micro/precision/std,test_pretraining/macro_types/recall/std,test_incremental/macro_example_exclusive/precision/std,test_incremental_only/macro_example_exclusive/recall/std,test/macro_types/f1/std,test_incremental/macro_types/recall/std,test_incremental/macro_example/precision/std,test_incremental_EVENT/macro_types/recall/std,test_incremental_EVENT-WAR/macro_types/recall/std,test/macro_types/precision/std,test/micro/f1/std,test/micro/recall/std,test_incremental_only/macro_types/f1/std,threshold_pretraining/std,test_incremental_only/micro/recall/std
box_adapter_bert_ms,0.8186047077178955,0.8398268222808838,0.7704211274782816,0.2297130934894085,0.8532074292500814,0.06226410840948423,0.0760289045671622,0.7272727489471436,0.8477850953737894,0.14196610326568285,0.4759259323279063,0.6408412059148153,0.8477850953737894,0.02089223979661862,0.33637022972106934,0.23203878166774908,0.4083715279897054,0.7293413678805033,0.7122683127721151,0.853239099184672,15.666666666666666,0.23474005050957203,0.13987184098611274,0.36944445967674255,0.7122683127721151,0.3833333333333333,0.14091897445420423,0.666666659216086,0.7563174764315287,0.038956958490113415,0.7704211274782816,0.026913811452686787,0.8015725413958231,0.2764251132806142,0.6888888974984487,0.4651816387971242,0.7027895251909891,0.14080469527592263,0.8581560452779134,0.6408412059148153,0.8532074292500814,0.6323877175649008,0.6888889173666636,0.8015725413958231,0.7713160117467245,0.056026811401049294,0.936170220375061,0.7111111134290695,0.7563174764315287,0.7293413678805033,0.853239099184672,0.23223265012105307,0.17499999999999996,0.6888888974984487,0.0,0.18208853996913507,0.08515953353217041,0.19051051085443388,0.05192893497910035,0.004216102826699534,0.013214721851945981,0.0,0.01321471540879194,0.11103347136151319,0.28275176278286096,0.10675798911991594,0.01321471540879194,0.010770317145095826,0.07627325281632281,0.1853030044427921,0.2005232759480332,0.07906635987722302,0.12889032251773835,0.019817429082573362,0.5773502691896258,0.17951585332677517,0.11780465588051649,0.1904551151901773,0.12889032251773835,0.512867754234299,0.11440988299554185,0.4910306538106355,0.01271222865125746,0.02642943974611261,0.08515953353217041,0.01598973114113014,0.030137568119051043,0.1519081381465873,0.4673605977885826,0.13392162610527844,0.04758818160322598,0.11458099228334717,0.14915764554793867,0.10675798911991594,0.05192893497910035,0.18477471862212827,0.46736061337614493,0.030137568119051043,0.3115737381176975,0.016370234029803414,0.0,0.4438885405108348,0.01271222865125746,0.07906635987722302,0.019817429082573362,0.1849985472401928,0.0,0.4673605977885826
classifier_adapter_bert_ms,0.8235293626785278,0.8528138399124146,0.8197806080182394,0.383706271648407,0.8589626351992289,0.067784383893013,0.07744266341129939,0.7165354490280151,0.8518692851066589,0.2653257002433141,0.537920355796814,0.7424524227778116,0.8518692851066589,0.025447689617673557,0.4195002516110738,0.3853743374347687,0.6129933396975199,0.7973294854164124,0.7900565266609192,0.8610129555066427,12.0,0.3853234350681305,0.27663956582546234,0.4500000576178233,0.7900565266609192,0.32,0.2709826280673345,0.6333333353201548,0.7524936000506083,0.0380144522835811,0.8197806080182394,0.030419620995720226,0.8021612167358398,0.47906986872355145,0.6722222169240316,0.5424772799015045,0.7650981744130453,0.2711319774389267,0.8741135001182556,0.7424524227778116,0.8589626351992289,0.6849881807963053,0.6722222765286764,0.8021612167358398,0.7708432475725809,0.060686988135178886,0.9680851101875304,0.7111111084620158,0.7524936000506083,0.7973294854164124,0.8610129555066427,0.3852849304676056,0.25,0.6722222169240316,0.0,0.07855084858500763,0.0009594420762549534,0.11134455566465457,0.022401531301590942,0.001340357497159115,0.005700674506081889,0.0,0.005700667217817484,0.03107234322954881,0.12820744863413272,0.003607037656925131,0.005700667217817484,0.0051837889477610866,0.032855358749574494,0.07951294046338524,0.03108075939990654,0.0036026927565719455,0.004129247740602995,0.008549006915086836,0.0,0.05425106623500192,0.06755588532926764,0.09166668355464976,0.004129247740602995,0.11135528725660043,0.04928304451457227,0.2516611308684786,0.005475907514186621,0.01140134916613985,0.0009594420762549534,0.007250183341383595,0.012699161719799465,0.01771914334177295,0.20161384741153174,0.05941929686257132,0.015128942510633455,0.04733291123455559,0.0643448294552588,0.003607037656925131,0.022401531301590942,0.055853406000093815,0.20161389175717664,0.012699161719799465,0.13440924283096822,0.004948369015805382,0.0,0.1644294088738462,0.005475907514186621,0.0036026927565719455,0.008549006915086836,0.0814581390174045,0.0,0.20161384741153174
kenn_bottom_up_adapter_bert_ms,0.8235293626785278,0.9588744441668192,0.8272123138109843,0.7625645995140076,0.889209508895874,0.07798129816850026,0.08513980110486348,0.7165354490280151,0.8595664302508036,0.39832183718681335,0.9287595550219218,0.7642493645350138,0.8595664302508036,0.05168080578247706,0.6052230795224508,0.6366839408874512,0.736189047495524,0.8147592345873514,0.7972510059674581,0.8725559512774149,20.666666666666668,0.5627448360125223,0.7008119324843088,0.9138889312744141,0.7972510059674581,0.12000000000000001,0.5495668947696686,0.9222222169240316,0.7834474047025045,0.05340873450040817,0.8272123138109843,0.052521744122107826,0.8328823248545328,0.6002664168675741,0.9444444179534912,0.7349189519882202,0.8801931341489156,0.4886775314807892,0.9609928925832113,0.7642493645350138,0.889209508895874,0.8132387598355612,0.944444497426351,0.8328823248545328,0.9523246685663859,0.07204942901929219,0.9680851101875304,0.9666666388511658,0.7834474047025045,0.8147592345873514,0.8725559512774149,0.68175075451533,0.25,0.9444444378217062,0.0,0.0037490290627672225,0.005503729965919771,0.2303409864473881,0.0010691355564107473,0.0028033993877013557,0.00027207586561324865,0.0,0.00027206726242380813,0.05448918122140651,0.007665785516600059,0.01581485720334232,0.00027206726242380813,0.0011859625520001629,0.1230854441653465,0.11191298126060391,0.05929987825505968,0.008861114163314072,0.010418988725361403,0.0004080320681203082,9.865765724632494,0.05364708580461246,0.3307285254763318,0.02097176995187375,0.010418988725361403,0.03464101615137755,0.18462815040971103,0.0192450250322745,0.02051424048373915,0.0005441560328212146,0.005503729965919771,0.00043350280988500395,0.01121038096446268,0.07912956571990983,0.009622529722516,0.09147782503817103,0.03164263630066105,0.13082215709688153,0.003070994497685612,0.01581485720334232,0.0010691355564107473,0.05696798371768525,0.00962249530975831,0.01121038096446268,0.006415002608701078,0.005047120210086539,0.0,0.0,0.02051424048373915,0.008861114163314072,0.0004080320681203082,0.14908950040882055,0.0,0.00962249530975831
kenn_hybrid_adapter_bert_ms,0.8235293626785278,0.9567099412282308,0.827272375424703,0.7460062305132548,0.8885922431945801,0.07656508684158325,0.08498271803061168,0.7165354490280151,0.8594093521436056,0.3874933024247487,0.9187063773473104,0.7643755674362183,0.8594093521436056,0.05089538171887398,0.5835595925649008,0.6274345914522806,0.734216550985972,0.814765731493632,0.7974604566891988,0.8723203738530477,22.333333333333332,0.5509226520856222,0.6466500262419382,0.9000000556310018,0.7974604566891988,0.17333333333333334,0.5170716643333435,0.9222222169240316,0.7798368136088053,0.053094565868377686,0.827272375424703,0.05195323129494985,0.8306329846382141,0.5967313845952352,0.9388888676961263,0.7206895550092062,0.8642080624898275,0.474093755086263,0.9592198530832926,0.7643755674362183,0.8885922431945801,0.7866430282592773,0.938888947168986,0.8306329846382141,0.9486209948857626,0.06969316055377324,0.9680851101875304,0.9555555383364359,0.7798368136088053,0.814765731493632,0.8723203738530477,0.6619539260864258,0.25,0.9388888875643412,0.0,0.0037490290627672225,0.0021988192884352486,0.15120976356864885,0.0010691355564107473,0.001332378506557098,0.00027207586561325164,0.0,0.00027206726242383214,0.03638244449555766,0.013607755834194065,0.009537619995808693,0.00027206726242383214,0.0018850155174732208,0.07099929330476164,0.06461089517996346,0.035010106132648856,0.005261680807920178,0.0042900250459176415,0.0004080320681203322,9.451631252505218,0.03917267271932183,0.20354888573668417,0.03333333134651634,0.0042900250459176415,0.07371114795831994,0.10649893995714248,0.0192450250322745,0.011833219144084597,0.0005441560328212146,0.0021988192884352486,0.0007695231140981639,0.006283170886171872,0.04704247565645135,0.009622512516183323,0.05407675662580684,0.015038918253610733,0.07430784996921944,0.003070994497685628,0.009537619995808693,0.0010691355564107473,0.02667445526166339,0.009622495309758327,0.006283170886171872,0.006415002608701102,0.002363239667218783,0.0,0.019244990619516733,0.011833219144084597,0.005261680807920178,0.0004080320681203322,0.09012378172401073,0.0,0.009622495309758327
kenn_top_down_adapter_bert_ms,0.8235293626785278,0.9588744441668192,0.8273024161656698,0.8018097480138143,0.889209508895874,0.07866652309894562,0.08513980110486348,0.7165354490280151,0.8595664302508036,0.3454701602458954,0.9430494904518127,0.7623442808787028,0.8595664302508036,0.05325165018439293,0.6005172332127889,0.613106389840444,0.726918637752533,0.8137224515279134,0.7973871429761251,0.8725559512774149,28.333333333333332,0.508956789970398,0.7395459910233816,0.9416667222976685,0.7973871429761251,0.2933333333333334,0.542508085568746,0.9222222169240316,0.78266308705012,0.05340873450040817,0.8273024161656698,0.053329844027757645,0.8324964046478271,0.5858793258666992,0.9444444179534912,0.7342391014099121,0.8879274725914001,0.4552817145983378,0.9609928925832113,0.7623442808787028,0.889209508895874,0.825650135676066,0.944444497426351,0.8324964046478271,0.952324648698171,0.07314901798963547,0.9680851101875304,0.9666666388511658,0.78266308705012,0.8137224515279134,0.8725559512774149,0.6831896901130676,0.25,0.9444444378217062,0.0,0.0037490290627672225,0.002978202048650863,0.17368531879637403,0.0010691355564107473,0.0016056496272930133,0.00027207586561324865,0.0,0.00027206726242380813,0.011051999815536078,0.008670666369667745,0.007274567159176542,0.00027206726242380813,0.0004712529480457306,0.08178744160485206,0.047601569744103726,0.02659344153444274,0.004081468639111605,0.005733728989497519,0.0004080320681203082,9.073771725877467,0.011947699569391198,0.2560738874125369,0.008333325386047336,0.005733728989497519,0.0950438495292217,0.12268117956671103,0.0192450250322745,0.013631228094522519,0.0005441560328212146,0.002978202048650863,0.0004903313185127385,0.007558844359139718,0.03458537965486149,0.009622529722516,0.06282386451925377,0.018123376093757117,0.05187679758310223,0.003070994497685612,0.007274567159176542,0.0010691355564107473,0.03299648434244052,0.00962249530975831,0.007558844359139718,0.00641498540225295,0.0029233425913708544,0.0,0.0,0.013631228094522519,0.004081468639111605,0.0004080320681203082,0.10347448332538628,0.0,0.00962249530975831
