metric,projector,family,subset,precision/mean,recall/mean,f1/mean,precision/std,recall/std,f1/std
test_incremental_only/macro_example,classifier_adapter_bert_ms,art,10,0.013221990317106249,0.013221990317106249,0.013221991248428822,0.0,0.0,0.0
test_incremental_art/macro_types,classifier_adapter_bert_ms,art,10,0.707317054271698,0.7435897588729858,0.7250000238418579,0.0,0.0,0.0
test/macro_types,classifier_adapter_bert_ms,art,10,0.8868111371994019,0.864309549331665,0.8754157423973083,0.0,0.0,0.0
test/micro,classifier_adapter_bert_ms,art,10,0.7201682329177856,0.8997372984886169,0.800000011920929,0.0,0.0,0.0
test_pretraining/macro_example,classifier_adapter_bert_ms,art,10,0.7715842723846436,0.9152517318725586,0.8372999429702759,0.0,0.0,0.0
test_pretraining/micro,classifier_adapter_bert_ms,art,10,0.7201682329177856,0.8997372984886169,0.800000011920929,0.0,0.0,0.0
test_incremental/micro,classifier_adapter_bert_ms,art,10,0.051857586950063705,0.8701298832893372,0.09788166731595992,0.0,0.0,0.0
test_incremental_art-film/macro_types,classifier_adapter_bert_ms,art,10,0.03037569858133793,1.0,0.058960430324077606,0.0,0.0,0.0
test/macro_example,classifier_adapter_bert_ms,art,10,0.7715842723846436,0.9152517318725586,0.8372999429702759,0.0,0.0,0.0
test_incremental_only/micro,classifier_adapter_bert_ms,art,10,0.03037569858133793,1.0,0.058960430324077606,0.0,0.0,0.0
test_incremental/macro_example,classifier_adapter_bert_ms,art,10,0.013395964168012142,0.011830202303826807,0.012564490549266338,0.0,0.0,0.0
test_pretraining/macro_types,classifier_adapter_bert_ms,art,10,0.8868111371994019,0.864309549331665,0.8754157423973083,0.0,0.0,0.0
test_incremental/macro_types,classifier_adapter_bert_ms,art,10,0.3688463866710663,0.8717948794364929,0.518374502658844,0.0,0.0,0.0
test_incremental_only/macro_types,kenn_bottom_up_adapter_bert_ms,art,10,0.029592112948497135,0.9736841917037964,0.05743855983018875,1.3660789410613385e-05,0.0,2.5732139574679295e-05
test_incremental_only/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,art,10,0.9736841917037964,0.9736841917037964,0.9736841917037964,0.0,0.0,0.0
test_incremental/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,art,10,0.9871795177459716,0.8589743375778198,0.9186253547668456,0.0,0.0,0.0
test_incremental_only/macro_example,kenn_bottom_up_adapter_bert_ms,art,10,0.012874042615294456,0.012874042615294456,0.012874042615294456,0.0,0.0,0.0
test_incremental_art/macro_types,kenn_bottom_up_adapter_bert_ms,art,10,0.707317054271698,0.7435897588729858,0.7250000238418579,0.0,0.0,0.0
test/macro_types,kenn_bottom_up_adapter_bert_ms,art,10,0.8867954810460409,0.8637832403182983,0.8751380840937296,2.75302061640178e-07,0.0,1.3765103083210753e-07
test/micro,kenn_bottom_up_adapter_bert_ms,art,10,0.720077117284139,0.8995183706283569,0.7998572786649069,7.285180806364437e-05,0.0,4.497747432176509e-05
test_pretraining/macro_example,kenn_bottom_up_adapter_bert_ms,art,10,0.7715262969334921,0.9150777459144592,0.837192972501119,0.00010041642698616943,0.0,5.9121117738940876e-05
test_pretraining/micro,kenn_bottom_up_adapter_bert_ms,art,10,0.720077117284139,0.8995183706283569,0.7998572786649069,7.285180806364437e-05,0.0,4.497747432176509e-05
test_incremental/micro,kenn_bottom_up_adapter_bert_ms,art,10,0.051109970857699714,0.8571428656578064,0.09646773835023244,2.284576952208605e-05,0.0,4.069308598735712e-05
test_incremental_art-film/macro_types,kenn_bottom_up_adapter_bert_ms,art,10,0.029592112948497135,0.9736841917037964,0.05743855983018875,1.3660789410613385e-05,0.0,2.5732139574679295e-05
test/macro_example,kenn_bottom_up_adapter_bert_ms,art,10,0.7715262969334921,0.9150777459144592,0.837192972501119,0.00010041642698616943,0.0,5.9121117738940876e-05
test_incremental_only/micro,kenn_bottom_up_adapter_bert_ms,art,10,0.029592112948497135,0.9736841917037964,0.05743855983018875,1.3660789410613385e-05,0.0,2.5732139574679295e-05
test_incremental/macro_example,kenn_bottom_up_adapter_bert_ms,art,10,0.013395964168012142,0.011656228452920914,0.012465688399970531,0.0,0.0,0.0
test_pretraining/macro_types,kenn_bottom_up_adapter_bert_ms,art,10,0.8867954810460409,0.8637832403182983,0.8751380840937296,2.75302061640178e-07,0.0,1.3765103083210753e-07
test_incremental/macro_types,kenn_bottom_up_adapter_bert_ms,art,10,0.36845459540685016,0.8586369752883911,0.5156399806340536,6.8309324046497305e-06,0.0,6.676074994960605e-06
test_incremental_only/macro_types,kenn_horizontal_adapter_bert_ms,art,10,0.029584238305687904,0.9736841917037964,0.05742372448245684,2.7300070847660003e-05,0.0,5.142771559429644e-05
test_incremental_only/macro_example_exclusive,kenn_horizontal_adapter_bert_ms,art,10,0.9736841917037964,0.9736841917037964,0.9736841917037964,0.0,0.0,0.0
test_incremental/macro_example_exclusive,kenn_horizontal_adapter_bert_ms,art,10,0.9871795177459716,0.8589743375778198,0.9186253547668456,0.0,0.0,0.0
test_incremental_only/macro_example,kenn_horizontal_adapter_bert_ms,art,10,0.012874042615294456,0.012874042615294456,0.012874042615294456,0.0,0.0,0.0
test_incremental_art/macro_types,kenn_horizontal_adapter_bert_ms,art,10,0.707317054271698,0.7435897588729858,0.7250000238418579,0.0,0.0,0.0
test/macro_types,kenn_horizontal_adapter_bert_ms,art,10,0.8867953221003214,0.8637832403182983,0.87513800462087,5.506041233043931e-07,0.0,2.75302061640178e-07
test/micro,kenn_horizontal_adapter_bert_ms,art,10,0.7200350761413574,0.8995183706283569,0.7998313307762146,0.00014566920336959874,0.0,8.992053588584019e-05
test_pretraining/macro_example,kenn_horizontal_adapter_bert_ms,art,10,0.7714683016141256,0.9150777459144592,0.8371588190396627,0.0002008672667300529,0.0,0.00011827664823559578
test_pretraining/micro,kenn_horizontal_adapter_bert_ms,art,10,0.7200350761413574,0.8995183706283569,0.7998313307762146,0.00014566920336959874,0.0,8.992053588584019e-05
test_incremental/micro,kenn_horizontal_adapter_bert_ms,art,10,0.05109680195649465,0.8571428656578064,0.09644427647193271,4.565497548910995e-05,0.0,8.1330251243475e-05
test_incremental_art-film/macro_types,kenn_horizontal_adapter_bert_ms,art,10,0.029584238305687904,0.9736841917037964,0.05742372448245684,2.7300070847660003e-05,0.0,5.142771559429644e-05
test/macro_example,kenn_horizontal_adapter_bert_ms,art,10,0.7714683016141256,0.9150777459144592,0.8371588190396627,0.0002008672667300529,0.0,0.00011827664823559578
test_incremental_only/micro,kenn_horizontal_adapter_bert_ms,art,10,0.029584238305687904,0.9736841917037964,0.05742372448245684,2.7300070847660003e-05,0.0,5.142771559429644e-05
test_incremental/macro_example,kenn_horizontal_adapter_bert_ms,art,10,0.013395964168012142,0.011656228452920914,0.012465688399970531,0.0,0.0,0.0
test_pretraining/macro_types,kenn_horizontal_adapter_bert_ms,art,10,0.8867953221003214,0.8637832403182983,0.87513800462087,5.506041233043931e-07,0.0,2.75302061640178e-07
test_incremental/macro_types,kenn_horizontal_adapter_bert_ms,art,10,0.36845065156618756,0.8586369752883911,0.5156361063321432,1.3661864809287442e-05,0.0,1.3386562747635245e-05
test_incremental_only/macro_types,kenn_hybrid_adapter_bert_ms,art,10,0.03035953703025977,1.0,0.05892998476823171,2.7992627596493484e-05,0.0,5.2733249589767716e-05
test_incremental_only/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,art,10,1.0,1.0,1.0,0.0,0.0,0.0
test_incremental/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,art,10,0.9871795177459716,0.8717949390411377,0.9259063601493835,0.0,0.0,0.0
test_incremental_only/macro_example,kenn_hybrid_adapter_bert_ms,art,10,0.013221990317106249,0.013221990317106249,0.013221991248428822,0.0,0.0,0.0
test_incremental_art/macro_types,kenn_hybrid_adapter_bert_ms,art,10,0.707317054271698,0.7435897588729858,0.7250000238418579,0.0,0.0,0.0
test/macro_types,kenn_hybrid_adapter_bert_ms,art,10,0.886810819307963,0.864309549331665,0.8754156033198038,5.506041233043931e-07,0.0,2.4088930395017895e-07
test/micro,kenn_hybrid_adapter_bert_ms,art,10,0.7200841307640076,0.8997372984886169,0.7999481161435446,0.00014566920336959874,0.0,8.988612312812614e-05
test_pretraining/macro_example,kenn_hybrid_adapter_bert_ms,art,10,0.7714683016141256,0.9152517318725586,0.8372316360473633,0.0002008672667300529,0.0,0.00011831106099330982
test_pretraining/micro,kenn_hybrid_adapter_bert_ms,art,10,0.7200841307640076,0.8997372984886169,0.7999481161435446,0.00014566920336959874,0.0,8.988612312812614e-05
test_incremental/micro,kenn_hybrid_adapter_bert_ms,art,10,0.05183086916804314,0.8701298832893372,0.09783407052357991,4.6276555925175505e-05,0.0,8.244006267948625e-05
test_incremental_art-film/macro_types,kenn_hybrid_adapter_bert_ms,art,10,0.03035953703025977,1.0,0.05892998476823171,2.7992627596493484e-05,0.0,5.2733249589767716e-05
test/macro_example,kenn_hybrid_adapter_bert_ms,art,10,0.7714683016141256,0.9152517318725586,0.8372316360473633,0.0002008672667300529,0.0,0.00011831106099330982
test_incremental_only/micro,kenn_hybrid_adapter_bert_ms,art,10,0.03035953703025977,1.0,0.05892998476823171,2.7992627596493484e-05,0.0,5.2733249589767716e-05
test_incremental/macro_example,kenn_hybrid_adapter_bert_ms,art,10,0.013395964168012142,0.011830202303826807,0.012564490549266338,0.0,0.0,0.0
test_pretraining/macro_types,kenn_hybrid_adapter_bert_ms,art,10,0.886810819307963,0.864309549331665,0.8754156033198038,5.506041233043931e-07,0.0,2.4088930395017895e-07
test_incremental/macro_types,kenn_hybrid_adapter_bert_ms,art,10,0.36883830030759174,0.8717948794364929,0.5183665156364441,1.4005992386355692e-05,0.0,1.3833928597821566e-05
test_incremental_only/macro_types,kenn_top_down_adapter_bert_ms,art,10,0.02984280449648698,0.9824561278025309,0.05792606249451637,0.0004621050201556592,0.01519343900375576,0.0008968953186252276
test_incremental_only/macro_example_exclusive,kenn_top_down_adapter_bert_ms,art,10,0.9824561278025309,0.9824561278025309,0.9824561278025309,0.01519343900375576,0.01519343900375576,0.01519343900375576
test_incremental/macro_example_exclusive,kenn_top_down_adapter_bert_ms,art,10,0.9871795177459716,0.8632478713989258,0.921052356561025,0.0,0.007401977706019483,0.004203690417579401
test_incremental_only/macro_example,kenn_top_down_adapter_bert_ms,art,10,0.012990025182565054,0.012990025182565054,0.012990025493005911,0.00020088769930494985,0.00020088769930494985,0.00020088823700428827
test_incremental_art/macro_types,kenn_top_down_adapter_bert_ms,art,10,0.707317054271698,0.7435897588729858,0.7250000238418579,0.0,0.0,0.0
test/macro_types,kenn_top_down_adapter_bert_ms,art,10,0.886800487836202,0.8639586766560873,0.8752305308977762,9.234937796065731e-06,0.00030386465054417413,0.0001603980408627573
test/micro,kenn_top_down_adapter_bert_ms,art,10,0.7200514276822408,0.899591346581777,0.7998702526092529,0.00016170106646451392,0.0001263980590542094,0.00013672010205333532
test_pretraining/macro_example,kenn_top_down_adapter_bert_ms,art,10,0.7714683016141256,0.9151357412338257,0.8371830979983012,0.0002008672667300529,0.00010045083974388347,0.00014398466843804764
test_pretraining/micro,kenn_top_down_adapter_bert_ms,art,10,0.7200514276822408,0.899591346581777,0.7998702526092529,0.00016170106646451392,0.0001263980590542094,0.00013672010205333532
test_incremental/micro,kenn_top_down_adapter_bert_ms,art,10,0.051341610650221504,0.8614718715349833,0.09690775473912555,0.0004485944037650484,0.007498058125534717,0.0008463688544674874
test_incremental_art-film/macro_types,kenn_top_down_adapter_bert_ms,art,10,0.02984280449648698,0.9824561278025309,0.05792606249451637,0.0004621050201556592,0.01519343900375576,0.0008968953186252276
test/macro_example,kenn_top_down_adapter_bert_ms,art,10,0.7714683016141256,0.9151357412338257,0.8371830979983012,0.0002008672667300529,0.00010045083974388347,0.00014398466843804764
test_incremental_only/micro,kenn_top_down_adapter_bert_ms,art,10,0.02984280449648698,0.9824561278025309,0.05792606249451637,0.0004621050201556592,0.01519343900375576,0.0008968953186252276
test_incremental/macro_example,kenn_top_down_adapter_bert_ms,art,10,0.013395964168012142,0.011714219736556212,0.0124986224497358,0.0,0.00010044384965247343,5.704344749244795e-05
test_pretraining/macro_types,kenn_top_down_adapter_bert_ms,art,10,0.886800487836202,0.8639586766560873,0.8752305308977762,9.234937796065731e-06,0.00030386465054417413,0.0001603980408627573
test_incremental/macro_types,kenn_top_down_adapter_bert_ms,art,10,0.3685799340407054,0.8630229433377584,0.5165463288625082,0.00023105786738874984,0.007596719501877855,0.0015832873940802375
test_incremental_only/macro_example_exclusive,box_adapter_bert_ms,art,20,1.0,1.0,1.0,0.0,0.0,0.0
test_incremental/macro_example_exclusive,box_adapter_bert_ms,art,20,0.9871795177459716,0.9102563858032228,0.947158694267273,0.0,0.0,0.0
test_incremental_art/macro_types,box_adapter_bert_ms,art,20,0.7111111283302307,0.8205128312110901,0.7619048357009888,0.0,0.0,0.0
test_incremental_only/macro_example,box_adapter_bert_ms,art,20,0.013221990317106249,0.013221990317106249,0.013221991248428822,0.0,0.0,0.0
test/macro_types,box_adapter_bert_ms,art,20,0.8727073073387146,0.8198940753936768,0.8454766869544983,0.0,0.0,0.0
test_pretraining/macro_example,box_adapter_bert_ms,art,20,0.5609313249588013,0.9072083234786988,0.6932331919670105,0.0,0.0,0.0
test/micro,box_adapter_bert_ms,art,20,0.5651929974555969,0.8815674185752869,0.6887881755828857,0.0,0.0,0.0
test_pretraining/micro,box_adapter_bert_ms,art,20,0.5651929974555969,0.8815674185752869,0.6887881755828857,0.0,0.0,0.0
test_incremental/micro,box_adapter_bert_ms,art,20,0.02534395456314087,0.9090909361839294,0.04931313917040825,0.0,0.0,0.0
test_incremental_art-film/macro_types,box_adapter_bert_ms,art,20,0.0139860138297081,1.0,0.027586206793785095,0.0,0.0,0.0
test/macro_example,box_adapter_bert_ms,art,20,0.5609313249588013,0.9072083234786988,0.6932331919670105,0.0,0.0,0.0
test_incremental_only/micro,box_adapter_bert_ms,art,20,0.0139860138297081,1.0,0.027586206793785095,0.0,0.0,0.0
test_incremental/macro_example,box_adapter_bert_ms,art,20,0.013395964168012142,0.01235212292522192,0.012852883897721767,0.0,0.0,0.0
test_pretraining/macro_types,box_adapter_bert_ms,art,20,0.8727073073387146,0.8198940753936768,0.8454766869544983,0.0,0.0,0.0
test_incremental/macro_types,box_adapter_bert_ms,art,20,0.3625485599040985,0.9102563858032228,0.5185588598251343,0.0,0.0,0.0
test_incremental_only/macro_types,box_adapter_bert_ms,art,20,0.0139860138297081,1.0,0.027586206793785095,0.0,0.0,0.0
test_incremental_only/macro_example_exclusive,classifier_adapter_bert_ms,art,20,1.0,1.0,1.0,0.0,0.0,0.0
test_incremental/macro_example_exclusive,classifier_adapter_bert_ms,art,20,0.9871795177459716,0.8717949390411377,0.9259063601493835,0.0,0.0,0.0
test_incremental_art/macro_types,classifier_adapter_bert_ms,art,20,0.707317054271698,0.7435897588729858,0.7250000238418579,0.0,0.0,0.0
test_incremental_only/macro_example,classifier_adapter_bert_ms,art,20,0.013221990317106249,0.013221990317106249,0.013221991248428822,0.0,0.0,0.0
test/macro_types,classifier_adapter_bert_ms,art,20,0.8868111371994019,0.864309549331665,0.8754157423973083,0.0,0.0,0.0
test_pretraining/macro_example,classifier_adapter_bert_ms,art,20,0.7715842723846436,0.9152517318725586,0.8372999429702759,0.0,0.0,0.0
test/micro,classifier_adapter_bert_ms,art,20,0.7201682329177856,0.8997372984886169,0.800000011920929,0.0,0.0,0.0
test_pretraining/micro,classifier_adapter_bert_ms,art,20,0.7201682329177856,0.8997372984886169,0.800000011920929,0.0,0.0,0.0
test_incremental/micro,classifier_adapter_bert_ms,art,20,0.051857586950063705,0.8701298832893372,0.09788166731595992,0.0,0.0,0.0
test_incremental_art-film/macro_types,classifier_adapter_bert_ms,art,20,0.03037569858133793,1.0,0.058960430324077606,0.0,0.0,0.0
test/macro_example,classifier_adapter_bert_ms,art,20,0.7715842723846436,0.9152517318725586,0.8372999429702759,0.0,0.0,0.0
test_incremental_only/micro,classifier_adapter_bert_ms,art,20,0.03037569858133793,1.0,0.058960430324077606,0.0,0.0,0.0
test_incremental/macro_example,classifier_adapter_bert_ms,art,20,0.013395964168012142,0.011830202303826807,0.012564490549266338,0.0,0.0,0.0
test_pretraining/macro_types,classifier_adapter_bert_ms,art,20,0.8868111371994019,0.864309549331665,0.8754157423973083,0.0,0.0,0.0
test_incremental/macro_types,classifier_adapter_bert_ms,art,20,0.3688463866710663,0.8717948794364929,0.518374502658844,0.0,0.0,0.0
test_incremental_only/macro_types,classifier_adapter_bert_ms,art,20,0.03037569858133793,1.0,0.058960430324077606,0.0,0.0,0.0
test_incremental_only/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,art,20,0.9824561278025309,0.9824561278025309,0.9824561278025309,0.01519343900375576,0.01519343900375576,0.01519343900375576
test_incremental/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,art,20,0.9871795177459716,0.8632478713989258,0.921052356561025,0.0,0.007401977706019483,0.004203690417579401
test_incremental_art/macro_types,kenn_bottom_up_adapter_bert_ms,art,20,0.707317054271698,0.7435897588729858,0.7250000238418579,0.0,0.0,0.0
test_incremental_only/macro_example,kenn_bottom_up_adapter_bert_ms,art,20,0.012990025182565054,0.012990025182565054,0.012990025493005911,0.00020088769930494985,0.00020088769930494985,0.00020088823700428827
test/macro_types,kenn_bottom_up_adapter_bert_ms,art,20,0.8868006467819214,0.8639586766560873,0.875230610370636,9.088095928452453e-06,0.00030386465054417413,0.00016032908247014073
test_pretraining/macro_example,kenn_bottom_up_adapter_bert_ms,art,20,0.7715262969334921,0.9151357412338257,0.8372172514597574,0.00010041642698616943,0.00010045083974388347,8.803348428802123e-05
test/micro,kenn_bottom_up_adapter_bert_ms,art,20,0.7200934688250223,0.899591346581777,0.7998962004979452,9.040349345376581e-05,0.0001263980590542094,9.797876583073165e-05
test_pretraining/micro,kenn_bottom_up_adapter_bert_ms,art,20,0.7200934688250223,0.899591346581777,0.7998962004979452,9.040349345376581e-05,0.0001263980590542094,9.797876583073165e-05
test_incremental/micro,kenn_bottom_up_adapter_bert_ms,art,20,0.05135477955142657,0.8614718715349833,0.09693121661742528,0.00043589322887832956,0.007498058125534717,0.0008238685230023765
test_incremental_art-film/macro_types,kenn_bottom_up_adapter_bert_ms,art,20,0.029850679139296215,0.9824561278025309,0.05794089784224828,0.000454834061792689,0.01519343900375576,0.0008832222078186859
test/macro_example,kenn_bottom_up_adapter_bert_ms,art,20,0.7715262969334921,0.9151357412338257,0.8372172514597574,0.00010041642698616943,0.00010045083974388347,8.803348428802123e-05
test_incremental_only/micro,kenn_bottom_up_adapter_bert_ms,art,20,0.029850679139296215,0.9824561278025309,0.05794089784224828,0.000454834061792689,0.01519343900375576,0.0008832222078186859
test_incremental/macro_example,kenn_bottom_up_adapter_bert_ms,art,20,0.013395964168012142,0.011714219736556212,0.0124986224497358,0.0,0.00010044384965247343,5.704344749244795e-05
test_pretraining/macro_types,kenn_bottom_up_adapter_bert_ms,art,20,0.8868006467819214,0.8639586766560873,0.875230610370636,9.088095928452453e-06,0.00030386465054417413,0.00016032908247014073
test_incremental/macro_types,kenn_bottom_up_adapter_bert_ms,art,20,0.368583877881368,0.8630229433377584,0.5165502031644186,0.0002274162367329656,0.007596719501877855,0.0015799002853040072
test_incremental_only/macro_types,kenn_bottom_up_adapter_bert_ms,art,20,0.029850679139296215,0.9824561278025309,0.05794089784224828,0.000454834061792689,0.01519343900375576,0.0008832222078186859
test_incremental_only/macro_example_exclusive,kenn_horizontal_adapter_bert_ms,art,20,0.9736841917037964,0.9736841917037964,0.9736841917037964,0.0,0.0,0.0
test_incremental/macro_example_exclusive,kenn_horizontal_adapter_bert_ms,art,20,0.9871795177459716,0.8589743375778198,0.9186253547668456,0.0,0.0,0.0
test_incremental_art/macro_types,kenn_horizontal_adapter_bert_ms,art,20,0.707317054271698,0.7435897588729858,0.7250000238418579,0.0,0.0,0.0
test_incremental_only/macro_example,kenn_horizontal_adapter_bert_ms,art,20,0.012874042615294456,0.012874042615294456,0.012874042615294456,0.0,0.0,0.0
test/macro_types,kenn_horizontal_adapter_bert_ms,art,20,0.8867956399917603,0.8637832403182983,0.8751381635665894,0.0,0.0,0.0
test_pretraining/macro_example,kenn_horizontal_adapter_bert_ms,art,20,0.7715842723846436,0.9150777459144592,0.8372271060943604,0.0,0.0,0.0
test/micro,kenn_horizontal_adapter_bert_ms,art,20,0.7201191782951355,0.8995183706283569,0.799883246421814,0.0,0.0,0.0
test_pretraining/micro,kenn_horizontal_adapter_bert_ms,art,20,0.7201191782951355,0.8995183706283569,0.799883246421814,0.0,0.0,0.0
test_incremental/micro,kenn_horizontal_adapter_bert_ms,art,20,0.05112316086888313,0.8571428656578064,0.0964912325143814,0.0,0.0,0.0
test_incremental_art-film/macro_types,kenn_horizontal_adapter_bert_ms,art,20,0.029600000008940697,0.9736841917037964,0.05745341628789902,0.0,0.0,0.0
test/macro_example,kenn_horizontal_adapter_bert_ms,art,20,0.7715842723846436,0.9150777459144592,0.8372271060943604,0.0,0.0,0.0
test_incremental_only/micro,kenn_horizontal_adapter_bert_ms,art,20,0.029600000008940697,0.9736841917037964,0.05745341628789902,0.0,0.0,0.0
test_incremental/macro_example,kenn_horizontal_adapter_bert_ms,art,20,0.013395964168012142,0.011656228452920914,0.012465688399970531,0.0,0.0,0.0
test_pretraining/macro_types,kenn_horizontal_adapter_bert_ms,art,20,0.8867956399917603,0.8637832403182983,0.8751381635665894,0.0,0.0,0.0
test_incremental/macro_types,kenn_horizontal_adapter_bert_ms,art,20,0.3684585392475128,0.8586369752883911,0.515643835067749,0.0,0.0,0.0
test_incremental_only/macro_types,kenn_horizontal_adapter_bert_ms,art,20,0.029600000008940697,0.9736841917037964,0.05745341628789902,0.0,0.0,0.0
test_incremental_only/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,art,20,1.0,1.0,1.0,0.0,0.0,0.0
test_incremental/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,art,20,0.9871795177459716,0.8717949390411377,0.9259063601493835,0.0,0.0,0.0
test_incremental_art/macro_types,kenn_hybrid_adapter_bert_ms,art,20,0.707317054271698,0.7435897588729858,0.7250000238418579,0.0,0.0,0.0
test_incremental_only/macro_example,kenn_hybrid_adapter_bert_ms,art,20,0.013221990317106249,0.013221990317106249,0.013221991248428822,0.0,0.0,0.0
test/macro_types,kenn_hybrid_adapter_bert_ms,art,20,0.8868109782536825,0.864309549331665,0.8754156629244486,2.75302061640178e-07,0.0,1.3765103083210753e-07
test_pretraining/macro_example,kenn_hybrid_adapter_bert_ms,art,20,0.7715262969334921,0.9152517318725586,0.8372658093770345,0.00010041642698616943,0.0,5.9121117738940876e-05
test/micro,kenn_hybrid_adapter_bert_ms,art,20,0.7201261719067892,0.8997372984886169,0.7999740441640218,7.285180806364437e-05,0.0,4.497747432176509e-05
test_pretraining/micro,kenn_hybrid_adapter_bert_ms,art,20,0.7201261719067892,0.8997372984886169,0.7999740441640218,7.285180806364437e-05,0.0,4.497747432176509e-05
test_incremental/micro,kenn_hybrid_adapter_bert_ms,art,20,0.05184421812494596,0.8701298832893372,0.09785785277684529,2.315548434144026e-05,0.0,4.124799170536675e-05
test_incremental_art-film/macro_types,kenn_hybrid_adapter_bert_ms,art,20,0.030367611596981686,1.0,0.058945197612047195,1.4007067785029749e-05,0.0,2.638383117373712e-05
test/macro_example,kenn_hybrid_adapter_bert_ms,art,20,0.7715262969334921,0.9152517318725586,0.8372658093770345,0.00010041642698616943,0.0,5.9121117738940876e-05
test_incremental_only/micro,kenn_hybrid_adapter_bert_ms,art,20,0.030367611596981686,1.0,0.058945197612047195,1.4007067785029749e-05,0.0,2.638383117373712e-05
test_incremental/macro_example,kenn_hybrid_adapter_bert_ms,art,20,0.013395964168012142,0.011830202303826807,0.012564490549266338,0.0,0.0,0.0
test_pretraining/macro_types,kenn_hybrid_adapter_bert_ms,art,20,0.8868109782536825,0.864309549331665,0.8754156629244486,2.75302061640178e-07,0.0,1.3765103083210753e-07
test_incremental/macro_types,kenn_hybrid_adapter_bert_ms,art,20,0.36884234348932904,0.8717948794364929,0.5183704892794291,7.0029961931718365e-06,0.0,6.95137705662482e-06
test_incremental_only/macro_types,kenn_hybrid_adapter_bert_ms,art,20,0.030367611596981686,1.0,0.058945197612047195,1.4007067785029749e-05,0.0,2.638383117373712e-05
test_incremental_only/macro_example_exclusive,kenn_top_down_adapter_bert_ms,art,20,1.0,1.0,1.0,0.0,0.0,0.0
test_incremental/macro_example_exclusive,kenn_top_down_adapter_bert_ms,art,20,0.9871795177459716,0.8717949390411377,0.9259063601493835,0.0,0.0,0.0
test_incremental_art/macro_types,kenn_top_down_adapter_bert_ms,art,20,0.707317054271698,0.7435897588729858,0.7250000238418579,0.0,0.0,0.0
test_incremental_only/macro_example,kenn_top_down_adapter_bert_ms,art,20,0.013221990317106249,0.013221990317106249,0.013221991248428822,0.0,0.0,0.0
test/macro_types,kenn_top_down_adapter_bert_ms,art,20,0.8868109782536825,0.864309549331665,0.8754156629244486,2.75302061640178e-07,0.0,1.3765103083210753e-07
