name,test_incremental/macro_types/recall/mean,test_incremental_only/macro_types/f1/mean,test_incremental_only/micro/precision/mean,test_pretraining/micro/precision/mean,test_pretraining/macro_example/f1/mean,test_incremental_only/micro/recall/mean,test_incremental_only/macro_example_exclusive/recall/mean,test_incremental_other-health-treatment/macro_types/f1/mean,test_incremental/micro/f1/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_incremental/macro_example_exclusive/f1/mean,test_incremental/macro_example_exclusive/recall/mean,test/macro_example/f1/mean,test/macro_example/recall/mean,test_incremental_other-health/macro_types/recall/mean,test_incremental_other-health-treatment/macro_types/recall/mean,test_incremental/macro_types/f1/mean,test_pretraining/macro_types/precision/mean,test_pretraining/micro/f1/mean,test_pretraining/macro_types/recall/mean,test_incremental/macro_example/recall/mean,test_pretraining/macro_example/precision/mean,test_incremental_other-health/macro_types/f1/mean,test_incremental/micro/precision/mean,epoch/mean,test/macro_example/precision/mean,test_incremental_only/macro_example/precision/mean,test_incremental_only/macro_types/recall/mean,test_incremental_only/macro_example/recall/mean,test_incremental/macro_example_exclusive/precision/mean,test/micro/precision/mean,test/macro_types/precision/mean,test_incremental_only/micro/f1/mean,test_incremental_other-health/macro_types/precision/mean,test_incremental_other-health-malady/macro_types/precision/mean,test/macro_types/recall/mean,test_incremental/micro/recall/mean,test_pretraining/micro/recall/mean,test_incremental_other-health-malady/macro_types/f1/mean,test_incremental_only/macro_example_exclusive/precision/mean,test/micro/f1/mean,test/micro/recall/mean,test_incremental_other-health-malady/macro_types/recall/mean,test_pretraining/macro_types/f1/mean,test/macro_types/f1/mean,threshold_incremental/mean,test_pretraining/macro_example/recall/mean,test_incremental/macro_example/precision/mean,test_incremental_other-health-treatment/macro_types/precision/mean,test_incremental/macro_example/f1/mean,test_incremental/macro_types/precision/mean,test_incremental_only/macro_example/f1/mean,test_incremental_only/macro_types/precision/mean,threshold_pretraining/mean,test_incremental/macro_types/recall/std,test_incremental_only/macro_types/f1/std,test_incremental_only/micro/precision/std,test_pretraining/micro/precision/std,test_pretraining/macro_example/f1/std,test_incremental_only/micro/recall/std,test_incremental_only/macro_example_exclusive/recall/std,test_incremental_other-health-treatment/macro_types/f1/std,test_incremental/micro/f1/std,test_incremental_only/macro_example_exclusive/f1/std,test_incremental/macro_example_exclusive/f1/std,test_incremental/macro_example_exclusive/recall/std,test/macro_example/f1/std,test/macro_example/recall/std,test_incremental_other-health/macro_types/recall/std,test_incremental_other-health-treatment/macro_types/recall/std,test_incremental/macro_types/f1/std,test_pretraining/macro_types/precision/std,test_pretraining/micro/f1/std,test_pretraining/macro_types/recall/std,test_incremental/macro_example/recall/std,test_pretraining/macro_example/precision/std,test_incremental_other-health/macro_types/f1/std,test_incremental/micro/precision/std,epoch/std,test/macro_example/precision/std,test_incremental_only/macro_example/precision/std,test_incremental_only/macro_types/recall/std,test_incremental_only/macro_example/recall/std,test_incremental/macro_example_exclusive/precision/std,test/micro/precision/std,test/macro_types/precision/std,test_incremental_only/micro/f1/std,test_incremental_other-health/macro_types/precision/std,test_incremental_other-health-malady/macro_types/precision/std,test/macro_types/recall/std,test_incremental/micro/recall/std,test_pretraining/micro/recall/std,test_incremental_other-health-malady/macro_types/f1/std,test_incremental_only/macro_example_exclusive/precision/std,test/micro/f1/std,test/micro/recall/std,test_incremental_other-health-malady/macro_types/recall/std,test_pretraining/macro_types/f1/std,test/macro_types/f1/std,threshold_incremental/std,test_pretraining/macro_example/recall/std,test_incremental/macro_example/precision/std,test_incremental_other-health-treatment/macro_types/precision/std,test_incremental/macro_example/f1/std,test_incremental/macro_types/precision/std,test_incremental_only/macro_example/f1/std,test_incremental_only/macro_types/precision/std,threshold_pretraining/std
no_init_box_kenn_bottom_up_adapter_bert_ms,0.6722222765286764,0.6417958935101827,0.6212636431058248,0.8452952106793722,0.8283660014470419,0.6166666746139526,0.6166667143503824,0.6475407282511393,0.7173542579015096,0.6166667143503824,0.7726237773895264,0.7000000476837158,0.8283660014470419,0.8023725152015686,0.7833333611488342,0.5444444517294565,0.7030985951423645,0.7474527359008789,0.8175499439239502,0.6656790773073832,0.020720275739828747,0.8561001817385355,0.8245614767074585,0.7373487949371338,22.333333333333332,0.8561001817385355,0.018253576010465622,0.6166666547457377,0.018253576010465622,0.8638889392217001,0.8452952106793722,0.7474527359008789,0.6162170966466268,0.8703703880310059,0.5295634865760803,0.6656790773073832,0.700000007947286,0.7915690739949545,0.590144415696462,0.6166667143503824,0.8175499439239502,0.7915690739949545,0.6888888875643412,0.7041977047920227,0.7041977047920227,0.02,0.8023725152015686,0.025571451832850773,0.8147562543551127,0.02286996754507224,0.738230029741923,0.018253576010465622,0.6721598704655966,0.26,0.029397246301616643,0.027421761471216582,0.08705542293935302,0.001399859688667897,8.662916051068642e-05,0.04409586945242499,0.04409588071664168,0.09967290349620624,0.02458591244602717,0.04409588071664168,0.036048509207517954,0.022047906565662648,8.662916051068642e-05,0.00033485920733073604,0.0,0.12619796227789276,0.018595992943012885,0.0020675606805613646,0.0006370443297851493,0.001799830716868939,0.0006526270288230522,0.00022642260121646845,0.0,0.052948150103888,6.506407098647712,0.00022642260121646845,0.001305255465672477,0.04409583565977113,0.001305255465672477,0.06988744339836991,0.001399859688667897,0.0020675606805613646,0.04339173527759156,0.0,0.09831403965664486,0.001799830716868939,0.02204794035832082,0.0005163405382527019,0.030346799202653308,0.04409588071664168,0.0006370443297851493,0.0005163405382527019,0.08388702849107249,0.0011684512145073345,0.0011684512145073345,0.0,0.00033485920733073604,0.002068698050048116,0.01337657545268291,0.0010670522350232146,0.033769954435248654,0.001305255465672477,0.050654912486787246,0.0
no_init_box_kenn_hybrid_adapter_bert_ms,0.6685185631116232,0.6338346004486084,0.61835249265035,0.845284620920817,0.8283503850301107,0.6111111243565878,0.6111111640930176,0.6282322406768799,0.7152277032534281,0.6111111640930176,0.7708449562390646,0.6972222725550333,0.8283503850301107,0.8023314078648885,0.7833333611488342,0.5333333512147268,0.6981656750043234,0.7471417586008707,0.8175100485483805,0.6654523015022278,0.020638052374124527,0.856113851070404,0.8245614767074585,0.7365944186846415,24.666666666666668,0.856113851070404,0.0180891298999389,0.6111111442248026,0.0180891298999389,0.8638889392217001,0.845284620920817,0.7471417586008707,0.6110940178235372,0.8703703880310059,0.5332770446936289,0.6654523015022278,0.6972222328186035,0.7915040254592896,0.5929283301035563,0.6111111640930176,0.8175100485483805,0.7915040254592896,0.6888889074325562,0.7039305170377096,0.7039305170377096,0.05333333333333334,0.8023314078648885,0.025571451832850773,0.7958042025566101,0.02281731180846691,0.7331505417823792,0.0180891298999389,0.6645406285921732,0.26,0.055924723819054195,0.049108167081836164,0.08943685594879816,0.0014194265992030226,0.0002471598454151702,0.08388702849107246,0.0838870324384907,0.14234023219838826,0.03087706040400489,0.0838870324384907,0.03749257793629457,0.04194348463993088,0.0002471598454151702,0.0006504711067831735,0.0,0.17638342712069688,0.03332273076477819,0.002334437121781499,0.0007369479191092901,0.003423971141570666,0.0012415447320584844,0.0003921504547375095,0.0,0.053247725099007666,10.263202878893768,0.0003921504547375095,0.0024830903276135403,0.08388706007038475,0.0024830903276135403,0.05548604905394943,0.0014194265992030226,0.002334437121781499,0.060204524016834106,0.0,0.09546751460310084,0.003423971141570666,0.04194351621924535,0.0009823021395997673,0.0252203661060709,0.0838870324384907,0.0007369479191092901,0.0009823021395997673,0.07698003130358241,0.002108923553318202,0.002108923553318202,0.05859465277082315,0.0006504711067831735,0.0016424104435932378,0.024743775807995826,0.001109795683261303,0.03812910170928235,0.0024830903276135403,0.05719364331980374,0.0
no_init_box_kenn_top_down_adapter_bert_ms,0.7018519043922424,0.5700141986211141,0.5092586874961853,0.841656764348348,0.8278985222180685,0.6611111164093018,0.6611111760139465,0.5807942052682241,0.6752593715985616,0.6611111760139465,0.7853317459424337,0.7222222685813904,0.8278985222180685,0.8028110464413961,0.7833333611488342,0.6111111144224802,0.6635101834932963,0.741323987642924,0.8161166111628214,0.6674931844075521,0.021378062665462494,0.8546064098676046,0.8245614767074585,0.6439163287480673,21.333333333333332,0.8546064098676046,0.01956914986173312,0.6611111164093018,0.01956914986173312,0.8611111640930176,0.841656764348348,0.741323987642924,0.5609213014443716,0.8703703880310059,0.4664224684238434,0.6674931844075521,0.7222222089767456,0.7920895218849182,0.5426210959752401,0.6611111760139465,0.8161166111628214,0.7920895218849182,0.7111111283302307,0.702457586924235,0.702457586924235,0.049999999999999996,0.8028110464413961,0.025489228467146557,0.5775862137476603,0.023246128112077713,0.6381263732910156,0.01956914986173312,0.5220043361186981,0.26,0.04206604296620644,0.0851110586662797,0.1780568216806178,0.004479177847931862,0.000547812766347924,0.0630989896667781,0.06309894243571618,0.11547211751759712,0.06331465435925257,0.06309894243571618,0.038232076500893906,0.03154949483338905,0.000547812766347924,0.0005205821675911279,0.0,0.13471506830056731,0.05045732030792969,0.006934066453973107,0.0019455360685790006,0.0025754733572322074,0.000933877505443576,0.0016630207398425898,0.0,0.13038153366244093,5.033222956847166,0.0016630207398425898,0.0018677558308698979,0.0630989896667781,0.0018677558308698979,0.05357582046109755,0.004479177847931862,0.006934066453973107,0.09480526536848269,0.0,0.159249399491116,0.0025754733572322074,0.03154949483338905,0.0007388434554789676,0.07523248731691616,0.06309894243571618,0.0019455360685790006,0.0007388434554789676,0.10183500937362319,0.002633863747622714,0.002633863747622714,0.06082762530298219,0.0005205821675911279,0.001585866846489778,0.18580092855778071,0.0011316836910321942,0.1132564369111362,0.0018677558308698979,0.1698846525020571,0.0
no_init_kenn_bottom_up_adapter_bert_ms,0.8518518805503845,0.7529144287109375,0.6562494436899821,0.8539921641349792,0.8634209632873535,0.8444444338480631,0.8444444934527079,0.8072166244188944,0.776037355264028,0.8096787333488464,0.8581012686093649,0.8555556138356527,0.8634209632873535,0.8624327182769775,0.8666666746139526,0.8444444338480631,0.7756473422050476,0.8564920822779337,0.8550453384717306,0.81561279296875,0.025324781735738117,0.8644117911656698,0.8188976645469666,0.7109131415685018,19.666666666666668,0.8644117911656698,0.023022528737783432,0.8444444338480631,0.024995888272921245,0.8611111640930176,0.8539921641349792,0.8564920822779337,0.7367956638336182,0.7761194109916687,0.582712988058726,0.81561279296875,0.855555534362793,0.8561019897460938,0.6794615586598715,0.7777778307596842,0.8550453384717306,0.8561019897460938,0.8444444338480631,0.835550864537557,0.835550864537557,0.4166666666666667,0.8624327182769775,0.025489228467146557,0.7795540491739908,0.02540013442436854,0.7127954761187235,0.02396680787205696,0.6811335285504659,0.33,0.03207499583678048,0.016381333834235026,0.05585027000442534,0.0011158488154349238,0.00018383696816128044,0.048112510961549594,0.048112510961549594,0.0359263229677855,0.01638541332010983,0.05256109571628361,0.03139228606693192,0.024056255480793234,0.00018383696816128044,0.00043509172601861987,0.0,0.09622502192309917,0.01111547545453135,0.001379644632270091,0.00046018446185194616,0.001963798431251954,0.0007120752348451158,0.00043206165113620455,0.0,0.03225056697458643,7.637626158259733,0.00043206165113620455,0.0016790475920373704,0.048112510961549594,0.001424150469690228,0.04409586945242499,0.0011158488154349238,0.001379644632270091,0.030400648845923126,0.0,0.10995440456300982,0.001963798431251954,0.024056272687153643,0.0005633712564053156,0.036243069050134094,0.05672380685035842,0.00046018446185194616,0.0005633712564053156,0.09622502192309917,0.0008015051461561855,0.0008015051461561855,0.0808290376865476,0.00043509172601861987,0.0013052558176797184,0.04437275863334687,0.0009292249346557211,0.022534003503611986,0.001555830595776255,0.033801016038295474,0.0
no_init_kenn_hybrid_adapter_bert_ms,0.8592592676480612,0.7537600994110107,0.6600180864334106,0.8540114760398865,0.8634498516718546,0.8555555542310079,0.8555556138356527,0.8085775574048361,0.7791122794151306,0.8312296271324158,0.8644791046778361,0.8611111640930176,0.8634498516718546,0.8625012437502543,0.8666666746139526,0.8666666547457377,0.7765612403551737,0.8563002347946167,0.8551197648048401,0.8160663445790609,0.025489228467146557,0.8644008040428162,0.8188976645469666,0.712540864944458,19.666666666666668,0.8644008040428162,0.02392698513964812,0.8555555542310079,0.025324781735738117,0.8685185710589091,0.8540114760398865,0.8563002347946167,0.7428308129310608,0.7761194109916687,0.5933095216751099,0.8160663445790609,0.8611111044883728,0.8562321066856384,0.6877974470456442,0.8083333770434061,0.8551197648048401,0.8562321066856384,0.8444444338480631,0.8356965780258179,0.8356965780258179,0.48,0.8625012437502543,0.02570849098265171,0.7595579425493876,0.025588919098178547,0.7096622983614603,0.02460472099483013,0.6764337221781412,0.33,0.03394500312454105,0.0086128764855804,0.05211797044189566,0.0011689712608846695,9.644424460335936e-05,0.050917491680013,0.050917491680013,0.017941174713039635,0.008246520266677791,0.05466365410256191,0.04457447589967123,0.025458762098508163,9.644424460335936e-05,0.0005074240042597177,0.0,0.033333331346516296,0.004797548943571388,0.0016618948083764395,0.00029044303081825467,0.002078252490621038,0.0007535895944672347,0.0003495346269561597,0.0,0.03150481714896521,6.6583281184793925,0.0003495346269561597,0.0017266896154199392,0.050917491680013,0.0015071791889344705,0.06421014018284188,0.0011689712608846695,0.0016618948083764395,0.013087888577375409,0.0,0.10202331447546491,0.002078252490621038,0.025458762098508163,0.0005962121941666457,0.03160280248496468,0.058333311762128776,0.00029044303081825467,0.0005962121941666457,0.09622502192309917,0.00037343645680826005,0.00037343645680826005,0.1307669683062202,0.0005074240042597177,0.0019006457654289865,0.042920438764197835,0.0013194219965776918,0.0271440648872226,0.0016180657077764504,0.04071602249312476,0.0
no_init_kenn_top_down_adapter_bert_ms,0.8740741014480591,0.7152420481046041,0.6030318140983582,0.8522884647051493,0.8632075190544128,0.8777777751286825,0.8777778148651123,0.751478354136149,0.7571314970652262,0.8475936849912008,0.8734410007794698,0.8722222646077474,0.8632075190544128,0.8627205093701681,0.8666666746139526,0.8777777552604675,0.7542241215705872,0.8537364800771078,0.8543823560078939,0.8169733683268229,0.025818120688199997,0.8636964162190756,0.8188976645469666,0.6729569435119629,20.0,0.8636964162190756,0.024255878602464993,0.8777777552604675,0.02598256804049015,0.8750000596046448,0.8522884647051493,0.8537364800771078,0.7076517343521118,0.7761194109916687,0.561404804388682,0.8169733683268229,0.8722222050031027,0.8564923206965128,0.6691774328549703,0.819444477558136,0.8543823560078939,0.8564923206965128,0.8777777751286825,0.8349417050679525,0.8349417050679525,0.33,0.8627205093701681,0.025900344053904217,0.6658379435539246,0.025854194536805153,0.6677874326705933,0.02508910434941451,0.6136213739713033,0.33,0.035717207460043456,0.07126517388090815,0.11694615618449815,0.003295286611908588,0.0004609771012840872,0.05357584209359965,0.05357582046109755,0.0734494294609059,0.042715713300208444,0.05312110990583958,0.04101849930070127,0.026787927227511957,0.0004609771012840872,0.0005376165505544767,0.0,0.03849001565179121,0.04164844175148624,0.004776234304857214,0.00140641996515778,0.002186810690364526,0.0007929323609347346,0.001337368770632076,0.0,0.07850193620418873,7.211102550927978,0.001337368770632076,0.0015665644412605733,0.05357582046109755,0.0015858661704744336,0.05534684664504845,0.003295286611908588,0.004776234304857214,0.06961659085774191,0.0,0.1377151984879267,0.002186810690364526,0.026787927227511957,0.0006273609872550957,0.06543685154361369,0.052923758616428764,0.00140641996515778,0.0006273609872550957,0.12619794522222938,0.0015133439135790595,0.0015133439135790595,0.16370705543744898,0.0005376165505544767,0.0016382884101111763,0.1204677714314612,0.0012141626698831509,0.078011675769905,0.001572405998676826,0.11701754622318632,0.0
smart_init_box_adapter_bert_ms,0.838888923327128,0.2763599579532941,0.20929851507147154,0.7577628691991171,0.8045143485069275,0.8666666547457377,0.8666667143503824,0.2577923114101092,0.353191539645195,0.6431938807169596,0.7453553676605225,0.8250000675519308,0.8045143485069275,0.8047295411427816,0.7833333611488342,0.8222222228844961,0.5492498179276785,0.7291033864021301,0.7744132081667582,0.6758831739425659,0.024420325333873432,0.8051495353380839,0.8245614767074585,0.2874429176251094,17.666666666666668,0.8051495353380839,0.015622430170575777,0.8666666944821676,0.025653675198554993,0.7009260257085165,0.7577628691991171,0.7291033864021301,0.26805755744377774,0.8703703880310059,0.19146251554290453,0.6758831739425659,0.825000007947286,0.794496496518453,0.2733262851834297,0.5277777910232544,0.7744132081667582,0.794496496518453,0.9111111164093018,0.7014055649439493,0.7014055649439493,0.15666666666666668,0.8047295411427816,0.020747685184081394,0.25373634075125057,0.022062810137867928,0.4385230938593547,0.019038790836930275,0.2225994368394216,0.26,0.11547008136813142,0.2808856866261324,0.2573015838397501,0.07440719606024801,0.021094731014480967,0.17320505322668156,0.17320505322668145,0.24326943703149678,0.2901238426041598,0.00216607662104797,0.041234501904362016,0.08660252661334078,0.021094731014480967,0.001424137564906081,0.0,0.3079201424207085,0.11240654997908289,0.01144290063679618,0.03710692387871298,0.007069550466579293,0.002563469770043733,0.044202033013916085,0.0,0.3177045472292793,18.475208614068027,0.044202033013916085,0.002278639138406349,0.17320508763943918,0.0051269384646887885,0.15075258711241718,0.07440719606024801,0.01144290063679618,0.26648563157777033,0.0,0.22929604221888028,0.007069550466579293,0.08660252661334078,0.0020281847009199164,0.281116784807905,0.07698003130358241,0.03710692387871298,0.0020281847009199164,0.03849001565179132,0.0014230237855283677,0.0014230237855283677,0.2540341184434353,0.001424137564906081,0.004462334553700455,0.3314123411666301,0.0012205570673106435,0.18690091231291556,6.411741999839222e-05,0.28035132577083316,0.0
smart_init_classifier_adapter_bert_ms,0.8555555740992228,0.6951884826024374,0.5854877034823099,0.8519660433133444,0.8630567987759908,0.850000003973643,0.8500000437100729,0.7090734044710795,0.7452598810195923,0.8137517174084982,0.8639724651972452,0.8583333889643351,0.8630567987759908,0.8625286420186361,0.8666666746139526,0.8222222129503886,0.7408949732780457,0.853167454401652,0.8540581067403158,0.8158395687739054,0.02540700448056062,0.8635868032773336,0.8188976645469666,0.6629793246587118,20.0,0.8635868032773336,0.02310475210348765,0.8499999841054281,0.025160334383447964,0.8703704078992208,0.8519660433133444,0.853167454401652,0.6857127745946249,0.7761194109916687,0.555011510848999,0.8158395687739054,0.8583333094914755,0.8561670581499735,0.6638248960177103,0.7805555860201517,0.8540581067403158,0.8561670581499735,0.8777777751286825,0.8340760668118795,0.8340760668118795,0.3266666666666667,0.8625286420186361,0.025763305524984997,0.64434947570165,0.02557392232120037,0.6584934790929159,0.024087369441986084,0.599680503209432,0.33,0.038489981239033515,0.06841707598267772,0.11702528100532757,0.0034567507488734496,0.0003734722609962034,0.057735040684065674,0.05773500627130793,0.0701626691725235,0.04225050170865843,0.05956300752422905,0.036336760959609714,0.028867503135669374,0.0003734722609962034,0.0005074240042596907,0.0,0.13471503757489037,0.03902965799378898,0.004853927083905504,0.0014229899300528695,0.0023565856477085257,0.0008544892064154604,0.0012497634965310356,0.0,0.07992850341861772,7.211102550927978,0.0012497634965310356,0.0018182325496198576,0.05773500627130793,0.0017089794882295965,0.0516198498779343,0.0034567507488734496,0.004853927083905504,0.06793520919255895,0.0,0.13984087311509152,0.0023565856477085257,0.028867520342032812,0.0006760730378925595,0.06345016564015865,0.061425954655298314,0.0014229899300528695,0.0006760730378925595,0.12619794522222938,0.0012084836323858926,0.0012084836323858926,0.14640127503998498,0.0005074240042596907,0.0015279686378795983,0.12733427411521445,0.0010755818481211707,0.07928037584319592,0.0017630877097035225,0.11892053095268741,0.0
