name,test_incremental/micro/precision/mean,test/macro_types/f1/mean,threshold_incremental/mean,threshold_pretraining/mean,test_pretraining/macro_example/recall/mean,test_incremental/macro_example/f1/mean,test_incremental_LOCATION/macro_types/f1/mean,test_incremental_LOCATION/macro_types/precision/mean,test_incremental_LOCATION-CONTINENT/macro_types/recall/mean,test_incremental_only/macro_example/recall/mean,test_incremental_only/macro_example/precision/mean,test_incremental/macro_example_exclusive/recall/mean,test_incremental/macro_example/recall/mean,test_incremental_only/micro/precision/mean,test_incremental_only/macro_example_exclusive/recall/mean,test/micro/precision/mean,test_incremental/micro/recall/mean,test_incremental_only/micro/recall/mean,test_incremental_only/macro_types/precision/mean,test_incremental/macro_example/precision/mean,test/macro_types/precision/mean,test_incremental/macro_types/f1/mean,test_incremental_only/macro_types/f1/mean,test_incremental_LOCATION/macro_types/recall/mean,test_incremental_LOCATION-CONTINENT/macro_types/f1/mean,test/macro_example/precision/mean,test_incremental_only/micro/f1/mean,test_pretraining/macro_example/f1/mean,test_incremental/macro_types/recall/mean,test/macro_example/recall/mean,test_pretraining/micro/recall/mean,test_incremental_only/macro_types/recall/mean,test_incremental_only/macro_example_exclusive/precision/mean,test_pretraining/macro_types/f1/mean,test/micro/f1/mean,test_incremental_LOCATION-RIVER/macro_types/recall/mean,test_pretraining/micro/precision/mean,test_incremental_LOCATION-REGION/macro_types/f1/mean,epoch/mean,test_incremental_only/macro_example/f1/mean,test_incremental_LOCATION-REGION/macro_types/recall/mean,test_pretraining/macro_types/precision/mean,test_pretraining/macro_example/precision/mean,test_incremental_LOCATION-RIVER/macro_types/precision/mean,test_incremental_LOCATION-CONTINENT/macro_types/precision/mean,test/macro_example/f1/mean,test_incremental/micro/f1/mean,test_pretraining/macro_types/recall/mean,test_incremental/macro_types/precision/mean,test_incremental_LOCATION-REGION/macro_types/precision/mean,test_incremental_LOCATION-RIVER/macro_types/f1/mean,test/macro_types/recall/mean,test_pretraining/micro/f1/mean,test_incremental_only/macro_example_exclusive/f1/mean,test/micro/recall/mean,test_incremental/macro_example_exclusive/f1/mean,test_incremental/macro_example_exclusive/precision/mean,test_incremental/micro/precision/std,test/macro_types/f1/std,threshold_incremental/std,threshold_pretraining/std,test_pretraining/macro_example/recall/std,test_incremental/macro_example/f1/std,test_incremental_LOCATION/macro_types/f1/std,test_incremental_LOCATION/macro_types/precision/std,test_incremental_LOCATION-CONTINENT/macro_types/recall/std,test_incremental_only/macro_example/recall/std,test_incremental_only/macro_example/precision/std,test_incremental/macro_example_exclusive/recall/std,test_incremental/macro_example/recall/std,test_incremental_only/micro/precision/std,test_incremental_only/macro_example_exclusive/recall/std,test/micro/precision/std,test_incremental/micro/recall/std,test_incremental_only/micro/recall/std,test_incremental_only/macro_types/precision/std,test_incremental/macro_example/precision/std,test/macro_types/precision/std,test_incremental/macro_types/f1/std,test_incremental_only/macro_types/f1/std,test_incremental_LOCATION/macro_types/recall/std,test_incremental_LOCATION-CONTINENT/macro_types/f1/std,test/macro_example/precision/std,test_incremental_only/micro/f1/std,test_pretraining/macro_example/f1/std,test_incremental/macro_types/recall/std,test/macro_example/recall/std,test_pretraining/micro/recall/std,test_incremental_only/macro_types/recall/std,test_incremental_only/macro_example_exclusive/precision/std,test_pretraining/macro_types/f1/std,test/micro/f1/std,test_incremental_LOCATION-RIVER/macro_types/recall/std,test_pretraining/micro/precision/std,test_incremental_LOCATION-REGION/macro_types/f1/std,epoch/std,test_incremental_only/macro_example/f1/std,test_incremental_LOCATION-REGION/macro_types/recall/std,test_pretraining/macro_types/precision/std,test_pretraining/macro_example/precision/std,test_incremental_LOCATION-RIVER/macro_types/precision/std,test_incremental_LOCATION-CONTINENT/macro_types/precision/std,test/macro_example/f1/std,test_incremental/micro/f1/std,test_pretraining/macro_types/recall/std,test_incremental/macro_types/precision/std,test_incremental_LOCATION-REGION/macro_types/precision/std,test_incremental_LOCATION-RIVER/macro_types/f1/std,test/macro_types/recall/std,test_pretraining/micro/f1/std,test_incremental_only/macro_example_exclusive/f1/std,test/micro/recall/std,test_incremental/macro_example_exclusive/f1/std,test_incremental/macro_example_exclusive/precision/std
box_adapter_bert_ms,0.1865176558494568,0.8014591932296753,0.9866666666666667,0.17499999999999996,0.8457953532536825,0.11419280618429184,0.8990228176116943,0.901960790157318,0.8555555542310079,0.05906377484401067,0.06848884373903275,0.834415594736735,0.1211121529340744,0.07430819422006607,0.7203065156936646,0.5080878933270773,0.8040712475776672,0.6728395024935404,0.35968804359436035,0.10823122163613637,0.7584705551465353,0.6002516945203146,0.47728001077969867,0.8961039185523987,0.852877159913381,0.5223740537961324,0.133773202697436,0.6454386115074158,0.764998197555542,0.8457953532536825,0.8466621041297913,0.7212963302930196,0.8352490464846293,0.8014591932296753,0.634946862856547,0.8777777751286825,0.5080878933270773,0.25074097017447156,60.666666666666664,0.06342362364133199,0.4305555522441864,0.7584705551465353,0.5223740537961324,0.03172143424550692,0.869918704032898,0.6454386115074158,0.3026160001754761,0.8496759931246439,0.4952562352021535,0.1774239738782247,0.061220090836286545,0.8496759931246439,0.634946862856547,0.7734766006469727,0.8466621041297913,0.7867439786593119,0.745671013991038,0.013114344825684649,0.012091639242852724,0.0057735026918962545,0.0,0.0043028951586950295,0.0052871987203170715,0.0,0.0,0.06938886728516523,0.008995060974464337,0.009298555203244555,0.03131055943562553,0.004544602327693059,0.009062187563401138,0.10969837852462043,0.01649854734241088,0.03765559383077509,0.09134969665787938,0.085499867793723,0.008248057839532646,0.013499945047146697,0.061812353763305156,0.09104298856932598,0.0,0.134316804825002,0.03355339766197624,0.01612621311461216,0.025283851417882242,0.06216344767686871,0.0043028951586950295,0.006743514035801546,0.08288461321604579,0.1133996373260179,0.012091639242852724,0.01255004131119285,0.05091751769361273,0.01649854734241088,0.05645682403031545,60.210741012989814,0.009167719450644596,0.13393957896595507,0.013499945047146697,0.03355339766197624,0.002996794018311711,0.22530741372942525,0.025283851417882242,0.017882339069003578,0.013087039285675475,0.06412491128983752,0.03434987717478995,0.005634537418007399,0.013087039285675475,0.01255004131119285,0.11180398224387117,0.006743514035801546,0.036426777919768456,0.05682591722254405
classifier_adapter_bert_ms,0.4935547908147176,0.7864788770675659,0.29,0.25,0.8519216974576315,0.0987928236524264,0.8874598741531372,0.8789808750152588,0.8111111124356588,0.05812126770615578,0.048748561491568886,0.8373016119003296,0.12153104941050212,0.2751205116510391,0.7088122367858887,0.705750028292338,0.7989821831385294,0.6604938308397929,0.29750841359297436,0.0840925748149554,0.7313392162322998,0.5493439237276713,0.40425124764442444,0.8961039185523987,0.4844062924385071,0.7784951130549113,0.38232387105623883,0.8135156432787577,0.7361787756284078,0.8519216974576315,0.8539530436197916,0.6828703681627909,0.5945083200931549,0.7864788770675659,0.772508958975474,0.6888888875643412,0.705750028292338,0.33820537726084393,15.666666666666666,0.052320352445046105,0.5486111044883728,0.7313392162322998,0.7784951130549113,0.26200716694196063,0.3849727312723796,0.8135156432787577,0.60612420241038,0.8508154153823853,0.44287651777267456,0.24554531276226044,0.37491948405901593,0.8508154153823853,0.772508958975474,0.6380677620569865,0.8539530436197916,0.6806440949440002,0.579365094502767,0.1053489522014291,0.015312140944189579,0.08717797887081348,0.0,0.0020918531294125938,0.011878903503174963,0.0,0.0,0.019244990619516733,0.005082843196814432,0.015877452881893135,0.017528921308354917,0.0025442527802651614,0.10113427547591329,0.06198733379076883,0.03466594402461584,0.02102123826513443,0.05099600040486054,0.14189801261478377,0.016829374295011367,0.022404937766058702,0.08771076884021943,0.1374123433104451,0.0,0.23092118032850784,0.013289099219859279,0.10050128817372828,0.007376552616964101,0.03996978626507645,0.0020918531294125938,0.0037645753704312326,0.05329302910881008,0.1936319386765748,0.015312140944189579,0.020907885675877876,0.15752719496915155,0.03466594402461584,0.02344876370451708,6.350852961085883,0.010307219280655965,0.0841969027859012,0.022404937766058702,0.013289099219859279,0.13728252675766026,0.2784921620766517,0.007376552616964101,0.08007295607470516,0.008414641673922047,0.10642352006401887,0.015242821259867607,0.16556627755333286,0.008414641673922047,0.020907885675877876,0.1257007594393678,0.0037645753704312326,0.08184108732007334,0.11594787515669913
kenn_bottom_up_adapter_bert_ms,0.5385481417179108,0.8046048084894816,0.04,0.25,0.8584668238957723,0.11605875194072723,0.8874598741531372,0.8789808750152588,0.9666666587193807,0.07131636639436086,0.07236359765132268,0.8860028783480326,0.12859984735647836,0.34686140716075897,0.8697318037350973,0.7160006364186605,0.8638676802317301,0.8179012338320414,0.3720879852771759,0.10595350464185078,0.7431149284044901,0.626813014348348,0.5054871241251627,0.8961039185523987,0.61878502368927,0.768661638100942,0.4776855806509654,0.810969869295756,0.8632620771725973,0.8584668238957723,0.8655730287233988,0.8523148496945699,0.8825031717618307,0.8046048084894816,0.7832987308502197,0.9444444378217062,0.7160006364186605,0.43593833843866986,29.0,0.07181367029746373,0.6458333333333334,0.7431149284044901,0.768661638100942,0.29248687128225964,0.492378830909729,0.810969869295756,0.6578180988629659,0.8775697946548462,0.4988111952940623,0.33139816919962567,0.4369803766409556,0.8775697946548462,0.7832987308502197,0.8757965366045634,0.8655730287233988,0.7995996077855428,0.7299783825874329,0.12271414855473879,0.012917273365437389,0.0264575131106459,0.0,0.0008746131402642505,0.004874030847099254,0.0,0.0,0.057735040684065646,0.0011859625520001637,0.0022066553767542117,0.005447222150970342,0.0007906364381163783,0.12679983870244077,0.014463317117755418,0.039691455276215565,0.009605388617965388,0.02330196003415947,0.15059729009160866,0.0083863856756318,0.023778509855120287,0.08511444817889312,0.1375465970511992,0.0,0.2054223315598595,0.021965640977805307,0.12074938642246948,0.011992150656855598,0.01654685057684659,0.0008746131402642505,0.0017201606652451791,0.022062507876821222,0.026910984160910048,0.012917273365437389,0.023390275470003125,0.019244990619516702,0.039691455276215565,0.07966874203882005,3.4641016151377544,0.0008303353786763772,0.0551198339994726,0.023778509855120287,0.021965640977805307,0.11783938997145149,0.2677795254172153,0.011992150656855598,0.09114472784493799,0.003483540841201277,0.1129479789000073,0.08105769474218917,0.13873684420184895,0.003483540841201277,0.023390275470003125,0.010126240041665827,0.0017201606652451791,0.033580124514331254,0.057778967990887886
kenn_hybrid_adapter_bert_ms,0.6148118774096171,0.8103796442349752,0.07333333333333335,0.25,0.8576814333597819,0.11620434125264485,0.8874598741531372,0.8789808750152588,0.9666666587193807,0.06958843767642975,0.07236359765132268,0.8795093894004822,0.1276573439439138,0.4235081871350606,0.8486590186754862,0.741102377573649,0.8549618323644003,0.7962962985038757,0.4475728174050649,0.10681746403376262,0.7550335923830668,0.6677933136622111,0.5739326179027557,0.8961039185523987,0.7051087220509847,0.7853021224339803,0.5463130076726278,0.8198749423027039,0.8500676353772482,0.8576814333597819,0.8639781276384989,0.8347222407658895,0.8825032114982605,0.8103796442349752,0.7977031668027242,0.9333333174387614,0.741102377573649,0.4744356572628021,29.333333333333332,0.0709398090839386,0.6041666666666666,0.7550335923830668,0.7853021224339803,0.364741990963618,0.5824275314807892,0.8198749423027039,0.7125252286593119,0.8747920195261637,0.555424819389979,0.39554889996846515,0.5170011421044668,0.8747920195261637,0.7977031668027242,0.8651395440101624,0.8639781276384989,0.8006026347478231,0.7359307408332825,0.09153405403629522,0.01051677810203194,0.04932882862316247,0.0,0.0007854104049592336,0.004108086957637316,0.0,0.0,0.057735040684065646,0.0010883120656424291,0.0011790047377851817,0.004505754675039198,0.0006539870011136188,0.1136631838306594,0.01327239842398699,0.022773196748016623,0.007633596658726043,0.018518507480621338,0.13228779153094852,0.007508483492974632,0.020887551750852683,0.06463655834189777,0.10074189631139341,0.0,0.14453969196266853,0.009680325806181353,0.08903875323920529,0.00508129999854188,0.018428924280484444,0.0007854104049592336,0.0013670623303542687,0.02457197596738442,0.01437845886941372,0.01051677810203194,0.012688168435419854,0.03333333134651631,0.022773196748016623,0.07947824985593446,3.214550253664318,0.0005740252076835534,0.0208333432674479,0.020887551750852683,0.009680325806181353,0.1092970137655327,0.22694827731183514,0.00508129999854188,0.05813321711949073,0.0038797651987824895,0.09921586652362852,0.09576181270541041,0.10245132801254286,0.0038797651987824895,0.012688168435419854,0.007000445118078063,0.0013670623303542687,0.028303130096968932,0.05173059445588138
kenn_top_down_adapter_bert_ms,0.48265819748242694,0.7971389889717102,0.11333333333333334,0.25,0.8567389051119486,0.11671723673741023,0.8874598741531372,0.8789808750152588,0.9555555383364359,0.06723217169443767,0.07163053502639134,0.8708513975143433,0.12640066941579184,0.2853951503833135,0.8199233810106913,0.6974319020907084,0.8435114622116089,0.7685185273488363,0.3188474178314209,0.108519213895003,0.7347085277239481,0.5868331988652548,0.44523675243059796,0.8961039185523987,0.5587954719861349,0.7564711570739746,0.40812431772549945,0.8033607800801595,0.8344426155090332,0.8567389051119486,0.8619275490442911,0.8138889074325562,0.8735632101694742,0.7971389889717102,0.7705468535423279,0.9444444378217062,0.6974319020907084,0.3843783934911092,29.333333333333332,0.069359024365743,0.5416666567325592,0.7347085277239481,0.7564711570739746,0.2153875728448232,0.43742501238981885,0.8033607800801595,0.6083864172299703,0.8715025583902994,0.45888076225916546,0.3037296036879222,0.34607982635498047,0.8715025583902994,0.7705468535423279,0.8458612362543741,0.8619275490442911,0.804136315981547,0.7476551334063212,0.11902175143476963,0.013013031307893285,0.041633319989322654,0.0,0.00015708804224786425,0.003648059034561954,0.0,0.0,0.050917517693612684,0.0019045482656716095,0.002942974313809513,0.005338590860425762,0.0007748883479505693,0.11171541154588592,0.02322673595629019,0.04185823246150042,0.0038167834281921387,0.00925925374032667,0.14645136089849348,0.00624118360165385,0.023123887000874685,0.08674223898752208,0.14270815435769338,0.0,0.24150962072574567,0.02344201280233193,0.1134431850303654,0.013152561426910516,0.005799783805825533,0.00015708804224786425,0.000683516264178349,0.007732991547865619,0.03589075030908419,0.013013031307893285,0.02525796307786532,0.019244990619516702,0.04185823246150042,0.07262317598026757,3.214550253664318,0.0023762890942594928,0.05511981710314332,0.023123887000874685,0.02344201280233193,0.07721665829744258,0.29229992271449,0.013152561426910516,0.0928161228140491,0.0012209620420818102,0.10983850518108794,0.080916285742574,0.09803412698946803,0.0012209620420818102,0.02525796307786532,0.028979774685953034,0.000683516264178349,0.02513369363167162,0.04299933656130848
