name,instance,run_id,test_pretraining/macro_example/f1,test_incremental_only/macro_example/recall,test_incremental_event-election/macro_types/recall,test_incremental_event-terrorist_attack/macro_types/recall,test_incremental_event-military_conflict/macro_types/recall,test_incremental_only/macro_types/f1,test_incremental/macro_example/recall,test_pretraining/macro_types/precision,test_incremental_only/macro_example_exclusive/recall,test_incremental_event-military_conflict/macro_types/precision,test/micro/precision,test_incremental/macro_types/f1,test_incremental_only/micro/precision,test_pretraining/macro_example/recall,test_incremental_event-attack/macro_types/recall,test_incremental_event/macro_types/f1,test_incremental/micro/precision,test_incremental_event-election/macro_types/f1,test/micro/recall,epoch,test/macro_example/precision,test_incremental/micro/recall,test_incremental_only/macro_types/recall,threshold_pretraining,test_incremental/macro_example_exclusive/recall,test_incremental_only/macro_example_exclusive/f1,test_pretraining/micro/recall,test_incremental_event/macro_types/recall,test_incremental_event-military_conflict/macro_types/f1,test_incremental/macro_example/precision,test_incremental_event-attack/macro_types/f1,test_incremental_event-natural_disaster/macro_types/recall,test_incremental/micro/f1,test_pretraining/micro/f1,test_incremental/macro_example/f1,test_incremental_only/macro_types/precision,test_incremental_event-election/macro_types/precision,test/macro_example/recall,test_incremental/macro_types/precision,test_incremental_event/macro_types/precision,test_incremental/macro_example_exclusive/precision,test_incremental_event-protest/macro_types/f1,test_incremental_event-natural_disaster/macro_types/precision,test_incremental_only/macro_example_exclusive/precision,threshold_incremental,test_incremental_only/macro_example/precision,test_incremental_event-terrorist_attack/macro_types/f1,test_pretraining/micro/precision,test_incremental_only/micro/recall,test_incremental_only/macro_example/f1,test_pretraining/macro_example/precision,test_incremental_event-protest/macro_types/precision,test_incremental_event-natural_disaster/macro_types/f1,test_incremental_event-attack/macro_types/precision,test_incremental/macro_types/recall,test_incremental/macro_example_exclusive/f1,test_incremental_event-sports_event/macro_types/f1,test_incremental_event-sports_event/macro_types/precision,test/macro_types/precision,test_incremental_event-terrorist_attack/macro_types/precision,test_pretraining/macro_types/recall,test/macro_example/f1,test/macro_types/f1,test/micro/f1,test/macro_types/recall,test_incremental_event-protest/macro_types/recall,test_pretraining/macro_types/f1,test_incremental_event-sports_event/macro_types/recall,test_incremental_only/micro/f1
no_init_box_kenn_top_down_adapter_bert_ms,0,9cupxv1j,0.906234622001648,0.03914405405521393,0.8333333134651184,0.9666666388511658,0.0,0.6855341792106628,0.05822315067052841,0.8767438530921936,0.5739796161651611,0.0,0.9048556685447692,0.7161279916763306,0.9024389982223512,0.8903270959854126,0.2537313401699066,0.9184549450874328,0.9118387699127196,0.9090909361839294,0.85634446144104,18,0.9227209687232972,0.6779026389122009,0.6100568771362305,0.25,0.7181688547134399,0.6521994471549988,0.85634446144104,0.9184549450874328,0.0,0.07376478612422943,0.4047618806362152,0.3499999940395355,0.7776584029197693,0.8799319267272949,0.06507895886898041,0.7823246717453003,1.0,0.8903270959854126,0.7993409633636475,0.9184549450874328,0.909871220588684,0.915254294872284,0.75,0.7551020383834839,0.01,0.051496170461177826,0.9666666388511658,0.9048556685447692,0.4916943609714508,0.044478461146354675,0.9227209687232972,0.931034505367279,0.4772726893424988,1.0,0.6486066579818726,0.8027335405349731,0.892307698726654,0.8285714387893677,0.8767438530921936,0.9666666388511658,0.7904483079910278,0.906234622001648,0.8313626646995544,0.8799319267272949,0.7904483079910278,0.8999999761581421,0.8313626646995544,0.9666666388511658,0.6365591287612915
no_init_box_kenn_bottom_up_adapter_bert_ms,0,batufnk4,0.9063143134117126,0.03740431368350983,0.7666666507720947,0.9666666388511658,0.0,0.6878448128700256,0.05735328048467636,0.8817821145057678,0.5484693646430969,0.0,0.90653795003891,0.719270646572113,0.95333331823349,0.8894572257995605,0.2537313401699066,0.9184549450874328,0.9321148991584778,0.8679245114326477,0.8553094863891602,19,0.9238227605819702,0.6685393452644348,0.5910093188285828,0.25,0.7074392437934875,0.626196563243866,0.8553094863891602,0.9184549450874328,0.0,0.07376478612422943,0.4047618806362152,0.3166666626930237,0.7786259651184082,0.8801789283752441,0.06453195959329605,0.8226311206817627,1.0,0.8894572257995605,0.8346090316772461,0.9184549450874328,0.909871220588684,0.9122806787490844,0.949999988079071,0.7295918464660645,0.01,0.04975643754005432,0.9666666388511658,0.90653795003891,0.47508305311203,0.04270512610673904,0.9238227605819702,0.9629629850387572,0.47499996423721313,1.0,0.6319399476051331,0.7959864139556885,0.920634925365448,0.8787878751754761,0.8817821145057678,0.9666666388511658,0.7880673408508301,0.9063143134117126,0.8322950005531311,0.8801789283752441,0.7880673408508301,0.8666666746139526,0.8322950005531311,0.9666666388511658,0.6341463327407837
smart_init_box_adapter_bert_ms,2,3819lcjq,0.9070714116096495,0.04755277186632157,0.9333333373069764,0.8666666746139526,0.6111111044883728,0.7602605223655701,0.0630074217915535,0.8848598003387451,0.6972788572311401,0.970588207244873,0.9008639454841614,0.7810685634613037,0.8198198080062866,0.8945604562759399,0.2985074520111084,0.9184549450874328,0.8703296780586243,0.9655172228813172,0.8633823394775391,77,0.9199373722076416,0.7415730357170105,0.6894693374633789,0.25,0.7771816849708557,0.7510364651679993,0.8633823394775391,0.9184549450874328,0.7499999403953552,0.073126882314682,0.4301075041294098,0.38333332538604736,0.8008089065551758,0.881725013256073,0.06769104301929474,0.8472520112991333,1.0,0.8945604562759399,0.8561522960662842,0.9184549450874328,0.9020028710365297,0.8571428656578064,0.5111111402511597,0.8137754797935486,0.35000000000000003,0.05549756810069084,0.9285714626312256,0.9008639454841614,0.604651153087616,0.0512189157307148,0.9199373722076416,0.9230769276618958,0.43809524178504944,0.7692307829856873,0.7180925607681274,0.8349530100822449,0.8358209133148193,0.7567567825317383,0.8848598003387451,1.0,0.8003748655319214,0.9070714116096495,0.8404995799064636,0.881725013256073,0.8003748655319214,0.800000011920929,0.8404995799064636,0.9333333373069764,0.6959847211837769
smart_init_box_adapter_bert_ms,1,fo97ioau,0.9069852828979492,0.04540710151195526,0.800000011920929,0.9666666388511658,0.6851851940155029,0.7505813837051392,0.06228253245353699,0.8863270878791809,0.6658163070678711,1.0,0.9022491574287416,0.7731258273124695,0.8472222089767456,0.894009530544281,0.31343284249305725,0.9184549450874328,0.8841871023178101,0.888888955116272,0.863589346408844,76,0.9203433394432068,0.7434456944465637,0.6664692759513855,0.25,0.7682403326034546,0.710996687412262,0.863589346408844,0.9184549450874328,0.8131868243217468,0.07022733241319656,0.3962264358997345,0.5,0.8077314496040344,0.8824960589408875,0.06601676344871521,0.8589908480644226,1.0,0.894009530544281,0.8664238452911377,0.9184549450874328,0.866237461566925,0.800000011920929,0.8823529481887817,0.7627550363540649,0.3,0.05201809108257294,0.920634925365448,0.9022491574287416,0.6079733967781067,0.04848829656839371,0.9203433394432068,0.8799999952316284,0.6382978558540344,0.5384615659713745,0.6979674696922302,0.814301073551178,0.7407407760620117,0.8333333134651184,0.8863270878791809,0.8787878751754761,0.7974998354911804,0.9069852828979492,0.8395705223083496,0.8824960589408875,0.7974998354911804,0.7333333492279053,0.8395705223083496,0.6666666865348816,0.707930326461792
smart_init_box_adapter_bert_ms,0,oww83x4a,0.906954824924469,0.048074692487716675,0.8666666746139526,0.9666666388511658,0.6111111044883728,0.7537993788719177,0.06326838582754135,0.8807482123374939,0.7049319744110107,0.9166666865348816,0.9003236293792725,0.7749224901199341,0.8105726838111877,0.8949373960494995,0.28358209133148193,0.9184549450874328,0.865217387676239,0.9122806787490844,0.8637962937355042,66,0.9192994832992554,0.7453183531761169,0.7016228437423706,0.25,0.7804005742073059,0.7680312991142273,0.8637962937355042,0.9184549450874328,0.7333333492279053,0.07086522877216339,0.3958333134651184,0.38333332538604736,0.800804853439331,0.8816817998886108,0.0668516755104065,0.8143596053123474,0.9629629850387572,0.8949373960494995,0.8273714780807495,0.9184549450874328,0.8741058111190796,0.888888955116272,0.6388888955116272,0.843537449836731,0.27,0.05752725899219513,0.9508196711540222,0.9003236293792725,0.6112957000732422,0.05237792059779167,0.9192994832992554,0.8484848737716675,0.4791666567325592,0.6551724076271057,0.728726863861084,0.8245996236801147,0.8000000715255737,0.7428571581840515,0.8807482123374939,0.9354838728904724,0.8018940091133118,0.906954824924469,0.8394734263420105,0.8816817998886108,0.8018940091133118,0.9333333373069764,0.8394734263420105,0.8666666746139526,0.696969747543335
no_init_box_adapter_bert_ms,2,yrfrnpg4,0.905828893184662,0.037984225898981094,0.9333333373069764,0.9666666388511658,0.0,0.6773409247398376,0.0574982613325119,0.8768370151519775,0.5569727420806885,0.0,0.9047306180000304,0.7092387080192566,0.8987341523170471,0.8895442485809326,0.1940298527479172,0.9184549450874328,0.9104859232902528,0.9655172228813172,0.8551024794578552,19,0.9227209091186525,0.6666666865348816,0.5967662334442139,0.25,0.7092275023460388,0.6297820806503296,0.8551024794578552,0.9184549450874328,0.0,0.07341684401035309,0.32500001788139343,0.3166666626930237,0.769729733467102,0.8792167901992798,0.06448975205421448,0.7830702662467957,1.0,0.8895442485809326,0.7999932765960693,0.9184549450874328,0.9055794477462769,0.8727272748947144,0.7916666865348816,0.7244897484779358,0.01,0.04940849170088768,0.9666666388511658,0.9047306180000304,0.4717608094215393,0.042949650436639786,0.9227209091186525,0.959999978542328,0.4523809552192688,1.0,0.6369773149490356,0.7954658269882202,0.8529411554336548,0.7631579041481018,0.8768370151519775,0.9666666388511658,0.7887869477272034,0.905828893184662,0.8304846882820129,0.8792167901992798,0.7887869477272034,0.800000011920929,0.8304846882820129,0.9666666388511658,0.6187363862991333
no_init_box_adapter_bert_ms,1,vp6ui6zw,0.9082132577896118,0.045523084700107574,0.8999999761581421,0.9666666388511658,0.40740740299224854,0.7810811400413513,0.061615634709596634,0.8970142602920532,0.6675169467926025,1.0,0.9061002135276794,0.8012078404426575,0.9340659379959106,0.8937195539474487,0.2537313401699066,0.9184549450874328,0.925301194190979,0.9473683834075928,0.8608983755111694,32,0.923184871673584,0.7191011309623718,0.6658769845962524,0.25,0.7600142955780029,0.7544236183166504,0.8608983755111694,0.9184549450874328,0.5789473652839661,0.07306889444589615,0.4000000059604645,0.36666667461395264,0.8092729449272156,0.8829211592674255,0.0668552815914154,0.9444881677627563,1.0,0.8937195539474487,0.9412339925765992,0.9184549450874328,0.90128755569458,0.8727272748947144,0.95652174949646,0.8673468828201294,0.01,0.05915100872516632,0.9666666388511658,0.9061002135276794,0.564784049987793,0.051449913531541824,0.923184871673584,0.959999978542328,0.5301204919815063,0.9444444179534912,0.6974492073059082,0.824644148349762,0.865671694278717,0.7837837934494019,0.8970142602920532,0.9666666388511658,0.7974258065223694,0.9082132577896118,0.844293475151062,0.8829211592674255,0.7974258065223694,0.800000011920929,0.844293475151062,0.9666666388511658,0.7039337754249573
no_init_box_adapter_bert_ms,0,9br69tpc,0.9063766598701476,0.0440153107047081,0.8666666746139526,0.9666666388511658,0.29629629850387573,0.754668653011322,0.06083275377750397,0.8897257447242737,0.6454081535339355,1.0,0.9022589325904846,0.7773029804229736,0.8418367505073547,0.8929367065429688,0.2537313401699066,0.9184549450874328,0.883449912071228,0.9285714626312256,0.8598634004592896,19,0.9202272891998292,0.7097378373146057,0.6571468114852905,0.25,0.7503576278686523,0.730650782585144,0.8598634004592896,0.9184549450874328,0.45714282989501953,0.07341684401035309,0.4047618806362152,0.3499999940395355,0.7871236205101013,0.8805510997772217,0.06653501093387604,0.886179506778717,1.0,0.8929367065429688,0.8902139663696289,0.9184549450874328,0.9055794477462769,0.915254294872284,0.5,0.84183669090271,0.01,0.057411275804042816,0.9666666388511658,0.9022589325904846,0.5481727719306946,0.049828656017780304,0.9202272891998292,0.931034505367279,0.4117646813392639,1.0,0.6898102760314941,0.8206935524940491,0.8787878155708313,0.8055555820465088,0.8897257447242737,0.9666666388511658,0.7963345050811768,0.9063766598701476,0.8404437303543091,0.8805510997772217,0.7963345050811768,0.8999999761581421,0.8404437303543091,0.9666666388511658,0.6639838814735413
no_init_kenn_horizontal_adapter_bert_ms,2,3htj7in4,0.9032378196716307,0.05393180251121521,0.9666666388511658,0.9666666388511658,0.6481481194496155,0.7124698162078857,0.06715378910303116,0.8739738464355469,0.7908163070678711,0.921052634716034,0.87758868932724,0.7382131218910217,0.49406176805496216,0.9062108993530272,0.4029850661754608,0.9152541756629944,0.6424242258071899,0.8285714387893677,0.8859449625015259,15,0.9002841711044312,0.7940074801445007,0.7715904712677002,0.375,0.8283261656761169,0.8253763318061829,0.8859449625015259,0.9270386099815368,0.760869562625885,0.06938645243644714,0.4537815451622009,0.5166666507720947,0.7102177739143372,0.8817470669746399,0.06825187057256699,0.6617642641067505,0.7250000238418579,0.9062108993530272,0.6920144557952881,0.9037656784057616,0.855865478515625,0.8307691812515259,0.17714285850524902,0.8630951642990112,0.14,0.05886105448007584,0.9354838132858276,0.87758868932724,0.6910299062728882,0.05628872290253639,0.9002841711044312,0.7714285850524902,0.26382976770401,0.5192307829856873,0.791021466255188,0.8418706655502319,0.7594937086105347,0.6122449040412903,0.8739738464355469,0.90625,0.8502967357635498,0.9032378196716307,0.8619727492332458,0.8817470669746399,0.8502967357635498,0.8999999761581421,0.8619727492332458,1.0,0.5761772990226746
no_init_kenn_horizontal_adapter_bert_ms,1,37i8rcw7,0.91376394033432,0.04668290168046951,0.9333333373069764,0.8999999761581421,0.5,0.7696232795715332,0.06297843158245087,0.9017988443374634,0.6845238208770752,1.0,0.9123899340629578,0.7898167967796326,0.8805969953536987,0.9026154279708862,0.26865673065185547,0.9152541756629944,0.8931818008422852,0.9491525292396544,0.8795280456542969,26,0.9251914024353028,0.7359550595283508,0.681236743927002,0.375,0.7768239974975586,0.7601617574691772,0.8795280456542969,0.9270386099815368,0.6666666865348816,0.0721990317106247,0.40909090638160706,0.4000000059604645,0.8069815635681152,0.8956576585769653,0.06727425754070282,0.8843644857406616,0.9655172228813172,0.9026154279708862,0.8867895603179932,0.9037656784057616,0.8905579447746277,0.8070175051689148,0.774193525314331,0.8545917868614197,0.36000000000000004,0.05828114226460457,0.915254294872284,0.9123899340629578,0.5880398750305176,0.05184123665094376,0.9251914024353028,0.8518518805503845,0.5274725556373596,0.8571428656578064,0.7119619250297546,0.8298119902610779,0.8955223560333252,0.8108108043670654,0.9017988443374634,0.931034505367279,0.8390024900436401,0.91376394033432,0.869268000125885,0.8956576585769653,0.8390024900436401,0.7666666507720947,0.869268000125885,1.0,0.7051792740821838
no_init_kenn_horizontal_adapter_bert_ms,0,dhjepone,0.9102469086647034,0.051670148968696594,0.9666666388511658,0.9666666388511658,0.7222222089767456,0.74313884973526,0.06564602255821228,0.8843132257461548,0.7576530575752258,0.8666666746139526,0.8988621830940247,0.7646737694740295,0.6689655184745789,0.9048770666122437,0.2537313401699066,0.9152541756629944,0.775047242641449,0.8787878155708313,0.8830469846725464,13,0.9156808257102966,0.7677902579307556,0.7418029308319092,0.375,0.8097281455993652,0.8261086344718933,0.8830469846725464,0.9270386099815368,0.7878787517547607,0.07231500744819641,0.3777777850627899,0.38333332538604736,0.7714016437530518,0.8908843398094177,0.0688193291425705,0.7444796562194824,0.8055555820465088,0.9048770666122437,0.7643904089927673,0.9037656784057616,0.8919885158538818,0.8571428060531616,0.27710843086242676,0.9081631898880004,0.24,0.061934586614370346,0.9508196711540222,0.8988621830940247,0.644518256187439,0.056338660418987274,0.9156808257102966,0.8181818127632141,0.3216783106327057,0.739130437374115,0.7649573087692261,0.8488701581954956,0.8695651888847351,0.7692307829856873,0.8843132257461548,0.9354838728904724,0.8465732932090759,0.9102469086647034,0.8650318384170532,0.8908843398094177,0.8465732932090759,0.8999999761581421,0.8650318384170532,1.0,0.6565144062042236
smart_init_kenn_hybrid_adapter_bert_ms,2,8hgntggn,0.903129816055298,0.025284158065915108,0.23333333432674408,0.9333333373069764,0.5,0.37105169892311096,0.05216307193040848,0.8332285284996033,0.37074828147888184,0.4736842215061188,0.872083306312561,0.4397992193698883,0.33139535784721375,0.8918581008911133,0.26865673065185547,0.9152541756629944,0.5660377144813538,0.15909090638160706,0.8664872646331787,11,0.9146901965141296,0.617977499961853,0.4145700633525848,0.375,0.6434192061424255,0.3577796220779419,0.8664872646331787,0.9270386099815368,0.4864864945411682,0.061160407960414886,0.2879999876022339,0.1666666716337204,0.5908682942390442,0.8692762851715088,0.05630457028746605,0.33580178022384644,0.12068965286016464,0.8918581008911133,0.4067972600460053,0.9037656784057616,0.7543991804122925,0.34285712242126465,0.4347825944423675,0.3456875681877136,0.32,0.0235750749707222,0.602150559425354,0.872083306312561,0.37873753905296326,0.02439972572028637,0.9146901965141296,0.30000001192092896,0.2409638613462448,0.3103448152542114,0.47862857580184937,0.6945036053657532,0.320000022649765,0.2666666805744171,0.8332285284996033,0.4444444477558136,0.8056691288948059,0.903129816055298,0.8192170858383179,0.8692762851715088,0.8056691288948059,0.4000000059604645,0.8192170858383179,0.4000000059604645,0.35348835587501526
smart_init_kenn_top_down_adapter_bert_ms,2,boj18cbm,0.902344524860382,0.02540013939142227,0.20000000298023224,0.8666666746139526,0.4444444477558136,0.3384874761104584,0.052047088742256165,0.8281388282775879,0.37244898080825806,0.3870967626571655,0.8640776872634888,0.4120827317237854,0.2883116900920868,0.8915970325469971,0.28358209133148193,0.9152541756629944,0.5240384340286255,0.12765958905220032,0.8658663034439087,11,0.9133542776107788,0.6123595237731934,0.3968609571456909,0.375,0.6419885754585266,0.3395131230354309,0.8658663034439087,0.9270386099815368,0.4137931168079376,0.05968867242336273,0.28358209133148193,0.21666666865348816,0.5647668242454529,0.8649710416793823,0.055606577545404434,0.2950841188430786,0.09375,0.8915970325469971,0.3711693286895752,0.9037656784057616,0.7362456917762756,0.23188406229019165,0.4333333373069763,0.31192904710769653,0.25,0.021272823214530945,0.5591398477554321,0.8640776872634888,0.3687707781791687,0.023153992369771004,0.9133542776107788,0.20512820780277252,0.2888889014720917,0.28358209133148193,0.46313315629959106,0.6858940124511719,0.3333333432674408,0.25,0.8281388282775879,0.4126984179019928,0.8034555315971375,0.902344524860382,0.8156104683876038,0.8649710416793823,0.8034555315971375,0.2666666805744171,0.8156104683876038,0.5,0.323615163564682
smart_init_kenn_bottom_up_adapter_bert_ms,2,4qg1w0j2,0.9065614342689514,0.03282301127910614,0.8333333134651184,0.9666666388511658,0.25925925374031067,0.5179646015167236,0.0557585246860981,0.8544278740882874,0.4812925159931183,0.5384615659713745,0.8903006911277771,0.5676392316818237,0.49624061584472656,0.8951345682144165,0.20895522832870483,0.9152541756629944,0.6891089081764221,0.5882353186607361,0.8702132105827332,15,0.9182837009429932,0.6516854166984558,0.5311735272407532,0.375,0.6877682209014893,0.5005013346672058,0.8702132105827332,0.9270386099815368,0.3499999940395355,0.06457649916410446,0.301075279712677,0.21666666865348816,0.669874906539917,0.880142331123352,0.059844426810741425,0.5053966641426086,0.4545454680919647,0.8951345682144165,0.555192768573761,0.9037656784057616,0.796535849571228,0.4590164124965668,0.5652173757553101,0.521307110786438,0.26,0.03555191308259964,0.6987951993942261,0.8903006911277771,0.43853819370269775,0.034133005887269974,0.9182837009429932,0.4516128897666931,0.3132529854774475,0.5384615659713745,0.5806566476821899,0.7381669282913208,0.5609755516052246,0.4423076808452606,0.8544278740882874,0.5471698045730591,0.8202446103096008,0.9065614342689514,0.8369873762130737,0.880142331123352,0.8202446103096008,0.46666666865348816,0.8369873762130737,0.7666666507720947,0.4656084477901459
smart_init_kenn_hybrid_adapter_bert_ms,1,gsl7j5cr,0.9073972702026368,0.03699837625026703,0.9333333373069764,1.0,0.18518517911434176,0.5266817808151245,0.05767223611474037,0.8515790104866028,0.5425170063972473,0.3846153914928436,0.8882563710212708,0.5758207440376282,0.4912891983985901,0.8974542021751404,0.23880596458911896,0.9152541756629944,0.6787072420120239,0.6222222447395325,0.872076153755188,15,0.9175631999969482,0.6685393452644348,0.5796177983283997,0.375,0.7113733887672424,0.576255202293396,0.872076153755188,0.9270386099815368,0.25,0.06396262347698212,0.3232323229312897,0.20000000298023224,0.6735848784446716,0.8800919055938721,0.06065477430820465,0.4826056957244873,0.46666666865348816,0.8974542021751404,0.5352506637573242,0.9037656784057616,0.7889638543128967,0.5573770403862,0.4137931168079376,0.614467978477478,0.3,0.04190526157617569,0.6896551847457886,0.8882563710212708,0.4684385359287262,0.039299242198467255,0.9175631999969482,0.5483871102333069,0.26966291666030884,0.5,0.6230453848838806,0.7481623291969299,0.6829268932342529,0.5384615659713745,0.8515790104866028,0.5263158082962036,0.8263001441955566,0.9073972702026368,0.8387491703033447,0.8800919055938721,0.8263001441955566,0.5666666626930237,0.8387491703033447,0.9333333373069764,0.47959181666374207
smart_init_kenn_top_down_adapter_bert_ms,1,40y6dpob,0.907701313495636,0.041579678654670715,0.9333333373069764,1.0,0.2777777910232544,0.5352404117584229,0.06010786443948746,0.8495093584060669,0.6096938848495483,0.4285714328289032,0.881960391998291,0.5844441652297974,0.4631268382072449,0.8997159004211426,0.23880596458911896,0.9152541756629944,0.64532870054245,0.5894736647605896,0.8753881454467773,16,0.9158296585083008,0.6985018849372864,0.6285595893859863,0.375,0.741416335105896,0.6413866877555847,0.8753881454467773,0.9270386099815368,0.33707866072654724,0.06230573356151581,0.31683167815208435,0.3166666626930237,0.6708633303642273,0.8786619305610657,0.06118706986308098,0.4660484790802002,0.4307692348957062,0.8997159004211426,0.520763099193573,0.9037656784057616,0.7685264348983765,0.5882353782653809,0.4749999940395355,0.6765549182891846,0.25,0.046139445155858994,0.6185567378997803,0.881960391998291,0.5215947031974792,0.043741047382354736,0.9158296585083008,0.5263158082962036,0.3799999952316284,0.47058823704719543,0.6658694744110107,0.7547280192375183,0.6444444060325623,0.4833333194255829,0.8495093584060669,0.447761207818985,0.8324178457260132,0.907701313495636,0.8408767580986023,0.8786619305610657,0.8324178457260132,0.6666666865348816,0.8408767580986023,0.9666666388511658,0.4906250238418579
smart_init_kenn_bottom_up_adapter_bert_ms,1,5zmb7pex,0.9124012589454652,0.0436093732714653,0.9333333373069764,0.9666666388511658,0.40740740299224854,0.7164479494094849,0.06115170940756798,0.8934562802314758,0.6394557952880859,0.8799999952316284,0.9093837141990662,0.7431046962738037,0.8109452724456787,0.9008176922798156,0.23880596458911896,0.9152541756629944,0.8613636493682861,0.9180328249931335,0.8766300678253174,26,0.924286723136902,0.7097378373146057,0.6375543475151062,0.375,0.754291832447052,0.7151709794998169,0.8766300678253174,0.9270386099815368,0.5569620132446289,0.07075504958629608,0.3636363744735718,0.3499999940395355,0.7782341241836548,0.8927065134048462,0.06560380011796951,0.8176240921020508,0.9032257795333862,0.9008176922798156,0.8283917307853699,0.9037656784057616,0.8727468252182007,0.7169811725616455,0.75,0.8112244606018066,0.41,0.05532359331846237,0.9508196711540222,0.9093837141990662,0.5415282249450684,0.04877296835184097,0.924286723136902,0.8260869383811951,0.4772726893424988,0.761904776096344,0.6737397909164429,0.8092073202133179,0.7777777910232544,0.6666666865348816,0.8934562802314758,0.9354838728904724,0.8335421681404114,0.9124012589454652,0.8624599575996399,0.8927065134048462,0.8335421681404114,0.6333333253860474,0.8624599575996399,0.9333333373069764,0.649402379989624
smart_init_kenn_hybrid_adapter_bert_ms,0,c0rndxjn,0.9042601585388184,0.03879610449075699,0.699999988079071,0.9666666388511658,0.3703703582286834,0.40515151619911194,0.05886105448007584,0.8302517533302307,0.5688775777816772,0.3333333432674408,0.852300226688385,0.47614240646362305,0.30399999022483826,0.8985560536384583,0.3731343150138855,0.9152541756629944,0.4979702234268189,0.3442622721195221,0.8743531107902527,11,0.9100371599197388,0.6891385912895203,0.5776435136795044,0.375,0.7260372042655945,0.5388356447219849,0.8743531107902527,0.9270386099815368,0.35087719559669495,0.05634506419301033,0.3164557218551636,0.2666666805744171,0.5781618356704712,0.8631858229637146,0.05757558345794678,0.3119877874851227,0.22826087474823,0.8985560536384583,0.38596001267433167,0.9037656784057616,0.6950030326843262,0.3571428656578064,0.39024388790130615,0.5118075609207153,0.24,0.03490406647324562,0.5272727012634277,0.852300226688385,0.5049833655357361,0.036747317761182785,0.9100371599197388,0.2777777910232544,0.31683170795440674,0.2747252881526947,0.6213178634643555,0.7101812362670898,0.4642857015132904,0.31707316637039185,0.8302517533302307,0.36250001192092896,0.8260533809661865,0.9042601585388184,0.828147292137146,0.8631858229637146,0.8260533809661865,0.5,0.828147292137146,0.8666666746139526,0.3795256018638611
smart_init_kenn_top_down_adapter_bert_ms,0,aunal9zc,0.9046065807342528,0.035606589168310165,0.8666666746139526,0.9666666388511658,0.29629629850387573,0.4303659200668335,0.05700533464550972,0.8359985947608948,0.522108793258667,0.39024388790130615,0.8696550130844116,0.494160532951355,0.358441561460495,0.8965843319892883,0.31343284249305725,0.9152541756629944,0.567307710647583,0.4482758343219757,0.871455192565918,12,0.9127737283706664,0.6629213690757751,0.5394851565361023,0.375,0.7031473517417908,0.5118466019630432,0.871455192565918,0.9270386099815368,0.3368420898914337,0.05913610011339187,0.30656933784484863,0.20000000298023224,0.6113989353179932,0.8705541491508484,0.05805116891860962,0.3579624593257904,0.302325576543808,0.8965843319892883,0.4261878430843353,0.9037656784057616,0.7294298410415649,0.20338983833789823,0.4285714328289032,0.5019800662994385,0.36000000000000004,0.034233853220939636,0.6444444060325623,0.8696550130844116,0.4584717750549317,0.03490672633051872,0.9127737283706664,0.2068965584039688,0.27272728085517883,0.30000001192092896,0.5879293084144592,0.7160475254058838,0.5544554591178894,0.39436620473861694,0.8359985947608948,0.4833333194255829,0.8212835788726807,0.9046065807342528,0.8285757899284363,0.8705541491508484,0.8212835788726807,0.20000000298023224,0.8285757899284363,0.9333333373069764,0.4023323655128479
smart_init_kenn_bottom_up_adapter_bert_ms,0,czk9qawa,0.905671775341034,0.03746230900287628,0.9333333373069764,1.0,0.40740740299224854,0.4793824255466461,0.058165159076452255,0.842307448387146,0.5493197441101074,0.5,0.8765842318534851,0.5362118482589722,0.4117647111415863,0.8975121974945068,0.2537313401699066,0.9152541756629944,0.6090604066848755,0.5283018946647644,0.8733181357383728,15,0.913981020450592,0.6797752976417542,0.5801627039909363,0.375,0.7174534797668457,0.5440460443496704,0.8733181357383728,0.9270386099815368,0.44897958636283875,0.060404859483242035,0.30630630254745483,0.20000000298023224,0.6424778699874878,0.8749481439590454,0.05926385521888733,0.40843331813812256,0.3684210479259491,0.8975121974945068,0.47034984827041626,0.9037656784057616,0.745079755783081,0.2769230902194977,0.4444444477558136,0.5388727188110352,0.21,0.03674984350800514,0.6451613306999207,0.8765842318534851,0.4883720874786377,0.03710265830159187,0.913981020450592,0.2571428716182709,0.27586206793785095,0.3863636255264282,0.623522162437439,0.7310057282447815,0.59183669090271,0.4264705777168274,0.842307448387146,0.4761904776096344,0.8263682126998901,0.905671775341034,0.8342617154121399,0.8749481439590454,0.8263682126998901,0.30000001192092896,0.8342617154121399,0.9666666388511658,0.44680848717689514
