name,instance,run_id,test_incremental_event-military_conflict/macro_types/f1,test/macro_types/recall,test_incremental_only/macro_example_exclusive/recall,test_pretraining/macro_types/f1,test/macro_example/precision,test_incremental/micro/recall,test_pretraining/macro_types/precision,test_incremental_event-election/macro_types/f1,test_incremental_event-sports_event/macro_types/f1,test_incremental_event-sports_event/macro_types/precision,test_incremental_event-natural_disaster/macro_types/recall,test_pretraining/micro/precision,test_incremental/macro_types/precision,test_incremental_event-protest/macro_types/recall,test_incremental/macro_example_exclusive/precision,test/micro/precision,test_incremental/macro_example/f1,test/micro/f1,test_pretraining/macro_example/f1,test_incremental_only/macro_example/precision,test/micro/recall,test_incremental_event/macro_types/precision,test/macro_example/f1,test_incremental/macro_example/recall,test_incremental_event/macro_types/f1,test_pretraining/macro_example/precision,test_incremental_event-military_conflict/macro_types/recall,threshold_incremental,test_incremental/micro/precision,test_pretraining/macro_example/recall,test_incremental/macro_example_exclusive/f1,test_incremental_event-terrorist_attack/macro_types/f1,test_incremental_only/micro/f1,test_incremental_event-terrorist_attack/macro_types/precision,test/macro_types/precision,test_incremental_only/macro_example_exclusive/f1,test_incremental/macro_example_exclusive/recall,test_incremental_event-election/macro_types/precision,test_incremental_event/macro_types/recall,test_incremental_event-attack/macro_types/recall,test_incremental_only/macro_example/f1,test_pretraining/macro_types/recall,test_incremental/macro_example/precision,epoch,test/macro_example/recall,test_incremental/macro_types/f1,test_pretraining/micro/f1,test/macro_types/f1,test_incremental/micro/f1,test_incremental_only/macro_types/f1,test_incremental_only/micro/precision,test_incremental/macro_types/recall,test_incremental_event-sports_event/macro_types/recall,test_incremental_only/micro/recall,test_incremental_only/macro_example/recall,test_incremental_event-military_conflict/macro_types/precision,test_incremental_event-natural_disaster/macro_types/precision,test_incremental_event-attack/macro_types/precision,test_pretraining/micro/recall,test_incremental_only/macro_types/recall,test_incremental_event-protest/macro_types/f1,test_incremental_event-election/macro_types/recall,test_incremental_event-terrorist_attack/macro_types/recall,test_incremental_only/macro_types/precision,test_incremental_event-attack/macro_types/f1,test_incremental_only/macro_example_exclusive/precision,test_incremental_event-natural_disaster/macro_types/f1,threshold_pretraining,test_incremental_event-protest/macro_types/precision
no_init_box_kenn_top_down_adapter_bert_ms,0,te5f6gf2,0.0,0.7782459259033203,0.4812925159931183,0.8264595866203308,0.9237647652626038,0.6404494643211365,0.8810417056083679,0.8235293626785278,0.7755101919174194,1.0,0.36666667461395264,0.9060299396514891,0.829426109790802,0.7666666507720947,0.9227467775344848,0.9060299396514891,0.06337674707174301,0.8782933354377747,0.9050505757331848,0.04453723132610321,0.8522045016288757,0.9184549450874328,0.9050505757331848,0.05497564747929573,0.9184549450874328,0.9237647652626038,0.0,0.01,0.9268292784690856,0.8870795965194702,0.781737208366394,0.9285714626312256,0.5858123302459717,1.0,0.8810417056083679,0.5541718602180481,0.6781116127967834,1.0,0.9184549450874328,0.2537313401699066,0.03779321163892746,0.7782459259033203,0.07480862736701965,28,0.8870795965194702,0.6708589196205139,0.8782933354377747,0.8264595866203308,0.7574751377105713,0.6297458410263062,0.9411764740943908,0.5631899833679199,0.6333333253860474,0.4252491593360901,0.03282301127910614,0.0,0.7586206793785095,1.0,0.8522045016288757,0.5124378204345703,0.8518518805503845,0.699999988079071,0.8666666746139526,0.8167077302932739,0.4047618806362152,0.6530612111091614,0.4943820536136627,0.25,0.9583333134651184
no_init_box_kenn_bottom_up_adapter_bert_ms,0,l3wqkem8,0.0,0.7776506543159485,0.46598637104034424,0.8272178173065186,0.9243446588516236,0.6348314881324768,0.8835340142250061,0.7755101919174194,0.8301886916160583,0.95652174949646,0.30000001192092896,0.906966507434845,0.846872091293335,0.7666666507720947,0.9206008315086364,0.906966507434845,0.06296670436859131,0.8784029483795166,0.905117392539978,0.04349339008331299,0.8515835404396057,0.9184549450874328,0.905117392539978,0.05445372313261032,0.9184549450874328,0.9243446588516236,0.0,0.01,0.9390581846237184,0.8866736888885498,0.7766793966293335,0.9285714626312256,0.5827506184577942,1.0,0.8835340142250061,0.5385050773620605,0.6716738343238831,1.0,0.9184549450874328,0.2537313401699066,0.036724772304296494,0.7776506543159485,0.07463465631008148,32,0.8866736888885498,0.6734799742698669,0.8784029483795166,0.8272178173065186,0.7575418949127197,0.6319096684455872,0.9765625,0.5590232610702515,0.7333333492279053,0.41528239846229553,0.03177917003631592,0.0,0.8999999761581421,1.0,0.8515835404396057,0.5076758861541748,0.8679245114326477,0.6333333253860474,0.8666666746139526,0.8366459608078003,0.4047618806362152,0.6377550959587097,0.44999998807907104,0.25,1.0
smart_init_box_adapter_bert_ms,2,o6l9nwrg,0.28108108043670654,0.8364775776863098,0.9693876504898072,0.8154694437980652,0.8515565395355225,0.949438214302063,0.7954906821250916,0.16811595857143402,0.17341040074825287,0.09493670612573624,0.9333333373069764,0.6466324329376221,0.23056890070438385,1.0,0.27319130301475525,0.6466324329376221,0.034195590764284134,0.7477516531944275,0.87821364402771,0.014638633467257025,0.886358916759491,0.9184549450874328,0.87821364402771,0.07498259842395782,0.9184549450874328,0.8515565395355225,0.9629629850387572,0.04,0.20719248056411743,0.9065935611724854,0.4217945337295532,0.17391304671764374,0.23300200700759888,0.095238097012043,0.7954906821250916,0.35147392749786377,0.9248926639556884,0.09206349402666092,0.9184549450874328,0.9850746393203736,0.02396969310939312,0.8364775776863098,0.022148076444864273,8,0.9065935611724854,0.37263625860214233,0.7477516531944275,0.8154694437980652,0.3401542901992798,0.23307852447032928,0.13233965635299683,0.9708116054534912,1.0,0.9734219312667848,0.06610995531082153,0.16455696523189545,0.17610062658786774,0.20886075496673584,0.886358916759491,0.978291153907776,0.17241379618644714,0.9666666388511658,1.0,0.13229946792125702,0.34464752674102783,0.21465015411376953,0.29629626870155334,0.25,0.09433962404727936
smart_init_box_adapter_bert_ms,1,shviio8f,0.7878787517547607,0.806792140007019,0.7287415266036987,0.835911214351654,0.9142426252365112,0.7977527976036072,0.867210865020752,0.8333333134651184,0.5365853905677795,0.42307692766189575,0.9166666865348816,0.8906084299087524,0.7326098680496216,0.6666666865348816,0.7902002930641174,0.8906084299087524,0.06460337340831757,0.8799748420715332,0.90544855594635,0.04497216641902923,0.8695921897888184,0.9184549450874328,0.90544855594635,0.0651530921459198,0.9184549450874328,0.9142426252365112,0.7222222089767456,0.22,0.785977840423584,0.8968220949172974,0.7968674302101135,0.7317072749137878,0.6950820088386536,0.5769230723381042,0.867210865020752,0.6923602819442749,0.8036481142044067,0.8333333134651184,0.9184549450874328,0.31343284249305725,0.04721733555197716,0.806792140007019,0.06406286358833313,124,0.8968220949172974,0.7475027441978455,0.8799748420715332,0.835911214351654,0.7918214797973633,0.7230170369148254,0.6860841512680054,0.7630137205123901,0.7333333492279053,0.7043189406394958,0.04969844967126846,0.8666666746139526,0.8333333134651184,0.5,0.8695921897888184,0.7408078908920288,0.7692307829856873,0.8333333134651184,1.0,0.7060606479644775,0.38532111048698425,0.6594387888908386,0.8730158805847168,0.25,0.9090909361839294
smart_init_box_adapter_bert_ms,0,xxp4lau5,0.3194887936115265,0.8355185985565186,0.9566326141357422,0.8169282674789429,0.865775465965271,0.9438202381134032,0.7991471886634827,0.20714284479618073,0.21052631735801697,0.11764705926179886,0.9166666865348816,0.6907182931900024,0.2561642825603485,1.0,0.3039546608924866,0.6907182931900024,0.03703676909208298,0.7761654257774353,0.8855069279670715,0.01675945334136486,0.885737955570221,0.9184549450874328,0.8855069279670715,0.07451867312192917,0.9184549450874328,0.865775465965271,0.92592591047287,0.09,0.249504953622818,0.906158685684204,0.45683977007865906,0.2142857015132904,0.277777761220932,0.119999997317791,0.7991471886634827,0.39104223251342773,0.9191702604293824,0.11599999666213988,0.9184549450874328,0.9850746393203736,0.026668153703212735,0.8355185985565186,0.024642113596200943,16,0.906158685684204,0.4047777056694031,0.7761654257774353,0.8169282674789429,0.39467501640319824,0.2769986093044281,0.16228315234184265,0.964098572731018,1.0,0.9634551405906676,0.06524008512496948,0.19305019080638883,0.21317829191684723,0.25287356972694397,0.885737955570221,0.9706191420555116,0.2112676203250885,0.9666666388511658,1.0,0.1615513265132904,0.40243905782699585,0.24574831128120425,0.3459119498729706,0.25,0.11811023950576782
no_init_box_adapter_bert_ms,2,jwmzfklh,0.10526315867900848,0.7815523147583008,0.4753401279449463,0.8220034837722778,0.9169797897338868,0.6254681944847107,0.8668705821037292,0.9090909361839294,0.90625,0.8529411554336548,0.18333333730697632,0.894817054271698,0.7302281856536865,0.7666666507720947,0.914163053035736,0.894817054271698,0.062722347676754,0.8721214532852173,0.9017819166183472,0.041753653436899185,0.8505485653877258,0.9184549450874328,0.9017819166183472,0.054366737604141235,0.9184549450874328,0.9169797897338868,0.0555555559694767,0.02,0.8009592294692993,0.8870795965194702,0.7736654281616211,0.9354838132858276,0.49484533071517944,0.90625,0.8668705821037292,0.5351757407188416,0.6706008911132812,1.0,0.9184549450874328,0.0,0.03649772331118584,0.7815523147583008,0.07411273568868637,34,0.8870795965194702,0.6504179835319519,0.8721214532852173,0.8220034837722778,0.7024185657501221,0.6102285981178284,0.6521739363670349,0.5863346457481384,0.9666666388511658,0.3986710906028747,0.03241707384586334,1.0,0.16417910158634186,0.0,0.8505485653877258,0.5388889312744141,0.8679245114326477,0.8333333134651184,0.9666666388511658,0.703338623046875,0.0,0.6122448444366455,0.17322835326194763,0.25,1.0
no_init_box_adapter_bert_ms,1,1r1dppfr,0.25806450843811035,0.7854800820350647,0.5153061151504517,0.8376548886299133,0.9229528903961182,0.6554307341575623,0.8972541689872742,0.9090909361839294,0.8787878155708313,0.8055555820465088,0.18333333730697632,0.9053995013237,0.9429129958152772,0.699999988079071,0.8991416096687317,0.9053995013237,0.06346376985311508,0.8788750767707825,0.9052936434745787,0.04732080549001694,0.8538604974746704,0.9184549450874328,0.9052936434745787,0.05619345977902413,0.9184549450874328,0.9229528903961182,0.14814814925193787,0.01,0.9186351895332336,0.888297438621521,0.7828105688095093,0.9354838132858276,0.6057906150817871,0.90625,0.8972541689872742,0.5914061069488525,0.6931329965591431,1.0,0.9184549450874328,0.1940298527479172,0.040332503616809845,0.7854800820350647,0.07289492338895798,34,0.888297438621521,0.7435880303382874,0.8788750767707825,0.8376548886299133,0.7650273442268372,0.7117294669151306,0.9189189076423644,0.6138291358947754,0.9666666388511658,0.4518272280693054,0.03514266014099121,1.0,1.0,1.0,0.8538604974746704,0.5703111886978149,0.7924527525901794,0.8333333134651184,0.9666666388511658,0.9464070796966552,0.32500001788139343,0.6938775181770325,0.30985915660858154,0.25,0.91304349899292
no_init_box_adapter_bert_ms,0,9922v99q,0.0,0.7827101945877075,0.5136054754257202,0.8284620046615601,0.9232428669929504,0.653558075428009,0.879894495010376,0.8235293626785278,0.8965517282485962,0.9285714030265808,0.3499999940395355,0.9057763814926147,0.8213955163955688,0.800000011920929,0.918454885482788,0.9057763814926147,0.06399352103471756,0.8789428472518921,0.9053577780723572,0.046972859650850296,0.8536534905433655,0.9184549450874328,0.9053577780723572,0.05610647425055504,0.9184549450874328,0.9232428669929504,0.0,0.02,0.9232804179191588,0.8881524205207825,0.7893450260162354,0.9285714626312256,0.605381190776825,1.0,0.879894495010376,0.588430643081665,0.692060112953186,1.0,0.9184549450874328,0.2537313401699066,0.04012957215309143,0.7827101945877075,0.07446068525314331,32,0.8881524205207825,0.6897274851799011,0.8789428472518921,0.8284620046615601,0.7653509378433228,0.653028130531311,0.931034505367279,0.5944399833679199,0.8666666746139526,0.4485049843788147,0.0350266769528389,0.0,0.7241379022598267,1.0,0.8536534905433655,0.5481521487236023,0.888888955116272,0.699999988079071,0.8666666746139526,0.8075299263000488,0.4047618806362152,0.6887754797935486,0.4719100594520569,0.25,1.0
no_init_kenn_horizontal_adapter_bert_ms,2,jatzb07c,0.7291666269302368,0.8447041511535645,0.71683669090271,0.8603988289833069,0.9026907682418824,0.762172281742096,0.87668776512146,0.9180328249931335,0.8823529481887817,0.7894737124443054,0.30000001192092896,0.8802395462989807,0.7110122442245483,0.8333333134651184,0.8597997426986694,0.8802395462989807,0.06700995564460754,0.8813314437866211,0.90339195728302,0.05532359331846237,0.8824260234832764,0.9037656784057616,0.90339195728302,0.06451519578695297,0.9152541756629944,0.9026907682418824,0.6481481194496155,0.15000000000000002,0.6501597166061401,0.9040941596031188,0.8265519142150879,0.9090909361839294,0.5552325248718262,0.8333333134651184,0.87668776512146,0.7611153721809387,0.7957797050476074,0.9032257795333862,0.9270386099815368,0.3731343150138855,0.051906272768974304,0.8447041511535645,0.06970541179180145,30,0.9040941596031188,0.7308722138404846,0.8813314437866211,0.8603988289833069,0.7017240524291992,0.7044960260391235,0.4935400485992432,0.7518734931945801,1.0,0.634551465511322,0.04888657107949257,0.8333333134651184,0.11180124431848526,0.5319148898124695,0.8824260234832764,0.7268499135971069,0.8064516186714172,0.9333333373069764,1.0,0.6834760904312134,0.4385964870452881,0.8112244606018066,0.16289593279361725,0.375,0.78125
no_init_kenn_horizontal_adapter_bert_ms,1,31zxlg99,0.5789473652839661,0.8343106508255005,0.6335033178329468,0.8674434423446655,0.9255973100662231,0.7134831547737122,0.903316617012024,0.9333333373069764,0.8524589538574219,0.8387096524238586,0.30000001192092896,0.912949800491333,0.8974140882492065,0.7333333492279053,0.8934191465377808,0.912949800491333,0.06629809737205505,0.8946368098258972,0.9130542874336244,0.05480167269706726,0.8770440816879272,0.9037656784057616,0.9130542874336244,0.06112270802259445,0.9152541756629944,0.9255973100662231,0.40740740299224854,0.31,0.8985849022865295,0.9008466601371764,0.8177714347839355,0.90625,0.6790123581886292,0.8529411554336548,0.903316617012024,0.7084741592407227,0.7539341449737549,0.9333333373069764,0.9270386099815368,0.2985074520111084,0.04831627011299133,0.8343106508255005,0.07243099808692932,34,0.9008466601371764,0.7731534838676453,0.8946368098258972,0.8674434423446655,0.7954071164131165,0.7493572235107422,0.8918918967247009,0.6791191697120667,0.8666666746139526,0.5481727719306946,0.043203435838222504,1.0,0.8181818127632141,0.9523809552192688,0.8770440816879272,0.6437021493911743,0.800000011920929,0.9333333373069764,0.9666666388511658,0.896506667137146,0.4545454680919647,0.8035714030265808,0.4390243887901306,0.375,0.8799999952316284
no_init_kenn_horizontal_adapter_bert_ms,0,1beqnkgb,0.6379310488700867,0.8474000096321106,0.7542517185211182,0.8616392016410828,0.9020529389381408,0.7715355753898621,0.876365065574646,0.9032257795333862,0.800000011920929,0.6666666865348816,0.4333333373069763,0.8809081315994263,0.7087532877922058,0.9666666388511658,0.8626608848571777,0.8809081315994263,0.06772378087043762,0.8821827173233032,0.9034916758537292,0.05886105448007584,0.8834609985351562,0.9037656784057616,0.9034916758537292,0.06564602255821228,0.9152541756629944,0.9020529389381408,0.6851851940155029,0.15000000000000002,0.656050980091095,0.90493506193161,0.8353568315505981,0.9354838132858276,0.5681160092353821,0.90625,0.876365065574646,0.8050110340118408,0.8097281455993652,0.875,0.9270386099815368,0.2537313401699066,0.054899848997592926,0.8474000096321106,0.06993737071752548,18,0.90493506193161,0.7384501099586487,0.8821827173233032,0.8616392016410828,0.7091222405433655,0.7130606174468994,0.5038560628890991,0.7707444429397583,1.0,0.6511628031730652,0.05143818259239197,0.5967742204666138,0.16774193942546844,0.8947368264198303,0.8834609985351562,0.7484166622161865,0.7837837934494019,0.9333333373069764,0.9666666388511658,0.6808943748474121,0.3953488171100617,0.8630951642990112,0.24186047911643985,0.375,0.6590909361839294
smart_init_kenn_hybrid_adapter_bert_ms,2,bunszlkk,0.3298245370388031,0.8641707897186279,0.9030611515045166,0.8368614912033081,0.8749457597732544,0.8895131349563599,0.8112252354621887,0.2239382266998291,0.2307692319154739,0.1304347813129425,0.7833333611488342,0.7126871943473816,0.2527742385864258,1.0,0.29915183782577515,0.7126871943473816,0.03632711246609688,0.794096052646637,0.8928431868553162,0.013836696743965147,0.8965017795562744,0.9037656784057616,0.8928431868553162,0.07234400510787964,0.9152541756629944,0.8749457597732544,0.8703703880310059,0.01,0.25537633895874023,0.9114880561828612,0.44808638095855713,0.17424242198467255,0.2695108950138092,0.09829059988260268,0.8112252354621887,0.3313400447368622,0.8923462629318237,0.1266375482082367,0.9270386099815368,0.7910447716712952,0.022596605122089383,0.8641707897186279,0.024252742528915405,7,0.9114880561828612,0.3935421407222748,0.794096052646637,0.8368614912033081,0.39682537317276,0.2705693542957306,0.1597779095172882,0.888140082359314,1.0,0.8604651093482971,0.061586640775203705,0.20346319675445557,0.20085470378398895,0.2294372320175171,0.8965017795562744,0.8825831413269043,0.22900761663913727,0.9666666388511658,0.7666666507720947,0.1597754955291748,0.3557046949863434,0.20289117097854617,0.31972789764404297,0.375,0.12931033968925476
smart_init_kenn_top_down_adapter_bert_ms,2,mzg7cwt9,0.2889518141746521,0.8723876476287842,0.9591835737228394,0.8390601873397827,0.8596446514129639,0.9344569444656372,0.8081855177879333,0.17737004160881042,0.18237082660198212,0.10033445060253143,0.9166666865348816,0.6653934121131897,0.2314963340759277,1.0,0.2869405150413513,0.6653934121131897,0.03549280762672424,0.7656469345092773,0.8859399557113647,0.01406700536608696,0.9014696478843688,0.9037656784057616,0.8859399557113647,0.07483762502670288,0.9152541756629944,0.8596446514129639,0.9444444179534912,0.01,0.21434707939624784,0.9138947129249572,0.4377954006195069,0.16463415324687958,0.23682010173797607,0.0906040295958519,0.8081855177879333,0.33952343463897705,0.923104465007782,0.09764309972524644,0.9270386099815368,0.9104477763175964,0.023154694586992264,0.8723876476287842,0.0232627484947443,7,0.9138947129249572,0.3719416856765747,0.7656469345092773,0.8390601873397827,0.3487071692943573,0.23705480992794037,0.13547152280807495,0.9456580281257628,1.0,0.9401993155479432,0.06541405618190765,0.1705685555934906,0.18333333730697632,0.2053872048854828,0.9014696478843688,0.9483180046081544,0.18237082660198212,0.9666666388511658,0.8999999761581421,0.1354578733444214,0.3351648449897766,0.20626822113990784,0.3055555522441864,0.375,0.10033445060253143
smart_init_kenn_bottom_up_adapter_bert_ms,2,zlfh40t1,0.3345195949077606,0.8597998023033142,0.8809522986412048,0.8345310688018799,0.8757162094116211,0.8689138293266296,0.8107052445411682,0.2256809324026108,0.23346303403377533,0.13215859234333038,0.7166666388511658,0.7140495777130127,0.249134361743927,1.0,0.30793991684913635,0.7140495777130127,0.03698159381747246,0.7940446138381958,0.8927425742149353,0.012923751026391985,0.8942248225212097,0.9037656784057616,0.8927425742149353,0.07130016386508942,0.9152541756629944,0.8757162094116211,0.8703703880310059,0.01,0.25313693284988403,0.91044420003891,0.4561592042446137,0.14671815931797028,0.26174142956733704,0.08296943455934525,0.8107052445411682,0.31191232800483704,0.879470705986023,0.12775330245494845,0.9270386099815368,0.746268630027771,0.021271685138344765,0.8597998023033142,0.024965206161141396,7,0.91044420003891,0.38609886169433594,0.7940446138381958,0.8345310688018799,0.3920574486255646,0.2629547417163849,0.1555834412574768,0.8575430512428284,1.0,0.8239202499389648,0.06007887050509453,0.2070484608411789,0.186956524848938,0.22026431560516355,0.8942248225212097,0.847615122795105,0.23346303403377533,0.9666666388511658,0.6333333253860474,0.15561559796333313,0.3401360511779785,0.18950438499450684,0.29655173420906067,0.375,0.13215859234333038
smart_init_kenn_hybrid_adapter_bert_ms,1,x66n5bbo,0.30645161867141724,0.8436306715011597,0.7831631898880005,0.8264228701591492,0.8823069334030151,0.7846441864967346,0.8099029660224915,0.2589285373687744,0.2678571343421936,0.15463916957378387,0.550000011920929,0.7349148988723755,0.24351856112480164,1.0,0.3612303137779236,0.7349148988723755,0.04070434719324112,0.8029676079750061,0.8942684531211853,0.010512974113225935,0.8849099278450012,0.9037656784057616,0.8942684531211853,0.06671886146068573,0.9152541756629944,0.8823069334030151,0.7037037014961243,0.02,0.2618750035762787,0.9065587520599364,0.5020785331726074,0.07999999821186066,0.2442840039730072,0.04615384712815285,0.8099029660224915,0.2576034665107727,0.8229613900184631,0.1494845300912857,0.9270386099815368,0.5074626803398132,0.01756794936954975,0.8436306715011597,0.029285550117492676,7,0.9065587520599364,0.3669791519641876,0.8029676079750061,0.8264228701591492,0.3926897943019867,0.24707303941249847,0.14915503561496735,0.7443589568138123,1.0,0.6744186282157898,0.0534098818898201,0.19587628543376925,0.16923077404499054,0.17435897886753082,0.8849099278450012,0.7182618975639343,0.2678571343421936,0.9666666388511658,0.30000001192092896,0.1491975486278534,0.25954198837280273,0.15415452420711517,0.25882354378700256,0.375,0.15463916957378387
smart_init_kenn_top_down_adapter_bert_ms,1,xljfpkfs,0.2635135054588318,0.8468442559242249,0.8078230619430542,0.8263584971427917,0.871562123298645,0.8014981150627136,0.8068405389785767,0.2132352888584137,0.21978020668029785,0.12345679104328156,0.6000000238418579,0.6959064602851868,0.22208136320114136,1.0,0.35154813528060913,0.6959064602851868,0.04012489691376686,0.7798307538032532,0.889133870601654,0.011730789206922054,0.8867729306221008,0.9037656784057616,0.889133870601654,0.06776270270347595,0.9152541756629944,0.871562123298645,0.7222222089767456,0.02,0.2207323312759399,0.9074286818504332,0.4949310719966888,0.08058607578277588,0.21189405024051663,0.04526748880743981,0.8068405389785767,0.2836294174194336,0.8358368873596191,0.11983471363782884,0.9270386099815368,0.5522388219833374,0.019342858344316483,0.8468442559242249,0.028500597923994064,7,0.9074286818504332,0.34441882371902466,0.7798307538032532,0.8263584971427917,0.3461383283138275,0.21359485387802124,0.12470588088035583,0.7668541073799133,1.0,0.7043189406394958,0.055091626942157745,0.16115702688694,0.1469387710094452,0.1522633731365204,0.8867729306221008,0.7439706325531006,0.22058823704719543,0.9666666388511658,0.36666667461395264,0.12469787895679474,0.23870967328548431,0.17201165854930878,0.2360655516386032,0.375,0.12396693974733353
smart_init_kenn_bottom_up_adapter_bert_ms,1,9bxchey7,0.3468634784221649,0.8548335433006287,0.8528910875320435,0.8321589231491089,0.8782601356506348,0.8445692658424377,0.8106561303138733,0.23673468828201297,0.2448979616165161,0.13953489065170288,0.6166666746139526,0.7215613722801208,0.24879075586795807,1.0,0.32725322246551514,0.7215613722801208,0.038481853902339935,0.7975925207138062,0.8935590386390686,0.012956888414919376,0.8915338516235352,0.9037656784057616,0.8935590386390686,0.07002435624599457,0.9152541756629944,0.8782601356506348,0.8703703880310059,0.01,0.2574200928211212,0.9094004034996032,0.4746645987033844,0.12145749479532242,0.2590959072113037,0.06912442296743393,0.8106561303138733,0.3107563853263855,0.8637339472770691,0.13488371670246124,0.9270386099815368,0.7014925479888916,0.021192850545048714,0.8548335433006287,0.02653096802532673,7,0.9094004034996032,0.38205602765083313,0.7975925207138062,0.8321589231491089,0.39457568526268005,0.26041170954704285,0.15532055497169495,0.8227794170379639,1.0,0.7807309031486511,0.058165159076452255,0.21658986806869507,0.17129629850387573,0.21559633314609528,0.8915338516235352,0.8078851699829102,0.2448979616165161,0.9666666388511658,0.5,0.15522292256355286,0.3298245668411255,0.18999028205871585,0.26811596751213074,0.375,0.13953489065170288
smart_init_kenn_hybrid_adapter_bert_ms,0,e1djli9k,0.2661290168762207,0.8487913608551025,0.7882652878761292,0.8292781114578247,0.882543683052063,0.8014981150627136,0.8106418251991272,0.2589285373687744,0.2678571343421936,0.15463916957378387,0.6166666746139526,0.7355769276618958,0.24869054555892944,1.0,0.3674892783164978,0.7355769276618958,0.041279904544353485,0.8041294813156128,0.8947145342826843,0.012874044477939606,0.8867729306221008,0.9037656784057616,0.8947145342826843,0.06718278676271439,0.9152541756629944,0.882543683052063,0.6111111044883728,0.02,0.26633477210998535,0.9072257280349731,0.5091778635978699,0.1572052389383316,0.2540443539619446,0.09045226126909256,0.8106418251991272,0.30460384488105774,0.8286838531494141,0.1494845300912857,0.9270386099815368,0.5223880410194397,0.0207732617855072,0.8487913608551025,0.029792971909046173,7,0.9072257280349731,0.3771935105323791,0.8041294813156128,0.8292781114578247,0.3998131453990936,0.25760987401008606,0.15497076511383057,0.7804839015007019,1.0,0.7043189406394958,0.05375783145427704,0.17010308802127838,0.18877550959587097,0.17766498029232025,0.8867729306221008,0.7595475316047668,0.2678571343421936,0.9666666388511658,0.6000000238418579,0.15510839223861694,0.2651515305042267,0.18877550959587097,0.2890625,0.375,0.15463916957378387
smart_init_kenn_top_down_adapter_bert_ms,0,snosoa4t,0.226666659116745,0.8569712042808533,0.8409863710403442,0.8318113684654236,0.8709560632705688,0.8426966071128845,0.8080866932868958,0.21014493703842163,0.2166064977645874,0.12145748734474182,0.7666666507720947,0.6953011751174927,0.2308044731616974,1.0,0.34457385540008545,0.6953011751174927,0.039852436631917953,0.7812047004699707,0.8897354602813721,0.014564072713255882,0.8913268446922302,0.9037656784057616,0.8897354602813721,0.06950243562459946,0.9152541756629944,0.8709560632705688,0.6296296119689941,0.02,0.2277327924966812,0.9093424081802368,0.491570383310318,0.1702127754688263,0.22963689267635343,0.095238097012043,0.8080866932868958,0.34061840176582336,0.8572961688041687,0.11788617819547652,0.9270386099815368,0.611940324306488,0.02322936989367008,0.8569712042808533,0.02793518267571926,7,0.9093424081802368,0.3619021475315094,0.7812047004699707,0.8318113684654236,0.35856571793556213,0.23153887689113617,0.1347150206565857,0.8377427458763123,1.0,0.7774086594581604,0.05735328420996666,0.13821138441562653,0.18326693773269653,0.16465863585472107,0.8913268446922302,0.8249862194061279,0.21739131212234497,0.9666666388511658,0.800000011920929,0.13466714322566986,0.2594936788082123,0.21355687081813812,0.2958199381828308,0.375,0.12195122241973876
smart_init_kenn_bottom_up_adapter_bert_ms,0,yolb1m9p,0.2753623127937317,0.8604882955551147,0.8588435053825378,0.8350616693496704,0.8770713806152344,0.8651685118675232,0.8110945224761963,0.2329317182302475,0.23904383182525635,0.13574661314487457,0.800000011920929,0.7190674543380737,0.2518593370914459,1.0,0.32541385293006897,0.7190674543380737,0.03839820250868797,0.7969730496406555,0.8933765292167664,0.012799483723938463,0.8938108086585999,0.9037656784057616,0.8933765292167664,0.07051728665828705,0.9152541756629944,0.8770713806152344,0.7037037014961243,0.01,0.25838926434516907,0.9102993011474608,0.4736327528953552,0.190476194024086,0.2659459412097931,0.10810811072587968,0.8110945224761963,0.30804723501205444,0.8698140382766724,0.13242009282112122,0.9270386099815368,0.7014925479888916,0.021008091047406197,0.8604882955551147,0.026381848379969597,7,0.9102993011474608,0.38985782861709595,0.7969730496406555,0.8350616693496704,0.3979328274726868,0.26765963435173035,0.15881213545799255,0.8623626828193665,1.0,0.8172757625579834,0.05857110023498535,0.171171173453331,0.2152466326951981,0.2126696854829788,0.8938108086585999,0.8531233072280884,0.23904383182525635,0.9666666388511658,0.800000011920929,0.15872985124588013,0.3263888955116272,0.18768224120140076,0.33922260999679565,0.375,0.13574661314487457
no_init_kenn_hybrid_adapter_bert_ms,2,34nn5sdp,0.7640449404716492,0.8430097103118896,0.7023809552192688,0.8608949780464172,0.912578284740448,0.7509363293647766,0.8795555830001831,0.9354838132858276,0.800000011920929,0.6666666865348816,0.28333333134651184,0.8915182948112488,0.7310867309570312,0.8333333134651184,0.8583691120147705,0.8915182948112488,0.06659534573554993,0.8863210678100586,0.907950520515442,0.056367434561252594,0.8811840415000916,0.9037656784057616,0.907950520515442,0.06384829431772232,0.9152541756629944,0.912578284740448,0.6296296119689941,0.24,0.718638002872467,0.9033693075180054,0.8214379549026489,0.920634925365448,0.596774160861969,0.8787878751754761,0.8795555830001831,0.7594152092933655,0.7875536680221558,0.90625,0.9270386099815368,0.31343284249305725,0.05179032310843468,0.8430097103118896,0.06958942115306854,28,0.9033693075180054,0.7355226278305054,0.8863210678100586,0.8608949780464172,0.7344322800636292,0.7098398208618164,0.5799372792243958,0.7400126457214355,1.0,0.6146179437637329,0.0479007214307785,0.9714285731315612,0.16346153616905212,0.5249999761581421,0.8811840415000916,0.7132946848869324,0.8333333134651184,0.9666666388511658,0.9666666388511658,0.7064183354377747,0.3925234079360962,0.8265305757522583,0.2073170691728592,0.375,0.8333333134651184
