name,test_pretraining/macro_types/recall/mean,test_incremental_only/macro_types/f1/mean,test_incremental/macro_example_exclusive/f1/mean,test_incremental/macro_types/recall/mean,test_incremental/macro_example/f1/mean,test/macro_types/precision/mean,test_incremental_only/micro/recall/mean,test/macro_example/recall/mean,test_incremental_only/micro/precision/mean,test_pretraining/macro_example/recall/mean,test_incremental_only/macro_example_exclusive/precision/mean,test/macro_types/recall/mean,test_pretraining/micro/f1/mean,test_pretraining/micro/recall/mean,test_pretraining/macro_types/f1/mean,test_pretraining/macro_example/precision/mean,threshold_pretraining/mean,test_incremental_EVENT-HURRICANE/macro_types/precision/mean,test_incremental_only/macro_types/precision/mean,test_incremental/micro/recall/mean,test_incremental_EVENT/macro_types/recall/mean,test/macro_example/f1/mean,test_incremental/micro/precision/mean,test_incremental_EVENT-WAR/macro_types/f1/mean,test_incremental_EVENT/macro_types/precision/mean,test_incremental/macro_example_exclusive/precision/mean,test_incremental/macro_example/precision/mean,test/micro/f1/mean,threshold_incremental/mean,test_incremental/macro_types/f1/mean,test_incremental/macro_example/recall/mean,test_pretraining/macro_types/precision/mean,test_incremental/macro_example_exclusive/recall/mean,test_incremental_only/macro_example/recall/mean,test_incremental_only/macro_example/f1/mean,test_incremental_EVENT-WAR/macro_types/recall/mean,test_incremental_only/macro_example/precision/mean,test/macro_types/f1/mean,test_pretraining/macro_example/f1/mean,test_incremental_EVENT-WAR/macro_types/precision/mean,test/micro/recall/mean,test_incremental/micro/f1/mean,test/macro_example/precision/mean,test_incremental_only/micro/f1/mean,test_incremental_EVENT-HURRICANE/macro_types/f1/mean,test_incremental_EVENT-HURRICANE/macro_types/recall/mean,test_pretraining/micro/precision/mean,test_incremental/macro_types/precision/mean,test/micro/precision/mean,test_incremental_EVENT/macro_types/f1/mean,test_incremental_only/macro_types/recall/mean,epoch/mean,test_incremental_only/macro_example_exclusive/recall/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_pretraining/macro_types/recall/std,test_incremental_only/macro_types/f1/std,test_incremental/macro_example_exclusive/f1/std,test_incremental/macro_types/recall/std,test_incremental/macro_example/f1/std,test/macro_types/precision/std,test_incremental_only/micro/recall/std,test/macro_example/recall/std,test_incremental_only/micro/precision/std,test_pretraining/macro_example/recall/std,test_incremental_only/macro_example_exclusive/precision/std,test/macro_types/recall/std,test_pretraining/micro/f1/std,test_pretraining/micro/recall/std,test_pretraining/macro_types/f1/std,test_pretraining/macro_example/precision/std,threshold_pretraining/std,test_incremental_EVENT-HURRICANE/macro_types/precision/std,test_incremental_only/macro_types/precision/std,test_incremental/micro/recall/std,test_incremental_EVENT/macro_types/recall/std,test/macro_example/f1/std,test_incremental/micro/precision/std,test_incremental_EVENT-WAR/macro_types/f1/std,test_incremental_EVENT/macro_types/precision/std,test_incremental/macro_example_exclusive/precision/std,test_incremental/macro_example/precision/std,test/micro/f1/std,threshold_incremental/std,test_incremental/macro_types/f1/std,test_incremental/macro_example/recall/std,test_pretraining/macro_types/precision/std,test_incremental/macro_example_exclusive/recall/std,test_incremental_only/macro_example/recall/std,test_incremental_only/macro_example/f1/std,test_incremental_EVENT-WAR/macro_types/recall/std,test_incremental_only/macro_example/precision/std,test/macro_types/f1/std,test_pretraining/macro_example/f1/std,test_incremental_EVENT-WAR/macro_types/precision/std,test/micro/recall/std,test_incremental/micro/f1/std,test/macro_example/precision/std,test_incremental_only/micro/f1/std,test_incremental_EVENT-HURRICANE/macro_types/f1/std,test_incremental_EVENT-HURRICANE/macro_types/recall/std,test_pretraining/micro/precision/std,test_incremental/macro_types/precision/std,test/micro/precision/std,test_incremental_EVENT/macro_types/f1/std,test_incremental_only/macro_types/recall/std,epoch/std,test_incremental_only/macro_example_exclusive/recall/std,test_incremental_only/macro_example_exclusive/f1/std
box_adapter_bert_ms,0.8717259367307028,0.47890347242355347,0.8673222661018372,0.8824271361033121,0.07684099425872166,0.7832051515579224,0.8555555740992228,0.8524976372718811,0.17533033341169357,0.8524976372718811,0.8555556138356527,0.8717259367307028,0.6862983902295431,0.8603062232335409,0.8248765667279562,0.6011205116907755,0.17499999999999996,0.6440340367456278,0.3829079469045003,0.9047619104385376,0.936170220375061,0.6949050823847452,0.271211917201678,0.19690426563223204,0.7272727489471436,0.8280142148335775,0.07335846622784932,0.6862983902295431,0.8033333333333333,0.6208490133285522,0.08074144025643666,0.7832051515579224,0.9113475481669108,0.04838203017910322,0.04838203017910322,0.855555534362793,0.04838203017910322,0.8248765667279562,0.6949050823847452,0.12178188562393188,0.8603062232335409,0.37726008395353955,0.6011205116907755,0.25569722056388855,0.6208170652389526,0.8555555542310079,0.5819939076900482,0.49769623080889386,0.5819939076900482,0.8186047077178955,0.855555534362793,54.666666666666664,0.8555556138356527,0.8555556138356527,0.006503507026977957,0.3341997895939075,0.0401076007296608,0.03902091769861676,0.003553351557325819,0.03238781107213544,0.05853141332110525,0.0016550082398227722,0.2202846005682179,0.0016550082398227722,0.058531416149823656,0.006503507026977957,0.10989129528152217,0.002481902772190789,0.01916070915747659,0.18619331608303616,0.0,0.5228811352244092,0.2914901415330267,0.02280442239218115,0.0,0.12109946784244673,0.26248279200040736,0.19813985998684666,0.0,0.05834921060443972,0.005169487971794617,0.10989129528152217,0.32331615074619047,0.17676575073876907,0.0016549841955962245,0.03238781107213544,0.018680249067149195,0.003309977584503185,0.003309977584503185,0.03849001565179121,0.003309977584503185,0.01916070915747659,0.12109946784244673,0.13462907468482238,0.002481902772190789,0.2878910455210384,0.18619331608303616,0.2852900194694151,0.47248877805968637,0.0838870600703848,0.16185935206807212,0.19432679314137682,0.16185935206807212,0.0,0.0585314104924069,33.70954365359065,0.058531416149823656,0.058531416149823656
classifier_adapter_bert_ms,0.8836539586385092,0.5317523777484894,0.8884589473406473,0.9189913670221964,0.07871361325184505,0.7656453847885132,0.8944444457689921,0.8581526676813761,0.35566146671772003,0.8581526676813761,0.894444485505422,0.8836539586385092,0.7998828490575155,0.8704358140627543,0.820397158463796,0.7952665090560913,0.25,0.478288268049558,0.3893488049507141,0.939393937587738,0.9680851101875304,0.8255024552345276,0.5048560798168182,0.4425918161869049,0.7165354490280151,0.8398344914118449,0.07440569500128429,0.7998828490575155,0.5133333333333333,0.6431878209114075,0.08372604101896286,0.7656453847885132,0.945035457611084,0.050581211845080055,0.05058121060331663,0.8444444338480631,0.050581211845080055,0.820397158463796,0.8255024552345276,0.30040935178597766,0.8704358140627543,0.6517552336057028,0.7952665090560913,0.5001674890518188,0.597936600446701,0.9444444378217062,0.7403468092282613,0.49841102957725525,0.7403468092282613,0.8235293626785278,0.8944444259007772,27.0,0.894444485505422,0.8944445053736368,0.009134972082455709,0.1919868230329541,0.01137517974057506,0.05480983048062703,0.0010077916654188971,0.019224358087552122,0.08221470443692312,0.0023246464157213225,0.15243790118126582,0.0023246464157213225,0.08221473867244694,0.009134972082455709,0.0222623691815769,0.003486124811675097,0.014956072660626174,0.009333750274258756,0.0,0.2727776961266246,0.173018908070785,0.03203168411806531,0.0,0.006113388747392629,0.12681673271671906,0.10638008003927898,0.0,0.04159430225699863,0.0036850702024947366,0.0222623691815769,0.3002221399786054,0.11264913164533717,0.0023246386120132955,0.019224358087552122,0.026238725432172486,0.004649279741342529,0.0046492788602813095,0.1835856811818523,0.004649279741342529,0.014956072660626174,0.006113388747392629,0.0765491469388636,0.003486124811675097,0.11909771916666216,0.009333750274258756,0.1758860553464288,0.2714843190463278,0.019244990619516695,0.03525588809040215,0.11534594122785281,0.03525588809040215,0.0,0.08221473867244694,3.4641016151377544,0.08221473867244694,0.08221470443692312
kenn_bottom_up_adapter_bert_ms,0.8904440800348917,0.6904271841049194,0.8914951284726461,0.9597320755322775,0.07898259907960892,0.7834224104881287,0.9555555383364359,0.8598806063334147,0.5013481676578522,0.8598806063334147,0.938888947168986,0.8904440800348917,0.8163317839304606,0.8730271061261495,0.833453098932902,0.798905630906423,0.25,0.7025951941808065,0.549342026313146,0.9632034500439962,0.9680851101875304,0.8282634417215983,0.6101089914639791,0.5600766738255819,0.7165354490280151,0.8291962345441183,0.07346318910519282,0.8163317839304606,0.12333333333333334,0.7393092115720113,0.08545396973689397,0.7834224104881287,0.9645389914512634,0.05403707176446915,0.053558915853500366,0.9666666388511658,0.053094565868377686,0.833453098932902,0.8282634417215983,0.3960888783137004,0.8730271061261495,0.7458602984746298,0.798905630906423,0.65309605995814,0.7912503480911255,0.9444444378217062,0.7666034698486328,0.6050731937090555,0.7666034698486328,0.8235293626785278,0.9555555383364359,12.0,0.9555555979410807,0.9471002419789633,0.0010692043819261513,0.10814861844028728,0.018355501405776846,0.006415002608701118,0.0016262145647674366,0.015447599760551479,0.009622495309758367,0.00027210167518152214,0.1053808432991375,0.00027210167518152214,0.00962249530975831,0.0010692043819261513,0.006141899604941008,0.0004080320681203322,0.008367869393179034,0.006264377404496708,0.0,0.22155968520506,0.1390284710607514,0.003749029062767471,0.0,0.003265126829267005,0.05940761015804174,0.06097820670991734,0.0,0.03351644901576572,0.0029694089514367677,0.006141899604941008,0.07505553499465135,0.06732328810057767,0.0002720801672079629,0.015447599760551479,0.0030710289104431336,0.0005441560328212146,0.0002698399204661704,0.0,0.0005441560328212146,0.008367869393179034,0.003265126829267005,0.06209370087971132,0.0004080320681203322,0.04315901705448351,0.006264377404496708,0.08668883387321066,0.14084087271034046,0.019244990619516695,0.011091380988661229,0.09268566485561525,0.011091380988661229,0.0,0.009622495309758367,1.0,0.009622495309758295,0.004771658601290834
kenn_horizontal_adapter_bert_ms,0.8898268143335978,0.7312668959299723,0.9211746652921041,0.9560283819834391,0.08161208033561707,0.7897982001304626,0.949999988079071,0.8597235282262167,0.5634462038675944,0.8597235282262167,0.9361111720403036,0.8898268143335978,0.8195492426554362,0.8727915287017822,0.8367550770441691,0.8016284505526224,0.25,0.7470563848813375,0.6067241032918295,0.9610389471054077,0.9680851101875304,0.829642633597056,0.643120527267456,0.6256356835365295,0.7165354490280151,0.8835697372754415,0.07828044394652049,0.8195492426554362,0.07333333333333335,0.7653347055117289,0.08529688666264217,0.7897982001304626,0.9627659519513448,0.05372290313243866,0.05332154035568237,0.9555555383364359,0.05293748031059901,0.8367550770441691,0.829642633597056,0.4663918117682139,0.8727915287017822,0.7690599163373312,0.8016284505526224,0.7013963460922241,0.8114990790685018,0.9444444378217062,0.7724971175193787,0.6433278918266296,0.7724971175193787,0.8235293626785278,0.949999988079071,17.333333333333332,0.9500000476837158,0.9429026444753011,0.0018518567088463547,0.12081610532375539,0.016886021936497495,0.011111080646568183,0.0014960316755558314,0.01734270817556662,0.0166666507720947,0.00047126412423073805,0.12087913145425135,0.00047126412423073805,0.012729364790753067,0.0018518567088463547,0.006768720118673447,0.0007067322731018066,0.009116544612110396,0.00869843795883949,0.0,0.2736816003337446,0.15608434248882,0.006493508815765381,0.0,0.004509539029779378,0.06709716726721715,0.05042826177492162,0.0,0.034304441309508944,0.0030392228367587043,0.006768720118673447,0.05859465277082316,0.0748126894768549,0.0004712529480506387,0.01734270817556662,0.005319148302105993,0.0009425058960914612,0.0004865550182886206,0.019244990619516733,0.0007198523944815744,0.009116544612110396,0.004509539029779378,0.05500132111161059,0.0007067322731018066,0.04782530527866284,0.00869843795883949,0.0968312593890467,0.185560848700624,0.019244990619516695,0.01240726334611385,0.10405625070750597,0.01240726334611385,0.0,0.0166666507720947,4.932882862316247,0.016666650772094616,0.008603884173862035
kenn_hybrid_adapter_bert_ms,0.8904440800348917,0.7075228691101074,0.8822732369105021,0.9597320556640625,0.07816558579603831,0.7854934533437093,0.9555555383364359,0.8598806063334147,0.5082775553067526,0.8598806063334147,0.9500000476837158,0.8904440800348917,0.8171301086743673,0.8730271061261495,0.8346423705418905,0.8004764715830485,0.25,0.7434994975725809,0.5679813226064047,0.9632034500439962,0.9680851101875304,0.8291099468866984,0.6161882877349854,0.557600220044454,0.7165354490280151,0.813238779703776,0.07204942901929219,0.8171301086743673,0.16,0.7495002349217733,0.08545396973689397,0.7854934533437093,0.9645389914512634,0.05403707176446915,0.0538786215086778,0.9666666388511658,0.05372290313243866,0.8346423705418905,0.8291099468866984,0.39246312777201336,0.8730271061261495,0.7508610486984253,0.8004764715830485,0.6611136794090271,0.8206413785616556,0.9444444378217062,0.7679944237073263,0.6174993713696798,0.7679944237073263,0.8235293626785278,0.9555555383364359,12.333333333333334,0.9555555979410807,0.9527536630630493,0.0010692043819261513,0.0896324101834782,0.01397360349777472,0.006415019815010785,0.001237995809308283,0.012441250993012564,0.009622495309758367,0.00027210167518152214,0.07359089213233977,0.00027210167518152214,0.0,0.0010692043819261513,0.004829098380234525,0.0004080320681203322,0.006592448258313142,0.004973256444599877,0.0,0.1942405991454549,0.11197134651626638,0.003749029062767471,0.0,0.002546896766357249,0.04487684207203929,0.037295922062643996,0.0,0.025653117315053483,0.0022727518495023824,0.004829098380234525,0.09000000000000001,0.0549610002531084,0.0002720801672079629,0.012441250993012564,0.0030710289104431336,0.0005441560328212146,0.0002697121393183187,0.0,0.0,0.006592448258313142,0.002546896766357249,0.03664230026237956,0.0004080320681203322,0.032874335750190796,0.004973256444599877,0.0626336450693304,0.12304752244062687,0.019244990619516695,0.008816995811157373,0.07464758368725707,0.008816995811157373,0.0,0.009622495309758367,0.5773502691896258,0.009622495309758295,0.004769401741508734
kenn_top_down_adapter_bert_ms,0.8855058352152506,0.4436754882335663,0.9024688204129537,0.9301024278004965,0.07995482285817464,0.7583188811937968,0.9111110965410868,0.8586239417394003,0.2684939056634903,0.8586239417394003,0.9055556058883667,0.8855058352152506,0.7768898606300354,0.8711425264676412,0.8168206810951233,0.766069749991099,0.25,0.4398375600576401,0.32341016332308453,0.9458874464035034,0.9680851101875304,0.8093628883361816,0.4081578254699707,0.32640861968199414,0.7165354490280151,0.8640661835670471,0.07655251522858937,0.7768898606300354,0.45999999999999996,0.5993883609771729,0.08419729520877202,0.7583188811937968,0.9503545959790548,0.05152372022469839,0.05136527121067047,0.8666666547457377,0.0512095515926679,0.8168206810951233,0.8093628883361816,0.20698276658852896,0.8711425264676412,0.5570175051689148,0.766069749991099,0.3930142323176066,0.5305108577013016,0.9555555383364359,0.7023455500602722,0.4544519285360972,0.7023455500602722,0.8235293626785278,0.9111110965410868,12.333333333333334,0.9111111561457316,0.9083092411359152,0.009134943888519194,0.26857810830964024,0.039052709946296144,0.05480981638364581,0.003459901999901344,0.028979921311432788,0.0822147044369231,0.002324632318811749,0.19673788612944734,0.002324632318811749,0.07698003130358241,0.009134943888519194,0.03467692323514517,0.003486159047189822,0.018467690019073633,0.038258159894553674,0.0,0.4074866285547749,0.26081932833849536,0.03203168411806528,0.0,0.021296938066294253,0.17626412119528556,0.1741056198568144,0.0,0.09288365735391023,0.008229087112554802,0.03467692323514517,0.4355456348076513,0.15415629411183732,0.0023246368498903956,0.028979921311432788,0.026238745570715587,0.004649275461902038,0.004494180490540388,0.17320505322668156,0.004353252564164431,0.018467690019073633,0.021296938066294253,0.1281538294565675,0.003486159047189822,0.1649743527422523,0.038258159894553674,0.22389037280895574,0.3490880556160476,0.019244990619516733,0.056824793859590154,0.17387956726235523,0.056824793859590154,0.0,0.0822147044369231,0.5773502691896258,0.08221470443692308,0.07947210608456103
