name,instance,run_id,test_incremental_location-bridge/macro_types/recall,test_incremental/macro_example_exclusive/recall,test_incremental_location-city/macro_types/recall,test/micro/recall,test_incremental_location-country/macro_types/recall,test_pretraining/micro/precision,test_incremental_location/macro_types/f1,test_incremental_only/macro_types/recall,test_incremental_only/micro/f1,test_incremental/micro/precision,test_incremental_location-country/macro_types/f1,test_pretraining/micro/recall,test_incremental/macro_types/f1,test_incremental_only/micro/recall,test_incremental_only/macro_example_exclusive/precision,test_incremental/macro_example/recall,test_incremental_location/macro_types/recall,test_incremental_location-province/macro_types/recall,test_incremental/macro_example_exclusive/f1,test_incremental_only/macro_example_exclusive/f1,test_incremental_location-county/macro_types/recall,test_incremental_location-province/macro_types/precision,test_pretraining/macro_types/precision,test/macro_types/recall,test_incremental/macro_example_exclusive/precision,test_incremental_location-bridge/macro_types/precision,test_incremental_location/macro_types/precision,test_incremental_location-city/macro_types/f1,test_pretraining/micro/f1,test/macro_types/precision,test_incremental_only/macro_example/f1,test_incremental_only/macro_example/recall,test_incremental_location-cemetery/macro_types/f1,test_incremental_location-cemetery/macro_types/precision,test_pretraining/macro_example/precision,test_incremental_location-body_of_water/macro_types/recall,test/micro/f1,test/macro_example/recall,test_pretraining/macro_example/f1,test/micro/precision,test_pretraining/macro_types/f1,test_incremental/macro_types/recall,test_incremental/macro_types/precision,test_incremental_location-cemetery/macro_types/recall,test_pretraining/macro_example/recall,test_incremental_location-body_of_water/macro_types/f1,test_incremental_location-body_of_water/macro_types/precision,test_incremental_only/macro_types/f1,test_incremental_only/macro_example_exclusive/recall,test/macro_example/precision,test_incremental/micro/f1,test_incremental/macro_example/precision,test_incremental_location-county/macro_types/f1,test_incremental_location-bridge/macro_types/f1,test_incremental_location-country/macro_types/precision,epoch,test/macro_types/f1,test_incremental_only/micro/precision,threshold_incremental,test_incremental/micro/recall,test_incremental_only/macro_types/precision,test_incremental_location-province/macro_types/f1,test_incremental_location-city/macro_types/precision,threshold_pretraining,test_pretraining/macro_types/recall,test_incremental_only/macro_example/precision,test/macro_example/f1,test_incremental/macro_example/f1,test_incremental_location-county/macro_types/precision
no_init_box_kenn_horizontal_adapter_bert_ms,1,oxvdn9zq,0.774193525314331,0.7759211659431458,0.0595238097012043,0.8276353478431702,0.03478260710835457,0.9047830700874328,0.9327411651611328,0.30511149764060974,0.331210196018219,0.9186440706253052,0.06722688674926758,0.8276353478431702,0.5459982752799988,0.203125,0.25161290168762207,0.21004408597946167,0.9447301030158995,0.05128205195069313,0.8496845960617065,0.23529669642448425,0.3333333432674408,1.0,0.8965128064155579,0.7523301243782043,0.938946008682251,0.75,0.921052634716034,0.1111111119389534,0.8644914031028748,0.8965128064155579,0.025379950180649757,0.02383437752723694,0.3692307472229004,1.0,0.9234168529510498,0.65625,0.8644914031028748,0.8728377819061279,0.8974152207374573,0.9047830700874328,0.8181174397468567,0.3850638270378113,0.938048243522644,0.2264150977134705,0.8728377819061279,0.7924528121948242,1.0,0.4607465267181397,0.22096773982048035,0.9234168529510498,0.7943332195281982,0.2541753649711609,0.5,0.761904776096344,1.0,75,0.8181174397468567,0.8965517282485962,0.01,0.6996557712554932,0.9404762387275696,0.09756097942590714,0.8333333134651184,0.25,0.7523301243782043,0.027139876037836075,0.8974152207374573,0.23001204431056976,1.0
no_init_box_kenn_horizontal_adapter_bert_ms,0,ig110lpc,0.8064516186714172,0.7894172668457031,0.095238097012043,0.8327228426933289,0.03478260710835457,0.9007263779640198,0.9327411651611328,0.38950347900390625,0.3969171643257141,0.8981779217720032,0.06722688674926758,0.8327228426933289,0.6052872538566589,0.2682291567325592,0.33225804567337036,0.21369752287864685,0.9447301030158995,0.07692307978868484,0.8514930009841919,0.30522391200065613,0.46666666865348816,1.0,0.88947594165802,0.7628791332244873,0.9241645336151124,0.4901960790157318,0.921052634716034,0.17391304671764374,0.8653907179832458,0.88947594165802,0.03292255476117134,0.030445372685790065,0.5974025726318359,0.9583333134651184,0.9206159114837646,0.8125,0.8653907179832458,0.8757663369178772,0.8976312875747681,0.9007263779640198,0.8213278651237488,0.4589067995548248,0.8887903690338135,0.43396225571632385,0.8757663369178772,0.8813559412956238,0.9629629850387572,0.5407801270484924,0.2822580635547638,0.9206159114837646,0.8000000715255737,0.25017398595809937,0.5833333134651184,0.6097561120986938,1.0,81,0.8213278651237488,0.7629629373550415,0.01,0.7211704254150391,0.8841814994812012,0.1428571343421936,1.0,0.25,0.7628791332244873,0.03583855181932449,0.8976312875747681,0.23050160706043243,0.7777777910232544
smart_init_box_adapter_bert_ms,2,f5qs068m,0.7096773982048035,0.9014567136764526,0.8333333134651184,0.8742368817329407,0.91304349899292,0.39340659976005554,0.9327411651611328,0.7566380500793457,0.08903712034225464,0.1425444632768631,0.2011494338512421,0.8742368817329407,0.26055917143821716,0.7994791865348816,0.1558755785226822,0.24402689933776855,0.9447301030158995,0.5897436141967773,0.3826200067996979,0.2608276605606079,0.6333333253860474,0.02467811107635498,0.7848482728004456,0.8087708950042725,0.2428479641675949,0.023655913770198825,0.921052634716034,0.13820333778858185,0.5426298379898071,0.7848482728004456,0.0281338132917881,0.08611690998077393,0.08308003842830658,0.04389721527695656,0.7072898149490356,0.84375,0.5426298379898071,0.8967235088348389,0.7908206582069397,0.39340659976005554,0.7966300845146179,0.780149519443512,0.1563967615365982,0.7735849022865295,0.8967235088348389,0.05619146674871445,0.0290635097771883,0.08878647536039352,0.7983870506286621,0.7072898149490356,0.24598677456378937,0.06573963910341263,0.03962460905313492,0.04578563943505287,0.1130247563123703,25,0.7966300845146179,0.047143734991550446,0.04,0.8967297673225403,0.04716020822525024,0.04737383872270584,0.0753498375415802,0.25,0.8087708950042725,0.016813302412629128,0.7908206582069397,0.10357632488012314,0.020452098920941353
smart_init_box_adapter_bert_ms,1,5wgb8wad,1.0,0.9447301030158995,1.0,0.8899064064025879,1.0,0.32088348269462585,0.9327411651611328,1.0,0.07996667921543121,0.1116989403963089,0.1588397920131683,0.8899064064025879,0.26290103793144226,1.0,0.17695853114128113,0.255741149187088,0.9447301030158995,1.0,0.30208685994148254,0.3007047772407532,1.0,0.029770992696285248,0.7841494083404541,0.839191198348999,0.17978791892528534,0.02348484843969345,0.921052634716034,0.1206030175089836,0.47168588638305664,0.7841494083404541,0.0324351042509079,0.10786360502243042,0.07697893679141998,0.040030211210250854,0.6108651161193848,1.0,0.47168588638305664,0.9067559838294984,0.7299656271934509,0.32088348269462585,0.810737133026123,0.9930912256240844,0.15150441229343414,1.0,0.9067559838294984,0.047548290342092514,0.02435312047600746,0.07981986552476883,1.0,0.6108651161193848,0.2001788765192032,0.04866910353302955,0.04477611929178238,0.045891933143138885,0.08627156913280487,26,0.810737133026123,0.041648589074611664,0.01,0.9629948139190674,0.041568949818611145,0.05782061070203781,0.06417112052440643,0.25,0.839191198348999,0.01908738538622856,0.7299656271934509,0.08177577704191208,0.022900763899087902
smart_init_box_adapter_bert_ms,0,d6qvh751,1.0,0.9440874457359314,1.0,0.8897029161453247,1.0,0.329216867685318,0.9327411651611328,0.9963370561599731,0.0827571228146553,0.11561530828475952,0.16534866392612457,0.8897029161453247,0.2648243010044098,0.9973958134651184,0.1764976978302002,0.25556716322898865,0.9447301030158995,0.9743589758872986,0.3034133315086365,0.2998935580253601,1.0,0.030063292011618618,0.7843429446220398,0.8387333154678345,0.18075193464756012,0.02446724474430084,0.921052634716034,0.125,0.4805980324745178,0.7843429446220398,0.032347604632377625,0.10751566290855408,0.0794602707028389,0.041373927146196365,0.6228160858154297,1.0,0.4805980324745178,0.9065819978713988,0.7383739352226257,0.329216867685318,0.8106268048286438,0.9898861646652222,0.1528593897819519,1.0,0.9065819978713988,0.04938271641731262,0.025316456332802773,0.08265789598226547,0.9967741370201112,0.6228160858154297,0.20642541348934176,0.04893006384372711,0.04651162773370743,0.04776579141616821,0.09012538939714432,28,0.8106268048286438,0.043169520795345306,0.01,0.9621342420578004,0.043117500841617584,0.05832693725824356,0.06666667014360428,0.25,0.8387333154678345,0.019037678837776184,0.7383739352226257,0.08213485032320023,0.02380952425301075
no_init_box_adapter_bert_ms,2,bug4ramk,0.8387096524238586,0.7759212255477905,0.0476190485060215,0.8278388381004333,0.06086956337094307,0.8994030356407166,0.9327411651611328,0.29979586601257324,0.3166332542896271,0.891566276550293,0.1147540956735611,0.8278388381004333,0.5311048626899719,0.2057291716337204,0.2548387050628662,0.21004407107830048,0.9447301030158995,0.07692307978868484,0.8425071239471436,0.2357691526412964,0.2666666805744171,1.0,0.8881486654281616,0.7516656517982483,0.9215938448905944,0.4482758641242981,0.921052634716034,0.09090908616781236,0.8621383905410767,0.8881486654281616,0.025430910289287567,0.02366040274500847,0.38235294818878174,0.8666666746139526,0.9203143119812012,0.5625,0.8621383905410767,0.8726174235343933,0.8958314061164856,0.8994030356407166,0.8142273426055908,0.3804126381874085,0.8794994354248047,0.24528302252292633,0.8726174235343933,0.7200000286102295,1.0,0.446394681930542,0.21935482323169708,0.9203143119812012,0.784578263759613,0.2494780719280243,0.4000000059604645,0.584269642829895,1.0,69,0.8142273426055908,0.686956524848938,0.02,0.7005163431167603,0.873563289642334,0.1428571343421936,1.0,0.25,0.7516656517982483,0.027487821877002716,0.8958314061164856,0.22806906700134277,0.800000011920929
no_init_box_adapter_bert_ms,1,fc8p9pvw,0.8709677457809448,0.7855612635612488,0.1190476194024086,0.8308913111686707,0.043478261679410934,0.895591139793396,0.9327411651611328,0.3597259819507599,0.3514018654823303,0.8735511302947998,0.08264462649822235,0.8308913111686707,0.5715079307556152,0.2447916716337204,0.3032258152961731,0.21265366673469543,0.9447301030158995,0.07692307978868484,0.8426731824874878,0.28438127040863037,0.4000000059604645,1.0,0.8826293349266052,0.7591569423675537,0.9087404012680054,0.3461538553237915,0.921052634716034,0.20618556439876556,0.862028956413269,0.8826293349266052,0.030674388632178307,0.02887960895895958,0.3692307472229004,1.0,0.9177337288856506,0.78125,0.862028956413269,0.8751864433288574,0.8959553241729736,0.895591139793396,0.816250205039978,0.4328514635562897,0.8408641815185547,0.2264150977134705,0.8751864433288574,0.8771929740905762,1.0,0.5018100142478943,0.2677419185638428,0.9177337288856506,0.785409688949585,0.24599860608577728,0.5454545617103577,0.4954128563404083,0.8333333134651184,67,0.816250205039978,0.6225165724754333,0.01,0.7134250998497009,0.8294087052345276,0.1428571343421936,0.7692307829856873,0.25,0.7591569423675537,0.032707031816244125,0.8959553241729736,0.2281140238046646,0.8571428656578064
no_init_box_adapter_bert_ms,0,67p25fts,0.9354838728904724,0.8005569577217102,0.1666666716337204,0.8363858461380005,0.06086956337094307,0.8861578106880188,0.9327411651611328,0.44368523359298706,0.39413681626319885,0.8326848149299622,0.1147540956735611,0.8363858461380005,0.6206315755844116,0.3151041567325592,0.39032256603240967,0.2167130559682846,0.9447301030158995,0.10256410390138626,0.8362714052200317,0.3617623448371887,0.5,1.0,0.8770232200622559,0.7696518301963806,0.8753213286399841,0.25217390060424805,0.921052634716034,0.28282830119132996,0.8605527281761169,0.8770232200622559,0.039021000266075134,0.0363604761660099,0.5,0.5897436141967773,0.912381112575531,0.90625,0.8605527281761169,0.878288984298706,0.8950104713439941,0.8861578106880188,0.8198369145393372,0.5063158273696899,0.8016212582588196,0.43396225571632385,0.878288984298706,0.9354838132858276,0.9666666388511658,0.5668210387229919,0.3370967507362366,0.912381112575531,0.7817352414131165,0.2369519919157028,0.6000000238418579,0.39726024866104126,1.0,67,0.8198369145393372,0.5260869860649109,0.01,0.7366609573364258,0.7845596671104431,0.1860465109348297,0.9333333373069764,0.25,0.7696518301963806,0.042101603001356125,0.8950104713439941,0.2263810783624649,0.75
no_init_kenn_horizontal_adapter_bert_ms,2,1zg93xxx,0.9677419066429138,0.8627892136573792,0.3095238208770752,0.8734228610992432,0.4000000059604645,0.8255433440208435,0.9396058320999146,0.690290629863739,0.39041703939437866,0.6235370635986328,0.5082873106002808,0.8734228610992432,0.547787070274353,0.5729166865348816,0.595698893070221,0.2335595190525055,0.9498714804649352,0.692307710647583,0.8174682855606079,0.5919114947319031,0.8333333134651184,0.5094339847564697,0.8376581072807312,0.8401342630386353,0.7766709327697754,0.17241379618644714,0.9295597672462464,0.297142893075943,0.8488084077835083,0.8376581072807312,0.06384571641683578,0.06344235688447952,0.4761904776096344,0.3723404109477997,0.8630074262619019,0.96875,0.8488084077835083,0.8984359502792358,0.8803653717041016,0.8255433440208435,0.8388944268226624,0.7227382659912109,0.4410285949707031,0.6603773832321167,0.8984359502792358,0.26271185278892517,0.15196079015731812,0.48281753063201904,0.5881720185279846,0.8630074262619019,0.7103703618049622,0.21024703979492188,0.5494505167007446,0.292682945728302,0.6969696879386902,101,0.8388944268226624,0.29609689116477966,0.01,0.8253012299537659,0.37123847007751465,0.5869565010070801,0.2857142984867096,0.375,0.8401342630386353,0.06425423175096512,0.8803653717041016,0.22129099071025848,0.4098360538482666
no_init_kenn_horizontal_adapter_bert_ms,1,1rvmupa3,0.8709677457809448,0.8250856995582581,0.2738095223903656,0.8587708473205566,0.14782609045505524,0.8988285660743713,0.9396058320999146,0.5151928067207336,0.4751203954219818,0.8578336834907532,0.24817518889904025,0.8587708473205566,0.6340960264205933,0.3854166567325592,0.4645161032676697,0.2233530580997467,0.9498714804649352,0.3076923191547394,0.862266480922699,0.4413749575614929,0.7666666507720947,0.6666666865348816,0.8768221139907837,0.8182470202445984,0.902956247329712,0.3552631437778473,0.9295597672462464,0.3898305296897888,0.8783432841300964,0.8768221139907837,0.04760829731822014,0.045349106192588806,0.43243247270584106,0.761904776096344,0.9180004596710204,0.9375,0.8783432841300964,0.8914529085159302,0.904531955718994,0.8988285660743713,0.8465225100517273,0.5695275664329529,0.7151769399642944,0.30188679695129395,0.8914529085159302,0.9090909361839294,0.8823529481887817,0.5879183411598206,0.42043009400367737,0.9180004596710204,0.8078324198722839,0.24443285167217255,0.71875,0.5046728849411011,0.7727272510528564,66,0.8465225100517273,0.6192468404769897,0.09,0.7633390426635742,0.6845508813858032,0.42105263471603394,0.6764705777168274,0.375,0.8182470202445984,0.05010438710451126,0.904531955718994,0.23341800272464752,0.6764705777168274
no_init_kenn_horizontal_adapter_bert_ms,0,18u2su9i,0.9354838728904724,0.8455440998077393,0.3214285671710968,0.8663003444671631,0.1826086938381195,0.8837450742721558,0.9396058320999146,0.6100695729255676,0.4966442883014679,0.7993079423904419,0.30000001192092896,0.8663003444671631,0.6510342359542847,0.4817708432674408,0.5838709473609924,0.22889122366905212,0.9498714804649352,0.5641025900840759,0.8513945937156677,0.5470039248466492,0.6000000238418579,0.5641025900840759,0.8674441576004028,0.8301066160202026,0.8573265075683594,0.2319999933242798,0.9295597672462464,0.4320000112056732,0.8749357461929321,0.8674441576004028,0.05900181829929352,0.05549756437540054,0.6851851940155029,0.6727272868156433,0.9085826873779296,0.96875,0.8749357461929321,0.8951411843299866,0.9018118977546692,0.8837450742721558,0.8483647704124451,0.6525447964668274,0.6495307683944702,0.698113203048706,0.8951411843299866,0.7654321789741516,0.6326530575752258,0.609798014163971,0.5145161151885986,0.9085826873779296,0.7972390651702881,0.23208072781562805,0.6315790414810181,0.3717948794364929,0.8399999737739563,71,0.8483647704124451,0.5124653577804565,0.060000000000000005,0.7951807379722595,0.6095266342163086,0.5641025900840759,0.6585366129875183,0.375,0.8301066160202026,0.06297843158245087,0.9018118977546692,0.23047494888305664,0.6666666865348816
smart_init_kenn_hybrid_adapter_bert_ms,2,s28x1qmf,0.4193548262119293,0.8516495227813721,0.5714285969734192,0.8689458966255188,0.678260862827301,0.5214312076568604,0.9396058320999146,0.45191287994384766,0.0961865484714508,0.2069346308708191,0.24336975812911987,0.8689458966255188,0.24713067710399628,0.515625,0.15225806832313538,0.23054397106170657,0.9498714804649352,0.5128205418586731,0.5315813422203064,0.23762275278568268,0.1666666716337204,0.036101084202528,0.7978905439376831,0.8103370070457458,0.3863737881183624,0.023593466728925705,0.9295597672462464,0.15360000729560852,0.651759147644043,0.7978905439376831,0.02563084103167057,0.058339133858680725,0.07029876857995987,0.03875968977808952,0.7966645359992981,0.4375,0.651759147644043,0.8932780027389526,0.8422095775604248,0.5214312076568604,0.8040656447410583,0.5141576528549194,0.16265569627285004,0.37735849618911743,0.8932780027389526,0.05008944496512413,0.02656546421349049,0.0950302630662918,0.5408601760864258,0.7966645359992981,0.32934972643852234,0.1045924946665764,0.018248174339532852,0.04467353969812393,0.14828898012638092,24,0.8040656447410583,0.05304044857621193,0.05,0.806368350982666,0.05309797078371048,0.06745362281799316,0.08872458338737488,0.375,0.8103370070457458,0.016423102468252182,0.8422095775604248,0.1439005881547928,0.009652509354054928
smart_init_kenn_top_down_adapter_bert_ms,2,hw25snur,1.0,0.9076692461967468,0.773809552192688,0.8897029161453247,0.8608695864677429,0.4578969478607178,0.9396058320999146,0.7549183368682861,0.10956902801990508,0.17649057507514954,0.23741008341312408,0.8897029161453247,0.2761337161064148,0.78125,0.28695085644721985,0.2457086592912674,0.9498714804649352,0.7179487347602844,0.41912707686424255,0.4221686720848083,0.3333333432674408,0.03733333200216293,0.7986247539520264,0.848212718963623,0.27247217297554016,0.042699724435806274,0.9295597672462464,0.15990160405635834,0.604619026184082,0.7986247539520264,0.04553664103150368,0.08611690998077393,0.10152283310890198,0.054421767592430115,0.75666344165802,0.84375,0.604619026184082,0.9049391746520996,0.8241854906082153,0.4578969478607178,0.8226721882820129,0.7792874574661255,0.16779524087905884,0.7547169923782349,0.9049391746520996,0.0717131495475769,0.037447988986968994,0.10939771682024002,0.7983871102333069,0.75666344165802,0.29479360580444336,0.07375898957252502,0.026954179629683495,0.08190225064754486,0.13769124448299408,25,0.8226721882820129,0.05891594663262367,0.01,0.8941479921340942,0.05897175148129463,0.07097592204809189,0.08916323632001877,0.375,0.848212718963623,0.03095155395567417,0.8241854906082153,0.11345888674259186,0.014044944196939468
smart_init_kenn_bottom_up_adapter_bert_ms,2,49zkg361,0.6129032373428345,0.8806769251823425,0.7023809552192688,0.8801383972167969,0.782608687877655,0.4872141480445862,0.9396058320999146,0.6069748997688293,0.1053069606423378,0.19018404185771945,0.24193549156188965,0.8801383972167969,0.26479193568229675,0.6588541865348816,0.1904608309268951,0.23840177059173584,0.9498714804649352,0.6410256624221802,0.4656408131122589,0.2967003285884857,0.30000001192092896,0.03918495401740074,0.7984070777893066,0.8297197818756104,0.31648916006088257,0.029780564829707146,0.9295597672462464,0.1643453985452652,0.6272206902503967,0.7984070777893066,0.032003168016672134,0.07237300276756287,0.09090908616781236,0.04928457736968994,0.7781467437744141,0.625,0.6272206902503967,0.8994690179824829,0.834420919418335,0.4872141480445862,0.8137623071670532,0.6498369574546814,0.1662717163562775,0.5849056839942932,0.8994690179824829,0.06051437184214592,0.03179650381207466,0.10459868609905244,0.670967698097229,0.7781467437744141,0.3110693097114563,0.08567452430725098,0.027522936463356015,0.056801192462444305,0.14308425784111023,24,0.8137623071670532,0.05722687020897865,0.01,0.8537005186080933,0.05723055452108383,0.07385525107383728,0.09305993467569353,0.375,0.8297197818756104,0.020543791353702545,0.834420919418335,0.12605030834674835,0.01442307699471712
smart_init_kenn_hybrid_adapter_bert_ms,1,4bzitnz3,0.19354838132858276,0.8350471258163452,0.5833333134651184,0.8644688725471497,0.6000000238418579,0.5352148413658142,0.9396058320999146,0.3657515048980713,0.09107373654842375,0.21398502588272095,0.2262295037508011,0.8644688725471497,0.2353972494602203,0.4583333432674408,0.11783410608768465,0.22604964673519137,0.9498714804649352,0.1794871836900711,0.5618979930877686,0.18676352500915527,0.10000000149011612,0.013944223523139954,0.7976318597793579,0.7995668649673462,0.4234009385108948,0.011811023578047752,0.9295597672462464,0.16809606552124023,0.6611158847808838,0.7976318597793579,0.020144987851381305,0.04853862524032593,0.1257142871618271,0.06991525739431381,0.8067061901092529,0.28125,0.6611158847808838,0.8885641694068909,0.8456588983535767,0.5352148413658142,0.7985981702804565,0.4387664794921875,0.16084516048431396,0.6226415038108826,0.8885641694068909,0.033834584057331085,0.017999999225139618,0.0895620733499527,0.44999998807907104,0.8067061901092529,0.3365207612514496,0.11461585760116576,0.011214952915906906,0.022263452410697937,0.13939394056797028,24,0.7985981702804565,0.05056018382310867,0.060000000000000005,0.7874354720115662,0.0510287806391716,0.025878004729747772,0.0981963947415352,0.375,0.7995668649673462,0.01271001249551773,0.8456588983535767,0.15210740268230438,0.005940594244748354
smart_init_kenn_top_down_adapter_bert_ms,1,u6nr6dak,0.29032257199287415,0.8408311605453491,0.5833333134651184,0.866503894329071,0.634782612323761,0.520792543888092,0.9396058320999146,0.3926315903663635,0.09064327925443648,0.20487265288829803,0.22812502086162567,0.866503894329071,0.2381281405687332,0.484375,0.1331874132156372,0.22761540114879608,0.9498714804649352,0.1794871836900711,0.5334497094154358,0.208272323012352,0.10000000149011612,0.013133208267390728,0.7975636720657349,0.8029268383979797,0.3906429708003998,0.016187049448490143,0.9295597672462464,0.15857605636119845,0.6505729556083679,0.7975636720657349,0.02246500551700592,0.05149617418646813,0.1278863251209259,0.07058823853731155,0.7992329597473145,0.28125,0.6505729556083679,0.889380156993866,0.8419002294540405,0.520792543888092,0.8002362251281738,0.4622865617275238,0.1603674590587616,0.6792452931404114,0.889380156993866,0.03214285522699356,0.017045455053448677,0.08946292847394943,0.47741931676864624,0.7992329597473145,0.3258763551712036,0.10574816912412643,0.010638297535479069,0.030664393678307533,0.13904762268066406,25,0.8002362251281738,0.05000000074505806,0.060000000000000005,0.7960413098335266,0.05048283934593201,0.024475524201989177,0.0917603000998497,0.375,0.8029268383979797,0.014366073533892632,0.8419002294540405,0.14440637826919556,0.00561797758564353
smart_init_kenn_bottom_up_adapter_bert_ms,1,e7ynx6jf,0.16129031777381897,0.8322622179985046,0.5595238208770752,0.863451361656189,0.6000000238418579,0.5343155860900879,0.9396058320999146,0.35235100984573364,0.08839493244886398,0.21261681616306305,0.22402597963809967,0.863451361656189,0.2319865524768829,0.4453125,0.10386329144239426,0.225295752286911,0.9498714804649352,0.1794871836900711,0.5679118633270264,0.16784347593784332,0.10000000149011612,0.013861386105418204,0.7974038124084473,0.7978917956352234,0.43101054430007935,0.01006036251783371,0.9295597672462464,0.1609589159488678,0.6601322293281555,0.7974038124084473,0.018104203045368195,0.047146834433078766,0.11676083505153656,0.06485355645418167,0.8080148696899414,0.28125,0.6601322293281555,0.8880008459091187,0.8461217880249023,0.5343155860900879,0.7976477146148682,0.42704108357429504,0.1592485010623932,0.5849056839942932,0.8880008459091187,0.03377110883593559,0.01796407252550125,0.08634974807500839,0.4370967745780945,0.8080148696899414,0.3344358801841736,0.11667577922344208,0.01125703565776348,0.01893939264118671,0.13772454857826233,24,0.7976477146148682,0.04906743019819259,0.05,0.7831325531005859,0.049204021692276,0.025735294446349144,0.09399999678134918,0.375,0.7978917956352234,0.011203069239854813,0.8461217880249023,0.15373535454273224,0.005964214913547039
smart_init_kenn_hybrid_adapter_bert_ms,0,8m943nxh,0.7419354915618896,0.8832476735115051,0.773809552192688,0.8823769092559814,0.7739130258560181,0.5087410807609558,0.9396058320999146,0.6227468252182007,0.11862502992153168,0.20629370212554932,0.24756605923175812,0.8823769092559814,0.2743392884731293,0.6875,0.22427035868167877,0.23909765481948853,0.9498714804649352,0.4871794879436493,0.5041459202766418,0.33637672662734985,0.23333333432674408,0.0319327749311924,0.7993552684783936,0.8316912651062012,0.35274362564086914,0.03904923424124718,0.9295597672462464,0.203125,0.6453821659088135,0.7993552684783936,0.03628280758857727,0.07254697382450104,0.14308425784111023,0.078125,0.7887986898422241,0.5,0.6453821659088135,0.8984781503677368,0.8400735855102539,0.5087410807609558,0.8152027130126953,0.6636373996734619,0.17290878295898438,0.849056601524353,0.8984781503677368,0.05360133945941925,0.028318583965301514,0.11741136014461516,0.6725805997848511,0.7887986898422241,0.3330013155937195,0.09548870474100112,0.022875819355249405,0.0741935446858406,0.1473509967327118,24,0.8152027130126953,0.06491271406412125,0.02,0.8631669282913208,0.06481579691171646,0.05993690714240074,0.11690647155046464,0.375,0.8316912651062012,0.02419060841202736,0.8400735855102539,0.13647374510765076,0.012027491815388204
smart_init_kenn_top_down_adapter_bert_ms,0,qrm9fqe6,0.6451612710952759,0.8586118221282959,0.6309523582458496,0.8734228610992432,0.7043478488922119,0.5236700773239136,0.9396058320999146,0.49324601888656616,0.10669253021478652,0.21146637201309204,0.2425149828195572,0.8734228610992432,0.2568899095058441,0.5729166865348816,0.22508448362350464,0.2324286699295044,0.9498714804649352,0.3589743673801422,0.5349208116531372,0.32078611850738525,0.13333334028720856,0.025089606642723083,0.7985898852348328,0.8155036568641663,0.3884701430797577,0.03584229573607445,0.9295597672462464,0.18057923018932345,0.6547673344612122,0.7985898852348328,0.03460114821791649,0.06019484996795654,0.1431005299091339,0.07865168899297714,0.7986523509025574,0.1875,0.6547673344612122,0.8924926519393921,0.8429690003395081,0.5236700773239136,0.8069581985473633,0.5503242015838623,0.1675511747598648,0.7924528121948242,0.8924926519393921,0.022263450548052788,0.011834319680929184,0.10490290075540544,0.5580645203590393,0.7986523509025574,0.3366684317588806,0.10515997558832169,0.014362656511366367,0.06791172176599503,0.14647378027439115,25,0.8069581985473633,0.05882352963089943,0.05,0.8253012299537659,0.0586928054690361,0.04690117388963699,0.10536779463291168,0.375,0.8155036568641663,0.024278424680233,0.8429690003395081,0.14480459690093994,0.007590132765471935
smart_init_kenn_bottom_up_adapter_bert_ms,0,jpdjumm0,0.6129032373428345,0.8757498264312744,0.773809552192688,0.8797313570976257,0.730434775352478,0.5102691054344177,0.9396058320999146,0.5834854245185852,0.11409091204404832,0.2057784199714661,0.23863635957241056,0.8797313570976257,0.2688318192958832,0.6536458134651184,0.1986789703369141,0.23706796765327456,0.9498714804649352,0.4871794879436493,0.5098641514778137,0.3028987944126129,0.20000000298023224,0.032148901373147964,0.7990720272064209,0.8267835974693298,0.3596171736717224,0.032646048814058304,0.9295597672462464,0.20440252125263217,0.645898699760437,0.7990720272064209,0.03267175331711769,0.06871955096721649,0.13804171979427338,0.07543859630823135,0.7904415726661682,0.46875,0.645898699760437,0.8970739245414734,0.8403887152671814,0.5102691054344177,0.8126916289329529,0.6292836666107178,0.17092593014240265,0.8113207817077637,0.8970739245414734,0.05059022083878517,0.026737967506051064,0.11298710852861404,0.6370967626571655,0.7904415726661682,0.3314916789531708,0.0973493903875351,0.019966721534729004,0.06199021264910698,0.14261460304260254,24,0.8126916289329529,0.0625,0.02,0.8519793748855591,0.0625496655702591,0.06031745672225952,0.11775362491607666,0.375,0.8267835974693298,0.021430227905511856,0.8403887152671814,0.13802169263362885,0.010507880710065365
