name,instance,run_id,test_incremental_location-province/macro_types/precision,test_pretraining/micro/f1,test_incremental_location-cemetery/macro_types/f1,test_incremental_location-bridge/macro_types/recall,test_incremental_location-county/macro_types/precision,test_incremental_location/macro_types/f1,test_incremental_location-country/macro_types/f1,test/macro_types/precision,test_incremental_only/macro_example/f1,test_incremental/macro_example_exclusive/f1,test_incremental/macro_types/f1,test_incremental/macro_example/recall,test_incremental/macro_types/precision,test_incremental_location-city/macro_types/recall,test_incremental_location-province/macro_types/recall,test/macro_example/precision,test_pretraining/macro_types/precision,test_pretraining/macro_example/precision,test/macro_example/f1,test_pretraining/micro/precision,test_pretraining/micro/recall,test_incremental_location-city/macro_types/f1,test_incremental/micro/f1,test_incremental_only/micro/recall,threshold_incremental,test_incremental_location-city/macro_types/precision,threshold_pretraining,test_incremental_only/macro_types/recall,test_incremental_only/micro/precision,test_incremental_only/macro_example/precision,test_incremental_location-county/macro_types/f1,test/macro_types/f1,test_pretraining/macro_example/recall,test_incremental_only/macro_example_exclusive/recall,test_incremental_only/macro_example/recall,test_incremental_only/macro_example_exclusive/f1,test_incremental_location-body_of_water/macro_types/f1,epoch,test_incremental/macro_example/precision,test_incremental_location-cemetery/macro_types/recall,test_incremental/micro/recall,test_incremental_location/macro_types/precision,test_incremental_location-body_of_water/macro_types/precision,test/micro/f1,test_incremental/micro/precision,test_pretraining/macro_example/f1,test_incremental/macro_types/recall,test_pretraining/macro_types/recall,test/micro/recall,test/macro_example/recall,test_incremental/macro_example/f1,test_incremental_location-province/macro_types/f1,test_incremental_location-bridge/macro_types/precision,test_incremental_only/macro_types/precision,test_incremental_location-country/macro_types/precision,test_pretraining/macro_types/f1,test_incremental_location-county/macro_types/recall,test_incremental_only/macro_example_exclusive/precision,test_incremental_location-cemetery/macro_types/precision,test/micro/precision,test/macro_types/recall,test_incremental_only/micro/f1,test_incremental_only/macro_types/f1,test_incremental_location/macro_types/recall,test_incremental_location-bridge/macro_types/f1,test_incremental_location-country/macro_types/recall,test_incremental_location-body_of_water/macro_types/recall,test_incremental/macro_example_exclusive/recall,test_incremental/macro_example_exclusive/precision
no_init_box_kenn_horizontal_adapter_bert_ms,1,92sdoe8e,1.0,0.8640152215957642,0.7500000596046448,0.8387096524238586,1.0,0.9327411651611328,0.0833333358168602,0.8912662267684937,0.03314625844359398,0.846672534942627,0.6047500371932983,0.2137555181980133,0.901322066783905,0.0714285746216774,0.10256410390138626,0.9188470840454102,0.8912662267684937,0.9188470840454102,0.896537184715271,0.8970426917076111,0.8333333134651184,0.13333334028720856,0.7945205569267273,0.2760416567325592,0.01,1.0,0.25,0.3850698471069336,0.675159215927124,0.03688239306211472,0.4210526645183563,0.8217684030532837,0.8752850294113159,0.27903226017951965,0.03009742684662342,0.30729785561561584,0.8571428656578064,44,0.2470424473285675,0.6226415038108826,0.7237521409988403,0.921052634716034,1.0,0.8640152215957642,0.8806282877922058,0.896537184715271,0.45502734184265137,0.7623249292373657,0.8333333134651184,0.8752850294113159,0.229196697473526,0.1860465109348297,0.3466666638851166,0.8985034227371216,1.0,0.8217684030532837,0.2666666805744171,0.3419354557991028,0.9428571462631226,0.8970426917076111,0.7623249292373657,0.39186692237854,0.5390990376472473,0.9447301030158995,0.49056604504585266,0.043478261679410934,0.75,0.7896314859390259,0.9125963449478148
no_init_box_kenn_horizontal_adapter_bert_ms,0,yjccp4mn,1.0,0.8659532070159912,0.5675675868988037,0.8064516186714172,0.8571428656578064,0.9327411651611328,0.18897637724876404,0.894174337387085,0.0313267707824707,0.8536549210548401,0.5823389291763306,0.21294362843036652,0.9216791987419128,0.02380952425301075,0.1794871836900711,0.9223729968070984,0.894174337387085,0.9223729968070984,0.8977173566818237,0.9033827185630798,0.831501841545105,0.04651162773370743,0.8019277453422546,0.2526041567325592,0.01,1.0,0.25,0.35147467255592346,0.843478262424469,0.03375086933374405,0.3243243396282196,0.8205488324165344,0.8743455410003662,0.2709677219390869,0.02922755852341652,0.2904295027256012,0.8571428656578064,40,0.25260961055755615,0.3962264060974121,0.716006875038147,0.921052634716034,1.0,0.8659532070159912,0.9112814664840698,0.8977173566818237,0.425631582736969,0.7581255435943604,0.831501841545105,0.8743455410003662,0.2310868203639984,0.30434781312942505,0.5952380895614624,0.9217687845230104,1.0,0.8205488324165344,0.20000000298023224,0.3129032254219055,1.0,0.9033827185630798,0.7581255435943604,0.3887775242328644,0.5089024901390076,0.9447301030158995,0.6849314570426941,0.104347825050354,0.75,0.7866324186325073,0.9331619739532472
smart_init_box_adapter_bert_ms,2,12w6c9ad,0.02712700329720974,0.5767509937286377,0.1081703081727028,0.9677419066429138,0.027431420981884003,0.9327411651611328,0.22198276221752167,0.786239504814148,0.02947275713086128,0.3614387810230255,0.2781756520271301,0.2475643754005432,0.16613531112670898,0.9047619104385376,0.5641025900840759,0.7372869253158569,0.786239504814148,0.7372869253158569,0.810235857963562,0.4291960597038269,0.878917396068573,0.17136415839195251,0.2797110676765442,0.859375,0.060000000000000005,0.09464508295059204,0.25,0.8414120674133301,0.05835543945431709,0.01752079464495182,0.05288461223244667,0.8024618029594421,0.8992055058479309,0.8596774339675903,0.0927279070019722,0.27324098348617554,0.07211538404226303,19,0.06096944957971573,0.8867924809455872,0.9165232181549072,0.921052634716034,0.03750000149011612,0.5767509937286377,0.16503950953483582,0.810235857963562,0.8543268442153931,0.8193676471710205,0.878917396068573,0.8992055058479309,0.09784252196550368,0.051764704287052155,0.03703703731298447,0.05828998237848282,0.12669126689434052,0.8024618029594421,0.7333333492279053,0.16243472695350647,0.057598039507865906,0.4291960597038269,0.8193676471710205,0.10928961634635924,0.1090269684791565,0.9447301030158995,0.07134363055229187,0.895652174949646,0.9375,0.9145244359970092,0.2252264618873596
smart_init_box_adapter_bert_ms,1,a02533j5,0.035282257944345474,0.5364413261413574,0.10124164074659348,0.774193525314331,0.029441624879837036,0.9327411651611328,0.20758123695850372,0.7856569290161133,0.03317224979400635,0.3219497799873352,0.2767920196056366,0.2537694275379181,0.16205736994743347,1.0,0.8974359035491943,0.6927132606506348,0.7856569290161133,0.6927132606506348,0.7848249673843384,0.3843984007835388,0.8874644041061401,0.15686273574829102,0.24884791672229767,0.96875,0.03,0.08510638028383255,0.25,0.9483280777931212,0.05362548679113388,0.01973191648721695,0.05714285746216774,0.808509886264801,0.9051902294158936,0.9645161032676696,0.10403618961572648,0.30753886699676514,0.06280667334794998,16,0.05261043459177017,1.0,0.9526678323745728,0.921052634716034,0.03242148086428642,0.5364413261413574,0.14311571419239044,0.7848249673843384,0.9478782415390016,0.8327322006225586,0.8874644041061401,0.9051902294158936,0.08715272694826126,0.06789524853229523,0.02402402460575104,0.05362948775291443,0.11581067740917206,0.808509886264801,0.9666666388511658,0.1829339563846588,0.05331991985440254,0.3843984007835388,0.8327322006225586,0.1016254648566246,0.10151797533035278,0.9447301030158995,0.04660194367170334,1.0,1.0,0.9374464154243468,0.1943475306034088
smart_init_box_adapter_bert_ms,0,tok9jdqm,0.0229357797652483,0.5592275857925415,0.10810811072587968,0.7096773982048035,0.0263761468231678,0.9327411651611328,0.20000000298023224,0.7856221199035645,0.029221516102552417,0.37150824069976807,0.270906537771225,0.24649153649806976,0.1618136763572693,0.976190447807312,0.5128205418586731,0.7214276194572449,0.7856221199035645,0.7214276194572449,0.8003266453742981,0.41024908423423767,0.8781033754348755,0.1717277467250824,0.2629491984844208,0.8489583134651184,0.04,0.09414466470479964,0.25,0.8153029680252075,0.053355153650045395,0.017437949776649475,0.0509977824985981,0.8005730509757996,0.8986024260520935,0.8354839086532593,0.09011830389499664,0.27091172337532043,0.06637167930603027,16,0.06317104399204254,0.9433962106704712,0.913080871105194,0.921052634716034,0.03440367057919502,0.5592275857925415,0.15359003841876984,0.8003266453742981,0.8314813375473022,0.8161040544509888,0.8781033754348755,0.8986024260520935,0.10056835412979126,0.04390779137611389,0.0251141544431448,0.05335095897316933,0.11314285546541214,0.8005730509757996,0.7666666507720947,0.1616666615009308,0.05733944848179817,0.41024908423423767,0.8161040544509888,0.10040036588907242,0.1001484990119934,0.9447301030158995,0.0485115721821785,0.8608695864677429,0.9375,0.9105613231658936,0.23335933685302737
no_init_box_adapter_bert_ms,2,fbjlmrg8,0.9230769276618958,0.8599286675453186,0.5897436141967773,0.9032257795333862,0.8999999761581421,0.9327411651611328,0.14516128599643707,0.8854144811630249,0.036073021590709686,0.8350834846496582,0.6162009835243225,0.2152632921934128,0.8603599667549133,0.0595238097012043,0.3076923191547394,0.912700057029724,0.8854144811630249,0.912700057029724,0.8943279385566711,0.8868944644927979,0.8345543146133423,0.11235954612493516,0.7784926295280457,0.2916666567325592,0.01,1.0,0.25,0.4135950207710266,0.5185185074806213,0.03897007554769516,0.44999998807907104,0.8213268518447876,0.8766809105873108,0.31129032373428345,0.03357689827680588,0.33443182706832886,0.8965517282485962,40,0.23799583315849304,0.43396225571632385,0.7289156913757324,0.921052634716034,1.0,0.8599286675453186,0.8353056907653809,0.8943279385566711,0.47998690605163574,0.7658905386924744,0.8345543146133423,0.8766809105873108,0.22605951130390167,0.4615384638309479,0.21875,0.8516895771026611,1.0,0.8213268518447876,0.30000001192092896,0.36129030585289,0.9200000166893004,0.8868944644927979,0.7658905386924744,0.37333330512046814,0.5567989945411682,0.9447301030158995,0.3522012531757355,0.0782608687877655,0.8125,0.795201301574707,0.879177451133728
no_init_box_adapter_bert_ms,1,x5b0duyj,1.0,0.8609312176704407,0.7234042286872864,0.9032257795333862,1.0,0.9327411651611328,0.1428571343421936,0.8794862627983093,0.04203885421156883,0.8358063697814941,0.6483018398284912,0.21810483932495117,0.8188624382019043,0.1547619104385376,0.12820513546466827,0.9109777212142944,0.8794862627983093,0.9109777212142944,0.8948966264724731,0.8840051293373108,0.8390313386917114,0.25999999046325684,0.7842960357666016,0.3489583432674408,0.01,0.8125,0.25,0.4782328307628632,0.5234375,0.046624913811683655,0.7234042882919312,0.8233615159988403,0.8793734312057495,0.35483869910240173,0.03827418386936188,0.38974088430404663,0.9180327653884888,42,0.23503828048706055,0.6415094137191772,0.7478485107421875,0.921052634716034,0.9655172228813172,0.8609312176704407,0.8244781494140625,0.8948966264724731,0.5365450382232666,0.7739702463150024,0.8390313386917114,0.8793734312057495,0.2262551635503769,0.22727273404598236,0.2043795585632324,0.8042638301849365,0.8181818127632141,0.8233615159988403,0.5666666626930237,0.4322580695152282,0.8292682766914368,0.8840051293373108,0.7739702463150024,0.41874998807907104,0.5998072028160095,0.9447301030158995,0.3333333432674408,0.0782608687877655,0.875,0.8056983351707458,0.8682519197463989
no_init_box_adapter_bert_ms,0,w914xyv3,1.0,0.8621627688407898,0.5,0.9354838728904724,0.6666666865348816,0.9327411651611328,0.29629629850387573,0.8768879175186157,0.04341352358460426,0.8412839770317078,0.6392098069190979,0.21891672909259796,0.8006738424301147,0.0714285746216774,0.25641027092933655,0.9124971628189088,0.8768879175186157,0.9124971628189088,0.895638108253479,0.8868330717086792,0.8388278484344482,0.13333334028720856,0.7890909314155579,0.3463541567325592,0.01,1.0,0.25,0.47296878695487976,0.5541666746139526,0.046276967972517014,0.5925926566123962,0.8218496441841125,0.8793907761573792,0.3790322542190552,0.04088378697633743,0.40248537063598633,0.9354838132858276,39,0.23729993402957916,0.43396225571632385,0.7469879388809204,0.921052634716034,0.9666666388511658,0.8621627688407898,0.8362234830856323,0.895638108253479,0.531938910484314,0.7733122706413269,0.8388278484344482,0.8793907761573792,0.22773794829845428,0.4081632792949677,0.2612612545490265,0.7834768891334534,1.0,0.8218496441841125,0.5333333611488342,0.42903223633766174,0.5897436141967773,0.8868330717086792,0.7733122706413269,0.4262820780277252,0.5898545980453491,0.9447301030158995,0.4084506928920746,0.17391304671764374,0.90625,0.808697521686554,0.8766067028045654
no_init_kenn_horizontal_adapter_bert_ms,2,2fa3gv9z,0.71875,0.8737487196922302,0.5413533449172974,1.0,0.6875,0.9396058320999146,0.41830065846443176,0.8688158392906189,0.061856962740421295,0.8486680388450623,0.6729165315628052,0.23123985528945923,0.6591328382492065,0.3928571343421936,0.5897436141967773,0.9035027027130128,0.8688158392906189,0.9035027027130128,0.9000982642173767,0.8771533966064453,0.8703703880310059,0.5409836173057556,0.7942784428596497,0.5338541865348816,0.1,0.8684210777282715,0.375,0.6497771739959717,0.488095223903656,0.06489214301109314,0.7096773982048035,0.8516087532043457,0.8967193961143494,0.5478494167327881,0.05909301713109016,0.5734738707542419,0.6913580298423767,32,0.2282533049583435,0.6792452931404114,0.8123924136161804,0.9295597672462464,0.5714285969734192,0.8737487196922302,0.776954710483551,0.9000982642173767,0.6872889995574951,0.8350700736045837,0.8703703880310059,0.8967193961143494,0.22973687946796417,0.6478873491287231,0.2052980065345764,0.6205004453659058,0.8421052694320679,0.8516087532043457,0.7333333492279053,0.6016128659248352,0.44999998807907104,0.8771533966064453,0.8350700736045837,0.5099502801895142,0.63480144739151,0.9498714804649352,0.34065935015678406,0.27826085686683655,0.875,0.8542202711105347,0.8431876301765442
no_init_kenn_horizontal_adapter_bert_ms,1,1vidgxhm,1.0,0.8777157068252563,0.6407767534255981,0.9677419066429138,0.8275862336158752,0.9396058320999146,0.2631578743457794,0.879845142364502,0.053584985435009,0.8590133190155029,0.6743773818016052,0.22622361779212952,0.7363381385803223,0.2738095223903656,0.28205129504203796,0.9150139093399048,0.879845142364502,0.9150139093399048,0.9039596915245056,0.8926767706871033,0.8632478713989258,0.4107142984867096,0.806924045085907,0.4427083432674408,0.19,0.8214285969734192,0.375,0.5752010941505432,0.5743243098258972,0.057585250586271286,0.813559353351593,0.8519386649131775,0.8931694626808167,0.46451613306999207,0.05010438710451126,0.4967845976352692,0.8656716346740723,30,0.23921364545822144,0.6226415038108826,0.7822719216346741,0.9295597672462464,0.8285714387893677,0.8777157068252563,0.8331805467605591,0.9039596915245056,0.6220348477363586,0.8257480263710022,0.8632478713989258,0.8931694626808167,0.23253735899925232,0.4399999976158142,0.2830188572406769,0.7087351083755493,0.5405405163764954,0.8519386649131775,0.800000011920929,0.5338709354400635,0.6600000262260437,0.8926767706871033,0.8257480263710022,0.5,0.6350240707397461,0.9498714804649352,0.4379561841487885,0.17391304671764374,0.90625,0.8356897830963135,0.8836760520935059
no_init_kenn_horizontal_adapter_bert_ms,0,2m50yx8m,0.8999999761581421,0.8812260031700134,0.5742574334144592,0.9677419066429138,0.7727272510528564,0.9396058320999146,0.3636363744735718,0.8873274922370911,0.058131057769060135,0.8678268194198608,0.702697217464447,0.22871723771095276,0.7887141704559326,0.380952388048172,0.4615384638309479,0.9165855050086976,0.8873274922370911,0.9165855050086976,0.9056889414787292,0.8971115350723267,0.8658933639526367,0.5423728823661804,0.821746826171875,0.4765625,0.19,0.9411764740943908,0.375,0.5884152054786682,0.6376306414604187,0.061238691210746765,0.6538461446762085,0.8563164472579956,0.8950484395027161,0.5129032135009766,0.05532359331846237,0.5389311909675598,0.9538460969924928,30,0.24147531390190125,0.5471698045730591,0.7934595346450806,0.9295597672462464,0.939393937587738,0.8812260031700134,0.8521257042884827,0.9056889414787292,0.6335972547531128,0.8273997902870178,0.8658933639526367,0.8950484395027161,0.23492318391799927,0.610169529914856,0.29411765933036804,0.7685933709144592,0.9285714030265808,0.8563164472579956,0.5666666626930237,0.5677419304847717,0.6041666865348816,0.8971115350723267,0.8273997902870178,0.5454545021057129,0.666542649269104,0.9498714804649352,0.451127827167511,0.2260869592428207,0.96875,0.8449015021324158,0.8920308351516724
smart_init_kenn_hybrid_adapter_bert_ms,2,wmfy92pk,0.04296296462416649,0.6343337893486023,0.12312311679124832,0.9032257795333862,0.019575856626033783,0.9396058320999146,0.24734041094779968,0.7998066544532776,0.04503531754016876,0.4563005864620209,0.28788521885871887,0.24576663970947263,0.176068514585495,0.8571428656578064,0.7435897588729858,0.7758047580718994,0.7998066544532776,0.7758047580718994,0.8353762626647949,0.4926801919937134,0.8903133869171143,0.20196352899074552,0.3265945613384247,0.7890625,0.01,0.11446741223335266,0.375,0.7658913135528564,0.06849005073308945,0.030534015968441963,0.03732503950595856,0.8239443898200989,0.9048571586608888,0.795161247253418,0.08576896786689758,0.4175209701061249,0.08484847843647003,17,0.08249080181121826,0.7735849022865295,0.8967297673225403,0.9295597672462464,0.04458598792552948,0.6343337893486023,0.19965510070323944,0.8353762626647949,0.7888888120651245,0.8495843410491943,0.8903133869171143,0.9048571586608888,0.12352187931537628,0.08123249560594559,0.04451510310173035,0.06842690706253052,0.1459968537092209,0.8239443898200989,0.4000000059604645,0.2830798625946045,0.06688417494297028,0.4926801919937134,0.8495843410491943,0.12603993713855743,0.1256296932697296,0.9498714804649352,0.08484847843647003,0.8086956739425659,0.875,0.9078834056854248,0.304728239774704
smart_init_kenn_top_down_adapter_bert_ms,2,1n8qsszy,0.03883495181798935,0.6445738673210144,0.08970099687576294,0.8709677457809448,0.01433691754937172,0.9396058320999146,0.2467344105243683,0.798892617225647,0.04675048589706421,0.501667320728302,0.2706409692764282,0.2380538135766983,0.16967041790485382,0.5833333134651184,0.6153846383094788,0.7878318428993225,0.798892617225647,0.7878318428993225,0.8396631479263306,0.5089580416679382,0.8787139058113098,0.14961832761764526,0.32915621995925903,0.640625,0.04,0.08581436425447464,0.375,0.6282024383544922,0.061072491109371185,0.03448735922574997,0.027210883796215057,0.815289318561554,0.8987945914268494,0.6725805997848511,0.07254697382450104,0.4334222376346588,0.08455284684896469,18,0.09499826282262802,0.5094339847564697,0.8476763963699341,0.9295597672462464,0.04459691420197487,0.6445738673210144,0.20422972738742828,0.8396631479263306,0.6684110164642334,0.8323732018470764,0.8787139058113098,0.8987945914268494,0.13580277562141418,0.07305936515331268,0.04695652052760124,0.06111480295658112,0.1480836272239685,0.815289318561554,0.2666666805744171,0.319731205701828,0.04918032884597778,0.5089580416679382,0.8323732018470764,0.11151404678821564,0.11139274388551712,0.9498714804649352,0.089108906686306,0.739130437374115,0.8125,0.879391610622406,0.35093188285827637
smart_init_kenn_bottom_up_adapter_bert_ms,2,fk4asr4c,0.03915662690997124,0.6323038935661316,0.11624442040920258,0.8709677457809448,0.016207454726099968,0.9396058320999146,0.23796790838241577,0.7994182109832764,0.04049736261367798,0.4603912830352783,0.2819508910179138,0.2436789572238922,0.17334938049316406,0.8333333134651184,0.6666666865348816,0.776771068572998,0.7994182109832764,0.776771068572998,0.8352442979812622,0.4911035895347595,0.8874644041061401,0.1958041936159134,0.3222065269947052,0.7526041865348816,0.01,0.1109350249171257,0.375,0.7270090579986572,0.06532549858093262,0.02689465507864952,0.030911898240447044,0.8214468955993652,0.9032375812530518,0.7596774101257324,0.08194154500961304,0.3754497468471527,0.08433734625577927,17,0.08372519165277481,0.7358490824699402,0.8846815824508667,0.9295597672462464,0.04430379718542099,0.6323038935661316,0.196972593665123,0.8352442979812622,0.7548668384552002,0.8447240591049194,0.8874644041061401,0.9032375812530518,0.12462925910949708,0.07396870851516724,0.04292527958750725,0.06531932950019836,0.1406003087759018,0.8214468955993652,0.3333333432674408,0.24933947622776031,0.06310679763555527,0.4911035895347595,0.8447240591049194,0.12021631002426147,0.11986884474754332,0.9498714804649352,0.08181817829608917,0.7739130258560181,0.875,0.9001713395118713,0.3092881441116333
smart_init_kenn_hybrid_adapter_bert_ms,1,djbmdyrn,0.04268292710185051,0.6381430625915527,0.13939394056797028,0.8387096524238586,0.03044871799647808,0.9396058320999146,0.24694709479808807,0.8002411723136902,0.043875813484191895,0.4579011797904968,0.2939024269580841,0.24698446691036224,0.1791100800037384,0.9047619104385376,0.7179487347602844,0.7771748304367065,0.8002411723136902,0.7771748304367065,0.8366612195968628,0.4966587424278259,0.8923484086990356,0.21652421355247495,0.33238545060157776,0.8151041865348816,0.01,0.1229773461818695,0.375,0.7996761202812195,0.0715755745768547,0.029258210211992264,0.058103978633880615,0.8261569142341614,0.9060087203979492,0.8129031658172607,0.08768267929553986,0.4067712128162384,0.0838509351015091,17,0.0827401727437973,0.8679245114326477,0.9053356051445008,0.9295597672462464,0.04411764815449715,0.6381430625915527,0.20356036722660065,0.8366612195968628,0.8184505105018616,0.8538074493408203,0.8923484086990356,0.9060087203979492,0.12395517528057098,0.08057554066181183,0.041009463369846344,0.07190299034118652,0.1463022530078888,0.8261569142341614,0.6333333253860474,0.271251916885376,0.07578253746032715,0.4966587424278259,0.8538074493408203,0.13159553706645966,0.13194236159324646,0.9498714804649352,0.0781954824924469,0.791304349899292,0.84375,0.912382185459137,0.30564939975738525
smart_init_kenn_top_down_adapter_bert_ms,1,63mjaye3,0.03773584961891174,0.627886950969696,0.12536443769931793,0.9354838728904724,0.027734976261854172,0.9396058320999146,0.2256809324026108,0.7996120452880859,0.04706162214279175,0.4485007524490357,0.2872341275215149,0.24605660140514377,0.17470625042915344,0.8928571343421936,0.6666666865348816,0.7719675302505493,0.7996120452880859,0.7719675302505493,0.8332887887954712,0.4848249852657318,0.8907203674316406,0.2049180418252945,0.31980398297309875,0.7942708134651184,0.02,0.11574073880910872,0.375,0.7866572141647339,0.06671041250228882,0.03235328197479248,0.05301914736628533,0.8250596523284912,0.905192732810974,0.7999999523162842,0.0862908884882927,0.43630674481391907,0.08095952123403549,18,0.08058704435825348,0.8113207817077637,0.8984509706497192,0.9295597672462464,0.04251968488097191,0.627886950969696,0.19452208280563352,0.8332887887954712,0.8070589900016785,0.8521800637245178,0.8907203674316406,0.905192732810974,0.12141043692827223,0.0714285671710968,0.04380664601922035,0.06687004864215851,0.13262194395065308,0.8250596523284912,0.6000000238418579,0.29994624853134155,0.06793048977851868,0.4848249852657318,0.8521800637245178,0.12308313697576524,0.12326215952634811,0.9498714804649352,0.08369407802820206,0.7565217614173889,0.84375,0.908954620361328,0.2976955771446228
smart_init_kenn_bottom_up_adapter_bert_ms,1,s6a40cyx,0.03863987699151039,0.6371449828147888,0.13050076365470886,0.8387096524238586,0.028892455622553825,0.9396058320999146,0.2391304224729538,0.7999473214149475,0.04077252000570297,0.4629182517528534,0.2894647717475891,0.2454187124967575,0.17705315351486206,0.8928571343421936,0.6410256624221802,0.7783204913139343,0.7999473214149475,0.7783204913139343,0.8368147611618042,0.4961433708667755,0.8901098966598511,0.2139800488948822,0.32958683371543884,0.7864583134651184,0.01,0.12155591696500778,0.375,0.7704115509986877,0.06926605850458145,0.026828380301594738,0.05513016879558563,0.8242846727371216,0.9048157334327698,0.7870967388153076,0.08489909768104553,0.3780006468296051,0.08359133452177048,17,0.08413734287023544,0.8113207817077637,0.8958691954612732,0.9295597672462464,0.04397394135594368,0.6371449828147888,0.20193986594676971,0.8368147611618042,0.7928439974784851,0.8501493334770203,0.8901098966598511,0.9048157334327698,0.12531329691410065,0.07288629561662674,0.04113924130797386,0.0695522129535675,0.1417069286108017,0.8242846727371216,0.6000000238418579,0.248725026845932,0.07095709443092346,0.4961433708667755,0.8501493334770203,0.12731872498989105,0.12758603692054749,0.9498714804649352,0.07843136787414551,0.7652173638343811,0.84375,0.9065980911254884,0.3108106851577759
smart_init_kenn_hybrid_adapter_bert_ms,0,xo9z7wqd,0.029520295560359955,0.6656903028488159,0.1420765072107315,0.774193525314331,0.0117647061124444,0.9396058320999146,0.25875189900398254,0.7997416257858276,0.04255492612719536,0.5526145696640015,0.2744685709476471,0.2365460693836212,0.17561356723308563,0.7142857313156128,0.41025641560554504,0.8017261028289795,0.7997416257858276,0.8017261028289795,0.846469521522522,0.5357984900474548,0.8787139058113098,0.2054794579744339,0.3543165326118469,0.640625,0.060000000000000005,0.119999997317791,0.375,0.5819593667984009,0.06827643513679504,0.030962321907281876,0.02222222276031971,0.8129456043243408,0.8965023159980774,0.6306451559066772,0.0680236667394638,0.3945253193378449,0.06095237657427788,17,0.10938546061515808,0.7358490824699402,0.8476763963699341,0.9295597672462464,0.03245436027646065,0.6656903028488159,0.22396543622016907,0.846469521522522,0.6279482841491699,0.8265928030014038,0.8787139058113098,0.8965023159980774,0.14959435164928436,0.0550774522125721,0.04615384712815285,0.06790697574615479,0.15682657063007355,0.8129456043243408,0.20000000298023224,0.28705069422721863,0.0786290317773819,0.5357984900474548,0.8265928030014038,0.12340105324983595,0.1216222420334816,0.9498714804649352,0.08711433410644531,0.739130437374115,0.5,0.8738217949867249,0.4040794372558594
smart_init_kenn_top_down_adapter_bert_ms,0,6c16x186,0.028145695105195045,0.6440475583076477,0.12682928144931793,0.8064516186714172,0.01034482754766941,0.9396058320999146,0.251728892326355,0.7990782260894775,0.04228829964995384,0.5064111351966858,0.2702651917934418,0.23822779953479767,0.1709696650505066,0.738095223903656,0.43589743971824646,0.7892731428146362,0.7990782260894775,0.7892731428146362,0.8399819135665894,0.5076237320899963,0.8807488679885864,0.190769225358963,0.3301808834075928,0.6666666865348816,0.04,0.1095406338572502,0.375,0.6010854244232178,0.06289926171302795,0.03005268983542919,0.019672129303216938,0.8137563467025757,0.8976538181304932,0.6612903475761414,0.07132916152477264,0.3920534551143646,0.05342236906290054,17,0.09623140096664427,0.7358490824699402,0.8562822937965393,0.9295597672462464,0.028218694031238556,0.6440475583076477,0.20452210307121277,0.8399819135665894,0.6446836590766907,0.8289836049079895,0.8807488679885864,0.8976538181304932,0.13708695769309998,0.05287713557481766,0.04288164526224136,0.06259965896606445,0.1496710479259491,0.8137563467025757,0.20000000298023224,0.2786175012588501,0.0693950206041336,0.5076237320899963,0.8289836049079895,0.11495284736156464,0.11339034885168076,0.9498714804649352,0.08143321424722672,0.791304349899292,0.5,0.880034327507019,0.355487197637558
smart_init_kenn_bottom_up_adapter_bert_ms,0,jj5bz1tb,0.028862478211522102,0.6484789848327637,0.125,0.8387096524238586,0.017543859779834747,0.9396058320999146,0.24649858474731445,0.7995030879974365,0.039783865213394165,0.512428343296051,0.2770586311817169,0.23961958289146423,0.1739436537027359,0.8095238208770752,0.43589743971824646,0.790266752243042,0.7995030879974365,0.790266752243042,0.841284453868866,0.5124630928039551,0.8827838897705078,0.21052631735801697,0.33690914511680603,0.6927083134651184,0.03,0.12099643796682358,0.375,0.6419161558151245,0.06635071337223053,0.02723680250346661,0.03333333507180214,0.8164291977882385,0.8993438482284546,0.6838709712028503,0.07376478612422943,0.3688349723815918,0.06429780274629593,17,0.09761159121990204,0.7169811129570007,0.8648881316184998,0.9295597672462464,0.03398926556110382,0.6484789848327637,0.2092006653547287,0.841284453868866,0.6804105043411255,0.8340874314308167,0.8827838897705078,0.8993438482284546,0.13871581852436066,0.0541401244699955,0.04521739110350609,0.06599849462509155,0.14691151678562164,0.8164291977882385,0.3333333432674408,0.25251153111457825,0.06846846640110016,0.5124630928039551,0.8340874314308167,0.1211017519235611,0.11969097703695296,0.9498714804649352,0.08580858260393143,0.7652173638343811,0.59375,0.8851757049560547,0.3605857491493225
