name,instance,run_id,test_incremental_location-city/macro_types/recall,test/macro_types/f1,test_incremental_location-county/macro_types/f1,test_incremental_location-bridge/macro_types/precision,test_pretraining/macro_example/f1,test_incremental/micro/recall,test_incremental_location-country/macro_types/f1,test_incremental/macro_example/f1,test_incremental_only/macro_example/f1,test_incremental_location-country/macro_types/precision,test_incremental_only/macro_types/f1,test_incremental_only/micro/precision,test_incremental_location-bridge/macro_types/recall,test_incremental_location/macro_types/precision,test_incremental_only/macro_types/precision,test_incremental_location-body_of_water/macro_types/recall,test_incremental/macro_example/recall,test_incremental_location-cemetery/macro_types/f1,test_incremental/micro/f1,test_incremental_location/macro_types/recall,test_incremental_location-province/macro_types/recall,test_incremental_location-cemetery/macro_types/precision,test/macro_types/precision,epoch,test_incremental_only/macro_example/precision,test_incremental_location-province/macro_types/f1,test_incremental_location-body_of_water/macro_types/f1,test/macro_example/precision,test_pretraining/macro_types/recall,test_pretraining/micro/recall,test_incremental_only/macro_example_exclusive/precision,test_incremental/macro_types/f1,test_incremental/macro_example_exclusive/recall,test/micro/recall,threshold_pretraining,test_incremental/micro/precision,test_incremental_only/micro/f1,test_pretraining/micro/f1,test_incremental_location-body_of_water/macro_types/precision,test_pretraining/micro/precision,test_incremental/macro_types/recall,test_pretraining/macro_types/precision,test_incremental_only/macro_example/recall,test_incremental_only/macro_example_exclusive/f1,test_incremental_only/micro/recall,test_incremental/macro_example/precision,test_incremental_location-city/macro_types/f1,test_incremental_only/macro_example_exclusive/recall,threshold_incremental,test/macro_types/recall,test_incremental_location-country/macro_types/recall,test_incremental_location-county/macro_types/recall,test_incremental_only/macro_types/recall,test_incremental_location/macro_types/f1,test_pretraining/macro_example/recall,test_incremental_location-bridge/macro_types/f1,test/micro/f1,test_pretraining/macro_types/f1,test_incremental_location-province/macro_types/precision,test_incremental/macro_example_exclusive/f1,test/micro/precision,test_incremental/macro_types/precision,test_incremental/macro_example_exclusive/precision,test_incremental_location-county/macro_types/precision,test/macro_example/f1,test/macro_example/recall,test_incremental_location-city/macro_types/precision,test_incremental_location-cemetery/macro_types/recall,test_pretraining/macro_example/precision
no_init_box_kenn_horizontal_adapter_bert_ms,1,kiu9idqm,0.0,0.8128648996353149,0.1818181872367859,0.48076921701431274,0.8969442248344421,0.716006875038147,0.1147540956735611,0.22997722029685977,0.0304044671356678,1.0,0.4853979647159576,0.7698412537574768,0.8064516186714172,0.921052634716034,0.7748038172721863,0.78125,0.212421715259552,0.7500000596046448,0.7976989150047302,0.9447301030158995,0.10256410390138626,0.9428571462631226,0.8758037686347961,23,0.03375086933374405,0.1860465109348297,0.8771929740905762,0.9213407635688782,0.7583657503128052,0.831501841545105,0.3129032254219055,0.5553855895996094,0.7847043871879578,0.831501841545105,0.25,0.9004328846931458,0.3803921341896057,0.8649449348449707,1.0,0.901190996170044,0.4273133873939514,0.8758037686347961,0.027661796659231182,0.28187882900238037,0.2526041567325592,0.2506958842277527,0.0,0.2564516067504883,0.01,0.7583657503128052,0.06086956337094307,0.10000000149011612,0.3533967137336731,0.9327411651611328,0.8738062381744385,0.6024096608161926,0.8649449348449707,0.8128648996353149,1.0,0.8495559692382812,0.901190996170044,0.7930848598480225,0.926092565059662,1.0,0.8969442248344421,0.8738062381744385,0.0,0.6226415038108826,0.9213407635688782
no_init_box_kenn_horizontal_adapter_bert_ms,0,eeh9t1sa,0.1666666716337204,0.8256514072418213,0.6363636255264282,0.4590163826942444,0.8993833065032959,0.7418244481086731,0.29629629850387573,0.232847660779953,0.041805628687143326,1.0,0.5888163447380066,0.7839506268501282,0.9032257795333862,0.921052634716034,0.9002058506011963,0.8125,0.21816283464431763,0.44117647409439087,0.8124411106109619,0.9447301030158995,0.25641027092933655,1.0,0.8914790153503418,48,0.04418928176164627,0.4000000059604645,0.8965517282485962,0.9204013347625732,0.7688769102096558,0.8376068472862244,0.4096774160861969,0.6443109512329102,0.8059125542640686,0.8376068472862244,0.25,0.8979166746139526,0.46520140767097473,0.8679881691932678,1.0,0.9006564617156982,0.5008914470672607,0.8914790153503418,0.03966597095131874,0.38757866621017456,0.3307291567325592,0.24965205788612368,0.28282830119132996,0.3677419424057007,0.01,0.7688769102096558,0.17391304671764374,0.46666666865348816,0.4374859035015106,0.9327411651611328,0.8793038129806519,0.6086956262588501,0.8679881691932678,0.8256514072418213,0.9090909361839294,0.8601595759391785,0.9006564617156982,0.9028116464614868,0.9222365021705629,1.0,0.8993833065032959,0.8793038129806519,0.9333333373069764,0.2830188572406769,0.9204013347625732
smart_init_box_adapter_bert_ms,2,78gxj721,0.1785714328289032,0.8254513144493103,0.6086956262588501,0.34939759969711304,0.8990898728370667,0.7900171875953674,0.49450549483299255,0.2331702560186386,0.05132056027650833,0.6716417670249939,0.6369373798370361,0.6489361524581909,0.9354838728904724,0.921052634716034,0.7395638227462769,0.71875,0.2251797914505005,0.7291666865348816,0.8189116716384888,0.9447301030158995,0.5641025900840759,0.8139534592628479,0.8713987469673157,91,0.05161215364933014,0.6470588445663452,0.8214285969734192,0.9145856499671936,0.7841064929962158,0.8490028381347656,0.47849464416503906,0.676132321357727,0.8318337202072144,0.8490028381347656,0.25,0.8500000238418579,0.5495495796203613,0.8688046932220459,0.9583333134651184,0.8895522356033325,0.607498288154602,0.8713987469673157,0.05103224515914917,0.4757912755012512,0.4765625,0.24174869060516355,0.28846150636672974,0.4731182754039765,0.25,0.7841064929962158,0.3913043439388275,0.46666666865348816,0.5593223571777344,0.9327411651611328,0.8841104507446289,0.5087718963623047,0.8688046932220459,0.8254513144493103,0.7586206793785095,0.8613513112068176,0.8895522356033325,0.7622499465942383,0.8930407762527466,0.875,0.8990898728370667,0.8841104507446289,0.75,0.6603773832321167,0.9145856499671936
smart_init_box_adapter_bert_ms,1,opoorcn5,0.1190476194024086,0.8195312023162842,0.64000004529953,0.26363635063171387,0.8962892889976501,0.7555937767028809,0.30872485041618347,0.228931725025177,0.04348643869161606,0.6764705777168274,0.5816259980201721,0.5629921555519104,0.9354838728904724,0.921052634716034,0.7259418368339539,0.65625,0.21981558203697205,0.6117647290229797,0.7931345701217651,0.9447301030158995,0.4615384638309479,0.8125,0.8696960210800171,80,0.04523312300443649,0.5806451439857483,0.7636364102363586,0.9125261306762696,0.7748379707336426,0.8408628702163696,0.4193548560142517,0.629790186882019,0.8120180368423462,0.8408628702163696,0.25,0.8346007466316223,0.4482758939266205,0.8629907965660095,0.91304349899292,0.886314868927002,0.5426186919212341,0.8696960210800171,0.0418696366250515,0.4031613767147064,0.3723958432674408,0.2388367056846619,0.2083333432674408,0.3881720304489136,0.24,0.7748379707336426,0.20000000298023224,0.5333333611488342,0.4851742386817932,0.9327411651611328,0.8806201815605164,0.41134747862815857,0.8629907965660095,0.8195312023162842,0.782608687877655,0.8456938862800598,0.886314868927002,0.7503306269645691,0.882283627986908,0.800000011920929,0.8962892889976501,0.8806201815605164,0.8333333134651184,0.49056604504585266,0.9125261306762696
smart_init_box_adapter_bert_ms,0,cqbwy52u,0.2738095223903656,0.8289976716041565,0.7419354915618896,0.3888888955116272,0.9003995656967163,0.7934595346450806,0.4473684132099152,0.23441347479820251,0.05573788285255432,0.9189189076423644,0.6687409281730652,0.6849817037582397,0.9032257795333862,0.921052634716034,0.7424691915512085,0.90625,0.22662955522537231,0.5617977380752563,0.8257949352264404,0.9447301030158995,0.6410256624221802,0.6944444179534912,0.8717619180679321,116,0.05683136358857155,0.6329113841056824,0.9354838132858276,0.9147007465362548,0.79023277759552,0.8498168587684631,0.5268816947937012,0.7029624581336975,0.8371893167495728,0.8498168587684631,0.25,0.8608776926994324,0.5692542195320129,0.870453417301178,0.9666666388511658,0.8921170830726624,0.6503822803497314,0.8717619180679321,0.05468568950891495,0.516744077205658,0.4869791567325592,0.2427511066198349,0.418181836605072,0.5069892406463623,0.23,0.79023277759552,0.2956521809101105,0.7666666507720947,0.608332633972168,0.9327411651611328,0.8865386247634888,0.5436892509460449,0.870453417301178,0.8289976716041565,0.625,0.8659437894821167,0.8921170830726624,0.7647920846939087,0.8967437744140625,0.71875,0.9003995656967163,0.8865386247634888,0.8846153616905212,0.4716981053352356,0.9147007465362548
no_init_box_adapter_bert_ms,2,4tqo0ghr,0.25,0.8306934833526611,0.6666666865348816,0.21167883276939392,0.8975722789764404,0.783993124961853,0.426666647195816,0.2301468849182129,0.056014835834503174,0.9142857193946838,0.6704847812652588,0.5966101884841919,0.9354838728904724,0.921052634716034,0.8295286893844604,0.875,0.2249768078327179,0.7415730357170105,0.8079822659492493,0.9447301030158995,0.41025641560554504,0.9166666865348816,0.8826443552970886,32,0.061238691210746765,0.5818182229995728,0.9333333373069764,0.9110009670257568,0.7845181226730347,0.8475783467292786,0.5677419304847717,0.7073566317558289,0.8310839533805847,0.8475783467292786,0.25,0.8334858417510986,0.5184094309806824,0.8661744594573975,1.0,0.8856049180030823,0.6103799343109131,0.8826443552970886,0.05161215364933014,0.5193117260932922,0.4583333432674408,0.23556019365787503,0.3962264060974121,0.4784946143627167,0.01,0.7845181226730347,0.27826085686683655,0.5666666626930237,0.5626156330108643,0.9327411651611328,0.8845337629318237,0.3452380895614624,0.8661744594573975,0.8306934833526611,1.0,0.8501827120780945,0.8856049180030823,0.8409691452980042,0.8701798915863037,0.8095238208770752,0.8975722789764404,0.8845337629318237,0.9545454382896424,0.6226415038108826,0.9110009670257568
no_init_box_adapter_bert_ms,1,dqios0up,0.261904776096344,0.8307815194129944,0.8518518805503845,0.2054794579744339,0.8969721794128418,0.7900171875953674,0.3899371027946472,0.2287859171628952,0.05826326832175255,0.7045454382896423,0.6789680123329163,0.563076913356781,0.9677419066429138,0.921052634716034,0.7906116843223572,0.9375,0.22607862949371335,0.7422680258750916,0.8035010695457458,0.9447301030158995,0.28205129504203796,0.8181818127632141,0.8777797222137451,37,0.06367432326078415,0.4399999976158142,0.952380895614624,0.9084493517875672,0.7885603904724121,0.8490028381347656,0.5903225541114807,0.7130061388015747,0.8351542353630066,0.8490028381347656,0.25,0.8174532651901245,0.516219973564148,0.864932119846344,0.9677419066429138,0.8814705014228821,0.6386756896972656,0.8777797222137451,0.05369984358549118,0.5401568412780762,0.4765625,0.2315588146448135,0.40366971492767334,0.4978494644165039,0.01,0.7885603904724121,0.269565224647522,0.7666666507720947,0.5949535965919495,0.9327411651611328,0.8857813477516174,0.33898305892944336,0.864932119846344,0.8307815194129944,1.0,0.8451551198959351,0.8814705014228821,0.8069168329238892,0.855398416519165,0.9583333134651184,0.8969721794128418,0.8857813477516174,0.8799999952316284,0.6792452931404114,0.9084493517875672
no_init_box_adapter_bert_ms,0,2p0awpw3,0.2857142984867096,0.8274702429771423,0.7307692766189575,0.31111112236976624,0.898980975151062,0.7624784708023071,0.3571428656578064,0.2322917878627777,0.04917720705270767,1.0,0.6301494836807251,0.6863636374473572,0.9032257795333862,0.921052634716034,0.8506364822387695,0.9375,0.2217293083667755,0.48571425676345825,0.8128440380096436,0.9447301030158995,0.20512820780277252,1.0,0.8852828145027161,29,0.05254001542925835,0.3333333134651184,0.952380895614624,0.9162839651107788,0.7767455577850342,0.8424908518791199,0.48709675669670105,0.6751735210418701,0.8190873861312866,0.8424908518791199,0.25,0.8703339695930481,0.5,0.8677425980567932,0.9677419066429138,0.8945549130439758,0.5559722185134888,0.8852828145027161,0.04621897637844086,0.4559203088283539,0.3932291567325592,0.24391093850135803,0.4363636374473572,0.4284946322441101,0.01,0.7767455577850342,0.21739129722118375,0.6333333253860474,0.5004354119300842,0.9327411651611328,0.8823193311691284,0.4628099501132965,0.8677425980567932,0.8274702429771423,0.8888888955116272,0.8581061363220215,0.8945549130439758,0.8594384789466858,0.9010282754898072,0.8636363744735718,0.898980975151062,0.8823193311691284,0.9230769276618958,0.3207547068595886,0.9162839651107788
no_init_kenn_horizontal_adapter_bert_ms,2,2aja5yjn,0.2857142984867096,0.8570281267166138,0.6779661774635315,0.23999999463558197,0.9041727781295776,0.8141136169433594,0.49723756313323975,0.23440223932266235,0.06518496572971344,0.6818181872367859,0.6786500811576843,0.5880681872367859,0.9677419066429138,0.9295597672462464,0.7220761775970459,0.875,0.23190675675868988,0.7272726893424988,0.8194023370742798,0.9498714804649352,0.6153846383094788,0.782608687877655,0.8815128207206726,19,0.07028532028198242,0.7272727489471436,0.8615384697914124,0.9112386703491212,0.8338667750358582,0.8707773685455322,0.6516128778457642,0.7117635011672974,0.8566837906837463,0.8707773685455322,0.375,0.8247602581977844,0.5625,0.8802716135978699,0.8484848737716675,0.8899750709533691,0.6788660287857056,0.8815128207206726,0.06077476590871811,0.6043276786804199,0.5390625,0.23695197701454165,0.4363636374473572,0.5634408593177795,0.18000000000000002,0.8338667750358582,0.3913043439388275,0.6666666865348816,0.6401510238647461,0.9396058320999146,0.8972156047821045,0.3846153914928436,0.8802716135978699,0.8570281267166138,0.8888888955116272,0.8659021854400635,0.8899750709533691,0.748011589050293,0.8753212690353394,0.6896551847457886,0.9041727781295776,0.8972156047821045,0.9230769276618958,0.6792452931404114,0.9112386703491212
no_init_kenn_horizontal_adapter_bert_ms,1,2lzy4hpl,0.4166666567325592,0.8530072569847107,0.8064516186714172,0.21897810697555545,0.9024755358695984,0.824440598487854,0.4530386626720429,0.2306636273860931,0.06707123667001724,0.6212121248245239,0.6442917585372925,0.5189573168754578,0.9677419066429138,0.9295597672462464,0.6152322292327881,0.96875,0.23373347520828247,0.64000004529953,0.8053804039955139,0.9498714804649352,0.43589743971824646,0.5555555820465088,0.8681573271751404,28,0.07028531283140182,0.5151515007019043,0.8157894015312195,0.9056947827339172,0.8383769989013672,0.87321937084198,0.6516128778457642,0.6813350319862366,0.8634318113327026,0.87321937084198,0.375,0.7871816158294678,0.5434242486953735,0.8764297366142273,0.7045454382896423,0.8796638250350952,0.7104374170303345,0.8681573271751404,0.0641382485628128,0.6218152642250061,0.5703125,0.22767339646816256,0.546875,0.5946236848831177,0.06999999999999999,0.8383769989013672,0.35652172565460205,0.8333333134651184,0.6762325763702393,0.9396058320999146,0.8992792367935181,0.3571428656578064,0.8764297366142273,0.8530072569847107,0.6296296119689941,0.8520915508270264,0.8796638250350952,0.6545231342315674,0.8410454392433167,0.78125,0.9024755358695984,0.8992792367935181,0.7954545617103577,0.7547169923782349,0.9056947827339172
no_init_kenn_horizontal_adapter_bert_ms,0,22s3kp4r,0.4047619104385376,0.8587080240249634,0.6760563254356384,0.21804511547088623,0.9052999019622804,0.8364887833595276,0.6408839821815491,0.23502859473228457,0.07241100072860718,0.8787878751754761,0.6925361156463623,0.5839598774909973,0.9354838728904724,0.9295597672462464,0.6929875016212463,0.96875,0.23654603958129883,0.6181818246841431,0.8251273036003113,0.9498714804649352,0.5897436141967773,0.5964912176132202,0.8778767585754395,25,0.07486662268638611,0.6666666865348816,0.911764681339264,0.9104616641998292,0.840358555316925,0.8760683536529541,0.6940860152244568,0.7234326601028442,0.8738217353820801,0.8760683536529541,0.375,0.8140703439712524,0.595146894454956,0.8813594579696655,0.8611111044883728,0.8867147564888,0.7243084907531738,0.8778767585754395,0.07011134177446365,0.6713200211524963,0.6067708134651184,0.23353050649166107,0.5666666626930237,0.6499999761581421,0.1,0.840358555316925,0.5043478012084961,0.800000011920929,0.6920852661132812,0.9396058320999146,0.900196373462677,0.3536585569381714,0.8813594579696655,0.8587080240249634,0.7666666507720947,0.8682162165641785,0.8867147564888,0.7225589752197266,0.8626821041107178,0.5853658318519592,0.9052999019622804,0.900196373462677,0.9444444179534912,0.6415094137191772,0.9104616641998292
smart_init_kenn_hybrid_adapter_bert_ms,2,3p8fe7gi,0.761904776096344,0.8206270337104797,0.03025210276246071,0.04736842215061188,0.8407476544380188,0.8769363164901733,0.24928365647792816,0.1360500603914261,0.04730121046304703,0.14922812581062317,0.12646377086639404,0.06932409107685089,0.8709677457809448,0.9295597672462464,0.06942731142044067,0.875,0.24249014258384705,0.12861736118793488,0.33989328145980835,0.9498714804649352,0.6410256624221802,0.07029876857995987,0.7999317049980164,11,0.03359263762831688,0.07610349357128143,0.09286899119615556,0.7873270511627197,0.8424217700958252,0.8856328725814819,0.311436265707016,0.28550440073013306,0.8957797884941101,0.8856328725814819,0.375,0.21079851686954496,0.1266109049320221,0.6491162180900574,0.04903677850961685,0.5123013257980347,0.7387510538101196,0.7999317049980164,0.07991185784339905,0.4385280013084411,0.7291666865348816,0.09454841911792757,0.19783617556095123,0.7408602237701416,0.03,0.8424217700958252,0.7565217614173889,0.30000001192092896,0.7085909843444824,0.9396058320999146,0.9019452333450316,0.08985025435686111,0.6491162180900574,0.8206270337104797,0.040453072637319565,0.5025808215141296,0.5123013257980347,0.17694386839866638,0.3492701053619385,0.0159292034804821,0.8407476544380188,0.9019452333450316,0.11367673426866531,0.7547169923782349,0.7873270511627197
smart_init_kenn_top_down_adapter_bert_ms,2,jih8w98d,0.7023809552192688,0.8208723664283752,0.03678929805755615,0.05100182071328163,0.8410952091217041,0.8743545413017273,0.25072887539863586,0.13607320189476013,0.05187075957655907,0.1506129652261734,0.1261587142944336,0.06893976777791977,0.9032257795333862,0.9295597672462464,0.06920186430215836,0.875,0.24257713556289673,0.12882448732852936,0.34008365869522095,0.9498714804649352,0.6410256624221802,0.07042253762483597,0.7999035120010376,12,0.038238558918237686,0.07518796622753143,0.0934891551733017,0.7877845764160156,0.8429701328277588,0.8850224018096924,0.3545084595680237,0.28553247451782227,0.8961011171340942,0.8850224018096924,0.375,0.2110949456691742,0.12585188448429108,0.6496862769126892,0.04938271641731262,0.5132169127464294,0.7425891757011414,0.7999035120010376,0.08060774207115173,0.4808921813964844,0.7213541865348816,0.0945575311779976,0.18070444464683533,0.7473118305206299,0.06999999999999999,0.8429701328277588,0.747826099395752,0.36666667461395264,0.7129774689674377,0.9396058320999146,0.9021448493003844,0.09655171632766724,0.6496862769126892,0.8208723664283752,0.03993610292673111,0.5026662349700928,0.5132169127464294,0.17674660682678223,0.3493037819862366,0.019366197288036343,0.8410952091217041,0.9021448493003844,0.10369068384170532,0.7547169923782349,0.7877845764160156
smart_init_kenn_bottom_up_adapter_bert_ms,2,d77urzq8,0.7023809552192688,0.8160592317581177,0.0235294122248888,0.046181172132492065,0.8401167988777161,0.8562822937965393,0.238163560628891,0.13684377074241638,0.04038177058100701,0.14261168241500854,0.11595182865858078,0.06371328979730606,0.8387096524238586,0.9295597672462464,0.06376921385526657,0.84375,0.2388367056846619,0.12140575051307678,0.33305442333221436,0.9498714804649352,0.41025641560554504,0.06631762534379959,0.7992244362831116,11,0.027892105281352997,0.04984423890709877,0.08970099687576294,0.788434624671936,0.8336184620857239,0.8807488679885864,0.2585867941379547,0.27431023120880127,0.8822836875915527,0.8807488679885864,0.375,0.20673176646232605,0.11631076782941818,0.6465491652488708,0.04736842215061188,0.510738730430603,0.6771277785301208,0.7992244362831116,0.073126882314682,0.3743780553340912,0.6666666865348816,0.09589339792728424,0.18266254663467407,0.6779569983482361,0.03,0.8336184620857239,0.7217391133308411,0.23333333432674408,0.6381644010543823,0.9396058320999146,0.8990497589111328,0.0875420942902565,0.6465491652488708,0.8160592317581177,0.02653399668633938,0.5055128335952759,0.510738730430603,0.17199303209781647,0.3542385697364807,0.012389380484819412,0.8401167988777161,0.8990497589111328,0.10498220473527908,0.7169811129570007,0.788434624671936
smart_init_kenn_hybrid_adapter_bert_ms,1,wzpv0yz2,0.3571428656578064,0.8386238217353821,0.8727272748947144,0.13488371670246124,0.8938512802124023,0.8115318417549133,0.39269405603408813,0.2140328735113144,0.06456311792135239,0.4134615361690521,0.5098748803138733,0.32176655530929565,0.9354838728904724,0.9295597672462464,0.4285085201263428,0.90625,0.23176178336143496,0.44897958636283875,0.7279043197631836,0.9498714804649352,0.41025641560554504,0.3510638177394867,0.8448168635368347,39,0.06878086179494858,0.3764705955982208,0.5800000429153442,0.8908191919326782,0.8325209021568298,0.8701668977737427,0.6376651525497437,0.5665955543518066,0.8561482429504395,0.8701668977737427,0.375,0.659902036190033,0.4007858335971832,0.8548581004142761,0.4264705777168274,0.840078592300415,0.6694449186325073,0.8448168635368347,0.06083275377750397,0.598562479019165,0.53125,0.19882360100746155,0.3614457845687866,0.5639784932136536,0.53,0.8325209021568298,0.373913049697876,0.800000011920929,0.6293840408325195,0.9396058320999146,0.8969041109085083,0.23577235639095304,0.8548581004142761,0.8386238217353821,0.3478260934352875,0.7906560897827148,0.840078592300415,0.49113988876342773,0.7344717979431152,0.959999978542328,0.8938512802124023,0.8969041109085083,0.3658536672592163,0.6226415038108826,0.8908191919326782
smart_init_kenn_top_down_adapter_bert_ms,1,rvs8vze3,0.511904776096344,0.8040602803230286,0.012765957042574884,0.056521739810705185,0.8493198752403259,0.783993124961853,0.14867256581783295,0.15691092610359192,0.03647854924201965,0.09333333373069765,0.09779250621795654,0.054724786430597305,0.8387096524238586,0.9295597672462464,0.05485672876238823,0.46875,0.22616562247276303,0.1380670666694641,0.35725486278533936,0.9498714804649352,0.20512820780277252,0.07709251344203949,0.7981103658676147,12,0.028853099793195724,0.03094777651131153,0.0660792887210846,0.8125081062316895,0.8100994825363159,0.8636548519134521,0.26749616861343384,0.2487075626850128,0.8354755640029907,0.8636548519134521,0.375,0.23133569955825808,0.09753331542015076,0.6783345341682434,0.035545025020837784,0.5584945678710938,0.5124948620796204,0.7981103658676147,0.04958246275782585,0.3381914794445038,0.4479166567325592,0.12012666463851927,0.1644359529018402,0.45967745780944824,0.15000000000000002,0.8100994825363159,0.365217387676239,0.10000000149011612,0.4500125050544739,0.9396058320999146,0.8896253705024719,0.10590631514787674,0.6783345341682434,0.8040602803230286,0.016736401244997978,0.5796427130699158,0.5584945678710938,0.16419459879398346,0.4437584280967712,0.006818181835114956,0.8493198752403259,0.8896253705024719,0.09794988483190536,0.6603773832321167,0.8125081062316895
smart_init_kenn_bottom_up_adapter_bert_ms,1,y1rk4byx,0.8928571343421936,0.8248312473297119,0.05232558026909828,0.04545454680919647,0.83369380235672,0.8958691954612732,0.2142857313156128,0.1201682984828949,0.038672152906656265,0.12556053698062897,0.1220204159617424,0.06622806936502457,0.9354838728904724,0.9295597672462464,0.06616170704364777,0.90625,0.24524471163749695,0.12716762721538544,0.31947216391563416,0.9498714804649352,0.5897436141967773,0.0688575878739357,0.7995234727859497,11,0.02508450299501419,0.06515580415725708,0.08567208051681519,0.7731072902679443,0.8517935872077942,0.8901098966598511,0.23255759477615356,0.2862251400947571,0.90595543384552,0.8901098966598511,0.375,0.19439776241779327,0.12216828018426897,0.627997100353241,0.04496124014258385,0.4851375222206116,0.8043537139892578,0.7995234727859497,0.08437716960906982,0.3585283160209656,0.7864583134651184,0.07958130538463593,0.20604395866394043,0.7822580337524414,0.01,0.8517935872077942,0.730434775352478,0.6000000238418579,0.7835655212402344,0.9396058320999146,0.9045838117599488,0.086696557700634,0.627997100353241,0.8248312473297119,0.03448275849223137,0.443912148475647,0.4851375222206116,0.17408645153045654,0.29398027062416077,0.0273556225001812,0.83369380235672,0.9045838117599488,0.11645963042974472,0.8301886916160583,0.7731072902679443
smart_init_kenn_hybrid_adapter_bert_ms,0,bpduz479,0.7142857313156128,0.8136096596717834,0.018450185656547543,0.0476190485060215,0.8463284969329834,0.8450946807861328,0.24375000596046448,0.14926062524318695,0.04295641928911209,0.1485714316368103,0.120746910572052,0.06721992045640945,0.8064516186714172,0.9295597672462464,0.06720777601003647,0.65625,0.2364590615034103,0.1345454603433609,0.35247665643692017,0.9498714804649352,0.43589743971824646,0.0744466781616211,0.7996542453765869,11,0.0313400961458683,0.0593368262052536,0.07763400673866272,0.8012678623199463,0.8280608654022217,0.8781033754348755,0.2905529737472534,0.27468472719192505,0.8735004663467407,0.8781033754348755,0.375,0.22267574071884155,0.12153039127588272,0.6646130681037903,0.04125736653804779,0.5346301794052124,0.6382246017456055,0.7996542453765869,0.06825561821460724,0.3982475697994232,0.6328125,0.10904745757579803,0.2010050117969513,0.6327956914901733,0.060000000000000005,0.8280608654022217,0.678260862827301,0.1666666716337204,0.5937036871910095,0.9396058320999146,0.8967591524124146,0.08992806077003479,0.6646130681037903,0.8136096596717834,0.03183520585298538,0.5513817667961121,0.5346301794052124,0.17500177025794983,0.4028308093547821,0.009765625,0.8463284969329834,0.8967591524124146,0.11695906519889832,0.698113203048706,0.8012678623199463
smart_init_kenn_top_down_adapter_bert_ms,0,5uyaf3so,0.738095223903656,0.8201183080673218,0.03454231098294258,0.05156537890434265,0.844325065612793,0.871772825717926,0.2541106045246124,0.14251741766929626,0.05172521248459816,0.15342959761619568,0.12991033494472504,0.07139135152101517,0.9032257795333862,0.9295597672462464,0.07162438333034515,0.84375,0.24156227707862857,0.13494810461997986,0.34961172938346863,0.9498714804649352,0.5897436141967773,0.07428571581840515,0.8002063035964966,12,0.03864946961402893,0.07407407462596893,0.09358751773834229,0.7944283485412598,0.8410466313362122,0.8844118714332581,0.3583179712295532,0.2872624099254608,0.8923522233963013,0.8844118714332581,0.375,0.21864882111549375,0.12979631125926971,0.6580860018730164,0.04954128339886665,0.5239932537078857,0.729124903678894,0.8002063035964966,0.07817211747169495,0.4795427620410919,0.7135416865348816,0.10107490420341492,0.19871795177459717,0.7247312068939209,0.09,0.8410466313362122,0.739130437374115,0.3333333432674408,0.697589635848999,0.9396058320999146,0.900909662246704,0.09756097942590714,0.6580860018730164,0.8201183080673218,0.03951890021562576,0.5264717936515808,0.5239932537078857,0.17886629700660706,0.37337952852249146,0.018214935436844822,0.844325065612793,0.900909662246704,0.11481481790542604,0.7358490824699402,0.7944283485412598
smart_init_kenn_bottom_up_adapter_bert_ms,0,78i2ub4b,0.7023809552192688,0.8110573887825012,0.018382351845502853,0.04681647941470146,0.8450599908828735,0.8339070677757263,0.22769232094287872,0.14807872474193573,0.037326086312532425,0.1383177638053894,0.11248810589313508,0.06273867934942245,0.8064516186714172,0.9295597672462464,0.06256811320781708,0.53125,0.23431339859962463,0.12389380484819412,0.3446558713912964,0.9498714804649352,0.3846153914928436,0.068359375,0.7990742921829224,11,0.02633214183151722,0.05226480960845947,0.06181818246841431,0.8003697991371155,0.823405385017395,0.8754578828811646,0.2441244125366211,0.2666279077529907,0.8655741214752197,0.8754578828811646,0.375,0.2172158658504486,0.11358024924993516,0.6600183844566345,0.03281853348016739,0.5296725034713745,0.605636477470398,0.7990742921829224,0.06408025324344635,0.34604889154434204,0.5989583134651184,0.1082422062754631,0.19601328670978543,0.5940860509872437,0.05,0.823405385017395,0.643478274345398,0.1666666716337204,0.5564600825309753,0.9396058320999146,0.895035982131958,0.08849557489156723,0.6600183844566345,0.8110573887825012,0.028037382289767265,0.5470157265663147,0.5296725034713745,0.1709420680999756,0.3998561501502991,0.009727626107633114,0.8450599908828735,0.895035982131958,0.1138996109366417,0.6603773832321167,0.8003697991371155
