name,instance,run_id,test_pretraining/macro_types/f1,test_incremental_organization-sports_team/macro_types/f1,test_incremental_organization-educational_institution/macro_types/recall,test_pretraining/macro_example/f1,threshold_incremental,test_incremental/micro/f1,test_incremental_organization-terrorist_organization/macro_types/precision,test_pretraining/micro/f1,test_incremental_only/macro_example_exclusive/precision,test_incremental_only/macro_example/precision,test_incremental_organization-sports_league/macro_types/recall,test_incremental_organization-fraternity_sorority/macro_types/precision,test_incremental/macro_types/f1,test_incremental_organization-terrorist_organization/macro_types/recall,test_incremental_organization-educational_institution/macro_types/precision,test/macro_example/f1,test_incremental/macro_example/precision,test_pretraining/macro_types/precision,test_incremental_only/macro_types/f1,test_incremental/macro_types/precision,test_incremental/macro_example_exclusive/f1,test/micro/precision,test/macro_types/precision,test_incremental/macro_types/recall,test/micro/f1,test/macro_example/precision,test_incremental/micro/recall,test_incremental_organization-sports_league/macro_types/precision,test_incremental_organization/macro_types/f1,threshold_pretraining,test_incremental_organization-airline/macro_types/f1,test_incremental/macro_example/recall,test_incremental_organization-airline/macro_types/recall,epoch,test_incremental_only/macro_types/precision,test_incremental_organization-educational_institution/macro_types/f1,test_pretraining/macro_example/recall,test_incremental_organization-company/macro_types/f1,test_incremental_organization-sports_team/macro_types/recall,test/macro_example/recall,test_pretraining/micro/recall,test_pretraining/macro_types/recall,test_incremental_only/micro/recall,test_incremental_only/macro_example/f1,test_incremental_only/macro_example_exclusive/recall,test_incremental_organization-fraternity_sorority/macro_types/f1,test/macro_types/recall,test_incremental_organization/macro_types/precision,test_pretraining/macro_example/precision,test_incremental_organization-company/macro_types/precision,test_incremental/macro_example/f1,test_incremental/macro_example_exclusive/precision,test_incremental_organization-sports_team/macro_types/precision,test/macro_types/f1,test_incremental_only/macro_example_exclusive/f1,test_incremental/micro/precision,test_incremental_only/micro/precision,test_incremental_organization/macro_types/recall,test_pretraining/micro/precision,test_incremental_only/macro_types/recall,test_incremental_only/macro_example/recall,test/micro/recall,test_incremental_organization-company/macro_types/recall,test_incremental_organization-sports_league/macro_types/f1,test_incremental_organization-airline/macro_types/precision,test_incremental/macro_example_exclusive/recall,test_incremental_only/micro/f1,test_incremental_organization-terrorist_organization/macro_types/f1,test_incremental_organization-fraternity_sorority/macro_types/recall
no_init_box_kenn_horizontal_adapter_bert_ms,1,uxg0cxtm,0.7912052273750305,0.1764705777168274,0.0,0.8968287706375122,0.02,0.6298568844795227,1.0,0.857598602771759,0.11256544291973114,0.0149617251008749,0.13333334028720856,1.0,0.391571581363678,0.23333333432674408,0.0,0.8968287706375122,0.14578984677791595,0.8503818511962891,0.30099013447761536,0.5977145433425903,0.6899517774581909,0.9058638215065002,0.8503818511962891,0.291156142950058,0.857598602771759,0.9245187044143676,0.5202702879905701,1.0,0.8363273739814758,0.25,0.0,0.09075620770454408,0.0,44,0.5714285969734192,0.0,0.8707492351531982,0.0,0.09677419066429138,0.8707492351531982,0.8142164945602417,0.7397288084030151,0.10189573466777802,0.01442093960940838,0.10471204668283464,0.98305082321167,0.7397288084030151,0.7817164063453674,0.9245187044143676,0.0,0.11187110096216202,0.8991416096687317,1.0,0.7912052273750305,0.10849681496620178,0.7979274392127991,1.0,0.8991416096687317,0.9058638215065002,0.2043010890483856,0.01391788385808468,0.8142164945602417,0.0,0.2352941334247589,0.0,0.55972820520401,0.1849462389945984,0.3783783614635467,0.9666666388511658
no_init_box_kenn_horizontal_adapter_bert_ms,0,yz4uel9h,0.8298388123512268,0.41025638580322266,0.14084507524967194,0.9008291959762572,0.01,0.6802096962928772,1.0,0.8642992973327637,0.26178011298179626,0.03479471057653427,0.2666666805744171,1.0,0.652896523475647,0.6666666865348816,0.8333333134651184,0.9008291959762572,0.14578984677791595,0.9009770750999452,0.6059897541999817,0.9518811702728271,0.7315337657928467,0.9066519141197203,0.9009770750999452,0.4968397617340088,0.8642992973327637,0.9247506856918336,0.5844594836235046,1.0,0.8363273739814758,0.25,0.8679245114326477,0.0999768078327179,0.7666666507720947,88,0.9761905670166016,0.240963876247406,0.8781141042709351,0.019801979884505272,0.25806450843811035,0.8781141042709351,0.8257269859313965,0.7691121697425842,0.2369668185710907,0.0331551693379879,0.23821988701820376,0.98305082321167,0.7691121697425842,0.7817164063453674,0.9247506856918336,1.0,0.1186133548617363,0.8991416096687317,1.0,0.8298388123512268,0.249444916844368,0.8134796023368835,0.9803921580314636,0.8991416096687317,0.9066519141197203,0.4393680691719055,0.031663186848163605,0.8257269859313965,0.009999999776482582,0.4210526645183563,1.0,0.6165951490402222,0.38167938590049744,0.800000011920929,0.9666666388511658
smart_init_box_adapter_bert_ms,2,zsbllwtg,0.8096475601196289,0.08670520037412643,0.8450704216957092,0.843651533126831,0.05,0.2659206688404083,0.045385777950286865,0.6248483657836914,0.15074171125888824,0.02003595605492592,0.8333333134651184,0.044006068259477615,0.28884729743003845,1.0,0.08888889104127884,0.843651533126831,0.0389663502573967,0.7894209027290344,0.15370109677314758,0.17098796367645264,0.3799811601638794,0.4831696152687073,0.7894209027290344,0.9296191930770874,0.6248483657836914,0.7876347303390503,0.9099099040031432,0.03770739212632179,0.8363273739814758,0.25,0.08522727340459824,0.14709463715553284,1.0,25,0.08374105393886566,0.1608579158782959,0.9082463383674622,0.43023252487182617,0.9677419066429138,0.9082463383674622,0.8840872645378113,0.8309378623962402,0.921800971031189,0.03445875644683838,0.925392746925354,0.08417996764183044,0.8309378623962402,0.7817164063453674,0.7876347303390503,0.280303031206131,0.061611417680978775,0.2403203547000885,0.045385777950286865,0.8096475601196289,0.25925251841545105,0.1557140052318573,0.08360197395086288,0.8991416096687317,0.4831696152687073,0.93397319316864,0.12299931049346924,0.8840872645378113,0.925000011920929,0.0721500813961029,0.044510386884212494,0.9071888327598572,0.15330049395561218,0.08683067560195923,0.9666666388511658
smart_init_box_adapter_bert_ms,1,joem213l,0.7958723902702332,0.09811320900917052,0.7183098793029785,0.8619930148124695,0.09,0.3001011312007904,0.03400000184774399,0.6695132255554199,0.13038519024848938,0.01733025163412094,0.7333333492279053,0.023952096700668335,0.2856407165527344,0.5666666626930237,0.10159362852573396,0.8619930148124695,0.05110928788781166,0.7904207110404968,0.16215656697750092,0.17798671126365662,0.4585566818714142,0.5438264608383179,0.7904207110404968,0.7228534817695618,0.6695132255554199,0.8273600339889526,0.8355855941772461,0.04339250549674034,0.8363273739814758,0.25,0.08534321933984756,0.13636627793312073,0.7666666507720947,25,0.09173962473869324,0.178010493516922,0.8996520638465881,0.48933145403862,0.8387096524238586,0.8996520638465881,0.8707593083381653,0.801399827003479,0.7654028534889221,0.02963925525546074,0.7696335315704346,0.0451977401971817,0.801399827003479,0.7817164063453674,0.8273600339889526,0.3419483006000519,0.07435191422700882,0.3152105212211609,0.05210420861840248,0.7958723902702332,0.22299273312091827,0.182893767952919,0.09173530340194702,0.8991416096687317,0.5438264608383179,0.697669506072998,0.10229645669460297,0.8707593083381653,0.8600000143051147,0.08193669468164444,0.045186638832092285,0.8410228490829468,0.16383464634418488,0.06415094435214996,0.4000000059604645
smart_init_box_adapter_bert_ms,0,50ndog9o,0.8069168329238892,0.07774799317121506,0.8309859037399292,0.8377281427383423,0.04,0.2515213191509247,0.03661971911787987,0.6101080775260925,0.1485539674758911,0.019745171070098877,0.9666666388511658,0.02970297075808048,0.2793828547000885,0.8666666746139526,0.08274894952774048,0.8377281427383423,0.0415051206946373,0.7886383533477783,0.14261436462402344,0.16550995409488678,0.3988899886608124,0.46587884426116943,0.7886383533477783,0.8954930305480957,0.6101080775260925,0.778154730796814,0.9076576828956604,0.04090268164873123,0.8363273739814758,0.25,0.08042895793914795,0.14642775058746338,1.0,23,0.07748047262430191,0.15051020681858063,0.907179355621338,0.42185792326927185,0.9354838728904724,0.907179355621338,0.8836833834648132,0.8260626792907715,0.9170616269111632,0.03396724537014961,0.9136126041412354,0.05698779225349426,0.8260626792907715,0.7817164063453674,0.778154730796814,0.26993006467819214,0.06467736512422562,0.25597792863845825,0.04055944085121155,0.8069168329238892,0.25555458664894104,0.14598804712295532,0.07763289660215378,0.8991416096687317,0.46587884426116943,0.8949719071388245,0.12143354117870332,0.8836833834648132,0.9649999737739564,0.078484445810318,0.04189944267272949,0.9030758142471312,0.1431477665901184,0.07027027010917664,0.699999988079071
no_init_box_adapter_bert_ms,2,4fnpyp49,0.8384764194488525,0.6222221851348877,0.4507042169570923,0.9032986760139464,0.02,0.715374767780304,0.9333333373069764,0.8691903352737427,0.37696337699890137,0.05010438710451126,0.2666666805744171,1.0,0.7431046962738037,0.9333333373069764,0.9142857193946838,0.9032986760139464,0.14544188976287842,0.8976607918739319,0.7196844816207886,0.9286669492721558,0.761205792427063,0.906757354736328,0.8976607918739319,0.6193490028381348,0.8691903352737427,0.9247912764549256,0.6340090036392212,1.0,0.8363273739814758,0.25,0.98305082321167,0.10719671100378036,0.9666666388511658,60,0.9496599435806274,0.6037735342979431,0.8827823996543884,0.03902439400553703,0.4516128897666931,0.8827823996543884,0.834612250328064,0.7866135239601135,0.3412322402000427,0.04779934138059616,0.3438045382499695,0.98305082321167,0.7866135239601135,0.7817164063453674,0.9247912764549256,0.800000011920929,0.1234244629740715,0.8969957232475281,1.0,0.8384764194488525,0.35962122678756714,0.8206996917724609,0.959999978542328,0.8991416096687317,0.906757354736328,0.5793786644935608,0.045697055757045746,0.834612250328064,0.019999999552965164,0.4210526645183563,1.0,0.6611230373382568,0.503496527671814,0.9333333373069764,0.9666666388511658
no_init_box_adapter_bert_ms,1,z7cq2tit,0.827194333076477,0.5909090638160706,0.15492957830429077,0.8999451398849487,0.03,0.6732542514801025,1.0,0.8633382320404053,0.2408376932144165,0.032011136412620544,0.2666666805744171,1.0,0.624200701713562,0.5666666626930237,0.8461538553237915,0.8999451398849487,0.14578984677791595,0.9012060165405272,0.5695966482162476,0.9534837603569032,0.7277446985244751,0.9064860343933104,0.9012060165405272,0.4639699459075928,0.8633382320404053,0.9245476722717284,0.5754504799842834,1.0,0.8363273739814758,0.25,0.604651153087616,0.09910693764686584,0.4333333373069763,49,0.978022038936615,0.261904776096344,0.876617968082428,0.009950248524546623,0.4193548262119293,0.876617968082428,0.8241114616394043,0.7644164562225342,0.21800947189331055,0.03120862878859043,0.22905761003494263,0.98305082321167,0.7644164562225342,0.7817164063453674,0.9245476722717284,1.0,0.11799897998571396,0.8991416096687317,1.0,0.827194333076477,0.23479999601840973,0.8111110925674438,0.978723406791687,0.8991416096687317,0.9064860343933104,0.40180256962776184,0.030445372685790065,0.8241114616394043,0.004999999888241291,0.4210526645183563,1.0,0.6112303137779236,0.356589138507843,0.7234042882919312,0.9666666388511658
no_init_box_adapter_bert_ms,0,twy7g3d3,0.839385986328125,0.6521738767623901,0.2112676054239273,0.9037134051322936,0.01,0.7187893986701965,0.8823529481887817,0.8695652484893799,0.3952879905700683,0.05254001542925835,0.4333333373069763,1.0,0.7536066770553589,1.0,0.8333333134651184,0.9037134051322936,0.14474600553512573,0.8959744572639465,0.7332584261894226,0.9168628454208374,0.7641226053237915,0.9059081077575684,0.8959744572639465,0.6397016644477844,0.8695652484893799,0.9243447780609132,0.6418918967247009,1.0,0.8363273739814758,0.25,0.9677419066429138,0.10829854011535645,1.0,76,0.9361695051193236,0.33707866072654724,0.8839828968048096,0.16363635659217834,0.4838709533214569,0.8839828968048096,0.8360258340835571,0.7895210385322571,0.35781991481781006,0.05004968121647835,0.3595113456249237,1.0,0.7895210385322571,0.7817164063453674,0.9243447780609132,0.8999999761581421,0.12389740347862244,0.8927038311958313,1.0,0.839385986328125,0.3765517473220825,0.8166189193725586,0.9320987462997437,0.8991416096687317,0.9059081077575684,0.602638840675354,0.04778473824262619,0.8360258340835571,0.09000000357627869,0.604651153087616,0.9375,0.6679184436798096,0.517123281955719,0.9375,1.0
no_init_kenn_horizontal_adapter_bert_ms,2,1t4gdqzw,0.85206139087677,0.7246376276016235,0.8169013857841492,0.872011125087738,0.01,0.5990666151046753,0.2142857164144516,0.839233934879303,0.6714659929275513,0.08924843370914459,0.8666666746139526,0.8823529481887817,0.6186903715133667,1.0,0.4715447127819062,0.872011125087738,0.1430932581424713,0.84633469581604,0.5761896371841431,0.4876109063625336,0.8449431657791138,0.8054214715957642,0.84633469581604,0.8461532592773438,0.839233934879303,0.8423335552215576,0.795045018196106,0.4000000059604645,0.8756218552589417,0.375,0.46511632204055786,0.13140803575515747,1.0,73,0.4406515955924988,0.5979381799697876,0.90385639667511,0.21236133575439453,0.8064516186714172,0.90385639667511,0.8760097026824951,0.857866108417511,0.6303317546844482,0.08753439038991928,0.6461606025695801,0.9375,0.857866108417511,0.8163265585899353,0.8423335552215576,0.1554524302482605,0.13700193166732788,0.8825107216835022,0.6578947305679321,0.85206139087677,0.6585702896118164,0.480599045753479,0.28602150082588196,0.9442059993743896,0.8054214715957642,0.8321456909179688,0.0858849436044693,0.8760097026824951,0.33500000834465027,0.5473684072494507,0.3030303120613098,0.8104435205459595,0.39349111914634705,0.3529411852359772,1.0
no_init_kenn_horizontal_adapter_bert_ms,1,2xns4my4,0.8500131368637085,0.5684210658073425,0.6619718074798584,0.8734837174415588,0.01,0.6139028072357178,0.21739129722118375,0.8419327139854431,0.6854276061058044,0.091104157269001,0.8999999761581421,0.7317073345184326,0.5869344472885132,1.0,0.435185194015503,0.8734837174415588,0.13955578207969666,0.8402825593948364,0.5365719795227051,0.4452456533908844,0.8471617698669434,0.8057965636253357,0.8402825593948364,0.860893189907074,0.8419327139854431,0.8425017595291138,0.8254504799842834,0.3857142925262451,0.8756218552589417,0.375,0.49180328845977783,0.13523544371128082,1.0,64,0.3922341167926788,0.5251396894454956,0.9068313837051392,0.31481483578681946,0.8709677457809448,0.9068313837051392,0.881462037563324,0.859971821308136,0.6943128108978271,0.09188036620616911,0.6972076892852783,0.8450704216957092,0.859971821308136,0.8163265585899353,0.8425017595291138,0.2276785671710968,0.13736164569854736,0.8606938719749451,0.421875,0.8500131368637085,0.6912674307823181,0.4886666536331177,0.3048907518386841,0.9442059993743896,0.8057965636253357,0.8489913940429688,0.09266991913318634,0.881462037563324,0.5099999904632568,0.5399999618530273,0.32608696818351746,0.8340486288070679,0.42371657490730286,0.3571428656578064,1.0
no_init_kenn_horizontal_adapter_bert_ms,0,22bls3d4,0.8575369715690613,0.5937499403953552,0.43661972880363464,0.9012563228607178,0.02,0.7096774578094482,0.3488371968269348,0.872782826423645,0.5392670035362244,0.07167711108922958,0.8999999761581421,0.9375,0.7021421194076538,1.0,0.8157894611358643,0.9012563228607178,0.14700765907764435,0.8699467778205872,0.6773582100868225,0.6528952121734619,0.8223103880882263,0.8812268376350403,0.8699467778205872,0.7594244480133057,0.872782826423645,0.9051380157470704,0.7308558821678162,0.8181818127632141,0.8756218552589417,0.375,0.7249999642372131,0.12198445945978165,0.9666666388511658,127,0.6295479536056519,0.5688073635101318,0.8974077701568604,0.2606060802936554,0.6129032373428345,0.8974077701568604,0.8644992113113403,0.8454762697219849,0.4952606558799744,0.0695267990231514,0.5078533887863159,0.9677419066429138,0.8454762697219849,0.8163265585899353,0.9051380157470704,0.33076924085617065,0.13333214819431305,0.906652331352234,0.5757575631141663,0.8575369715690613,0.5230889916419983,0.6896918416023254,0.5199005007743835,0.9442059993743896,0.8812268376350403,0.7330271005630493,0.0675017386674881,0.8644992113113403,0.2150000035762787,0.8571428060531616,0.5799999833106995,0.7523247599601746,0.5072815418243408,0.517241358757019,1.0
smart_init_kenn_hybrid_adapter_bert_ms,2,r4ob8da8,0.8127467632293701,0.138364776968956,0.6478873491287231,0.8939648866653442,0.18000000000000002,0.5110746622085571,0.12413793057203291,0.8167770504951477,0.28310272097587585,0.03762882202863693,0.5333333611488342,0.11627907305955888,0.3465072214603424,0.6000000238418579,0.2527472674846649,0.8939648866653442,0.11319175362586976,0.813652515411377,0.25853487849235535,0.25883549451828003,0.7133362889289856,0.7783061861991882,0.813652515411377,0.5239915251731873,0.8167770504951477,0.8978978395462036,0.7015765905380249,0.10062892735004424,0.8756218552589417,0.375,0.09756097197532654,0.11824402958154678,0.2666666805744171,27,0.17919394373893738,0.3636363446712494,0.8900661468505859,0.4131736159324646,0.35483869910240173,0.8900661468505859,0.8592488169670105,0.8118430376052856,0.43364930152893066,0.046496614813804626,0.4576789140701294,0.18867924809455872,0.8118430376052856,0.8163265585899353,0.8978978395462036,0.5149253606796265,0.11566274613142014,0.698096752166748,0.0859375,0.8127467632293701,0.3498200476169586,0.40193548798561096,0.181008905172348,0.9442059993743896,0.7783061861991882,0.4639608860015869,0.06083275377750397,0.8592488169670105,0.3449999988079071,0.16931216418743134,0.05970149114727974,0.7292560338973999,0.25540822744369507,0.20571428537368777,0.5
smart_init_kenn_top_down_adapter_bert_ms,2,ueib6ca2,0.8274772763252258,0.1563785970211029,0.7042253613471985,0.8923364281654358,0.09,0.4813674986362457,0.1317073106765747,0.7951586246490479,0.3698205053806305,0.049154989421367645,0.6333333253860474,0.14084507524967194,0.3823271095752716,0.8999999761581421,0.2092050164937973,0.8923364281654358,0.09751839935779572,0.8136036396026611,0.28516626358032227,0.25849345326423645,0.6908568143844604,0.7282499074935913,0.8136036396026611,0.7339168190956116,0.7951586246490479,0.8843207359313965,0.792792797088623,0.08225107938051224,0.8756218552589417,0.375,0.1484716236591339,0.13158199191093445,0.5666666626930237,28,0.17880302667617798,0.32258063554763794,0.9004987478256226,0.5112782120704651,0.6129032373428345,0.9004987478256226,0.8756058216094971,0.8418323397636414,0.6255924105644226,0.06275385618209839,0.6527050733566284,0.2469135969877243,0.8418323397636414,0.8163265585899353,0.8843207359313965,0.5125628113746643,0.11201784014701845,0.6014331579208374,0.08962263911962509,0.8274772763252258,0.4721323847770691,0.3456062972545624,0.17623497545719147,0.9442059993743896,0.7282499074935913,0.7038755416870117,0.08675481379032135,0.8756058216094971,0.5099999904632568,0.14559386670589447,0.08542713522911072,0.8115164637565613,0.2750000059604645,0.22978723049163816,1.0
smart_init_kenn_bottom_up_adapter_bert_ms,2,7hhvfq3n,0.8134480118751526,0.12334801256656648,0.6478873491287231,0.8891063332557678,0.09,0.4598513841629028,0.10769230872392654,0.7923759818077087,0.23224881291389465,0.03086953796446323,0.5,0.06598984450101852,0.3303942382335663,0.699999988079071,0.21198156476020813,0.8891063332557678,0.09914297610521317,0.8101962804794312,0.23291809856891632,0.23464204370975497,0.6762616038322449,0.7312158346176147,0.8101962804794312,0.5581716299057007,0.7923759818077087,0.8852403163909912,0.7319819927215576,0.07042253762483597,0.8756218552589417,0.375,0.08968609571456909,0.1226513534784317,0.3333333432674408,27,0.15154427289962769,0.3194444477558136,0.8930063247680664,0.4678663611412048,0.4516128897666931,0.8930063247680664,0.8647011518478394,0.8167259097099304,0.4976303279399872,0.042723674327135086,0.5218150019645691,0.11453744024038316,0.8167259097099304,0.8163265585899353,0.8852403163909912,0.48148149251937866,0.10965131223201752,0.611452579498291,0.0714285746216774,0.8134480118751526,0.3214340806007385,0.33522433042526245,0.15000000596046448,0.9442059993743896,0.7312158346176147,0.5030238628387451,0.06935745477676392,0.8647011518478394,0.45500001311302185,0.12345679849386217,0.05181347206234932,0.7564377784729004,0.23051591217517853,0.1866666674613953,0.4333333373069763
no_init_kenn_hybrid_adapter_bert_ms,2,11d04fde,0.8627509474754333,0.6875,0.7183098793029785,0.9079740643501282,0.1,0.7425796389579773,0.3896103799343109,0.8785845637321472,0.6361256837844849,0.08455114811658859,0.8333333134651184,0.9677419066429138,0.7354092597961426,1.0,0.47663551568984985,0.9079740643501282,0.13883090019226074,0.8725628852844238,0.7153006792068481,0.6712082624435425,0.8225839734077454,0.8848832249641418,0.8725628852844238,0.8131908178329468,0.8785845637321472,0.9142534136772156,0.7747747898101807,0.8064516186714172,0.8756218552589417,0.375,0.7894736528396606,0.1283344924449921,1.0,72,0.6504771113395691,0.5730337500572205,0.901780366897583,0.3986710906028747,0.7096773982048035,0.901780366897583,0.8723747730255127,0.8531572222709656,0.5876777172088623,0.08210471272468567,0.6003490686416626,0.9836065173149108,0.8531572222709656,0.8163265585899353,0.9142534136772156,0.594059407711029,0.13337650895118713,0.8562232255935669,0.6666666865348816,0.8627509474754333,0.6177197694778442,0.7129533886909485,0.5821596384048462,0.9442059993743896,0.8848832249641418,0.7944744229316711,0.07979587465524673,0.8723747730255127,0.30000001192092896,0.819672167301178,0.6521739363670349,0.7914878726005554,0.5849056839942932,0.5607476234436035,1.0
no_init_kenn_top_down_adapter_bert_ms,2,3cxsly2e,0.8381228446960449,0.5048543810844421,0.8169013857841492,0.8516055941581726,0.060000000000000005,0.4976011216640472,0.10948905348777772,0.7997063398361206,0.7063699960708618,0.09388773143291472,0.8333333134651184,0.2112676054239273,0.4300890862941742,1.0,0.24166665971279144,0.8516055941581726,0.1338842511177063,0.817663311958313,0.33814072608947754,0.28691092133522034,0.8289749622344971,0.7328064441680908,0.817663311958313,0.8585187792778015,0.7997063398361206,0.8035945892333984,0.8175675868988037,0.2083333283662796,0.8756218552589417,0.375,0.1929260492324829,0.13494549691677094,1.0,73,0.21128013730049133,0.37299033999443054,0.9057179689407348,0.3096085488796234,0.8387096524238586,0.9057179689407348,0.8800484538078308,0.8596326112747192,0.6777251362800598,0.09345077723264694,0.6998255252838135,0.3488372266292572,0.8596326112747192,0.8163265585899353,0.8035945892333984,0.2403314858675003,0.1344127655029297,0.8257153034210205,0.3611111044883728,0.8381228446960449,0.7030825018882751,0.3576354682445526,0.19181756675243375,0.9442059993743896,0.7328064441680908,0.8462778329849243,0.09301786124706268,0.8800484538078308,0.4350000023841858,0.3333333432674408,0.10676156729459764,0.8322603702545166,0.29900678992271423,0.19736841320991516,1.0
smart_init_kenn_hybrid_adapter_bert_ms,1,5nj7vttp,0.8242887854576111,0.10223641246557236,0.7183098793029785,0.8865722417831421,0.03,0.43150070309638977,0.0833333358168602,0.7682002186775208,0.27782347798347473,0.03692713379859924,0.6333333253860474,0.07446808367967606,0.35261407494544983,0.800000011920929,0.1924528330564499,0.8865722417831421,0.08416053652763367,0.8101246356964111,0.2471420168876648,0.23414002358913424,0.6381927132606506,0.6815764904022217,0.8101246356964111,0.7137889266014099,0.7682002186775208,0.8718956708908081,0.8175675868988037,0.06643356382846832,0.8756218552589417,0.375,0.14666666090488434,0.1343075931072235,0.7333333492279053,24,0.15097053349018097,0.3035714328289032,0.9017513990402222,0.5720430016517639,0.5161290168762207,0.9017513990402222,0.8800484538078308,0.8389569520950317,0.6777251362800598,0.052581921219825745,0.686736524105072,0.13461539149284363,0.8389569520950317,0.8163265585899353,0.8718956708908081,0.501886785030365,0.10347869992256165,0.5190501809120178,0.05673758685588837,0.8242887854576111,0.3956032395362854,0.29309648275375366,0.14757481217384338,0.9442059993743896,0.6815764904022217,0.6808722615242004,0.09127812832593918,0.8800484538078308,0.6650000214576721,0.12025316804647446,0.08148147910833359,0.8283262252807617,0.24237285554409027,0.15094339847564697,0.699999988079071
smart_init_kenn_top_down_adapter_bert_ms,1,our3p216,0.8173726201057434,0.050473183393478394,0.7183098793029785,0.8856326937675476,0.05,0.415911078453064,0.08445946127176285,0.7619298100471497,0.24722637236118317,0.03286029398441315,0.5666666626930237,0.035587187856435776,0.3273680806159973,0.8333333134651184,0.183453232049942,0.8856326937675476,0.08384490013122559,0.8083103895187378,0.2211030870676041,0.22144027054309845,0.6332013607025146,0.6735422015190125,0.8083103895187378,0.6275725364685059,0.7619298100471497,0.8723981380462646,0.8006756901741028,0.05882352963089943,0.8756218552589417,0.375,0.12987013161182404,0.13239389657974243,0.6666666865348816,25,0.13645651936531067,0.29226362705230713,0.8992750644683838,0.5785123705863953,0.25806450843811035,0.8992750644683838,0.8770194053649902,0.8266403079032898,0.6421800851821899,0.047873690724372864,0.6631762981414795,0.06430868059396744,0.8266403079032898,0.8163265585899353,0.8723981380462646,0.49295774102211,0.102669395506382,0.5171035528182983,0.0279720276594162,0.8173726201057434,0.3601805865764618,0.28091663122177124,0.13604417443275452,0.9442059993743896,0.6735422015190125,0.5823392271995544,0.08814660459756851,0.8770194053649902,0.699999988079071,0.10658308118581772,0.07194244861602783,0.816523551940918,0.2245236188173294,0.1533742398023605,0.3333333432674408
smart_init_kenn_bottom_up_adapter_bert_ms,1,61y6wpvt,0.8324984312057495,0.12244897335767746,0.7605633735656738,0.8825943470001221,0.01,0.3987745940685272,0.07967033237218857,0.7418053150177002,0.271278977394104,0.03605726361274719,0.7666666507720947,0.06756756454706192,0.3534894287586212,0.9666666388511658,0.156521737575531,0.8825943470001221,0.06868061423301697,0.8085922002792358,0.2377841025590897,0.2234131097793579,0.5722278952598572,0.6353296637535095,0.8085922002792358,0.8461203575134277,0.7418053150177002,0.857699990272522,0.8795045018196106,0.0642458125948906,0.8756218552589417,0.375,0.14933334290981293,0.14294826984405518,0.9333333373069764,24,0.13871118426322937,0.25961539149284363,0.9089770317077636,0.5776965618133545,0.774193525314331,0.9089770317077636,0.8911550641059875,0.8578613996505737,0.8080568909645081,0.054025422781705856,0.8102094531059265,0.1249999925494194,0.8578613996505737,0.8163265585899353,0.857699990272522,0.455331414937973,0.09278294444084167,0.423579603433609,0.06648199260234833,0.8324984312057495,0.40646353363990784,0.2578408718109131,0.13694779574871063,0.9442059993743896,0.6353296637535095,0.8321081399917603,0.10768963396549223,0.8911550641059875,0.7900000214576721,0.11855670064687727,0.08115942031145096,0.8816165924072266,0.2342033088207245,0.14720812439918518,0.8333333134651184
no_init_kenn_bottom_up_adapter_bert_ms,2,18uelcjg,0.8486013412475586,0.5977011322975159,0.8028169274330139,0.8831292986869812,0.02,0.6198731660842896,0.16853933036327362,0.8438042998313904,0.6989529132843018,0.09290187805891036,0.8333333134651184,0.6666666865348816,0.5693812966346741,1.0,0.33139535784721375,0.8831292986869812,0.1289955973625183,0.8374103307723999,0.5148475170135498,0.4251399636268616,0.8170706629753113,0.8092324733734131,0.8374103307723999,0.8617582321166992,0.8438042998313904,0.8611786365509033,0.8254504799842834,0.4098360538482666,0.8756218552589417,0.375,0.32608696818351746,0.13616330921649933,1.0,73,0.3692561686038971,0.4691358208656311,0.906228244304657,0.402542382478714,0.8387096524238586,0.906228244304657,0.881462037563324,0.8600954413414001,0.6943128108978271,0.09416040033102036,0.7181501388549805,0.800000011920929,0.8600954413414001,0.8163265585899353,0.8611786365509033,0.3492647111415863,0.1324825882911682,0.795565128326416,0.4642857015132904,0.8486013412475586,0.7084214687347412,0.49627622961997986,0.3123667240142822,0.9442059993743896,0.8092324733734131,0.8499799966812134,0.09545348584651948,0.881462037563324,0.4749999940395355,0.5494505167007446,0.19480518996715543,0.8397710919380188,0.4308823347091675,0.2884615659713745,1.0
