name,instance,run_id,test_pretraining/macro_example/f1,test_incremental_only/macro_example_exclusive/recall,test_incremental_only/macro_types/precision,test_incremental_organization/macro_types/recall,test_incremental_organization-terrorist_organization/macro_types/f1,test_incremental_only/micro/f1,threshold_incremental,test/macro_types/precision,test_incremental/macro_example/f1,test_pretraining/macro_types/f1,test_incremental_organization-company/macro_types/f1,test_incremental_organization-educational_institution/macro_types/recall,test_incremental_organization-terrorist_organization/macro_types/recall,test_incremental_only/micro/recall,test_incremental/macro_example_exclusive/f1,test_incremental/macro_example/recall,test/micro/precision,test_incremental/macro_types/f1,test_incremental_only/macro_example_exclusive/precision,test_incremental_organization-terrorist_organization/macro_types/precision,test_incremental_organization-company/macro_types/precision,test_incremental_organization-sports_league/macro_types/recall,test_incremental_organization-educational_institution/macro_types/precision,test/micro/f1,test/macro_example/f1,test_incremental/micro/f1,test_incremental_only/micro/precision,test_pretraining/macro_example/recall,test_incremental_organization-sports_league/macro_types/f1,test/micro/recall,test/macro_types/recall,test_incremental_only/macro_types/f1,test_incremental_only/macro_example/f1,test_incremental_only/macro_example/recall,test_incremental_organization-company/macro_types/recall,test_pretraining/micro/precision,test_pretraining/macro_types/precision,test_incremental_organization/macro_types/f1,test_incremental/macro_example_exclusive/precision,test/macro_types/f1,test_incremental/macro_example/precision,test_incremental_organization-sports_team/macro_types/recall,test_incremental_organization-fraternity_sorority/macro_types/f1,test_incremental/micro/precision,test_incremental_organization-airline/macro_types/f1,test/macro_example/precision,test_incremental_only/macro_example/precision,test_incremental/micro/recall,test_incremental_organization-airline/macro_types/recall,test_incremental_organization-airline/macro_types/precision,test_incremental/macro_example_exclusive/recall,test_pretraining/micro/f1,test_pretraining/micro/recall,test_pretraining/macro_example/precision,epoch,test_incremental_organization/macro_types/precision,test_incremental_organization-sports_team/macro_types/f1,test_incremental_organization-sports_team/macro_types/precision,test_incremental_organization-educational_institution/macro_types/f1,test_pretraining/macro_types/recall,test_incremental_only/macro_example_exclusive/f1,test_incremental_organization-sports_league/macro_types/precision,test_incremental_organization-fraternity_sorority/macro_types/precision,test_incremental_organization-fraternity_sorority/macro_types/recall,threshold_pretraining,test_incremental/macro_types/precision,test_incremental_only/macro_types/recall,test/macro_example/recall,test_incremental/macro_types/recall
no_init_box_kenn_horizontal_adapter_bert_ms,1,yx0z1dy5,0.9027276039123536,0.30890053510665894,0.9428572058677672,0.8991416096687317,0.800000011920929,0.4676259160041809,0.01,0.8968104124069214,0.12197502702474594,0.8365099430084229,0.029411764815449715,0.23943662643432617,0.6666666865348816,0.30805686116218567,0.752266526222229,0.10484806448221208,0.9068692326545716,0.7269457578659058,0.3403141498565674,1.0,0.75,0.5,0.8500000238418579,0.8677059412002563,0.9027276039123536,0.7047497034072876,0.9701492786407472,0.8818081617355347,0.6666666865348816,0.8317851424217224,0.783807635307312,0.7002414464950562,0.043044425547122955,0.0410577580332756,0.014999999664723871,0.9068692326545716,0.8968104124069214,0.8363273739814758,0.8991416096687317,0.8365099430084229,0.14578984677791595,0.6774193644523621,0.98305082321167,0.8194029927253723,0.9090909361839294,0.9246636629104614,0.04523312672972679,0.6182432174682617,0.8333333134651184,1.0,0.646638035774231,0.8677059412002563,0.8317851424217224,0.9246636629104614,40,0.7817164063453674,0.807692289352417,1.0,0.37362638115882874,0.783807635307312,0.32384732365608215,1.0,1.0,0.9666666388511658,0.25,0.9227145910263062,0.5569318532943726,0.8818081617355347,0.5997080206871033
no_init_box_kenn_horizontal_adapter_bert_ms,0,n2z8z39v,0.9045438170433044,0.4005236029624939,0.9243757128715516,0.8991416096687317,0.9354838132858276,0.550000011920929,0.01,0.8945002555847168,0.12746913731098175,0.8406566977500916,0.22413791716098783,0.23943662643432617,0.9666666388511658,0.3909952640533447,0.7861508727073669,0.11093714088201524,0.9058002829551696,0.7662402987480164,0.43193718791008,0.90625,0.8125,0.4000000059604645,0.8947368264198303,0.8710421919822693,0.9045438170433044,0.7290887236595154,0.9269663095474244,0.8863198757171631,0.5454545617103577,0.8388530015945435,0.7929272651672363,0.7492340207099915,0.0552448108792305,0.05323591083288193,0.12999999523162842,0.9058002829551696,0.8945002555847168,0.8363273739814758,0.923819661140442,0.8406566977500916,0.14979124069213867,0.8064516186714172,0.98305082321167,0.8179271817207336,0.9473683834075928,0.9235328435897828,0.057411275804042816,0.6576576828956604,0.8999999761581421,1.0,0.6841917037963867,0.8710421919822693,0.8388530015945435,0.9235328435897828,66,0.7817164063453674,0.8928571939468384,1.0,0.3777778148651123,0.7929272651672363,0.4156377017498016,0.8571428656578064,1.0,0.9666666388511658,0.25,0.9065432548522948,0.6298888325691223,0.8863198757171631,0.6635453701019287
smart_init_box_adapter_bert_ms,2,3n21ee5s,0.8466421365737915,0.9057592153549194,0.08432413637638092,0.8991416096687317,0.09090908616781236,0.15375128388404846,0.05,0.7894937992095947,0.0646182969212532,0.8074758648872375,0.4385542571544647,0.7323943376541138,1.0,0.8862559199333191,0.3985256552696228,0.14544188976287842,0.4929386377334595,0.28795063495635986,0.14933931827545166,0.0476190485060215,0.2888889014720917,0.7333333492279053,0.08012326806783676,0.6321814060211182,0.8466421365737915,0.27032554149627686,0.08417735993862152,0.9071618914604188,0.06646525859832764,0.8810581564903259,0.8262961506843567,0.15415415167808533,0.03408006951212883,0.12038969993591309,0.9100000262260436,0.4929386377334595,0.7894937992095947,0.8363273739814758,0.25616952776908875,0.8074758648872375,0.04153618961572647,0.9354838728904724,0.0910470336675644,0.15926893055438995,0.08618127554655075,0.7936922311782837,0.01984955370426178,0.8930180072784424,0.9666666388511658,0.04510108754038811,0.8969957232475281,0.6321814060211182,0.8810581564903259,0.7936922311782837,16,0.7817164063453674,0.08774583786725998,0.04603174701333046,0.14444445073604584,0.8262961506843567,0.25640347599983215,0.03481012582778931,0.04769475385546684,1.0,0.25,0.1714981645345688,0.8968398571014404,0.9071618914604188,0.8971275091171265
smart_init_box_adapter_bert_ms,1,tfpp86gp,0.8347235918045044,0.9397906064987184,0.07665757834911346,0.8991416096687317,0.07894737273454666,0.1419564038515091,0.03,0.788535475730896,0.06071966513991356,0.8101977109909058,0.4017094075679779,0.8169013857841492,1.0,0.9336493015289308,0.3744813799858093,0.14802250266075134,0.4595784842967987,0.28062546253204346,0.14958862960338593,0.04109589010477066,0.2554347813129425,0.9333333373069764,0.07880435138940811,0.6050106287002563,0.8347235918045044,0.24813061952590945,0.07681809365749359,0.909000277519226,0.07329842448234558,0.8850969076156616,0.8330836296081543,0.14188024401664734,0.03430498391389847,0.12491302192211153,0.9399999976158142,0.4595784842967987,0.788535475730896,0.8363273739814758,0.23555335402488708,0.8101977109909058,0.03819340839982033,0.9677419066429138,0.07905139029026031,0.1435128003358841,0.0784313753247261,0.7716686725616455,0.019882693886756897,0.9155405163764954,1.0,0.040816325694322586,0.9129112362861632,0.6050106287002563,0.8850969076156616,0.7716686725616455,16,0.7817164063453674,0.07894737273454666,0.041152264922857285,0.14374226331710815,0.8330836296081543,0.2580956220626831,0.03814714029431343,0.041152264922857285,1.0,0.25,0.16478991508483887,0.951139509677887,0.909000277519226,0.9446398019790648
smart_init_box_adapter_bert_ms,0,mh9456kv,0.8391005992889404,0.9005236625671387,0.07618546485900879,0.8991416096687317,0.07713498920202255,0.14122065901756287,0.04,0.7884764671325684,0.06479594111442566,0.8071150779724121,0.4013158082962036,0.7464788556098938,0.9333333373069764,0.8909952640533447,0.39962124824523926,0.1452389359474182,0.4688003361225128,0.27796581387519836,0.14790576696395874,0.04022988677024841,0.2570224702358246,0.8999999761581421,0.07571428269147873,0.6120731830596924,0.8391005992889404,0.25130394101142883,0.07668774574995041,0.9068487882614136,0.07407408207654953,0.881462037563324,0.8266561031341553,0.14047586917877197,0.03377128764986992,0.1196938157081604,0.915000021457672,0.4688003361225128,0.7884764671325684,0.8363273739814758,0.2571786046028137,0.8071150779724121,0.04169980436563492,0.9032257795333862,0.08287292718887329,0.1461665779352188,0.07327001541852951,0.7807712554931641,0.01965901255607605,0.8952702879905701,0.8999999761581421,0.03818953409790993,0.8957439064979553,0.6120731830596924,0.881462037563324,0.7807712554931641,15,0.7817164063453674,0.07713498175144196,0.040287770330905914,0.13748377561569214,0.8266561031341553,0.25408029556274414,0.03862661123275757,0.0432276651263237,1.0,0.25,0.16437682509422302,0.8997197151184082,0.9068487882614136,0.8996474742889404
no_init_box_adapter_bert_ms,2,obuv52hf,0.9041405916213988,0.4943280816078186,0.8621913194656372,0.8991416096687317,0.8955223560333252,0.5868945121765137,0.01,0.8867272138595581,0.12959644198417664,0.8459498286247253,0.208695650100708,0.6338028311729431,1.0,0.4881516695022583,0.799270749092102,0.1174321547150612,0.8948378562927246,0.8113865852355957,0.5392670631408691,0.8108108043670654,0.800000011920929,0.800000011920929,0.4245283007621765,0.8703319430351257,0.9041405916213988,0.7335680723190308,0.7357142567634583,0.8895441889762878,0.888888955116272,0.8471324443817139,0.8087579011917114,0.8059144616127014,0.06856071203947067,0.06570401042699814,0.119999997317791,0.8948378562927246,0.8867272138595581,0.8363273739814758,0.8916308879852295,0.8459498286247253,0.14457203447818756,0.7419354915618896,1.0,0.7659313678741455,1.0,0.9192240834236144,0.07167710363864899,0.7038288116455078,1.0,1.0,0.7242489457130432,0.8703319430351257,0.8471324443817139,0.9192240834236144,50,0.7817164063453674,0.8518518805503845,1.0,0.508474588394165,0.8087579011917114,0.5158206820487976,1.0,1.0,1.0,0.25,0.8521319627761841,0.7565340995788574,0.8895441889762878,0.7743600010871887
no_init_box_adapter_bert_ms,1,xz9q2gnx,0.9055638909339904,0.4236474931240082,0.9035882949829102,0.8991416096687317,0.8474575877189636,0.5732898712158203,0.01,0.8919017910957336,0.12685827910900116,0.8440428376197815,0.09259258955717088,0.5070422291755676,0.8333333134651184,0.41706159710884094,0.7823834419250488,0.11258988827466963,0.905434787273407,0.7956488132476807,0.4607329964637756,0.8620689511299133,0.625,0.7333333492279053,0.8780487775802612,0.8720686435699463,0.9055638909339904,0.7363861203193665,0.9166666865348816,0.8873172998428345,0.8461538553237915,0.8410742878913879,0.8010584712028503,0.7856462597846985,0.05867071449756622,0.05630943924188614,0.05000000074505806,0.905434787273407,0.8919017910957336,0.8363273739814758,0.8959227204322815,0.8440428376197815,0.14526793360710144,0.774193525314331,1.0,0.817307710647583,0.98305082321167,0.9245766401290894,0.061238691210746765,0.670045018196106,0.9666666388511658,1.0,0.6943848133087158,0.8720686435699463,0.8410742878913879,0.9245766401290894,38,0.7817164063453674,0.8571428060531616,0.959999978542328,0.6428570747375488,0.8010584712028503,0.44141268730163574,1.0,1.0,1.0,0.25,0.8883543014526367,0.6949384808540344,0.8873172998428345,0.7204638123512268
no_init_box_adapter_bert_ms,0,hrjpnrfq,0.9058695435523988,0.48429322242736816,0.8862655162811279,0.8991416096687317,0.8955223560333252,0.6163327693939209,0.02,0.8897364735603333,0.13075728714466095,0.8458421230316162,0.30204084515571594,0.3239436745643616,1.0,0.4739336371421814,0.8064301609992981,0.11664927005767822,0.9037756323814392,0.8101420998573303,0.5235602259635925,0.8108108043670654,0.8222222328186035,0.7333333492279053,0.8518518805503845,0.8738917708396912,0.9058695435523988,0.7498485445976257,0.8810572624206543,0.8899733424186707,0.7586206793785095,0.8459208607673645,0.8060751557350159,0.8036191463470459,0.06687814742326736,0.06437021493911743,0.1850000023841858,0.9037756323814392,0.8897364735603333,0.8363273739814758,0.917382001876831,0.8458421230316162,0.14874738454818726,0.9032257795333862,1.0,0.8112713098526001,0.9836065173149108,0.9223440289497375,0.06958942115306854,0.6970720887184143,1.0,0.9677419066429138,0.7194205522537231,0.8738917708396912,0.8459208607673645,0.9223440289497375,45,0.7817164063453674,0.9333333373069764,0.9655172228813172,0.46938779950141907,0.8060751557350159,0.5031617283821106,0.7857142686843872,1.0,1.0,0.25,0.8731968402862549,0.7350718975067139,0.8899733424186707,0.7555805444717407
no_init_kenn_horizontal_adapter_bert_ms,2,2347ecq8,0.904437243938446,0.6304537653923035,0.6253252029418945,0.9442059993743896,0.5309734344482422,0.582022488117218,0.13,0.8694189786911011,0.13924534618854523,0.8637902140617371,0.37854892015457153,0.7746478915214539,1.0,0.6137440800666809,0.8587791323661804,0.1303061991930008,0.8795694708824158,0.7356753349304199,0.6688482165336609,0.3614457845687866,0.5128205418586731,0.8999999761581421,0.5612244606018066,0.877075731754303,0.904437243938446,0.737730860710144,0.5534188151359558,0.903079390525818,0.6749999523162842,0.874596118927002,0.8582339286804199,0.7151422500610352,0.08627347648143768,0.08379726111888885,0.30000001192092896,0.8795694708824158,0.8694189786911011,0.8756218552589417,0.9220314621925354,0.8637902140617371,0.1495012789964676,0.8709677457809448,0.9677419066429138,0.6941410303115845,0.6666666865348816,0.905799150466919,0.08890049159526825,0.787162184715271,1.0,0.5,0.803648054599762,0.877075731754303,0.874596118927002,0.905799150466919,27,0.8163265585899353,0.9152542352676392,0.9642857313156128,0.6508874893188477,0.8582339286804199,0.6490837335586548,0.5400000214576721,0.9375,1.0,0.375,0.649200439453125,0.8350880146026611,0.903079390525818,0.8487277030944824
no_init_kenn_horizontal_adapter_bert_ms,1,myqj0epm,0.8686553239822388,0.7116055488586426,0.4660721719264984,0.9442059993743896,0.3529411852359772,0.40937286615371704,0.02,0.8495123386383057,0.1398691684007645,0.8562647700309753,0.25401070713996887,0.7746478915214539,1.0,0.7037914395332336,0.8626265525817871,0.13610531389713287,0.7965360283851624,0.6464354991912842,0.7198953628540039,0.2142857164144516,0.17335766553878784,0.9666666388511658,0.3928571343421936,0.8372137546539307,0.8686553239822388,0.6001628637313843,0.2886297404766083,0.907214105129242,0.5858585834503174,0.8822697997093201,0.8631254434585571,0.6080012321472168,0.09513135999441148,0.0945836305618286,0.4749999940395355,0.7965360283851624,0.8495123386383057,0.8756218552589417,0.8871601819992065,0.8562647700309753,0.14384713768959043,0.9032257795333862,0.9090909361839294,0.47002550959587097,0.7058823704719543,0.8332405686378479,0.0956854596734047,0.829954981803894,1.0,0.5454545617103577,0.8394134640693665,0.8372137546539307,0.8822697997093201,0.8332405686378479,34,0.8163265585899353,0.7777778506278992,0.6829268336296082,0.5213269591331482,0.8631254434585571,0.7157264351844788,0.4202898442745209,0.8333333134651184,1.0,0.375,0.5098539590835571,0.874220073223114,0.907214105129242,0.8829683065414429
no_init_kenn_horizontal_adapter_bert_ms,0,2vedf5ao,0.8880945444107056,0.7024432420730591,0.5618165731430054,0.9442059993743896,0.42553192377090454,0.4859813153743744,0.060000000000000005,0.8614803552627563,0.14075499773025513,0.8610720634460449,0.3201376795768738,0.6478873491287231,1.0,0.6777251362800598,0.8680897355079651,0.13506147265434265,0.8363078236579895,0.7043164372444153,0.7238219976425171,0.2702702581882477,0.24409449100494385,0.9333333373069764,0.7540983557701111,0.8576207756996155,0.8880945444107056,0.665444552898407,0.378807932138443,0.90654718875885,0.5544554591178894,0.8800484538078308,0.8606640696525574,0.6779258251190186,0.0947652980685234,0.09336580336093904,0.4650000035762787,0.8363078236579895,0.8614803552627563,0.8756218552589417,0.9062947034835817,0.8610720634460449,0.1469496637582779,0.9354838728904724,0.9523809552192688,0.5610510110855103,0.625,0.8703781366348267,0.0962073802947998,0.8175675868988037,1.0,0.4545454680919647,0.8329756855964661,0.8576207756996155,0.8800484538078308,0.8703781366348267,26,0.8163265585899353,0.9206348657608032,0.90625,0.696969747543335,0.8606640696525574,0.7129724025726318,0.39436620473861694,0.9090909361839294,1.0,0.375,0.593630313873291,0.8545292615890503,0.90654718875885,0.8657388687133789
smart_init_kenn_hybrid_adapter_bert_ms,2,8cj6zkuf,0.8981106281280518,0.5938045382499695,0.22610077261924744,0.9442059993743896,0.34319525957107544,0.3263086676597595,0.17,0.8195158839225769,0.1196608766913414,0.8302106261253357,0.4325842261314392,0.6619718074798584,0.9666666388511658,0.5687204003334045,0.737994372844696,0.12758061289787292,0.7832879424095154,0.425020694732666,0.42931315302848816,0.20863309502601624,0.49358972907066345,0.6666666865348816,0.270114928483963,0.8247107863426208,0.8981106281280518,0.5492730736732483,0.2287893295288086,0.898857593536377,0.20304568111896515,0.8707593083381653,0.8411882519721985,0.34164732694625854,0.0662366971373558,0.07892600446939468,0.3849999904632568,0.7832879424095154,0.8195158839225769,0.8756218552589417,0.6948599815368652,0.8302106261253357,0.11266693472862244,0.6774193644523621,0.3726707994937897,0.42821159958839417,0.20512822270393372,0.8973649740219116,0.05706249922513962,0.7657657861709595,0.5333333611488342,0.1269841343164444,0.7868383526802063,0.8247107863426208,0.8707593083381653,0.8973649740219116,19,0.8163265585899353,0.2245989590883255,0.13461539149284363,0.3836734592914582,0.8411882519721985,0.4983358681201935,0.11976047605276108,0.2290076315402985,1.0,0.375,0.2998790144920349,0.6987226009368896,0.898857593536377,0.7294080257415771
smart_init_kenn_top_down_adapter_bert_ms,2,slszelew,0.8970099091529846,0.676265299320221,0.20840279757976532,0.9442059993743896,0.2985074520111084,0.31976744532585144,0.11,0.8173036575317383,0.11828181892633438,0.8331672549247742,0.5025125741958618,0.6901408433914185,1.0,0.6516587734222412,0.7294891476631165,0.1332637369632721,0.7554744482040405,0.41804587841033936,0.45617052912712097,0.17543859779834747,0.5050504803657532,0.7333333492279053,0.2401960790157318,0.812067985534668,0.8970099091529846,0.5247706174850464,0.2118644118309021,0.9026966094970704,0.19130434095859528,0.8778271675109863,0.8496587872505188,0.3277048170566559,0.07241646200418472,0.08988633751869202,0.5,0.7554744482040405,0.8173036575317383,0.8756218552589417,0.6557658910751343,0.8331672549247742,0.106328085064888,0.7419354915618896,0.30927833914756775,0.38922154903411865,0.21875,0.8913944959640503,0.06063226982951164,0.8051801919937134,0.699999988079071,0.1296296268701553,0.8218884468078613,0.812067985534668,0.8778271675109863,0.8913944959640503,19,0.8163265585899353,0.20000000298023224,0.11557789146900176,0.3563636243343353,0.8496587872505188,0.5448296666145325,0.10999999940395357,0.18292683362960815,1.0,0.375,0.2843932509422302,0.7664871215820312,0.9026966094970704,0.7887019515037537
smart_init_kenn_bottom_up_adapter_bert_ms,2,x7bq19nv,0.8940922617912292,0.5741710662841797,0.1879580169916153,0.9442059993743896,0.2974359095096588,0.28070175647735596,0.13,0.8147480487823486,0.11502388119697572,0.8251569271087646,0.42970821261405945,0.6056337952613831,0.9666666388511658,0.549763023853302,0.709396243095398,0.12627580761909485,0.7568137645721436,0.3847997188568115,0.3441784977912903,0.17575757205486298,0.4576271176338196,0.5333333611488342,0.22751322388648987,0.8090986609458923,0.8940922617912292,0.5056433081626892,0.18846465647220612,0.8977209329605103,0.14746543765068054,0.8691437840461731,0.8358350396156311,0.292185515165329,0.057203635573387146,0.07631640136241913,0.4050000011920929,0.7568137645721436,0.8147480487823486,0.8756218552589417,0.6513565182685852,0.8251569271087646,0.1056131348013878,0.5806451439857483,0.29999998211860657,0.3796610236167908,0.16393442451953888,0.8904927968978882,0.04574676230549812,0.7567567825317383,0.5,0.09803921729326248,0.7787911295890808,0.8090986609458923,0.8691437840461731,0.8904927968978882,19,0.8163265585899353,0.16289593279361725,0.09473684430122375,0.33076921105384827,0.8358350396156311,0.43037497997283936,0.08556149899959564,0.1764705926179886,1.0,0.375,0.26650407910346985,0.6558970212936401,0.8977209329605103,0.6919355988502502
no_init_kenn_hybrid_adapter_bert_ms,2,2xuf9xjq,0.9119104146957396,0.6579407453536987,0.763014554977417,0.9442059993743896,0.6666666865348816,0.6650246381759644,0.33,0.886630117893219,0.1379828006029129,0.8725404739379883,0.4899328649044037,0.7464788556098938,1.0,0.6398104429244995,0.8509926199913025,0.1321619153022766,0.8959966897964478,0.8093491792678833,0.7041884660720825,0.5,0.7448979616165161,0.8999999761581421,0.5096153616905212,0.8863033056259155,0.9119104146957396,0.7815079689025879,0.692307710647583,0.9037984609603882,0.8709677457809448,0.8768174648284912,0.8588916063308716,0.7998170256614685,0.09041988849639893,0.08745071291923523,0.3650000095367432,0.8959966897964478,0.886630117893219,0.8756218552589417,0.8902002573013306,0.8725404739379883,0.1443400681018829,0.8709677457809448,0.9836065173149108,0.7642626762390137,0.8955223560333252,0.9201693534851074,0.09359777718782424,0.7995495200157166,1.0,0.8108108043670654,0.8150930404663086,0.8863033056259155,0.8768174648284912,0.9201693534851074,32,0.8163265585899353,0.9152542352676392,0.9642857313156128,0.6057142615318298,0.8588916063308716,0.6802794933319092,0.84375,0.9677419066429138,1.0,0.375,0.76967853307724,0.840349555015564,0.9037984609603882,0.8533315658569336
no_init_kenn_top_down_adapter_bert_ms,2,gxb68j80,0.9069342613220216,0.6684118509292603,0.6680070161819458,0.9442059993743896,0.4958677887916565,0.6150392889976501,0.31,0.8747541904449463,0.13852079212665558,0.8672623634338379,0.49668875336647034,0.7605633735656738,1.0,0.649289071559906,0.8543106317520142,0.1328578144311905,0.8824365735054016,0.7636942267417908,0.7146596908569336,0.32967033982276917,0.7352941036224365,0.8999999761581421,0.4426229596138001,0.8800243139266968,0.9069342613220216,0.7531645894050598,0.5842217206954956,0.904378354549408,0.8059700727462769,0.8776252269744873,0.8598977327346802,0.7474730610847473,0.09181325882673264,0.0888424962759018,0.375,0.8824365735054016,0.8747541904449463,0.8756218552589417,0.892346203327179,0.8672623634338379,0.14468801021575928,0.9032257795333862,0.9677419066429138,0.7083333134651184,0.6976743936538696,0.9095047116279602,0.0949895605444908,0.8040540814399719,1.0,0.5357142686843872,0.8193848729133606,0.8800243139266968,0.8776252269744873,0.9095047116279602,35,0.8163265585899353,0.9333333373069764,0.9655172228813172,0.5595855116844177,0.8598977327346802,0.6907625198364258,0.7297297120094299,0.9375,1.0,0.375,0.6865469217300415,0.8483984470367432,0.904378354549408,0.860374391078949
no_init_kenn_bottom_up_adapter_bert_ms,2,3fbbdk5i,0.9097204804420472,0.6422339081764221,0.7271729111671448,0.9442059993743896,0.594059407711029,0.6361446380615234,0.22,0.8821499347686768,0.137647807598114,0.8700902462005615,0.45890411734580994,0.7464788556098938,1.0,0.6255924105644226,0.8489265441894531,0.1311180740594864,0.8914473652839661,0.7900511622428894,0.6845549941062927,0.4225352108478546,0.72826087474823,0.8999999761581421,0.48181816935539246,0.8834556341171265,0.9097204804420472,0.7673024535179138,0.6470588445663452,0.9033461213111876,0.8709677457809448,0.8756058216094971,0.8583558797836304,0.7778258323669434,0.08808588981628418,0.08536303043365479,0.33500000834465027,0.8914473652839661,0.8821499347686768,0.8756218552589417,0.8934191465377808,0.8700902462005615,0.14486198127269745,0.8709677457809448,0.9836065173149108,0.7434002161026001,0.8108108043670654,0.9161853790283204,0.0909881740808487,0.792792797088623,1.0,0.6818181872367859,0.8086552619934082,0.8834556341171265,0.8756058216094971,0.9161853790283204,31,0.8163265585899353,0.9152542352676392,0.9642857313156128,0.5856353640556335,0.8583558797836304,0.6627194881439209,0.84375,0.9677419066429138,1.0,0.375,0.73831707239151,0.8360638618469238,0.9033461213111876,0.8495815992355347
smart_init_kenn_hybrid_adapter_bert_ms,1,li7sn8az,0.8951960802078247,0.5715532302856445,0.19677883386611936,0.9442059993743896,0.23148149251937863,0.2874922454357147,0.14,0.8158506155014038,0.1168442815542221,0.8219016790390015,0.5263158082962036,0.6197183132171631,0.8333333134651184,0.5473933815956116,0.720623254776001,0.12604384124279022,0.7628080248832703,0.3834673166275024,0.358227401971817,0.1344086080789566,0.590062141418457,0.5,0.2514285743236542,0.8124233484268188,0.8951960802078247,0.5137825608253479,0.19493670761585236,0.895818829536438,0.14999999105930328,0.8689418435096741,0.8280431628227234,0.2955697774887085,0.058538492769002914,0.07596845179796219,0.4749999940395355,0.7628080248832703,0.8158506155014038,0.8756218552589417,0.6716048121452332,0.8219016790390015,0.10889627039432526,0.19354838132858276,0.30150753259658813,0.38921114802360535,0.1666666716337204,0.8945741653442383,0.04761407524347305,0.755630612373352,0.5333333611488342,0.09876543283462524,0.7773604989051819,0.8124233484268188,0.8689418435096741,0.8945741653442383,17,0.8163265585899353,0.06217616423964501,0.03703703731298447,0.35772356390953064,0.8280431628227234,0.44041791558265686,0.0882352963089943,0.17751479148864746,1.0,0.375,0.27422231435775757,0.5935619473457336,0.895818829536438,0.6373924016952515
smart_init_kenn_top_down_adapter_bert_ms,1,vglsd51r,0.8944587707519531,0.6186736822128296,0.19194340705871585,0.9442059993743896,0.2352941334247589,0.2844140827655792,0.13,0.8152462244033813,0.11533287167549132,0.8250975608825684,0.540107011795044,0.6619718074798584,0.9333333373069764,0.5924170613288879,0.7113019227981567,0.12923336029052734,0.7462016344070435,0.38770657777786255,0.3737534284591675,0.13461539149284363,0.5804597735404968,0.5333333611488342,0.2361809015274048,0.8045420050621033,0.8944587707519531,0.49945712089538574,0.18712574243545532,0.8983994722366333,0.14611871540546417,0.8727786540985107,0.8351897597312927,0.29644593596458435,0.06193765997886658,0.08223149925470352,0.5049999952316284,0.7462016344070435,0.8152462244033813,0.8756218552589417,0.642223596572876,0.8250975608825684,0.1041322872042656,0.35483869910240173,0.27149322628974915,0.36800000071525574,0.1611374318599701,0.8905524015426636,0.049677737057209015,0.7770270109176636,0.5666666626930237,0.09392265230417252,0.7970314621925354,0.8045420050621033,0.8727786540985107,0.8905524015426636,18,0.8163265585899353,0.09777776896953584,0.05670103058218956,0.3481481373310089,0.8351897597312927,0.4659917056560517,0.08465608209371567,0.15706805884838104,1.0,0.375,0.26999130845069885,0.6507349014282227,0.8983994722366333,0.6874186992645264
smart_init_kenn_bottom_up_adapter_bert_ms,1,pxf7to31,0.8905134797096252,0.6138744354248047,0.16345566511154175,0.9442059993743896,0.19847328960895536,0.2539042532444,0.06999999999999999,0.8116852045059204,0.10983453691005708,0.8219261169433594,0.5253012776374817,0.6619718074798584,0.8666666746139526,0.5971564054489136,0.6773914694786072,0.12911736965179443,0.7183917760848999,0.35859254002571106,0.2902580499649048,0.11206896603107452,0.5069767236709595,0.5,0.21658986806869507,0.7882599830627441,0.8905134797096252,0.4628763198852539,0.16122840344905853,0.8982080817222595,0.11952191591262816,0.8731825351715088,0.8324286341667175,0.25945088267326355,0.05238878354430199,0.0815935954451561,0.5450000166893005,0.7183917760848999,0.8116852045059204,0.8756218552589417,0.5893725156784058,0.8219261169433594,0.09556284546852112,0.19354838132858276,0.2230483442544937,0.3292102813720703,0.15510204434394836,0.8829495906829834,0.03857987746596336,0.7792792916297913,0.6333333253860474,0.08837209641933441,0.7963161468505859,0.7882599830627441,0.8731825351715088,0.8829495906829834,17,0.8163265585899353,0.0470588244497776,0.02678571455180645,0.3263888657093048,0.8324286341667175,0.39415016770362854,0.06787330657243729,0.12552301585674286,1.0,0.375,0.24506452679634097,0.6286457777023315,0.8982080817222595,0.6680907607078552
