name,instance,run_id,test_incremental_living_thing-animal/macro_types/recall,test/macro_types/f1,test/macro_example/precision,test_incremental_only/micro/precision,test_incremental_living_thing-animal/macro_types/f1,test_pretraining/macro_example/f1,test_incremental_only/macro_example_exclusive/precision,test_incremental_living_thing/macro_types/recall,threshold_pretraining,test_incremental_only/macro_types/f1,test_incremental/macro_types/precision,test_incremental_only/macro_example/precision,test_incremental_living_thing-animal/macro_types/precision,test_incremental/micro/precision,test_incremental_only/macro_example_exclusive/f1,test_incremental_only/macro_example_exclusive/recall,test_incremental/macro_example_exclusive/precision,epoch,test/macro_types/recall,test_incremental_only/macro_example/f1,test_incremental/macro_example_exclusive/recall,test_pretraining/macro_types/precision,test_incremental_living_thing/macro_types/precision,test/micro/f1,test/micro/precision,test_incremental/micro/f1,test_incremental/micro/recall,test/macro_example/f1,test/macro_types/precision,test_pretraining/macro_example/recall,test_incremental_only/macro_example/recall,test_pretraining/macro_types/f1,test_incremental_only/macro_types/recall,test_incremental/macro_types/f1,test_incremental/macro_example/recall,test_pretraining/micro/recall,test_incremental/macro_types/recall,test_pretraining/macro_example/precision,test_incremental_only/macro_types/precision,test/micro/recall,threshold_incremental,test_pretraining/micro/precision,test_incremental_living_thing/macro_types/f1,test_incremental/macro_example/f1,test_incremental_only/micro/recall,test_incremental/macro_example/precision,test_incremental/macro_example_exclusive/f1,test_pretraining/macro_types/recall,test/macro_example/recall,test_pretraining/micro/f1,test_incremental_only/micro/f1
no_init_kenn_horizontal_adapter_bert_ms,0,16mr01ce,0.6000000238418579,0.8805503249168396,0.9283229112625122,1.0,0.75,0.9205514192581176,0.6000000238418579,0.9846153855323792,0.375,0.75,0.9444444179534912,0.006263048388063908,1.0,0.9111111164093018,0.6000000238418579,0.6000000238418579,0.984615445137024,55,0.8563095331192017,0.006263048388063908,0.892307698726654,0.9062036275863647,0.8888888955116272,0.9054682850837708,0.914170742034912,0.8864864706993103,0.8631578683853149,0.9205514192581176,0.9062036275863647,0.9129089117050172,0.006263048388063908,0.8805503249168396,0.6000000238418579,0.8617125749588013,0.02018093317747116,0.8969298005104065,0.7923077344894409,0.9283229112625122,1.0,0.8969298005104065,0.98,0.914170742034912,0.9343065619468688,0.02117343805730343,0.6000000238418579,0.022268615663051605,0.936191737651825,0.8563095331192017,0.9129089117050172,0.9054682850837708,0.75
smart_init_kenn_hybrid_adapter_bert_ms,2,ftyduwnb,1.0,0.8795966506004333,0.925046443939209,0.4615384638309479,0.6315789818763733,0.9196421504020692,1.0,0.9846153855323792,0.375,0.6315789818763733,0.6752136945724487,0.010438413359224796,0.4615384638309479,0.6861313581466675,1.0,1.0,0.7461538314819336,5,0.864309549331665,0.010438413359224796,0.984615445137024,0.8954343795776367,0.8888888955116272,0.9034247398376464,0.9073213934898376,0.8103448152542114,0.9894737005233764,0.9196421504020692,0.8954343795776367,0.9143006801605223,0.010438413359224796,0.8795966506004333,1.0,0.8036115765571594,0.022268615663051605,0.8995614051818848,0.9923076629638672,0.925046443939209,0.4615384638309479,0.8995614051818848,0.99,0.9073213934898376,0.9343065619468688,0.01920049637556076,1.0,0.016875436529517174,0.8489572405815125,0.864309549331665,0.9143006801605223,0.9034247398376464,0.6315789818763733
smart_init_kenn_top_down_adapter_bert_ms,2,jz7p6i2l,1.0,0.8795966506004333,0.925046443939209,0.4615384638309479,0.6315789818763733,0.9196421504020692,1.0,0.9846153855323792,0.375,0.6315789818763733,0.6752136945724487,0.010438413359224796,0.4615384638309479,0.6861313581466675,1.0,1.0,0.7461538314819336,5,0.864309549331665,0.010438413359224796,0.984615445137024,0.8954343795776367,0.8888888955116272,0.9034247398376464,0.9073213934898376,0.8103448152542114,0.9894737005233764,0.9196421504020692,0.8954343795776367,0.9143006801605223,0.010438413359224796,0.8795966506004333,1.0,0.8036115765571594,0.022268615663051605,0.8995614051818848,0.9923076629638672,0.925046443939209,0.4615384638309479,0.8995614051818848,0.99,0.9073213934898376,0.9343065619468688,0.01920049637556076,1.0,0.016875436529517174,0.8489572405815125,0.864309549331665,0.9143006801605223,0.9034247398376464,0.6315789818763733
smart_init_kenn_bottom_up_adapter_bert_ms,2,0qy31sus,0.8999999761581421,0.878598153591156,0.9251914024353028,0.4655172526836395,0.6136363744735718,0.9195377230644226,0.9000000953674316,0.9846153855323792,0.375,0.6136363744735718,0.6772030591964722,0.009394572116434574,0.4655172526836395,0.699999988079071,0.9000000953674316,0.9000000953674316,0.7538461685180664,5,0.8623095154762268,0.009394572116434574,0.9615384936332704,0.8955140113830566,0.8888888955116272,0.9034605026245116,0.90806382894516,0.8088889122009277,0.9578947424888612,0.9195377230644226,0.8955140113830566,0.9139527082443236,0.009394572116434574,0.878598153591156,0.8999999761581421,0.7880573272705078,0.021746695041656498,0.898903489112854,0.942307710647583,0.9251914024353028,0.4655172526836395,0.898903489112854,0.99,0.90806382894516,0.9343065619468688,0.019113687798380852,0.8999999761581421,0.017049409449100494,0.8451189994812012,0.8623095154762268,0.9139527082443236,0.9034605026245116,0.6136363744735718
smart_init_kenn_hybrid_adapter_bert_ms,1,p8czfwr8,1.0,0.8795966506004333,0.925046443939209,0.4615384638309479,0.6315789818763733,0.9196421504020692,1.0,0.9846153855323792,0.375,0.6315789818763733,0.6752136945724487,0.010438413359224796,0.4615384638309479,0.6861313581466675,1.0,1.0,0.7461538314819336,5,0.864309549331665,0.010438413359224796,0.984615445137024,0.8954343795776367,0.8888888955116272,0.9034247398376464,0.9073213934898376,0.8103448152542114,0.9894737005233764,0.9196421504020692,0.8954343795776367,0.9143006801605223,0.010438413359224796,0.8795966506004333,1.0,0.8036115765571594,0.022268615663051605,0.8995614051818848,0.9923076629638672,0.925046443939209,0.4615384638309479,0.8995614051818848,0.99,0.9073213934898376,0.9343065619468688,0.01920049637556076,1.0,0.016875436529517174,0.8489572405815125,0.864309549331665,0.9143006801605223,0.9034247398376464,0.6315789818763733
smart_init_kenn_top_down_adapter_bert_ms,1,jsszqlyz,1.0,0.8795966506004333,0.925046443939209,0.4615384638309479,0.6315789818763733,0.9196421504020692,1.0,0.9846153855323792,0.375,0.6315789818763733,0.6752136945724487,0.010438413359224796,0.4615384638309479,0.6861313581466675,1.0,1.0,0.7461538314819336,5,0.864309549331665,0.010438413359224796,0.984615445137024,0.8954343795776367,0.8888888955116272,0.9034247398376464,0.9073213934898376,0.8103448152542114,0.9894737005233764,0.9196421504020692,0.8954343795776367,0.9143006801605223,0.010438413359224796,0.8795966506004333,1.0,0.8036115765571594,0.022268615663051605,0.8995614051818848,0.9923076629638672,0.925046443939209,0.4615384638309479,0.8995614051818848,0.99,0.9073213934898376,0.9343065619468688,0.01920049637556076,1.0,0.016875436529517174,0.8489572405815125,0.864309549331665,0.9143006801605223,0.9034247398376464,0.6315789818763733
smart_init_kenn_bottom_up_adapter_bert_ms,1,idpxq54x,0.8999999761581421,0.878598153591156,0.9251914024353028,0.4655172526836395,0.6136363744735718,0.9195377230644226,0.9000000953674316,0.9846153855323792,0.375,0.6136363744735718,0.6772030591964722,0.009394572116434574,0.4655172526836395,0.699999988079071,0.9000000953674316,0.9000000953674316,0.7538461685180664,5,0.8623095154762268,0.009394572116434574,0.9615384936332704,0.8955140113830566,0.8888888955116272,0.9034605026245116,0.90806382894516,0.8088889122009277,0.9578947424888612,0.9195377230644226,0.8955140113830566,0.9139527082443236,0.009394572116434574,0.878598153591156,0.8999999761581421,0.7880573272705078,0.021746695041656498,0.898903489112854,0.942307710647583,0.9251914024353028,0.4655172526836395,0.898903489112854,0.99,0.90806382894516,0.9343065619468688,0.019113687798380852,0.8999999761581421,0.017049409449100494,0.8451189994812012,0.8623095154762268,0.9139527082443236,0.9034605026245116,0.6136363744735718
smart_init_kenn_hybrid_adapter_bert_ms,0,eqnezdzz,1.0,0.8795966506004333,0.925046443939209,0.4615384638309479,0.6315789818763733,0.9196421504020692,1.0,0.9846153855323792,0.375,0.6315789818763733,0.6752136945724487,0.010438413359224796,0.4615384638309479,0.6861313581466675,1.0,1.0,0.7461538314819336,5,0.864309549331665,0.010438413359224796,0.984615445137024,0.8954343795776367,0.8888888955116272,0.9034247398376464,0.9073213934898376,0.8103448152542114,0.9894737005233764,0.9196421504020692,0.8954343795776367,0.9143006801605223,0.010438413359224796,0.8795966506004333,1.0,0.8036115765571594,0.022268615663051605,0.8995614051818848,0.9923076629638672,0.925046443939209,0.4615384638309479,0.8995614051818848,0.99,0.9073213934898376,0.9343065619468688,0.01920049637556076,1.0,0.016875436529517174,0.8489572405815125,0.864309549331665,0.9143006801605223,0.9034247398376464,0.6315789818763733
smart_init_kenn_top_down_adapter_bert_ms,0,jr8zom9x,1.0,0.8795966506004333,0.925046443939209,0.4615384638309479,0.6315789818763733,0.9196421504020692,1.0,0.9846153855323792,0.375,0.6315789818763733,0.6752136945724487,0.010438413359224796,0.4615384638309479,0.6861313581466675,1.0,1.0,0.7461538314819336,5,0.864309549331665,0.010438413359224796,0.984615445137024,0.8954343795776367,0.8888888955116272,0.9034247398376464,0.9073213934898376,0.8103448152542114,0.9894737005233764,0.9196421504020692,0.8954343795776367,0.9143006801605223,0.010438413359224796,0.8795966506004333,1.0,0.8036115765571594,0.022268615663051605,0.8995614051818848,0.9923076629638672,0.925046443939209,0.4615384638309479,0.8995614051818848,0.99,0.9073213934898376,0.9343065619468688,0.01920049637556076,1.0,0.016875436529517174,0.8489572405815125,0.864309549331665,0.9143006801605223,0.9034247398376464,0.6315789818763733
smart_init_kenn_bottom_up_adapter_bert_ms,0,5arrm21a,0.8666666746139526,0.8781617879867554,0.9251914024353028,0.45614033937454224,0.5977011322975159,0.9194790124893188,0.8666667342185974,0.9846153855323792,0.375,0.5977011322975159,0.6725146174430847,0.009046625345945358,0.45614033937454224,0.6976743936538696,0.8666667342185974,0.8666667342185974,0.7538461685180664,5,0.8616428375244141,0.009046625345945358,0.9538462162017822,0.8953264355659485,0.8888888955116272,0.9033395648002625,0.9080434441566468,0.8035714030265808,0.9473684430122375,0.9194790124893188,0.8953264355659485,0.9138367176055908,0.009046625345945358,0.8781617879867554,0.8666666746139526,0.7790319323539734,0.021572720259428024,0.8986842036247253,0.9256410598754884,0.9251914024353028,0.45614033937454224,0.8986842036247253,0.99,0.9080434441566468,0.9343065619468688,0.01904618553817272,0.8666666746139526,0.017049409449100494,0.8421344757080078,0.8616428375244141,0.9138367176055908,0.9033395648002625,0.5977011322975159
no_init_kenn_hybrid_adapter_bert_ms,2,qcneiig5,0.800000011920929,0.8802818655967712,0.9273951053619384,0.75,0.7741935849189758,0.9204483032226562,0.8000000715255737,0.9846153855323792,0.375,0.7741935849189758,0.8194444179534912,0.008350730873644352,0.75,0.8461538553237915,0.8000000715255737,0.8000000715255737,0.9230769872665404,53,0.8603095412254333,0.008350730873644352,0.9384615421295166,0.9012036323547364,0.8888888955116272,0.9053934216499328,0.9126559495925904,0.8844221234321594,0.9263157844543456,0.9204483032226562,0.9012036323547364,0.913604736328125,0.008350730873644352,0.8802818655967712,0.800000011920929,0.8543252944946289,0.021224774420261383,0.898245632648468,0.892307698726654,0.9273951053619384,0.75,0.898245632648468,0.89,0.9126559495925904,0.9343065619468688,0.021049363538622856,0.800000011920929,0.020876826718449593,0.930705726146698,0.8603095412254333,0.913604736328125,0.9053934216499328,0.7741935849189758
no_init_kenn_top_down_adapter_bert_ms,2,3mj6xry6,0.800000011920929,0.8807586431503296,0.9276269674301147,0.800000011920929,0.8000000715255737,0.920562505722046,0.8000000715255737,0.9846153855323792,0.375,0.8000000715255737,0.8444444537162781,0.008350730873644352,0.800000011920929,0.8627451062202454,0.8000000715255737,0.8000000715255737,0.9384615421295166,54,0.8603095412254333,0.008350730873644352,0.9384615421295166,0.9022036194801332,0.8888888955116272,0.9055936336517334,0.913062870502472,0.8934010863304138,0.9263157844543456,0.920562505722046,0.9022036194801332,0.913604736328125,0.008350730873644352,0.8807586431503296,0.800000011920929,0.8677165508270264,0.021224774420261383,0.898245632648468,0.892307698726654,0.9276269674301147,0.800000011920929,0.898245632648468,0.9,0.913062870502472,0.9343065619468688,0.021224774420261383,0.800000011920929,0.021224774420261383,0.9384615421295166,0.8603095412254333,0.913604736328125,0.9055936336517334,0.8000000715255737
no_init_kenn_bottom_up_adapter_bert_ms,2,2juefr89,0.7666666507720947,0.8798559308052063,0.9273951053619384,0.7419354915618896,0.7540983557701111,0.9203894138336182,0.7666667103767395,0.9846153855323792,0.375,0.7540983557701111,0.815412163734436,0.008002784103155136,0.7419354915618896,0.844660222530365,0.7666667103767395,0.7666667103767395,0.9230769872665404,58,0.8596428632736206,0.008002784103155136,0.9307692050933838,0.901042342185974,0.8888888955116272,0.9052725434303284,0.9126365184783936,0.8787879347801208,0.9157894849777222,0.9203894138336182,0.901042342185974,0.913488745689392,0.008002784103155136,0.8798559308052063,0.7666666507720947,0.8444540500640869,0.021050799638032913,0.8980262875556946,0.8756409883499146,0.9273951053619384,0.7419354915618896,0.8980262875556946,0.73,0.9126365184783936,0.9343065619468688,0.020963450893759727,0.7666666507720947,0.020876826718449593,0.9269071221351624,0.8596428632736206,0.913488745689392,0.9052725434303284,0.7540983557701111
no_init_kenn_hybrid_adapter_bert_ms,1,w4dd9td1,0.9333333373069764,0.88136887550354,0.927134096622467,0.7179487347602844,0.8115941882133484,0.920555055141449,0.9333333969116212,0.9846153855323792,0.375,0.8115941882133484,0.8034188151359558,0.00974251888692379,0.7179487347602844,0.8288288116455078,0.9333333969116212,0.9333333969116212,0.9076923131942748,51,0.8629761934280396,0.00974251888692379,0.9692307710647584,0.9005626440048218,0.8888888955116272,0.9055770635604858,0.9121245741844176,0.8932039141654968,0.9684210419654846,0.920555055141449,0.9005626440048218,0.9140686988830566,0.00974251888692379,0.88136887550354,0.9333333373069764,0.8743315935134888,0.021920667961239815,0.8991228342056274,0.9589743614196776,0.927134096622467,0.7179487347602844,0.8991228342056274,0.94,0.9121245741844176,0.9343065619468688,0.021201957017183304,0.9333333373069764,0.0205288790166378,0.9374526739120485,0.8629761934280396,0.9140686988830566,0.9055770635604858,0.8115941882133484
no_init_kenn_top_down_adapter_bert_ms,1,1xlrkdq5,0.9333333373069764,0.88136887550354,0.927134096622467,0.7179487347602844,0.8115941882133484,0.920555055141449,0.9333333969116212,0.9846153855323792,0.375,0.8115941882133484,0.8034188151359558,0.00974251888692379,0.7179487347602844,0.8288288116455078,0.9333333969116212,0.9333333969116212,0.9076923131942748,50,0.8629761934280396,0.00974251888692379,0.9692307710647584,0.9005626440048218,0.8888888955116272,0.9055770635604858,0.9121245741844176,0.8932039141654968,0.9684210419654846,0.920555055141449,0.9005626440048218,0.9140686988830566,0.00974251888692379,0.88136887550354,0.9333333373069764,0.8743315935134888,0.021920667961239815,0.8991228342056274,0.9589743614196776,0.927134096622467,0.7179487347602844,0.8991228342056274,0.93,0.9121245741844176,0.9343065619468688,0.021201957017183304,0.9333333373069764,0.0205288790166378,0.9374526739120485,0.8629761934280396,0.9140686988830566,0.9055770635604858,0.8115941882133484
no_init_kenn_bottom_up_adapter_bert_ms,1,2m7gd8y0,0.9333333373069764,0.8810333013534546,0.926902174949646,0.6829268336296082,0.7887323498725891,0.920440673828125,0.9333333969116212,0.9846153855323792,0.375,0.7887323498725891,0.7859078645706177,0.00974251888692379,0.6829268336296082,0.8141592741012573,0.9333333969116212,0.9333333969116212,0.892307698726654,53,0.8629761934280396,0.00974251888692379,0.9692307710647584,0.8998621702194214,0.8888888955116272,0.9053770303726196,0.9117189049720764,0.8846153616905212,0.9684210419654846,0.920440673828125,0.8998621702194214,0.9140686988830566,0.00974251888692379,0.8810333013534546,0.9333333373069764,0.8638582825660706,0.021920667961239815,0.8991228342056274,0.9589743614196776,0.926902174949646,0.6829268336296082,0.8991228342056274,0.79,0.9117189049720764,0.9343065619468688,0.021014856174588203,0.9333333373069764,0.02018093317747116,0.9291799068450928,0.8629761934280396,0.9140686988830566,0.9053770303726196,0.7887323498725891
no_init_kenn_hybrid_adapter_bert_ms,0,1y64dhbx,0.699999988079071,0.8816065788269043,0.9283229112625122,1.0,0.8235293626785278,0.9207282066345216,0.7000000476837158,0.9846153855323792,0.375,0.8235293626785278,0.9444444179534912,0.00730688963085413,1.0,0.9139785170555116,0.7000000476837158,0.7000000476837158,0.984615445137024,52,0.8583095073699951,0.00730688963085413,0.9153846502304076,0.9062036275863647,0.8888888955116272,0.905831515789032,0.9142282605171204,0.9042553305625916,0.8947368264198303,0.9207282066345216,0.9062036275863647,0.9132567644119264,0.00730688963085413,0.8816065788269043,0.699999988079071,0.8904567956924438,0.020702853798866272,0.8975877165794373,0.8423076868057251,0.9283229112625122,1.0,0.8975877165794373,0.99,0.9142282605171204,0.9343065619468688,0.021457208320498463,0.699999988079071,0.022268615663051605,0.9487387537956238,0.8583095073699951,0.9132567644119264,0.905831515789032,0.8235293626785278
no_init_kenn_top_down_adapter_bert_ms,0,3ozo4ped,0.6666666865348816,0.8812547922134399,0.9283229112625122,1.0,0.800000011920929,0.9206692576408386,0.6666667461395264,0.9846153855323792,0.375,0.800000011920929,0.9444444179534912,0.006958942394703627,1.0,0.91304349899292,0.6666667461395264,0.6666667461395264,0.984615445137024,52,0.8576428890228271,0.006958942394703627,0.9076923131942748,0.9062036275863647,0.8888888955116272,0.905710518360138,0.9142091274261476,0.8983957171440125,0.8842105269432068,0.9206692576408386,0.9062036275863647,0.9131407737731934,0.006958942394703627,0.8812547922134399,0.6666666865348816,0.8810558319091797,0.02052888087928295,0.8973684310913086,0.8256410360336304,0.9283229112625122,1.0,0.8973684310913086,0.99,0.9142091274261476,0.9343065619468688,0.021363386884331703,0.6666666865348816,0.022268615663051605,0.9445904493331908,0.8576428890228271,0.9131407737731934,0.905710518360138,0.800000011920929
no_init_kenn_bottom_up_adapter_bert_ms,0,78fxokpw,0.6000000238418579,0.8805503249168396,0.9283229112625122,1.0,0.75,0.9205514192581176,0.6000000238418579,0.9846153855323792,0.375,0.75,0.9444444179534912,0.006263048388063908,1.0,0.9111111164093018,0.6000000238418579,0.6000000238418579,0.984615445137024,55,0.8563095331192017,0.006263048388063908,0.892307698726654,0.9062036275863647,0.8888888955116272,0.9054682850837708,0.914170742034912,0.8864864706993103,0.8631578683853149,0.9205514192581176,0.9062036275863647,0.9129089117050172,0.006263048388063908,0.8805503249168396,0.6000000238418579,0.8617125749588013,0.02018093317747116,0.8969298005104065,0.7923077344894409,0.9283229112625122,1.0,0.8969298005104065,0.98,0.914170742034912,0.9343065619468688,0.02117343805730343,0.6000000238418579,0.022268615663051605,0.936191737651825,0.8563095331192017,0.9129089117050172,0.9054682850837708,0.75
smart_init_classifier_adapter_bert_ms,2,0mkuk0o0,0.8999999761581421,0.878598153591156,0.9251914024353028,0.4655172526836395,0.6136363744735718,0.9195377230644226,0.9000000953674316,0.9846153855323792,0.375,0.6136363744735718,0.6772030591964722,0.009394572116434574,0.4655172526836395,0.699999988079071,0.9000000953674316,0.9000000953674316,0.7538461685180664,5,0.8623095154762268,0.009394572116434574,0.9615384936332704,0.8955140113830566,0.8888888955116272,0.9034605026245116,0.90806382894516,0.8088889122009277,0.9578947424888612,0.9195377230644226,0.8955140113830566,0.9139527082443236,0.009394572116434574,0.878598153591156,0.8999999761581421,0.7880573272705078,0.021746695041656498,0.898903489112854,0.942307710647583,0.9251914024353028,0.4655172526836395,0.898903489112854,0.99,0.90806382894516,0.9343065619468688,0.019113687798380852,0.8999999761581421,0.017049409449100494,0.8451189994812012,0.8623095154762268,0.9139527082443236,0.9034605026245116,0.6136363744735718
smart_init_classifier_adapter_bert_ms,1,nwbh09uw,0.8999999761581421,0.878598153591156,0.9251914024353028,0.4655172526836395,0.6136363744735718,0.9195377230644226,0.9000000953674316,0.9846153855323792,0.375,0.6136363744735718,0.6772030591964722,0.009394572116434574,0.4655172526836395,0.699999988079071,0.9000000953674316,0.9000000953674316,0.7538461685180664,5,0.8623095154762268,0.009394572116434574,0.9615384936332704,0.8955140113830566,0.8888888955116272,0.9034605026245116,0.90806382894516,0.8088889122009277,0.9578947424888612,0.9195377230644226,0.8955140113830566,0.9139527082443236,0.009394572116434574,0.878598153591156,0.8999999761581421,0.7880573272705078,0.021746695041656498,0.898903489112854,0.942307710647583,0.9251914024353028,0.4655172526836395,0.898903489112854,0.99,0.90806382894516,0.9343065619468688,0.019113687798380852,0.8999999761581421,0.017049409449100494,0.8451189994812012,0.8623095154762268,0.9139527082443236,0.9034605026245116,0.6136363744735718
smart_init_classifier_adapter_bert_ms,0,qsixzzxj,0.8666666746139526,0.8781617879867554,0.9251914024353028,0.45614033937454224,0.5977011322975159,0.9194790124893188,0.8666667342185974,0.9846153855323792,0.375,0.5977011322975159,0.6725146174430847,0.009046625345945358,0.45614033937454224,0.6976743936538696,0.8666667342185974,0.8666667342185974,0.7538461685180664,5,0.8616428375244141,0.009046625345945358,0.9538462162017822,0.8953264355659485,0.8888888955116272,0.9033395648002625,0.9080434441566468,0.8035714030265808,0.9473684430122375,0.9194790124893188,0.8953264355659485,0.9138367176055908,0.009046625345945358,0.8781617879867554,0.8666666746139526,0.7790319323539734,0.021572720259428024,0.8986842036247253,0.9256410598754884,0.9251914024353028,0.45614033937454224,0.8986842036247253,0.99,0.9080434441566468,0.9343065619468688,0.01904618553817272,0.8666666746139526,0.017049409449100494,0.8421344757080078,0.8616428375244141,0.9138367176055908,0.9033395648002625,0.5977011322975159
