name,test_pretraining/micro/recall/mean,threshold_incremental/mean,test_incremental/micro/f1/mean,test_incremental/macro_types/f1/mean,test_pretraining/micro/precision/mean,test_incremental_organization-company/macro_types/recall/mean,epoch/mean,test_incremental_organization-company/macro_types/precision/mean,test_pretraining/macro_example/f1/mean,test_incremental_organization-company-broadcast/macro_types/f1/mean,test_pretraining/macro_example/precision/mean,test_incremental/macro_example/recall/mean,test_incremental_only/macro_example_exclusive/recall/mean,test_pretraining/macro_types/f1/mean,test_incremental/micro/precision/mean,test_incremental/macro_example_exclusive/recall/mean,test/macro_example/precision/mean,test_incremental_only/macro_example/precision/mean,test_incremental_only/macro_example_exclusive/precision/mean,test_incremental_only/macro_types/recall/mean,test/macro_example/f1/mean,test_pretraining/micro/f1/mean,test_incremental/macro_example/f1/mean,test_incremental/macro_example_exclusive/f1/mean,threshold_pretraining/mean,test/macro_example/recall/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_incremental_organization-company-news/macro_types/recall/mean,test_incremental_organization-company-broadcast/macro_types/recall/mean,test/macro_types/recall/mean,test_incremental/macro_types/recall/mean,test_pretraining/macro_example/recall/mean,test_incremental/macro_example_exclusive/precision/mean,test/micro/f1/mean,test/macro_types/f1/mean,test_incremental_organization-company/macro_types/f1/mean,test_incremental_organization-company-news/macro_types/precision/mean,test_pretraining/macro_types/recall/mean,test_pretraining/macro_types/precision/mean,test_incremental_only/macro_types/precision/mean,test_incremental_only/micro/f1/mean,test_incremental/macro_types/precision/mean,test_incremental_organization-company-broadcast/macro_types/precision/mean,test_incremental_only/micro/recall/mean,test_incremental/macro_example/precision/mean,test/micro/precision/mean,test_incremental/micro/recall/mean,test/micro/recall/mean,test_incremental_only/macro_types/f1/mean,test_incremental_only/micro/precision/mean,test_incremental_only/macro_example/f1/mean,test_incremental_only/macro_example/recall/mean,test_incremental_organization-company-news/macro_types/f1/mean,test/macro_types/precision/mean,test_pretraining/micro/recall/std,threshold_incremental/std,test_incremental/micro/f1/std,test_incremental/macro_types/f1/std,test_pretraining/micro/precision/std,test_incremental_organization-company/macro_types/recall/std,epoch/std,test_incremental_organization-company/macro_types/precision/std,test_pretraining/macro_example/f1/std,test_incremental_organization-company-broadcast/macro_types/f1/std,test_pretraining/macro_example/precision/std,test_incremental/macro_example/recall/std,test_incremental_only/macro_example_exclusive/recall/std,test_pretraining/macro_types/f1/std,test_incremental/micro/precision/std,test_incremental/macro_example_exclusive/recall/std,test/macro_example/precision/std,test_incremental_only/macro_example/precision/std,test_incremental_only/macro_example_exclusive/precision/std,test_incremental_only/macro_types/recall/std,test/macro_example/f1/std,test_pretraining/micro/f1/std,test_incremental/macro_example/f1/std,test_incremental/macro_example_exclusive/f1/std,threshold_pretraining/std,test/macro_example/recall/std,test_incremental_only/macro_example_exclusive/f1/std,test_incremental_organization-company-news/macro_types/recall/std,test_incremental_organization-company-broadcast/macro_types/recall/std,test/macro_types/recall/std,test_incremental/macro_types/recall/std,test_pretraining/macro_example/recall/std,test_incremental/macro_example_exclusive/precision/std,test/micro/f1/std,test/macro_types/f1/std,test_incremental_organization-company/macro_types/f1/std,test_incremental_organization-company-news/macro_types/precision/std,test_pretraining/macro_types/recall/std,test_pretraining/macro_types/precision/std,test_incremental_only/macro_types/precision/std,test_incremental_only/micro/f1/std,test_incremental/macro_types/precision/std,test_incremental_organization-company-broadcast/macro_types/precision/std,test_incremental_only/micro/recall/std,test_incremental/macro_example/precision/std,test/micro/precision/std,test_incremental/micro/recall/std,test/micro/recall/std,test_incremental_only/macro_types/f1/std,test_incremental_only/micro/precision/std,test_incremental_only/macro_example/f1/std,test_incremental_only/macro_example/recall/std,test_incremental_organization-company-news/macro_types/f1/std,test/macro_types/precision/std
no_init_box_kenn_bottom_up_adapter_bert_ms,0.7883793314297994,0.04,0.4563486600915591,0.48814528187115985,0.7203714450200399,0.7543859481811523,37.0,0.7247191071510315,0.7449312607447306,0.3271832261234522,0.7226856549580892,0.056734090050061546,0.45714286466439563,0.6986406246821085,0.4954199033478896,0.6725146174430847,0.7226856549580892,0.012004604563117027,0.34761907160282135,0.48525641361872357,0.7449312607447306,0.7391501466433207,0.05372493962446848,0.636844793955485,0.26,0.8015668193499247,0.38282422721385956,0.4038461558520794,0.5666666775941849,0.6603154142697653,0.574966291586558,0.8015668193499247,0.6487979292869568,0.7391501466433207,0.6986406246821085,0.7392550110816956,0.46309668322404224,0.6603154142697653,0.7424188852310181,0.5488298473258814,0.21570531899730364,0.6074595948060354,0.6345630309854945,0.46341463426748913,0.05473331858714422,0.7203714450200399,0.6600790619850159,0.7883793314297994,0.24977895493308702,0.46882344658176106,0.013220372144132853,0.015786876436322927,0.12511039276917776,0.7424188852310181,0.007427714135668432,0.0608276253029822,0.3142055695198959,0.09733499565921473,0.21990830965305475,0.0,8.888194417315589,0.0,0.14293568994650876,0.3207657662509942,0.2336902788818643,0.008564260942955272,0.4709954658992272,0.00421973063554562,0.3867105726741874,0.10151901328259685,0.2336902788818643,0.007272930535406282,0.21060330674842784,0.45088168501061715,0.14293568994650876,0.13050151740927976,0.006282347694564245,0.07446974651472213,0.0,0.003859031051218889,0.31017016639205286,0.5185180278578211,0.41766546604961224,0.01840329761323015,0.30058783268116723,0.003859031051218889,0.1958126742193226,0.13050151740927976,0.00421973063554562,0.0,0.4947291733121011,0.01840329761323015,0.019438560927219968,0.47624459265954666,0.16582267201937437,0.31749639095404414,0.5395979028535018,0.4661345087056121,0.01651897255575761,0.21990830965305475,0.15107918530633202,0.007427714135668432,0.20543194377829563,0.4424033222052457,0.010711351868507945,0.016265258925579604,0.08424623171207994,0.019438560927219968
no_init_box_kenn_hybrid_adapter_bert_ms,0.7829382022221884,0.02,0.6269168257713318,0.4503137270609538,0.8481507500012716,0.7543859481811523,32.333333333333336,0.7247191071510315,0.8271305561065674,0.4461811383565267,0.8576870759328207,0.05037548765540123,0.10476191217700641,0.691578229268392,0.7300757765769958,0.5971410274505615,0.8576870759328207,0.004933399148285389,0.1428571492433548,0.1643162469069163,0.8271305561065674,0.8142407536506653,0.0560063843925794,0.6638885736465454,0.26,0.798676590124766,0.12079365799824397,0.006410256649057071,0.3222222328186035,0.6472158233324686,0.3610061506430308,0.798676590124766,0.747563362121582,0.8142407536506653,0.691578229268392,0.7392550110816956,0.3333333333333333,0.6472158233324686,0.7425200343132019,0.5513071815172831,0.20801401635011038,0.6091111600399017,0.7692810495694479,0.12195121745268504,0.06306528548399608,0.8481507500012716,0.5494071245193481,0.7829382022221884,0.2529909610748291,0.770370364189148,0.0041714629624038935,0.0036178259178996086,0.01257861778140068,0.7425200343132019,0.0011820367242868137,0.017320508075688773,0.020340796461606248,0.11649568840427373,0.00040004163590219073,0.0,5.859465277082316,0.0,0.0004426815058072421,0.2043281152263878,6.642154339298785e-05,0.0013112836776064116,0.07046976507260191,0.008676555412682453,0.012857674878031817,0.015543704760549969,6.642154339298785e-05,0.003000869621346085,0.08689661525736044,0.09732267946909208,0.0004426815058072421,0.0008233435864169808,0.0009189896782736801,0.010893530018063763,0.0,0.0007732978672373915,0.07801729189648177,0.011102890205723063,0.18358569966996732,0.003972348483994996,0.06488180059871651,0.0007732978672373915,0.003376304484053407,0.0008233435864169808,0.008676555412682453,0.0,0.5773502691896258,0.003972348483994996,0.014824634132557964,0.36320363188351334,0.11475324383496936,0.24213573463414859,0.14979587770501815,0.0741800293187418,0.00028482579234333347,0.00040004163590219073,0.02404255484737886,0.0011820367242868137,0.1537682697699465,0.1516710565448219,0.0026942330226914224,0.002433588028460819,0.021786805086375288,0.014824634132557964
no_init_box_kenn_top_down_adapter_bert_ms,0.7841041684150696,0.04666666666666667,0.6310707132021586,0.490729679663976,0.8465116024017334,0.7543859481811523,32.333333333333336,0.7247191071510315,0.8271645704905192,0.5052347282568613,0.857085386912028,0.05171846722563108,0.1785714402794838,0.693757971127828,0.7047072847684225,0.6130604346593221,0.857085386912028,0.007893438606212536,0.22857143729925156,0.236111119389534,0.8271645704905192,0.8141108949979147,0.0570271871984005,0.6759889523188273,0.26,0.7992631196975708,0.20034618924061456,0.08333333457509677,0.3888889054457347,0.6501462260882059,0.4088693956534068,0.7992631196975708,0.753411332766215,0.8141108949979147,0.693757971127828,0.7392550110816956,0.4259259303410848,0.6501462260882059,0.7436938285827637,0.5800653596719106,0.2834186404943466,0.62828329205513,0.7342048088709513,0.19512194891770682,0.06355862319469452,0.8465116024017334,0.5731225411097208,0.7841041684150696,0.3296819378932317,0.6558850010236105,0.006918713605652253,0.006166748935356736,0.11212121446927388,0.7436938285827637,0.001360280173245409,0.04725815626252609,0.02061902816635137,0.09980585972709755,0.002848648417123746,0.0,6.806859285554046,0.0,0.00045966232679342636,0.1464350903368486,0.0008715273704532268,0.0015858654944595307,0.08777290555421532,0.007352147500593019,0.04926159037275087,0.018798535772229983,0.0008715273704532268,0.00345337949693204,0.10000000681195942,0.08936811026938785,0.00045966232679342636,0.001131916782433043,0.0013316812194525155,0.01578548475143404,0.0,0.0007816257018686745,0.09397864491105412,0.09868464492769859,0.13471507075862116,0.0036476804954075253,0.059578750974885665,0.0007816257018686745,0.01181712960362169,0.001131916782433043,0.007352147500593019,0.0,0.5161985116091498,0.0036476804954075253,0.013146704806786626,0.32209440580024185,0.1022129787469973,0.21472963740522383,0.13431862068068173,0.08536585420370113,0.000996905636042198,0.002848648417123746,0.027667973722730787,0.001360280173245409,0.13085460779424968,0.2544391348647426,0.003245439294249561,0.0030311312706449685,0.11366666605459609,0.013146704806786626
no_init_kenn_bottom_up_adapter_bert_ms,0.8540614048639933,0.31666666666666665,0.548342247804006,0.5026934345563253,0.8245120445887247,0.8245614171028137,14.333333333333334,0.6844660043716431,0.8560231328010559,0.2965741852919261,0.8503729701042175,0.06608014057079951,0.71190478404363,0.8243054151535034,0.4207582175731659,0.7833008567492167,0.8503729701042175,0.016033546378215153,0.4642857213815053,0.741239329179128,0.8560231328010559,0.839015523592631,0.05143929769595464,0.6097512046496073,0.33,0.8617528676986694,0.5615740021069845,0.6602564056714376,0.8222222328186035,0.8114003737767538,0.7690134048461914,0.8617528676986694,0.5,0.839015523592631,0.8243054151535034,0.7480106353759766,0.2564559131860733,0.8114003737767538,0.8376344442367554,0.21912184854348501,0.3349047601222992,0.3742365837097168,0.18178779383500418,0.7195121844609579,0.04218056301275889,0.8245120445887247,0.790513833363851,0.8540614048639933,0.3367655873298645,0.2193826287984848,0.019393278285861015,0.024584770823518436,0.36802064379056293,0.8376344442367554,0.00108196964669033,0.15307950004273377,0.020793036741770823,0.0017606220252266913,0.006298443035736169,0.0,0.5773502691896258,0.0,0.0009062071572003661,0.019713262670550145,0.0024612343954551028,0.001318993001643007,0.07502829748800122,0.0013172364057002256,0.031166496635759666,0.015635128248531045,0.0024612343954551028,0.001540453517078647,0.044607128287292706,0.0794001242596151,0.0009062071572003661,0.0027342547785890827,0.0015169853692436766,0.017981998265241234,0.0,0.0007013802601441866,0.0519986667560706,0.061818262698384446,0.1387777250259447,0.0032408155767354274,0.05293342336449004,0.0007013802601441866,0.03077513737181678,0.0027342547785890827,0.0013172364057002256,0.0,0.030996704413489687,0.0032408155767354274,0.0007434873905200202,0.01821534374817029,0.014213621677570358,0.012143571094517113,0.013319277050107848,0.06789956487816036,0.002596225678576559,0.006298443035736169,0.0220069651130307,0.00108196964669033,0.012448747668600834,0.019098041663658156,0.0017957111968275878,0.0025910119062416597,0.03002824147197421,0.0007434873905200202
no_init_kenn_hybrid_adapter_bert_ms,0.8547091484069824,0.42333333333333334,0.5473413666089376,0.51224684715271,0.8231961925824484,0.8245614171028137,15.0,0.6844660043716431,0.8559306065241495,0.3202425241470337,0.8497282663981119,0.0668475553393364,0.7547619342803955,0.8255517681439718,0.41499775648117065,0.7923976381619772,0.8497282663981119,0.018006905913352966,0.5214286049207052,0.7991453011830648,0.8559306065241495,0.8386565248171488,0.051077742129564285,0.6054654121398926,0.33,0.862224280834198,0.6162453492482504,0.6538461645444235,0.9444444378217062,0.8137638568878174,0.8076174060503641,0.862224280834198,0.48992854356765747,0.8386565248171488,0.8255517681439718,0.7480106353759766,0.24797773361206055,0.8137638568878174,0.8376863797505697,0.22039454181989035,0.3406129976113637,0.3750850359598796,0.19281135002772012,0.7601625919342041,0.041330921153227486,0.8231961925824484,0.8036890824635824,0.8547091484069824,0.3454927106698354,0.2194985548655192,0.021281287694970768,0.026064792027076084,0.3594824771086375,0.8376863797505697,0.000296847689360172,0.08736894948054105,0.002796272237447646,0.004180664227305613,0.0008526009573320099,0.0,0.0,0.0,0.00010273203041974778,0.02522417879654137,0.0003325016798649757,0.0003767931713862694,0.02296105796526751,0.00046918196734657843,0.003735570380901209,0.004466437511146527,0.0003325016798649757,0.0008893816832633609,0.02575394854535398,0.020213482047588112,0.00010273203041974778,0.00035176744661185547,0.0002479259603311354,0.002938832698381322,0.0,0.00016712571634663052,0.01492657661430532,0.05087983550452386,0.06938885774078346,0.0008250465521037493,0.013475625189839946,0.00016712571634663052,0.005367999140757583,0.00035176744661185547,0.00046918196734657843,0.0,0.01034736780013046,0.0008250465521037493,0.00010817507932541504,0.0026506943483461383,0.004487461978521923,0.0017671438162449198,0.015395964754371013,0.01862833871817519,0.00045285140060384674,0.0008526009573320099,0.006037639420422053,0.000296847689360172,0.004937360474106129,0.00301369726380443,0.0005154715384733666,0.0007929334232448893,0.0181891971059488,0.00010817507932541504
no_init_kenn_top_down_adapter_bert_ms,0.8545796076456705,0.4766666666666666,0.5373413960138956,0.5035732189814249,0.8212934732437134,0.8245614171028137,15.0,0.6844660043716431,0.8555800517400106,0.3005754351615906,0.8491350015004476,0.06676533321539561,0.7523809870084127,0.825056254863739,0.40465935071309406,0.79142298301061,0.8491350015004476,0.017924682547648747,0.5190476576487223,0.7856837511062622,0.8555800517400106,0.8376007874806722,0.05108084032932917,0.6055021484692892,0.33,0.8621255954106649,0.6135910352071127,0.6602564056714376,0.9111110965410868,0.8132144014040629,0.7986430327097574,0.8621255954106649,0.490578293800354,0.8376007874806722,0.825056254863739,0.7480106353759766,0.2393727401892344,0.8132144014040629,0.8372510075569153,0.20972724755605063,0.32643823822339374,0.367973526318868,0.18008175492286682,0.7520325183868408,0.041385735074679054,0.8212934732437134,0.8010540207227071,0.8545796076456705,0.3307315806547801,0.20885752141475677,0.021189624443650246,0.025982566177845,0.3502095143000285,0.8372510075569153,0.0011386272051663923,0.12055427546683412,0.00889367593609728,0.006990576059650659,0.0039606234684154955,0.0,0.0,0.0,0.0004697585650260014,0.024701367688909594,0.0015389906599816297,0.0013585563437271456,0.07637623519737509,0.0012239322720422466,0.015677690147381337,0.01610401455759998,0.0015389906599816297,0.0005134847542444267,0.014869044353163227,0.06098956061283194,0.0004697585650260014,0.0015365289830108887,0.0003864835551243934,0.004581322554106278,0.0,0.00065162694234239,0.034442797110687554,0.10591479116126176,0.050917491680013,0.0024893585935219795,0.040659746125141026,0.00065162694234239,0.012418125241605297,0.0015365289830108887,0.0012239322720422466,0.0,0.005078000516207527,0.0024893585935219795,0.00024258804114571272,0.005944078842517246,0.006770660884657245,0.003962718346026343,0.01647211166512785,0.07145688142438507,0.0010476073846681449,0.0039606234684154955,0.023159938442665097,0.0011386272051663923,0.006405008951357046,0.005599380569335629,0.001189442250239281,0.0026375614321907095,0.019162442640783504,0.00024258804114571272
smart_init_box_adapter_bert_ms,0.7936909000078837,0.17666666666666667,0.54543869694074,0.5583399335543314,0.8088578979174296,0.7543859481811523,49.666666666666664,0.7247191071510315,0.8221308787663778,0.37297939757506055,0.8410464922587076,0.06251712640126546,0.7642857432365417,0.7021162708600363,0.4539589782555898,0.7410656213760376,0.8410464922587076,0.017184672877192497,0.49761905272801715,0.8068375984827677,0.8221308787663778,0.8009631832440695,0.050919871777296066,0.6035940249760946,0.26,0.8041252692540487,0.599793016910553,0.7692307631174723,0.8444444537162781,0.6734411915143331,0.7893537084261576,0.8041252692540487,0.5266406635443369,0.8009631832440695,0.7021162708600363,0.7392550110816956,0.3748176693916321,0.6734411915143331,0.7334935267766317,0.33015862107276917,0.3969568610191345,0.46167879303296405,0.28549959510564804,0.7967479825019836,0.044428000847498574,0.8088578979174296,0.7681159377098083,0.7936909000078837,0.4040471116701762,0.3299881269534429,0.020713127528627712,0.026393684869011242,0.4213331341743469,0.7334935267766317,0.0027641632167039855,0.12858201014657272,0.13766758376252297,0.10445816940499514,0.0316598328710053,0.0,43.003875794320365,0.0,0.005430896880965287,0.28036061177251986,0.01301432101945811,0.0034615289857707113,0.19910513066137153,0.0021733507723505304,0.216556424465916,0.04103227185893402,0.01301432101945811,0.0016790475920373754,0.04862041984053243,0.14694780689727635,0.005430896880965287,0.013964586848951523,0.00730475098270996,0.08658910217984278,0.0,0.0014932774451706854,0.10055284803167848,0.25000000687745905,0.07698003130358248,0.005997861964495053,0.0979651859495897,0.0014932774451706854,0.15804006630127077,0.013964586848951523,0.0021733507723505304,0.0,0.27698101179987644,0.005997861964495053,0.011489295587446626,0.2814878229189682,0.19750614524540255,0.18765855700298267,0.2860035794692367,0.17346818921147072,0.013332438390162018,0.0316598328710053,0.0562228922676424,0.0027641632167039855,0.2116557975193681,0.28024545935695405,0.0034724716105435883,0.006875855980405616,0.1277627789139723,0.011489295587446626
smart_init_classifier_adapter_bert_ms,0.8530897895495096,0.4366666666666667,0.5817516446113586,0.5182967782020569,0.8326029181480408,0.8245614171028137,24.0,0.6844660043716431,0.8576608101526896,0.3538963198661804,0.8541686534881592,0.0649564191699028,0.6500000158945719,0.8239488005638123,0.46950918436050415,0.7699805100758871,0.8541686534881592,0.01685578003525734,0.4880952636400859,0.6837607026100159,0.8576608101526896,0.8427056074142456,0.05542730540037155,0.6570242842038473,0.33,0.8611894249916077,0.5551051298777262,0.5897435943285624,0.7777777711550394,0.8090542952219645,0.730694313844045,0.8611894249916077,0.5786224603652954,0.8427056074142456,0.8239488005638123,0.7480106353759766,0.2923543651898702,0.8090542952219645,0.8394084572792053,0.2625858287016551,0.3714825510978699,0.4032125572363536,0.2328172872463862,0.6585365931193033,0.04881324122349421,0.8326029181480408,0.7707509795824686,0.8530897895495096,0.37552576263745624,0.26285705467065174,0.01916988504429658,0.0224469651778539,0.38714003562927246,0.8394084572792053,0.0006731479534875155,0.05033222956847165,0.04026344444417654,0.02579937262522638,0.008349050876314925,0.0,16.46207763315433,0.0,0.0019002269809193894,0.08041216478718316,0.004115809673359549,0.0006526249167860263,0.03273270434627857,0.0003819375410633475,0.05811966792334849,0.007736107962178684,0.004115809673359549,0.0019159974614287928,0.05548179884530191,0.03689286292635341,0.0019002269809193894,0.0039614511146505845,0.005240082039785007,0.06211489434984985,0.0,0.0003741892108839309,0.02283266140906807,0.06753623090821458,0.050917491680013006,0.0015058377837629546,0.024595249890898428,0.0003741892108839309,0.10345319059141873,0.0039614511146505845,0.0003819375410633475,0.0,0.04979654544379541,0.0015058377837629546,0.002416790979670807,0.059212045438743,0.05194745727617076,0.039474705163113584,0.07152817010864734,0.042245135772672505,0.008727428531009843,0.008349050876314925,0.013692113623315027,0.0006731479534875155,0.05401201528437556,0.05967429156594771,0.000788496822070792,0.001130383578776082,0.037162709633490325,0.002416790979670807
