name,test_incremental/macro_types/precision/mean,epoch/mean,test/macro_types/recall/mean,test_pretraining/macro_example/f1/mean,test_incremental/macro_example_exclusive/recall/mean,test/micro/f1/mean,test/macro_example/precision/mean,test_incremental_metropolitan_transit-transit_line/macro_types/recall/mean,test_incremental/micro/precision/mean,test_incremental/micro/f1/mean,test_pretraining/micro/f1/mean,test_incremental_metropolitan_transit-transit_line/macro_types/precision/mean,test_incremental/macro_example/recall/mean,test_incremental_only/micro/precision/mean,test_pretraining/macro_types/precision/mean,test_incremental_metropolitan_transit-transit_line/macro_types/f1/mean,test/micro/precision/mean,test/macro_example/recall/mean,test_incremental/macro_example_exclusive/precision/mean,test_incremental_only/macro_types/precision/mean,test_incremental_only/macro_example/f1/mean,test_incremental/macro_example/precision/mean,test_incremental_metropolitan_transit/macro_types/recall/mean,test_incremental/macro_types/f1/mean,test_incremental_only/micro/recall/mean,test_incremental_only/macro_types/f1/mean,test_incremental_only/macro_example/precision/mean,threshold_incremental/mean,threshold_pretraining/mean,test_pretraining/macro_types/f1/mean,test_incremental_only/macro_example_exclusive/precision/mean,test_incremental/micro/recall/mean,test_pretraining/macro_example/recall/mean,test_incremental_metropolitan_transit/macro_types/f1/mean,test_pretraining/macro_types/recall/mean,test_incremental_only/macro_example/recall/mean,test_incremental_metropolitan_transit/macro_types/precision/mean,test/macro_types/f1/mean,test/macro_example/f1/mean,test_incremental_only/micro/f1/mean,test_incremental/macro_types/recall/mean,test_incremental_only/macro_types/recall/mean,test_incremental/macro_example_exclusive/f1/mean,test/micro/recall/mean,test/macro_types/precision/mean,test_pretraining/micro/recall/mean,test_incremental_only/macro_example_exclusive/recall/mean,test_pretraining/macro_example/precision/mean,test_pretraining/micro/precision/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_incremental/macro_example/f1/mean,test_incremental/macro_types/precision/std,epoch/std,test/macro_types/recall/std,test_pretraining/macro_example/f1/std,test_incremental/macro_example_exclusive/recall/std,test/micro/f1/std,test/macro_example/precision/std,test_incremental_metropolitan_transit-transit_line/macro_types/recall/std,test_incremental/micro/precision/std,test_incremental/micro/f1/std,test_pretraining/micro/f1/std,test_incremental_metropolitan_transit-transit_line/macro_types/precision/std,test_incremental/macro_example/recall/std,test_incremental_only/micro/precision/std,test_pretraining/macro_types/precision/std,test_incremental_metropolitan_transit-transit_line/macro_types/f1/std,test/micro/precision/std,test/macro_example/recall/std,test_incremental/macro_example_exclusive/precision/std,test_incremental_only/macro_types/precision/std,test_incremental_only/macro_example/f1/std,test_incremental/macro_example/precision/std,test_incremental_metropolitan_transit/macro_types/recall/std,test_incremental/macro_types/f1/std,test_incremental_only/micro/recall/std,test_incremental_only/macro_types/f1/std,test_incremental_only/macro_example/precision/std,threshold_incremental/std,threshold_pretraining/std,test_pretraining/macro_types/f1/std,test_incremental_only/macro_example_exclusive/precision/std,test_incremental/micro/recall/std,test_pretraining/macro_example/recall/std,test_incremental_metropolitan_transit/macro_types/f1/std,test_pretraining/macro_types/recall/std,test_incremental_only/macro_example/recall/std,test_incremental_metropolitan_transit/macro_types/precision/std,test/macro_types/f1/std,test/macro_example/f1/std,test_incremental_only/micro/f1/std,test_incremental/macro_types/recall/std,test_incremental_only/macro_types/recall/std,test_incremental/macro_example_exclusive/f1/std,test/micro/recall/std,test/macro_types/precision/std,test_pretraining/micro/recall/std,test_incremental_only/macro_example_exclusive/recall/std,test_pretraining/macro_example/precision/std,test_pretraining/micro/precision/std,test_incremental_only/macro_example_exclusive/f1/std,test_incremental/macro_example/f1/std
box_adapter_bert_ms,0.48552078008651733,29.666666666666668,0.8198940753936768,0.6925378441810608,0.9000000953674316,0.6878904104232788,0.5600788593292236,1.0,0.019693654030561447,0.03854389861226082,0.6878904104232788,0.01104159001260996,0.009394572116434574,0.01104159001260996,0.8726484179496765,0.02184200845658779,0.5640701651573181,0.907057523727417,1.0,0.01104159001260996,0.010438413359224796,0.010438413359224796,0.800000011920929,0.6307645440101624,1.0,0.02184200845658779,0.010438413359224796,0.9899999999999999,0.25,0.8454490303993225,1.0,0.8999999761581421,0.907057523727417,0.8727272748947144,0.8198940753936768,0.010438413359224796,0.959999978542328,0.8454490303993225,0.6925378441810608,0.02184200845658779,0.8999999761581421,1.0,0.9473685026168824,0.8813596367835999,0.8726484179496765,0.8813596367835999,1.0,0.5600788593292236,0.5640701651573181,1.0,0.009889023378491402,0.0,8.386497083606082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
classifier_adapter_bert_ms,0.4453141689300537,8.0,0.864309549331665,0.8366004228591919,0.9333333969116212,0.798987090587616,0.7705984711647034,1.0,0.04368174821138382,0.08345752954483032,0.798987090587616,0.023961661383509636,0.00974251888692379,0.023961661383509636,0.8866828680038452,0.04680187255144119,0.7186405062675476,0.9149675369262696,1.0,0.023961661383509636,0.010438413359224796,0.010438413359224796,0.8666666746139526,0.6029482483863831,1.0,0.04680187255144119,0.010438413359224796,0.9899999999999999,0.375,0.875353217124939,1.0,0.9333333373069764,0.9149675369262696,0.8666666746139526,0.864309549331665,0.010438413359224796,0.8666666746139526,0.875353217124939,0.8366004228591919,0.04680187255144119,0.9333333373069764,1.0,0.965517282485962,0.8995614051818848,0.8866828680038452,0.8995614051818848,1.0,0.7705984711647034,0.7186405062675476,1.0,0.010078467428684236,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenn_bottom_up_adapter_bert_ms,0.4453141689300537,37.333333333333336,0.864309549331665,0.8366004228591919,0.9333333969116212,0.798987090587616,0.7705984711647034,1.0,0.04368174821138382,0.08345752954483032,0.798987090587616,0.023961661383509636,0.00974251888692379,0.023961661383509636,0.8866828680038452,0.04680187255144119,0.7186405062675476,0.9149675369262696,1.0,0.023961661383509636,0.010438413359224796,0.010438413359224796,0.8666666746139526,0.6029482483863831,1.0,0.04680187255144119,0.010438413359224796,0.9899999999999999,0.375,0.875353217124939,1.0,0.9333333373069764,0.9149675369262696,0.8666666746139526,0.864309549331665,0.010438413359224796,0.8666666746139526,0.875353217124939,0.8366004228591919,0.04680187255144119,0.9333333373069764,1.0,0.965517282485962,0.8995614051818848,0.8866828680038452,0.8995614051818848,1.0,0.7705984711647034,0.7186405062675476,1.0,0.010078467428684236,0.0,10.016652800877813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenn_horizontal_adapter_bert_ms,0.4453109800815582,36.333333333333336,0.864309549331665,0.8365890185038248,0.9333333969116212,0.7989611625671387,0.7705791393915812,1.0,0.04367039849360784,0.08343681196371715,0.7989611625671387,0.02395528679092725,0.00974251888692379,0.02395528679092725,0.8866827487945557,0.04678971196214358,0.7185985445976257,0.9149675369262696,1.0,0.02395528679092725,0.010438413359224796,0.010438413359224796,0.8666666746139526,0.602945347627004,1.0,0.04678971196214358,0.010438413359224796,0.9899999999999999,0.375,0.8753531773885092,1.0,0.9333333373069764,0.9149675369262696,0.8666666746139526,0.864309549331665,0.010438413359224796,0.8666666746139526,0.8753531773885092,0.8365890185038248,0.04678971196214358,0.9333333373069764,1.0,0.965517282485962,0.8995614051818848,0.8866827487945557,0.8995614051818848,1.0,0.7705791393915812,0.7185985445976257,1.0,0.010078467428684236,5.523247611816819e-06,11.71893055416463,0.0,1.9752922923265674e-05,0.0,4.490864880636106e-05,3.348361324796917e-05,0.0,1.9658287839565592e-05,3.5883903097955314e-05,4.490864880636106e-05,1.1041118230242323e-05,0.0,1.1041118230242323e-05,2.0647654623614278e-07,2.106275851344369e-05,7.267974427512226e-05,0.0,0.0,1.1041118230242323e-05,0.0,0.0,0.0,5.024262625071462e-06,0.0,2.106275851344369e-05,0.0,0.0,0.0,6.882551540403526e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.882551540403526e-08,1.9752922923265674e-05,2.106275851344369e-05,0.0,0.0,0.0,0.0,2.0647654623614278e-07,0.0,0.0,3.348361324796917e-05,7.267974427512226e-05,0.0,0.0
kenn_hybrid_adapter_bert_ms,0.4453109800815582,36.0,0.864309549331665,0.8365890185038248,0.9333333969116212,0.7989611625671387,0.7705791393915812,1.0,0.04367039849360784,0.08343681196371715,0.7989611625671387,0.02395528679092725,0.00974251888692379,0.02395528679092725,0.8866827487945557,0.04678971196214358,0.7185985445976257,0.9149675369262696,1.0,0.02395528679092725,0.010438413359224796,0.010438413359224796,0.8666666746139526,0.602945347627004,1.0,0.04678971196214358,0.010438413359224796,0.9899999999999999,0.375,0.8753531773885092,1.0,0.9333333373069764,0.9149675369262696,0.8666666746139526,0.864309549331665,0.010438413359224796,0.8666666746139526,0.8753531773885092,0.8365890185038248,0.04678971196214358,0.9333333373069764,1.0,0.965517282485962,0.8995614051818848,0.8866827487945557,0.8995614051818848,1.0,0.7705791393915812,0.7185985445976257,1.0,0.010078467428684236,5.523247611816819e-06,9.643650760992955,0.0,1.9752922923265674e-05,0.0,4.490864880636106e-05,3.348361324796917e-05,0.0,1.9658287839565592e-05,3.5883903097955314e-05,4.490864880636106e-05,1.1041118230242323e-05,0.0,1.1041118230242323e-05,2.0647654623614278e-07,2.106275851344369e-05,7.267974427512226e-05,0.0,0.0,1.1041118230242323e-05,0.0,0.0,0.0,5.024262625071462e-06,0.0,2.106275851344369e-05,0.0,0.0,0.0,6.882551540403526e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.882551540403526e-08,1.9752922923265674e-05,2.106275851344369e-05,0.0,0.0,0.0,0.0,2.0647654623614278e-07,0.0,0.0,3.348361324796917e-05,7.267974427512226e-05,0.0,0.0
kenn_top_down_adapter_bert_ms,0.4441326856613159,37.666666666666664,0.864309549331665,0.8222967584927877,0.9333333969116212,0.7860297163327535,0.7473304669062296,1.0,0.03944573303063711,0.07562478010853131,0.7860297163327535,0.0215986967086792,0.00974251888692379,0.0215986967086792,0.8866356213887533,0.042263285567363106,0.6984569231669108,0.9149675369262696,1.0,0.0215986967086792,0.010438413359224796,0.010438413359224796,0.8666666746139526,0.6018625100453695,1.0,0.042263285567363106,0.010438413359224796,0.6633333333333333,0.375,0.8753302296002706,1.0,0.9333333373069764,0.9149675369262696,0.8666666746139526,0.864309549331665,0.010438413359224796,0.8666666746139526,0.8753302296002706,0.8222967584927877,0.042263285567363106,0.9333333373069764,1.0,0.965517282485962,0.8995614051818848,0.8866356213887533,0.8995614051818848,1.0,0.7473304669062296,0.6984569231669108,1.0,0.010078467428684236,0.0020381097913063917,10.214368964029708,0.0,0.02474504994561035,0.0,0.02237550136906036,0.04025115059175515,0.0,0.007307525914304102,0.013512929865982442,0.02237550136906036,0.004076224410967502,0.0,0.004076224410967502,8.152401911010867e-05,0.007829490361752414,0.03485002863283518,0.0,0.0,0.004076224410967502,0.0,0.0,0.0,0.0018730226304031644,0.0,0.007829490361752414,0.0,0.5658032638058332,0.0,3.971236712333917e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.971236712333917e-05,0.02474504994561035,0.007829490361752414,0.0,0.0,0.0,0.0,8.152401911010867e-05,0.0,0.0,0.04025115059175515,0.03485002863283518,0.0,0.0
