name,test_incremental/micro/precision/mean,test_incremental/macro_example/recall/mean,test_incremental_only/macro_example/recall/mean,test/macro_example/precision/mean,test_pretraining/macro_types/f1/mean,test_incremental_only/macro_example/precision/mean,test/macro_example/recall/mean,test_incremental/micro/f1/mean,test_incremental/macro_types/precision/mean,test/micro/f1/mean,test/micro/recall/mean,threshold_pretraining/mean,test_incremental/macro_example_exclusive/recall/mean,test_pretraining/macro_example/recall/mean,test/macro_types/recall/mean,test_incremental_metropolitan_transit-transit_line/macro_types/recall/mean,test_incremental_only/macro_example/f1/mean,test_incremental/macro_example_exclusive/precision/mean,test_incremental_only/macro_example_exclusive/precision/mean,test_incremental_metropolitan_transit/macro_types/recall/mean,test_incremental_only/micro/recall/mean,test_incremental_metropolitan_transit/macro_types/f1/mean,epoch/mean,test_pretraining/macro_types/precision/mean,test_incremental/macro_example/precision/mean,test/macro_types/f1/mean,test/macro_example/f1/mean,test_pretraining/micro/recall/mean,test_incremental/macro_types/f1/mean,test/macro_types/precision/mean,test_incremental/macro_example/f1/mean,test_incremental_only/micro/precision/mean,test_incremental_only/macro_types/recall/mean,test_pretraining/macro_example/f1/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_incremental/macro_types/recall/mean,test_incremental_metropolitan_transit/macro_types/precision/mean,test_incremental_only/macro_types/f1/mean,test_pretraining/macro_example/precision/mean,test_incremental_metropolitan_transit-transit_line/macro_types/precision/mean,threshold_incremental/mean,test_incremental_only/micro/f1/mean,test_pretraining/macro_types/recall/mean,test_incremental/macro_example_exclusive/f1/mean,test_incremental_only/macro_types/precision/mean,test_pretraining/micro/f1/mean,test_incremental_metropolitan_transit-transit_line/macro_types/f1/mean,test_incremental_only/macro_example_exclusive/recall/mean,test/micro/precision/mean,test_incremental/micro/recall/mean,test_pretraining/micro/precision/mean,test_incremental/micro/precision/std,test_incremental/macro_example/recall/std,test_incremental_only/macro_example/recall/std,test/macro_example/precision/std,test_pretraining/macro_types/f1/std,test_incremental_only/macro_example/precision/std,test/macro_example/recall/std,test_incremental/micro/f1/std,test_incremental/macro_types/precision/std,test/micro/f1/std,test/micro/recall/std,threshold_pretraining/std,test_incremental/macro_example_exclusive/recall/std,test_pretraining/macro_example/recall/std,test/macro_types/recall/std,test_incremental_metropolitan_transit-transit_line/macro_types/recall/std,test_incremental_only/macro_example/f1/std,test_incremental/macro_example_exclusive/precision/std,test_incremental_only/macro_example_exclusive/precision/std,test_incremental_metropolitan_transit/macro_types/recall/std,test_incremental_only/micro/recall/std,test_incremental_metropolitan_transit/macro_types/f1/std,epoch/std,test_pretraining/macro_types/precision/std,test_incremental/macro_example/precision/std,test/macro_types/f1/std,test/macro_example/f1/std,test_pretraining/micro/recall/std,test_incremental/macro_types/f1/std,test/macro_types/precision/std,test_incremental/macro_example/f1/std,test_incremental_only/micro/precision/std,test_incremental_only/macro_types/recall/std,test_pretraining/macro_example/f1/std,test_incremental_only/macro_example_exclusive/f1/std,test_incremental/macro_types/recall/std,test_incremental_metropolitan_transit/macro_types/precision/std,test_incremental_only/macro_types/f1/std,test_pretraining/macro_example/precision/std,test_incremental_metropolitan_transit-transit_line/macro_types/precision/std,threshold_incremental/std,test_incremental_only/micro/f1/std,test_pretraining/macro_types/recall/std,test_incremental/macro_example_exclusive/f1/std,test_incremental_only/macro_types/precision/std,test_pretraining/micro/f1/std,test_incremental_metropolitan_transit-transit_line/macro_types/f1/std,test_incremental_only/macro_example_exclusive/recall/std,test/micro/precision/std,test_incremental/micro/recall/std,test_pretraining/micro/precision/std
box_adapter_bert_ms,0.019693654030561447,0.009394572116434574,0.010438413359224796,0.5600788593292236,0.8454490303993225,0.010438413359224796,0.907057523727417,0.03854389861226082,0.48552078008651733,0.6878904104232788,0.8813596367835999,0.25,0.9000000953674316,0.907057523727417,0.8198940753936768,1.0,0.010438413359224796,1.0,1.0,0.800000011920929,1.0,0.8727272748947144,34.333333333333336,0.8726484179496765,0.010438413359224796,0.8454490303993225,0.6925378441810608,0.8813596367835999,0.6307645440101624,0.8726484179496765,0.009889023378491402,0.01104159001260996,1.0,0.6925378441810608,1.0,0.8999999761581421,0.959999978542328,0.02184200845658779,0.5600788593292236,0.01104159001260996,0.9899999999999999,0.02184200845658779,0.8198940753936768,0.9473685026168824,0.01104159001260996,0.6878904104232788,0.02184200845658779,1.0,0.5640701651573181,0.8999999761581421,0.5640701651573181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.433756729740644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
classifier_adapter_bert_ms,0.04368174821138382,0.00974251888692379,0.010438413359224796,0.7705984711647034,0.875353217124939,0.010438413359224796,0.9149675369262696,0.08345752954483032,0.4453141689300537,0.798987090587616,0.8995614051818848,0.375,0.9333333969116212,0.9149675369262696,0.864309549331665,1.0,0.010438413359224796,1.0,1.0,0.8666666746139526,1.0,0.8666666746139526,6.666666666666667,0.8866828680038452,0.010438413359224796,0.875353217124939,0.8366004228591919,0.8995614051818848,0.6029482483863831,0.8866828680038452,0.010078467428684236,0.023961661383509636,1.0,0.8366004228591919,1.0,0.9333333373069764,0.8666666746139526,0.04680187255144119,0.7705984711647034,0.023961661383509636,0.9899999999999999,0.04680187255144119,0.864309549331665,0.965517282485962,0.023961661383509636,0.798987090587616,0.04680187255144119,1.0,0.7186405062675476,0.9333333373069764,0.7186405062675476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1547005383792517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenn_bottom_up_adapter_bert_ms,0.04368174821138382,0.00974251888692379,0.010438413359224796,0.7705984711647034,0.875353217124939,0.010438413359224796,0.9149675369262696,0.08345752954483032,0.4453141689300537,0.798987090587616,0.8995614051818848,0.375,0.9333333969116212,0.9149675369262696,0.864309549331665,1.0,0.010438413359224796,1.0,1.0,0.8666666746139526,1.0,0.8666666746139526,77.33333333333333,0.8866828680038452,0.010438413359224796,0.875353217124939,0.8366004228591919,0.8995614051818848,0.6029482483863831,0.8866828680038452,0.010078467428684236,0.023961661383509636,1.0,0.8366004228591919,1.0,0.9333333373069764,0.8666666746139526,0.04680187255144119,0.7705984711647034,0.023961661383509636,0.9899999999999999,0.04680187255144119,0.864309549331665,0.965517282485962,0.023961661383509636,0.798987090587616,0.04680187255144119,1.0,0.7186405062675476,0.9333333373069764,0.7186405062675476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.885003409925138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenn_horizontal_adapter_bert_ms,0.04368174821138382,0.00974251888692379,0.010438413359224796,0.7705984711647034,0.875353217124939,0.010438413359224796,0.9149675369262696,0.08345752954483032,0.4453141689300537,0.798987090587616,0.8995614051818848,0.375,0.9333333969116212,0.9149675369262696,0.864309549331665,1.0,0.010438413359224796,1.0,1.0,0.8666666746139526,1.0,0.8666666746139526,75.33333333333333,0.8866828680038452,0.010438413359224796,0.875353217124939,0.8366004228591919,0.8995614051818848,0.6029482483863831,0.8866828680038452,0.010078467428684236,0.023961661383509636,1.0,0.8366004228591919,1.0,0.9333333373069764,0.8666666746139526,0.04680187255144119,0.7705984711647034,0.023961661383509636,0.9899999999999999,0.04680187255144119,0.864309549331665,0.965517282485962,0.023961661383509636,0.798987090587616,0.04680187255144119,1.0,0.7186405062675476,0.9333333373069764,0.7186405062675476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.307950004273376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenn_hybrid_adapter_bert_ms,0.04368174821138382,0.00974251888692379,0.010438413359224796,0.7705984711647034,0.875353217124939,0.010438413359224796,0.9149675369262696,0.08345752954483032,0.4453141689300537,0.798987090587616,0.8995614051818848,0.375,0.9333333969116212,0.9149675369262696,0.864309549331665,1.0,0.010438413359224796,1.0,1.0,0.8666666746139526,1.0,0.8666666746139526,74.33333333333333,0.8866828680038452,0.010438413359224796,0.875353217124939,0.8366004228591919,0.8995614051818848,0.6029482483863831,0.8866828680038452,0.010078467428684236,0.023961661383509636,1.0,0.8366004228591919,1.0,0.9333333373069764,0.8666666746139526,0.04680187255144119,0.7705984711647034,0.023961661383509636,0.9899999999999999,0.04680187255144119,0.864309549331665,0.965517282485962,0.023961661383509636,0.798987090587616,0.04680187255144119,1.0,0.7186405062675476,0.9333333373069764,0.7186405062675476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.61371857110809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenn_top_down_adapter_bert_ms,0.04367039849360784,0.00974251888692379,0.010438413359224796,0.7705791393915812,0.8753531773885092,0.010438413359224796,0.9149675369262696,0.08343681196371715,0.4453109800815582,0.7989611625671387,0.8995614051818848,0.375,0.9333333969116212,0.9149675369262696,0.864309549331665,1.0,0.010438413359224796,1.0,1.0,0.8666666746139526,1.0,0.8666666746139526,75.33333333333333,0.8866827487945557,0.010438413359224796,0.8753531773885092,0.8365890185038248,0.8995614051818848,0.602945347627004,0.8866827487945557,0.010078467428684236,0.02395528679092725,1.0,0.8365890185038248,1.0,0.9333333373069764,0.8666666746139526,0.04678971196214358,0.7705791393915812,0.02395528679092725,0.9899999999999999,0.04678971196214358,0.864309549331665,0.965517282485962,0.02395528679092725,0.7989611625671387,0.04678971196214358,1.0,0.7185985445976257,0.9333333373069764,0.7185985445976257,1.9658287839567096e-05,0.0,0.0,3.348361324794513e-05,6.882551542807229e-08,0.0,0.0,3.5883903097958315e-05,5.523247611816819e-06,4.490864880636106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.307950004273376,2.0647654623614278e-07,0.0,6.882551542807229e-08,1.9752922923241635e-05,0.0,5.024262625095499e-06,2.0647654623614278e-07,0.0,1.1041118230241572e-05,0.0,1.9752922923241635e-05,0.0,0.0,0.0,2.106275851344219e-05,3.348361324794513e-05,1.1041118230241572e-05,0.0,2.106275851344219e-05,0.0,0.0,1.1041118230241572e-05,4.490864880636106e-05,2.106275851344219e-05,0.0,7.267974427512226e-05,0.0,7.267974427512226e-05
