name,test/macro_types/f1/mean,test_incremental/macro_types/precision/mean,test_incremental/micro/f1/mean,test_incremental/micro/recall/mean,test_pretraining/macro_example/f1/mean,test_pretraining/macro_example/precision/mean,test_incremental_WORK_OF_ART-BOOK/macro_types/f1/mean,test_incremental_WORK_OF_ART-SONG/macro_types/recall/mean,test_incremental_only/macro_example_exclusive/recall/mean,test_incremental_only/macro_types/recall/mean,test_incremental_only/micro/recall/mean,test_incremental_WORK_OF_ART/macro_types/f1/mean,test_incremental_WORK_OF_ART-SONG/macro_types/f1/mean,test_incremental_only/micro/f1/mean,test_incremental/macro_types/f1/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_incremental/macro_example_exclusive/precision/mean,test_incremental/macro_example/f1/mean,test_incremental/macro_example/recall/mean,test_incremental/macro_example_exclusive/recall/mean,test_incremental_WORK_OF_ART-BOOK/macro_types/precision/mean,test_incremental_only/macro_example_exclusive/precision/mean,test_incremental/micro/precision/mean,test_pretraining/micro/precision/mean,test_pretraining/micro/f1/mean,epoch/mean,test_incremental_only/macro_example/f1/mean,test/micro/f1/mean,test/macro_types/precision/mean,test_pretraining/macro_types/precision/mean,test_incremental_WORK_OF_ART-BOOK/macro_types/recall/mean,test_incremental_WORK_OF_ART-SONG/macro_types/precision/mean,test/micro/precision/mean,test_incremental_only/macro_types/f1/mean,test_incremental_only/micro/precision/mean,test_incremental_only/macro_types/precision/mean,threshold_incremental/mean,test_incremental/macro_types/recall/mean,test_incremental_only/macro_example/precision/mean,test/macro_example/f1/mean,test/macro_types/recall/mean,test/macro_example/recall/mean,test/macro_example/precision/mean,test_incremental/macro_example_exclusive/f1/mean,test_incremental_WORK_OF_ART/macro_types/precision/mean,test/micro/recall/mean,threshold_pretraining/mean,test_pretraining/macro_types/f1/mean,test_pretraining/macro_types/recall/mean,test_pretraining/macro_example/recall/mean,test_incremental/macro_example/precision/mean,test_incremental_only/macro_example/recall/mean,test_pretraining/micro/recall/mean,test_incremental_WORK_OF_ART/macro_types/recall/mean,test/macro_types/f1/std,test_incremental/macro_types/precision/std,test_incremental/micro/f1/std,test_incremental/micro/recall/std,test_pretraining/macro_example/f1/std,test_pretraining/macro_example/precision/std,test_incremental_WORK_OF_ART-BOOK/macro_types/f1/std,test_incremental_WORK_OF_ART-SONG/macro_types/recall/std,test_incremental_only/macro_example_exclusive/recall/std,test_incremental_only/macro_types/recall/std,test_incremental_only/micro/recall/std,test_incremental_WORK_OF_ART/macro_types/f1/std,test_incremental_WORK_OF_ART-SONG/macro_types/f1/std,test_incremental_only/micro/f1/std,test_incremental/macro_types/f1/std,test_incremental_only/macro_example_exclusive/f1/std,test_incremental/macro_example_exclusive/precision/std,test_incremental/macro_example/f1/std,test_incremental/macro_example/recall/std,test_incremental/macro_example_exclusive/recall/std,test_incremental_WORK_OF_ART-BOOK/macro_types/precision/std,test_incremental_only/macro_example_exclusive/precision/std,test_incremental/micro/precision/std,test_pretraining/micro/precision/std,test_pretraining/micro/f1/std,epoch/std,test_incremental_only/macro_example/f1/std,test/micro/f1/std,test/macro_types/precision/std,test_pretraining/macro_types/precision/std,test_incremental_WORK_OF_ART-BOOK/macro_types/recall/std,test_incremental_WORK_OF_ART-SONG/macro_types/precision/std,test/micro/precision/std,test_incremental_only/macro_types/f1/std,test_incremental_only/micro/precision/std,test_incremental_only/macro_types/precision/std,threshold_incremental/std,test_incremental/macro_types/recall/std,test_incremental_only/macro_example/precision/std,test/macro_example/f1/std,test/macro_types/recall/std,test/macro_example/recall/std,test/macro_example/precision/std,test_incremental/macro_example_exclusive/f1/std,test_incremental_WORK_OF_ART/macro_types/precision/std,test/micro/recall/std,threshold_pretraining/std,test_pretraining/macro_types/f1/std,test_pretraining/macro_types/recall/std,test_pretraining/macro_example/recall/std,test_incremental/macro_example/precision/std,test_incremental_only/macro_example/recall/std,test_pretraining/micro/recall/std,test_incremental_WORK_OF_ART/macro_types/recall/std
box_adapter_bert_ms,0.81487504641215,0.5181963245073954,0.23179043332735697,0.6682316064834595,0.6518330971399943,0.5306419531504313,0.08630238473415375,0.3944444457689921,0.614886740843455,0.6584625244140625,0.6148867209752401,0.7559808492660522,0.5052825311819712,0.12436104814211528,0.5872816642125448,0.614886740843455,0.6651514768600464,0.06942178308963776,0.06990260382493337,0.674242377281189,0.04533041765292486,0.614886740843455,0.14073745906352997,0.5160306493441263,0.6396916707356771,17.333333333333332,0.05969211210807165,0.6396916707356771,0.7826936642328898,0.7826936642328898,0.9224806229273478,0.7112787365913391,0.5160306493441263,0.47959238290786743,0.06936392933130264,0.3783045709133148,0.98,0.6783689856529236,0.05969211210807165,0.6518330971399943,0.849826713403066,0.8498272101084391,0.5306419531504313,0.6696046590805054,0.7979797720909119,0.8431641260782877,0.17499999999999996,0.81487504641215,0.849826713403066,0.8498272101084391,0.0689600979288419,0.05969211210807165,0.8431641260782877,0.7181817889213562,0.0037982345272279325,0.03254881778931254,0.029211131727727477,0.013552810780121058,0.04686213118790938,0.06398379186819148,0.01588241670212793,0.04194353003519236,0.028026696226638552,0.02616661851932455,0.028026679020243837,0.0,0.043319558163135936,0.016313354885756443,0.0247754822039858,0.028026696226638552,0.0026243169026613747,0.0005386650471826288,0.0013603943836528513,0.013121584513306875,0.0088216673920763,0.028026696226638552,0.02245535678591171,0.03681602425956052,0.02731223575750909,11.846237095944574,0.0027207844657007856,0.02731223575750909,0.005424799549859055,0.005424799549859055,0.026853479284530034,0.10077371233407206,0.03681602425956052,0.04285962552083411,0.010625024973629113,0.04882325402336786,0.017320508075688787,0.01744439152446882,0.0027207844657007856,0.04686213118790938,0.0029074248169729503,0.0013604051376345408,0.06398379186819148,0.005195672571213179,0.0,0.001979938014616087,0.0,0.0037982345272279325,0.0029074248169729503,0.0013604051376345408,0.0002720801672079629,0.0027207844657007856,0.001979938014616087,0.0
classifier_adapter_bert_ms,0.8050296703974406,0.5638521313667297,0.5731560786565145,0.6040688653786978,0.8261784911155701,0.8035763104756674,0.4792734384536743,0.3055555572112401,0.48220064242680866,0.5171188612778982,0.48220065732796985,0.7596153616905212,0.3477443705002467,0.3994387884934743,0.5685621400674185,0.40870187679926556,0.6191918849945068,0.06319346403082211,0.06346214065949123,0.6121212045351664,0.3781875322262446,0.36407766739527386,0.5576481819152832,0.7533360322316488,0.7950452963511149,12.666666666666666,0.039676052828629814,0.7950452963511149,0.7715751926104227,0.7715751926104227,0.7286821603775024,0.5072463850180308,0.7533360322316488,0.46397023399670917,0.36259986956914264,0.44271695613861084,0.3866666666666667,0.584139863650004,0.03534401332338651,0.8261784911155701,0.841728925704956,0.8501413861910502,0.8035763104756674,0.6095296343167623,0.8061224222183228,0.8420210282007853,0.25,0.8050296703974406,0.841728925704956,0.8501413861910502,0.06419520328442256,0.04681118515630563,0.8420210282007853,0.7181817889213562,0.016181102738065594,0.08147985669310855,0.028798659511579835,0.10300145583952497,0.00275921286218032,0.00257351418994083,0.17160913026474756,0.1512295227613854,0.21300299184381025,0.2252830284073105,0.21300302376616972,0.0,0.16745977866584869,0.10048319786629423,0.1000701939828815,0.1873057207429066,0.0737667668552304,0.005332576328066338,0.010338980131984017,0.0997241328610214,0.13622462787142933,0.1921619002020409,0.05446639616506876,0.013797744454755897,0.002506638442041804,6.350852961085883,0.018183305536320273,0.002506638442041804,0.01357999659526378,0.01357999659526378,0.29993087149925424,0.355903356817342,0.013797744454755897,0.146310402917553,0.022457743288150773,0.12221979569055508,0.2953528962670476,0.15018868883232359,0.01865473572078327,0.00275921286218032,0.025031456789884776,0.008678133331014125,0.00257351418994083,0.05143507173398775,0.0,0.015047552456674204,0.0,0.016181102738065594,0.025031456789884776,0.008678133331014125,0.007647826728855379,0.020677957122671925,0.015047552456674204,0.0
kenn_bottom_up_adapter_bert_ms,0.8214023113250732,0.6945682962735494,0.6722357074419657,0.6478873093922933,0.8308403491973877,0.8087129394213358,0.6417804559071859,0.4055555562178294,0.5728155374526978,0.6058785716692606,0.5728155374526978,0.7596153616905212,0.5142998695373535,0.5820505420366923,0.6660163203875223,0.5670579870541891,0.6676767269770304,0.06850041449069977,0.06786050895849864,0.6545454263687134,0.553693542877833,0.5614886780579885,0.7017191052436829,0.7762662768363953,0.8107130726178488,25.666666666666668,0.05504898106058439,0.8107130726178488,0.7933612068494161,0.7933612068494161,0.8062015573183695,0.72388889392217,0.7762662768363953,0.6171899437904358,0.6018710335095724,0.6387912233670553,0.09333333333333334,0.6433130105336508,0.054508322228988014,0.8308403491973877,0.8515911102294922,0.8542255759239197,0.8087129394213358,0.6607175668080648,0.8061224222183228,0.8484224875768026,0.25,0.8214023113250732,0.8515911102294922,0.8542255759239197,0.06922190636396408,0.05560791492462158,0.8484224875768026,0.7181817889213562,0.005788660328455493,0.05371883252094587,0.015234914893676722,0.03544523192368678,0.001044094399202141,0.0032542059077617378,0.04258609800680854,0.03469442887039172,0.07329936931286789,0.08718181511610198,0.07329936931286789,0.0,0.012954742611608394,0.030905588625685803,0.03552866266425129,0.07036815553603401,0.0023144299619550844,0.0017608933142791024,0.0035578911099868383,0.0343173965235798,0.08796510720112534,0.06801893604635037,0.04718488498857876,0.007245522803185512,0.0025559001619905814,10.598742063723098,0.006831214429261895,0.0025559001619905814,0.008953151592577535,0.008953151592577535,0.17609019700881406,0.13679194112131757,0.007245522803185512,0.053442877276834555,0.06853654346172369,0.08057826275693172,0.057735026918962574,0.058121201273752775,0.006603156797970501,0.001044094399202141,0.009686856028967444,0.0025133490562438965,0.0032542059077617378,0.01698461353452659,0.0,0.005178237464050461,0.0,0.005788660328455493,0.009686856028967444,0.0025133490562438965,0.00023994863036422474,0.00711577087115839,0.005178237464050461,0.0
kenn_horizontal_adapter_bert_ms,0.8217214147249857,0.7180046836535136,0.6596186359723409,0.6338028113047282,0.8301180005073547,0.8083307147026062,0.5768922567367554,0.399999996026357,0.5436893403530121,0.5720930099487305,0.5436893304189047,0.7596153616905212,0.5379418333371481,0.5569888651371002,0.6633468866348267,0.5420584579308828,0.6833333174387614,0.06852766871452332,0.06644674763083458,0.6409090558687845,0.5121711095174154,0.5404530862967173,0.6944008668263754,0.7747966051101685,0.8089461326599121,23.0,0.052622073640426,0.8089461326599121,0.7972672780354818,0.7972672780354818,0.7441860437393188,0.8357203801472982,0.7747966051101685,0.6127060055732727,0.5956558287143707,0.6739457448323568,0.26333333333333336,0.6207893093427023,0.05246622487902641,0.8301180005073547,0.8478371500968933,0.8531259695688883,0.8083307147026062,0.6609804630279541,0.8061224222183228,0.8463648756345113,0.25,0.8217214147249857,0.8478371500968933,0.8531259695688883,0.0708451122045517,0.0527803935110569,0.8463648756345113,0.7181817889213562,0.002754893011093456,0.037998567402448995,0.03415038567300113,0.040112704955836916,0.000739791017523506,0.002815821473052993,0.07886746774369503,0.04999999701976851,0.08295147535102339,0.09572563998058156,0.08295149104746442,0.0,0.03445394405871215,0.058616043586170084,0.025606051368750146,0.080677848425307,0.009216332371034844,0.0021309949897582096,0.004026390659198794,0.03883637501616004,0.16516506096829595,0.07847476541189562,0.08685378306038875,0.012259300808700422,0.0058349557197044915,7.211102550927978,0.00783206844976006,0.0058349557197044915,0.006333111763392355,0.006333111763392355,0.18163369697637977,0.06702834577001468,0.012259300808700422,0.041118688262146694,0.14295102746543517,0.05699785631730834,0.25540817005987365,0.06381708692483726,0.007618195520740719,0.000739791017523506,0.010636180188797128,0.00306613241751016,0.002815821473052993,0.02055443066106809,0.0,0.005860109285267469,0.0,0.002754893011093456,0.010636180188797128,0.00306613241751016,0.0009555035293876407,0.00805278502450176,0.005860109285267469,0.0
kenn_hybrid_adapter_bert_ms,0.8214832544326782,0.6911528905232748,0.6700600584348043,0.6525821685791016,0.8308089176813761,0.8082416852315267,0.6344791452089945,0.42222221692403156,0.5825242797533671,0.614211897055308,0.5825242797533671,0.7596153616905212,0.5207356711228689,0.5801558693250021,0.6656047701835632,0.5725345512231191,0.6676767269770304,0.06874162703752518,0.06833176066478093,0.6590909163157145,0.5438546339670817,0.5631067852179209,0.6941309372584025,0.7747029264767965,0.8101454973220825,25.666666666666668,0.05558064331610998,0.8101454973220825,0.7927919824918112,0.7927919824918112,0.8062015573183695,0.7234815160433451,0.7747029264767965,0.6146993637084961,0.5943746765454611,0.633668065071106,0.12666666666666668,0.6488685409228007,0.05466540902853012,0.8308089176813761,0.8525170485178629,0.8546968301137289,0.8082416852315267,0.663044253985087,0.8061224222183228,0.849108358224233,0.25,0.8214832544326782,0.8525170485178629,0.8546968301137289,0.06922190636396408,0.05655042330423991,0.849108358224233,0.7181817889213562,0.00706969635394957,0.08459280902001663,0.020863336611506533,0.04011267356295666,0.0014293159147144322,0.004660972226026421,0.05412369079768724,0.05853139917754895,0.08295149104746445,0.09224974865547841,0.08295149104746445,0.0,0.022512082648297942,0.035595871543562564,0.0392696175717954,0.07492821690095318,0.006308072770408288,0.002250448403248777,0.004026392621253936,0.03883640640904973,0.10545026859979456,0.06847927899720933,0.06834980077358914,0.010906373383504456,0.004005225915918843,10.598742063723098,0.007273904217179169,0.004005225915918843,0.014098811967154746,0.014098811967154746,0.15829906150169476,0.20183811142954405,0.010906373383504456,0.05999554835249315,0.09846899081211118,0.1268892484061169,0.07505553499465135,0.0614998624126746,0.0066478520090312255,0.0014293159147144322,0.010249982157505994,0.0031377565684009754,0.004660972226026421,0.021706573247646042,0.0,0.005860112773347821,0.0,0.00706969635394957,0.010249982157505994,0.0031377565684009754,0.0006539971420232863,0.008052785242507868,0.005860112773347821,0.0
kenn_top_down_adapter_bert_ms,0.8173352281252543,0.6363637646039327,0.6497334837913513,0.6588419477144877,0.8293330669403076,0.805031935373942,0.5760331551233927,0.42777777711550397,0.5954692562421163,0.6286175847053528,0.5954692562421163,0.7596153616905212,0.5093013048171997,0.5470423003037771,0.645531972249349,0.5938396652539571,0.6747474670410156,0.06943408151467641,0.0689600979288419,0.6651514967282613,0.4461228350798289,0.5922330220540365,0.6433881521224976,0.7674572865168253,0.8066022992134094,28.666666666666668,0.05764889717102051,0.8066022992134094,0.7836604515711466,0.7836604515711466,0.8294573624928793,0.6568459868431091,0.7674572865168253,0.5834580659866333,0.5119252602259318,0.5514844258626302,0.2233333333333333,0.6584723393122355,0.057492926716804504,0.8293330669403076,0.8541176716486613,0.855168084303538,0.805031935373942,0.6697232723236084,0.8061224222183228,0.8500228524208069,0.25,0.8173352281252543,0.8541176716486613,0.855168084303538,0.06995496650536855,0.057807097832361855,0.8500228524208069,0.7181817889213562,0.008556159778158634,0.06373844733596552,0.02627060719041367,0.0446215208063351,0.0009905383702327455,0.003758793417556521,0.07269863138356567,0.0673575286196622,0.09227557476086193,0.10247527723974868,0.09227557476086193,0.0,0.03950042223669361,0.052523359665195536,0.0503822488285705,0.08979939607050011,0.023292677713018885,0.0033385261267247,0.004478975046446448,0.04320173889679302,0.052618605197993676,0.08737865090370346,0.044474162601847486,0.007593984147578211,0.0038440223344944177,11.372481406154654,0.008717562715275325,0.0038440223344944177,0.01062307369726922,0.01062307369726922,0.17609017601722943,0.14105964704829174,0.007593984147578211,0.07481941725742364,0.06464457973605375,0.09560763068339331,0.17039170558842745,0.06831686259635462,0.008482560515403748,0.0009905383702327455,0.01138613741915415,0.0034984257976955185,0.003758793417556521,0.03220161635458317,0.0,0.006518808972288328,0.0,0.008556159778158634,0.01138613741915415,0.0034984257976955185,0.0024148795588809016,0.008957950092892894,0.006518808972288328,0.0
