name,test_pretraining/micro/f1/mean,test/micro/recall/mean,test/macro_types/recall/mean,test_incremental/micro/f1/mean,test_incremental/macro_types/f1/mean,test_pretraining/macro_example/recall/mean,test_incremental_only/micro/recall/mean,test_incremental/macro_example_exclusive/recall/mean,epoch/mean,test_incremental/micro/recall/mean,test_incremental/micro/precision/mean,test_incremental/macro_types/recall/mean,test_incremental/macro_types/precision/mean,test_incremental_only/macro_example/precision/mean,test_incremental_only/macro_example_exclusive/precision/mean,test_incremental_only/micro/f1/mean,test_incremental/macro_example/precision/mean,test_incremental_only/macro_example/recall/mean,test_incremental_only/macro_example_exclusive/recall/mean,test/macro_example/f1/mean,test/macro_types/precision/mean,test/macro_example/precision/mean,test_incremental_location-transit/macro_types/f1/mean,test_pretraining/macro_types/f1/mean,test_pretraining/macro_example/precision/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_pretraining/micro/recall/mean,test_incremental_only/macro_types/f1/mean,test_pretraining/macro_types/precision/mean,test_incremental_only/macro_types/recall/mean,test_incremental_location-transit-road/macro_types/f1/mean,test_incremental_location-transit-road/macro_types/precision/mean,test_pretraining/macro_example/f1/mean,test_pretraining/macro_types/recall/mean,test_incremental_location-transit/macro_types/recall/mean,test/macro_example/recall/mean,test_pretraining/micro/precision/mean,test_incremental/macro_example/f1/mean,test_incremental_location-transit/macro_types/precision/mean,test_incremental_location-transit-road/macro_types/recall/mean,test/macro_types/f1/mean,test_incremental_only/macro_example/f1/mean,test_incremental/macro_example_exclusive/precision/mean,test/micro/f1/mean,test/micro/precision/mean,test_incremental/macro_example/recall/mean,threshold_incremental/mean,threshold_pretraining/mean,test_incremental_only/micro/precision/mean,test_incremental/macro_example_exclusive/f1/mean,test_incremental_only/macro_types/precision/mean,test_pretraining/micro/f1/std,test/micro/recall/std,test/macro_types/recall/std,test_incremental/micro/f1/std,test_incremental/macro_types/f1/std,test_pretraining/macro_example/recall/std,test_incremental_only/micro/recall/std,test_incremental/macro_example_exclusive/recall/std,epoch/std,test_incremental/micro/recall/std,test_incremental/micro/precision/std,test_incremental/macro_types/recall/std,test_incremental/macro_types/precision/std,test_incremental_only/macro_example/precision/std,test_incremental_only/macro_example_exclusive/precision/std,test_incremental_only/micro/f1/std,test_incremental/macro_example/precision/std,test_incremental_only/macro_example/recall/std,test_incremental_only/macro_example_exclusive/recall/std,test/macro_example/f1/std,test/macro_types/precision/std,test/macro_example/precision/std,test_incremental_location-transit/macro_types/f1/std,test_pretraining/macro_types/f1/std,test_pretraining/macro_example/precision/std,test_incremental_only/macro_example_exclusive/f1/std,test_pretraining/micro/recall/std,test_incremental_only/macro_types/f1/std,test_pretraining/macro_types/precision/std,test_incremental_only/macro_types/recall/std,test_incremental_location-transit-road/macro_types/f1/std,test_incremental_location-transit-road/macro_types/precision/std,test_pretraining/macro_example/f1/std,test_pretraining/macro_types/recall/std,test_incremental_location-transit/macro_types/recall/std,test/macro_example/recall/std,test_pretraining/micro/precision/std,test_incremental/macro_example/f1/std,test_incremental_location-transit/macro_types/precision/std,test_incremental_location-transit-road/macro_types/recall/std,test/macro_types/f1/std,test_incremental_only/macro_example/f1/std,test_incremental/macro_example_exclusive/precision/std,test/micro/f1/std,test/micro/precision/std,test_incremental/macro_example/recall/std,threshold_incremental/std,threshold_pretraining/std,test_incremental_only/micro/precision/std,test_incremental/macro_example_exclusive/f1/std,test_incremental_only/macro_types/precision/std
no_init_box_kenn_bottom_up_adapter_bert_ms,0.8187626600265503,0.7915194431940714,0.6628808180491129,0.2365153506398201,0.25312500695387524,0.8044747114181519,0.4333333323399226,0.11403508981068929,35.666666666666664,0.1494252880414327,0.8254901965459188,0.2166666661699613,0.4127450982729594,0.006413418411587675,0.43333334227403003,0.5062500139077505,0.006413418411587675,0.006413418411587675,0.43333334227403003,0.8300056656201681,0.7522157828013102,0.8572129209836324,0.0,0.704709510008494,0.8572129209836324,0.43333334227403003,0.7915194431940714,0.5062500139077505,0.7522157828013102,0.4333333323399226,0.5062500139077505,0.8254901965459188,0.8300056656201681,0.6628808180491129,0.0,0.8044747114181519,0.847951074441274,0.004275612339066963,0.0,0.4333333323399226,0.704709510008494,0.006413418411587675,0.22807017962137857,0.8187626600265503,0.847951074441274,0.0032067092057938376,0.12333333333333334,0.26,0.8254901965459188,0.15204679469267526,0.8254901965459188,0.0007468986497569454,0.001872673611051395,0.006624575635443799,0.14669366004986978,0.12575267370380408,0.0015687205355654008,0.3179797218818771,0.08367887989331482,20.305992547357377,0.10964818561502465,0.16326400063970903,0.15898986094093856,0.08163200031985451,0.004706162348318553,0.3179797203198117,0.25150534740760816,0.004706162348318553,0.004706162348318553,0.3179797203198117,0.0004955993860082995,0.003401335770358264,0.0010233433096209692,0.0,0.0033228415793132293,0.0010233433096209692,0.3179797203198117,0.001872673611051395,0.25150534740760816,0.003401335770358264,0.3179797218818771,0.25150534740760816,0.16326400063970903,0.0004955993860082995,0.006624575635443799,0.0,0.0015687205355654008,0.0008314384519601466,0.0031374415391044797,0.0,0.3179797218818771,0.0033228415793132293,0.004706162348318553,0.16735775978662965,0.0007468986497569454,0.0008314384519601466,0.0023530811741592763,0.14011899704655803,0.0,0.16326400063970903,0.11157184428360724,0.16326400063970903
no_init_box_kenn_hybrid_adapter_bert_ms,0.818956732749939,0.7915194233258566,0.6628808180491129,0.24569494277238843,0.27151211599508923,0.804474671681722,0.43333334227403003,0.11403509105245273,30.666666666666668,0.14942528928319612,0.9382716019948324,0.21666667113701502,0.4691358009974162,0.006413418644418319,0.4333333571751912,0.5430242319901785,0.006413418644418319,0.006413418644418319,0.4333333571751912,0.8301846782366434,0.7545653978983561,0.8575938940048218,0.0,0.7057418425877889,0.8575938940048218,0.4333333571751912,0.7915194233258566,0.5430242319901785,0.7545653978983561,0.43333334227403003,0.5430242319901785,0.9382716019948324,0.8301846782366434,0.6628808180491129,0.0,0.804474671681722,0.8483661611874899,0.004275612494287391,0.0,0.43333334227403003,0.7057418425877889,0.006413418644418319,0.22807018210490546,0.818956732749939,0.8483661611874899,0.0032067093222091594,0.12333333333333334,0.26,0.9382716019948324,0.15204677979151407,0.9382716019948324,0.0008116587014028477,0.0016772693644765012,0.005933324462286981,0.13866357374471147,0.12217455193760154,0.0014050268036820814,0.28480013054114445,0.07494740575722711,8.082903768654761,0.09820694315961183,0.10691672161478369,0.14240006527057222,0.053458360807391844,0.00421509790560477,0.28480012182089964,0.24434910387520306,0.00421509790560477,0.00421509790560477,0.28480012182089964,0.0005161055479511586,0.0022274001552801044,0.000569668791065518,0.0,0.002501362049818772,0.000569668791065518,0.28480012182089964,0.0016772693644765012,0.24434910387520306,0.0022274001552801044,0.28480013054114445,0.24434910387520306,0.10691672161478369,0.0005161055479511586,0.005933324462286981,0.0,0.0014050268036820814,0.0002887009366725865,0.0028100652431524127,0.0,0.28480013054114445,0.002501362049818772,0.00421509790560477,0.14989481151445422,0.0008116587014028477,0.0002887009366725865,0.002107548952802385,0.13051181300301262,0.0,0.10691672161478369,0.09992985254235816,0.10691672161478369
no_init_box_kenn_top_down_adapter_bert_ms,0.8192725976308187,0.7933516502380371,0.6693622668584188,0.3699084520339966,0.35370950897534686,0.8060095111529032,0.7444444497426351,0.19590643544991812,31.333333333333332,0.25670498112837475,0.6956199804941813,0.37222222487131756,0.34780999024709064,0.011017924485107264,0.7444444894790649,0.7074190179506937,0.011017924485107264,0.011017924485107264,0.7444444894790649,0.8301456769307455,0.7495101690292358,0.8557739853858948,0.0,0.7071677446365356,0.8557739853858948,0.7444445093472799,0.7933516502380371,0.7074190179506937,0.7495101690292358,0.7444444497426351,0.7074190179506937,0.6956199804941813,0.8301456769307455,0.6693622668584188,0.0,0.8060095111529032,0.8469462792078654,0.007345282938331366,0.0,0.7444444497426351,0.7071677446365356,0.011017924485107264,0.39181287089983624,0.8192725976308187,0.8469462792078654,0.005508962242553632,0.05666666666666667,0.26,0.6956199804941813,0.2612085739771525,0.6956199804941813,0.0005048141849109079,0.000494046498027635,0.001747638614360548,0.014583300599438779,0.027478851041469472,0.0004138547819239445,0.08388702849107246,0.0220755369817598,8.020806277010642,0.028926566142619264,0.1420121257552517,0.04194351424553623,0.07100606287762586,0.0012415446703799785,0.0838870324384907,0.05495770208293896,0.0012415446703799785,0.0012415446703799785,0.0838870324384907,0.0006494496666789908,0.0029585813321442423,0.0017996543217713038,0.0,0.0006291033837725049,0.0017996543217713038,0.0838870640178085,0.000494046498027635,0.05495770208293896,0.0029585813321442423,0.08388702849107246,0.05495770208293896,0.1420121257552517,0.0006494496666789908,0.001747638614360548,0.0,0.0004138547819239445,0.001563697984158796,0.0008276962104863319,0.0,0.08388702849107246,0.0006291033837725049,0.0012415446703799785,0.0441510739635196,0.0005048141849109079,0.001563697984158796,0.0006207723351899895,0.04725815626252608,0.0,0.1420121257552517,0.029434062467066195,0.1420121257552517
no_init_kenn_bottom_up_adapter_bert_ms,0.8552258412043253,0.8563669721285502,0.8157066901524862,0.6598607897758484,0.7342445651690165,0.8630713224411011,0.8777777751286825,0.4590643246968587,14.0,0.6015325586001078,0.7734614213307699,0.6669590870539347,0.8328966299692789,0.012991284330685934,0.8777778148651123,0.7407889266808828,0.01315573106209437,0.012991284330685934,0.8777778148651123,0.863159159819285,0.8605974117914835,0.8632579247156779,0.6190475821495056,0.8375398516654968,0.8632579247156779,0.8777778148651123,0.8563669721285502,0.7407889266808828,0.8605974117914835,0.8777777751286825,0.7407889266808828,0.7028302748998007,0.863159159819285,0.8157066901524862,0.45614033937454224,0.8630713224411011,0.8541003863016764,0.013030460104346275,0.9629629850387572,0.8777777751286825,0.8375398516654968,0.012991284330685934,0.46783624092737836,0.8552258412043253,0.8541003863016764,0.012909060964981714,0.6733333333333333,0.33,0.7028302748998007,0.46338143944740295,0.7028302748998007,0.0027423613906478227,0.0001133212111259524,0.00040090862727516123,0.11744872820928437,0.06879933304761103,9.497921126862568e-05,0.019244990619516733,0.005064465329291466,0.0,0.006636225021545057,0.27274140122673224,0.00962249530975839,0.17426914138129632,0.00028483009393804546,0.01924500782591868,0.24704271819067836,0.00028483009393804584,0.00028483009393804546,0.01924500782591868,0.002560945027100842,0.007261235747598796,0.005208579305217842,0.0,0.003239455168291438,0.005208579305217842,0.01924500782591868,0.0001133212111259524,0.24704271819067836,0.007261235747598796,0.019244990619516733,0.24704271819067836,0.3485382372823556,0.002560945027100842,0.00040090862727516123,0.0,9.497921126862568e-05,0.005571937254273273,0.00018739927493434058,0.0,0.019244990619516733,0.003239455168291438,0.00028483009393804546,0.010128947864917923,0.0027423613906478227,0.005571937254273273,0.0001424150469690231,0.5312563725107994,0.0,0.3485382372823556,0.006664179050286744,0.3485382372823556
no_init_kenn_hybrid_adapter_bert_ms,0.85523521900177,0.8564323981602987,0.8159381548563639,0.6610285838445028,0.7361119588216146,0.8631261587142944,0.8888888756434122,0.46198829015096027,14.0,0.6053639849026998,0.7676582733790079,0.6725146373112997,0.8270622889200846,0.01315573106209437,0.888888935248057,0.7414312660694122,0.01315573106209437,0.01315573106209437,0.888888935248057,0.8631593982378641,0.8603543043136597,0.8632031083106995,0.6190475821495056,0.8375481168429056,0.8632031083106995,0.888888935248057,0.8564323981602987,0.7414312660694122,0.8603543043136597,0.8888888756434122,0.7414312660694122,0.6911616126696268,0.8631593982378641,0.8159381548563639,0.45614033937454224,0.8631261587142944,0.8540534973144531,0.013072739044825235,0.9629629850387572,0.8888888756434122,0.8375481168429056,0.01315573106209437,0.46783624092737836,0.85523521900177,0.8540534973144531,0.012991284330685934,0.6766666666666666,0.33,0.6911616126696268,0.4648849368095398,0.6911616126696268,0.0027470689249276745,0.00011332121112592835,0.0004009086272751853,0.1182227401362678,0.07010052196945045,9.497921126862568e-05,0.019244990619516757,0.005064473932458968,0.0,0.006636225021545033,0.26583159609321905,0.009622495309758367,0.16663410639909587,0.00028483009393804584,0.019244990619516757,0.24634601795617572,0.00028483009393804584,0.00028483009393804584,0.019244990619516757,0.002557225641778769,0.006943097981236516,0.005151368567393798,0.0,0.0032075786942547617,0.005151368567393798,0.019244990619516757,0.00011332121112592835,0.24634601795617572,0.006943097981236516,0.019244990619516757,0.24634601795617572,0.3332681784284937,0.002557225641778769,0.0004009086272751853,0.0,9.497921126862568e-05,0.005522005497390604,0.00021295689867165853,0.0,0.019244990619516757,0.0032075786942547617,0.00028483009393804584,0.010128947864917923,0.0027470689249276745,0.005522005497390604,0.00014241504696902273,0.5427092530382482,0.0,0.3332681784284937,0.007573043524576127,0.3332681784284937
no_init_kenn_top_down_adapter_bert_ms,0.84739883740743,0.8564323981602987,0.8159381548563639,0.4672851463158925,0.6597286462783813,0.8631261587142944,0.8888888756434122,0.46198829015096027,14.333333333333334,0.6053639849026998,0.4590000758568446,0.6725146373112997,0.6679864923159281,0.01315573106209437,0.888888935248057,0.44506629804770154,0.01315573106209437,0.01315573106209437,0.888888935248057,0.8566880226135254,0.8537261486053467,0.8504256010055542,0.6190475821495056,0.8343896865844727,0.8504256010055542,0.888888935248057,0.8564323981602987,0.44506629804770154,0.8537261486053467,0.8888888756434122,0.44506629804770154,0.3730099673072497,0.8566880226135254,0.8159381548563639,0.45614033937454224,0.8631261587142944,0.8386702140172323,0.013072739044825235,0.9629629850387572,0.8888888756434122,0.8343896865844727,0.01315573106209437,0.46783624092737836,0.84739883740743,0.8386702140172323,0.012991284330685934,0.3466666666666667,0.33,0.3730099673072497,0.4648849368095398,0.3730099673072497,0.008669293267903977,0.00011332121112592835,0.0004009086272751853,0.22100596222994964,0.08966073355936749,9.497921126862568e-05,0.019244990619516757,0.005064473932458968,0.5773502691896258,0.006636225021545033,0.3813852024286456,0.009622495309758367,0.20215993003694663,0.00028483009393804584,0.019244990619516757,0.3554038489147769,0.00028483009393804584,0.00028483009393804584,0.019244990619516757,0.007194351435544335,0.008423338723756708,0.014297921551255774,0.0,0.003801596246456237,0.014297921551255774,0.019244990619516757,0.00011332121112592835,0.3554038489147769,0.008423338723756708,0.019244990619516757,0.3554038489147769,0.40431983463040905,0.007194351435544335,0.0004009086272751853,0.0,9.497921126862568e-05,0.017119927861115814,0.00021295689867165853,0.0,0.019244990619516757,0.003801596246456237,0.00028483009393804584,0.010128947864917923,0.008669293267903977,0.017119927861115814,0.00014241504696902273,0.5573448962117921,0.0,0.40431983463040905,0.007573043524576127,0.40431983463040905
smart_init_box_adapter_bert_ms,0.8185234268506368,0.7936134139696757,0.6702882051467896,0.35834036270777386,0.3313593069712321,0.8062287966410319,0.7888888716697693,0.20760233203570047,27.0,0.272030641635259,0.6738586723804474,0.39444443583488464,0.3369293361902237,0.011675711100300154,0.7888889312744141,0.6627186139424642,0.011675711100300154,0.011675711100300154,0.7888889312744141,0.8295295238494873,0.7490567763646444,0.8542282382647196,0.0,0.7074612776438395,0.8542282382647196,0.7888889312744141,0.7936134139696757,0.6627186139424642,0.7490567763646444,0.7888888716697693,0.6627186139424642,0.6738586723804474,0.8295295238494873,0.6702882051467896,0.0,0.8062287966410319,0.8450616399447123,0.007783807658900817,0.0,0.7888888716697693,0.7074612776438395,0.011675711100300154,0.41520466407140094,0.8185234268506368,0.8450616399447123,0.005837855550150077,0.22,0.26,0.6738586723804474,0.2768031060695648,0.6738586723804474,0.0019977420021004217,0.0011333841750479018,0.00400936157481342,0.06093419542239065,0.07958013395942418,0.0009494135723514985,0.19245007825895602,0.05064475653096849,4.358898943540674,0.06636209535804075,0.33574622325228637,0.09622503912947801,0.16787311162614318,0.002848299863981779,0.19245007825895602,0.15916026791884835,0.002848299863981779,0.002848299863981779,0.19245007825895602,0.0017997211322740036,0.006994721996536534,0.004495124108138251,0.0,0.0017418146485196461,0.004495124108138251,0.19245007825895602,0.0011333841750479018,0.15916026791884835,0.006994721996536534,0.19245007825895602,0.15916026791884835,0.33574622325228637,0.0017997211322740036,0.00400936157481342,0.0,0.0009494135723514985,0.004970225682299523,0.0018988666656044092,0.0,0.19245007825895602,0.0017418146485196461,0.002848299863981779,0.10128951306193698,0.0019977420021004217,0.004970225682299523,0.0014241499319908894,0.34655446902326914,0.0,0.33574622325228637,0.06752634777675094,0.33574622325228637
smart_init_classifier_adapter_bert_ms,0.8471526304880778,0.8564323981602987,0.8159381548563639,0.4613475203514099,0.6560912132263184,0.8631261587142944,0.8888888756434122,0.46198829015096027,14.0,0.6053639849026998,0.44633551438649494,0.6725146373112997,0.6586010058720907,0.01315573106209437,0.888888935248057,0.43337033192316693,0.01315573106209437,0.01315573106209437,0.888888935248057,0.8565421104431152,0.8533351023991903,0.8501378297805786,0.6190475821495056,0.8342047333717346,0.8501378297805786,0.888888935248057,0.8564323981602987,0.43337033192316693,0.8533351023991903,0.8888888756434122,0.43337033192316693,0.35423901428778964,0.8565421104431152,0.8159381548563639,0.45614033937454224,0.8631261587142944,0.8381894032160441,0.013072739044825235,0.9629629850387572,0.8888888756434122,0.8342047333717346,0.01315573106209437,0.46783624092737836,0.8471526304880778,0.8381894032160441,0.012991284330685934,0.34,0.33,0.35423901428778964,0.4648849368095398,0.35423901428778964,0.00871536632035659,0.00011332121112592835,0.0004009086272751853,0.21745640315322773,0.08477417401875244,9.497921126862568e-05,0.019244990619516757,0.005064473932458968,0.0,0.006636225021545033,0.36635475502944503,0.009622495309758367,0.18826397181711615,0.00028483009393804584,0.019244990619516757,0.34197082905059945,0.00028483009393804584,0.00028483009393804584,0.019244990619516757,0.007183724954501646,0.007844363633531172,0.014271573593982845,0.0,0.0035285356520043695,0.014271573593982845,0.019244990619516757,0.00011332121112592835,0.34197082905059945,0.007844363633531172,0.019244990619516757,0.34197082905059945,0.3765279052993056,0.007183724954501646,0.0004009086272751853,0.0,9.497921126862568e-05,0.017203005363390915,0.00021295689867165853,0.0,0.019244990619516757,0.0035285356520043695,0.00028483009393804584,0.010128947864917923,0.00871536632035659,0.017203005363390915,0.00014241504696902273,0.5458021619598076,0.0,0.3765279052993056,0.007573043524576127,0.3765279052993056
