name,test_incremental/macro_example/f1/mean,test_incremental_only/micro/recall/mean,test_pretraining/macro_types/recall/mean,test_incremental_only/macro_types/precision/mean,test_pretraining/macro_types/f1/mean,test_incremental_only/macro_example/precision/mean,test_incremental_government-political_party/macro_types/precision/mean,test_pretraining/micro/recall/mean,test/micro/f1/mean,test/macro_example/recall/mean,test/macro_types/precision/mean,test_pretraining/macro_example/f1/mean,test_incremental_only/micro/precision/mean,test/macro_example/precision/mean,test_pretraining/macro_example/recall/mean,test_incremental_only/macro_example/recall/mean,test_incremental_government-government/macro_types/recall/mean,test_pretraining/micro/f1/mean,test/macro_example/f1/mean,epoch/mean,test_incremental_only/macro_example_exclusive/precision/mean,test_pretraining/micro/precision/mean,test_pretraining/macro_types/precision/mean,test_incremental_government/macro_types/recall/mean,test_incremental_government-government/macro_types/f1/mean,test_incremental/macro_types/precision/mean,threshold_incremental/mean,test_incremental/macro_types/recall/mean,test_incremental/micro/f1/mean,test_incremental/macro_types/f1/mean,test_incremental/micro/precision/mean,threshold_pretraining/mean,test_incremental_only/macro_types/f1/mean,test_incremental/macro_example_exclusive/f1/mean,test_incremental/macro_example_exclusive/recall/mean,test/macro_types/f1/mean,test_incremental_government/macro_types/precision/mean,test_incremental_government-political_party/macro_types/recall/mean,test/micro/recall/mean,test_incremental_only/micro/f1/mean,test_incremental/macro_example/recall/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_incremental_only/macro_example_exclusive/recall/mean,test/micro/precision/mean,test_incremental_government/macro_types/f1/mean,test_incremental/macro_example_exclusive/precision/mean,test_incremental_only/macro_example/f1/mean,test_incremental/macro_example/precision/mean,test_incremental_only/macro_types/recall/mean,test_pretraining/macro_example/precision/mean,test_incremental_government-political_party/macro_types/f1/mean,test_incremental_government-government/macro_types/precision/mean,test/macro_types/recall/mean,test_incremental/micro/recall/mean,test_incremental/macro_example/f1/std,test_incremental_only/micro/recall/std,test_pretraining/macro_types/recall/std,test_incremental_only/macro_types/precision/std,test_pretraining/macro_types/f1/std,test_incremental_only/macro_example/precision/std,test_incremental_government-political_party/macro_types/precision/std,test_pretraining/micro/recall/std,test/micro/f1/std,test/macro_example/recall/std,test/macro_types/precision/std,test_pretraining/macro_example/f1/std,test_incremental_only/micro/precision/std,test/macro_example/precision/std,test_pretraining/macro_example/recall/std,test_incremental_only/macro_example/recall/std,test_incremental_government-government/macro_types/recall/std,test_pretraining/micro/f1/std,test/macro_example/f1/std,epoch/std,test_incremental_only/macro_example_exclusive/precision/std,test_pretraining/micro/precision/std,test_pretraining/macro_types/precision/std,test_incremental_government/macro_types/recall/std,test_incremental_government-government/macro_types/f1/std,test_incremental/macro_types/precision/std,threshold_incremental/std,test_incremental/macro_types/recall/std,test_incremental/micro/f1/std,test_incremental/macro_types/f1/std,test_incremental/micro/precision/std,threshold_pretraining/std,test_incremental_only/macro_types/f1/std,test_incremental/macro_example_exclusive/f1/std,test_incremental/macro_example_exclusive/recall/std,test/macro_types/f1/std,test_incremental_government/macro_types/precision/std,test_incremental_government-political_party/macro_types/recall/std,test/micro/recall/std,test_incremental_only/micro/f1/std,test_incremental/macro_example/recall/std,test_incremental_only/macro_example_exclusive/f1/std,test_incremental_only/macro_example_exclusive/recall/std,test/micro/precision/std,test_incremental_government/macro_types/f1/std,test_incremental/macro_example_exclusive/precision/std,test_incremental_only/macro_example/f1/std,test_incremental/macro_example/precision/std,test_incremental_only/macro_types/recall/std,test_pretraining/macro_example/precision/std,test_incremental_government-political_party/macro_types/f1/std,test_incremental_government-government/macro_types/precision/std,test/macro_types/recall/std,test_incremental/micro/recall/std
box_adapter_bert_ms,0.033020250499248505,0.9427609443664551,0.8214053710301717,0.32073458035786945,0.8440118233362833,0.03247506606082121,0.6228055556615194,0.8819039265314738,0.6946287949879965,0.9057044386863708,0.8678990999857584,0.6958988507588705,0.034351613372564316,0.5650139451026917,0.9057044386863708,0.03247506606082121,0.8969696958859762,0.6946287949879965,0.6958988507588705,35.666666666666664,0.9427609443664551,0.5729590455691019,0.8678990999857584,0.9494949579238892,0.03656631583968798,0.5335509578386942,0.9899999999999999,0.9488215843836466,0.12435004363457362,0.6823162833849589,0.06654825309912364,0.25,0.47602086265881854,0.958587865034739,0.9461279312769572,0.8440118233362833,0.9591836929321288,1.0,0.8819039265314738,0.0662878801425298,0.03259104614456495,0.9427609443664551,0.9427609443664551,0.5729590455691019,0.9543147087097168,0.9713804721832275,0.03247506606082121,0.033460915088653564,0.9484848380088806,0.5650139451026917,0.7575369477272034,0.01866360070804755,0.8214053710301717,0.9461279511451721,0.0008929169739069342,0.05183435242081115,0.0018294580268771675,0.08897872957296138,0.0025805117681550445,0.0017855278990393107,0.176291074316101,0.0011085869217075993,0.0008731601012166308,0.000813067059880022,0.003489372689881156,0.0008807966430208419,0.0018887015426840288,0.0008448732463903929,0.000813067059880022,0.0017855278990393107,0.09330184635984388,0.0008731601012166308,0.0008807966430208419,2.081665999466132,0.05183435242081115,0.000720226460754417,0.003489372689881156,0.0,0.0035251573524361893,0.05931916225462639,0.0,0.03110063545729492,0.0034063127525732844,0.05664644758776594,0.0018229493936545353,0.0,0.10683850346131189,0.02592165000351353,0.025917201376705355,0.0025805117681550445,0.0,0.0,0.0011085869217075993,0.003644602965085239,0.0008927640402664719,0.05183435242081115,0.05183435242081115,0.000720226460754417,0.0,0.02591717621040549,0.0017855278990393107,0.0008927656131573427,0.04665093576307141,0.0008448732463903929,0.1387149980127984,0.0017963190933548976,0.0018294580268771675,0.025917176210405603
classifier_adapter_bert_ms,0.033295925706624985,0.9797979791959127,0.8662572105725607,0.7875251372655233,0.882666826248169,0.03282301127910614,0.7312681277592977,0.9006264805793762,0.905484159787496,0.9144456386566162,0.899710476398468,0.9202078978220621,0.7867571512858073,0.9260433316230774,0.9144456386566162,0.033750870575507484,0.9636363585789999,0.905484159787496,0.9202078978220621,25.333333333333332,0.9528619448343912,0.9103947480519613,0.899710476398468,0.9494949579238892,0.8989231586456299,0.8415151238441467,0.19333333333333336,0.9710438052813212,0.9088184237480164,0.9015976587931315,0.8591659466425577,0.375,0.8738777041435242,0.9665908018747965,0.9646464586257935,0.882666826248169,0.9494949579238892,1.0,0.9006264805793762,0.8726142843564352,0.0332289511958758,0.966119130452474,0.9797979990641276,0.9103947480519613,0.9494949579238892,0.9685746431350708,0.03327967847386996,0.033364263673623405,0.9818181991577148,0.9260433316230774,0.8442061940828959,0.8437821666399637,0.8662572105725607,0.9646464784940084,0.00013031863086243405,0.010100990533843349,0.0003565251831391865,0.0160336855393988,0.00011805661041845247,0.00020088877470362718,0.047486945156858966,0.00021600723266601562,0.00013011886901343427,0.00011599063873302118,0.0006287833141841197,0.00018492450628613397,0.014264555071474418,0.0003977625346396524,0.00011599063873302118,0.00034794770181345146,0.01818183064461566,0.00013011886901343427,0.00018492450628613397,0.5773502691896255,0.005831792397409045,0.0004808151356413,0.0006287833141841197,0.0,0.026815782997799055,0.010689142481256082,0.09073771725877469,0.00606060028085946,0.0028710708588046367,0.0035349849089683022,0.009070385783936876,0.0,0.0062947270384445045,0.0037832320092967,0.00505053997039788,0.00011805661041845247,0.0,0.0,0.00021600723266601562,0.00485211216004509,0.00017397478224176553,0.005743472302260003,0.010100990533843321,0.0004808151356413,0.0,0.0070089501258961615,0.00019784591677602018,0.00024143408362156,0.009090900421142536,0.0003977625346396524,0.031240141128461796,0.05275348564380051,0.0003565251831391865,0.00505051016810483
kenn_bottom_up_adapter_bert_ms,0.03361033027370771,0.9797979791959127,0.8662572304407755,0.4867385725180308,0.8769103089968363,0.033518905440966286,0.5441310505072275,0.9006264607111613,0.8845127820968628,0.914474626382192,0.8879149158795675,0.9051831761995951,0.4622030556201935,0.8965456684430441,0.914474626382192,0.03375087181727091,0.9636363784472147,0.8845127820968628,0.9051831761995951,15.0,0.9730639855066935,0.8698395490646362,0.8879149158795675,0.9494949579238892,0.5159647464752197,0.6409907241662344,0.05666666666666667,0.9710438251495362,0.6653897762298584,0.754071056842804,0.5567023754119873,0.375,0.5972491900126139,0.9757180015246073,0.9646464784940084,0.8769103089968363,0.9494949579238892,1.0,0.9006264607111613,0.5635005036989847,0.033228952437639236,0.9764137268066406,0.9797979990641276,0.8698395490646362,0.9494949579238892,0.9870931704839071,0.033634292582670845,0.034002166241407394,0.9818181991577148,0.8965456684430441,0.6691202620665232,0.4293460895617803,0.8662572304407755,0.9646464784940084,0.0001216446816136218,0.01749544601774238,0.000617502524276899,0.3689095495280549,0.0067141447688932486,0.0004017732478125416,0.3258609119177964,0.00037416991453760476,0.02473273329820866,0.0001763760794113796,0.014467053028873215,0.018105344112958992,0.3929811351767082,0.03538899717406193,0.0001763760794113796,0.0006026620225161687,0.03149183724469421,0.02473273329820866,0.018105344112958992,0.0,0.011663584794818042,0.047743099420527804,0.014467053028873215,0.0,0.36305601691917955,0.24593971109433274,0.06350852961085884,0.010497267610645499,0.2649919259077058,0.16498304561026986,0.33878810522366287,0.0,0.3026587485659918,0.0035314151894323227,0.008747757421628923,0.0067141447688932486,0.0,0.0,0.00037416991453760476,0.3379989398811411,0.00030133316205544077,0.014564545856678135,0.017495411604984665,0.047743099420527804,0.0,0.003504506082537122,0.0005017014437987648,0.00012071912964317683,0.015745901415968273,0.03538899717406193,0.253819151076965,0.41244166145325006,0.000617502524276899,0.008747757421628923
kenn_horizontal_adapter_bert_ms,0.033626252164443336,0.9730639656384786,0.8660195469856262,0.35172035296758014,0.8742332458496094,0.033344933142264686,0.3559001882870992,0.9004824558893839,0.8879590431849161,0.9144649306933085,0.8826200763384501,0.9060069719950358,0.3489843209584554,0.8977847496668497,0.9144649306933085,0.033518905440966286,0.9515151580174764,0.8879590431849161,0.9060069719950358,15.333333333333334,0.9680134852727255,0.8759234944979349,0.8826200763384501,0.9494949579238892,0.5017616848150889,0.5509785811106364,0.023333333333333334,0.9670034249623617,0.6468033393224081,0.6982247630755106,0.4972434838612874,0.375,0.5050418078899384,0.9761802752812704,0.9612794717152914,0.8742332458496094,0.9494949579238892,1.0,0.9004824558893839,0.50225763519605,0.03311296676596006,0.9705278674761454,0.9730639656384786,0.8759234944979349,0.9494949579238892,0.9915825128555298,0.03343154489994049,0.034156810492277145,0.9757575988769531,0.8977847496668497,0.5072192351023356,0.3475404977798462,0.8660195469856262,0.9612794717152914,0.00020820998666014543,0.021026917188347313,0.0007421281737173713,0.1455997063713774,0.002422261526713982,0.0006109774110240724,0.18773828651925295,0.000449688317291626,0.009606535918392922,0.00016992773400484416,0.005709776299767006,0.007361672849834663,0.1406673707703662,0.014672231888692005,0.00016992773400484416,0.000724310602192793,0.03784846048341213,0.009606535918392922,0.007361672849834663,0.5773502691896258,0.017736794658481787,0.01922573811593913,0.005709776299767006,0.0,0.1000546921019717,0.09706646444113314,0.023094010767585032,0.012616145540816581,0.11764206389253083,0.07256647063582518,0.14541354921745078,0.0,0.14580517782153007,0.006044393775414896,0.010513470524663032,0.002422261526713982,0.0,0.0,0.000449688317291626,0.14101390861524382,0.0003621553010963961,0.01928128406545959,0.021026917188347313,0.01922573811593913,0.0,0.0016835331916810192,0.0006641797723333334,5.7991594076156616e-05,0.01892421831122477,0.014672231888692005,0.19232178239711684,0.10372422645381496,0.0007421281737173713,0.010513470524663032
kenn_hybrid_adapter_bert_ms,0.03353513156374296,0.9797979791959127,0.8662275075912476,0.46515968938668567,0.8764809171358744,0.03346091384689013,0.5191444357236227,0.9006264805793762,0.883098284403483,0.9144649704297384,0.8870686690012614,0.9043614665667216,0.4443223873774211,0.89496248960495,0.9144649704297384,0.03375087181727091,0.9696969787279764,0.883098284403483,0.9043614665667216,15.0,0.9713804721832275,0.8671514590581259,0.8870686690012614,0.9494949579238892,0.504409854610761,0.62660480539004,0.09000000000000001,0.9705387552579244,0.6516857842604319,0.7427335381507874,0.5409300525983175,0.375,0.5752389828364054,0.9735349615414938,0.9646464983622233,0.8764809171358744,0.9494949579238892,0.9924242496490479,0.9006264805793762,0.5466315448284149,0.0332289511958758,0.9755613207817078,0.9797979791959127,0.8671514590581259,0.9494949579238892,0.9826038479804993,0.033604931086301804,0.03384752323230108,0.9810606241226196,0.89496248960495,0.6387700935204824,0.4111749306321144,0.8662275075912476,0.9646464784940084,0.00035997696635687004,0.026724754004805416,0.0009937772869366979,0.3657371075879685,0.006489961683071408,0.0006586536312551552,0.3438655492261821,0.0005715577404539151,0.025217842351200125,0.00027407518651147167,0.014342610790041316,0.01839143875355222,0.38389322991015074,0.035974134489984884,0.00027407518651147167,0.0009205837922645077,0.03784847002778666,0.025217842351200125,0.01839143875355222,0.0,0.019120899280497313,0.04868801028084729,0.014342610790041316,0.0,0.3523361181142999,0.24382474666904902,0.12124355652982141,0.01689469318071744,0.26482756245958244,0.16360711257098223,0.33710043436293513,0.0,0.30371648299444487,0.01045019597912277,0.013362405162956378,0.006489961683071408,0.0,0.013121584513306875,0.0005715577404539151,0.33337891594370567,0.00046029260014863836,0.022887090628559776,0.026724754004805416,0.04868801028084729,0.0,0.007591319618048947,0.0007883874720832338,0.00026149665358577367,0.025341988989060375,0.035974134489984884,0.26717607034454255,0.3893405462739651,0.0009937772869366979,0.013362382634518206
kenn_top_down_adapter_bert_ms,0.033610361317793526,0.9797979791959127,0.8662571907043457,0.371668020884196,0.8747142354647318,0.03351890668272972,0.42529534300168353,0.9006264805793762,0.8738610148429871,0.914474626382192,0.8834023276964823,0.8983884851137797,0.3490379949410756,0.8834145466486613,0.914474626382192,0.03375087181727091,0.9636363585789999,0.8738610148429871,0.8983884851137797,15.333333333333334,0.9730640053749084,0.8498244086901346,0.8834023276964823,0.9494949579238892,0.4218364159266154,0.5642770330111185,0.16666666666666666,0.9710438052813212,0.5764829715092977,0.6982831557591757,0.45523491501808167,0.375,0.4891485671202342,0.9757189353307089,0.9646464983622233,0.8747142354647318,0.9494949579238892,1.0,0.9006264805793762,0.46029791235923767,0.03322894995411237,0.9764095544815063,0.9797979990641276,0.8498244086901346,0.9494949579238892,0.9870931704839071,0.033634151021639504,0.03400216748317083,0.9818181991577148,0.8834145466486613,0.5476498752832413,0.3180406888326009,0.8662571907043457,0.9646464586257935,0.00019617698437240187,0.020202010869987158,0.0007129907608032227,0.31396735500856604,0.005669666430336862,0.00043782323321196417,0.32608293574682834,0.00043207406997680664,0.029048160807109275,0.00020298361851184827,0.012312432887356813,0.019790975019952868,0.32295387417042537,0.03863482886298947,0.00020298361851184827,0.0006958954036269055,0.03636363148689672,0.029048160807109275,0.019790975019952868,0.5773502691896258,0.012710124491922067,0.055488063409254294,0.012312432887356813,0.0,0.3142875894045821,0.2093116071351319,0.1514375558880073,0.012121230363857996,0.27125883719597454,0.15631719499992325,0.31862248239864,0.0,0.3078473925544973,0.005695053760757773,0.010101050138488166,0.005669666430336862,0.0,0.0,0.00043207406997680664,0.31794463594245315,0.00034794770181345146,0.016401983816704213,0.02020198106768678,0.055488063409254294,0.0,0.00485985567523022,0.0005649969945860513,0.00016740516145566552,0.01818180084228517,0.03863482886298947,0.324818736583229,0.31351954658531883,0.0007129907608032227,0.010101020336151054
