name,test_incremental_only/macro_example_exclusive/precision/mean,test_incremental/micro/recall/mean,test_pretraining/micro/recall/mean,test_incremental/macro_types/f1/mean,test_incremental/macro_example/f1/mean,test/macro_types/recall/mean,test_incremental_only/macro_types/f1/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_pretraining/micro/f1/mean,test_incremental/macro_example_exclusive/precision/mean,test/micro/f1/mean,test/micro/precision/mean,test_incremental_only/macro_types/precision/mean,test/macro_types/f1/mean,threshold_incremental/mean,test_incremental_people-ethnicity/macro_types/f1/mean,test_pretraining/macro_example/recall/mean,test_incremental_only/macro_example/f1/mean,test_incremental_only/macro_types/recall/mean,test_incremental_only/macro_example/precision/mean,test_incremental/macro_example_exclusive/recall/mean,test_incremental/macro_types/recall/mean,test_incremental_people-ethnicity/macro_types/precision/mean,test_pretraining/macro_types/recall/mean,test/micro/recall/mean,test_incremental_only/micro/f1/mean,test_incremental_only/micro/precision/mean,threshold_pretraining/mean,test_incremental_only/macro_example/recall/mean,test_incremental_people/macro_types/recall/mean,test_incremental/macro_example_exclusive/f1/mean,test_pretraining/macro_types/f1/mean,test_incremental/macro_types/precision/mean,test_incremental_people/macro_types/precision/mean,test_incremental_people-ethnicity/macro_types/recall/mean,test_incremental_people/macro_types/f1/mean,epoch/mean,test/macro_example/f1/mean,test_incremental/micro/f1/mean,test/macro_types/precision/mean,test_pretraining/macro_example/f1/mean,test_pretraining/macro_example/precision/mean,test_pretraining/micro/precision/mean,test_incremental/macro_example/recall/mean,test_pretraining/macro_types/precision/mean,test_incremental_only/macro_example_exclusive/recall/mean,test/macro_example/precision/mean,test_incremental/micro/precision/mean,test_incremental_only/micro/recall/mean,test_incremental/macro_example/precision/mean,test/macro_example/recall/mean,test_incremental_only/macro_example_exclusive/precision/std,test_incremental/micro/recall/std,test_pretraining/micro/recall/std,test_incremental/macro_types/f1/std,test_incremental/macro_example/f1/std,test/macro_types/recall/std,test_incremental_only/macro_types/f1/std,test_incremental_only/macro_example_exclusive/f1/std,test_pretraining/micro/f1/std,test_incremental/macro_example_exclusive/precision/std,test/micro/f1/std,test/micro/precision/std,test_incremental_only/macro_types/precision/std,test/macro_types/f1/std,threshold_incremental/std,test_incremental_people-ethnicity/macro_types/f1/std,test_pretraining/macro_example/recall/std,test_incremental_only/macro_example/f1/std,test_incremental_only/macro_types/recall/std,test_incremental_only/macro_example/precision/std,test_incremental/macro_example_exclusive/recall/std,test_incremental/macro_types/recall/std,test_incremental_people-ethnicity/macro_types/precision/std,test_pretraining/macro_types/recall/std,test/micro/recall/std,test_incremental_only/micro/f1/std,test_incremental_only/micro/precision/std,threshold_pretraining/std,test_incremental_only/macro_example/recall/std,test_incremental_people/macro_types/recall/std,test_incremental/macro_example_exclusive/f1/std,test_pretraining/macro_types/f1/std,test_incremental/macro_types/precision/std,test_incremental_people/macro_types/precision/std,test_incremental_people-ethnicity/macro_types/recall/std,test_incremental_people/macro_types/f1/std,epoch/std,test/macro_example/f1/std,test_incremental/micro/f1/std,test/macro_types/precision/std,test_pretraining/macro_example/f1/std,test_pretraining/macro_example/precision/std,test_pretraining/micro/precision/std,test_incremental/macro_example/recall/std,test_pretraining/macro_types/precision/std,test_incremental_only/macro_example_exclusive/recall/std,test/macro_example/precision/std,test_incremental/micro/precision/std,test_incremental_only/micro/recall/std,test_incremental/macro_example/precision/std,test/macro_example/recall/std
box_adapter_bert_ms,0.9117647409439088,0.9264705777168274,0.8808063268661499,0.6291459202766418,0.011378667317330836,0.8181293606758118,0.02253725938498974,0.9117647409439088,0.6878262162208557,1.0,0.6878262162208557,0.5642105340957642,0.011409643106162548,0.8445133566856384,0.9899999999999999,0.02253725938498974,0.9061876535415648,0.010786360129714012,0.911764681339264,0.010786360129714012,0.9264706373214722,0.9264705777168274,0.011409643106162548,0.8181293606758118,0.8808063268661499,0.02253725938498974,0.011409643106162548,0.25,0.010786360129714012,0.9411764740943908,0.9618321061134338,0.8445133566856384,0.4762930572032929,0.9411764740943908,0.911764681339264,0.9411764740943908,11.333333333333334,0.6914862394332886,0.04469670355319977,0.8726558089256287,0.6914862394332886,0.559035062789917,0.5642105340957642,0.010960334911942482,0.8726558089256287,0.9117647409439088,0.559035062789917,0.022900763899087902,0.911764681339264,0.011830201372504234,0.9061876535415648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
classifier_adapter_bert_ms,0.970588207244873,0.9558823704719543,0.8994303345680237,0.6076710820198059,0.011563354171812534,0.8637213110923767,0.050574712455272675,0.970588207244873,0.7977845072746277,1.0,0.7977845072746277,0.7167801856994629,0.025963807478547096,0.8750709891319275,0.9899999999999999,0.050574712455272675,0.9145326614379884,0.011482254602015018,0.970588207244873,0.011482255533337591,0.9558823704719543,0.9558823108673096,0.025963807478547096,0.8637213110923767,0.8994303345680237,0.050574712455272675,0.025963807478547096,0.375,0.011482255533337591,0.9411764740943908,0.9774436354637146,0.8750709891319275,0.4454143345355987,0.8648648858070374,0.970588207244873,0.9014084339141846,5.0,0.8347247838973999,0.09447673708200456,0.8867229223251343,0.8347247838973999,0.7677279114723206,0.7167801856994629,0.011308280751109123,0.8867229223251343,0.970588207244873,0.7677279114723206,0.04969418793916702,0.970588207244873,0.011830201372504234,0.9145326614379884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenn_bottom_up_adapter_bert_ms,0.7941176692644755,0.8676470518112183,0.8981156945228577,0.7845115065574646,0.01083522786696752,0.8601918816566467,0.6348403990268707,0.7941176692644755,0.9021252195040385,0.9705882469813029,0.9021252195040385,0.906216581662496,0.5917318314313889,0.878699799378713,0.10666666666666667,0.6348403990268707,0.9139043490091958,0.009394572116434574,0.7941176493962606,0.009394572116434574,0.8676470716794332,0.8676470518112183,0.5917318314313889,0.8601918816566467,0.8981156945228577,0.6348403990268707,0.5917318314313889,0.375,0.009394572116434574,0.9411764740943908,0.9158953825632731,0.878699799378713,0.7282983660697937,0.8648648858070374,0.7941176493962606,0.9014084339141846,32.666666666666664,0.918609102567037,0.728532483180364,0.8980382680892944,0.918609102567037,0.9233839909235636,0.906216581662496,0.010264440439641476,0.8980382680892944,0.7941176692644755,0.9233839909235636,0.6639273166656494,0.7941176493962606,0.011482254912455877,0.9139043490091958,0.0294117629528096,0.014705896377563477,0.00021910667419433594,0.11754927351214056,5.8184424846276496e-05,0.0005882382392883301,0.2861943765974205,0.0294117629528096,0.00572878931110374,0.029411762952809627,0.00572878931110374,0.011319589788570361,0.36041587628483435,0.0037559391773939314,0.07234178138070237,0.2861943765974205,1.674183314971543e-05,0.00034794677048921585,0.0294117629528096,0.00034794677048921585,0.014705896377603741,0.014705896377563477,0.36041587628483435,0.0005882382392883301,0.00021910667419433594,0.2861943765974205,0.36041587628483435,0.0,0.00034794677048921585,0.0,0.004918334403780277,0.0037559391773939314,0.18020795510122936,0.0,0.0294117629528096,0.0,8.082903768654761,0.0038202972664848614,0.20986882573275015,0.007208309543643391,0.0038202972664848614,0.007692347206393304,0.011319589788570361,0.00017397385090589567,0.007208309543643391,0.0294117629528096,0.007692347206393304,0.2837652318974271,0.0294117629528096,0.00034794677048963094,1.674183314971543e-05
kenn_horizontal_adapter_bert_ms,0.686274508635203,0.813725491364797,0.8973123033841451,0.7030361096064249,0.010414930370946726,0.8580350279808044,0.4799092809359233,0.686274508635203,0.9008078177769979,0.9705882469813029,0.9008078177769979,0.9043394724527994,0.3729488750298818,0.8754855791727701,0.25666666666666665,0.4799092809359233,0.9135563969612122,0.008118766359984875,0.686274508635203,0.008118766049544016,0.8137255112330118,0.813725471496582,0.3729488750298818,0.8580350279808044,0.8973123033841451,0.4799092809359233,0.3729488750298818,0.375,0.008118766049544016,0.9411764740943908,0.8803679545720419,0.8754855791727701,0.6189068754514059,0.8648648858070374,0.686274508635203,0.9014084339141846,44.666666666666664,0.918113112449646,0.640804519255956,0.8936626116434733,0.918113112449646,0.9227170745531718,0.9043394724527994,0.009626537095755339,0.8936626116434733,0.686274508635203,0.9227170745531718,0.5333603421847025,0.686274508635203,0.011482254912455877,0.9135563969612122,0.3408889865464545,0.1704444817022331,0.002539495821000098,0.14183202469212117,0.001366515598393559,0.006817782285132308,0.29238909272278674,0.3408889865464545,0.004885050994163145,0.029411762952809655,0.004885050994163145,0.007318641900227686,0.24266607952639796,0.005875754692531615,0.26102362600602524,0.29238909272278674,0.0012085700004618185,0.004032785883687322,0.3408889865464545,0.0040327854551319665,0.17044447313113004,0.17044447741667815,0.24266607952639796,0.006817782285132308,0.002539495821000098,0.29238909272278674,0.24266607952639796,0.0,0.0040327854551319665,0.0,0.11551075534998313,0.005875754692531615,0.12133303789283069,0.0,0.3408889865464545,0.0,9.609023536933051,0.0022259661366836924,0.2017312221063347,0.004853326305217611,0.0022259661366836924,0.0032715508566894063,0.007318641900227686,0.002016392761046931,0.004853326305217611,0.3408889865464545,0.0032715508566894063,0.19858186136943734,0.3408889865464545,0.0003479467704896311,0.0012085700004618185
kenn_hybrid_adapter_bert_ms,0.7647058963775635,0.8529411753018697,0.8978965878486633,0.7769804000854492,0.010634314579268297,0.8596036434173584,0.6310310562451681,0.7647058963775635,0.9032139182090759,0.9509804050127665,0.9032139182090759,0.9086107611656189,0.5810191631317139,0.8782914280891418,0.29333333333333333,0.6310310562451681,0.913788378238678,0.009046625345945358,0.7647058963775635,0.009046625345945358,0.8529411951700846,0.8529411753018697,0.5810191631317139,0.8596036434173584,0.8978965878486633,0.6310310562451681,0.5810191631317139,0.375,0.009046625345945358,0.9411764740943908,0.8989123106002808,0.8782914280891418,0.722942034403483,0.8648648858070374,0.7647058963775635,0.9014084339141846,32.0,0.9197145104408264,0.7448306481043497,0.8978240092595419,0.9197145104408264,0.9257229765256246,0.9086107611656189,0.01009046689917644,0.8978240092595419,0.7647058963775635,0.9257229765256246,0.6817767322063446,0.7647058963775635,0.0112502903987964,0.913788378238678,0.05882352590560913,0.0294117629528096,0.0004382133483886719,0.07456432277159301,0.00012407140731689428,0.0011764764785766602,0.17843133462817884,0.05882352590560913,0.002936906350340198,0.016980906464522088,0.002936906350340198,0.006266224972803528,0.26768610092514317,0.0022824924308116664,0.1692138686199607,0.17843133462817884,0.0001307422686242153,0.0006958935409784317,0.05882352590560913,0.0006958935409784317,0.0294117629528096,0.0294117629528096,0.26768610092514317,0.0011764764785766602,0.0004382133483886719,0.17843133462817884,0.26768610092514317,0.0,0.0006958935409784317,0.0,0.01048766909520134,0.0022824924308116664,0.1338430515191717,0.0,0.05882352590560913,0.0,7.810249675906654,0.0017271394267465094,0.12422048655820166,0.00535371883581685,0.0017271394267465094,0.003606003434519855,0.006266224972803528,0.00034794723615060746,0.00535371883581685,0.05882352590560913,0.003606003434519855,0.19787482604564866,0.05882352590560913,0.00020088769930494687,0.0001307422686242153
kenn_top_down_adapter_bert_ms,0.8039215803146362,0.8725490172704061,0.8981887300809225,0.6879542072614034,0.010865877072016398,0.8603879610697428,0.3884711414575577,0.8039215803146362,0.892349382241567,0.9705882469813029,0.892349382241567,0.8869393467903137,0.2780444746216138,0.8757931590080261,0.27999999999999997,0.3884711414575577,0.9139430125554403,0.009510554683705172,0.8039215604464213,0.009510554683705172,0.872549037138621,0.8725490172704061,0.2780444746216138,0.8603879610697428,0.8981887300809225,0.3884711414575577,0.2780444746216138,0.375,0.009510554683705172,0.9411764740943908,0.9184861580530802,0.8757931590080261,0.5714546740055084,0.8648648858070374,0.8039215604464213,0.9014084339141846,33.333333333333336,0.9120679895083109,0.5281248788038889,0.8917645414670309,0.9120679895083109,0.9103900988896688,0.8869393467903137,0.010322431412835916,0.8917645414670309,0.8039215803146362,0.9103900988896688,0.40860381722450256,0.8039215604464213,0.011482254912455877,0.9139430125554403,0.04492719050758084,0.022463627770787177,0.0003346909732551936,0.0735858731922751,2.6044476451135455e-05,0.0008985487527354366,0.22732796038438288,0.04492719050758084,0.01589522465693112,0.029411762952809627,0.01589522465693112,0.030864748070058033,0.18821632156828919,0.002087200300933642,0.16462077633154323,0.22732796038438288,8.370903842515165e-05,0.0005314979792722337,0.04492719701097651,0.0005314979792722337,0.02246362126741267,0.022463627770787177,0.18821632156828919,0.0008985487527354366,0.0003346909732551936,0.22732796038438288,0.18821632156828919,0.0,0.0005314979792722337,0.0,0.00220157386977932,0.002087200300933642,0.09410816120639946,0.0,0.04492719701097651,0.0,7.505553499465134,0.011506409740527862,0.2439627992225168,0.0037643512787918832,0.011506409740527862,0.02272359514188203,0.030864748070058033,0.0002657489388283488,0.0037643512787918832,0.04492719050758084,0.02272359514188203,0.23490845839307545,0.04492719701097651,0.00034794677048963094,8.370903842515165e-05
