name,test/micro/recall/mean,test/micro/precision/mean,test_incremental/micro/recall/mean,test_incremental/macro_example_exclusive/precision/mean,test_incremental_other-living_thing/macro_types/precision/mean,test_pretraining/macro_example/recall/mean,test_incremental_only/macro_example_exclusive/recall/mean,test_incremental_other-living_thing-animal/macro_types/recall/mean,test_pretraining/micro/recall/mean,test_pretraining/macro_types/recall/mean,test_incremental_only/micro/precision/mean,test_incremental_other-living_thing-animal/macro_types/f1/mean,test_incremental/macro_example/f1/mean,test/macro_types/f1/mean,test_incremental/micro/precision/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_pretraining/micro/precision/mean,test/micro/f1/mean,test/macro_example/f1/mean,test/macro_types/recall/mean,epoch/mean,threshold_pretraining/mean,test_pretraining/macro_example/f1/mean,threshold_incremental/mean,test_incremental/macro_types/recall/mean,test_incremental/macro_example_exclusive/f1/mean,test_pretraining/micro/f1/mean,test_incremental_only/macro_example/precision/mean,test_pretraining/macro_types/f1/mean,test_incremental/macro_types/precision/mean,test_incremental/macro_example/precision/mean,test_incremental/macro_example_exclusive/recall/mean,test_incremental_only/macro_example_exclusive/precision/mean,test_incremental_other-living_thing-animal/macro_types/precision/mean,test/macro_types/precision/mean,test/macro_example/precision/mean,test_incremental_only/micro/recall/mean,test_incremental_only/macro_types/f1/mean,test/macro_example/recall/mean,test_incremental_only/macro_example/f1/mean,test_pretraining/macro_example/precision/mean,test_incremental_only/macro_example/recall/mean,test_incremental_other-living_thing/macro_types/recall/mean,test_incremental_only/macro_types/recall/mean,test_incremental_other-living_thing/macro_types/f1/mean,test_incremental/macro_example/recall/mean,test_pretraining/macro_types/precision/mean,test_incremental/micro/f1/mean,test_incremental_only/micro/f1/mean,test_incremental/macro_types/f1/mean,test_incremental_only/macro_types/precision/mean,test/micro/recall/std,test/micro/precision/std,test_incremental/micro/recall/std,test_incremental/macro_example_exclusive/precision/std,test_incremental_other-living_thing/macro_types/precision/std,test_pretraining/macro_example/recall/std,test_incremental_only/macro_example_exclusive/recall/std,test_incremental_other-living_thing-animal/macro_types/recall/std,test_pretraining/micro/recall/std,test_pretraining/macro_types/recall/std,test_incremental_only/micro/precision/std,test_incremental_other-living_thing-animal/macro_types/f1/std,test_incremental/macro_example/f1/std,test/macro_types/f1/std,test_incremental/micro/precision/std,test_incremental_only/macro_example_exclusive/f1/std,test_pretraining/micro/precision/std,test/micro/f1/std,test/macro_example/f1/std,test/macro_types/recall/std,epoch/std,threshold_pretraining/std,test_pretraining/macro_example/f1/std,threshold_incremental/std,test_incremental/macro_types/recall/std,test_incremental/macro_example_exclusive/f1/std,test_pretraining/micro/f1/std,test_incremental_only/macro_example/precision/std,test_pretraining/macro_types/f1/std,test_incremental/macro_types/precision/std,test_incremental/macro_example/precision/std,test_incremental/macro_example_exclusive/recall/std,test_incremental_only/macro_example_exclusive/precision/std,test_incremental_other-living_thing-animal/macro_types/precision/std,test/macro_types/precision/std,test/macro_example/precision/std,test_incremental_only/micro/recall/std,test_incremental_only/macro_types/f1/std,test/macro_example/recall/std,test_incremental_only/macro_example/f1/std,test_pretraining/macro_example/precision/std,test_incremental_only/macro_example/recall/std,test_incremental_other-living_thing/macro_types/recall/std,test_incremental_only/macro_types/recall/std,test_incremental_other-living_thing/macro_types/f1/std,test_incremental/macro_example/recall/std,test_pretraining/macro_types/precision/std,test_incremental/micro/f1/std,test_incremental_only/micro/f1/std,test_incremental/macro_types/f1/std,test_incremental_only/macro_types/precision/std
no_init_box_kenn_bottom_up_adapter_bert_ms,0.7924355467160543,0.8482766548792521,0.7860082387924194,0.8823530077934265,0.8070175647735596,0.8030220866203308,0.588888963063558,0.5888888835906982,0.7924355467160543,0.6661215623219808,0.8446553349494934,0.6840659181276957,0.021371467038989067,0.7067288756370544,0.8189756671587626,0.588888943195343,0.8482766548792521,0.8194056351979574,0.8293726245562235,0.6661215623219808,49.333333333333336,0.26,0.8293726245562235,0.30000000000000004,0.7454248269399008,0.849411149819692,0.8194056351979574,0.008715671642373005,0.7067288756370544,0.8258364597956339,0.022200295701622963,0.8202614784240723,0.588888963063558,0.8446553349494934,0.7526150544484457,0.8575116395950317,0.5888888835906982,0.6840659181276957,0.8030220866203308,0.008715671642373005,0.8575116395950317,0.008715671642373005,0.901960790157318,0.5888888835906982,0.8518518209457397,0.020638052374124527,0.7526150544484457,0.8013211091359457,0.6840659181276957,0.7820820013682047,0.8446553349494934,0.0011994935838815857,0.00019490044708046767,0.07543335834175853,0.0,0.0,0.0010047752872090132,0.20367008378124676,0.20367001874724638,0.0011994935838815857,0.004243123764732594,0.05211109714363115,0.16572558447691135,0.0008195729858263686,0.0028645919577664665,0.014630917084696873,0.20367005776765085,0.00019490044708046767,0.0007322828724251518,0.0005359972374407448,0.004243123764732594,2.5166114784235822,0.0,0.0005359972374407448,0.1374772708486752,0.10183503538722533,0.03257399717059794,0.0007322828724251518,0.00301435670121115,0.0028645919577664665,0.026055559998383014,0.0,0.05990294669036658,0.20367008378124676,0.05211109714363115,0.001085640572901794,0.0,0.20367001874724638,0.16572558447691135,0.0010047752872090132,0.00301435670121115,0.0,0.00301435670121115,0.0,0.20367001874724638,0.0,0.0015071781727782742,0.001085640572901794,0.04674518683451286,0.16572558447691135,0.06871848898145311,0.05211109714363115
no_init_box_kenn_hybrid_adapter_bert_ms,0.7923701206843058,0.8482660055160522,0.7818930149078369,0.8823530077934265,0.8070175647735596,0.8029672702153524,0.5777778625488281,0.577777773141861,0.7923701206843058,0.6658900777498881,0.8391608397165934,0.6724380254745483,0.021323417002956074,0.706547737121582,0.818036695321401,0.5777778426806132,0.8482660055160522,0.8193656404813131,0.8293433586756388,0.6658900777498881,50.333333333333336,0.26,0.8293433586756388,0.6233333333333334,0.7398692766825358,0.8475014170010885,0.8193656404813131,0.008551225066184998,0.706547737121582,0.8230892221132914,0.022200295701622963,0.816993514696757,0.5777778625488281,0.8391608397165934,0.752500593662262,0.8575116395950317,0.577777773141861,0.6724380254745483,0.8029672702153524,0.008551225066184998,0.8575116395950317,0.008551225066184998,0.901960790157318,0.577777773141861,0.8518518209457397,0.020555829008420307,0.752500593662262,0.7985617518424988,0.6724380254745483,0.7775442401568095,0.8391608397165934,0.0013070988060700527,0.0002124195394836962,0.08220159090097068,0.0,0.0,0.0010949314684140941,0.22194430662248563,0.22194425738707035,0.0013070988060700527,0.0046238425187865835,0.061462908342780606,0.1851796134139739,0.0008990360705840326,0.0031647462168603426,0.0161934105012673,0.22194428125878998,0.0002124195394836962,0.0007980688192048301,0.0005841349530836889,0.0046238425187865835,1.5275252316519456,0.0,0.0005841349530836889,0.17616280348965085,0.11097214585133423,0.035732233972861766,0.0007980688192048301,0.003284818952271978,0.0031647462168603426,0.030731448237508594,0.0,0.06527770634909835,0.22194430662248563,0.061462908342780606,0.0012804571597689063,0.0,0.22194425738707035,0.1851796134139739,0.0010949314684140941,0.003284818952271978,0.0,0.003284818952271978,0.0,0.22194425738707035,0.0,0.001642409417855463,0.0012804571597689063,0.05131076378907619,0.1851796134139739,0.07627269883558462,0.061462908342780606
no_init_box_kenn_top_down_adapter_bert_ms,0.7923701206843058,0.8482660055160522,0.7818930149078369,0.8823530077934265,0.8070175647735596,0.8029672702153524,0.5777778625488281,0.577777773141861,0.7923701206843058,0.6658900777498881,0.8391608397165934,0.6724380254745483,0.021323417002956074,0.706547737121582,0.818036695321401,0.5777778426806132,0.8482660055160522,0.8193656404813131,0.8293433586756388,0.6658900777498881,48.666666666666664,0.26,0.8293433586756388,0.6866666666666666,0.7398692766825358,0.8475014170010885,0.8193656404813131,0.008551225066184998,0.706547737121582,0.8230892221132914,0.022200295701622963,0.816993514696757,0.5777778625488281,0.8391608397165934,0.752500593662262,0.8575116395950317,0.577777773141861,0.6724380254745483,0.8029672702153524,0.008551225066184998,0.8575116395950317,0.008551225066184998,0.901960790157318,0.577777773141861,0.8518518209457397,0.020555829008420307,0.752500593662262,0.7985617518424988,0.6724380254745483,0.7775442401568095,0.8391608397165934,0.0013070988060700527,0.0002124195394836962,0.08220159090097068,0.0,0.0,0.0010949314684140941,0.22194430662248563,0.22194425738707035,0.0013070988060700527,0.0046238425187865835,0.061462908342780606,0.1851796134139739,0.0008990360705840326,0.0031647462168603426,0.0161934105012673,0.22194428125878998,0.0002124195394836962,0.0007980688192048301,0.0005841349530836889,0.0046238425187865835,4.163331998932264,0.0,0.0005841349530836889,0.11239810200058249,0.11097214585133423,0.035732233972861766,0.0007980688192048301,0.003284818952271978,0.0031647462168603426,0.030731448237508594,0.0,0.06527770634909835,0.22194430662248563,0.061462908342780606,0.0012804571597689063,0.0,0.22194425738707035,0.1851796134139739,0.0010949314684140941,0.003284818952271978,0.0,0.003284818952271978,0.0,0.22194425738707035,0.0,0.001642409417855463,0.0012804571597689063,0.05131076378907619,0.1851796134139739,0.07627269883558462,0.061462908342780606
no_init_kenn_bottom_up_adapter_bert_ms,0.85617067416509,0.853828231493632,0.8930041193962097,0.7679739197095236,0.8703703880310059,0.8626848856608073,0.8444444934527079,0.8444444537162781,0.85617067416509,0.8150122165679932,0.5439814825852712,0.6486580967903137,0.020869728177785873,0.8356112837791443,0.7106768290201823,0.8444444934527079,0.853828231493632,0.8549964626630148,0.8631773988405863,0.8150122165679932,6.333333333333333,0.33,0.8631773988405863,0.5033333333333333,0.8830065528551737,0.8294694423675537,0.8549964626630148,0.01249794444690148,0.8356112837791443,0.7071759303410848,0.019322479764620464,0.905228833357493,0.8444444934527079,0.5439814825852712,0.8572880427042643,0.8636717796325684,0.8444444537162781,0.6486580967903137,0.8626848856608073,0.01249794444690148,0.8636717796325684,0.01249794444690148,0.9215686321258544,0.8444444537162781,0.8952381014823914,0.022775859261552494,0.8572880427042643,0.788223922252655,0.6486580967903137,0.7825714945793152,0.5439814825852712,0.00059973053341458,0.002030891735490884,0.03771664990557925,0.05744571763262933,0.0,0.000502400650278043,0.1018350418906234,0.10183500937362322,0.00059973053341458,0.0021215391209375776,0.127356894108566,0.0552127588184774,0.0005603678692433961,0.00019419558246793668,0.08286941013287746,0.1018350418906234,0.002030891735490884,0.0007188180422070327,0.00041528332196015224,0.0021215391209375776,1.1547005383792515,0.0,0.00041528332196015224,0.4850085909892044,0.050917517693612656,0.02227188394774132,0.0007188180422070327,0.001507178680856362,0.00019419558246793668,0.06367845287735793,0.0014453548689261268,0.029951466841802415,0.1018350418906234,0.127356894108566,0.0026532669288656797,0.001334976325187192,0.10183500937362322,0.0552127588184774,0.000502400650278043,0.001507178680856362,0.001334976325187192,0.001507178680856362,0.0,0.10183500937362322,0.0,0.0007535895944672355,0.0026532669288656797,0.03498987689051982,0.0552127588184774,0.01751986983480676,0.127356894108566
no_init_kenn_hybrid_adapter_bert_ms,0.8563015262285868,0.8537335395812988,0.9012345671653748,0.7549020449320475,0.8703703880310059,0.8627945184707642,0.8666667342185974,0.8666666547457377,0.8563015262285868,0.8154751857121786,0.5265092452367147,0.6515058875083923,0.02077433591087659,0.8356849551200867,0.7030548453330994,0.8666667540868124,0.8537335395812988,0.8550150990486145,0.8631642659505209,0.8154751857121786,10.0,0.33,0.8631642659505209,0.6233333333333334,0.8941176335016886,0.8256780902544657,0.8550150990486145,0.012826837909718355,0.8356849551200867,0.6984398166338602,0.01899358630180359,0.9117647608121237,0.8666667342185974,0.5265092452367147,0.8569240570068359,0.8635347485542297,0.8666666547457377,0.6515058875083923,0.8627945184707642,0.012826837909718355,0.8635347485542297,0.012826837909718355,0.9215686321258544,0.8666666547457377,0.8952381014823914,0.02294030599296093,0.8569240570068359,0.7888251940409342,0.6515058875083923,0.7835516532262167,0.5265092452367147,0.00019630789832180432,0.0014310573936907897,0.0123456716537476,0.025938748061923558,0.0,0.00016444921493530273,0.03333336114883423,0.03333333134651627,0.00019630789832180432,0.0006944537171307298,0.07742838944641682,0.05219721883852831,0.000301807391044413,0.00041283464828201254,0.054372640342461025,0.033333331346516296,0.0014310573936907897,0.000623255930329727,0.0003941407076411609,0.0006944537171307298,4.358898943540674,0.0,0.0003941407076411609,0.5107184482014855,0.016666680574426024,0.011995334676558021,0.000623255930329727,0.0004933397285640975,0.00041283464828201254,0.038714213784266996,0.0006526277328362366,0.009803920984283274,0.03333336114883423,0.07742838944641682,0.0016130671492061576,0.0009237592824508505,0.03333333134651627,0.05219721883852831,0.00016444921493530273,0.0004933397285640975,0.0009237592824508505,0.0004933397285640975,0.0,0.03333333134651627,0.0,0.0002466700971126578,0.0016130671492061576,0.030247577751154785,0.05219721883852831,0.018426785678852968,0.07742838944641682
no_init_kenn_top_down_adapter_bert_ms,0.8564978440602621,0.8523897329966227,0.9135802586873373,0.7941177090009054,0.8703703880310059,0.8629589676856995,0.9000000357627869,0.899999996026357,0.8564978440602621,0.8161696195602417,0.5139614741007487,0.6343430976072947,0.021457051237424214,0.8359202345212301,0.6772514581680298,0.9000000556310018,0.8523897329966227,0.8544334967931112,0.8626722693443298,0.8161696195602417,11.666666666666666,0.33,0.8626722693443298,0.6266666666666666,0.9107843041419983,0.852812647819519,0.8544334967931112,0.013320177483061949,0.8359202345212301,0.6921659310658773,0.01998026669025421,0.9215686718622843,0.9000000357627869,0.5139614741007487,0.8566626310348511,0.8623918294906616,0.899999996026357,0.6343430976072947,0.8629589676856995,0.013320177483061949,0.8623918294906616,0.013320177483061949,0.9215686321258544,0.899999996026357,0.8952381014823914,0.023186976090073586,0.8566626310348511,0.7699238260587057,0.6343430976072947,0.7826246420542399,0.5139614741007487,0.0005193931417441516,0.004719051044099168,0.032663610756533436,0.025938691740825734,0.0,0.00043509172601861987,0.08819168258374813,0.08819171637640416,0.0005193931417441516,0.0018373067738544485,0.1755520065591968,0.13827233505445266,0.00042935402604589684,0.0008737968742251138,0.14225575795043982,0.08819166005530807,0.004719051044099168,0.002124585891810998,0.0015728425494806653,0.0018373067738544485,6.110100926607786,0.0,0.0015728425494806653,0.5288036812781595,0.04409586945242499,0.01706466375625976,0.002124585891810998,0.0013052540576451084,0.0008737968742251138,0.08777600327959839,0.0006526277328362385,0.025938725533485415,0.08819168258374813,0.1755520065591968,0.003657341096671649,0.0035510498177778725,0.08819171637640416,0.13827233505445266,0.00043509172601861987,0.0013052540576451084,0.0035510498177778725,0.0013052540576451084,0.0,0.08819171637640416,0.0,0.0006526277328362402,0.003657341096671649,0.08977982164658985,0.13827233505445266,0.04466056338163287,0.1755520065591968
smart_init_box_adapter_bert_ms,0.7934825221697489,0.8467919031778971,0.8518518606821696,0.8104575673739115,0.8070175647735596,0.8038991292317709,0.7666667302449545,0.7666666706403097,0.7934825221697489,0.669825275739034,0.7089209953943888,0.7079105575879415,0.021059531718492508,0.707541803518931,0.7566025257110596,0.7666667302449545,0.8467919031778971,0.8192693789800009,0.8291970292727152,0.669825275739034,6.666666666666667,0.26,0.8291970292727152,0.6333333333333334,0.834313710530599,0.8370131850242615,0.8192693789800009,0.011346817947924137,0.707541803518931,0.7579692800839742,0.02039138289789359,0.8725490768750509,0.7666667302449545,0.7089209953943888,0.7497872511545817,0.8561412692070007,0.7666666706403097,0.7079105575879415,0.8038991292317709,0.011346817947924137,0.8561412692070007,0.011346817947924137,0.901960790157318,0.7666666706403097,0.8518518209457397,0.021953625604510307,0.7497872511545817,0.7973462343215942,0.7079105575879415,0.7877516746520996,0.7089209953943888,0.0010200285511642593,0.0019449771990819647,0.06415002608631867,0.08565584022589989,0.0,0.0008544687738405629,0.17320508763943926,0.17320508763943926,0.0010200285511642593,0.003608452947538235,0.19281084356926456,0.07395704528074881,0.0008831880086967338,0.0011237571220045644,0.08255808333590123,0.17320508763943926,0.0019449771990819647,0.000633796735928098,0.0005385309913992277,0.003608452947538235,0.5773502691896257,0.0,0.0005385309913992277,0.21779194965226184,0.08660252661334078,0.03510239757269747,0.000633796735928098,0.0025634692323443942,0.0011237571220045644,0.09640539203554391,0.002155129943591908,0.05094268498080829,0.17320508763943926,0.19281084356926456,0.004016899457414228,0.0016776952484470328,0.17320508763943926,0.07395704528074881,0.0008544687738405629,0.0025634692323443942,0.0016776952484470328,0.0025634692323443942,0.0,0.17320508763943926,0.0,0.0012817354227212022,0.004016899457414228,0.03314822539338142,0.07395704528074881,0.03265357162504181,0.19281084356926456
smart_init_classifier_adapter_bert_ms,0.8563015460968018,0.8521942694981893,0.9012345870335897,0.7810458143552145,0.8703703880310059,0.8627945184707642,0.8666666944821676,0.8666666746139526,0.8563015460968018,0.8154751857121786,0.5010964870452881,0.6079412400722504,0.021136063461502392,0.8354254166285197,0.669261117776235,0.8666666944821676,0.8521942694981893,0.8542373379071554,0.8625652194023132,0.8154751857121786,5.666666666666667,0.33,0.8625652194023132,0.5433333333333333,0.8941176533699036,0.8400549491246542,0.8542373379071554,0.012826837288836638,0.8354254166285197,0.685733437538147,0.019651373227437336,0.9117647608121237,0.8666666944821676,0.5010964870452881,0.8563946088155111,0.8623424967130026,0.8666666746139526,0.6079412400722504,0.8627945184707642,0.012826837288836638,0.8623424967130026,0.012826837288836638,0.9215686321258544,0.8666666746139526,0.8952381014823914,0.02294030599296093,0.8563946088155111,0.7588870724042257,0.6079412400722504,0.7705724040667216,0.5010964870452881,0.0007852315902709961,0.004587193072053265,0.049382716417315634,0.053995772031127605,0.0,0.0006577968597412109,0.1333333253860518,0.13333332538604736,0.0007852315902709961,0.0027777552606807077,0.18585769526319568,0.1170596352503389,0.0007035619966816385,0.00038466298099837734,0.1437604965217424,0.1333333253860518,0.004587193072053265,0.0019304501265709482,0.0014132968469797833,0.0027777552606807077,0.5773502691896258,0.0,0.0014132968469797833,0.4895235779136009,0.06666666269302368,0.027963138058895397,0.0019304501265709482,0.0019733593799174014,0.00038466298099837734,0.09292884763159784,0.0013585529617538626,0.03921565413475414,0.1333333253860518,0.18585769526319568,0.0038720278894800522,0.0034469172233426355,0.13333332538604736,0.1170596352503389,0.0006577968597412109,0.0019733593799174014,0.0034469172233426355,0.0019733593799174014,0.0,0.13333332538604736,0.0,0.0009866803884506226,0.0038720278894800522,0.08064490664444585,0.1170596352503389,0.03481661152659427,0.18585769526319568
