name,instance,run_id,test_incremental/macro_example/f1,test_incremental_only/macro_types/f1,test_pretraining/macro_example/recall,test_incremental_only/macro_example/f1,test_incremental_only/macro_example/recall,test/micro/precision,test_pretraining/macro_types/f1,test_incremental_broadcast/macro_types/f1,threshold_pretraining,test_pretraining/micro/recall,test_pretraining/macro_types/recall,test_pretraining/macro_types/precision,test_incremental_only/macro_example/precision,test_incremental_only/macro_example_exclusive/precision,test/macro_types/recall,test_incremental/macro_example_exclusive/precision,test_incremental_broadcast-tv_channel/macro_types/f1,test_incremental_only/micro/f1,test_pretraining/micro/precision,test_pretraining/micro/f1,test_incremental/macro_types/recall,test_incremental_only/macro_example_exclusive/f1,epoch,test/macro_example/recall,test/micro/recall,test_incremental_only/macro_types/precision,test_incremental/macro_example_exclusive/recall,test_incremental_broadcast-tv_channel/macro_types/precision,test_incremental_only/micro/precision,test_incremental/macro_example/precision,test_incremental_only/micro/recall,test/micro/f1,test/macro_example/f1,test_incremental/micro/recall,test_incremental/macro_example/recall,test/macro_types/f1,test_incremental/macro_example_exclusive/f1,test_incremental_broadcast/macro_types/recall,test_incremental/micro/f1,test/macro_types/precision,test_incremental_broadcast-tv_channel/macro_types/recall,threshold_incremental,test_incremental_only/macro_types/recall,test_pretraining/macro_example/precision,test_incremental/macro_types/f1,test_pretraining/macro_example/f1,test_incremental/micro/precision,test_incremental/macro_types/precision,test_incremental_broadcast/macro_types/precision,test/macro_example/precision,test_incremental_only/macro_example_exclusive/recall
smart_init_box_kenn_top_down_adapter_bert_ms,1,ubhlouw7,0.006958942394703627,0.6521738767623901,0.9072257280349731,0.010438414290547373,0.010438414290547373,0.8991051316261292,0.8498626351356506,0.0,0.25,0.8813596367835999,0.8198940753936768,0.8821049928665161,0.010438414290547373,1.0,0.8198940753936768,1.0,0.6521738767623901,0.6521738767623901,0.8991051316261292,0.8901439905166626,0.5,1.0,29,0.9072257280349731,0.8813596367835999,0.4838709533214569,0.5,0.4838709533214569,0.4838709533214569,0.010438414290547373,1.0,0.8901439905166626,0.915278136730194,0.5,0.0052192071452736855,0.8498626351356506,0.6666666865348816,0.0,0.49180325865745544,0.8821049928665161,1.0,0.15000000000000002,1.0,0.9234748482704164,0.32608693838119507,0.915278136730194,0.4838709533214569,0.24193547666072843,0.0,0.9234748482704164,1.0
smart_init_box_kenn_bottom_up_adapter_bert_ms,1,zfea4695,0.006958942394703627,0.6451613306999207,0.9072257280349731,0.010438414290547373,0.010438414290547373,0.898904025554657,0.8497912883758545,0.0,0.25,0.8813596367835999,0.8198940753936768,0.8819514513015747,0.010438414290547373,1.0,0.8198940753936768,1.0,0.6451613306999207,0.6451613306999207,0.898904025554657,0.8900454044342041,0.5,1.0,41,0.9072257280349731,0.8813596367835999,0.4761904776096344,0.5,0.4761904776096344,0.4761904776096344,0.010438414290547373,1.0,0.8900454044342041,0.9152439832687378,0.5,0.0052192071452736855,0.8497912883758545,0.6666666865348816,0.0,0.4878048896789551,0.8819514513015747,1.0,0.03,1.0,0.9234052896499634,0.3225806653499603,0.9152439832687378,0.4761904776096344,0.2380952388048172,0.0,0.9234052896499634,1.0
smart_init_box_kenn_hybrid_adapter_bert_ms,0,kocwhfhp,0.006958942394703627,0.7228915691375732,0.9072257280349731,0.010438414290547373,0.010438414290547373,0.9009190797805786,0.8506246209144592,0.0,0.25,0.8813596367835999,0.8198940753936768,0.8837483525276184,0.010438414290547373,1.0,0.8198940753936768,1.0,0.7228915691375732,0.7228915691375732,0.9009190797805786,0.8910319805145264,0.5,1.0,60,0.9072257280349731,0.8813596367835999,0.5660377144813538,0.5,0.5660377144813538,0.5660377144813538,0.010438414290547373,1.0,0.8910319805145264,0.9154831767082214,0.5,0.0052192071452736855,0.8506246209144592,0.6666666865348816,0.0,0.530973494052887,0.8837483525276184,1.0,0.16,1.0,0.923892378807068,0.3614457845687866,0.9154831767082214,0.5660377144813538,0.2830188572406769,0.0,0.923892378807068,1.0
smart_init_box_kenn_top_down_adapter_bert_ms,0,4b832hdn,0.006958942394703627,0.7317072749137878,0.9072257280349731,0.010438414290547373,0.010438414290547373,0.9011210799217224,0.8507254123687744,0.0,0.25,0.8813596367835999,0.8198940753936768,0.8839660882949829,0.010438414290547373,1.0,0.8198940753936768,1.0,0.7317072749137878,0.7317072749137878,0.9011210799217224,0.891130805015564,0.5,1.0,44,0.9072257280349731,0.8813596367835999,0.5769230723381042,0.5,0.5769230723381042,0.5769230723381042,0.010438414290547373,1.0,0.891130805015564,0.9155117273330688,0.5,0.0052192071452736855,0.8507254123687744,0.6666666865348816,0.0,0.5357142686843872,0.8839660882949829,1.0,0.52,1.0,0.9239503741264344,0.3658536374568939,0.9155117273330688,0.5769230723381042,0.2884615361690521,0.0,0.9239503741264344,1.0
smart_init_box_kenn_bottom_up_adapter_bert_ms,0,5gfoudi8,0.006958942394703627,0.7317072749137878,0.9072257280349731,0.010438414290547373,0.010438414290547373,0.9011210799217224,0.8507254123687744,0.0,0.25,0.8813596367835999,0.8198940753936768,0.8839660882949829,0.010438414290547373,1.0,0.8198940753936768,1.0,0.7317072749137878,0.7317072749137878,0.9011210799217224,0.891130805015564,0.5,1.0,28,0.9072257280349731,0.8813596367835999,0.5769230723381042,0.5,0.5769230723381042,0.5769230723381042,0.010438414290547373,1.0,0.891130805015564,0.9155173897743224,0.5,0.0052192071452736855,0.8507254123687744,0.6666666865348816,0.0,0.5357142686843872,0.8839660882949829,1.0,0.11,1.0,0.9239619970321656,0.3658536374568939,0.9155173897743224,0.5769230723381042,0.2884615361690521,0.0,0.9239619970321656,1.0
smart_init_box_adapter_bert_ms,2,ziftdrru,0.006726977881044149,0.8405797481536865,0.9071677327156068,0.01009046658873558,0.01009046658873558,0.903530478477478,0.8519057631492615,0.0,0.25,0.8811403512954712,0.819227397441864,0.8872994184494019,0.01009046658873558,0.9666666984558104,0.819227397441864,0.9666666984558104,0.8405797481536865,0.8405797481536865,0.903530478477478,0.892194926738739,0.4833333194255829,0.9666666984558104,32,0.9071677327156068,0.8811403512954712,0.7435897588729858,0.4833333492279053,0.7435897588729858,0.7435897588729858,0.01009046658873558,0.9666666388511658,0.892194926738739,0.9158350825309752,0.4833333194255829,0.00504523329436779,0.8519057631492615,0.644444465637207,0.0,0.5858585834503174,0.8872994184494019,0.9666666388511658,0.59,0.9666666388511658,0.9246695041656494,0.42028987407684326,0.9158350825309752,0.7435897588729858,0.3717948794364929,0.0,0.9246695041656494,0.9666666984558104
smart_init_box_adapter_bert_ms,1,bex4gq5v,0.006958942394703627,0.6593406796455383,0.9072257280349731,0.010438414290547373,0.010438414290547373,0.8993063569068909,0.8499361872673035,0.0,0.25,0.8813596367835999,0.8198940753936768,0.8822636604309082,0.010438414290547373,1.0,0.8198940753936768,1.0,0.6593406796455383,0.6593406796455383,0.8993063569068909,0.8902425169944763,0.5,1.0,29,0.9072257280349731,0.8813596367835999,0.49180328845977783,0.5,0.49180328845977783,0.49180328845977783,0.010438414290547373,1.0,0.8902425169944763,0.9153123497962952,0.5,0.0052192071452736855,0.8499361872673035,0.6666666865348816,0.0,0.4958677589893341,0.8822636604309082,1.0,0.16,1.0,0.923544466495514,0.32967033982276917,0.9153123497962952,0.49180328845977783,0.24590164422988892,0.0,0.923544466495514,1.0
smart_init_box_adapter_bert_ms,0,49zwwuhz,0.006958942394703627,0.7407407164573669,0.9072257280349731,0.010438414290547373,0.010438414290547373,0.901323139667511,0.8508301377296448,0.0,0.25,0.8813596367835999,0.8198940753936768,0.8841923475265503,0.010438414290547373,1.0,0.8198940753936768,1.0,0.7407407164573669,0.7407407164573669,0.901323139667511,0.8912296295166016,0.5,1.0,44,0.9072257280349731,0.8813596367835999,0.5882353186607361,0.5,0.5882353186607361,0.5882353186607361,0.010438414290547373,1.0,0.8912296295166016,0.9155202507972716,0.5,0.0052192071452736855,0.8508301377296448,0.6666666865348816,0.0,0.5405405163764954,0.8841923475265503,1.0,0.53,1.0,0.9239677786827089,0.3703703582286834,0.9155202507972716,0.5882353186607361,0.29411765933036804,0.0,0.9239677786827089,1.0
no_init_kenn_hybrid_adapter_bert_ms,2,1t0hhov9,0.008816912770271301,0.8055554628372192,0.9147819876670836,0.01009046658873558,0.01009046658873558,0.9117385745048524,0.8814529776573181,0.6808511018753052,0.375,0.8993421196937561,0.8636428713798523,0.9000131487846375,0.01009046658873558,0.9666666984558104,0.8636428713798523,0.9666666984558104,0.8055554628372192,0.8055554628372192,0.9117385745048524,0.905497908592224,0.75,0.9666666984558104,20,0.9147819876670836,0.8993421196937561,0.6904761791229248,0.7500000596046448,0.6904761791229248,0.6904761791229248,0.01009046658873558,0.9666666388511658,0.905497908592224,0.921194076538086,0.75,0.007828810252249241,0.8814529776573181,0.8446602821350098,0.5333333611488342,0.7563024759292603,0.9000131487846375,0.9666666388511658,0.78,0.9666666388511658,0.9276965856552124,0.7815294861793518,0.921194076538086,0.7627118825912476,0.8158262968063354,0.9411764740943908,0.9276965856552124,0.9666666984558104
no_init_kenn_top_down_adapter_bert_ms,2,31m9vrqz,0.00857341755181551,0.7887323498725891,0.9146659970283508,0.00974251888692379,0.00974251888692379,0.9117189049720764,0.8810333013534546,0.6808511018753052,0.375,0.8991228342056274,0.8629761934280396,0.8998621702194214,0.00974251888692379,0.9333333969116212,0.8629761934280396,0.9333333969116212,0.7887323498725891,0.7887323498725891,0.9117189049720764,0.9053770303726196,0.7333333492279053,0.9333333969116212,19,0.9146659970283508,0.8991228342056274,0.6829268336296082,0.7333333492279053,0.6829268336296082,0.6829268336296082,0.00974251888692379,0.9333333373069764,0.9053770303726196,0.9210494756698608,0.7333333492279053,0.007654836867004633,0.8810333013534546,0.8213333487510681,0.5333333611488342,0.7457627058029175,0.8998621702194214,0.9333333373069764,0.9,0.9333333373069764,0.9275226593017578,0.7706876397132874,0.9210494756698608,0.7586206793785095,0.8120516538619995,0.9411764740943908,0.9275226593017578,0.9333333969116212
no_init_kenn_bottom_up_adapter_bert_ms,2,1x4yhvre,0.00857341755181551,0.7887323498725891,0.9146659970283508,0.00974251888692379,0.00974251888692379,0.9117189049720764,0.8810333013534546,0.6808511018753052,0.375,0.8991228342056274,0.8629761934280396,0.8998621702194214,0.00974251888692379,0.9333333969116212,0.8629761934280396,0.9333333969116212,0.7887323498725891,0.7887323498725891,0.9117189049720764,0.9053770303726196,0.7333333492279053,0.9333333969116212,20,0.9146659970283508,0.8991228342056274,0.6829268336296082,0.7333333492279053,0.6829268336296082,0.6829268336296082,0.00974251888692379,0.9333333373069764,0.9053770303726196,0.9210494756698608,0.7333333492279053,0.007654836867004633,0.8810333013534546,0.8213333487510681,0.5333333611488342,0.7457627058029175,0.8998621702194214,0.9333333373069764,0.8200000000000001,0.9333333373069764,0.9275226593017578,0.7706876397132874,0.9210494756698608,0.7586206793785095,0.8120516538619995,0.9411764740943908,0.9275226593017578,0.9333333969116212
no_init_kenn_hybrid_adapter_bert_ms,1,20ahl76l,0.009059756062924862,0.594059407711029,0.914897918701172,0.010438414290547373,0.010438414290547373,0.906118869781494,0.879220187664032,0.6808511018753052,0.375,0.8995614051818848,0.864309549331665,0.8946543335914612,0.010438414290547373,1.0,0.864309549331665,1.0,0.594059407711029,0.594059407711029,0.906118869781494,0.9028282165527344,0.7666666507720947,1.0,17,0.914897918701172,0.8995614051818848,0.4225352108478546,0.7666667103767395,0.4225352108478546,0.4225352108478546,0.010438414290547373,1.0,0.9028282165527344,0.919774889945984,0.7666666507720947,0.008002784103155136,0.879220187664032,0.8679245710372925,0.5333333611488342,0.6216216087341309,0.8946543335914612,1.0,0.17,1.0,0.9247042536735536,0.721778392791748,0.919774889945984,0.5227272510528564,0.6818558573722839,0.9411764740943908,0.9247042536735536,1.0
no_init_kenn_top_down_adapter_bert_ms,1,2cuv1a2q,0.009059756062924862,0.03316749632358551,0.914897918701172,0.010438414290547373,0.010438414290547373,0.6578989624977112,0.8752841353416443,0.6808511018753052,0.375,0.8995614051818848,0.864309549331665,0.8865408897399902,0.010438414290547373,1.0,0.864309549331665,1.0,0.03316749632358551,0.03316749632358551,0.6578989624977112,0.7599815130233765,0.7666666507720947,1.0,17,0.914897918701172,0.8995614051818848,0.01686340570449829,0.7666667103767395,0.01686340570449829,0.01686340570449829,0.010438414290547373,1.0,0.7599815130233765,0.7943663597106934,0.7666666507720947,0.008002784103155136,0.8752841353416443,0.8679245710372925,0.5333333611488342,0.04956896603107453,0.8865408897399902,1.0,0.01,1.0,0.7018963098526001,0.589632511138916,0.7943663597106934,0.025612471625208855,0.4790199398994446,0.9411764740943908,0.7018963098526001,1.0
no_init_kenn_bottom_up_adapter_bert_ms,1,n6i00o92,0.009059756062924862,0.594059407711029,0.914897918701172,0.010438414290547373,0.010438414290547373,0.906118869781494,0.879220187664032,0.6808511018753052,0.375,0.8995614051818848,0.864309549331665,0.8946543335914612,0.010438414290547373,1.0,0.864309549331665,1.0,0.594059407711029,0.594059407711029,0.906118869781494,0.9028282165527344,0.7666666507720947,1.0,17,0.914897918701172,0.8995614051818848,0.4225352108478546,0.7666667103767395,0.4225352108478546,0.4225352108478546,0.010438414290547373,1.0,0.9028282165527344,0.919774889945984,0.7666666507720947,0.008002784103155136,0.879220187664032,0.8679245710372925,0.5333333611488342,0.6216216087341309,0.8946543335914612,1.0,0.18000000000000002,1.0,0.9247042536735536,0.721778392791748,0.919774889945984,0.5227272510528564,0.6818558573722839,0.9411764740943908,0.9247042536735536,1.0
no_init_kenn_hybrid_adapter_bert_ms,0,331umx4m,0.009059756062924862,0.375,0.914897918701172,0.010438414290547373,0.010438414290547373,0.8944613933563232,0.8773640394210815,0.6808511018753052,0.375,0.8995614051818848,0.864309549331665,0.8908190131187439,0.010438414290547373,1.0,0.864309549331665,1.0,0.375,0.375,0.8944613933563232,0.8970041275024414,0.7666666507720947,1.0,16,0.914897918701172,0.8995614051818848,0.2307692319154739,0.7666667103767395,0.2307692319154739,0.2307692319154739,0.010438414290547373,1.0,0.8970041275024414,0.916232705116272,0.7666666507720947,0.008002784103155136,0.8773640394210815,0.8679245710372925,0.5333333611488342,0.444444477558136,0.8908190131187439,1.0,0.03,1.0,0.9175713062286376,0.6642506718635559,0.916232705116272,0.31292515993118286,0.5859728455543518,0.9411764740943908,0.9175713062286376,1.0
no_init_kenn_top_down_adapter_bert_ms,0,1gfx2zgs,0.009059756062924862,0.4379562139511109,0.914897918701172,0.010438414290547373,0.010438414290547373,0.8989699482917786,0.8778449892997742,0.6808511018753052,0.375,0.8995614051818848,0.864309549331665,0.8918111324310303,0.010438414290547373,1.0,0.864309549331665,1.0,0.4379562139511109,0.4379562139511109,0.8989699482917786,0.8992656469345093,0.7666666507720947,1.0,16,0.914897918701172,0.8995614051818848,0.28037384152412415,0.7666667103767395,0.28037384152412415,0.28037384152412415,0.010438414290547373,1.0,0.8992656469345093,0.9177048206329346,0.7666666507720947,0.008002784103155136,0.8778449892997742,0.8679245710372925,0.5333333611488342,0.5,0.8918111324310303,1.0,0.15000000000000002,1.0,0.9205289483070374,0.6798993945121765,0.9177048206329346,0.3709677457809448,0.6107751727104187,0.9411764740943908,0.9205289483070374,1.0
no_init_kenn_bottom_up_adapter_bert_ms,0,ssw5l2e7,0.009059756062924862,0.4225352108478546,0.914897918701172,0.010438414290547373,0.010438414290547373,0.8979859948158264,0.8777236938476562,0.6808511018753052,0.375,0.8995614051818848,0.864309549331665,0.8915607929229736,0.010438414290547373,1.0,0.864309549331665,1.0,0.4225352108478546,0.4225352108478546,0.8979859948158264,0.8987730741500854,0.7666666507720947,1.0,16,0.914897918701172,0.8995614051818848,0.2678571343421936,0.7666667103767395,0.2678571343421936,0.2678571343421936,0.010438414290547373,1.0,0.8987730741500854,0.9174020290374756,0.7666666507720947,0.008002784103155136,0.8777236938476562,0.8679245710372925,0.5333333611488342,0.48677247762680054,0.8915607929229736,1.0,0.04,1.0,0.9199199676513672,0.67600417137146,0.9174020290374756,0.356589138507843,0.6045168042182922,0.9411764740943908,0.9199199676513672,1.0
smart_init_kenn_horizontal_adapter_bert_ms,2,rkvqrgb8,0.008816912770271301,0.8529411554336548,0.9147819876670836,0.01009046658873558,0.01009046658873558,0.9125500917434692,0.8821495771408081,0.6808511018753052,0.375,0.8993421196937561,0.8636428713798523,0.9014667868614196,0.01009046658873558,0.9666666984558104,0.8636428713798523,0.9666666984558104,0.8529411554336548,0.8529411554336548,0.9125500917434692,0.9058979749679564,0.75,0.9666666984558104,6,0.9147819876670836,0.8993421196937561,0.7631579041481018,0.7500000596046448,0.7631579041481018,0.7631579041481018,0.01009046658873558,0.9666666388511658,0.9058979749679564,0.9212827086448668,0.75,0.007828810252249241,0.8821495771408081,0.8446602821350098,0.5333333611488342,0.7826087474822998,0.9014667868614196,0.9666666388511658,0.6,0.9666666388511658,0.927876353263855,0.7978261113166809,0.9212827086448668,0.8181818127632141,0.8521671891212463,0.9411764740943908,0.927876353263855,0.9666666984558104
smart_init_kenn_horizontal_adapter_bert_ms,1,ski86qx5,0.008816912770271301,0.707317054271698,0.9147819876670836,0.01009046658873558,0.01009046658873558,0.9097160696983336,0.8801774382591248,0.6808511018753052,0.375,0.8993421196937561,0.8636428713798523,0.8973574638366699,0.01009046658873558,0.9666666984558104,0.8636428713798523,0.9666666984558104,0.707317054271698,0.707317054271698,0.9097160696983336,0.904499351978302,0.75,0.9666666984558104,10,0.9147819876670836,0.8993421196937561,0.557692289352417,0.7500000596046448,0.557692289352417,0.557692289352417,0.01009046658873558,0.9666666388511658,0.904499351978302,0.92059326171875,0.75,0.007828810252249241,0.8801774382591248,0.8446602821350098,0.5333333611488342,0.6976743936538696,0.8973574638366699,0.9666666388511658,0.21,0.9666666388511658,0.9264788627624512,0.7497170567512512,0.92059326171875,0.6521739363670349,0.7494343519210815,0.9411764740943908,0.9264788627624512,0.9666666984558104
smart_init_kenn_horizontal_adapter_bert_ms,0,dxwzu99r,0.008816912770271301,0.8529411554336548,0.9147819876670836,0.01009046658873558,0.01009046658873558,0.9125500917434692,0.8821495771408081,0.6808511018753052,0.375,0.8993421196937561,0.8636428713798523,0.9014667868614196,0.01009046658873558,0.9666666984558104,0.8636428713798523,0.9666666984558104,0.8529411554336548,0.8529411554336548,0.9125500917434692,0.9058979749679564,0.75,0.9666666984558104,8,0.9147819876670836,0.8993421196937561,0.7631579041481018,0.7500000596046448,0.7631579041481018,0.7631579041481018,0.01009046658873558,0.9666666388511658,0.9058979749679564,0.9212827086448668,0.75,0.007828810252249241,0.8821495771408081,0.8446602821350098,0.5333333611488342,0.7826087474822998,0.9014667868614196,0.9666666388511658,0.96,0.9666666388511658,0.927876353263855,0.7978261113166809,0.9212827086448668,0.8181818127632141,0.8521671891212463,0.9411764740943908,0.927876353263855,0.9666666984558104
smart_init_kenn_hybrid_adapter_bert_ms,2,x0v3g5hx,0.008816912770271301,0.865671694278717,0.9147819876670836,0.01009046658873558,0.01009046658873558,0.912753164768219,0.8823469877243042,0.6808511018753052,0.375,0.8993421196937561,0.8636428713798523,0.9018793106079102,0.01009046658873558,0.9666666984558104,0.8636428713798523,0.9666666984558104,0.865671694278717,0.865671694278717,0.912753164768219,0.9059980511665344,0.75,0.9666666984558104,6,0.9147819876670836,0.8993421196937561,0.7837837934494019,0.7500000596046448,0.7837837934494019,0.7837837934494019,0.01009046658873558,0.9666666388511658,0.9059980511665344,0.9213913083076476,0.75,0.007828810252249241,0.8823469877243042,0.8446602821350098,0.5333333611488342,0.7894737124443054,0.9018793106079102,0.9666666388511658,0.31,0.9666666388511658,0.9280967712402344,0.8023170232772827,0.9213913083076476,0.8333333134651184,0.8624801635742188,0.9411764740943908,0.9280967712402344,0.9666666984558104
smart_init_kenn_top_down_adapter_bert_ms,2,m58sxi4g,0.008816912770271301,0.865671694278717,0.9147819876670836,0.01009046658873558,0.01009046658873558,0.912753164768219,0.8823469877243042,0.6808511018753052,0.375,0.8993421196937561,0.8636428713798523,0.9018793106079102,0.01009046658873558,0.9666666984558104,0.8636428713798523,0.9666666984558104,0.865671694278717,0.865671694278717,0.912753164768219,0.9059980511665344,0.75,0.9666666984558104,6,0.9147819876670836,0.8993421196937561,0.7837837934494019,0.7500000596046448,0.7837837934494019,0.7837837934494019,0.01009046658873558,0.9666666388511658,0.9059980511665344,0.9213913083076476,0.75,0.007828810252249241,0.8823469877243042,0.8446602821350098,0.5333333611488342,0.7894737124443054,0.9018793106079102,0.9666666388511658,0.74,0.9666666388511658,0.9280967712402344,0.8023170232772827,0.9213913083076476,0.8333333134651184,0.8624801635742188,0.9411764740943908,0.9280967712402344,0.9666666984558104
smart_init_kenn_bottom_up_adapter_bert_ms,2,931lmspx,0.008816912770271301,0.865671694278717,0.9147819876670836,0.01009046658873558,0.01009046658873558,0.912753164768219,0.8823469877243042,0.6808511018753052,0.375,0.8993421196937561,0.8636428713798523,0.9018793106079102,0.01009046658873558,0.9666666984558104,0.8636428713798523,0.9666666984558104,0.865671694278717,0.865671694278717,0.912753164768219,0.9059980511665344,0.75,0.9666666984558104,6,0.9147819876670836,0.8993421196937561,0.7837837934494019,0.7500000596046448,0.7837837934494019,0.7837837934494019,0.01009046658873558,0.9666666388511658,0.9059980511665344,0.9213913083076476,0.75,0.007828810252249241,0.8823469877243042,0.8446602821350098,0.5333333611488342,0.7894737124443054,0.9018793106079102,0.9666666388511658,0.31,0.9666666388511658,0.9280967712402344,0.8023170232772827,0.9213913083076476,0.8333333134651184,0.8624801635742188,0.9411764740943908,0.9280967712402344,0.9666666984558104
smart_init_kenn_hybrid_adapter_bert_ms,1,j4e3hbvu,0.009059756062924862,0.7228915691375732,0.914897918701172,0.010438414290547373,0.010438414290547373,0.9097360968589784,0.8806039094924927,0.6808511018753052,0.375,0.8995614051818848,0.864309549331665,0.897524356842041,0.010438414290547373,1.0,0.864309549331665,1.0,0.7228915691375732,0.7228915691375732,0.9097360968589784,0.9046201109886168,0.7666666507720947,1.0,10,0.914897918701172,0.8995614051818848,0.5660377144813538,0.7666667103767395,0.5660377144813538,0.5660377144813538,0.010438414290547373,1.0,0.9046201109886168,0.920677661895752,0.7666666507720947,0.008002784103155136,0.8806039094924927,0.8679245710372925,0.5333333611488342,0.7076922655105591,0.897524356842041,1.0,0.17,1.0,0.9265309572219848,0.7600807547569275,0.920677661895752,0.6571428775787354,0.7536070942878723,0.9411764740943908,0.9265309572219848,1.0
smart_init_kenn_top_down_adapter_bert_ms,1,mlvkl3tj,0.009059756062924862,0.7228915691375732,0.914897918701172,0.010438414290547373,0.010438414290547373,0.9097360968589784,0.8806039094924927,0.6808511018753052,0.375,0.8995614051818848,0.864309549331665,0.897524356842041,0.010438414290547373,1.0,0.864309549331665,1.0,0.7228915691375732,0.7228915691375732,0.9097360968589784,0.9046201109886168,0.7666666507720947,1.0,8,0.914897918701172,0.8995614051818848,0.5660377144813538,0.7666667103767395,0.5660377144813538,0.5660377144813538,0.010438414290547373,1.0,0.9046201109886168,0.920677661895752,0.7666666507720947,0.008002784103155136,0.8806039094924927,0.8679245710372925,0.5333333611488342,0.7076922655105591,0.897524356842041,1.0,0.5800000000000001,1.0,0.9265309572219848,0.7600807547569275,0.920677661895752,0.6571428775787354,0.7536070942878723,0.9411764740943908,0.9265309572219848,1.0
smart_init_kenn_bottom_up_adapter_bert_ms,1,wuoqdizv,0.009059756062924862,0.7228915691375732,0.914897918701172,0.010438414290547373,0.010438414290547373,0.9097360968589784,0.8806039094924927,0.6808511018753052,0.375,0.8995614051818848,0.864309549331665,0.897524356842041,0.010438414290547373,1.0,0.864309549331665,1.0,0.7228915691375732,0.7228915691375732,0.9097360968589784,0.9046201109886168,0.7666666507720947,1.0,10,0.914897918701172,0.8995614051818848,0.5660377144813538,0.7666667103767395,0.5660377144813538,0.5660377144813538,0.010438414290547373,1.0,0.9046201109886168,0.920677661895752,0.7666666507720947,0.008002784103155136,0.8806039094924927,0.8679245710372925,0.5333333611488342,0.7076922655105591,0.897524356842041,1.0,0.26,1.0,0.9265309572219848,0.7600807547569275,0.920677661895752,0.6571428775787354,0.7536070942878723,0.9411764740943908,0.9265309572219848,1.0
smart_init_kenn_hybrid_adapter_bert_ms,0,3sinqut9,0.008816912770271301,0.8787878155708313,0.9147819876670836,0.01009046658873558,0.01009046658873558,0.9129563570022584,0.882555365562439,0.6808511018753052,0.375,0.8993421196937561,0.8636428713798523,0.9023147225379944,0.01009046658873558,0.9666666984558104,0.8636428713798523,0.9666666984558104,0.8787878155708313,0.8787878155708313,0.9129563570022584,0.9060980677604676,0.75,0.9666666984558104,6,0.9147819876670836,0.8993421196937561,0.8055555820465088,0.7500000596046448,0.8055555820465088,0.8055555820465088,0.01009046658873558,0.9666666388511658,0.9060980677604676,0.9214255213737488,0.75,0.007828810252249241,0.882555365562439,0.8446602821350098,0.5333333611488342,0.7964601516723633,0.9023147225379944,0.9666666388511658,0.5700000000000001,0.9666666388511658,0.9281663298606871,0.8069955110549927,0.9214255213737488,0.849056601524353,0.8733659982681274,0.9411764740943908,0.9281663298606871,0.9666666984558104
smart_init_kenn_top_down_adapter_bert_ms,0,7agmqb0g,0.008816912770271301,0.865671694278717,0.9147819876670836,0.01009046658873558,0.01009046658873558,0.912753164768219,0.8823469877243042,0.6808511018753052,0.375,0.8993421196937561,0.8636428713798523,0.9018793106079102,0.01009046658873558,0.9666666984558104,0.8636428713798523,0.9666666984558104,0.865671694278717,0.865671694278717,0.912753164768219,0.9059980511665344,0.75,0.9666666984558104,6,0.9147819876670836,0.8993421196937561,0.7837837934494019,0.7500000596046448,0.7837837934494019,0.7837837934494019,0.01009046658873558,0.9666666388511658,0.9059980511665344,0.9213398098945618,0.75,0.007828810252249241,0.8823469877243042,0.8446602821350098,0.5333333611488342,0.7894737124443054,0.9018793106079102,0.9666666388511658,0.85,0.9666666388511658,0.927992343902588,0.8023170232772827,0.9213398098945618,0.8333333134651184,0.8624801635742188,0.9411764740943908,0.927992343902588,0.9666666984558104
smart_init_kenn_bottom_up_adapter_bert_ms,0,57aq9lkv,0.008816912770271301,0.865671694278717,0.9147819876670836,0.01009046658873558,0.01009046658873558,0.912753164768219,0.8823469877243042,0.6808511018753052,0.375,0.8993421196937561,0.8636428713798523,0.9018793106079102,0.01009046658873558,0.9666666984558104,0.8636428713798523,0.9666666984558104,0.865671694278717,0.865671694278717,0.912753164768219,0.9059980511665344,0.75,0.9666666984558104,7,0.9147819876670836,0.8993421196937561,0.7837837934494019,0.7500000596046448,0.7837837934494019,0.7837837934494019,0.01009046658873558,0.9666666388511658,0.9059980511665344,0.9213398098945618,0.75,0.007828810252249241,0.8823469877243042,0.8446602821350098,0.5333333611488342,0.7894737124443054,0.9018793106079102,0.9666666388511658,0.91,0.9666666388511658,0.927992343902588,0.8023170232772827,0.9213398098945618,0.8333333134651184,0.8624801635742188,0.9411764740943908,0.927992343902588,0.9666666984558104
smart_init_classifier_adapter_bert_ms,2,v9ngqvfo,0.008816912770271301,0.865671694278717,0.9147819876670836,0.01009046658873558,0.01009046658873558,0.912753164768219,0.8823469877243042,0.6808511018753052,0.375,0.8993421196937561,0.8636428713798523,0.9018793106079102,0.01009046658873558,0.9666666984558104,0.8636428713798523,0.9666666984558104,0.865671694278717,0.865671694278717,0.912753164768219,0.9059980511665344,0.75,0.9666666984558104,6,0.9147819876670836,0.8993421196937561,0.7837837934494019,0.7500000596046448,0.7837837934494019,0.7837837934494019,0.01009046658873558,0.9666666388511658,0.9059980511665344,0.9213913083076476,0.75,0.007828810252249241,0.8823469877243042,0.8446602821350098,0.5333333611488342,0.7894737124443054,0.9018793106079102,0.9666666388511658,0.73,0.9666666388511658,0.9280967712402344,0.8023170232772827,0.9213913083076476,0.8333333134651184,0.8624801635742188,0.9411764740943908,0.9280967712402344,0.9666666984558104
