name,instance,run_id,test_pretraining/macro_types/f1,test/macro_types/recall,test_incremental/macro_example/precision,test_incremental_only/macro_example/precision,test_pretraining/micro/precision,test_incremental_broadcast/macro_types/recall,test_incremental_only/macro_types/f1,test_incremental/micro/f1,test/macro_types/precision,test_incremental_only/micro/f1,test_incremental/macro_example/f1,test_pretraining/macro_example/f1,test_incremental_only/micro/recall,test/micro/recall,threshold_pretraining,test_incremental_only/micro/precision,test_incremental_broadcast/macro_types/precision,epoch,threshold_incremental,test_incremental/micro/precision,test_pretraining/macro_types/recall,test_incremental_broadcast-tv_channel/macro_types/f1,test_incremental_only/macro_example_exclusive/recall,test_pretraining/micro/f1,test/macro_example/precision,test_pretraining/micro/recall,test_incremental/macro_example/recall,test_pretraining/macro_example/recall,test_pretraining/macro_example/precision,test_incremental/macro_example_exclusive/f1,test_incremental/macro_example_exclusive/precision,test/micro/precision,test_incremental_only/macro_example_exclusive/precision,test_incremental/macro_types/recall,test_incremental_only/macro_example_exclusive/f1,test_incremental/macro_example_exclusive/recall,test_incremental_broadcast-tv_channel/macro_types/precision,test/micro/f1,test/macro_example/f1,test_incremental_only/macro_example/f1,test_incremental_only/macro_types/precision,test/macro_example/recall,test_incremental_broadcast-tv_channel/macro_types/recall,test_incremental/macro_types/precision,test_pretraining/macro_types/precision,test/macro_types/f1,test_incremental/micro/recall,test_incremental/macro_types/f1,test_incremental_only/macro_example/recall,test_incremental_broadcast/macro_types/f1,test_incremental_only/macro_types/recall
smart_init_box_adapter_bert_ms,1,6ildm5ie,0.8507254123687744,0.8198940753936768,0.010438414290547373,0.010438414290547373,0.9011210799217224,0.0,0.7317072749137878,0.5357142686843872,0.8839660882949829,0.7317072749137878,0.006958942394703627,0.9155173897743224,1.0,0.8813596367835999,0.25,0.5769230723381042,0.0,34,0.3,0.5769230723381042,0.8198940753936768,0.7317072749137878,1.0,0.891130805015564,0.9239619970321656,0.8813596367835999,0.0052192071452736855,0.9072257280349731,0.9239619970321656,0.6666666865348816,1.0,0.9011210799217224,1.0,0.5,1.0,0.5,0.5769230723381042,0.891130805015564,0.9155173897743224,0.010438414290547373,0.5769230723381042,0.9072257280349731,1.0,0.2884615361690521,0.8839660882949829,0.8507254123687744,0.5,0.3658536374568939,0.010438414290547373,0.0,1.0
smart_init_box_adapter_bert_ms,0,uqjhi142,0.8506246209144592,0.8198940753936768,0.010438414290547373,0.010438414290547373,0.9009190797805786,0.0,0.7228915691375732,0.530973494052887,0.8837483525276184,0.7228915691375732,0.006958942394703627,0.9154831767082214,1.0,0.8813596367835999,0.25,0.5660377144813538,0.0,24,0.27,0.5660377144813538,0.8198940753936768,0.7228915691375732,1.0,0.8910319805145264,0.923892378807068,0.8813596367835999,0.0052192071452736855,0.9072257280349731,0.923892378807068,0.6666666865348816,1.0,0.9009190797805786,1.0,0.5,1.0,0.5,0.5660377144813538,0.8910319805145264,0.9154831767082214,0.010438414290547373,0.5660377144813538,0.9072257280349731,1.0,0.2830188572406769,0.8837483525276184,0.8506246209144592,0.5,0.3614457845687866,0.010438414290547373,0.0,1.0
no_init_kenn_hybrid_adapter_bert_ms,2,2zkz538p,0.8811517953872681,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.9113333225250244,0.5333333611488342,0.7837837934494019,0.7438015937805176,0.8993854522705078,0.7837837934494019,0.008816912770271301,0.9210710525512696,0.9666666388511658,0.8993421196937561,0.375,0.6590909361839294,0.9411764740943908,44,0.5700000000000001,0.7377049326896667,0.8636428713798523,0.7837837934494019,0.9666666984558104,0.9052980542182922,0.9274472594261168,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9274472594261168,0.8446602821350098,0.9666666984558104,0.9113333225250244,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.6590909361839294,0.9052980542182922,0.9210710525512696,0.01009046658873558,0.6590909361839294,0.9147819876670836,0.9666666388511658,0.8001337051391602,0.8993854522705078,0.8811517953872681,0.75,0.77425616979599,0.01009046658873558,0.6808511018753052,0.9666666388511658
no_init_kenn_top_down_adapter_bert_ms,2,3u0pwbiq,0.8802826404571533,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.9099178910255432,0.5333333611488342,0.7160494327545166,0.7031250596046448,0.8975762128829956,0.7160494327545166,0.008816912770271301,0.9208021759986876,0.9666666388511658,0.8993421196937561,0.375,0.5686274766921997,0.9411764740943908,45,0.75,0.6617646813392639,0.8636428713798523,0.7160494327545166,0.9666666984558104,0.9045990705490112,0.926902174949646,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.926902174949646,0.8446602821350098,0.9666666984558104,0.9099178910255432,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.5686274766921997,0.9045990705490112,0.9208021759986876,0.01009046658873558,0.5686274766921997,0.9147819876670836,0.9666666388511658,0.7549020051956177,0.8975762128829956,0.8802826404571533,0.75,0.7524430751800537,0.01009046658873558,0.6808511018753052,0.9666666388511658
no_init_kenn_bottom_up_adapter_bert_ms,2,2yb276as,0.8801774382591248,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.9097160696983336,0.5333333611488342,0.707317054271698,0.6976743936538696,0.8973574638366699,0.707317054271698,0.008816912770271301,0.9207735657691956,0.9666666388511658,0.8993421196937561,0.375,0.557692289352417,0.9411764740943908,45,0.51,0.6521739363670349,0.8636428713798523,0.707317054271698,0.9666666984558104,0.904499351978302,0.9268441796302797,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9268441796302797,0.8446602821350098,0.9666666984558104,0.9097160696983336,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.557692289352417,0.904499351978302,0.9207735657691956,0.01009046658873558,0.557692289352417,0.9147819876670836,0.9666666388511658,0.7494343519210815,0.8973574638366699,0.8801774382591248,0.75,0.7497170567512512,0.01009046658873558,0.6808511018753052,0.9666666388511658
no_init_kenn_hybrid_adapter_bert_ms,1,1t11wg68,0.8801966905593872,0.8629761934280396,0.00974251888692379,0.00974251888692379,0.9105041027069092,0.5333333611488342,0.7272727489471436,0.7096773982048035,0.8981184959411621,0.7272727489471436,0.008573416620492935,0.9207491278648376,0.9333333373069764,0.8991228342056274,0.375,0.5957446694374084,0.9411764740943908,33,0.5800000000000001,0.6875,0.8629761934280396,0.7272727489471436,0.9333333969116212,0.9047776460647584,0.9269137382507324,0.8991228342056274,0.007654836401343346,0.9146659970283508,0.9269137382507324,0.8213334083557129,0.9333333969116212,0.9105041027069092,0.9333333969116212,0.7333333492279053,0.9333333969116212,0.73333340883255,0.5957446694374084,0.9047776460647584,0.9207491278648376,0.00974251888692379,0.5957446694374084,0.9146659970283508,0.9333333373069764,0.7684605717658997,0.8981184959411621,0.8801966905593872,0.7333333492279053,0.7504861950874329,0.00974251888692379,0.6808511018753052,0.9333333373069764
no_init_kenn_top_down_adapter_bert_ms,1,2nhtav4r,0.8801966905593872,0.8629761934280396,0.00974251888692379,0.00974251888692379,0.9105041027069092,0.5333333611488342,0.7272727489471436,0.7096773982048035,0.8981184959411621,0.7272727489471436,0.008573416620492935,0.9207491278648376,0.9333333373069764,0.8991228342056274,0.375,0.5957446694374084,0.9411764740943908,39,0.76,0.6875,0.8629761934280396,0.7272727489471436,0.9333333969116212,0.9047776460647584,0.9269137382507324,0.8991228342056274,0.007654836401343346,0.9146659970283508,0.9269137382507324,0.8213334083557129,0.9333333969116212,0.9105041027069092,0.9333333969116212,0.7333333492279053,0.9333333969116212,0.73333340883255,0.5957446694374084,0.9047776460647584,0.9207491278648376,0.00974251888692379,0.5957446694374084,0.9146659970283508,0.9333333373069764,0.7684605717658997,0.8981184959411621,0.8801966905593872,0.7333333492279053,0.7504861950874329,0.00974251888692379,0.6808511018753052,0.9333333373069764
no_init_kenn_bottom_up_adapter_bert_ms,1,i4ew1i91,0.8801966905593872,0.8629761934280396,0.00974251888692379,0.00974251888692379,0.9105041027069092,0.5333333611488342,0.7272727489471436,0.7096773982048035,0.8981184959411621,0.7272727489471436,0.008573416620492935,0.9207491278648376,0.9333333373069764,0.8991228342056274,0.375,0.5957446694374084,0.9411764740943908,38,0.62,0.6875,0.8629761934280396,0.7272727489471436,0.9333333969116212,0.9047776460647584,0.9269137382507324,0.8991228342056274,0.007654836401343346,0.9146659970283508,0.9269137382507324,0.8213334083557129,0.9333333969116212,0.9105041027069092,0.9333333969116212,0.7333333492279053,0.9333333969116212,0.73333340883255,0.5957446694374084,0.9047776460647584,0.9207491278648376,0.00974251888692379,0.5957446694374084,0.9146659970283508,0.9333333373069764,0.7684605717658997,0.8981184959411621,0.8801966905593872,0.7333333492279053,0.7504861950874329,0.00974251888692379,0.6808511018753052,0.9333333373069764
no_init_kenn_hybrid_adapter_bert_ms,0,1znhzmvw,0.8808773756027222,0.8629761934280396,0.00974251888692379,0.00974251888692379,0.91151624917984,0.5333333611488342,0.7777777910232544,0.7394957542419434,0.8995369672775269,0.7777777910232544,0.00857341755181551,0.9209122061729432,0.9333333373069764,0.8991228342056274,0.375,0.6666666865348816,0.9411764740943908,44,0.74,0.7457627058029175,0.8629761934280396,0.7777777910232544,0.9333333969116212,0.9052770733833312,0.9272443056106568,0.8991228342056274,0.007654836867004633,0.9146659970283508,0.9272443056106568,0.8213333487510681,0.9333333969116212,0.91151624917984,0.9333333969116212,0.7333333492279053,0.9333333969116212,0.7333333492279053,0.6666666865348816,0.9052770733833312,0.9209122061729432,0.00974251888692379,0.6666666865348816,0.9146659970283508,0.9333333373069764,0.8039215803146362,0.8995369672775269,0.8808773756027222,0.7333333492279053,0.7670068144798279,0.00974251888692379,0.6808511018753052,0.9333333373069764
no_init_kenn_top_down_adapter_bert_ms,0,1atvsw89,0.8806242942810059,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.9105239510536194,0.5333333611488342,0.7435897588729858,0.7200000286102295,0.8982869386672974,0.7435897588729858,0.008816912770271301,0.9207335710525512,0.9666666388511658,0.8993421196937561,0.375,0.6041666865348816,0.9411764740943908,44,0.81,0.692307710647583,0.8636428713798523,0.7435897588729858,0.9666666984558104,0.904898464679718,0.9267629384994508,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9267629384994508,0.8446602821350098,0.9666666984558104,0.9105239510536194,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.6041666865348816,0.904898464679718,0.9207335710525512,0.01009046658873558,0.6041666865348816,0.9147819876670836,0.9666666388511658,0.7726715803146362,0.8982869386672974,0.8806242942810059,0.75,0.7611669898033142,0.01009046658873558,0.6808511018753052,0.9666666388511658
no_init_kenn_bottom_up_adapter_bert_ms,0,28jx3wbx,0.8811517953872681,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.9113333225250244,0.5333333611488342,0.7837837934494019,0.7438015937805176,0.8993854522705078,0.7837837934494019,0.008816912770271301,0.920962393283844,0.9666666388511658,0.8993421196937561,0.375,0.6590909361839294,0.9411764740943908,44,0.7100000000000001,0.7377049326896667,0.8636428713798523,0.7837837934494019,0.9666666984558104,0.9052980542182922,0.9272269010543824,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9272269010543824,0.8446602821350098,0.9666666984558104,0.9113333225250244,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.6590909361839294,0.9052980542182922,0.920962393283844,0.01009046658873558,0.6590909361839294,0.9147819876670836,0.9666666388511658,0.8001337051391602,0.8993854522705078,0.8811517953872681,0.75,0.77425616979599,0.01009046658873558,0.6808511018753052,0.9666666388511658
smart_init_kenn_horizontal_adapter_bert_ms,2,6b4i9bck,0.8823469877243042,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.912753164768219,0.5333333611488342,0.865671694278717,0.7894737124443054,0.9018793106079102,0.865671694278717,0.008816912770271301,0.921368420124054,0.9666666388511658,0.8993421196937561,0.375,0.7837837934494019,0.9411764740943908,9,0.73,0.8333333134651184,0.8636428713798523,0.865671694278717,0.9666666984558104,0.9059980511665344,0.9280503392219543,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9280503392219543,0.8446602821350098,0.9666666984558104,0.912753164768219,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.7837837934494019,0.9059980511665344,0.921368420124054,0.01009046658873558,0.7837837934494019,0.9147819876670836,0.9666666388511658,0.8624801635742188,0.9018793106079102,0.8823469877243042,0.75,0.8023170232772827,0.01009046658873558,0.6808511018753052,0.9666666388511658
smart_init_kenn_horizontal_adapter_bert_ms,1,bdhb2kf9,0.8802826404571533,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.9099178910255432,0.5333333611488342,0.7160494327545166,0.7031250596046448,0.8975762128829956,0.7160494327545166,0.008816912770271301,0.9206275939941406,0.9666666388511658,0.8993421196937561,0.375,0.5686274766921997,0.9411764740943908,19,0.42,0.6617646813392639,0.8636428713798523,0.7160494327545166,0.9666666984558104,0.9045990705490112,0.926548421382904,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.926548421382904,0.8446602821350098,0.9666666984558104,0.9099178910255432,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.5686274766921997,0.9045990705490112,0.9206275939941406,0.01009046658873558,0.5686274766921997,0.9147819876670836,0.9666666388511658,0.7549020051956177,0.8975762128829956,0.8802826404571533,0.75,0.7524430751800537,0.01009046658873558,0.6808511018753052,0.9666666388511658
smart_init_kenn_horizontal_adapter_bert_ms,0,o7tad6oy,0.8827754855155945,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.9131596684455872,0.5333333611488342,0.892307698726654,0.8035714626312256,0.9027750492095948,0.892307698726654,0.008816912770271301,0.921397030353546,0.9666666388511658,0.8993421196937561,0.375,0.8285714387893677,0.9411764740943908,8,0.8200000000000001,0.8653846383094788,0.8636428713798523,0.892307698726654,0.9666666984558104,0.9061982035636902,0.9281083345413208,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9281083345413208,0.8446602821350098,0.9666666984558104,0.9131596684455872,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.8285714387893677,0.9061982035636902,0.921397030353546,0.01009046658873558,0.8285714387893677,0.9147819876670836,0.9666666388511658,0.8848739862442017,0.9027750492095948,0.8827754855155945,0.75,0.8118736147880554,0.01009046658873558,0.6808511018753052,0.9666666388511658
smart_init_kenn_hybrid_adapter_bert_ms,2,c17f7i6u,0.8823469877243042,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.912753164768219,0.5333333611488342,0.865671694278717,0.7894737124443054,0.9018793106079102,0.865671694278717,0.008816912770271301,0.921368420124054,0.9666666388511658,0.8993421196937561,0.375,0.7837837934494019,0.9411764740943908,9,0.46,0.8333333134651184,0.8636428713798523,0.865671694278717,0.9666666984558104,0.9059980511665344,0.9280503392219543,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9280503392219543,0.8446602821350098,0.9666666984558104,0.912753164768219,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.7837837934494019,0.9059980511665344,0.921368420124054,0.01009046658873558,0.7837837934494019,0.9147819876670836,0.9666666388511658,0.8624801635742188,0.9018793106079102,0.8823469877243042,0.75,0.8023170232772827,0.01009046658873558,0.6808511018753052,0.9666666388511658
smart_init_kenn_top_down_adapter_bert_ms,2,y48kyfy5,0.8823469877243042,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.912753164768219,0.5333333611488342,0.865671694278717,0.7894737124443054,0.9018793106079102,0.865671694278717,0.008816912770271301,0.921368420124054,0.9666666388511658,0.8993421196937561,0.375,0.7837837934494019,0.9411764740943908,8,0.7000000000000001,0.8333333134651184,0.8636428713798523,0.865671694278717,0.9666666984558104,0.9059980511665344,0.9280503392219543,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9280503392219543,0.8446602821350098,0.9666666984558104,0.912753164768219,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.7837837934494019,0.9059980511665344,0.921368420124054,0.01009046658873558,0.7837837934494019,0.9147819876670836,0.9666666388511658,0.8624801635742188,0.9018793106079102,0.8823469877243042,0.75,0.8023170232772827,0.01009046658873558,0.6808511018753052,0.9666666388511658
smart_init_kenn_bottom_up_adapter_bert_ms,2,eauc5lu3,0.8821495771408081,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.9125500917434692,0.5333333611488342,0.8529411554336548,0.7826087474822998,0.9014667868614196,0.8529411554336548,0.008816912770271301,0.921334147453308,0.9666666388511658,0.8993421196937561,0.375,0.7631579041481018,0.9411764740943908,9,0.46,0.8181818127632141,0.8636428713798523,0.8529411554336548,0.9666666984558104,0.9058979749679564,0.9279807806015016,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9279807806015016,0.8446602821350098,0.9666666984558104,0.9125500917434692,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.7631579041481018,0.9058979749679564,0.921334147453308,0.01009046658873558,0.7631579041481018,0.9147819876670836,0.9666666388511658,0.8521671891212463,0.9014667868614196,0.8821495771408081,0.75,0.7978261113166809,0.01009046658873558,0.6808511018753052,0.9666666388511658
smart_init_kenn_hybrid_adapter_bert_ms,1,6weqcikk,0.8801774382591248,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.9097160696983336,0.5333333611488342,0.707317054271698,0.6976743936538696,0.8973574638366699,0.707317054271698,0.008816912770271301,0.92059326171875,0.9666666388511658,0.8993421196937561,0.375,0.557692289352417,0.9411764740943908,13,0.21,0.6521739363670349,0.8636428713798523,0.707317054271698,0.9666666984558104,0.904499351978302,0.9264788627624512,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9264788627624512,0.8446602821350098,0.9666666984558104,0.9097160696983336,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.557692289352417,0.904499351978302,0.92059326171875,0.01009046658873558,0.557692289352417,0.9147819876670836,0.9666666388511658,0.7494343519210815,0.8973574638366699,0.8801774382591248,0.75,0.7497170567512512,0.01009046658873558,0.6808511018753052,0.9666666388511658
smart_init_kenn_top_down_adapter_bert_ms,1,68wvmpyj,0.8801774382591248,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.9097160696983336,0.5333333611488342,0.707317054271698,0.6976743936538696,0.8973574638366699,0.707317054271698,0.008816912770271301,0.92059326171875,0.9666666388511658,0.8993421196937561,0.375,0.557692289352417,0.9411764740943908,13,0.49,0.6521739363670349,0.8636428713798523,0.707317054271698,0.9666666984558104,0.904499351978302,0.9264788627624512,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9264788627624512,0.8446602821350098,0.9666666984558104,0.9097160696983336,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.557692289352417,0.904499351978302,0.92059326171875,0.01009046658873558,0.557692289352417,0.9147819876670836,0.9666666388511658,0.7494343519210815,0.8973574638366699,0.8801774382591248,0.75,0.7497170567512512,0.01009046658873558,0.6808511018753052,0.9666666388511658
smart_init_kenn_bottom_up_adapter_bert_ms,1,alpu88df,0.8801774382591248,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.9097160696983336,0.5333333611488342,0.707317054271698,0.6976743936538696,0.8973574638366699,0.707317054271698,0.008816912770271301,0.92059326171875,0.9666666388511658,0.8993421196937561,0.375,0.557692289352417,0.9411764740943908,13,0.29000000000000004,0.6521739363670349,0.8636428713798523,0.707317054271698,0.9666666984558104,0.904499351978302,0.9264788627624512,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9264788627624512,0.8446602821350098,0.9666666984558104,0.9097160696983336,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.557692289352417,0.904499351978302,0.92059326171875,0.01009046658873558,0.557692289352417,0.9147819876670836,0.9666666388511658,0.7494343519210815,0.8973574638366699,0.8801774382591248,0.75,0.7497170567512512,0.01009046658873558,0.6808511018753052,0.9666666388511658
smart_init_kenn_hybrid_adapter_bert_ms,0,dbthaqfd,0.8827754855155945,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.9131596684455872,0.5333333611488342,0.892307698726654,0.8035714626312256,0.9027750492095948,0.892307698726654,0.008816912770271301,0.9214540719985962,0.9666666388511658,0.8993421196937561,0.375,0.8285714387893677,0.9411764740943908,8,0.64,0.8653846383094788,0.8636428713798523,0.892307698726654,0.9666666984558104,0.9061982035636902,0.9282243251800536,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9282243251800536,0.8446602821350098,0.9666666984558104,0.9131596684455872,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.8285714387893677,0.9061982035636902,0.9214540719985962,0.01009046658873558,0.8285714387893677,0.9147819876670836,0.9666666388511658,0.8848739862442017,0.9027750492095948,0.8827754855155945,0.75,0.8118736147880554,0.01009046658873558,0.6808511018753052,0.9666666388511658
smart_init_kenn_top_down_adapter_bert_ms,0,gpjre08w,0.8827754855155945,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.9131596684455872,0.5333333611488342,0.892307698726654,0.8035714626312256,0.9027750492095948,0.892307698726654,0.008816912770271301,0.9214540719985962,0.9666666388511658,0.8993421196937561,0.375,0.8285714387893677,0.9411764740943908,7,0.76,0.8653846383094788,0.8636428713798523,0.892307698726654,0.9666666984558104,0.9061982035636902,0.9282243251800536,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9282243251800536,0.8446602821350098,0.9666666984558104,0.9131596684455872,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.8285714387893677,0.9061982035636902,0.9214540719985962,0.01009046658873558,0.8285714387893677,0.9147819876670836,0.9666666388511658,0.8848739862442017,0.9027750492095948,0.8827754855155945,0.75,0.8118736147880554,0.01009046658873558,0.6808511018753052,0.9666666388511658
smart_init_kenn_bottom_up_adapter_bert_ms,0,vhvqxbi4,0.8823469877243042,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.912753164768219,0.5333333611488342,0.865671694278717,0.7894737124443054,0.9018793106079102,0.865671694278717,0.008816912770271301,0.9213398098945618,0.9666666388511658,0.8993421196937561,0.375,0.7837837934494019,0.9411764740943908,8,0.59,0.8333333134651184,0.8636428713798523,0.865671694278717,0.9666666984558104,0.9059980511665344,0.927992343902588,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.927992343902588,0.8446602821350098,0.9666666984558104,0.912753164768219,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.7837837934494019,0.9059980511665344,0.9213398098945618,0.01009046658873558,0.7837837934494019,0.9147819876670836,0.9666666388511658,0.8624801635742188,0.9018793106079102,0.8823469877243042,0.75,0.8023170232772827,0.01009046658873558,0.6808511018753052,0.9666666388511658
smart_init_classifier_adapter_bert_ms,2,1k83xuqg,0.8823469877243042,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.912753164768219,0.5333333611488342,0.865671694278717,0.7894737124443054,0.9018793106079102,0.865671694278717,0.008816912770271301,0.921368420124054,0.9666666388511658,0.8993421196937561,0.375,0.7837837934494019,0.9411764740943908,8,0.6900000000000001,0.8333333134651184,0.8636428713798523,0.865671694278717,0.9666666984558104,0.9059980511665344,0.9280503392219543,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9280503392219543,0.8446602821350098,0.9666666984558104,0.912753164768219,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.7837837934494019,0.9059980511665344,0.921368420124054,0.01009046658873558,0.7837837934494019,0.9147819876670836,0.9666666388511658,0.8624801635742188,0.9018793106079102,0.8823469877243042,0.75,0.8023170232772827,0.01009046658873558,0.6808511018753052,0.9666666388511658
smart_init_classifier_adapter_bert_ms,1,evg3fiew,0.8801774382591248,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.9097160696983336,0.5333333611488342,0.707317054271698,0.6976743936538696,0.8973574638366699,0.707317054271698,0.008816912770271301,0.92059326171875,0.9666666388511658,0.8993421196937561,0.375,0.557692289352417,0.9411764740943908,12,0.54,0.6521739363670349,0.8636428713798523,0.707317054271698,0.9666666984558104,0.904499351978302,0.9264788627624512,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9264788627624512,0.8446602821350098,0.9666666984558104,0.9097160696983336,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.557692289352417,0.904499351978302,0.92059326171875,0.01009046658873558,0.557692289352417,0.9147819876670836,0.9666666388511658,0.7494343519210815,0.8973574638366699,0.8801774382591248,0.75,0.7497170567512512,0.01009046658873558,0.6808511018753052,0.9666666388511658
smart_init_classifier_adapter_bert_ms,0,qd4etn4k,0.8827754855155945,0.8636428713798523,0.01009046658873558,0.01009046658873558,0.9131596684455872,0.5333333611488342,0.892307698726654,0.8035714626312256,0.9027750492095948,0.892307698726654,0.008816912770271301,0.9214540719985962,0.9666666388511658,0.8993421196937561,0.375,0.8285714387893677,0.9411764740943908,7,0.74,0.8653846383094788,0.8636428713798523,0.892307698726654,0.9666666984558104,0.9061982035636902,0.9282243251800536,0.8993421196937561,0.007828810252249241,0.9147819876670836,0.9282243251800536,0.8446602821350098,0.9666666984558104,0.9131596684455872,0.9666666984558104,0.75,0.9666666984558104,0.7500000596046448,0.8285714387893677,0.9061982035636902,0.9214540719985962,0.01009046658873558,0.8285714387893677,0.9147819876670836,0.9666666388511658,0.8848739862442017,0.9027750492095948,0.8827754855155945,0.75,0.8118736147880554,0.01009046658873558,0.6808511018753052,0.9666666388511658
