name,instance,run_id,test_incremental_only/macro_example/f1,test_incremental/macro_example/precision,test/macro_types/f1,test/macro_types/recall,test_incremental/micro/recall,test_incremental/macro_example_exclusive/f1,test_incremental_only/macro_example/precision,test_incremental_only/macro_example_exclusive/recall,test_incremental/macro_types/f1,test_pretraining/macro_types/f1,test_pretraining/macro_example/recall,test_incremental_broadcast/macro_types/recall,test_incremental/macro_types/recall,test/micro/f1,test_incremental_broadcast-tv_channel/macro_types/f1,test_incremental_only/micro/recall,test_incremental_only/macro_types/f1,test_incremental/macro_types/precision,test_incremental/micro/precision,test_pretraining/micro/recall,test_incremental/macro_example/f1,test_incremental/macro_example_exclusive/precision,test/micro/precision,test_pretraining/micro/precision,test_pretraining/macro_types/recall,test_incremental_only/macro_types/precision,test_incremental_only/macro_types/recall,test_pretraining/macro_example/precision,test/macro_example/recall,test_pretraining/micro/f1,test_incremental_broadcast/macro_types/f1,test_incremental_only/micro/precision,test_incremental/macro_example/recall,epoch,test_incremental_only/macro_example/recall,test_incremental/macro_example_exclusive/recall,test_incremental_broadcast-tv_channel/macro_types/precision,test_incremental_broadcast-tv_channel/macro_types/recall,test_pretraining/macro_example/f1,test_incremental_broadcast/macro_types/precision,test_pretraining/macro_types/precision,test_incremental_only/macro_example_exclusive/f1,test/micro/recall,test_incremental_only/micro/f1,test/macro_example/precision,threshold_incremental,threshold_pretraining,test_incremental/micro/f1,test/macro_types/precision,test/macro_example/f1,test_incremental_only/macro_example_exclusive/precision
smart_init_box_kenn_bottom_up_adapter_bert_ms,2,u23vdphf,0.004871259443461895,0.004871259443461895,0.8481898903846741,0.8092273473739624,0.23333333432674408,0.3111111521720886,0.004871259443461895,0.46666672825813293,0.31111112236976624,0.8481898903846741,0.9058049321174622,0.0,0.23333333432674408,0.8912389874458313,0.6222222447395325,0.46666666865348816,0.6222222447395325,0.46666666865348816,0.9333333373069764,0.8778508901596069,0.0032475062180310488,0.46666672825813293,0.9050418138504028,0.9050418138504028,0.8092273473739624,0.9333333373069764,0.46666666865348816,0.9245940446853638,0.9058049321174622,0.8912389874458313,0.0,0.9333333373069764,0.0024356297217309475,36,0.004871259443461895,0.23333336412906647,0.9333333373069764,0.46666666865348816,0.915103018283844,0.0,0.8910942673683167,0.46666672825813293,0.8778508901596069,0.6222222447395325,0.9245940446853638,0.2,0.25,0.3733333349227905,0.8910942673683167,0.915103018283844,0.46666672825813293
smart_init_box_kenn_hybrid_adapter_bert_ms,1,a9y35y2o,0.010438414290547373,0.010438414290547373,0.8503434658050537,0.8198940753936768,0.5,0.6666666865348816,0.010438414290547373,1.0,0.3488371968269348,0.8503434658050537,0.9072257280349731,0.0,0.5,0.8907358050346375,0.6976743936538696,1.0,0.6976743936538696,0.2678571343421936,0.5357142686843872,0.8813596367835999,0.006958942394703627,1.0,0.9003136157989502,0.9003136157989502,0.8198940753936768,0.5357142686843872,1.0,0.9238111972808838,0.9072257280349731,0.8907358050346375,0.0,0.5357142686843872,0.0052192071452736855,42,0.010438414290547373,0.5,0.5357142686843872,1.0,0.9154433012008668,0.0,0.8831418752670288,1.0,0.8813596367835999,0.6976743936538696,0.9238111972808838,0.02,0.25,0.517241358757019,0.8831418752670288,0.9154433012008668,1.0
smart_init_box_kenn_top_down_adapter_bert_ms,1,oodi24jd,0.010438414290547373,0.010438414290547373,0.8505274057388306,0.8198940753936768,0.5,0.6666666865348816,0.010438414290547373,1.0,0.3571428656578064,0.8505274057388306,0.9072257280349731,0.0,0.5,0.8909332156181335,0.7142857313156128,1.0,0.7142857313156128,0.2777777910232544,0.5555555820465088,0.8813596367835999,0.006958942394703627,1.0,0.9007171392440796,0.9007171392440796,0.8198940753936768,0.5555555820465088,1.0,0.92393296957016,0.9072257280349731,0.8909332156181335,0.0,0.5555555820465088,0.0052192071452736855,43,0.010438414290547373,0.5,0.5555555820465088,1.0,0.9155031442642212,0.0,0.8835387229919434,1.0,0.8813596367835999,0.7142857313156128,0.92393296957016,0.17,0.25,0.5263158082962036,0.8835387229919434,0.9155031442642212,1.0
smart_init_box_kenn_bottom_up_adapter_bert_ms,1,ebbbtua6,0.010438414290547373,0.010438414290547373,0.8503434658050537,0.8198940753936768,0.5,0.6666666865348816,0.010438414290547373,1.0,0.3488371968269348,0.8503434658050537,0.9072257280349731,0.0,0.5,0.8907358050346375,0.6976743936538696,1.0,0.6976743936538696,0.2678571343421936,0.5357142686843872,0.8813596367835999,0.006958942394703627,1.0,0.9003136157989502,0.9003136157989502,0.8198940753936768,0.5357142686843872,1.0,0.9238111972808838,0.9072257280349731,0.8907358050346375,0.0,0.5357142686843872,0.0052192071452736855,42,0.010438414290547373,0.5,0.5357142686843872,1.0,0.9154433012008668,0.0,0.8831418752670288,1.0,0.8813596367835999,0.6976743936538696,0.9238111972808838,0.02,0.25,0.517241358757019,0.8831418752670288,0.9154433012008668,1.0
smart_init_box_kenn_hybrid_adapter_bert_ms,0,ij73ob6m,0.00974251888692379,0.00974251888692379,0.8506929278373718,0.8185607194900513,0.46666666865348816,0.6222222447395325,0.00974251888692379,0.9333333969116212,0.3835616707801819,0.8506929278373718,0.9070227146148682,0.0,0.46666666865348816,0.8915770053863525,0.7671233415603638,0.9333333373069764,0.7671233415603638,0.3255814015865326,0.6511628031730652,0.8809210658073425,0.0064950124360620975,0.9333333969116212,0.9024938344955444,0.9024938344955444,0.8185607194900513,0.6511628031730652,0.9333333373069764,0.924280881881714,0.9070227146148682,0.8915770053863525,0.0,0.6511628031730652,0.004871259443461895,38,0.00974251888692379,0.46666669845581055,0.6511628031730652,0.9333333373069764,0.9155704379081726,0.0,0.8854508399963379,0.9333333969116212,0.8809210658073425,0.7671233415603638,0.924280881881714,0.060000000000000005,0.25,0.5436893701553345,0.8854508399963379,0.9155704379081726,0.9333333969116212
smart_init_box_kenn_top_down_adapter_bert_ms,0,ujfe63xl,0.009394572116434574,0.009394572116434574,0.850256085395813,0.8178940415382385,0.44999998807907104,0.6000000834465027,0.009394572116434574,0.9000000953674316,0.3749999701976776,0.850256085395813,0.9069531559944152,0.0,0.44999998807907104,0.8914539813995361,0.7499999403953552,0.8999999761581421,0.7499999403953552,0.3214285671710968,0.6428571343421936,0.8807017803192139,0.00626304792240262,0.9000000953674316,0.9024718999862672,0.9024718999862672,0.8178940415382385,0.6428571343421936,0.8999999761581421,0.9242635369300842,0.9069531559944152,0.8914539813995361,0.0,0.6428571343421936,0.004697286058217287,39,0.009394572116434574,0.4500000476837158,0.6428571343421936,0.8999999761581421,0.915526568889618,0.0,0.8852847814559937,0.9000000953674316,0.8807017803192139,0.7499999403953552,0.9242635369300842,0.31,0.25,0.5294117331504822,0.8852847814559937,0.915526568889618,0.9000000953674316
smart_init_box_kenn_bottom_up_adapter_bert_ms,0,mwjc5ikw,0.00974251888692379,0.00974251888692379,0.8509860038757324,0.8185607194900513,0.46666666865348816,0.6222222447395325,0.00974251888692379,0.9333333969116212,0.39436617493629456,0.8509860038757324,0.9070227146148682,0.0,0.46666666865348816,0.8917748928070068,0.7887323498725891,0.9333333373069764,0.7887323498725891,0.3414634168148041,0.6829268336296082,0.8809210658073425,0.0064950124360620975,0.9333333969116212,0.9028995037078856,0.9028995037078856,0.8185607194900513,0.6829268336296082,0.9333333373069764,0.9243330955505372,0.9070227146148682,0.8917748928070068,0.0,0.6829268336296082,0.004871259443461895,38,0.00974251888692379,0.46666669845581055,0.6829268336296082,0.9333333373069764,0.9155961275100708,0.0,0.886086106300354,0.9333333969116212,0.8809210658073425,0.7887323498725891,0.9243330955505372,0.060000000000000005,0.25,0.5544554591178894,0.886086106300354,0.9155961275100708,0.9333333969116212
smart_init_box_adapter_bert_ms,2,gi1jd5k0,0.005219206679612398,0.005219206679612398,0.8480934500694275,0.8098940253257751,0.25,0.3333333730697632,0.005219206679612398,0.5000000596046448,0.3191489279270172,0.8480934500694275,0.9058629274368286,0.0,0.25,0.8912632465362549,0.6382978558540344,0.5,0.6382978558540344,0.44117647409439087,0.8823529481887817,0.8780701756477356,0.0034794709645211697,0.5000000596046448,0.9048587679862976,0.9048587679862976,0.8098940253257751,0.8823529481887817,0.5,0.924536108970642,0.9058629274368286,0.8912632465362549,0.0,0.8823529481887817,0.002609603339806199,37,0.005219206679612398,0.2500000298023224,0.8823529481887817,0.5,0.915104329586029,0.0,0.8900746703147888,0.5000000596046448,0.8780701756477356,0.6382978558540344,0.924536108970642,0.62,0.25,0.3896103799343109,0.8900746703147888,0.915104329586029,0.5000000596046448
smart_init_box_adapter_bert_ms,1,3brf7pil,0.010438414290547373,0.010438414290547373,0.8505274057388306,0.8198940753936768,0.5,0.6666666865348816,0.010438414290547373,1.0,0.3571428656578064,0.8505274057388306,0.9072257280349731,0.0,0.5,0.8909332156181335,0.7142857313156128,1.0,0.7142857313156128,0.2777777910232544,0.5555555820465088,0.8813596367835999,0.006958942394703627,1.0,0.9007171392440796,0.9007171392440796,0.8198940753936768,0.5555555820465088,1.0,0.92393296957016,0.9072257280349731,0.8909332156181335,0.0,0.5555555820465088,0.0052192071452736855,43,0.010438414290547373,0.5,0.5555555820465088,1.0,0.9155031442642212,0.0,0.8835387229919434,1.0,0.8813596367835999,0.7142857313156128,0.92393296957016,0.17,0.25,0.5263158082962036,0.8835387229919434,0.9155031442642212,1.0
smart_init_box_adapter_bert_ms,0,hpydrpkl,0.009046625345945358,0.009046625345945358,0.850115180015564,0.8172273635864258,0.4333333373069763,0.5777778029441833,0.009046625345945358,0.8666667342185974,0.3768116235733032,0.850115180015564,0.9068951606750488,0.0,0.4333333373069763,0.891528844833374,0.7536232471466064,0.8666666746139526,0.7536232471466064,0.3333333432674408,0.6666666865348816,0.8804824352264404,0.00603108387440443,0.8666667342185974,0.9028558731079102,0.9028558731079102,0.8172273635864258,0.6666666865348816,0.8666666746139526,0.9242982864379884,0.9068951606750488,0.891528844833374,0.0,0.6666666865348816,0.004523312672972679,39,0.009046625345945358,0.4333333671092987,0.6666666865348816,0.8666666746139526,0.9155139923095704,0.0,0.8857609033584595,0.8666667342185974,0.8804824352264404,0.7536232471466064,0.9242982864379884,0.31,0.25,0.5252525210380554,0.8857609033584595,0.9155139923095704,0.8666667342185974
no_init_kenn_hybrid_adapter_bert_ms,2,280n0kxz,0.007654836401343346,0.007654836401343346,0.8804983496665955,0.8589761853218079,0.6333333253860474,0.6796748042106628,0.007654836401343346,0.7333333492279053,0.74130779504776,0.8804983496665955,0.914196252822876,0.5333333611488342,0.6333333253860474,0.9055519104003906,0.785714328289032,0.7333333492279053,0.785714328289032,0.8936651945114136,0.8837209343910217,0.8978070020675659,0.007094726897776127,0.7333333492279053,0.9134315252304076,0.9134315252304076,0.8589761853218079,0.8461538553237915,0.7333333492279053,0.9280909299850464,0.914196252822876,0.9055519104003906,0.6808511018753052,0.8461538553237915,0.006610995624214411,89,0.007654836401343346,0.6333333849906921,0.8461538553237915,0.7333333492279053,0.9210911989212036,0.9411764740943908,0.9031267166137696,0.7333333492279053,0.8978070020675659,0.785714328289032,0.9280909299850464,0.94,0.375,0.737864077091217,0.9031267166137696,0.9210911989212036,0.7333333492279053
no_init_kenn_top_down_adapter_bert_ms,2,19xqwknx,0.008002783171832561,0.008002783171832561,0.8806132078170776,0.8596428632736206,0.6499999761581421,0.7035294771194458,0.008002783171832561,0.7666667103767395,0.7481822371482849,0.8806132078170776,0.9142658710479736,0.5333333611488342,0.6499999761581421,0.905572772026062,0.7931035161018372,0.7666666507720947,0.7931035161018372,0.881302535533905,0.8666666746139526,0.8980262875556946,0.007343730423599482,0.7666667103767395,0.9132471084594728,0.9132471084594728,0.8596428632736206,0.8214285969734192,0.7666666507720947,0.9280619621276855,0.9142658710479736,0.905572772026062,0.6808511018753052,0.8214285969734192,0.006784969009459019,88,0.008002783171832561,0.6500000953674316,0.8214285969734192,0.7666666507720947,0.9211122393608092,0.9411764740943908,0.9026322364807128,0.7666667103767395,0.8980262875556946,0.7931035161018372,0.9280619621276855,0.92,0.375,0.7428571581840515,0.9026322364807128,0.9211122393608092,0.7666667103767395
no_init_kenn_bottom_up_adapter_bert_ms,2,k0s1mzly,0.008350729942321777,0.008350729942321777,0.8810215592384338,0.8603095412254333,0.6666666865348816,0.7272727489471436,0.008350729942321777,0.8000000715255737,0.7602441310882568,0.8810215592384338,0.9143354296684264,0.5333333611488342,0.6666666865348816,0.9056938290596008,0.813559353351593,0.800000011920929,0.813559353351593,0.8843813538551331,0.8695651888847351,0.898245632648468,0.007591572590172291,0.8000000715255737,0.91326642036438,0.91326642036438,0.8603095412254333,0.8275862336158752,0.800000011920929,0.9280909299850464,0.9143354296684264,0.9056938290596008,0.6808511018753052,0.8275862336158752,0.006958942394703627,89,0.008350729942321777,0.6666667461395264,0.8275862336158752,0.800000011920929,0.9211618900299072,0.9411764740943908,0.9027553796768188,0.8000000715255737,0.898245632648468,0.813559353351593,0.9280909299850464,0.8200000000000001,0.375,0.7547169327735901,0.9027553796768188,0.9211618900299072,0.8000000715255737
no_init_kenn_hybrid_adapter_bert_ms,1,3idh5rtd,0.01009046658873558,0.01009046658873558,0.8799787759780884,0.8636428713798523,0.75,0.8446602821350098,0.01009046658873558,0.9666666984558104,0.7445135712623596,0.8799787759780884,0.9147819876670836,0.5333333611488342,0.75,0.9042999148368835,0.6904761791229248,0.9666666388511658,0.6904761791229248,0.7391067743301392,0.6338028311729431,0.8993421196937561,0.008816912770271301,0.9666666984558104,0.909312665462494,0.909312665462494,0.8636428713798523,0.5370370149612427,0.9666666388511658,0.9265367984771729,0.9147819876670836,0.9042999148368835,0.6808511018753052,0.5370370149612427,0.007828810252249241,60,0.01009046658873558,0.7500000596046448,0.5370370149612427,0.9666666388511658,0.9206218719482422,0.9411764740943908,0.8969444036483765,0.9666666984558104,0.8993421196937561,0.6904761791229248,0.9265367984771729,0.19,0.375,0.687022864818573,0.8969444036483765,0.9206218719482422,0.9666666984558104
no_init_kenn_top_down_adapter_bert_ms,1,1aam7vtk,0.01009046658873558,0.01009046658873558,0.8799787759780884,0.8636428713798523,0.75,0.8446602821350098,0.01009046658873558,0.9666666984558104,0.7445135712623596,0.8799787759780884,0.9147819876670836,0.5333333611488342,0.75,0.9042999148368835,0.6904761791229248,0.9666666388511658,0.6904761791229248,0.7391067743301392,0.6338028311729431,0.8993421196937561,0.008816912770271301,0.9666666984558104,0.909312665462494,0.909312665462494,0.8636428713798523,0.5370370149612427,0.9666666388511658,0.9265367984771729,0.9147819876670836,0.9042999148368835,0.6808511018753052,0.5370370149612427,0.007828810252249241,58,0.01009046658873558,0.7500000596046448,0.5370370149612427,0.9666666388511658,0.9206218719482422,0.9411764740943908,0.8969444036483765,0.9666666984558104,0.8993421196937561,0.6904761791229248,0.9265367984771729,0.43,0.375,0.687022864818573,0.8969444036483765,0.9206218719482422,0.9666666984558104
no_init_kenn_bottom_up_adapter_bert_ms,1,ejosyjtj,0.01009046658873558,0.01009046658873558,0.8799787759780884,0.8636428713798523,0.75,0.8446602821350098,0.01009046658873558,0.9666666984558104,0.7445135712623596,0.8799787759780884,0.9147819876670836,0.5333333611488342,0.75,0.9042999148368835,0.6904761791229248,0.9666666388511658,0.6904761791229248,0.7391067743301392,0.6338028311729431,0.8993421196937561,0.008816912770271301,0.9666666984558104,0.909312665462494,0.909312665462494,0.8636428713798523,0.5370370149612427,0.9666666388511658,0.9265367984771729,0.9147819876670836,0.9042999148368835,0.6808511018753052,0.5370370149612427,0.007828810252249241,63,0.01009046658873558,0.7500000596046448,0.5370370149612427,0.9666666388511658,0.9206218719482422,0.9411764740943908,0.8969444036483765,0.9666666984558104,0.8993421196937561,0.6904761791229248,0.9265367984771729,0.28,0.375,0.687022864818573,0.8969444036483765,0.9206218719482422,0.9666666984558104
no_init_kenn_hybrid_adapter_bert_ms,0,2agp9or0,0.009394573047757149,0.009394573047757149,0.88222336769104,0.8623095154762268,0.7166666388511658,0.7979382276535034,0.009394573047757149,0.9000000953674316,0.7949621081352234,0.88222336769104,0.914596438407898,0.5333333611488342,0.7166666984558105,0.9060565233230592,0.8709677457809448,0.8999999761581421,0.8709677457809448,0.892463207244873,0.8775510191917419,0.898903489112854,0.008329208940267563,0.9000000953674316,0.9133244156837464,0.9133244156837464,0.8623095154762268,0.84375,0.8999999761581421,0.9281083345413208,0.914596438407898,0.9060565233230592,0.6808511018753052,0.84375,0.007480863481760025,66,0.009394573047757149,0.7166666984558105,0.84375,0.8999999761581421,0.921302855014801,0.9411764740943908,0.9030786156654358,0.9000000953674316,0.898903489112854,0.8709677457809448,0.9281083345413208,0.8300000000000001,0.375,0.78899085521698,0.9030786156654358,0.921302855014801,0.9000000953674316
no_init_kenn_top_down_adapter_bert_ms,0,1nz1bauy,0.01009046658873558,0.01009046658873558,0.8814529776573181,0.8636428713798523,0.75,0.8446602821350098,0.01009046658873558,0.9666666984558104,0.7815294861793518,0.8814529776573181,0.9147819876670836,0.5333333611488342,0.75,0.905497908592224,0.8055554628372192,0.9666666388511658,0.8055554628372192,0.8158262968063354,0.7627118825912476,0.8993421196937561,0.008816912770271301,0.9666666984558104,0.9117385745048524,0.9117385745048524,0.8636428713798523,0.6904761791229248,0.9666666388511658,0.927284836769104,0.9147819876670836,0.905497908592224,0.6808511018753052,0.6904761791229248,0.007828810252249241,65,0.01009046658873558,0.7500000596046448,0.6904761791229248,0.9666666388511658,0.9209910035133362,0.9411764740943908,0.9000131487846375,0.9666666984558104,0.8993421196937561,0.8055554628372192,0.927284836769104,0.8,0.375,0.7563024759292603,0.9000131487846375,0.9209910035133362,0.9666666984558104
no_init_kenn_bottom_up_adapter_bert_ms,0,2tlpsm2u,0.00974251888692379,0.00974251888692379,0.881941556930542,0.8629761934280396,0.7333333492279053,0.8213333487510681,0.00974251888692379,0.9333333969116212,0.7914102077484131,0.881941556930542,0.914712369441986,0.5333333611488342,0.7333333492279053,0.9058772325515748,0.8484848737716675,0.9333333373069764,0.8484848737716675,0.859477162361145,0.8301886916160583,0.8991228342056274,0.00857341755181551,0.9333333969116212,0.9127337336540222,0.9127337336540222,0.8629761934280396,0.7777777910232544,0.9333333373069764,0.9278647899627686,0.914712369441986,0.9058772325515748,0.6808511018753052,0.7777777910232544,0.007654836867004633,67,0.00974251888692379,0.7333333492279053,0.7777777910232544,0.9333333373069764,0.921241581439972,0.9411764740943908,0.901759147644043,0.9333333969116212,0.8991228342056274,0.8484848737716675,0.9278647899627686,0.7000000000000001,0.375,0.7787610292434692,0.901759147644043,0.921241581439972,0.9333333969116212
smart_init_kenn_horizontal_adapter_bert_ms,2,0lte08tv,0.00730688963085413,0.00730688963085413,0.8807827234268188,0.8583095073699951,0.6166666746139526,0.6556962132453918,0.00730688963085413,0.7000000476837158,0.7406742572784424,0.8807827234268188,0.9140338897705078,0.5333333611488342,0.6166666746139526,0.9056311249732972,0.7924527525901794,0.699999988079071,0.7924527525901794,0.927109956741333,0.925000011920929,0.8975877165794373,0.006844428833574057,0.7000000476837158,0.9138200283050536,0.9138200283050536,0.8583095073699951,0.91304349899292,0.699999988079071,0.9282823204994202,0.9140338897705078,0.9056311249732972,0.6808511018753052,0.91304349899292,0.0064370217733085155,9,0.00730688963085413,0.6166666746139526,0.91304349899292,0.699999988079071,0.9211030006408693,0.9411764740943908,0.9044644832611084,0.7000000476837158,0.8975877165794373,0.7924527525901794,0.9282823204994202,0.93,0.375,0.7400000095367432,0.9044644832611084,0.9211030006408693,0.7000000476837158
smart_init_kenn_horizontal_adapter_bert_ms,1,9aqlhnw6,0.01009046658873558,0.01009046658873558,0.8802826404571533,0.8636428713798523,0.75,0.8446602821350098,0.01009046658873558,0.9666666984558104,0.7524430751800537,0.8802826404571533,0.9147819876670836,0.5333333611488342,0.75,0.9045990705490112,0.7160494327545166,0.9666666388511658,0.7160494327545166,0.7549020051956177,0.6617646813392639,0.8993421196937561,0.008816912770271301,0.9666666984558104,0.9099178910255432,0.9099178910255432,0.8636428713798523,0.5686274766921997,0.9666666388511658,0.9264439940452576,0.9147819876670836,0.9045990705490112,0.6808511018753052,0.5686274766921997,0.007828810252249241,27,0.01009046658873558,0.7500000596046448,0.5686274766921997,0.9666666388511658,0.9205760955810548,0.9411764740943908,0.8975762128829956,0.9666666984558104,0.8993421196937561,0.7160494327545166,0.9264439940452576,0.05,0.375,0.7031250596046448,0.8975762128829956,0.9205760955810548,0.9666666984558104
smart_init_kenn_horizontal_adapter_bert_ms,0,r5m0qmo5,0.008698677644133568,0.008698677644133568,0.881425678730011,0.8609762191772461,0.6833333373069763,0.7509158253669739,0.008698677644133568,0.8333333730697632,0.7720558047294617,0.881425678730011,0.9144223928451538,0.5333333611488342,0.6833333373069763,0.90581476688385,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8872548937797546,0.8723404407501221,0.8984649181365967,0.007838369347155094,0.8333333730697632,0.913285791873932,0.913285791873932,0.8609762191772461,0.8333333134651184,0.8333333134651184,0.92807936668396,0.9144223928451538,0.90581476688385,0.6808511018753052,0.8333333134651184,0.0071329157799482346,10,0.008698677644133568,0.6833333969116211,0.8333333134651184,0.8333333134651184,0.9212002158164978,0.9411764740943908,0.9028702974319458,0.833333432674408,0.8984649181365967,0.8333333134651184,0.92807936668396,0.85,0.375,0.7663551568984985,0.9028702974319458,0.9212002158164978,0.8333333730697632
smart_init_kenn_hybrid_adapter_bert_ms,2,x9yfwqei,0.007654836867004633,0.007654836867004633,0.8808199167251587,0.8589761853218079,0.6333333253860474,0.6796748042106628,0.007654836867004633,0.7333333492279053,0.7470662593841553,0.8808199167251587,0.9141035079956056,0.5333333611488342,0.6333333253860474,0.9056519865989684,0.800000011920929,0.7333333492279053,0.800000011920929,0.910588264465332,0.9047619104385376,0.8978070020675659,0.007094726897776127,0.7333333492279053,0.9136353731155396,0.9136353731155396,0.8589761853218079,0.8799999952316284,0.7333333492279053,0.9282532930374146,0.9141035079956056,0.9056519865989684,0.6808511018753052,0.8799999952316284,0.0066109951585531235,9,0.007654836867004633,0.6333333253860474,0.8799999952316284,0.7333333492279053,0.9211240410804749,0.9411764740943908,0.9038035869598388,0.7333333492279053,0.8978070020675659,0.800000011920929,0.9282532930374146,0.97,0.375,0.7450980544090271,0.9038035869598388,0.9211240410804749,0.7333333492279053
smart_init_kenn_top_down_adapter_bert_ms,2,gq7ldioa,0.007654836867004633,0.007654836867004633,0.8808199167251587,0.8589761853218079,0.6333333253860474,0.6796748042106628,0.007654836867004633,0.7333333492279053,0.7470662593841553,0.8808199167251587,0.9141035079956056,0.5333333611488342,0.6333333253860474,0.9056519865989684,0.800000011920929,0.7333333492279053,0.800000011920929,0.910588264465332,0.9047619104385376,0.8978070020675659,0.007094726897776127,0.7333333492279053,0.9136353731155396,0.9136353731155396,0.8589761853218079,0.8799999952316284,0.7333333492279053,0.9282532930374146,0.9141035079956056,0.9056519865989684,0.6808511018753052,0.8799999952316284,0.0066109951585531235,8,0.007654836867004633,0.6333333253860474,0.8799999952316284,0.7333333492279053,0.9211240410804749,0.9411764740943908,0.9038035869598388,0.7333333492279053,0.8978070020675659,0.800000011920929,0.9282532930374146,0.94,0.375,0.7450980544090271,0.9038035869598388,0.9211240410804749,0.7333333492279053
smart_init_kenn_bottom_up_adapter_bert_ms,2,zcsxdiso,0.007654836867004633,0.007654836867004633,0.8808199167251587,0.8589761853218079,0.6333333253860474,0.6796748042106628,0.007654836867004633,0.7333333492279053,0.7470662593841553,0.8808199167251587,0.9141035079956056,0.5333333611488342,0.6333333253860474,0.9056519865989684,0.800000011920929,0.7333333492279053,0.800000011920929,0.910588264465332,0.9047619104385376,0.8978070020675659,0.007094726897776127,0.7333333492279053,0.9136353731155396,0.9136353731155396,0.8589761853218079,0.8799999952316284,0.7333333492279053,0.9282532930374146,0.9141035079956056,0.9056519865989684,0.6808511018753052,0.8799999952316284,0.0066109951585531235,9,0.007654836867004633,0.6333333253860474,0.8799999952316284,0.7333333492279053,0.9211240410804749,0.9411764740943908,0.9038035869598388,0.7333333492279053,0.8978070020675659,0.800000011920929,0.9282532930374146,0.92,0.375,0.7450980544090271,0.9038035869598388,0.9211240410804749,0.7333333492279053
smart_init_kenn_hybrid_adapter_bert_ms,1,821fel4y,0.010438414290547373,0.010438414290547373,0.8803118467330933,0.864309549331665,0.7666666507720947,0.8679245710372925,0.010438414290547373,1.0,0.7522915005683899,0.8803118467330933,0.914897918701172,0.5333333611488342,0.7666666507720947,0.9043209552764891,0.6976743936538696,1.0,0.6976743936538696,0.7384454011917114,0.6301369667053223,0.8995614051818848,0.009059756062924862,1.0,0.9091312289237976,0.9091312289237976,0.864309549331665,0.5357142686843872,1.0,0.9263570308685304,0.914897918701172,0.9043209552764891,0.6808511018753052,0.5357142686843872,0.008002784103155136,18,0.010438414290547373,0.7666667103767395,0.5357142686843872,1.0,0.9205918312072754,0.9411764740943908,0.8969179391860962,1.0,0.8995614051818848,0.6976743936538696,0.9263570308685304,0.02,0.375,0.6917293071746826,0.8969179391860962,0.9205918312072754,1.0
smart_init_kenn_top_down_adapter_bert_ms,1,lixolpil,0.01009046658873558,0.01009046658873558,0.879884660243988,0.8636428713798523,0.75,0.8446602821350098,0.01009046658873558,0.9666666984558104,0.7420284152030945,0.879884660243988,0.9147819876670836,0.5333333611488342,0.75,0.9042001962661744,0.6823528409004211,0.9666666388511658,0.6823528409004211,0.7342245578765869,0.625,0.8993421196937561,0.008816912770271301,0.9666666984558104,0.9091110825538636,0.9091110825538636,0.8636428713798523,0.5272727012634277,0.9666666388511658,0.926304817199707,0.9147819876670836,0.9042001962661744,0.6808511018753052,0.5272727012634277,0.007828810252249241,18,0.01009046658873558,0.7500000596046448,0.5272727012634277,0.9666666388511658,0.9205073714256288,0.9411764740943908,0.8967490792274475,0.9666666984558104,0.8993421196937561,0.6823528409004211,0.926304817199707,0.08,0.375,0.6818181872367859,0.8967490792274475,0.9205073714256288,0.9666666984558104
smart_init_kenn_bottom_up_adapter_bert_ms,1,wbr2op4d,0.010438414290547373,0.010438414290547373,0.8804057240486145,0.864309549331665,0.7666666507720947,0.8679245710372925,0.010438414290547373,1.0,0.7548105716705322,0.8804057240486145,0.914897918701172,0.5333333611488342,0.7666666507720947,0.9044207334518432,0.7058823704719543,1.0,0.7058823704719543,0.7433155179023743,0.6388888955116272,0.8995614051818848,0.009059756062924862,1.0,0.9093327522277832,0.9093327522277832,0.864309549331665,0.5454545617103577,1.0,0.9263570308685304,0.914897918701172,0.9044207334518432,0.6808511018753052,0.5454545617103577,0.008002784103155136,19,0.010438414290547373,0.7666667103767395,0.5454545617103577,1.0,0.9205918312072754,0.9411764740943908,0.8971127271652222,1.0,0.8995614051818848,0.7058823704719543,0.9263570308685304,0.04,0.375,0.696969747543335,0.8971127271652222,0.9205918312072754,1.0
smart_init_kenn_hybrid_adapter_bert_ms,0,0sxv907h,0.008350730873644352,0.008350730873644352,0.8813029527664185,0.8603095412254333,0.6666666865348816,0.7272728085517883,0.008350730873644352,0.8000000715255737,0.7656529545783997,0.8813029527664185,0.9143064022064208,0.5333333611488342,0.6666666865348816,0.9057939052581788,0.8275862336158752,0.800000011920929,0.8275862336158752,0.8991596698760986,0.8888888955116272,0.898245632648468,0.007591573055833578,0.8000000715255737,0.9134700894355774,0.9134700894355774,0.8603095412254333,0.8571428656578064,0.800000011920929,0.9281953573226928,0.9143064022064208,0.9057939052581788,0.6808511018753052,0.8571428656578064,0.006958941929042339,9,0.008350730873644352,0.6666666865348816,0.8571428656578064,0.800000011920929,0.921198546886444,0.9411764740943908,0.9033464789390564,0.8000000715255737,0.898245632648468,0.8275862336158752,0.9281953573226928,0.9,0.375,0.761904776096344,0.9033464789390564,0.921198546886444,0.8000000715255737
