name,instance,run_id,test_incremental_building-theater/macro_types/recall,test_incremental_building-power_station/macro_types/precision,test_pretraining/micro/recall,test_incremental_building-dam/macro_types/recall,test_incremental/micro/f1,test_incremental/micro/precision,test_incremental_only/macro_example/f1,test_incremental_building-library/macro_types/recall,test_incremental_only/macro_types/precision,test_incremental_only/micro/precision,test_incremental/macro_types/precision,test_incremental_building/macro_types/recall,test_incremental_building-airport/macro_types/precision,test_incremental/micro/recall,test_incremental/macro_types/f1,test_incremental_only/macro_example/recall,test_incremental_only/macro_example_exclusive/recall,test_pretraining/micro/f1,threshold_incremental,test_incremental_building-hotel/macro_types/recall,test_incremental_building-library/macro_types/precision,test_incremental/macro_example_exclusive/f1,test/macro_example/recall,test_pretraining/micro/precision,test_incremental_building/macro_types/f1,test/macro_example/f1,test_incremental/macro_example/f1,test_incremental_only/macro_types/recall,test_incremental_building-hotel/macro_types/precision,test_incremental_only/macro_example_exclusive/precision,epoch,test/macro_types/precision,test_pretraining/macro_example/recall,test_incremental/macro_example_exclusive/recall,test_incremental_building-airport/macro_types/f1,test/micro/f1,test_incremental_building-power_station/macro_types/recall,test/macro_types/recall,test_pretraining/macro_example/precision,test_incremental_building-dam/macro_types/precision,test_incremental_building-library/macro_types/f1,test_incremental_building-theater/macro_types/f1,test_incremental_building-restaurant/macro_types/precision,test_incremental/macro_types/recall,threshold_pretraining,test_incremental_only/macro_types/f1,test_incremental_building-hospital/macro_types/f1,test/macro_types/f1,test_incremental_building-hotel/macro_types/f1,test_incremental_building-hospital/macro_types/recall,test_pretraining/macro_types/f1,test_incremental_building-dam/macro_types/f1,test_pretraining/macro_example/f1,test_incremental_only/macro_example_exclusive/f1,test_incremental_building-restaurant/macro_types/f1,test_incremental_building-sports_facility/macro_types/precision,test_incremental_building-theater/macro_types/precision,test_incremental_building-hospital/macro_types/precision,test_incremental_building-airport/macro_types/recall,test/micro/precision,test_incremental/macro_example_exclusive/precision,test_incremental_building-power_station/macro_types/f1,test_incremental_building-restaurant/macro_types/recall,test_incremental_building-sports_facility/macro_types/recall,test/micro/recall,test_pretraining/macro_types/precision,test_pretraining/macro_types/recall,test_incremental/macro_example/precision,test_incremental_only/macro_example/precision,test_incremental_building/macro_types/precision,test/macro_example/precision,test_incremental_only/micro/recall,test_incremental/macro_example/recall,test_incremental_only/micro/f1,test_incremental_building-sports_facility/macro_types/f1
no_init_box_kenn_top_down_adapter_bert_ms,0,nyvuczqz,0.8333333134651184,1.0,0.8772367835044861,0.9333333373069764,0.8779264092445374,0.9162303805351256,0.07828191667795181,0.9666666388511658,0.9031944274902344,0.8901960849761963,0.9065856337547302,0.8587896227836609,1.0,0.8426966071128845,0.8660876750946045,0.07759220898151398,0.8320895433425903,0.8904847502708435,0.01,0.7666666507720947,1.0,0.8450883030891418,0.902685046195984,0.90413898229599,0.8962405920028687,0.9127234816551208,0.10203398019075394,0.825748860836029,0.8846153616905212,0.8470149040222168,47,0.8922436237335205,0.902685046195984,0.8251680135726929,1.0,0.8904847502708435,0.5588235259056091,0.817697286605835,0.922987699508667,0.6829268336296082,0.98305082321167,0.8771929740905762,0.8636363744735718,0.8290530443191528,0.25,0.8627370595932007,0.892307698726654,0.8533454537391663,0.8214284777641296,0.90625,0.8533454537391663,0.7887323498725891,0.9127234816551208,0.8394858837127686,0.7307692766189575,0.8928571343421936,0.92592591047287,0.8787878751754761,1.0,0.90413898229599,0.8659942150115967,0.7169811129570007,0.6333333253860474,0.8333333134651184,0.8772367835044861,0.8922436237335205,0.817697286605835,0.10455811023712158,0.07898399233818054,0.9371069073677064,0.922987699508667,0.8224637508392334,0.09962885826826096,0.8549906015396118,0.8620689511299133
no_init_box_kenn_bottom_up_adapter_bert_ms,0,5yv9m7bg,0.7666666507720947,1.0,0.875156044960022,0.9333333373069764,0.8818493485450745,0.9449541568756104,0.07480216026306152,0.9333333373069764,0.9610506296157836,0.9559471607208252,0.9586561918258668,0.8587896227836609,1.0,0.8266452550888062,0.8698557615280151,0.07411273568868637,0.7947760820388794,0.8910072445869446,0.01,0.6333333253860474,1.0,0.8408212065696716,0.9015251994132996,0.907443344593048,0.8962405920028687,0.9131231307983398,0.10151878744363783,0.7891476154327393,1.0,0.8097015023231506,47,0.9012212753295898,0.9015251994132996,0.8107588291168213,0.98305082321167,0.8910072445869446,0.529411792755127,0.8120177984237671,0.9250231981277466,0.8235294222831726,0.9655172228813172,0.8679245114326477,0.8999999761581421,0.7961118221282959,0.25,0.866657018661499,0.9508196711540222,0.8542972207069397,0.7755101919174194,0.90625,0.8542972207069397,0.875,0.9131231307983398,0.8021693229675293,0.7200000286102295,0.92592591047287,1.0,1.0,0.9666666388511658,0.907443344593048,0.8731988668441772,0.692307710647583,0.6000000238418579,0.8333333134651184,0.875156044960022,0.9012212753295898,0.8120177984237671,0.10542798042297365,0.07550452649593353,0.9371069073677064,0.9250231981277466,0.7862318754196167,0.09788912534713744,0.8628230690956116,0.8771929740905762
no_init_box_adapter_bert_ms,2,xzrwyqfq,0.7666666507720947,0.7727272510528564,0.8759883642196655,0.8999999761581421,0.7070844173431396,0.6142011880874634,0.0762825533747673,0.9333333373069764,0.8445430397987366,0.4193548262119293,0.8537994027137756,0.8587896227836609,1.0,0.8330658078193665,0.831566572189331,0.0756784975528717,0.8115671277046204,0.8643876314163208,0.01,0.699999988079071,1.0,0.8366897106170654,0.9021050930023192,0.8530901670455933,0.8962405920028687,0.8877477049827576,0.1010199412703514,0.8050926327705383,1.0,0.8246268630027771,47,0.8831425309181213,0.9021050930023192,0.8170028924942017,0.98305082321167,0.8643876314163208,0.5,0.8144919872283936,0.8738402128219604,0.08411215245723724,0.9655172228813172,0.8518518805503845,0.8571428656578064,0.8104622960090637,0.25,0.824346125125885,0.8965517282485962,0.8474291563034058,0.8235293626785278,0.8125,0.8474291563034058,0.1538461595773697,0.8877477049827576,0.818044900894165,0.8275862336158752,0.9285714030265808,0.9583333134651184,1.0,0.9666666388511658,0.8530901670455933,0.8573486804962158,0.6071428656578064,0.800000011920929,0.8666666746139526,0.8759883642196655,0.8831425309181213,0.8144919872283936,0.10351426899433136,0.0768963173031807,0.9371069073677064,0.8738402128219604,0.8007246255874634,0.0986430048942566,0.5504359006881714,0.8965517282485962
no_init_box_adapter_bert_ms,1,b3vs08cx,0.800000011920929,0.9473684430122375,0.8764045238494873,0.9333333373069764,0.8090062141418457,0.7834586501121521,0.0768900215625763,0.9666666388511658,0.7646952271461487,0.6426513195037842,0.7819364070892334,0.8587896227836609,0.36250001192092896,0.8362760543823242,0.7989578247070312,0.07620041817426682,0.8171641826629639,0.8810794353485107,0.01,0.699999988079071,1.0,0.8337964415550232,0.9023950099945068,0.8858044147491455,0.8962405920028687,0.9043219685554504,0.10067062824964523,0.8120642900466919,0.31343284249305725,0.8320895433425903,50,0.8707523345947266,0.9023950099945068,0.8194043636322021,0.5272727012634277,0.8810794353485107,0.529411792755127,0.8155738115310669,0.9062572717666626,0.699999988079071,0.98305082321167,0.75,0.95652174949646,0.8167368173599243,0.25,0.7876682281494141,0.8965517282485962,0.8422603607177734,0.4329896867275238,0.8125,0.8422603607177734,0.7999999523162842,0.9043219685554504,0.8245593309402466,0.8301886916160583,0.8965517282485962,0.7058823704719543,1.0,0.9666666388511658,0.8858044147491455,0.848703145980835,0.6792453527450562,0.7333333492279053,0.8666666746139526,0.8764045238494873,0.8707523345947266,0.8155738115310669,0.10247042775154114,0.07759220898151398,0.9371069073677064,0.9062572717666626,0.8079710006713867,0.09893296658992767,0.7158908843994141,0.8813559412956238
no_init_box_adapter_bert_ms,0,z1987k8n,0.8333333134651184,0.949999988079071,0.8772367835044861,0.9333333373069764,0.8771929740905762,0.9146341681480408,0.07828191667795181,0.9666666388511658,0.8976387977600098,0.88671875,0.9015856385231018,0.8587896227836609,1.0,0.8426966071128845,0.8637993931770325,0.07759220898151398,0.8320895433425903,0.8903906941413879,0.01,0.7666666507720947,1.0,0.8450883030891418,0.902685046195984,0.9039450883865356,0.8962405920028687,0.9126384258270264,0.10203398019075394,0.8257489204406738,0.8846153616905212,0.8470149040222168,47,0.8913815021514893,0.902685046195984,0.8251680135726929,1.0,0.8903906941413879,0.5588235259056091,0.817697286605835,0.9228137731552124,0.6829268336296082,0.98305082321167,0.8771929740905762,0.8636363744735718,0.8290529847145081,0.25,0.8601944446563721,0.892307698726654,0.8529509902000427,0.8214284777641296,0.90625,0.8529509902000427,0.7887323498725891,0.9126384258270264,0.8394858837127686,0.7307692766189575,0.8928571343421936,0.92592591047287,0.8787878751754761,1.0,0.9039450883865356,0.8659942150115967,0.7037037014961243,0.6333333253860474,0.8333333134651184,0.8772367835044861,0.8913815021514893,0.817697286605835,0.10455811023712158,0.07898399233818054,0.9371069073677064,0.9228137731552124,0.8224637508392334,0.09962885826826096,0.8533834218978882,0.8620689511299133
no_init_kenn_horizontal_adapter_bert_ms,2,2u53n2qu,0.8333333134651184,0.3846153914928436,0.8970037698745728,0.9666666388511658,0.837837815284729,0.8299212455749512,0.0818522498011589,0.9666666388511658,0.7669789791107178,0.7220543622970581,0.7850180268287659,0.829971194267273,0.9375,0.8459069132804871,0.8236114382743835,0.08141962438821793,0.8731343746185303,0.8987802863121033,0.06999999999999999,0.8333333134651184,0.9666666388511658,0.8542858362197876,0.9132046103477478,0.9005640149116516,0.8847925662994385,0.9151576161384584,0.10314446687698364,0.8702205419540405,0.92592591047287,0.882462739944458,51,0.882982611656189,0.9132046103477478,0.8357348442077637,0.9677419066429138,0.8987802863121033,0.5882353186607361,0.8628873229026794,0.917119026184082,0.5272727012634277,0.9666666388511658,0.8474575877189636,0.7105262875556946,0.8661956787109375,0.375,0.8153445720672607,0.8181817531585693,0.8728193640708923,0.8771929740905762,0.84375,0.8728193640708923,0.6823528409004211,0.9151576161384584,0.8777737617492676,0.7941175699234009,0.7941176295280457,0.8620689511299133,0.7941176295280457,1.0,0.9005640149116516,0.8736791610717773,0.46511632204055786,0.8999999761581421,0.8999999761581421,0.8970037698745728,0.882982611656189,0.8628873229026794,0.1054859608411789,0.08228949457406998,0.9473684430122375,0.917119026184082,0.8659420013427734,0.1009046584367752,0.7874794006347656,0.84375
no_init_kenn_horizontal_adapter_bert_ms,1,2wp8web1,0.8333333134651184,0.17391304671764374,0.8976279497146606,1.0,0.7642394304275513,0.6937173008918762,0.0818522498011589,0.9666666388511658,0.6679355502128601,0.5260869860649109,0.6958788633346558,0.829971194267273,0.7837837934494019,0.8507223129272461,0.7750807404518127,0.08228949457406998,0.8824626803398132,0.8874717354774475,0.04,0.8999999761581421,0.9354838728904724,0.8448275923728943,0.9135525226593018,0.8775427341461182,0.8847925662994385,0.9056707620620728,0.10200250893831252,0.8795888423919678,0.3552631437778473,0.8731343150138855,62,0.8676138520240784,0.9135525226593018,0.839577317237854,0.865671694278717,0.8874717354774475,0.7058823704719543,0.8643410205841064,0.8979238867759705,0.6818181872367859,0.9508196711540222,0.7936508059501648,0.6857143044471741,0.8746269941329956,0.375,0.7592883706092834,0.8181817531585693,0.8659743666648865,0.509433925151825,0.84375,0.8659743666648865,0.8108108043670654,0.9056707620620728,0.8777737617492676,0.7384615540504456,0.84375,0.7575757503509521,0.7941176295280457,0.9666666388511658,0.8775427341461182,0.8501440286636353,0.2790697515010834,0.800000011920929,0.8999999761581421,0.8976279497146606,0.8676138520240784,0.8643410205841064,0.10264439880847932,0.08141963183879852,0.9473684430122375,0.8979238867759705,0.8768116235733032,0.10136859118938446,0.6576087474822998,0.8709677457809448
no_init_kenn_horizontal_adapter_bert_ms,0,3jz7k5j0,0.8333333134651184,0.4634146392345429,0.8963795304298401,0.9666666388511658,0.837729811668396,0.8343949317932129,0.08141367882490158,0.9666666388511658,0.7595862150192261,0.7283950448036194,0.7783644199371338,0.829971194267273,0.9666666388511658,0.841091513633728,0.8153214454650879,0.08072373270988464,0.8656716346740723,0.8988107442855835,0.09,0.8999999761581421,0.9354838728904724,0.842572808265686,0.9127986431121826,0.9012552499771118,0.8847925662994385,0.9164462089538574,0.10173025727272034,0.8588507771492004,0.84375,0.8805969953536987,51,0.8818354606628418,0.9127986431121826,0.8323727250099182,0.9666666388511658,0.8988107442855835,0.5588235259056091,0.8611230254173279,0.9201229810714722,0.5178571343421936,0.9508196711540222,0.78125,0.7666666507720947,0.8559628129005432,0.375,0.8061743378639221,0.8108108043670654,0.871356189250946,0.8709677457809448,0.9375,0.871356189250946,0.674418568611145,0.9164462089538574,0.8730705380439758,0.7666666507720947,0.8928571343421936,0.7352941036224365,0.7142857313156128,0.9666666388511658,0.9012552499771118,0.8530259132385254,0.5066667199134827,0.7666666507720947,0.8333333134651184,0.8963795304298401,0.8818354606628418,0.8611230254173279,0.10299234837293623,0.08211551606655121,0.9473684430122375,0.9201229810714722,0.8550724387168884,0.1004987210035324,0.7866666316986084,0.8620689511299133
smart_init_box_kenn_hybrid_adapter_bert_ms,2,9cdw4nty,0.8999999761581421,0.03333333507180214,0.8699542284011841,0.4333333373069763,0.29262465238571167,0.17975054681301117,0.014338209293782713,0.800000011920929,0.07980754971504211,0.07973422110080719,0.165537491440773,0.8587896227836609,0.1011235937476158,0.7865168452262878,0.26898521184921265,0.0657620057463646,0.7052239179611206,0.7194975018501282,0.01,0.7666666507720947,0.09022556245326996,0.4422740638256073,0.8988053798675537,0.6134096384048462,0.8962405920028687,0.8798721432685852,0.05339912697672844,0.701402485370636,0.08614232391119003,0.08628731220960617,8,0.7644766569137573,0.8988053798675537,0.7756963968276978,0.1818181872367859,0.7194975018501282,0.2647058963775635,0.7984021902084351,0.861720085144043,0.048507463186979294,0.1621621549129486,0.1818181872367859,0.05970149114727974,0.7171412706375122,0.25,0.14330899715423584,0.16722407937049866,0.7810712456703186,0.15488216280937195,0.78125,0.7810712456703186,0.08724832534790039,0.8798721432685852,0.15376123785972595,0.10738255083560944,0.10447761416435242,0.1011235937476158,0.09363295882940292,0.8999999761581421,0.6134096384048462,0.3093179762363434,0.059210531413555145,0.5333333611488342,0.9333333373069764,0.8699542284011841,0.7644766569137573,0.7984021902084351,0.03734632208943367,0.008046276867389679,0.9371069073677064,0.861720085144043,0.695652186870575,0.09365576505661012,0.1430700570344925,0.1879194676876068
smart_init_box_kenn_top_down_adapter_bert_ms,2,ans5ny45,0.9666666388511658,0.05281690135598183,0.8849354982376099,0.9666666388511658,0.1864941120147705,0.10399703681468964,0.018888037651777267,0.9666666388511658,0.05191175639629364,0.05190719664096832,0.1404312700033188,0.8587896227836609,0.05319149047136307,0.9020866751670836,0.24460679292678833,0.08907446265220642,0.955223798751831,0.5948251485824585,0.01,0.9333333373069764,0.05150976777076721,0.2856524586677551,0.9068313837051392,0.447967141866684,0.8962405920028687,0.8449804186820984,0.03448900207877159,0.957298457622528,0.04973357170820236,0.11328773200511932,8,0.7601480484008789,0.9068313837051392,0.8746397495269775,0.10101009905338287,0.5948251485824585,0.8823529481887817,0.8381101489067078,0.7910279035568237,0.051327433437108994,0.09780775010585784,0.09780775010585784,0.04895104840397835,0.9474475979804992,0.25,0.09848304092884064,0.10756302624940872,0.7972276210784912,0.09443507343530656,1.0,0.7972276210784912,0.09747900068759918,0.8449804186820984,0.20255306363105777,0.09302325546741486,0.051327433437108994,0.05150976777076721,0.05683836713433266,1.0,0.447967141866684,0.170701265335083,0.09966776520013808,0.9333333373069764,0.9666666388511658,0.8849354982376099,0.7601480484008789,0.8381101489067078,0.02061006799340248,0.010564060881733894,0.9371069073677064,0.7910279035568237,0.95652174949646,0.1056019440293312,0.09847072511911392,0.09747900068759918
smart_init_box_kenn_bottom_up_adapter_bert_ms,2,r3qv9t5q,0.8999999761581421,0.02631578966975212,0.8689138293266296,0.4333333373069763,0.29243290424346924,0.18002969026565552,0.01323565561324358,0.800000011920929,0.0788063183426857,0.07870370149612427,0.16463637351989746,0.8587896227836609,0.10227272659540176,0.778491199016571,0.2666667103767395,0.06402227282524109,0.6865671277046204,0.7206211686134338,0.01,0.6666666865348816,0.09195402264595032,0.44704511761665344,0.8982254266738892,0.6155660152435303,0.8962405920028687,0.8799551129341125,0.0539751760661602,0.6837554574012756,0.07604562491178513,0.07915037870407104,8,0.7643213272094727,0.8982254266738892,0.768491804599762,0.1836734563112259,0.7206211686134338,0.20588235557079315,0.7956638336181641,0.8624131679534912,0.04887218028306961,0.1649484485387802,0.18430033326148987,0.06037735939025879,0.7012588977813721,0.25,0.14132428169250488,0.1689189076423645,0.7796777486801147,0.13651876151561737,0.78125,0.7796777486801147,0.08783784508705139,0.8799551129341125,0.14193758368492126,0.10847458243370056,0.10606060922145844,0.102661594748497,0.09469696879386902,0.8999999761581421,0.6155660152435303,0.3152017295360565,0.046666666865348816,0.5333333611488342,0.9333333373069764,0.8689138293266296,0.7643213272094727,0.7956638336181641,0.038056716322898865,0.007380759343504906,0.9371069073677064,0.8624131679534912,0.6775362491607666,0.09278589487075806,0.1410256326198578,0.1904762089252472
smart_init_box_kenn_hybrid_adapter_bert_ms,1,z0cdbk6k,0.8999999761581421,0.023166023194789886,0.8666250705718994,0.2666666805744171,0.29133373498916626,0.18015962839126587,0.012233675457537174,0.8666666746139526,0.0761832743883133,0.07609165459871292,0.16227564215660095,0.8587896227836609,0.10505836457014084,0.7608346939086914,0.2609352171421051,0.06054279953241348,0.6492537260055542,0.7226511836051941,0.01,0.6333333253860474,0.1015625,0.4644870162010193,0.8969323039054871,0.6196994781494141,0.8962405920028687,0.8806114792823792,0.05608107149600983,0.6441448926925659,0.07392995804548264,0.072968490421772,8,0.7639143466949463,0.8969323039054871,0.7536022663116455,0.18815331161022184,0.7226511836051941,0.1764705926179886,0.7895174026489258,0.8648740649223328,0.031128404662013057,0.1818181723356247,0.18881118297576904,0.05426356568932533,0.6656093597412109,0.25,0.13625197112560272,0.15224912762641907,0.7765048742294312,0.1324041783809662,0.6875,0.7765048742294312,0.05574912577867508,0.8806114792823792,0.13119249045848846,0.0972222238779068,0.10546875,0.10546875,0.08560311049222946,0.8999999761581421,0.6196994781494141,0.33569827675819397,0.04095563292503357,0.46666666865348816,0.8999999761581421,0.8666250705718994,0.7639143466949463,0.7895174026489258,0.04053141921758652,0.00680429907515645,0.9371069073677064,0.8648740649223328,0.6376811861991882,0.0909881740808487,0.13595983386039734,0.18881118297576904
smart_init_box_kenn_top_down_adapter_bert_ms,1,646hw6oy,0.9666666388511658,0.04895104840397835,0.8845193386077881,0.9666666388511658,0.18442285060882568,0.10275229066610336,0.01822495833039284,0.9666666388511658,0.051056284457445145,0.05105222016572952,0.13966134190559387,0.8587896227836609,0.052356019616127014,0.898876428604126,0.2432427704334259,0.08837857097387314,0.9477611780166626,0.5926390886306763,0.01,0.9333333373069764,0.05096660926938057,0.2880912125110626,0.9065994024276732,0.44559746980667114,0.8962405920028687,0.843751072883606,0.03478345647454262,0.9507625699043274,0.04886562004685402,0.10895521938800812,8,0.7600152492523193,0.9065994024276732,0.8717579245567322,0.09950248897075652,0.5926390886306763,0.8235294222831726,0.8370959758758545,0.7890515327453613,0.05105633661150932,0.09682805091142654,0.09602649509906767,0.04912280663847923,0.9415652751922609,0.25,0.09690853953361513,0.106666661798954,0.7966955900192261,0.09286899119615556,1.0,0.7966955900192261,0.0969899594783783,0.843751072883606,0.19544225931167605,0.09333333373069765,0.051327433437108994,0.05052264779806137,0.056338027119636536,1.0,0.44559746980667114,0.17255844175815582,0.09240924566984177,0.9333333373069764,0.9666666388511658,0.8845193386077881,0.7600152492523193,0.8370959758758545,0.0208343006670475,0.010160055942833424,0.9371069073677064,0.7890515327453613,0.9492753744125366,0.10525399446487428,0.09689348936080933,0.09747900068759918
smart_init_box_kenn_bottom_up_adapter_bert_ms,1,rbmb0vul,0.8999999761581421,0.0235294122248888,0.8662089109420776,0.1666666716337204,0.29307666420936584,0.18167822062969208,0.012592066079378128,0.8666666746139526,0.07636973261833191,0.07631579041481018,0.16244345903396606,0.8587896227836609,0.10671936720609664,0.7576243877410889,0.2606348693370819,0.0598469078540802,0.641791045665741,0.7243779897689819,0.01,0.6333333253860474,0.10276679694652556,0.47327595949172974,0.8967003226280212,0.6224581599235535,0.8962405920028687,0.8810580968856812,0.0571422316133976,0.6367374658584595,0.07509881258010864,0.07545605301856995,8,0.7639431953430176,0.8967003226280212,0.7507204413414001,0.19081272184848783,0.7243779897689819,0.1764705926179886,0.7883678674697876,0.8659521341323853,0.01976284570991993,0.1837455779314041,0.19081272184848783,0.05905511975288391,0.658942699432373,0.25,0.13638192415237427,0.15438596904277802,0.7759633660316467,0.1342756152153015,0.6875,0.7759633660316467,0.035335689783096313,0.8810580968856812,0.13503579795360565,0.10563381016254424,0.10671936720609664,0.10671936720609664,0.08695652335882187,0.8999999761581421,0.6224581599235535,0.34556514024734497,0.041522495448589325,0.5,0.8999999761581421,0.8662089109420776,0.7639431953430176,0.7883678674697876,0.041722726076841354,0.007036264054477215,0.9371069073677064,0.8659521341323853,0.6304348111152649,0.09064023196697236,0.13615022599697113,0.19081272184848783
smart_init_box_kenn_hybrid_adapter_bert_ms,0,jzreyblp,0.9333333373069764,0.027210883796215057,0.8730753064155579,0.4333333373069763,0.28338944911956787,0.1717102974653244,0.014399467036128044,0.8333333134651184,0.07899823784828186,0.07891727238893509,0.16480909287929535,0.8587896227836609,0.09931506961584093,0.8105939030647278,0.2713128626346588,0.0709812194108963,0.7611939907073975,0.7089633941650391,0.01,0.8999999761581421,0.08591065555810928,0.390604168176651,0.9004813432693481,0.5967856645584106,0.8962405920028687,0.8780607581138611,0.04716062918305397,0.7566993832588196,0.09278350323438644,0.08592454344034195,8,0.7643511295318604,0.9004813432693481,0.7973102331161499,0.1801242232322693,0.7089633941650391,0.23529411852359772,0.8069826364517212,0.8567295670509338,0.0445205494761467,0.15576323866844177,0.17445483803749084,0.0719178095459938,0.7669083476066589,0.25,0.14306111633777618,0.17337460815906525,0.7850885391235352,0.1682243049144745,0.875,0.7850885391235352,0.08074534684419632,0.8780607581138611,0.15441817045211792,0.1304347813129425,0.0968858152627945,0.09621993452310562,0.09621993452310562,0.9666666388511658,0.5967856645584106,0.25866153836250305,0.04878048971295357,0.699999988079071,0.9333333373069764,0.8730753064155579,0.7643511295318604,0.8069826364517212,0.03123018704354763,0.008012448437511921,0.9371069073677064,0.8567295670509338,0.75,0.09626536816358566,0.14280787110328674,0.17554858326911926
smart_init_box_kenn_top_down_adapter_bert_ms,0,6qkb6azu,0.9666666388511658,0.054844606667757034,0.8853516578674316,0.9333333373069764,0.19265584647655487,0.10779816657304764,0.0184535663574934,1.0,0.05413009971380234,0.054131053388118744,0.14242777228355408,0.8587896227836609,0.05504587292671203,0.9052969217300416,0.24785618484020233,0.0897703617811203,0.9626865386962892,0.6023499369621277,0.01,0.9333333373069764,0.05494505539536476,0.27486351132392883,0.907063364982605,0.4564471244812012,0.8962405920028687,0.8481382131576538,0.033186376094818115,0.9647058844566344,0.05128205195069313,0.11028192937374116,8,0.760492205619812,0.907063364982605,0.8775215744972229,0.1043478325009346,0.6023499369621277,0.8823529481887817,0.8392595648765564,0.796401858329773,0.05137614533305168,0.1041666641831398,0.1006944552063942,0.054744526743888855,0.9541142582893372,0.25,0.10250840336084366,0.11072664707899094,0.797936737537384,0.0972222238779068,1.0,0.797936737537384,0.0973912999033928,0.8481382131576538,0.19789384305477145,0.103806234896183,0.05321101099252701,0.053113553673028946,0.05860805884003639,1.0,0.4564471244812012,0.16295228898525238,0.10327021777629852,1.0,0.9666666388511658,0.8853516578674316,0.760492205619812,0.8392595648765564,0.01967447809875011,0.01028377003967762,0.9371069073677064,0.796401858329773,0.9637681245803832,0.10594989359378816,0.10250481963157654,0.1008695662021637
smart_init_box_kenn_bottom_up_adapter_bert_ms,0,zj8tyae0,0.9333333373069764,0.02777777798473835,0.8722430467605591,0.30000001192092896,0.28547006845474243,0.1735365390777588,0.014838864095509052,0.8333333134651184,0.07911404967308044,0.07901907712221146,0.1649133414030075,0.8587896227836609,0.10211267322301865,0.8041733503341675,0.27060675621032715,0.06976339966058731,0.7481343150138855,0.7115336060523987,0.01,0.8999999761581421,0.08802817016839981,0.40597954392433167,0.9000464677810669,0.6008313298225403,0.8962405920028687,0.8786867260932922,0.04901702329516411,0.7418845295906067,0.09507042169570924,0.08903399109840393,8,0.7643690705299377,0.9000464677810669,0.7920268774032593,0.18471336364746097,0.7115336060523987,0.23529411852359772,0.8046838045120239,0.8583174347877502,0.03146853297948837,0.15923567116260529,0.17777778208255768,0.0731707289814949,0.7535750865936279,0.25,0.14298073947429657,0.17554856836795807,0.7840085029602051,0.1719745248556137,0.875,0.7840085029602051,0.0569620244204998,0.8786867260932922,0.15913020074367523,0.13249211013317108,0.09859155118465424,0.09824561327695848,0.09756097197532654,0.9666666388511658,0.6008313298225403,0.2729426622390747,0.04968944191932678,0.699999988079071,0.9333333373069764,0.8722430467605591,0.7643690705299377,0.8046838045120239,0.03295446187257767,0.008302404545247555,0.9371069073677064,0.8583174347877502,0.7355072498321533,0.09562746435403824,0.1427065134048462,0.1783439666032791
smart_init_box_adapter_bert_ms,2,tts972m5,0.9666666388511658,0.052356019616127014,0.8853516578674316,1.0,0.1854348182678223,0.1032967045903206,0.018949981778860092,0.9666666388511658,0.05173357576131821,0.051730845123529434,0.1402709186077118,0.8587896227836609,0.05263157933950424,0.9052969217300416,0.2445838749408722,0.0897703617811203,0.9626865386962892,0.592783510684967,0.01,0.9333333373069764,0.05096660926938057,0.28184548020362854,0.907063364982605,0.44554972648620605,0.8962405920028687,0.8443182110786438,0.034029360860586166,0.9647058844566344,0.04912280663847923,0.11359867453575134,8,0.7601203918457031,0.907063364982605,0.8775216341018677,0.09999999403953552,0.592783510684967,0.8823529481887817,0.8392595648765564,0.7896920442581177,0.052356019616127014,0.09682805091142654,0.09682805091142654,0.050086356699466705,0.9541142582893372,0.25,0.09820099920034409,0.10648918896913528,0.7977319955825806,0.09333333373069765,1.0,0.7977319955825806,0.09950248897075652,0.8443182110786438,0.20321734249591827,0.095238097012043,0.05087719112634659,0.05096660926938057,0.056239016354084015,1.0,0.44554972648620605,0.16788345575332642,0.09884678572416306,0.9666666388511658,0.9666666388511658,0.8853516578674316,0.7601203918457031,0.8392595648765564,0.02026985213160515,0.010593056678771973,0.9371069073677064,0.7896920442581177,0.9637681245803832,0.10594989359378816,0.09819121658802032,0.09666666388511658
smart_init_box_adapter_bert_ms,1,3z42c8d2,0.9666666388511658,0.05190311372280121,0.8851435780525208,0.9666666388511658,0.18341751396656036,0.10206671804189682,0.018383970484137535,0.9666666388511658,0.05098239332437515,0.05098114535212517,0.13959485292434692,0.8587896227836609,0.05181347206234932,0.903691828250885,0.24344657361507416,0.08942241221666336,0.95895516872406,0.5903413891792297,0.01,0.9333333373069764,0.0503472238779068,0.27806356549263,0.906947374343872,0.44284820556640625,0.8962405920028687,0.8430994749069214,0.03357274457812309,0.9610021710395812,0.04827586188912392,0.10986733436584473,8,0.7600038051605225,0.906947374343872,0.8760806918144226,0.09852216392755508,0.5903413891792297,0.8823529481887817,0.8386848568916321,0.787649929523468,0.05043478310108185,0.09570956975221634,0.09508196264505386,0.05017301067709923,0.9507809281349182,0.25,0.0968279391527176,0.10509031265974043,0.7974081635475159,0.09180327504873276,1.0,0.7974081635475159,0.09586777538061142,0.8430994749069214,0.19714751839637756,0.09539473801851273,0.05043478310108185,0.05000000074505806,0.05545927211642265,1.0,0.44284820556640625,0.1652577668428421,0.09803920984268188,0.9666666388511658,0.9666666388511658,0.8851435780525208,0.7600038051605225,0.8386848568916321,0.019952835515141487,0.010245108976960182,0.9371069073677064,0.787649929523468,0.9601449370384216,0.10577592253684998,0.09682134538888933,0.09586777538061142
