name,instance,run_id,test_incremental_building-airport/macro_types/recall,test_incremental_building-airport/macro_types/precision,test_incremental_building-dam/macro_types/recall,test_incremental_building-hotel/macro_types/recall,test_incremental_only/macro_example_exclusive/precision,test_pretraining/macro_example/precision,test_incremental_only/macro_example_exclusive/f1,test/micro/precision,test/macro_types/precision,test/macro_example/precision,test_incremental/macro_types/f1,test_incremental/macro_types/precision,test_incremental_building/macro_types/precision,test_incremental_building-theater/macro_types/recall,test_pretraining/macro_types/precision,test_incremental/macro_example_exclusive/recall,test_incremental_building-library/macro_types/f1,test_incremental/macro_types/recall,test_pretraining/macro_types/recall,test_incremental/macro_example/recall,test_incremental_building-restaurant/macro_types/f1,test/macro_example/f1,test_incremental_building-dam/macro_types/f1,test_incremental_building-sports_facility/macro_types/precision,test_incremental/micro/f1,test_incremental_only/macro_types/f1,test_incremental_only/macro_example/precision,test_incremental_only/micro/f1,test/macro_example/recall,test_incremental/micro/recall,test_pretraining/macro_types/f1,test/micro/f1,test_incremental_only/macro_example/recall,test_incremental_building-power_station/macro_types/recall,test_incremental_building/macro_types/f1,test_incremental_building-theater/macro_types/precision,test_incremental_only/macro_example/f1,test_incremental_building/macro_types/recall,test_incremental_only/macro_example_exclusive/recall,test_incremental_building-hospital/macro_types/recall,test/macro_types/recall,test_pretraining/micro/f1,test_incremental_building-dam/macro_types/precision,test_incremental_building-power_station/macro_types/f1,test_incremental/macro_example_exclusive/f1,test/macro_types/f1,test_pretraining/micro/recall,test_pretraining/macro_example/f1,test_incremental_only/macro_types/recall,epoch,threshold_incremental,test_incremental_only/macro_types/precision,test_incremental_building-power_station/macro_types/precision,test_incremental/macro_example/precision,test_incremental_building-hospital/macro_types/precision,test_pretraining/micro/precision,test_incremental_building-library/macro_types/precision,test_incremental_building-sports_facility/macro_types/f1,test_incremental_building-hotel/macro_types/f1,test_incremental_building-sports_facility/macro_types/recall,test_incremental_building-theater/macro_types/f1,test_incremental/macro_example_exclusive/precision,threshold_pretraining,test_incremental_building-airport/macro_types/f1,test_incremental_building-restaurant/macro_types/precision,test/micro/recall,test_incremental_only/micro/recall,test_pretraining/macro_example/recall,test_incremental_building-hospital/macro_types/f1,test_incremental/micro/precision,test_incremental_building-restaurant/macro_types/recall,test_incremental_building-library/macro_types/recall,test_incremental_building-hotel/macro_types/precision,test_incremental/macro_example/f1,test_incremental_only/micro/precision
no_init_box_kenn_top_down_adapter_bert_ms,0,z5gduk1v,1.0,1.0,0.8999999761581421,0.6333333253860474,0.7835820913314819,0.9226688146591188,0.7769973278045654,0.90417742729187,0.8931607007980347,0.9226688146591188,0.8381099700927734,0.9119051098823548,0.9371069073677064,0.699999988079071,0.8931607007980347,0.8011527061462402,0.98305082321167,0.7753642201423645,0.8084405660629272,0.09672929346561432,0.7547169327735901,0.9116479754447936,0.7397260665893555,0.8928571343421936,0.8632115721702576,0.8314955234527588,0.07306889444589615,0.8203125596046448,0.9008873105049132,0.8154093027114868,0.8486915826797485,0.8886772394180298,0.07185108214616776,0.38235294818878174,0.8962405920028687,0.91304349899292,0.07245486974716187,0.8587896227836609,0.7705223560333252,0.8125,0.8084405660629272,0.8886772394180298,0.6279069781303406,0.5416666865348816,0.8208301067352295,0.8486915826797485,0.8736995458602905,0.9116479754447936,0.7660948038101196,68,0.01,0.9091049432754515,0.9285714030265808,0.10160055756568909,1.0,0.90417742729187,1.0,0.8620689511299133,0.7599999904632568,0.8333333134651184,0.7924527525901794,0.8414985537528992,0.25,1.0,0.8695651888847351,0.8736995458602905,0.760869562625885,0.9008873105049132,0.8965517282485962,0.916967511177063,0.6666666865348816,0.9666666388511658,0.949999988079071,0.0991050973534584,0.8898305296897888
no_init_box_kenn_bottom_up_adapter_bert_ms,0,c3ikkxgs,0.9666666388511658,1.0,0.8666666746139526,0.5666666626930237,0.7238805890083313,0.9245883226394652,0.7172912955284119,0.9071784615516664,0.9016227722167968,0.9245883226394652,0.8248003125190735,0.9609850645065308,0.9371069073677064,0.5333333611488342,0.9016227722167968,0.7780979871749878,0.9473683834075928,0.7224230766296387,0.7993128299713135,0.0939457193017006,0.6808511018753052,0.9116159677505492,0.8524589538574219,0.8928571343421936,0.8601399064064026,0.8157875537872314,0.0675017386674881,0.8100208640098572,0.8990025520324707,0.7897271513938904,0.8473908305168152,0.8883934020996094,0.0662839263677597,0.3529411852359772,0.8962405920028687,1.0,0.06688728928565979,0.8587896227836609,0.7108209133148193,0.8125,0.7993128299713135,0.8883934020996094,0.8387096524238586,0.52173912525177,0.8138410449028015,0.8473908305168152,0.8703703880310059,0.9116159677505492,0.7072712182998657,82,0.02,0.963638186454773,1.0,0.10299234092235564,1.0,0.9071784615516664,1.0,0.8620689511299133,0.7234042882919312,0.8333333134651184,0.6956522464752197,0.8530259132385254,0.25,0.98305082321167,0.9411764740943908,0.8703703880310059,0.7028985619544983,0.8990025520324707,0.8965517282485962,0.944337785243988,0.5333333611488342,0.8999999761581421,1.0,0.0982612445950508,0.9556650519371032
no_init_box_adapter_bert_ms,2,kgyvr8z6,0.9666666388511658,1.0,0.6000000238418579,0.6333333253860474,0.7537313103675842,0.8736140131950378,0.7499814033508301,0.8526958227157593,0.8845037817955017,0.8736140131950378,0.8001075983047485,0.8616946339607239,0.9371069073677064,0.5666666626930237,0.8845037817955017,0.7910662889480591,0.9473683834075928,0.7467367649078369,0.8035048246383667,0.09551148116588593,0.8070175051689148,0.8866050839424133,0.10465116053819656,0.92592591047287,0.6906077265739441,0.789339005947113,0.07028532028198242,0.5159642100334167,0.8999884128570557,0.8025681972503662,0.8420609831809998,0.8622570037841797,0.06958942115306854,0.529411792755127,0.8962405920028687,0.8947368264198303,0.069935642182827,0.8587896227836609,0.746268630027771,0.8125,0.8035048246383667,0.8622570037841797,0.0573248416185379,0.692307710647583,0.8235380053520203,0.8420609831809998,0.8720349669456482,0.8866050839424133,0.7342864871025085,68,0.01,0.8533154726028442,1.0,0.10368824005126952,1.0,0.8526958227157593,1.0,0.8771929740905762,0.7599999904632568,0.8333333134651184,0.6938775777816772,0.8587896227836609,0.25,0.98305082321167,0.8518518805503845,0.8720349669456482,0.7318840622901917,0.8999884128570557,0.8965517282485962,0.6060606241226196,0.7666666507720947,0.8999999761581421,0.949999988079071,0.09943203628063202,0.3984220921993256
no_init_box_adapter_bert_ms,1,vut4h04e,0.9666666388511658,0.3866666555404663,0.800000011920929,0.699999988079071,0.7425373196601868,0.9087508916854858,0.7359494566917419,0.889360785484314,0.8760284185409546,0.9087508916854858,0.7747200131416321,0.8125375509262085,0.9371069073677064,0.6000000238418579,0.8760284185409546,0.7853025197982788,0.98305082321167,0.7402662038803101,0.8023892641067505,0.09481558948755264,0.7083333134651184,0.9041874408721924,0.7619048357009888,0.8965517282485962,0.8003220558166504,0.7612167596817017,0.0692414790391922,0.689774751663208,0.8996695280075073,0.7977527976036072,0.8375933766365051,0.8802942633628845,0.0680236667394638,0.2647058963775635,0.8962405920028687,1.0,0.06862717121839523,0.8587896227836609,0.72947758436203,0.8125,0.8023892641067505,0.8802942633628845,0.7272727489471436,0.40909090638160706,0.816437840461731,0.8375933766365051,0.8714107275009155,0.9041874408721924,0.7270969152450562,80,0.02,0.7986965179443359,0.8999999761581421,0.10264439880847932,1.0,0.889360785484314,1.0,0.8813559412956238,0.4516129195690155,0.8666666746139526,0.75,0.8501440286636353,0.25,0.5523809194564819,0.9444444179534912,0.8714107275009155,0.7210144996643066,0.8996695280075073,0.8965517282485962,0.8029079437255859,0.5666666626930237,0.9666666388511658,0.3333333432674408,0.09857479482889175,0.6611295938491821
no_init_box_adapter_bert_ms,0,9zuun3qd,1.0,1.0,0.8999999761581421,0.6333333253860474,0.7798507213592529,0.9229007363319396,0.7732657194137573,0.9045464396476746,0.8936207294464111,0.9229007363319396,0.8372784852981567,0.9145728349685668,0.9371069073677064,0.6666666865348816,0.8936207294464111,0.7997118234634399,0.98305082321167,0.7720309495925903,0.8078658580780029,0.09655532240867616,0.7547169327735901,0.911716639995575,0.7605634331703186,0.8928571343421936,0.8637137413024902,0.8305402994155884,0.07272094488143921,0.8212181329727173,0.900800347328186,0.8138041496276855,0.8485822677612305,0.8887476921081543,0.07150313258171082,0.38235294818878174,0.8962405920028687,0.9090909361839294,0.07210689783096313,0.8587896227836609,0.7667909860610962,0.8125,0.8078658580780029,0.8887476921081543,0.6585366129875183,0.5416666865348816,0.821439266204834,0.8485822677612305,0.8734914660453796,0.911716639995575,0.7623910903930664,68,0.01,0.9120690822601318,0.9285714030265808,0.10194850713014604,1.0,0.9045464396476746,1.0,0.8620689511299133,0.7599999904632568,0.8333333134651184,0.7692307829856873,0.8443803787231445,0.25,1.0,0.8695651888847351,0.8734914660453796,0.7572463750839233,0.900800347328186,0.8965517282485962,0.9201452136039734,0.6666666865348816,0.9666666388511658,0.949999988079071,0.09917864948511124,0.8969957232475281
no_init_kenn_horizontal_adapter_bert_ms,2,chouqtus,1.0,0.8333333134651184,0.9666666388511658,0.8333333134651184,0.8563432693481445,0.8892832398414612,0.8790459036827087,0.8662790656089783,0.854101836681366,0.8892832398414612,0.731002151966095,0.617509126663208,0.9473684430122375,0.8333333134651184,0.854101836681366,0.8482228517532349,0.920634925365448,0.8956074118614197,0.8679583072662354,0.10241243243217468,0.5744680762290955,0.9015930891036988,0.4084506928920746,0.6585366129875183,0.7361205816268921,0.7069303393363953,0.07985386252403259,0.6163367033004761,0.9142484664916992,0.8619582653045654,0.8609743118286133,0.882377028465271,0.08420319855213165,0.8823529481887817,0.8847925662994385,0.6578947305679321,0.08197087794542313,0.829971194267273,0.9029850959777832,0.84375,0.8679583072662354,0.882377028465271,0.2589285671710968,0.4054054021835327,0.8313220739364624,0.8609743118286133,0.8990844488143921,0.9015930891036988,0.9029003381729126,86,0.01,0.580858051776886,0.2631579041481018,0.09841103851795197,0.421875,0.8662790656089783,0.8787878751754761,0.7605634331703186,0.8333333134651184,0.8999999761581421,0.7352941036224365,0.8150815963745117,0.375,0.9090909361839294,0.421875,0.8990844488143921,0.9021739363670348,0.9142484664916992,0.5625,0.6423444747924805,0.8999999761581421,0.9666666388511658,0.8333333134651184,0.10037187486886978,0.46804511547088623
no_init_kenn_horizontal_adapter_bert_ms,1,26stydtk,0.9666666388511658,0.707317054271698,0.8999999761581421,0.8999999761581421,0.8376865983009338,0.8772037029266357,0.8459988832473755,0.8512952327728271,0.854529857635498,0.8772037029266357,0.715644121170044,0.6199915409088135,0.9473684430122375,0.8666666746139526,0.854529857635498,0.828049898147583,0.9354838132858276,0.846195638179779,0.8594390749931335,0.0999768078327179,0.6000000238418579,0.8945080041885376,0.6923076510429382,0.84375,0.6819371581077576,0.691395103931427,0.07811412960290909,0.5313568711280823,0.9125087261199952,0.8362760543823242,0.8569774031639099,0.872959554195404,0.07967989146709442,0.5882353186607361,0.8847925662994385,0.8666666746139526,0.07888923585414886,0.829971194267273,0.8544776439666748,0.84375,0.8594390749931335,0.872959554195404,0.5625,0.16326531767845154,0.8222457766532898,0.8569774031639099,0.8957552909851074,0.8945080041885376,0.8479983806610107,131,0.01,0.583616316318512,0.09478673338890076,0.09858500957489014,0.5094339847564697,0.8512952327728271,0.90625,0.8709677457809448,0.375,0.8999999761581421,0.8666666746139526,0.8165225386619568,0.375,0.8169013857841492,0.5249999761581421,0.8957552909851074,0.8442028760910034,0.9125087261199952,0.6352941393852234,0.5756906270980835,0.699999988079071,0.9666666388511658,0.2368421107530594,0.09927603602409364,0.38768717646598816
no_init_kenn_horizontal_adapter_bert_ms,0,io13xxrr,0.9666666388511658,0.9666666388511658,0.9333333373069764,0.7333333492279053,0.8320895433425903,0.9228601455688475,0.8245593309402466,0.905735969543457,0.8889541625976562,0.9228601455688475,0.8164411187171936,0.8196527361869812,0.9473684430122375,0.699999988079071,0.8889541625976562,0.8136407136917114,0.9508196711540222,0.8132544755935669,0.8537595272064209,0.0982370674610138,0.7333333492279053,0.9170830845832824,0.6588234901428223,0.8387096524238586,0.8425391912460327,0.8084186315536499,0.07759220898151398,0.7935943603515625,0.9113779067993164,0.8202247023582458,0.8710014820098877,0.8996647596359253,0.07620041817426682,0.5588235259056091,0.8847925662994385,0.807692289352417,0.0768900215625763,0.829971194267273,0.8171641826629639,0.84375,0.8537595272064209,0.8996647596359253,0.5090909004211426,0.6440677642822266,0.82383793592453,0.8710014820098877,0.8936745524406433,0.9170830845832824,0.8113970756530762,119,0.060000000000000005,0.8054620623588562,0.7599999904632568,0.10073068737983704,0.8181818127632141,0.905735969543457,0.9354838728904724,0.8524589538574219,0.800000011920929,0.8666666746139526,0.7499999403953552,0.8342939615249634,0.375,0.9666666388511658,0.7333333492279053,0.8936745524406433,0.8079710006713867,0.9113779067993164,0.8307692408561707,0.8661016821861267,0.7333333492279053,0.9666666388511658,0.8799999952316284,0.09946825355291368,0.7797203063964844
smart_init_box_kenn_hybrid_adapter_bert_ms,2,a0t4p2yi,0.800000011920929,0.1066666692495346,0.0,0.4000000059604645,0.0642620176076889,0.8709916472434998,0.11567162722349168,0.642181932926178,0.763921856880188,0.8709916472434998,0.25519776344299316,0.1623193770647049,0.9371069073677064,0.8999999761581421,0.763921856880188,0.7252641320228577,0.1875,0.5965284705162048,0.7776068449020386,0.08756668865680695,0.10000000149011612,0.8826582431793213,0.0,0.1205357164144516,0.3034159541130066,0.13440558314323425,0.005992422346025705,0.1335631161928177,0.894641637802124,0.7271267771720886,0.7707036137580872,0.736122190952301,0.05393180251121521,0.029411764815449715,0.8962405920028687,0.1205357164144516,0.010786360129714012,0.8587896227836609,0.5783581733703613,0.84375,0.7776068449020386,0.736122190952301,0.0,0.007575757801532745,0.49061119556427,0.7707036137580872,0.8622555136680603,0.8826582431793213,0.5673883557319641,13,0.01,0.07623187452554703,0.004347825888544321,0.04475511237978935,0.1184210553765297,0.642181932926178,0.10619468986988068,0.21259842813014984,0.093385212123394,0.8999999761581421,0.21259842813014984,0.37068066000938416,0.25,0.1882352977991104,0.056521739810705185,0.8622555136680603,0.5615941882133484,0.894641637802124,0.20769229531288147,0.1917054653167725,0.4333333373069763,0.800000011920929,0.05286343768239021,0.05923524126410484,0.07579462230205536
smart_init_box_kenn_top_down_adapter_bert_ms,2,rla5dxtu,0.9333333373069764,0.08187134563922882,0.4333333373069763,0.7333333492279053,0.08587271720170975,0.8433558940887451,0.1537805199623108,0.5587568283081055,0.7621557712554932,0.8433558940887451,0.25253140926361084,0.15207594633102417,0.9371069073677064,0.9333333373069764,0.7621557712554932,0.7872238159179688,0.15094339847564697,0.7439671754837036,0.8030272722244263,0.09504755586385728,0.09574468433856964,0.870630145072937,0.06878306716680527,0.08187134563922882,0.2471463829278946,0.11913463473320007,0.008007615804672241,0.11887073516845705,0.899727463722229,0.7993579506874084,0.7820578813552856,0.680972158908844,0.06854557991027832,0.20588235557079315,0.8962405920028687,0.08187134563922882,0.01434000674635172,0.8587896227836609,0.7350746393203735,0.875,0.8030272722244263,0.680972158908844,0.03735632076859474,0.03703703731298447,0.4099882245063782,0.7820578813552856,0.8716188073158264,0.870630145072937,0.7312091588973999,13,0.02,0.06485028564929962,0.020348837599158287,0.03346478193998337,0.08187134563922882,0.5587568283081055,0.08211144059896469,0.1505376398563385,0.11827956885099412,0.9333333373069764,0.1505376398563385,0.277169406414032,0.25,0.1505376398563385,0.05202312022447586,0.8716188073158264,0.7246376872062683,0.899727463722229,0.14973263442516327,0.14616964757442474,0.6000000238418579,0.9333333373069764,0.06432748585939407,0.04950101673603058,0.06474587321281433
smart_init_box_kenn_bottom_up_adapter_bert_ms,2,xun7gjc9,0.7666666507720947,0.10360360145568848,0.0,0.4000000059604645,0.06343284249305725,0.8719875812530518,0.1141791120171547,0.6448699831962585,0.7639119029045105,0.8719875812530518,0.25451135635375977,0.1622617244720459,0.9371069073677064,0.8666666746139526,0.7639119029045105,0.7223823070526123,0.18972331285476685,0.5898618102073669,0.7764574289321899,0.0872187465429306,0.10116731375455856,0.8830704092979431,0.0,0.12162162363529204,0.3051420748233795,0.13409607112407684,0.005915100686252117,0.13356612622737885,0.894438624382019,0.7239165306091309,0.7701336145401001,0.7377326488494873,0.05323590710759163,0.029411764815449715,0.8962405920028687,0.11711711436510086,0.010647181421518326,0.8587896227836609,0.5708954930305481,0.84375,0.7764574289321899,0.7377326488494873,0.0,0.007751938421279192,0.4979834258556366,0.7701336145401001,0.8618393540382385,0.8830704092979431,0.5599809288978577,13,0.01,0.07616781443357468,0.004464285913854837,0.04587489366531372,0.119999997317791,0.6448699831962585,0.10762331634759904,0.2142857164144516,0.09486165642738342,0.8999999761581421,0.2063492089509964,0.3799551725387573,0.25,0.1825396716594696,0.05726872384548187,0.8618393540382385,0.554347813129425,0.894438624382019,0.21011672914028168,0.193313330411911,0.4333333373069763,0.800000011920929,0.053811658173799515,0.06012535095214844,0.07593052089214325
smart_init_box_kenn_hybrid_adapter_bert_ms,1,16r1nc2e,0.9666666388511658,0.10622710734605788,0.2666666805744171,0.8999999761581421,0.07951907813549042,0.860375702381134,0.14292259514331818,0.6082653999328613,0.764136016368866,0.860375702381134,0.2661961615085602,0.1635615974664688,0.9371069073677064,0.8999999761581421,0.764136016368866,0.7752161026000977,0.17218543589115143,0.7146167159080505,0.7979668378829956,0.09359777718782424,0.09836065769195557,0.8790653944015503,0.05263157933950424,0.10294117778539658,0.287224680185318,0.13970360159873962,0.007415139582008123,0.13941605389118197,0.8985850811004639,0.7849116921424866,0.7806851267814636,0.7158759236335754,0.0657620057463646,0.23529411852359772,0.8962405920028687,0.09890110045671464,0.013327507302165031,0.8587896227836609,0.7052238583564758,0.71875,0.7979668378829956,0.7158759236335754,0.029197080060839653,0.05161290243268013,0.43132534623146057,0.7806851267814636,0.8697461485862732,0.8790653944015503,0.6985974907875061,12,0.01,0.07761212438344955,0.028985507786273956,0.03607438504695892,0.08394160866737366,0.6082653999328613,0.09558823704719543,0.18543045222759247,0.1770491898059845,0.9333333373069764,0.1782178282737732,0.29878321290016174,0.25,0.19141915440559387,0.05454545468091965,0.8697461485862732,0.6920289993286133,0.8985850811004639,0.15032680332660675,0.17577283084392548,0.5,0.8666666746139526,0.0981818214058876,0.05207720771431923,0.07751623541116714
smart_init_box_kenn_top_down_adapter_bert_ms,1,ype7k37r,1.0,0.0517241396009922,0.9333333373069764,0.9333333373069764,0.11152569949626924,0.7850475311279297,0.1994847059249878,0.4415125846862793,0.759855329990387,0.7850475311279297,0.2417372614145279,0.1387336552143097,0.9371069073677064,0.9666666388511658,0.759855329990387,0.8703169822692871,0.09555189311504364,0.9386240243911744,0.8365888595581055,0.1050800234079361,0.09492634981870653,0.8414064645767212,0.09210526198148727,0.05043478310108185,0.18152296543121335,0.09503349661827087,0.01039975229650736,0.09501273930072784,0.9064834117889404,0.8972712755203247,0.7963780164718628,0.5889689922332764,0.0880306214094162,0.7941176295280457,0.8962405920028687,0.05000000074505806,0.01860191486775875,0.8587896227836609,0.9440298080444336,1.0,0.8365888595581055,0.5889689922332764,0.04844290763139725,0.08780487626791,0.293876051902771,0.7963780164718628,0.8843112587928772,0.8414064645767212,0.947494626045227,13,0.01,0.05002552270889282,0.046471599489450455,0.02134462259709835,0.05536332353949547,0.4415125846862793,0.050259966403245926,0.09586777538061142,0.0906148925423622,0.9666666388511658,0.09508196264505386,0.17678514122962952,0.25,0.09836065024137496,0.04991394281387329,0.8843112587928772,0.945652186870575,0.9064834117889404,0.10491804033517838,0.1009754315018654,0.9666666388511658,0.9666666388511658,0.0476190485060215,0.035481903702020645,0.05001916363835335
smart_init_box_kenn_bottom_up_adapter_bert_ms,1,husz0q5g,0.9666666388511658,0.1070110723376274,0.20000000298023224,0.8999999761581421,0.07851368188858032,0.8612005710601807,0.14114536345005035,0.6102264523506165,0.7640730142593384,0.8612005710601807,0.2650405466556549,0.16319620609283447,0.9371069073677064,0.8999999761581421,0.7640730142593384,0.7718539834022522,0.17449665069580078,0.705008864402771,0.796310305595398,0.09319183975458144,0.09933774918317796,0.8793568015098572,0.039867110550403595,0.10408922284841536,0.2877442538738251,0.13883109390735626,0.007321387529373169,0.1385919600725174,0.8982951045036316,0.7800962924957275,0.7798586487770081,0.7170199751853943,0.06506611406803131,0.20588235557079315,0.8962405920028687,0.09963099658489229,0.013161781243979933,0.8587896227836609,0.6977611780166626,0.71875,0.796310305595398,0.7170199751853943,0.02214022167026997,0.04575163498520851,0.43899714946746826,0.7798586487770081,0.8691219091415405,0.8793568015098572,0.6879221200942993,12,0.01,0.07720611989498138,0.025735294446349144,0.03703317046165466,0.08518518507480621,0.6102264523506165,0.0970149263739586,0.1872909665107727,0.1782178282737732,0.9333333373069764,0.17940199375152588,0.30672430992126465,0.25,0.1926910430192947,0.05514705926179886,0.8691219091415405,0.6811594367027283,0.8982951045036316,0.15231788158416748,0.17640653252601624,0.5,0.8666666746139526,0.09890110045671464,0.05300348252058029,0.07714402675628662
smart_init_box_kenn_hybrid_adapter_bert_ms,0,m9fpcbsl,0.8999999761581421,0.1080000028014183,0.20000000298023224,0.5666666626930237,0.07302030920982361,0.865877091884613,0.13096469640731812,0.6243997812271118,0.7639436721801758,0.865877091884613,0.2601127326488495,0.1624463051557541,0.9371069073677064,0.8666666746139526,0.7639436721801758,0.7478386163711548,0.16487455368041992,0.6522760391235352,0.787218451499939,0.0902922749519348,0.12056738138198853,0.880966067314148,0.04270463064312935,0.1120000034570694,0.29402562975883484,0.13621531426906586,0.006809131242334843,0.13586097955703735,0.8965901732444763,0.7544141411781311,0.7754064202308655,0.7255448698997498,0.05915101245045662,0.1764705926179886,0.8962405920028687,0.1040000021457672,0.01221243478357792,0.8587896227836609,0.634328305721283,0.6875,0.787218451499939,0.7255448698997498,0.023904383182525635,0.0416666641831398,0.4712467491626739,0.7754064202308655,0.8657927513122559,0.880966067314148,0.629330039024353,12,0.01,0.07637292146682739,0.023622047156095505,0.04153522104024887,0.08799999952316284,0.6243997812271118,0.0923694744706154,0.20000000298023224,0.12142857164144516,0.9333333373069764,0.18571430444717407,0.34401214122772217,0.25,0.19285713136196136,0.0674603208899498,0.8657927513122559,0.6231883764266968,0.8965901732444763,0.1560283750295639,0.1825951784849167,0.5666666626930237,0.7666666507720947,0.06800000369548798,0.056897226721048355,0.076241135597229
smart_init_box_kenn_top_down_adapter_bert_ms,0,u43l87dy,1.0,0.058252427726984024,0.8666666746139526,0.8333333134651184,0.10530680418014526,0.8024271726608276,0.18901658058166504,0.4683739840984345,0.7605670094490051,0.8024271726608276,0.2471691071987152,0.14286136627197266,0.9371069073677064,0.9666666388511658,0.7605670094490051,0.8611911535263062,0.10622711479663847,0.915891170501709,0.8326693773269653,0.10397819429636002,0.10488245636224748,0.850980281829834,0.09541284292936324,0.056420233100652695,0.19742490351200104,0.1031174510717392,0.009819841012358664,0.1031053364276886,0.9057875275611876,0.8860353231430054,0.7949866056442261,0.6120447516441345,0.08594293892383575,0.7647058963775635,0.8962405920028687,0.05576923117041588,0.01762576214969158,0.8587896227836609,0.921641767024994,0.96875,0.8326693773269653,0.6120447516441345,0.050485435873270035,0.09403255581855774,0.301547646522522,0.7949866056442261,0.8828547596931458,0.850980281829834,0.9222358465194702,13,0.01,0.054611869156360626,0.05009634047746658,0.022067580372095108,0.06019417569041252,0.4683739840984345,0.05620155110955238,0.10661764442920683,0.09191177040338516,0.9666666388511658,0.10545454174280168,0.18277297914028168,0.25,0.11009173840284348,0.05544932931661606,0.8828547596931458,0.9202898740768432,0.9057875275611876,0.11334552615880966,0.11108875274658205,0.9666666388511658,0.9666666388511658,0.048638131469488144,0.03640815615653992,0.05461191013455391
smart_init_box_kenn_bottom_up_adapter_bert_ms,0,rwqpwrz9,0.8999999761581421,0.10931174457073212,0.10000000149011612,0.5666666626930237,0.07365701347589493,0.8667532801628113,0.13178320229053497,0.6265259981155396,0.7638188600540161,0.8667532801628113,0.2581453323364258,0.1617220640182495,0.9371069073677064,0.8666666746139526,0.7638188600540161,0.7435158491134644,0.16727273166179657,0.6393349170684814,0.784987211227417,0.0897703617811203,0.12186379730701448,0.8812370896339417,0.02158273383975029,0.11382114142179488,0.2941919267177582,0.13459649682044983,0.006868503522127867,0.13423891365528107,0.896213173866272,0.7479935884475708,0.7742583751678467,0.7266847491264343,0.05828114226460457,0.14705882966518402,0.8962405920028687,0.10483870655298232,0.012288762256503103,0.8587896227836609,0.625,0.6875,0.784987211227417,0.7266847491264343,0.012096773833036424,0.035211268812417984,0.4784034192562103,0.7742583751678467,0.8649604916572571,0.8812370896339417,0.6149510145187378,12,0.01,0.07556819170713425,0.019999999552965164,0.04257906228303909,0.08906882256269455,0.6265259981155396,0.09387755393981934,0.20289857685565948,0.12274368107318878,0.9333333373069764,0.18705034255981445,0.3526577055454254,0.25,0.19494585692882535,0.06827308982610703,0.8649604916572571,0.6086956262588501,0.896213173866272,0.1577060967683792,0.18310412764549255,0.5666666626930237,0.7666666507720947,0.06882590800523758,0.0577613040804863,0.07543780654668808
smart_init_box_adapter_bert_ms,2,fe1xr552,0.9333333373069764,0.08235294371843338,0.4000000059604645,0.699999988079071,0.0849398821592331,0.8427952527999878,0.15220260620117188,0.5581023693084717,0.7620927095413208,0.8427952527999878,0.2518128454685211,0.1517106294631958,0.9371069073677064,0.9333333373069764,0.7620927095413208,0.7857828140258789,0.1505376398563385,0.7402417659759521,0.8023849725723267,0.0948735848069191,0.09448818862438202,0.8702770471572876,0.06315789371728897,0.08187134563922882,0.24622243642807007,0.11839475482702257,0.007920629344880581,0.1180308535695076,0.8996114730834961,0.7977527976036072,0.781719982624054,0.6804224252700806,0.06819763779640198,0.23529411852359772,0.8962405920028687,0.08211144059896469,0.014192866161465645,0.8587896227836609,0.7313432693481445,0.875,0.8023849725723267,0.6804224252700806,0.034285712987184525,0.04221636056900024,0.4088468551635742,0.781719982624054,0.8714107275009155,0.8702770471572876,0.7270697355270386,13,0.02,0.06444437801837921,0.023188406601548195,0.033360399305820465,0.08163265138864517,0.5581023693084717,0.08187134563922882,0.1505376398563385,0.11290322244167328,0.9333333373069764,0.15094339847564697,0.27630484104156494,0.25,0.15135134756565094,0.05128205195069313,0.8714107275009155,0.7210144996643066,0.8996114730834961,0.14933332800865173,0.14557702839374542,0.6000000238418579,0.9333333373069764,0.061403509229421616,0.04936321079730987,0.06427648663520813
smart_init_box_adapter_bert_ms,1,5zuoe17c,1.0,0.05102040991187096,0.9333333373069764,0.9333333373069764,0.1104581207036972,0.7826951146125793,0.19809813797473907,0.4383759200572967,0.7598575353622437,0.7826951146125793,0.2421550303697586,0.1387462019920349,0.9371069073677064,0.9666666388511658,0.7598575353622437,0.8760806322097778,0.09477124363183977,0.9507808685302734,0.8386848568916321,0.10577592253684998,0.09661835432052612,0.840252697467804,0.09120520949363708,0.04974270984530449,0.18053552508354187,0.0951257050037384,0.010300200432538986,0.0951184406876564,0.906947374343872,0.903691828250885,0.7973275780677795,0.5863542556762695,0.08942241221666336,0.8823529481887817,0.8962405920028687,0.048986487090587616,0.018472617492079735,0.8587896227836609,0.9589552283287048,1.0,0.8386848568916321,0.5863542556762695,0.04794520512223244,0.09600000083446504,0.2770073115825653,0.7973275780677795,0.8851435780525208,0.840252697467804,0.9610021710395812,13,0.01,0.05003945529460907,0.05076142027974129,0.01986281201243401,0.05432937294244766,0.4383759200572967,0.0498281791806221,0.0946166291832924,0.08945687860250473,0.9666666388511658,0.09324759244918825,0.16451215744018555,0.25,0.09708738327026369,0.05076142027974129,0.8851435780525208,0.9601449370384216,0.906947374343872,0.10305958241224288,0.10028500109910964,1.0,0.9666666388511658,0.0469798669219017,0.03344521299004555,0.05003776401281357
