name,instance,run_id,test_incremental_only/macro_example/f1,test/micro/f1,test_incremental_only/macro_types/recall,test_incremental_CONTACT_INFO/macro_types/f1,test_incremental/macro_types/precision,test_incremental/macro_example/recall,test_incremental_only/macro_example/precision,test/micro/recall,test/macro_types/recall,test_incremental_CONTACT_INFO-url/macro_types/recall,test/macro_example/precision,test_incremental_CONTACT_INFO-url/macro_types/precision,test_incremental_only/micro/recall,test_incremental_only/macro_example/recall,test_incremental_CONTACT_INFO/macro_types/recall,test_incremental/macro_example_exclusive/precision,threshold_incremental,test_pretraining/micro/f1,test_pretraining/macro_types/f1,test_pretraining/micro/precision,test_pretraining/macro_types/recall,test_pretraining/macro_example/recall,test/macro_example/recall,test_incremental/macro_types/f1,test_incremental_only/macro_types/precision,test_incremental/micro/f1,test_incremental/macro_example_exclusive/f1,test_incremental_only/macro_example_exclusive/precision,epoch,test/macro_types/precision,test_incremental_only/macro_types/f1,test_pretraining/macro_example/precision,test_incremental_CONTACT_INFO/macro_types/precision,test/macro_types/f1,test_incremental_only/macro_example_exclusive/recall,test_incremental/macro_example/precision,test/micro/precision,test_incremental/macro_types/recall,test_pretraining/macro_example/f1,test_incremental/micro/precision,test_pretraining/micro/recall,test_incremental_only/micro/f1,test_incremental_only/micro/precision,threshold_pretraining,test_incremental/macro_example_exclusive/recall,test_incremental_CONTACT_INFO-url/macro_types/f1,test_incremental/micro/recall,test_incremental/macro_example/f1,test_pretraining/macro_types/precision,test_incremental_only/macro_example_exclusive/f1,test/macro_example/f1
no_init_kenn_hybrid_adapter_bert_ms,0,jrhxkk6l,0.02733270451426506,0.8255813717842102,0.9666666388511658,0.7567567229270935,0.6404040455818176,0.02686145156621933,0.02733270451426506,0.8714801669120789,0.8872675895690918,0.9666666388511658,0.8161325454711914,0.644444465637207,0.9666666388511658,0.02733270451426506,0.9333333373069764,1.0,0.38,0.8255813717842102,0.8429153561592102,0.7842755317687988,0.8872675895690918,0.8608231544494629,0.8608231544494629,0.7650682926177979,0.644444465637207,0.7651007175445557,0.9743589758872986,0.9666666984558104,16,0.802786111831665,0.7733333110809326,0.8161325454711914,0.6363636255264282,0.8429153561592102,0.9666666984558104,0.02827521041035652,0.7842755317687988,0.949999988079071,0.837882399559021,0.6404494643211365,0.8714801669120789,0.7733333110809326,0.644444465637207,0.25,0.9500000476837158,0.7733333110809326,0.949999988079071,0.02755020558834076,0.802786111831665,0.9666666984558104,0.837882399559021
no_init_kenn_top_down_adapter_bert_ms,0,gxkxydbf,0.02733270451426506,0.8252991437911987,0.9666666388511658,0.7567567229270935,0.633399248123169,0.02686145156621933,0.02733270451426506,0.8714801669120789,0.8872675895690918,0.9666666388511658,0.8161325454711914,0.6304348111152649,0.9666666388511658,0.02733270451426506,0.9333333373069764,1.0,0.4,0.8252991437911987,0.8424608111381531,0.7837662100791931,0.8872675895690918,0.8608231544494629,0.8608231544494629,0.760047435760498,0.6304348111152649,0.7599999904632568,0.9743589758872986,0.9666666984558104,15,0.8019620180130005,0.7631579041481018,0.8161325454711914,0.6363636255264282,0.8424608111381531,0.9666666984558104,0.02827521041035652,0.7837662100791931,0.949999988079071,0.837882399559021,0.6333333253860474,0.8714801669120789,0.7631579041481018,0.6304348111152649,0.25,0.9500000476837158,0.7631579041481018,0.949999988079071,0.02755020558834076,0.8019620180130005,0.9666666984558104,0.837882399559021
no_init_kenn_bottom_up_adapter_bert_ms,0,vpk9nd1x,0.02733270451426506,0.8252991437911987,0.9666666388511658,0.7567567229270935,0.633399248123169,0.02686145156621933,0.02733270451426506,0.8714801669120789,0.8872675895690918,0.9666666388511658,0.8161325454711914,0.6304348111152649,0.9666666388511658,0.02733270451426506,0.9333333373069764,1.0,0.19,0.8252991437911987,0.8424608111381531,0.7837662100791931,0.8872675895690918,0.8608231544494629,0.8608231544494629,0.760047435760498,0.6304348111152649,0.7599999904632568,0.9743589758872986,0.9666666984558104,15,0.8019620180130005,0.7631579041481018,0.8161325454711914,0.6363636255264282,0.8424608111381531,0.9666666984558104,0.02827521041035652,0.7837662100791931,0.949999988079071,0.837882399559021,0.6333333253860474,0.8714801669120789,0.7631579041481018,0.6304348111152649,0.25,0.9500000476837158,0.7631579041481018,0.949999988079071,0.02755020558834076,0.8019620180130005,0.9666666984558104,0.837882399559021
no_init_kenn_horizontal_adapter_bert_ms,0,qdjeiwun,0.02733270451426506,0.8244535326957703,0.9666666388511658,0.7567567229270935,0.6141002178192139,0.02686145156621933,0.02733270451426506,0.8714801669120789,0.8872675895690918,0.9666666388511658,0.8147188425064087,0.5918367505073547,0.9666666388511658,0.02733270451426506,0.9333333373069764,1.0,0.05,0.8244535326957703,0.841206431388855,0.7822423577308655,0.8872675895690918,0.8608231544494629,0.8608231544494629,0.7459818124771118,0.5918367505073547,0.7450980544090271,0.9743589758872986,0.9666666984558104,15,0.7996915578842163,0.7341772317886353,0.8147188425064087,0.6363636255264282,0.841206431388855,0.9666666984558104,0.02827521041035652,0.7822423577308655,0.949999988079071,0.8371367454528809,0.6129032373428345,0.8714801669120789,0.7341772317886353,0.5918367505073547,0.25,0.9500000476837158,0.7341772317886353,0.949999988079071,0.02755020558834076,0.7996915578842163,0.9666666984558104,0.8371367454528809
smart_init_box_adapter_bert_ms,2,blowkvte,0.02639019675552845,0.8265836238861084,0.9333333373069764,0.8115941882133484,0.6771562099456787,0.02639019675552845,0.0263901986181736,0.8620938658714294,0.8772523403167725,0.9333333373069764,0.826578676700592,0.6363636255264282,0.9333333373069764,0.0263901986181736,0.9333333373069764,0.9666666984558104,0.54,0.8265836238861084,0.8485472202301025,0.7938829660415649,0.8772523403167725,0.8546968698501587,0.8546968698501587,0.7848699688911438,0.6363636255264282,0.7832167744636536,0.9497076869010924,0.9333333969116212,17,0.8216611742973328,0.7567567229270935,0.826578676700592,0.7179487347602844,0.8485472202301025,0.9333333969116212,0.02733270451426506,0.7938829660415649,0.9333333373069764,0.8404026031494141,0.6746987700462341,0.8620938658714294,0.7567567229270935,0.6363636255264282,0.175,0.9333333969116212,0.7567567229270935,0.9333333373069764,0.026853181421756744,0.8216611742973328,0.9333333969116212,0.8404026031494141
smart_init_box_adapter_bert_ms,1,gnlf4582,0.02639019675552845,0.8277296423912048,0.9333333373069764,0.8115941882133484,0.7089743614196777,0.02639019675552845,0.02639019675552845,0.8620938658714294,0.8772523403167725,0.9333333373069764,0.8281494975090027,0.699999988079071,0.9333333373069764,0.02639019675552845,0.9333333373069764,0.9333333969116212,0.49,0.8277296423912048,0.8505390286445618,0.7960000038146973,0.8772523403167725,0.8546968102455139,0.8546968102455139,0.8058287501335144,0.699999988079071,0.8057554364204407,0.9333333969116212,0.9333333969116212,7,0.8254045248031616,0.7999999523162842,0.8281494975090027,0.7179487347602844,0.8505390286445618,0.9333333969116212,0.02639019675552845,0.7960000038146973,0.9333333373069764,0.8412137627601624,0.7088607549667358,0.8620938658714294,0.7999999523162842,0.699999988079071,0.175,0.9333333969116212,0.7999999523162842,0.9333333373069764,0.02639019675552845,0.8254045248031616,0.9333333969116212,0.8412137627601624
smart_init_box_adapter_bert_ms,0,sgth7pxv,0.02450518310070038,0.8269163966178894,0.8666666746139526,0.8115941882133484,0.7010796070098877,0.02544769085943699,0.02450518310070038,0.860649824142456,0.8733307123184204,0.8666666746139526,0.8275212049484253,0.6842105388641357,0.8666666746139526,0.02450518310070038,0.9333333373069764,0.9333333969116212,0.73,0.8269163966178894,0.8482003211975098,0.7957276105880737,0.8733307123184204,0.8537542819976807,0.8537542819976807,0.7881826758384705,0.6842105388641357,0.7883211970329285,0.9163637161254884,0.8666667342185974,17,0.8244757056236267,0.7647058963775635,0.8275212049484253,0.7179487347602844,0.8482003211975098,0.8666667342185974,0.02639019675552845,0.7957276105880737,0.8999999761581421,0.8404330611228943,0.701298713684082,0.860649824142456,0.7647058963775635,0.6842105388641357,0.175,0.9000000953674316,0.7647058963775635,0.8999999761581421,0.025910375639796257,0.8244757056236267,0.8666667342185974,0.8404330611228943
smart_init_classifier_adapter_bert_ms,2,26qd9xzg,0.02544768713414669,0.8253424763679504,0.8999999761581421,0.7567567229270935,0.6474500894546509,0.02591894194483757,0.02544768899679184,0.8700361251831055,0.8833460211753845,0.8999999761581421,0.8155041933059692,0.6585366129875183,0.8999999761581421,0.02544768899679184,0.9333333373069764,0.9333333969116212,0.8200000000000001,0.8253424763679504,0.8415963649749756,0.7850162982940674,0.8833460211753845,0.8597235083580017,0.8597235083580017,0.7588895559310913,0.6585366129875183,0.7586207389831543,0.9249250292778016,0.9000000953674316,5,0.8036150932312012,0.7605634331703186,0.8155041933059692,0.6363636255264282,0.8415963649749756,0.9000000953674316,0.02639019675552845,0.7850162982940674,0.9166666269302368,0.8370302319526672,0.6470588445663452,0.8700361251831055,0.7605634331703186,0.6585366129875183,0.25,0.9166667461395264,0.7605634331703186,0.9166666865348816,0.026152445003390312,0.8036150932312012,0.9000000953674316,0.8370302319526672
smart_init_classifier_adapter_bert_ms,1,1fxo7po7,0.02544768713414669,0.8259081244468689,0.8999999761581421,0.7567567229270935,0.6643356680870056,0.02591894194483757,0.02544768899679184,0.8700361251831055,0.8833460211753845,0.8999999761581421,0.8158184289932251,0.692307710647583,0.8999999761581421,0.02544768899679184,0.9333333373069764,0.9333333969116212,0.8300000000000001,0.8259081244468689,0.8426844477653503,0.7860404253005981,0.8833460211753845,0.8597235083580017,0.8597235083580017,0.7703649401664734,0.692307710647583,0.7692307829856873,0.9249250292778016,0.9000000953674316,5,0.8056015968322754,0.782608687877655,0.8158184289932251,0.6363636255264282,0.8426844477653503,0.9000000953674316,0.02639019675552845,0.7860404253005981,0.9166666269302368,0.8371957540512085,0.6626505851745605,0.8700361251831055,0.782608687877655,0.692307710647583,0.25,0.9166667461395264,0.782608687877655,0.9166666865348816,0.026152445003390312,0.8056015968322754,0.9000000953674316,0.8371957540512085
smart_init_classifier_adapter_bert_ms,0,93j346kt,0.023562677204608917,0.8256691694259644,0.8333333134651184,0.7567567229270935,0.6753246784210205,0.02497643604874611,0.023562677204608917,0.8685920834541321,0.8794244527816772,0.8333333134651184,0.8158969283103943,0.7142857313156128,0.8333333134651184,0.023562677204608917,0.9333333373069764,0.9333333969116212,0.87,0.8256691694259644,0.841599702835083,0.7867887616157532,0.8794244527816772,0.8590951561927795,0.8590951561927795,0.7654492855072021,0.7142857313156128,0.7625898718833923,0.9076452851295472,0.8333333730697632,5,0.8068944215774536,0.7692307233810425,0.8158969283103943,0.6363636255264282,0.841599702835083,0.8333333730697632,0.02639019675552845,0.7867887616157532,0.8833333253860474,0.8369389772415161,0.6708860993385315,0.8685920834541321,0.7692307233810425,0.7142857313156128,0.25,0.8833333849906921,0.7692307233810425,0.8833333253860474,0.025663860142230988,0.8068944215774536,0.833333432674408,0.8369389772415161
