name,instance,run_id,test_incremental/macro_example/recall,test_incremental_only/macro_types/recall,test/macro_types/f1,test_incremental/micro/precision,test_incremental/micro/f1,test_incremental_rail/macro_types/f1,test_incremental_only/macro_example/f1,test_incremental_only/macro_types/f1,test_incremental/macro_types/precision,test/macro_example/recall,test_incremental_rail-railway/macro_types/f1,test_incremental_only/macro_example/precision,test_incremental_only/macro_example_exclusive/precision,test_incremental/macro_example/precision,test_incremental_rail-railway/macro_types/recall,test_incremental/micro/recall,test_incremental_only/micro/f1,test_incremental/macro_example_exclusive/f1,test/micro/f1,test/micro/recall,threshold_incremental,test_incremental_rail/macro_types/recall,test_pretraining/micro/f1,test_incremental_only/micro/precision,test_incremental/macro_example_exclusive/precision,test/macro_example/f1,test_pretraining/macro_example/recall,test_pretraining/macro_example/precision,test_incremental_only/macro_example_exclusive/f1,test_incremental_rail-railway/macro_types/precision,test/macro_types/precision,test_pretraining/macro_example/f1,threshold_pretraining,test_incremental_only/macro_types/precision,test_incremental/macro_example_exclusive/recall,test_pretraining/micro/recall,test_pretraining/micro/precision,test_pretraining/macro_types/precision,test_pretraining/macro_types/recall,test_incremental_only/macro_example/recall,test/macro_example/precision,test_incremental/macro_example/f1,test_incremental/macro_types/f1,test_incremental_only/micro/recall,test_incremental_only/macro_example_exclusive/recall,test/macro_types/recall,test_pretraining/macro_types/f1,test/micro/precision,test_incremental_rail/macro_types/precision,epoch,test_incremental/macro_types/recall
no_init_kenn_bottom_up_adapter_bert_ms,2,3usarvwo,0.006437021307647228,0.800000011920929,0.8805127143859863,0.8409090638160706,0.7115384340286255,0.604651153087616,0.008350730873644352,0.7868852615356445,0.8870967626571655,0.915025532245636,0.7868852615356445,0.008350730873644352,0.8000000715255737,0.008350730873644352,0.800000011920929,0.6166666746139526,0.7868852615356445,0.6964706182479858,0.9054935574531556,0.898245632648468,0.93,0.4333333373069763,0.9054935574531556,0.774193525314331,0.8000000715255737,0.9213833212852478,0.915025532245636,0.9278299808502196,0.8000000715255737,0.774193525314331,0.901687502861023,0.9213833212852478,0.375,0.774193525314331,0.6166666746139526,0.898245632648468,0.9128593802452089,0.901687502861023,0.8603095412254333,0.008350730873644352,0.9278299808502196,0.007270047906786203,0.7275652885437012,0.800000011920929,0.8000000715255737,0.8603095412254333,0.8805127143859863,0.9128593802452089,1.0,42,0.6166666746139526
no_init_kenn_hybrid_adapter_bert_ms,1,1je7y8vd,0.006784969009459019,0.8666666746139526,0.8820927739143372,0.9069767594337464,0.7572815418243408,0.604651153087616,0.009046625345945358,0.8666666746139526,0.9333333373069764,0.9152575135231018,0.8666666746139526,0.009046625345945358,0.8666667342185974,0.009046625345945358,0.8666666746139526,0.6499999761581421,0.8666666746139526,0.7428571581840515,0.906035840511322,0.8986842036247253,0.99,0.4333333373069763,0.906035840511322,0.8666666746139526,0.8666667342185974,0.9218440055847168,0.9152575135231018,0.9285259246826172,0.8666667342185974,0.8666666746139526,0.9035369753837584,0.9218440055847168,0.375,0.8666666746139526,0.6500000357627869,0.8986842036247253,0.9135087132453918,0.9035369753837584,0.8616428375244141,0.009046625345945358,0.9285259246826172,0.007754250429570675,0.766315758228302,0.8666666746139526,0.8666667342185974,0.8616428375244141,0.8820927739143372,0.9135087132453918,1.0,19,0.6499999761581421
no_init_kenn_top_down_adapter_bert_ms,1,2g9t2fwf,0.006784969009459019,0.8666666746139526,0.8820927739143372,0.9069767594337464,0.7572815418243408,0.604651153087616,0.009046625345945358,0.8666666746139526,0.9333333373069764,0.9152575135231018,0.8666666746139526,0.009046625345945358,0.8666667342185974,0.009046625345945358,0.8666666746139526,0.6499999761581421,0.8666666746139526,0.7428571581840515,0.906035840511322,0.8986842036247253,0.99,0.4333333373069763,0.906035840511322,0.8666666746139526,0.8666667342185974,0.9218440055847168,0.9152575135231018,0.9285259246826172,0.8666667342185974,0.8666666746139526,0.9035369753837584,0.9218440055847168,0.375,0.8666666746139526,0.6500000357627869,0.8986842036247253,0.9135087132453918,0.9035369753837584,0.8616428375244141,0.009046625345945358,0.9285259246826172,0.007754250429570675,0.766315758228302,0.8666666746139526,0.8666667342185974,0.8616428375244141,0.8820927739143372,0.9135087132453918,1.0,19,0.6499999761581421
no_init_kenn_bottom_up_adapter_bert_ms,1,2nbbvaml,0.006784969009459019,0.8666666746139526,0.8820927739143372,0.9069767594337464,0.7572815418243408,0.604651153087616,0.009046625345945358,0.8666666746139526,0.9333333373069764,0.9152575135231018,0.8666666746139526,0.009046625345945358,0.8666667342185974,0.009046625345945358,0.8666666746139526,0.6499999761581421,0.8666666746139526,0.7428571581840515,0.906035840511322,0.8986842036247253,0.98,0.4333333373069763,0.906035840511322,0.8666666746139526,0.8666667342185974,0.9218440055847168,0.9152575135231018,0.9285259246826172,0.8666667342185974,0.8666666746139526,0.9035369753837584,0.9218440055847168,0.375,0.8666666746139526,0.6500000357627869,0.8986842036247253,0.9135087132453918,0.9035369753837584,0.8616428375244141,0.009046625345945358,0.9285259246826172,0.007754250429570675,0.766315758228302,0.8666666746139526,0.8666667342185974,0.8616428375244141,0.8820927739143372,0.9135087132453918,1.0,19,0.6499999761581421
no_init_kenn_hybrid_adapter_bert_ms,0,3cvi9wf7,0.007480863481760025,1.0,0.8815714716911316,0.7413793206214905,0.7288135290145874,0.604651153087616,0.010438413359224796,0.800000011920929,0.8333333730697632,0.9157214164733888,0.800000011920929,0.010438413359224796,1.0,0.010438413359224796,1.0,0.7166666388511658,0.800000011920929,0.8349515199661255,0.9054188132286072,0.8995614051818848,0.47,0.4333333373069763,0.9054188132286072,0.6666666865348816,1.0,0.9215641617774964,0.9157214164733888,0.9274820685386658,1.0,0.6666666865348816,0.8995369672775269,0.9215641617774964,0.375,0.6666666865348816,0.7166667580604553,0.8995614051818848,0.9113530516624452,0.8995369672775269,0.864309549331665,0.010438413359224796,0.9274820685386658,0.008715569041669369,0.7706093192100525,1.0,1.0,0.864309549331665,0.8815714716911316,0.9113530516624452,1.0,26,0.7166666984558105
no_init_kenn_top_down_adapter_bert_ms,0,131r7qdb,0.007480863481760025,1.0,0.87636798620224,0.17408907413482666,0.2801302969455719,0.604651153087616,0.010438413359224796,0.22727273404598236,0.5641025900840759,0.9157214164733888,0.22727273404598236,0.010438413359224796,1.0,0.010438413359224796,1.0,0.7166666388511658,0.22727273404598236,0.8349515199661255,0.8869189620018005,0.8995614051818848,0.03,0.4333333373069763,0.8869189620018005,0.12820513546466827,1.0,0.9101730585098268,0.9157214164733888,0.904691517353058,1.0,0.12820513546466827,0.8887677192687988,0.9101730585098268,0.375,0.12820513546466827,0.7166667580604553,0.8995614051818848,0.874626874923706,0.8887677192687988,0.864309549331665,0.010438413359224796,0.904691517353058,0.008715569041669369,0.6312979459762573,1.0,1.0,0.864309549331665,0.87636798620224,0.874626874923706,1.0,26,0.7166666984558105
no_init_kenn_bottom_up_adapter_bert_ms,0,28dmu541,0.007480863481760025,1.0,0.8766172528266907,0.2067307680845261,0.3208955228328705,0.604651153087616,0.010438413359224796,0.2666666805744171,0.5769230723381042,0.9157214164733888,0.2666666805744171,0.010438413359224796,1.0,0.010438413359224796,1.0,0.7166666388511658,0.2666666805744171,0.8349515199661255,0.8906741738319397,0.8995614051818848,0.01,0.4333333373069763,0.8906741738319397,0.1538461595773697,1.0,0.9126433730125428,0.9157214164733888,0.9095859527587892,1.0,0.1538461595773697,0.8892805576324463,0.9126433730125428,0.375,0.1538461595773697,0.7166667580604553,0.8995614051818848,0.8819608688354492,0.8892805576324463,0.864309549331665,0.010438413359224796,0.9095859527587892,0.008715569041669369,0.6392467617988586,1.0,1.0,0.864309549331665,0.8766172528266907,0.8819608688354492,1.0,26,0.7166666984558105
smart_init_kenn_hybrid_adapter_bert_ms,2,wlo5qu1l,0.006958942394703627,0.8999999761581421,0.8824829459190369,0.9090909361839294,0.7692307829856873,0.604651153087616,0.009394572116434574,0.8852458596229553,0.9354838728904724,0.9153735041618348,0.8852458596229553,0.009394572116434574,0.9000000953674316,0.009394572116434574,0.8999999761581421,0.6666666865348816,0.8852458596229553,0.7659575343132019,0.9061567187309264,0.898903489112854,0.94,0.4333333373069763,0.9061567187309264,0.8709677457809448,0.9000000953674316,0.9219027757644652,0.9153735041618348,0.9285259246826172,0.9000000953674316,0.8709677457809448,0.9036229848861694,0.9219027757644652,0.375,0.8709677457809448,0.6666667461395264,0.898903489112854,0.9135279655456544,0.9036229848861694,0.8623095154762268,0.009394572116434574,0.9285259246826172,0.007995380088686943,0.7785234451293945,0.8999999761581421,0.9000000953674316,0.8623095154762268,0.8824829459190369,0.9135279655456544,1.0,6,0.6666666269302368
smart_init_kenn_top_down_adapter_bert_ms,2,4qr8igp5,0.006958942394703627,0.8999999761581421,0.88222336769104,0.8888888955116272,0.761904776096344,0.604651153087616,0.009394572116434574,0.8709677457809448,0.921875,0.9153735041618348,0.8709677457809448,0.009394572116434574,0.9000000953674316,0.009394572116434574,0.8999999761581421,0.6666666865348816,0.8709677457809448,0.7659575343132019,0.9060565233230592,0.898903489112854,0.97,0.4333333373069763,0.9060565233230592,0.84375,0.9000000953674316,0.9218170046806335,0.9153735041618348,0.928351879119873,0.9000000953674316,0.84375,0.9030786156654358,0.9218170046806335,0.375,0.84375,0.6666667461395264,0.898903489112854,0.9133244156837464,0.9030786156654358,0.8623095154762268,0.009394572116434574,0.928351879119873,0.007995380088686943,0.7737705111503601,0.8999999761581421,0.9000000953674316,0.8623095154762268,0.88222336769104,0.9133244156837464,1.0,6,0.6666666269302368
smart_init_kenn_bottom_up_adapter_bert_ms,2,sv5w1c99,0.006958942394703627,0.8999999761581421,0.8824829459190369,0.9090909361839294,0.7692307829856873,0.604651153087616,0.009394572116434574,0.8852458596229553,0.9354838728904724,0.9153735041618348,0.8852458596229553,0.009394572116434574,0.9000000953674316,0.009394572116434574,0.8999999761581421,0.6666666865348816,0.8852458596229553,0.7659575343132019,0.9061567187309264,0.898903489112854,0.89,0.4333333373069763,0.9061567187309264,0.8709677457809448,0.9000000953674316,0.9219027757644652,0.9153735041618348,0.9285259246826172,0.9000000953674316,0.8709677457809448,0.9036229848861694,0.9219027757644652,0.375,0.8709677457809448,0.6666667461395264,0.898903489112854,0.9135279655456544,0.9036229848861694,0.8623095154762268,0.009394572116434574,0.9285259246826172,0.007995380088686943,0.7785234451293945,0.8999999761581421,0.9000000953674316,0.8623095154762268,0.8824829459190369,0.9135279655456544,1.0,6,0.6666666269302368
smart_init_kenn_hybrid_adapter_bert_ms,1,f6cjhnus,0.0066109951585531235,0.8333333134651184,0.8816995024681091,0.9047619104385376,0.7450980544090271,0.604651153087616,0.008698677644133568,0.8474575877189636,0.9310344457626344,0.9151415228843688,0.8474575877189636,0.008698677644133568,0.8333333730697632,0.008698677644133568,0.8333333134651184,0.6333333253860474,0.8474575877189636,0.7196969985961914,0.9059149026870728,0.8984649181365967,0.99,0.4333333373069763,0.9059149026870728,0.8620689511299133,0.8333333730697632,0.9216993451118468,0.9151415228843688,0.928351879119873,0.833333432674408,0.8620689511299133,0.90344500541687,0.9216993451118468,0.375,0.8620689511299133,0.6333333253860474,0.8984649181365967,0.9134894013404846,0.90344500541687,0.8609762191772461,0.008698677644133568,0.928351879119873,0.007512494456022978,0.7538574934005737,0.8333333134651184,0.8333333730697632,0.8609762191772461,0.8816995024681091,0.9134894013404846,1.0,6,0.6333333253860474
smart_init_kenn_top_down_adapter_bert_ms,1,3k6r5wkb,0.006784969009459019,0.8666666746139526,0.8820927739143372,0.9069767594337464,0.7572815418243408,0.604651153087616,0.009046625345945358,0.8666666746139526,0.9333333373069764,0.9152575135231018,0.8666666746139526,0.009046625345945358,0.8666667342185974,0.009046625345945358,0.8666666746139526,0.6499999761581421,0.8666666746139526,0.7428571581840515,0.906035840511322,0.8986842036247253,0.99,0.4333333373069763,0.906035840511322,0.8666666746139526,0.8666667342185974,0.9218440055847168,0.9152575135231018,0.9285259246826172,0.8666667342185974,0.8666666746139526,0.9035369753837584,0.9218440055847168,0.375,0.8666666746139526,0.6500000357627869,0.8986842036247253,0.9135087132453918,0.9035369753837584,0.8616428375244141,0.009046625345945358,0.9285259246826172,0.007754250429570675,0.766315758228302,0.8666666746139526,0.8666667342185974,0.8616428375244141,0.8820927739143372,0.9135087132453918,1.0,6,0.6499999761581421
smart_init_kenn_bottom_up_adapter_bert_ms,1,9gvnhd2l,0.0064370217733085155,0.800000011920929,0.8819299936294556,0.9487179517745972,0.747474730014801,0.604651153087616,0.008350730873644352,0.8571428656578064,0.9615384340286256,0.9150255918502808,0.8571428656578064,0.008350730873644352,0.8000000715255737,0.008350730873644352,0.800000011920929,0.6166666746139526,0.8571428656578064,0.6964706182479858,0.9059942960739136,0.898245632648468,0.98,0.4333333373069763,0.9059942960739136,0.9230769276618958,0.8000000715255737,0.9217263460159302,0.9150255918502808,0.9285259246826172,0.8000000715255737,0.9230769276618958,0.9046651721000672,0.9217263460159302,0.375,0.9230769276618958,0.6166666746139526,0.898245632648468,0.9138777256011964,0.9046651721000672,0.8603095412254333,0.008350730873644352,0.9285259246826172,0.007270048372447491,0.7514216303825378,0.800000011920929,0.8000000715255737,0.8603095412254333,0.8819299936294556,0.9138777256011964,1.0,6,0.6166666746139526
smart_init_kenn_hybrid_adapter_bert_ms,0,divflsxa,0.007480863481760025,1.0,0.879666268825531,0.5584415793418884,0.6277372241020203,0.604651153087616,0.010438413359224796,0.6382978558540344,0.734375,0.9157214164733888,0.6382978558540344,0.010438413359224796,1.0,0.010438413359224796,1.0,0.7166666388511658,0.6382978558540344,0.8349515199661255,0.9035242199897766,0.8995614051818848,0.14,0.4333333373069763,0.9035242199897766,0.46875,1.0,0.92038893699646,0.9157214164733888,0.9251043796539308,1.0,0.46875,0.8955786228179932,0.92038893699646,0.375,0.46875,0.7166667580604553,0.8995614051818848,0.9075221419334412,0.8955786228179932,0.864309549331665,0.010438413359224796,0.9251043796539308,0.008715569041669369,0.7254127860069275,1.0,1.0,0.864309549331665,0.879666268825531,0.9075221419334412,1.0,14,0.7166666984558105
smart_init_kenn_top_down_adapter_bert_ms,0,gj9lre9z,0.007480863481760025,1.0,0.8772343397140503,0.2847682237625122,0.4075829684734345,0.604651153087616,0.010438413359224796,0.3571428656578064,0.6086956262588501,0.9157214164733888,0.3571428656578064,0.010438413359224796,1.0,0.010438413359224796,1.0,0.7166666388511658,0.3571428656578064,0.8349515199661255,0.8962202668190002,0.8995614051818848,0.01,0.4333333373069763,0.8962202668190002,0.21739129722118375,1.0,0.9149320721626282,0.9157214164733888,0.9141440391540528,1.0,0.21739129722118375,0.8905514478683472,0.9149320721626282,0.375,0.21739129722118375,0.7166667580604553,0.8995614051818848,0.8929038047790527,0.8905514478683472,0.864309549331665,0.010438413359224796,0.9141440391540528,0.008715569041669369,0.6582832336425781,1.0,1.0,0.864309549331665,0.8772343397140503,0.8929038047790527,1.0,8,0.7166666984558105
smart_init_kenn_bottom_up_adapter_bert_ms,0,v97cgnah,0.007480863481760025,1.0,0.8800493478775024,0.5972222089767456,0.6515151858329773,0.604651153087616,0.010438413359224796,0.6741573214530945,0.7542372941970825,0.9157214164733888,0.6741573214530945,0.010438413359224796,1.0,0.010438413359224796,1.0,0.7166666388511658,0.6741573214530945,0.8349515199661255,0.9040220379829408,0.8995614051818848,0.23,0.4333333373069763,0.9040220379829408,0.508474588394165,1.0,0.9208192825317384,0.9157214164733888,0.9259742498397828,1.0,0.508474588394165,0.8963731527328491,0.9208192825317384,0.375,0.508474588394165,0.7166667580604553,0.8995614051818848,0.908527135848999,0.8963731527328491,0.864309549331665,0.010438413359224796,0.9259742498397828,0.008715569041669369,0.7349721789360046,1.0,1.0,0.864309549331665,0.8800493478775024,0.908527135848999,1.0,14,0.7166666984558105
smart_init_classifier_adapter_bert_ms,2,ys7mfvi2,0.006784969009459019,0.8666666746139526,0.8818262219429016,0.8863636255264282,0.75,0.604651153087616,0.009046625345945358,0.8524589538574219,0.9193547964096068,0.9152575135231018,0.8524589538574219,0.009046625345945358,0.8666667342185974,0.009046625345945358,0.8666666746139526,0.6499999761581421,0.8524589538574219,0.7428571581840515,0.9059357047080994,0.8986842036247253,0.95,0.4333333373069763,0.9059357047080994,0.8387096524238586,0.8666667342185974,0.921758234500885,0.9152575135231018,0.928351879119873,0.8666667342185974,0.8387096524238586,0.9029778242111206,0.921758234500885,0.375,0.8387096524238586,0.6500000357627869,0.8986842036247253,0.9133051037788392,0.9029778242111206,0.8616428375244141,0.009046625345945358,0.928351879119873,0.007754250429570675,0.761562168598175,0.8666666746139526,0.8666667342185974,0.8616428375244141,0.8818262219429016,0.9133051037788392,1.0,6,0.6499999761581421
smart_init_classifier_adapter_bert_ms,1,lgoehzzm,0.0066109951585531235,0.8333333134651184,0.8816995024681091,0.9047619104385376,0.7450980544090271,0.604651153087616,0.008698677644133568,0.8474575877189636,0.9310344457626344,0.9151415824890136,0.8474575877189636,0.008698677644133568,0.8333333730697632,0.008698677644133568,0.8333333134651184,0.6333333253860474,0.8474575877189636,0.7196970582008362,0.9059149026870728,0.8984649181365967,0.98,0.4333333373069763,0.9059149026870728,0.8620689511299133,0.8333333730697632,0.9216994047164916,0.9151415824890136,0.9283519387245178,0.833333432674408,0.8620689511299133,0.90344500541687,0.9216994047164916,0.375,0.8620689511299133,0.6333333849906921,0.8984649181365967,0.9134894013404846,0.90344500541687,0.8609762191772461,0.008698677644133568,0.9283519387245178,0.007512494456022978,0.7538574934005737,0.8333333134651184,0.8333333730697632,0.8609762191772461,0.8816995024681091,0.9134894013404846,1.0,6,0.6333333253860474
smart_init_classifier_adapter_bert_ms,0,kyp9e6ao,0.007480863481760025,1.0,0.8773990869522095,0.304964542388916,0.42786064743995667,0.604651153087616,0.010438413359224796,0.37974682450294495,0.6171875,0.9157214164733888,0.37974682450294495,0.010438413359224796,1.0,0.010438413359224796,1.0,0.7166666388511658,0.37974682450294495,0.8349515199661255,0.897200345993042,0.8995614051818848,0.02,0.4333333373069763,0.897200345993042,0.234375,1.0,0.9157735705375672,0.9157214164733888,0.9158257842063904,1.0,0.234375,0.8908911347389221,0.9157735705375672,0.375,0.234375,0.7166667580604553,0.8995614051818848,0.8948516845703125,0.8908911347389221,0.864309549331665,0.010438413359224796,0.9158257842063904,0.008715569041669369,0.6632174849510193,1.0,1.0,0.864309549331665,0.8773990869522095,0.8948516845703125,1.0,8,0.7166666984558105
