name,instance,run_id,test_pretraining/macro_example/recall,test_incremental/micro/f1,test/macro_types/precision,test_incremental/micro/precision,test_incremental_only/micro/recall,test_pretraining/macro_types/precision,test_incremental/macro_example_exclusive/f1,threshold_pretraining,test_incremental_only/macro_types/precision,test_incremental_geography-mountain/macro_types/f1,test_incremental_geography-island/macro_types/f1,test_incremental_geography/macro_types/precision,test/micro/recall,test/macro_example/precision,test_pretraining/macro_types/recall,test_incremental_geography/macro_types/recall,test/macro_types/f1,test/macro_types/recall,test_pretraining/macro_example/f1,test_incremental_geography-glacier/macro_types/recall,test/micro/precision,test_incremental/macro_example/f1,epoch,test_incremental_only/macro_example/f1,test_incremental_only/macro_example/precision,test_incremental_only/micro/precision,test/micro/f1,test_incremental/micro/recall,test_pretraining/macro_types/f1,test_incremental_only/macro_example_exclusive/precision,test_pretraining/micro/recall,test_incremental/macro_example/recall,test_incremental_only/macro_example_exclusive/recall,test_incremental/macro_example_exclusive/recall,test_incremental_geography-island/macro_types/recall,test_incremental_geography-mountain/macro_types/recall,test_incremental_only/micro/f1,test_incremental/macro_types/f1,test_incremental_only/macro_types/f1,test_incremental/macro_types/precision,test_incremental_only/macro_example_exclusive/f1,test_incremental_only/macro_example/recall,test_incremental/macro_example/precision,test_incremental_geography-glacier/macro_types/f1,test_incremental/macro_example_exclusive/precision,test_incremental_geography-mountain/macro_types/precision,test/macro_example/recall,test_incremental/macro_types/recall,test_incremental_geography/macro_types/f1,test/macro_example/f1,test_pretraining/micro/f1,test_incremental_only/macro_types/recall,threshold_incremental,test_pretraining/macro_example/precision,test_incremental_geography-island/macro_types/precision,test_incremental_geography-glacier/macro_types/precision,test_pretraining/micro/precision
smart_init_kenn_bottom_up_adapter_bert_ms,2,z0446iyc,0.9115460515022278,0.6502242088317871,0.872633159160614,0.5513308048248291,0.6881720423698425,0.872633159160614,0.6701028347015381,0.375,0.3555798828601837,0.5494505763053894,0.5714285373687744,0.9878048896789552,0.8946571350097656,0.9203723073005676,0.8513225317001343,0.8999999761581421,0.8618461489677429,0.8513225317001343,0.9159379005432128,0.4333333373069763,0.8919560313224792,0.020984431728720665,9,0.011561805382370949,0.00794479250907898,0.3535911738872528,0.8933045268058777,0.7923497557640076,0.8618461489677429,0.2537037134170532,0.8946571350097656,0.02470424585044384,0.6777778267860413,0.7888889312744141,0.8387096524238586,0.78125,0.4671533107757568,0.6058175563812256,0.468014121055603,0.5136361122131348,0.3692069947719574,0.021224774420261383,0.01823822781443596,0.28260868787765503,0.5824074745178223,0.4237288236618042,0.9115460515022278,0.7383232712745667,0.9418604373931884,0.9159379005432128,0.8933045268058777,0.6844310164451599,0.1,0.9203723073005676,0.4333333373069763,0.20967741310596463,0.8919560313224792
smart_init_kenn_hybrid_adapter_bert_ms,1,skl5lbwv,0.9130247831344604,0.6448979377746582,0.871862530708313,0.5146579742431641,0.8279569745063782,0.871862530708313,0.6304249167442322,0.375,0.3422222435474396,0.5233644843101501,0.49056604504585266,0.9878048896789552,0.897469162940979,0.9182324409484864,0.8595356941223145,0.8999999761581421,0.865655243396759,0.8595356941223145,0.9156211614608764,0.7666666507720947,0.886349081993103,0.019741907715797424,8,0.013261555694043636,0.008930642157793045,0.3422222137451172,0.8918744325637817,0.8633880019187927,0.865655243396759,0.28518518805503845,0.897469162940979,0.026965901255607605,0.8222222924232483,0.8611111640930176,0.8387096524238586,0.875,0.48427677154541016,0.6311273574829102,0.4840773046016693,0.5036178827285767,0.42348572611808777,0.025748085230588913,0.015570633113384249,0.4380952715873718,0.49722227454185486,0.3733333349227905,0.9130247831344604,0.8450940847396851,0.9418604373931884,0.9156211614608764,0.8918744325637817,0.8267921805381775,0.15000000000000002,0.9182324409484864,0.3466666638851166,0.30666667222976685,0.886349081993103
smart_init_kenn_top_down_adapter_bert_ms,1,pym52psc,0.9122129678726196,0.6622807383537292,0.8735031485557556,0.553113579750061,0.7526881694793701,0.8735031485557556,0.6741676330566406,0.375,0.3706592917442322,0.5806452035903931,0.5591397285461426,0.9878048896789552,0.8959550261497498,0.9200939536094666,0.8550885915756226,0.8999999761581421,0.8641977906227112,0.8550885915756226,0.9161365032196044,0.5666666626930237,0.8913277387619019,0.02111171931028366,8,0.013568096794188024,0.00956854596734047,0.3664921522140503,0.8936354517936707,0.8251366019248962,0.8641977906227112,0.3055555522441864,0.8959550261497498,0.025748087093234066,0.7444444894790649,0.8222222924232483,0.8387096524238586,0.84375,0.4929577708244324,0.6298909187316895,0.49606290459632874,0.5249456167221069,0.4332745373249054,0.023312456905841827,0.017890281975269318,0.3469387888908386,0.5712963342666626,0.4426229596138001,0.9122129678726196,0.7872815728187561,0.9418604373931884,0.9161365032196044,0.8936354517936707,0.7497087717056274,0.31,0.9200939536094666,0.4193548262119293,0.25,0.8913277387619019
smart_init_kenn_bottom_up_adapter_bert_ms,1,67c34jzd,0.9141846895217896,0.647398829460144,0.8718821406364441,0.5,0.9354838728904724,0.8718821406364441,0.6416065692901611,0.375,0.34256184101104736,0.5,0.4957265257835388,0.9878048896789552,0.8996322751045227,0.9171314239501952,0.8658438324928284,0.8999999761581421,0.868852436542511,0.8658438324928284,0.9156556725502014,0.9666666388511658,0.8830148577690125,0.020092060789465904,8,0.015508499927818775,0.010554395616054537,0.3425196707248688,0.8912460803985596,0.9180327653884888,0.868852436542511,0.33703702688217163,0.8996322751045227,0.02870563603937626,0.9333333969116212,0.9166667461395264,0.9354838728904724,0.90625,0.5014408826828003,0.6528990268707275,0.5015794038772583,0.5038726329803467,0.4952380955219269,0.02922755852341652,0.015454651787877085,0.5087718963623047,0.493518590927124,0.3452380895614624,0.9141846895217896,0.9271001219749452,0.9418604373931884,0.9156556725502014,0.8912460803985596,0.9361335039138794,0.01,0.9171314239501952,0.3372093141078949,0.3452380895614624,0.8830148577690125
smart_init_kenn_hybrid_adapter_bert_ms,0,3nn00q3r,0.9113141298294068,0.6589861512184143,0.8736094832420349,0.5697211027145386,0.6666666865348816,0.8736094832420349,0.6838634014129639,0.375,0.37250280380249023,0.5747126340866089,0.5882353186607361,0.9878048896789552,0.8942245244979858,0.9210681915283204,0.8500611782073975,0.8999999761581421,0.861674427986145,0.8500611782073975,0.9161652326583862,0.4000000059604645,0.8938378095626831,0.0214153453707695,8,0.011930610984563828,0.008408721536397934,0.3668639063835144,0.8940311074256897,0.7814207673072815,0.861674427986145,0.26851850748062134,0.8942245244979858,0.02435629814863205,0.6555556058883667,0.7777778506278992,0.8064516186714172,0.78125,0.47328245639801025,0.6088021397590637,0.4768916964530945,0.5263283252716064,0.38098418712615967,0.0205288790166378,0.01910809613764286,0.2666666805744171,0.6101852655410767,0.4545454680919647,0.9113141298294068,0.7219253778457642,0.9418604373931884,0.9161652326583862,0.8940311074256897,0.6625672578811646,0.47,0.9210681915283204,0.46296295523643494,0.20000000298023224,0.8938378095626831
smart_init_kenn_top_down_adapter_bert_ms,0,mtn7txit,0.9115460515022278,0.6590908765792847,0.873600959777832,0.5642023086547852,0.6881720423698425,0.873600959777832,0.6798040866851807,0.375,0.37235450744628906,0.5681818127632141,0.5977011322975159,0.9878048896789552,0.8946571350097656,0.9207608699798584,0.8513225317001343,0.8999999761581421,0.8623178601264954,0.8513225317001343,0.9161303639411926,0.4333333373069763,0.8931116461753845,0.021288227289915085,8,0.012456238269805908,0.008814660832285881,0.36571428179740906,0.8938837051391602,0.7923497557640076,0.8623178601264954,0.28148147463798523,0.8946571350097656,0.02470424398779869,0.6777778267860413,0.7888889312744141,0.8387096524238586,0.78125,0.4776119589805603,0.6144814491271973,0.48231351375579834,0.5262171030044556,0.3977692127227783,0.021224774420261383,0.018702158704400063,0.27956992387771606,0.5972222089767456,0.4464285671710968,0.9115460515022278,0.7383232712745667,0.9418604373931884,0.9161303639411926,0.8938837051391602,0.6844310164451599,0.45,0.9207608699798584,0.4642857015132904,0.2063492089509964,0.8931116461753845
smart_init_kenn_bottom_up_adapter_bert_ms,0,v9hcyj3d,0.9107341766357422,0.6418604254722595,0.8720490336418152,0.5587044358253479,0.6129032373428345,0.8720490336418152,0.671779215335846,0.375,0.3454545736312866,0.5747126340866089,0.5813953876495361,0.9878048896789552,0.8931429982185364,0.9210160374641418,0.8468560576438904,0.8999999761581421,0.8592678904533386,0.8468560576438904,0.9158462882041932,0.23333333432674408,0.8935295343399048,0.02103692665696144,8,0.009780650958418846,0.0066109951585531235,0.34545454382896423,0.8933361768722534,0.7540983557701111,0.8592678904533386,0.21111111342906952,0.8931429982185364,0.023486431688070297,0.6000000238418579,0.7500000596046448,0.8064516186714172,0.78125,0.44186046719551086,0.5803579688072205,0.4403199851512909,0.5060421228408813,0.3123287856578827,0.018789144232869148,0.019050106406211853,0.16470587253570557,0.6083333492279053,0.4545454680919647,0.9107341766357422,0.6802587509155273,0.9418604373931884,0.9158462882041932,0.8933361768722534,0.6070116758346558,0.33,0.9210160374641418,0.4545454680919647,0.12727272510528564,0.8935295343399048
no_init_kenn_hybrid_adapter_bert_ms,2,2ge17xzp,0.91380774974823,0.9111111164093018,0.9029218554496764,0.9265536665916444,0.8924731016159058,0.9029218554496764,0.912778913974762,0.375,0.880583643913269,0.8813559412956238,0.8484848141670227,0.9878048896789552,0.8987670540809631,0.9272500872612,0.8634206056594849,0.8999999761581421,0.8827295899391174,0.8634206056594849,0.9204798340797424,0.9666666388511658,0.912986159324646,0.028583891689777374,67,0.02818264439702034,0.028009744361042976,0.8736842274665833,0.9058207869529724,0.8961748480796814,0.8827295899391174,0.894444465637207,0.8987670540809631,0.028183717280626297,0.9055556058883668,0.9000000357627869,0.9032257795333862,0.8125,0.8829786777496338,0.9014549255371094,0.8873055577278137,0.9073889255523682,0.8999657034873962,0.028357690200209618,0.02899559400975704,0.920634925365448,0.9259259700775146,0.9629629850387572,0.91380774974823,0.8955980539321899,0.9418604373931884,0.9204798340797424,0.9058207869529724,0.8941308856010437,0.15000000000000002,0.9272500872612,0.800000011920929,0.8787878751754761,0.912986159324646
no_init_kenn_top_down_adapter_bert_ms,2,29ypliv1,0.9136917591094972,0.9157302975654602,0.9044986963272096,0.9421965479850768,0.8817204236984253,0.9044986963272096,0.915245532989502,0.375,0.9079158306121826,0.8813559412956238,0.8307693004608154,0.9878048896789552,0.8985507488250732,0.9275110363960266,0.8628002405166626,0.8999999761581421,0.8831575512886047,0.8628002405166626,0.9205495715141296,0.9666666388511658,0.9135693907737732,0.028661131858825684,69,0.028096459805965424,0.028183717280626297,0.901098906993866,0.9059978127479552,0.8907103538513184,0.8831575512886047,0.9000000357627869,0.8985507488250732,0.028009742498397827,0.894444465637207,0.894444465637207,0.8709677457809448,0.8125,0.8913044333457947,0.9072623252868652,0.8954789042472839,0.927888035774231,0.8972136378288269,0.028009742498397827,0.029343539848923683,0.9666666388511658,0.9370371103286744,0.9629629850387572,0.9136917591094972,0.8875336050987244,0.9418604373931884,0.9205495715141296,0.9059978127479552,0.8833781480789185,0.48,0.9275110363960266,0.7941176295280457,0.9666666388511658,0.9135693907737732
no_init_kenn_bottom_up_adapter_bert_ms,2,3ivkucje,0.9135757684707642,0.9101123809814452,0.9037790298461914,0.9364162087440492,0.8709677457809448,0.9037790298461914,0.9105691313743592,0.375,0.8954418897628784,0.8813559412956238,0.8125000596046448,0.9878048896789552,0.8983344435691833,0.9274240136146544,0.8621799349784851,0.8999999761581421,0.8824895024299622,0.8621799349784851,0.9204477667808532,0.9666666388511658,0.913349449634552,0.028514688834547997,67,0.027661796659231182,0.027661796659231182,0.8901098966598511,0.9057797193527222,0.8852459192276001,0.8824895024299622,0.8833333849906921,0.8983344435691833,0.027835767716169357,0.8833333849906921,0.888888955116272,0.8387096524238586,0.8125,0.8804347515106201,0.8985764384269714,0.883886456489563,0.91853266954422,0.8833333849906921,0.027661796659231182,0.02922755852341652,0.9508196711540222,0.9333333969116212,0.9629629850387572,0.9135757684707642,0.8794690370559692,0.9418604373931884,0.9204477667808532,0.9057797193527222,0.872625470161438,0.19,0.9274240136146544,0.7878788113594055,0.9354838728904724,0.913349449634552
no_init_kenn_hybrid_adapter_bert_ms,1,3l5i4za4,0.91380774974823,0.939828097820282,0.909148097038269,0.9879518151283264,0.8924731016159058,0.909148097038269,0.9163636565208436,0.375,0.9885058403015136,0.8965517282485962,0.9333333373069764,0.9878048896789552,0.8987670540809631,0.9283229112625122,0.8634206056594849,0.8999999761581421,0.8856945037841797,0.8634206056594849,0.9210081696510316,0.9666666388511658,0.9151982665061952,0.028696145862340927,78,0.028616270050406456,0.02887961082160473,0.988095223903656,0.9069082736968994,0.8961748480796814,0.8856945037841797,0.9222222566604614,0.8987670540809631,0.028183717280626297,0.9055556058883668,0.9000000357627869,0.9032257795333862,0.8125,0.9378530979156494,0.9396820664405824,0.9389528632164,0.9883305430412292,0.9138129353523254,0.028357690200209618,0.02922755666077137,0.98305082321167,0.9333333969116212,1.0,0.91380774974823,0.8955981135368347,0.9418604373931884,0.9210081696510316,0.9069082736968994,0.8941308259963989,0.5800000000000001,0.9283229112625122,0.9655172228813172,1.0,0.9151982665061952
no_init_kenn_top_down_adapter_bert_ms,1,3sgfdj0a,0.91380774974823,0.939828097820282,0.909148097038269,0.9879518151283264,0.8924731016159058,0.909148097038269,0.9163636565208436,0.375,0.9885058403015136,0.8965517282485962,0.9333333373069764,0.9878048896789552,0.8987670540809631,0.9283229112625122,0.8634206056594849,0.8999999761581421,0.8856945037841797,0.8634206056594849,0.9210081696510316,0.9666666388511658,0.9151982665061952,0.028696145862340927,78,0.028616270050406456,0.02887961082160473,0.988095223903656,0.9069082736968994,0.8961748480796814,0.8856945037841797,0.9222222566604614,0.8987670540809631,0.028183717280626297,0.9055556058883668,0.9000000357627869,0.9032257795333862,0.8125,0.9378530979156494,0.9396820664405824,0.9389528632164,0.9883305430412292,0.9138129353523254,0.028357690200209618,0.02922755666077137,0.98305082321167,0.9333333969116212,1.0,0.91380774974823,0.8955980539321899,0.9418604373931884,0.9210081696510316,0.9069082736968994,0.8941308259963989,0.68,0.9283229112625122,0.9655172228813172,1.0,0.9151982665061952
no_init_kenn_bottom_up_adapter_bert_ms,1,xghx0kni,0.91380774974823,0.939828097820282,0.909148097038269,0.9879518151283264,0.8924731016159058,0.909148097038269,0.9163636565208436,0.375,0.9885058403015136,0.8965517282485962,0.9333333373069764,0.9878048896789552,0.8987670540809631,0.9283229112625122,0.8634206056594849,0.8999999761581421,0.8856945037841797,0.8634206056594849,0.9210081696510316,0.9666666388511658,0.9151982665061952,0.028696145862340927,77,0.028616270050406456,0.02887961082160473,0.988095223903656,0.9069082736968994,0.8961748480796814,0.8856945037841797,0.9222222566604614,0.8987670540809631,0.028183717280626297,0.9055556058883668,0.9000000357627869,0.9032257795333862,0.8125,0.9378530979156494,0.9396820664405824,0.9389528632164,0.9883305430412292,0.9138129353523254,0.028357690200209618,0.02922755666077137,0.98305082321167,0.9333333969116212,1.0,0.91380774974823,0.8955981135368347,0.9418604373931884,0.9210081696510316,0.9069082736968994,0.8941308259963989,0.3,0.9283229112625122,0.9655172228813172,1.0,0.9151982665061952
no_init_kenn_hybrid_adapter_bert_ms,0,108iojtj,0.9128798842430116,0.8863636255264282,0.9023268222808838,0.9230769276618958,0.8064516186714172,0.9023268222808838,0.8564804792404175,0.375,0.870270311832428,0.7368420958518982,0.8571428060531616,0.9878048896789552,0.8970365524291992,0.9271631240844728,0.8585754036903381,0.8999999761581421,0.8799076080322266,0.8585754036903381,0.9199660420417786,1.0,0.9128329157829284,0.026820892468094822,86,0.02548683062195778,0.02540013939142227,0.8620689511299133,0.9048658013343812,0.8524590134620667,0.8799076080322266,0.8111112117767334,0.8970365524291992,0.026791928336024284,0.8166667222976685,0.855555534362793,0.774193525314331,0.65625,0.8333333134651184,0.8648349642753601,0.8391335606575012,0.8996539115905762,0.8138794898986816,0.02557411417365074,0.02684991993010044,0.8955223560333252,0.8574074506759644,0.8399999737739563,0.9128798842430116,0.8326108455657959,0.9418604373931884,0.9199660420417786,0.9048658013343812,0.8101478815078735,0.23,0.9271631240844728,0.959999978542328,0.8108108043670654,0.9128329157829284
no_init_kenn_top_down_adapter_bert_ms,0,2o1k0nge,0.9129958152770996,0.8845070004463196,0.9012004733085632,0.9127907156944276,0.8172042965888977,0.9012004733085632,0.8647990226745605,0.375,0.8507465124130249,0.7666667103767395,0.8214285373687744,0.9878048896789552,0.8972528576850891,0.9269891381263732,0.8591570258140564,0.8999999761581421,0.8796766996383667,0.8591570258140564,0.9199392795562744,1.0,0.9124504923820496,0.027081387117505074,88,0.02583477832376957,0.025748085230588913,0.8444444537162781,0.9047878980636596,0.8579235076904297,0.8796766996383667,0.8222222924232483,0.8972528576850891,0.026965901255607605,0.8277778625488281,0.8611111640930176,0.7419354915618896,0.71875,0.8306010961532593,0.8620084524154663,0.8352088332176208,0.8850110769271851,0.8249907493591309,0.025922060012817383,0.02719786763191223,0.8955223560333252,0.868518590927124,0.8214285969734192,0.9129958152770996,0.8401713371276855,0.9418604373931884,0.9199392795562744,0.9047878980636596,0.8202285766601562,0.28,0.9269891381263732,0.9200000166893004,0.8108108043670654,0.9124504923820496
no_init_kenn_bottom_up_adapter_bert_ms,0,1z85x2qx,0.9132277965545654,0.8882681131362915,0.9009677171707152,0.9085714221000672,0.8387096524238586,0.9009677171707152,0.8685027956962585,0.375,0.8467123508453369,0.7868853211402893,0.8421053290367126,0.9878048896789552,0.8976854681968689,0.9269890785217284,0.8603783249855042,0.8999999761581421,0.8802052736282349,0.8603783249855042,0.9200569987297058,1.0,0.9122884273529052,0.027197372168302536,86,0.02617579512298107,0.025748087093234066,0.8387096524238586,0.9049280285835266,0.868852436542511,0.8802052736282349,0.8222222924232483,0.8976854681968689,0.027313848957419395,0.8500000834465027,0.8722223043441772,0.774193525314331,0.75,0.8387096524238586,0.8688233494758606,0.8440467119216919,0.8819854259490967,0.83588045835495,0.026617953553795815,0.02708188444375992,0.8823529481887817,0.8648148775100708,0.8275862336158752,0.9132277965545654,0.8560483455657959,0.9418604373931884,0.9200569987297058,0.9049280285835266,0.8413978815078735,0.1,0.9269890785217284,0.9230769276618958,0.7894737124443054,0.9122884273529052
smart_init_classifier_adapter_bert_ms,2,5gszgl9s,0.913256824016571,0.647773265838623,0.8720591068267822,0.5144694447517395,0.8494623899459839,0.8720591068267822,0.6554672122001648,0.375,0.34562885761260986,0.5283018946647644,0.5185185670852661,0.9878048896789552,0.8979017734527588,0.9182274341583252,0.8607763648033142,0.8999999761581421,0.8663809299468994,0.8607763648033142,0.9157353043556212,0.7666666507720947,0.886019229888916,0.02052611298859119,9,0.014052355661988258,0.00956854596734047,0.3449781537055969,0.8919209241867065,0.874316930770874,0.8663809299468994,0.3055555522441864,0.8979017734527588,0.02731384709477425,0.8444445133209229,0.8722222447395325,0.9032257795333862,0.875,0.4906831979751587,0.6376028060913086,0.491146057844162,0.5061728954315186,0.44873860478401184,0.026443982496857643,0.01644050143659115,0.42592594027519226,0.5250000357627869,0.37837839126586914,0.913256824016571,0.8612231016159058,0.9418604373931884,0.9157353043556212,0.8919209241867065,0.8482975363731384,0.06999999999999999,0.9182274341583252,0.3636363744735718,0.29487180709838867,0.886019229888916
smart_init_classifier_adapter_bert_ms,1,skrnv3vp,0.9123289585113524,0.6495726108551025,0.8723564147949219,0.5333333611488342,0.7634408473968506,0.8723564147949219,0.6548344492912292,0.375,0.3507823348045349,0.5656565427780151,0.5306122899055481,0.9878048896789552,0.8961713314056396,0.9193458557128906,0.855689525604248,0.8999999761581421,0.863942563533783,0.855689525604248,0.9158239364624025,0.5666666626930237,0.8892466425895691,0.020506294444203377,8,0.012720647267997265,0.008698677644133568,0.3497537076473236,0.8926954865455627,0.8306010961532593,0.863942563533783,0.2777777910232544,0.8961713314056396,0.025922060012817383,0.7555555701255798,0.8277778625488281,0.8387096524238586,0.875,0.47972971200942993,0.6214362382888794,0.4800373315811157,0.5100379586219788,0.4062126874923706,0.02366040274500847,0.01696242019534111,0.34343433380126953,0.5416667461395264,0.41791045665740967,0.9123289585113524,0.7950940728187561,0.9418604373931884,0.9158239364624025,0.8926954865455627,0.7601255178451538,0.18000000000000002,0.9193458557128906,0.3880597054958343,0.24637681245803833,0.8892466425895691
smart_init_classifier_adapter_bert_ms,0,4r2l3t32,0.9108501672744752,0.6435185074806213,0.8721988797187805,0.5582329034805298,0.6236559152603149,0.8721988797187805,0.6717193126678467,0.375,0.34805193543434143,0.5681818127632141,0.604651153087616,0.9878048896789552,0.8933593034744263,0.9209290742874146,0.8474763631820679,0.8999999761581421,0.8596598505973816,0.8474763631820679,0.9158618450164796,0.23333333432674408,0.8933593034744263,0.021035049110651016,8,0.01001807488501072,0.006784968543797731,0.34730538725852966,0.8933592438697815,0.7595628499984741,0.8596598505973816,0.21666666865348816,0.8933593034744263,0.02366040274500847,0.6111111640930176,0.7555556297302246,0.8387096524238586,0.78125,0.446153849363327,0.5845649838447571,0.44524839520454407,0.5079901814460754,0.31991052627563477,0.01913709193468094,0.01893412321805954,0.1627906858921051,0.604629635810852,0.4464285671710968,0.9108501672744752,0.6883232593536377,0.9418604373931884,0.9158618450164796,0.8933592438697815,0.617764413356781,0.33,0.9209290742874146,0.4727272689342499,0.125,0.8933593034744263
