name,instance,run_id,test_incremental/macro_types/f1,test_incremental_only/macro_example/f1,test_incremental/macro_example/precision,threshold_pretraining,test_incremental/macro_types/recall,test_incremental/macro_example_exclusive/f1,test_incremental_only/macro_example/precision,epoch,test_incremental/micro/recall,test_pretraining/macro_example/f1,test_incremental/macro_types/precision,test_incremental_only/macro_types/recall,test_incremental_geography/macro_types/precision,test/macro_types/recall,test/macro_example/recall,test_pretraining/micro/f1,test_incremental/macro_example_exclusive/recall,test_incremental/macro_example_exclusive/precision,test_incremental_geography-island/macro_types/recall,test_pretraining/macro_example/precision,test_incremental_geography/macro_types/recall,test_incremental_geography-island/macro_types/f1,test_incremental/macro_example/f1,test_incremental_geography/macro_types/f1,test_incremental_geography-glacier/macro_types/precision,test/micro/recall,test_pretraining/micro/recall,test_incremental/micro/precision,test/micro/precision,test/macro_example/precision,test_incremental_only/micro/f1,test_pretraining/macro_types/f1,test_pretraining/macro_example/recall,test/macro_example/f1,test_incremental_geography-glacier/macro_types/recall,test_incremental_only/macro_example/recall,test_incremental_only/micro/recall,test_incremental_only/micro/precision,test_pretraining/macro_types/precision,test_incremental_only/macro_example_exclusive/recall,test/macro_types/f1,test_incremental_geography-mountain/macro_types/recall,test/macro_types/precision,test_incremental_only/macro_types/f1,test_incremental_only/macro_types/precision,test_incremental_geography-mountain/macro_types/f1,test_incremental_only/macro_example_exclusive/precision,test_pretraining/macro_types/recall,test_incremental/macro_example/recall,test_incremental_geography-island/macro_types/precision,test_incremental_geography-mountain/macro_types/precision,test_incremental_only/macro_example_exclusive/f1,test_incremental/micro/f1,test_pretraining/micro/precision,test_incremental_geography-glacier/macro_types/f1,test/micro/f1,threshold_incremental
smart_init_kenn_bottom_up_adapter_bert_ms,2,cn5xxegt,0.8645820617675781,0.02505219355225563,0.02812572568655014,0.375,0.8149361610412598,0.8714516162872314,0.02505219355225563,41,0.8415300250053406,0.9201943874359132,0.9206691384315492,0.7865815758705139,0.9878048896789552,0.8572158217430115,0.912705898284912,0.9050217866897584,0.8462963104248047,0.8981481790542603,0.6451612710952759,0.927806794643402,0.8999999761581421,0.714285671710968,0.02728971838951111,0.9418604373931884,0.9333333373069764,0.8966039419174194,0.8966039419174194,0.9447852969169616,0.9135993123054504,0.927806794643402,0.8390804529190063,0.879959762096405,0.912705898284912,0.9201943874359132,0.9333333373069764,0.02505219355225563,0.7849462628364563,0.9012345671653748,0.903943419456482,0.8000000715255737,0.879959762096405,0.78125,0.903943419456482,0.838732898235321,0.8982906341552734,0.8620690107345581,0.8000000715255737,0.8572158217430115,0.02650197222828865,0.800000011920929,0.9615384340286256,0.8000000715255737,0.8901734352111816,0.9135993123054504,0.9333333373069764,0.9050217866897584,0.6
smart_init_kenn_hybrid_adapter_bert_ms,1,ztbjhqim,0.937067985534668,0.02896633557975292,0.029169566929340363,0.375,0.9190356135368348,0.9221293330192566,0.02887961082160473,43,0.9125683307647704,0.9209269285202026,0.955822229385376,0.9253808259963988,0.9878048896789552,0.8652234673500061,0.9140976667404176,0.9068702459335328,0.9129630327224731,0.9314815998077391,0.9032257795333862,0.9278589487075806,0.8999999761581421,0.9180328249931335,0.02887669950723648,0.9418604373931884,0.9666666388511658,0.8994159698486328,0.8994159698486328,0.9653179049491882,0.9144490957260132,0.9278589487075806,0.93478262424469,0.8854512572288513,0.9140976667404176,0.9209269285202026,0.9666666388511658,0.02905358374118805,0.924731194972992,0.9450549483299256,0.9066474437713624,0.9277778267860411,0.8854512572288513,0.90625,0.9066474437713624,0.9351665377616882,0.9451612830162048,0.9206348657608032,0.9222222566604614,0.8652234673500061,0.028589654713869095,0.9333333373069764,0.9354838728904724,0.9249916672706604,0.9382022619247437,0.9144490957260132,0.9666666388511658,0.9068702459335328,0.21
smart_init_kenn_top_down_adapter_bert_ms,1,muruka6f,0.9450044631958008,0.029400503262877464,0.02974947914481163,0.375,0.9192876219749452,0.9320755004882812,0.02957550622522831,43,0.9125683307647704,0.9210273027420044,0.9722014665603638,0.9257168769836426,0.9878048896789552,0.8652428984642029,0.9141266942024232,0.907068133354187,0.9148148894309998,0.9500000476837158,0.9354838728904724,0.9280329942703248,0.8999999761581421,0.9354838728904724,0.029188167303800583,0.9418604373931884,1.0,0.8994159698486328,0.8994159698486328,0.9766082167625428,0.9148514866828918,0.9280329942703248,0.9450548887252808,0.8860618472099304,0.9141266942024232,0.9210273027420044,0.9666666388511658,0.02922755852341652,0.924731194972992,0.966292142868042,0.9079074263572692,0.9333333969116212,0.8860618472099304,0.875,0.9079074263572692,0.9459083676338196,0.967000424861908,0.9180327653884888,0.9444445371627808,0.8652428984642029,0.028647644445300106,0.9354838728904724,0.9655172228813172,0.9388561248779296,0.9435027837753296,0.9148514866828918,0.98305082321167,0.907068133354187,0.43
smart_init_kenn_bottom_up_adapter_bert_ms,1,cteyynts,0.9452648758888244,0.02940153330564499,0.029633495956659317,0.375,0.9271001219749452,0.9322006106376648,0.02940153330564499,43,0.9180327653884888,0.9210286140441896,0.9641555547714232,0.9361335039138794,0.9878048896789552,0.8658438324928284,0.9142136573791504,0.9070883989334106,0.918518602848053,0.9462963342666626,0.9354838728904724,0.9279459714889526,0.8999999761581421,0.9354838728904724,0.029192084446549416,0.9418604373931884,0.9666666388511658,0.8996322751045227,0.8996322751045227,0.971098244190216,0.9146690368652344,0.9279459714889526,0.9456521272659302,0.886081874370575,0.9142136573791504,0.9210286140441896,0.9666666388511658,0.02940153330564499,0.9354838728904724,0.9560439586639404,0.9072885513305664,0.9388889670372008,0.886081874370575,0.90625,0.9072885513305664,0.9460957646369934,0.9562724232673644,0.9354838132858276,0.9388889670372008,0.8658438324928284,0.028763627633452415,0.9354838728904724,0.9666666388511658,0.9388889074325562,0.9438201785087584,0.9146690368652344,0.9666666388511658,0.9070883989334106,0.21
smart_init_kenn_hybrid_adapter_bert_ms,0,j47xf9cl,0.8794312477111816,0.02478848770260811,0.027835769578814507,0.375,0.8076276779174805,0.8631654977798462,0.02505219355225563,35,0.8360655903816223,0.9202455878257751,0.9652483463287354,0.7768369317054749,0.9878048896789552,0.85665363073349,0.9125319123268129,0.9053965210914612,0.8388890027999878,0.888888955116272,0.7096773982048035,0.9280909299850464,0.8999999761581421,0.8148147463798523,0.027030233293771744,0.9418604373931884,1.0,0.8963876366615295,0.8963876366615295,0.9745222926139832,0.9145883917808532,0.9280909299850464,0.8571428060531616,0.8812840580940247,0.9125319123268129,0.9202455878257751,0.9333333373069764,0.02453027293086052,0.774193525314331,0.959999978542328,0.9073725938796996,0.783333420753479,0.8812840580940247,0.6875,0.9073725938796996,0.8578509092330933,0.9577295780181884,0.7857142686843872,0.8000000715255737,0.85665363073349,0.026270005851984024,0.95652174949646,0.9166666865348816,0.791579008102417,0.9000000357627869,0.9145883917808532,0.9655172228813172,0.9053965210914612,0.8400000000000001
smart_init_kenn_top_down_adapter_bert_ms,0,uvk82dz3,0.8757718205451965,0.027567949146032333,0.02812572568655014,0.375,0.8870295882225037,0.896292507648468,0.027139876037836075,58,0.8907103538513184,0.9199751019477844,0.8647963404655457,0.8827061057090759,0.9878048896789552,0.8627614974975586,0.9136917591094972,0.9049123525619508,0.894444465637207,0.8981481790542603,0.8064516186714172,0.9263454675674438,0.8999999761581421,0.8620690107345581,0.028067614883184433,0.9418604373931884,0.8787878751754761,0.8985507488250732,0.8985507488250732,0.885869562625885,0.9113646149635316,0.9263454675674438,0.8410255908966064,0.8808174729347229,0.9136917591094972,0.9199751019477844,0.9666666388511658,0.028009742498397827,0.8817204236984253,0.8039215803146362,0.8996455073356628,0.894444465637207,0.8808174729347229,0.875,0.8996455073356628,0.8522329926490784,0.8237935304641724,0.7567567825317383,0.8666667342185974,0.8627614974975586,0.028009742498397827,0.92592591047287,0.6666666865348816,0.8803365230560303,0.8882834315299988,0.9113646149635316,0.920634925365448,0.9049123525619508,0.21
smart_init_kenn_bottom_up_adapter_bert_ms,0,j7yphtmh,0.8953822255134583,0.02679079957306385,0.02760380506515503,0.375,0.8628191947937012,0.8796257972717285,0.026617955416440964,58,0.874316930770874,0.9204441905021667,0.93049955368042,0.8504256010055542,0.9878048896789552,0.8608991503715515,0.9133437871932985,0.9057385325431824,0.8777778148651123,0.8814815282821655,0.774193525314331,0.9276559948921204,0.8999999761581421,0.8571428060531616,0.027545690536499023,0.9418604373931884,0.9032257795333862,0.8979017734527588,0.8979017734527588,0.9467455744743348,0.9137133955955504,0.9276559948921204,0.8777777552604675,0.882256031036377,0.9133437871932985,0.9204441905021667,0.9333333373069764,0.02696590311825275,0.8494623899459839,0.9080459475517272,0.9046995639801024,0.8611111640930176,0.882256031036377,0.84375,0.9046995639801024,0.8798567056655884,0.9113978743553162,0.8571428656578064,0.8500000834465027,0.8608991503715515,0.027487821877002716,0.959999978542328,0.8709677457809448,0.8555195331573486,0.9090908765792848,0.9137133955955504,0.9180328249931335,0.9057385325431824,0.33
no_init_kenn_hybrid_adapter_bert_ms,2,3m4hwjo1,0.7945460081100464,0.02920166775584221,0.029343541711568832,0.375,0.9432460069656372,0.9333186745643616,0.028357690200209618,42,0.9289617538452148,0.9177738428115844,0.6863455176353455,0.9576613306999208,0.9878048896789552,0.8670858144760132,0.9144456386566162,0.9007468223571776,0.929629683494568,0.9370371103286744,0.9354838728904724,0.9211262464523317,0.8999999761581421,0.6904762387275696,0.02922709845006466,0.9418604373931884,0.7692307829856873,0.9000648856163025,0.9000648856163025,0.702479362487793,0.9014298319816588,0.9211262464523317,0.7035572528839111,0.8764010071754456,0.9144456386566162,0.9177738428115844,1.0,0.03009742498397827,0.9569892287254332,0.5562499761581421,0.8859184980392456,0.9611111879348756,0.8764010071754456,0.9375,0.8859184980392456,0.726980447769165,0.5858590602874756,0.6000000238418579,0.9055556058883668,0.8670858144760132,0.02911157533526421,0.5471698045730591,0.44117647409439087,0.9325066804885864,0.800000011920929,0.9014298319816588,0.8695651888847351,0.9007468223571776,0.060000000000000005
no_init_kenn_top_down_adapter_bert_ms,2,2tzus5en,0.7302289009094238,0.028605695813894272,0.02940153330564499,0.375,0.9193044304847716,0.9266955256462096,0.028009742498397827,42,0.9125683307647704,0.9146743416786194,0.605661153793335,0.925739288330078,0.9878048896789552,0.8652441501617432,0.9141266942024232,0.8959275484085083,0.914814829826355,0.9388889074325562,0.8709677457809448,0.9152226448059082,0.8999999761581421,0.5399999618530273,0.029019692912697792,0.9418604373931884,0.7317073345184326,0.8994159698486328,0.8994159698486328,0.5859649181365967,0.8924661874771118,0.9152226448059082,0.5810810923576355,0.8724181056022644,0.9141266942024232,0.9146743416786194,1.0,0.02922755852341652,0.924731194972992,0.4236453175544739,0.8797119855880737,0.9333333969116212,0.8724181056022644,0.90625,0.8797119855880737,0.6307072043418884,0.4782798886299134,0.4640000164508819,0.894444465637207,0.8652441501617432,0.02864764630794525,0.3913043439388275,0.31182795763015747,0.913475215435028,0.7136752605438232,0.8924661874771118,0.8450704216957092,0.8959275484085083,0.17
no_init_kenn_bottom_up_adapter_bert_ms,2,fx3egdlt,0.768638551235199,0.028605695813894272,0.02940153330564499,0.375,0.91903555393219,0.9266955852508544,0.028009742498397827,42,0.9125683307647704,0.9170545339584352,0.6605430245399475,0.9253808259963988,0.9878048896789552,0.8652234673500061,0.9141266942024232,0.8994159698486328,0.9148148894309998,0.9388889074325562,0.9032257795333862,0.9200011491775512,0.8999999761581421,0.6292134523391724,0.029019692912697792,0.9418604373931884,0.7631579041481018,0.8994159698486328,0.8994159698486328,0.6706827282905579,0.8994159698486328,0.9200011491775512,0.6615384817123413,0.8744784593582153,0.9141266942024232,0.9170545339584352,0.9666666388511658,0.02922755852341652,0.924731194972992,0.514970064163208,0.8839336633682251,0.9333333969116212,0.8744784593582153,0.90625,0.8839336633682251,0.6910805702209473,0.5514557361602783,0.5631067752838135,0.894444465637207,0.8652234673500061,0.02864764630794525,0.48275861144065857,0.4084506928920746,0.913475215435028,0.7731481790542603,0.8994159698486328,0.8529411554336548,0.8994159698486328,0.060000000000000005
no_init_kenn_hybrid_adapter_bert_ms,1,3troo7xy,0.8991221189498901,0.02896633557975292,0.029691487550735474,0.375,0.9187835454940796,0.9302230477333068,0.02887961082160473,41,0.9125683307647704,0.9201550483703612,0.8802845478057861,0.9250448346138,0.9878048896789552,0.8652040958404541,0.9140976667404176,0.9054878354072572,0.9129630327224731,0.948148250579834,0.8709677457809448,0.9262932538986206,0.8999999761581421,0.8852458596229553,0.029130155220627785,0.9418604373931884,0.9666666388511658,0.8994159698486328,0.8994159698486328,0.893048107624054,0.9116421937942504,0.9262932538986206,0.8686869144439697,0.882660984992981,0.9140976667404176,0.9201550483703612,0.9666666388511658,0.02905358374118805,0.924731194972992,0.8190476298332214,0.9008368849754332,0.9277778267860411,0.882660984992981,0.9375,0.9008368849754332,0.8829089403152466,0.8444444537162781,0.7792207598686218,0.9222222566604614,0.8652040958404541,0.028589654713869095,0.8999999761581421,0.6666666865348816,0.9249916672706604,0.9027026891708374,0.9116421937942504,0.9666666388511658,0.9054878354072572,0.04
no_init_kenn_top_down_adapter_bert_ms,1,qzde0g3o,0.5467624664306641,0.02948620915412903,0.029981443658471107,0.375,0.935181438922882,0.9404455423355104,0.02922755852341652,41,0.9234972596168518,0.8986332416534424,0.3863115608692169,0.9469085931777954,0.9878048896789552,0.8664654493331909,0.9143296480178832,0.8695651888847351,0.9240741729736328,0.9574074745178224,0.9032257795333862,0.8834667205810547,0.8999999761581421,0.3636363744735718,0.029450276866555217,0.9418604373931884,0.17751479148864746,0.8998485803604126,0.8998485803604126,0.29597198963165283,0.8412538170814514,0.8834667205810547,0.3024055063724518,0.8646484017372131,0.9143296480178832,0.8986332416534424,1.0,0.02974947914481163,0.9462365508079528,0.17995910346508026,0.8628389835357666,0.9500000476837158,0.8646484017372131,0.9375,0.8628389835357666,0.3106651306152344,0.1858137845993042,0.26200875639915466,0.9333333969116212,0.8664654493331909,0.028937602415680885,0.22764228284358975,0.15228426456451416,0.9415929913520812,0.4482758343219757,0.8412538170814514,0.30150753259658813,0.8695651888847351,0.05
no_init_kenn_bottom_up_adapter_bert_ms,1,19yuz7me,0.9344987273216248,0.028008664026856422,0.02957550436258316,0.375,0.8870295286178589,0.9177868366241456,0.028183717280626297,40,0.8907103538513184,0.9209344387054444,0.9873358011245728,0.8827061653137207,0.9878048896789552,0.8627614974975586,0.9136627316474916,0.9067889451980592,0.8925926685333252,0.9444445371627808,0.8064516186714172,0.9283229112625122,0.8999999761581421,0.8771929740905762,0.028740711510181427,0.9418604373931884,1.0,0.8985507488250732,0.8985507488250732,0.9878787994384766,0.9151795506477356,0.9283229112625122,0.9318181276321412,0.8853113651275635,0.9136627316474916,0.9209344387054444,0.9666666388511658,0.027835769578814507,0.8817204236984253,0.9879518151283264,0.9090716242790222,0.888888955116272,0.8853113651275635,0.875,0.9090716242790222,0.9320243000984192,0.9871795177459716,0.9333333373069764,0.9000000953674316,0.8627614974975586,0.02795175276696682,0.9615384340286256,1.0,0.8944100141525269,0.9367815852165222,0.9151795506477356,0.98305082321167,0.9067889451980592,0.2
no_init_kenn_hybrid_adapter_bert_ms,0,31uptovv,0.8335810899734497,0.02739392966032028,0.028067734092473984,0.375,0.8870463371276855,0.8944407105445862,0.026965901255607605,39,0.8907103538513184,0.918594241142273,0.7861944437026978,0.8827285170555115,0.9878048896789552,0.8627627491950989,0.9136627316474916,0.9025529623031616,0.8925926685333252,0.8962963819503784,0.7419354915618896,0.923579216003418,0.8999999761581421,0.8214285373687744,0.028009623289108276,0.9418604373931884,0.7692307829856873,0.8985507488250732,0.8985507488250732,0.7836538553237915,0.90659099817276,0.923579216003418,0.7488584518432617,0.8779102563858032,0.9136627316474916,0.918594241142273,1.0,0.027835767716169357,0.8817204236984253,0.6507936716079712,0.8935991525650024,0.888888955116272,0.8779102563858032,0.90625,0.8935991525650024,0.7924906015396118,0.7189909219741821,0.6170212626457214,0.8611111640930176,0.8627627491950989,0.02795175276696682,0.9200000166893004,0.4677419364452362,0.8747795820236206,0.833759605884552,0.90659099817276,0.8695651888847351,0.9025529623031616,0.08
no_init_kenn_top_down_adapter_bert_ms,0,14w1jnnr,0.7978734970092773,0.026704657822847366,0.02829970046877861,0.375,0.8550235033035278,0.8876839280128479,0.026791926473379135,39,0.868852436542511,0.9177863001823424,0.7478847503662109,0.8400313854217529,0.9878048896789552,0.8602994680404663,0.9132277965545654,0.9012922048568726,0.8722223043441772,0.90370374917984,0.7096773982048035,0.9223904609680176,0.8999999761581421,0.7999999523162842,0.027798037976026535,0.9418604373931884,0.644444465637207,0.8976854681968689,0.8976854681968689,0.75,0.9049280285835266,0.9223904609680176,0.699551522731781,0.8752128481864929,0.9132277965545654,0.9177863001823424,0.9666666388511658,0.026617955416440964,0.8387096524238586,0.6000000238418579,0.8906522989273071,0.8500000238418579,0.8752128481864929,0.84375,0.8906522989273071,0.7441483736038208,0.6679114103317261,0.5806452035903931,0.8555555939674377,0.8602994680404663,0.027313850820064545,0.9166666865348816,0.4426229596138001,0.8527687191963196,0.8050633072853088,0.9049280285835266,0.7733333110809326,0.9012922048568726,0.27
no_init_kenn_bottom_up_adapter_bert_ms,0,9ju83f4o,0.8118563890457153,0.02678740955889225,0.028009742498397827,0.375,0.8709005117416382,0.8879157304763794,0.026443980634212497,39,0.8797814249992371,0.918147087097168,0.7603099346160889,0.861200749874115,0.9878048896789552,0.8615208268165588,0.9134307503700256,0.9018244743347168,0.8814815282821655,0.894444465637207,0.7419354915618896,0.9229123592376708,0.8999999761581421,0.8214285373687744,0.02780529111623764,0.9418604373931884,0.6744186282157898,0.8981180787086487,0.8981180787086487,0.7630331516265869,0.905561625957489,0.9229123592376708,0.7207207679748535,0.8763062357902527,0.9134307503700256,0.918147087097168,0.9666666388511658,0.02713987417519093,0.8602150678634644,0.6201550364494324,0.8916081190109253,0.8666667342185974,0.8763062357902527,0.875,0.8916081190109253,0.7627369165420532,0.6844783425331116,0.602150559425354,0.8444445133209229,0.8615208268165588,0.02760380506515503,0.9200000166893004,0.4590163826942444,0.8554113507270813,0.8172588348388672,0.905561625957489,0.7945204973220825,0.9018244743347168,0.09
smart_init_classifier_adapter_bert_ms,2,utr9ectj,0.8665923476219177,0.0256608072668314,0.028357692062854767,0.375,0.8310819864273071,0.8808240294456482,0.02557411417365074,41,0.8524590134620667,0.9201837778091432,0.9052727222442628,0.8081094026565552,0.9878048896789552,0.8584578037261963,0.9129378199577332,0.905063271522522,0.8574074506759644,0.9055556058883668,0.6451612710952759,0.9275457859039308,0.8999999761581421,0.7017543911933899,0.02758321538567543,0.9418604373931884,0.9354838728904724,0.8970365524291992,0.8970365524291992,0.9341317415237428,0.9132349491119384,0.9275457859039308,0.8426966071128845,0.8800512552261353,0.9129378199577332,0.9201837778091432,0.9666666388511658,0.025748087093234066,0.8064516186714172,0.8823529481887817,0.9027590751647948,0.8222222924232483,0.8800512552261353,0.8125,0.9027590751647948,0.8414968848228455,0.8777620792388916,0.8666666150093079,0.8166667222976685,0.8584578037261963,0.026849918067455292,0.7692307829856873,0.9285714030265808,0.8194351196289062,0.891428530216217,0.9132349491119384,0.9508196711540222,0.905063271522522,0.6
smart_init_classifier_adapter_bert_ms,1,gl8bte7j,0.9358927607536316,0.028704583644866943,0.02974947914481163,0.375,0.9031585454940796,0.9262738227844238,0.02887961082160473,43,0.9016393423080444,0.920909583568573,0.9710891246795654,0.9042115211486816,0.9878048896789552,0.8640021681785583,0.9138947129249572,0.906829595565796,0.90370374917984,0.9500000476837158,0.8709677457809448,0.9280329942703248,0.8999999761581421,0.9000000953674316,0.02900648303329945,0.9418604373931884,1.0,0.898983359336853,0.898983359336853,0.976331353187561,0.914813995361328,0.9280329942703248,0.9333333373069764,0.8853701949119568,0.9138947129249572,0.920909583568573,0.9666666388511658,0.028531664982438087,0.9032257795333862,0.9655172228813172,0.9078218936920166,0.9111111760139464,0.8853701949119568,0.875,0.9078218936920166,0.9338593482971193,0.965517282485962,0.9180327653884888,0.9222222566604614,0.8640021681785583,0.028299696743488312,0.931034505367279,0.9655172228813172,0.9166330099105836,0.9374999403953552,0.914813995361328,0.98305082321167,0.906829595565796,0.41
smart_init_classifier_adapter_bert_ms,0,uyji1j0a,0.8737800121307373,0.027567949146032333,0.02812572568655014,0.375,0.8870295286178589,0.896292507648468,0.027139876037836075,59,0.8907103538513184,0.919889271259308,0.8609203696250916,0.8827061057090759,0.9878048896789552,0.8627614974975586,0.9136917591094972,0.9048137664794922,0.894444465637207,0.8981481790542603,0.8064516186714172,0.9261714816093444,0.8999999761581421,0.8620690107345581,0.028067614883184433,0.9418604373931884,0.8787878751754761,0.8985507488250732,0.8985507488250732,0.8810811042785645,0.9111647009849548,0.9261714816093444,0.8367347717285156,0.8806746006011963,0.9136917591094972,0.919889271259308,0.9666666388511658,0.028009742498397827,0.8817204236984253,0.7961165308952332,0.8993473052978516,0.894444465637207,0.8806746006011963,0.875,0.8993473052978516,0.8494590520858765,0.8186255693435669,0.746666669845581,0.8666667342185974,0.8627614974975586,0.028009742498397827,0.92592591047287,0.6511628031730652,0.8803365230560303,0.885869562625885,0.9111647009849548,0.920634925365448,0.9048137664794922,0.22
