name,test_pretraining/macro_types/recall/mean,test_pretraining/macro_types/precision/mean,test_incremental_other-language-programming_language/macro_types/f1/mean,test_incremental_only/micro/f1/mean,test_incremental/macro_example/precision/mean,test_incremental_only/macro_types/precision/mean,test/micro/precision/mean,test/macro_types/recall/mean,test_incremental/macro_example/f1/mean,test_incremental_only/macro_types/recall/mean,test_pretraining/macro_example/recall/mean,test_incremental/macro_types/precision/mean,test_pretraining/micro/precision/mean,test_pretraining/macro_example/f1/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_incremental_other-language/macro_types/precision/mean,test_incremental/macro_types/recall/mean,test_incremental/macro_example_exclusive/precision/mean,test/micro/recall/mean,test/macro_types/f1/mean,test_incremental_other-language-programming_language/macro_types/recall/mean,test_pretraining/micro/f1/mean,test/macro_types/precision/mean,test_incremental/macro_types/f1/mean,test_incremental_other-language/macro_types/recall/mean,test_incremental/macro_example/recall/mean,test/macro_example/f1/mean,test_pretraining/micro/recall/mean,test_pretraining/macro_types/f1/mean,test_incremental_only/micro/recall/mean,test_incremental_only/macro_example/f1/mean,test_incremental_only/macro_example/recall/mean,test_incremental/macro_example_exclusive/recall/mean,test_incremental/micro/f1/mean,test_incremental/micro/precision/mean,test_incremental_only/macro_example_exclusive/recall/mean,test_incremental_only/macro_example/precision/mean,epoch/mean,threshold_incremental/mean,test/macro_example/recall/mean,test_incremental/micro/recall/mean,test_incremental_other-language/macro_types/f1/mean,test_incremental_other-language-programming_language/macro_types/precision/mean,test/micro/f1/mean,test_incremental_only/macro_example_exclusive/precision/mean,test_incremental_only/micro/precision/mean,test_pretraining/macro_example/precision/mean,test_incremental/macro_example_exclusive/f1/mean,threshold_pretraining/mean,test/macro_example/precision/mean,test_incremental_only/macro_types/f1/mean,test_pretraining/macro_types/recall/std,test_pretraining/macro_types/precision/std,test_incremental_other-language-programming_language/macro_types/f1/std,test_incremental_only/micro/f1/std,test_incremental/macro_example/precision/std,test_incremental_only/macro_types/precision/std,test/micro/precision/std,test/macro_types/recall/std,test_incremental/macro_example/f1/std,test_incremental_only/macro_types/recall/std,test_pretraining/macro_example/recall/std,test_incremental/macro_types/precision/std,test_pretraining/micro/precision/std,test_pretraining/macro_example/f1/std,test_incremental_only/macro_example_exclusive/f1/std,test_incremental_other-language/macro_types/precision/std,test_incremental/macro_types/recall/std,test_incremental/macro_example_exclusive/precision/std,test/micro/recall/std,test/macro_types/f1/std,test_incremental_other-language-programming_language/macro_types/recall/std,test_pretraining/micro/f1/std,test/macro_types/precision/std,test_incremental/macro_types/f1/std,test_incremental_other-language/macro_types/recall/std,test_incremental/macro_example/recall/std,test/macro_example/f1/std,test_pretraining/micro/recall/std,test_pretraining/macro_types/f1/std,test_incremental_only/micro/recall/std,test_incremental_only/macro_example/f1/std,test_incremental_only/macro_example/recall/std,test_incremental/macro_example_exclusive/recall/std,test_incremental/micro/f1/std,test_incremental/micro/precision/std,test_incremental_only/macro_example_exclusive/recall/std,test_incremental_only/macro_example/precision/std,epoch/std,threshold_incremental/std,test/macro_example/recall/std,test_incremental/micro/recall/std,test_incremental_other-language/macro_types/f1/std,test_incremental_other-language-programming_language/macro_types/precision/std,test/micro/f1/std,test_incremental_only/macro_example_exclusive/precision/std,test_incremental_only/micro/precision/std,test_pretraining/macro_example/precision/std,test_incremental/macro_example_exclusive/f1/std,threshold_pretraining/std,test/macro_example/precision/std,test_incremental_only/macro_types/f1/std
no_init_box_kenn_bottom_up_adapter_bert_ms,0.6596400936444601,0.755156954129537,0.4240998923778534,0.4240998923778534,0.010524584290881952,0.9666666587193807,0.84845503171285,0.6596400936444601,0.00967495422810316,0.2777777860562007,0.8033783833185831,0.9539215564727783,0.84845503171285,0.8298640648523966,0.2777778009573619,0.9411764740943908,0.27681992451349896,0.3678160806496938,0.7906032999356588,0.7041724721590678,0.2777777860562007,0.8185081481933594,0.755156954129537,0.4272593855857849,0.27586206793785095,0.008962341584265232,0.8298640648523966,0.7906032999356588,0.7041724721590678,0.2777777860562007,0.0041111659569044905,0.0041111659569044905,0.3132183949152629,0.42737269401550293,0.9482523600260416,0.2777778009573619,0.0041111659569044905,39.666666666666664,0.056666666666666664,0.8033783833185831,0.2765151510636012,0.4266666769981384,0.9666666587193807,0.8185081481933594,0.2777778009573619,0.9666666587193807,0.8581557472546896,0.3381229837735494,0.26,0.8581557472546896,0.4240998923778534,0.0021215651341783847,0.0012027947073409357,0.12742522288968675,0.12742522288968675,0.001507178274393867,0.057735040684065646,0.00012787843273122748,0.0021215651341783847,0.001080911104705796,0.10183501750287312,0.0005024006502780703,0.028867485929275193,0.00012787843273122748,0.00028383029227845204,0.10183502238042363,0.0,0.05091751769361266,0.052673282840919114,0.0005997305334145528,0.0012242707594348591,0.10183501750287312,0.0003608509646851732,0.0012027947073409357,0.06197536199886029,0.0,0.000753589086389138,0.00028383029227845204,0.0005997305334145528,0.0012242707594348591,0.10183501750287312,0.0015071784268173157,0.0015071784268173157,0.026336656053109236,0.04233868037984354,0.01993918477008737,0.10183502238042363,0.0015071784268173157,5.131601439446884,0.05686240703077327,0.0005024006502780703,0.03471648682387612,0.0,0.057735040684065646,0.0003608509646851732,0.10183502238042363,0.057735040684065646,0.00011870681144799637,0.037776010559636634,0.0,0.00011870681144799637,0.12742522288968675
no_init_box_kenn_hybrid_adapter_bert_ms,0.6601030429204305,0.755156954129537,0.45158729950586957,0.45158729950586957,0.010853477753698826,0.9666666587193807,0.8484762907028198,0.6601030429204305,0.009910447522997856,0.30000000695387524,0.80348801612854,0.9539215564727783,0.8484762907028198,0.8299353718757629,0.30000002185503644,0.9411764740943908,0.28793103496233624,0.37931033968925476,0.7907341917355856,0.704436461130778,0.30000000695387524,0.8185881773630778,0.755156954129537,0.4407183925310771,0.27586206793785095,0.00912678831567367,0.8299353718757629,0.7907341917355856,0.704436461130778,0.30000000695387524,0.004440058954060078,0.004440059186890721,0.31896552443504333,0.4366038242975871,0.9493216276168823,0.30000002185503644,0.004440059186890721,37.333333333333336,0.05333333333333334,0.80348801612854,0.28409090638160706,0.4266666769981384,0.9666666587193807,0.8185881773630778,0.30000002185503644,0.9666666587193807,0.8581831455230713,0.34635305404663086,0.26,0.8581831455230713,0.45158729950586957,0.002083361149118428,0.0012027947073409357,0.11905557809442935,0.11905557809442935,0.001480019651353358,0.057735040684065646,0.00014071290783195558,0.002083361149118428,0.0010552083395187037,0.1000000014901162,0.0004933476448059082,0.028867485929275193,0.00014071290783195558,0.00024788913938210134,0.10000000894069708,0.0,0.0499999970197685,0.051724135875701883,0.0005889236929545896,0.0012972098194407445,0.1000000014901162,0.00036328496712608344,0.0012027947073409357,0.059597783246467355,0.0,0.0007400098256767288,0.00024788913938210134,0.0005889236929545896,0.0012972098194407445,0.1000000014901162,0.0014800196513533592,0.0014800197677686947,0.025862067937850952,0.04114827977053348,0.020754501219407726,0.10000000894069708,0.0014800197677686947,5.773502691896258,0.05859465277082315,0.0004933476448059082,0.034090906381607056,0.0,0.057735040684065646,0.00036328496712608344,0.10000000894069708,0.057735040684065646,0.00010350119591428474,0.03687771368219334,0.0,0.00010350119591428474,0.11905557809442935
no_init_box_kenn_top_down_adapter_bert_ms,0.6601030627886454,0.7546940048535665,0.4358387887477875,0.4358387887477875,0.010853477753698826,0.9444444378217062,0.8484167059262594,0.6601030627886454,0.00991185319920381,0.30000000695387524,0.80348801612854,0.9428104559580485,0.8484167059262594,0.8298967878023783,0.30000001688798267,0.9411764740943908,0.28793103496233624,0.37931033968925476,0.7907341917355856,0.7042318185170492,0.30000000695387524,0.8185603221257528,0.7546940048535665,0.4361565609773,0.27586206793785095,0.009126788005232811,0.8298967878023783,0.7907341917355856,0.7042318185170492,0.30000000695387524,0.004440059031670292,0.004440059031670292,0.31896551450093585,0.43391836682955426,0.9386022885640463,0.30000001688798267,0.004440059031670292,39.333333333333336,0.22333333333333336,0.80348801612854,0.28409091134866077,0.4266666769981384,0.9444444378217062,0.8185603221257528,0.30000001688798267,0.9444444378217062,0.858100950717926,0.34640219807624817,0.26,0.858100950717926,0.4358387887477875,0.0034722387791106396,0.001060763056889456,0.1938523807083104,0.1938523807083104,0.0019733598455786705,0.05091751769361266,8.711997928105855e-05,0.0034722387791106396,0.0015522632674220963,0.16666666418313986,0.0008222460746765137,0.02545872958150617,8.711997928105855e-05,0.00040760146521534964,0.16666667908430105,0.0,0.08333332836628007,0.06896552443504332,0.000981539487989545,0.0017102700129006184,0.16666666418313986,0.0005591540614744194,0.001060763056889456,0.09697271306326238,0.0,0.0012333486229181296,0.00040760146521534964,0.000981539487989545,0.0017102700129006184,0.16666666418313986,0.0024666994577273735,0.0024666994577273735,0.04310344159603207,0.06651795775522427,0.013261924000397171,0.16666667908430105,0.0024666994577273735,4.725815626252608,0.30989245446337244,0.0008222460746765137,0.05681817978620546,0.0,0.05091751769361266,0.0005591540614744194,0.16666667908430105,0.05091751769361266,0.00018539335616772338,0.05424896819769704,0.0,0.00018539335616772338,0.1938523807083104
no_init_kenn_bottom_up_adapter_bert_ms,0.8138548135757446,0.8587512969970703,0.6890371044476827,0.6890371044476827,0.014717973458270231,0.6142155130704244,0.8552281459172567,0.8138548135757446,0.01541913766413927,0.7888888915379842,0.863479733467102,0.7909787098566691,0.8552281459172567,0.8642041087150574,0.788888951142629,0.9677419066429138,0.6530651251475016,0.51436780889829,0.8558434844017029,0.8356998165448507,0.7888888915379842,0.8555355469385783,0.8587512969970703,0.7149468660354614,0.517241358757019,0.016197991867860157,0.8642041087150574,0.8558434844017029,0.8356998165448507,0.7888888915379842,0.011675710789859295,0.011675710789859295,0.5660919348398844,0.6806983153025309,0.7714676260948181,0.788888951142629,0.011675710789859295,33.333333333333336,0.38000000000000006,0.863479733467102,0.6098484794298807,0.6741572618484497,0.6142155130704244,0.8555355469385783,0.788888951142629,0.6142155130704244,0.8649297753969828,0.5388723015785217,0.33,0.8649297753969828,0.6890371044476827,0.0014456302341387828,0.0007754441684747728,0.028101507634637174,0.028101507634637174,0.0009969049063051631,0.037221831738095144,0.00046249407594189533,0.0014456302341387828,0.0007780844462233547,0.06938886728516519,0.00034233788534802836,0.01861094090925157,0.00046249407594189533,0.00017135533023792402,0.06938886728516519,0.0,0.034694433642582574,0.03484010639246083,0.0004086522483187009,0.0007302371105912639,0.06938886728516519,0.00018230683835411172,0.0007754441684747728,0.019327254759349217,0.0,0.0005134847542444239,0.00017135533023792402,0.0004086522483187009,0.0007302371105912639,0.06938886728516519,0.0010269691356615106,0.0010269691356615106,0.01794537515454209,0.012166430863932575,0.028783776377198558,0.06938886728516519,0.0010269691356615106,10.066445913694334,0.22649503305812246,0.00034233788534802836,0.023655296749998365,0.0,0.037221831738095144,0.00018230683835411172,0.06938886728516519,0.037221831738095144,0.00018987239298186079,0.027192649441478357,0.0,0.00018987239298186079,0.028101507634637174
no_init_kenn_hybrid_adapter_bert_ms,0.8138548135757446,0.8587512969970703,0.6890371044476827,0.6890371044476827,0.014717973458270231,0.6142155130704244,0.8552281459172567,0.8138548135757446,0.01541913766413927,0.7888888915379842,0.863479733467102,0.7909787098566691,0.8552281459172567,0.8642041087150574,0.788888951142629,0.9677419066429138,0.6530651251475016,0.51436780889829,0.8558434844017029,0.8356998165448507,0.7888888915379842,0.8555355469385783,0.8587512969970703,0.7149468660354614,0.517241358757019,0.016197991867860157,0.8642041087150574,0.8558434844017029,0.8356998165448507,0.7888888915379842,0.011675710789859295,0.011675710789859295,0.5660919348398844,0.6806983153025309,0.7714676260948181,0.788888951142629,0.011675710789859295,33.333333333333336,0.47000000000000003,0.863479733467102,0.6098484794298807,0.6741572618484497,0.6142155130704244,0.8555355469385783,0.788888951142629,0.6142155130704244,0.8649297753969828,0.5388723015785217,0.33,0.8649297753969828,0.6890371044476827,0.0014456302341387828,0.0007754441684747728,0.028101507634637174,0.028101507634637174,0.0009969049063051631,0.037221831738095144,0.00046249407594189533,0.0014456302341387828,0.0007780844462233547,0.06938886728516519,0.00034233788534802836,0.01861094090925157,0.00046249407594189533,0.00017135533023792402,0.06938886728516519,0.0,0.034694433642582574,0.03484010639246083,0.0004086522483187009,0.0007302371105912639,0.06938886728516519,0.00018230683835411172,0.0007754441684747728,0.019327254759349217,0.0,0.0005134847542444239,0.00017135533023792402,0.0004086522483187009,0.0007302371105912639,0.06938886728516519,0.0010269691356615106,0.0010269691356615106,0.01794537515454209,0.012166430863932575,0.028783776377198558,0.06938886728516519,0.0010269691356615106,9.29157324317757,0.31048349392520047,0.00034233788534802836,0.023655296749998365,0.0,0.037221831738095144,0.00018230683835411172,0.06938886728516519,0.037221831738095144,0.00018987239298186079,0.027192649441478357,0.0,0.00018987239298186079,0.028101507634637174
no_init_kenn_top_down_adapter_bert_ms,0.8129288752873739,0.8585302035013834,0.6666666666666666,0.6666666666666666,0.013977963787813982,0.6036036014556885,0.8552459677060446,0.8129288752873739,0.014863300447662672,0.7444444497426351,0.8632604678471884,0.7856727441151937,0.8552459677060446,0.8640327850977579,0.7444445093472799,0.9677419066429138,0.630842904249827,0.488505740960439,0.8555817405382792,0.8351074854532877,0.7444444497426351,0.8554137746493021,0.8585302035013834,0.6997929215431213,0.517241358757019,0.015869098405043285,0.8640327850977579,0.8555817405382792,0.8351074854532877,0.7444444497426351,0.011017924174666405,0.011017924174666405,0.5545976956685384,0.6709402004877726,0.7696078618367513,0.7444445093472799,0.011017924174666405,13.0,0.54,0.8632604678471884,0.5946969588597616,0.6741572618484497,0.6036036014556885,0.8554137746493021,0.7444445093472799,0.6036036014556885,0.8648064732551575,0.5194467703501383,0.33,0.8648064732551575,0.6666666666666666,0.0004009086272751853,0.00032506290929109276,0.017234356425026888,0.017234356425026888,0.00028483009393804584,0.015604052028704019,0.00011328679836823835,0.0004009086272751853,0.00022323233304294293,0.019244990619516757,9.491038575322165e-05,0.007802060427109724,0.00011328679836823835,5.446254621384512e-05,0.019244990619516757,0.0,0.009622495309758367,0.009954320325938706,0.00011332121112592835,0.0003653258358071406,0.019244990619516757,0.00011332121112592835,0.00032506290929109276,0.009012598004934515,0.0,0.0001424150469690231,5.446254621384512e-05,0.00011332121112592835,0.0003653258358071406,0.019244990619516757,0.0002848295562387066,0.0002848295562387066,0.004977151559779936,0.007401943293261768,0.008490453232261023,0.019244990619516757,0.0002848295562387066,7.810249675906654,0.06999999999999995,9.491038575322165e-05,0.006560826669411151,0.0,0.015604052028704019,0.00011332121112592835,0.019244990619516757,0.015604052028704019,2.374480281715642e-05,0.007801578648501823,0.0,2.374480281715642e-05,0.017234356425026888
smart_init_box_adapter_bert_ms,0.6716771324475607,0.7385991811752319,0.24030402799447378,0.24030402799447378,0.015622429549694061,0.171892449259758,0.8009205063184103,0.6716771324475607,0.014316650417943796,0.8555555542310079,0.8062287966410319,0.556534469127655,0.8009205063184103,0.8146004478136698,0.8555555939674377,0.9411764740943908,0.5657088160514832,0.545976996421814,0.7940060098965963,0.7035353978474935,0.8555555542310079,0.797147254149119,0.7385991811752319,0.5503058632214864,0.27586206793785095,0.013237953186035156,0.8146004478136698,0.7940060098965963,0.7035353978474935,0.8555555542310079,0.012662391488750776,0.012662391488750776,0.4626436730225881,0.25896016259988147,0.24058476587136587,0.8555555939674377,0.012662391488750776,26.0,0.043333333333333335,0.8062287966410319,0.4734848439693451,0.4266666769981384,0.171892449259758,0.797147254149119,0.8555555939674377,0.171892449259758,0.8234410683314005,0.5003422697385153,0.26,0.8234410683314005,0.24030402799447378,0.004069071489092875,0.003894942046758474,0.20849214071019045,0.20849214071019045,0.0028907076186086744,0.1869558684954706,0.037182703695033244,0.004069071489092875,0.0020772723453372876,0.19531551454831453,0.0009635505568770255,0.09347792779580338,0.037182703695033244,0.012075085900217985,0.19531549250818317,0.0,0.09765775134027628,0.10102527859806576,0.0011502423554701664,0.0005708908679132636,0.19531551454831453,0.0176153744333728,0.003894942046758474,0.010852570972496546,0.0,0.0014453538093043364,0.012075085900217985,0.0011502423554701664,0.0005708908679132636,0.19531551454831453,0.002890708678230458,0.002890708678230458,0.0505126333651496,0.16947108723825835,0.2509397579039312,0.19531549250818317,0.002890708678230458,2.0,0.05773502691896258,0.0009635505568770255,0.0665848200557196,0.0,0.1869558684954706,0.0176153744333728,0.19531549250818317,0.1869558684954706,0.025911562393974092,0.07259707206365777,0.0,0.025911562393974092,0.20849214071019045
smart_init_classifier_adapter_bert_ms,0.8129288752873739,0.8587661584218343,0.67340221007665,0.67340221007665,0.014060186843077341,0.614929219086965,0.8553578853607178,0.8129288752873739,0.014909689625104269,0.7444444497426351,0.8632604678471884,0.7913355628649393,0.8553578853607178,0.8640875021616617,0.7444445093472799,0.9677419066429138,0.630842904249827,0.491379310687383,0.8555817405382792,0.8352190454800924,0.7444444497426351,0.8554697632789612,0.8587661584218343,0.7020047704378763,0.517241358757019,0.015869098405043285,0.8640875021616617,0.8555817405382792,0.8352190454800924,0.7444444497426351,0.011017924174666405,0.011017924174666405,0.5545976956685384,0.6738261977831522,0.7773321668306986,0.7444445093472799,0.011017924174666405,15.333333333333334,0.49333333333333335,0.8632604678471884,0.5946969588597616,0.6741572618484497,0.614929219086965,0.8554697632789612,0.7444445093472799,0.614929219086965,0.8649160861968994,0.5210679968198141,0.33,0.8649160861968994,0.67340221007665,0.0004009086272751853,0.0003739537904512116,0.015233661590830295,0.015233661590830295,0.00024667009711324165,0.017949866086808274,0.00016867207740366478,0.0004009086272751853,0.00019583712197644438,0.019244990619516757,9.491038575322165e-05,0.008974955480018951,0.00016867207740366478,9.249969396400324e-05,0.019244990619516757,0.0,0.009622495309758367,0.008620694279675009,0.00011332121112592835,0.00031655779562082267,0.019244990619516757,0.00010609682021372228,0.0003739537904512116,0.007834294736937301,0.0,0.0001424150469690231,9.249969396400324e-05,0.00011332121112592835,0.00031655779562082267,0.019244990619516757,0.0002848295562387066,0.0002848295562387066,0.004977151559779936,0.006540310126748334,0.01172559722052936,0.019244990619516757,0.0002848295562387066,11.015141094572204,0.07637626158259736,9.491038575322165e-05,0.006560826669411151,0.0,0.017949866086808274,0.00010609682021372228,0.019244990619516757,0.017949866086808274,0.00020277297790129826,0.006844162379932819,0.0,0.00020277297790129826,0.015233661590830295
