name,instance,run_id,test_pretraining/macro_types/f1,test_pretraining/macro_types/precision,test_incremental_only/macro_example/precision,test_incremental/macro_example_exclusive/precision,test/macro_types/f1,test_pretraining/micro/f1,test_incremental/macro_types/f1,test_pretraining/macro_example/precision,test_incremental_only/macro_example/recall,epoch,threshold_incremental,test/macro_types/precision,test_pretraining/micro/recall,test_incremental_transportation/macro_types/f1,test/macro_types/recall,test_incremental/macro_example/recall,test_incremental/macro_example/precision,test_incremental/macro_types/recall,test_pretraining/macro_example/recall,test_incremental_only/macro_example_exclusive/precision,test/macro_example/f1,test_incremental/macro_example/f1,test_incremental_only/macro_types/precision,test_incremental_only/macro_example_exclusive/f1,test_incremental/micro/recall,test_incremental_only/micro/recall,test_incremental/macro_example_exclusive/f1,test/micro/precision,test_incremental/micro/f1,test/macro_example/recall,test_incremental_transportation-road/macro_types/f1,test_incremental_only/micro/f1,test_pretraining/macro_types/recall,test_incremental_only/micro/precision,test_incremental/macro_types/precision,test_incremental_transportation-road/macro_types/recall,test_incremental/macro_example_exclusive/recall,test/macro_example/precision,test_pretraining/micro/precision,test_incremental_transportation-road/macro_types/precision,test_incremental_only/macro_types/f1,test_incremental_only/macro_types/recall,test_incremental_transportation/macro_types/recall,test_incremental_transportation/macro_types/precision,test/micro/f1,threshold_pretraining,test_incremental_only/macro_example/f1,test_incremental_only/macro_example_exclusive/recall,test/micro/recall,test_incremental/micro/precision,test_pretraining/macro_example/f1
no_init_box_kenn_top_down_adapter_bert_ms,0,avcf1b41,0.8529615998268127,0.8910942673683167,0.00974251888692379,0.9354838132858276,0.8529615998268127,0.8927658200263977,0.9268205761909484,0.9244316816329956,0.00974251888692379,28,0.04,0.8910942673683167,0.8807278871536255,0.9354838728904724,0.8179585933685303,0.009916492737829683,0.01009046658873558,0.9193547964096068,0.9059556722640992,0.9032257795333862,0.9151004552841188,0.010002723895013332,0.9333333373069764,0.9032257795333862,0.9193548560142516,0.9032257795333862,0.9273492097854614,0.9051374197006226,0.9268292784690856,0.9059556722640992,0.9180328249931335,0.9180328249931335,0.8179585933685303,0.9333333373069764,0.9344086050987244,0.9032257795333862,0.9193547964096068,0.9244316816329956,0.9051374197006226,0.9333333373069764,0.9180328249931335,0.9032257795333862,0.9354838728904724,0.9354838728904724,0.8927658200263977,0.25,0.00974251888692379,0.9032257795333862,0.8807278871536255,0.934426248073578,0.9151004552841188
no_init_box_kenn_bottom_up_adapter_bert_ms,0,xswpry33,0.853256344795227,0.8917379379272461,0.00974251888692379,0.9354838132858276,0.853256344795227,0.8928650617599487,0.934668242931366,0.924489676952362,0.00974251888692379,31,0.02,0.8917379379272461,0.8807278871536255,0.9354838728904724,0.8179585933685303,0.009916492737829683,0.01009046658873558,0.9193547964096068,0.9059556722640992,0.9032257795333862,0.9151288270950316,0.010002723895013332,0.9655172228813172,0.9032257795333862,0.9193548560142516,0.9032257795333862,0.9273492097854614,0.9053414463996888,0.934426248073578,0.9059556722640992,0.9333333373069764,0.9333333373069764,0.8179585933685303,0.9655172228813172,0.9505005478858948,0.9032257795333862,0.9193547964096068,0.924489676952362,0.9053414463996888,0.9655172228813172,0.9333333373069764,0.9032257795333862,0.9354838728904724,0.9354838728904724,0.8928650617599487,0.25,0.00974251888692379,0.9032257795333862,0.8807278871536255,0.949999988079071,0.9151288270950316
smart_init_box_adapter_bert_ms,2,3cyn7cu4,0.8530638217926025,0.8905526399612427,0.01009046658873558,0.9354838132858276,0.8530638217926025,0.8927897214889526,0.9281178712844848,0.9243156909942628,0.01009046658873558,14,0.17,0.8905526399612427,0.8809471726417542,0.9354838728904724,0.8186037540435791,0.01009046658873558,0.01009046658873558,0.9354838728904724,0.906071662902832,0.9354838132858276,0.9151027798652648,0.01009046658873558,0.90625,0.9354838132858276,0.9354838728904724,0.9354838728904724,0.9354838132858276,0.9049549698829652,0.928000032901764,0.906071662902832,0.9206348657608032,0.9206348657608032,0.8186037540435791,0.90625,0.9208669662475586,0.9354838728904724,0.9354838132858276,0.9243156909942628,0.9049549698829652,0.90625,0.9206348657608032,0.9354838728904724,0.9354838728904724,0.9354838728904724,0.8927897214889526,0.25,0.01009046658873558,0.9354838132858276,0.8809471726417542,0.920634925365448,0.9151027798652648
smart_init_box_adapter_bert_ms,1,7z7t012g,0.853331983089447,0.8911372423171997,0.01009046658873558,0.9354838132858276,0.853331983089447,0.8928888440132141,0.9354838728904724,0.9244316816329956,0.01009046658873558,7,0.25,0.8911372423171997,0.8809471726417542,0.9354838728904724,0.8186037540435791,0.01009046658873558,0.01009046658873558,0.9354838728904724,0.906071662902832,0.9354838132858276,0.9151595830917358,0.01009046658873558,0.9354838728904724,0.9354838132858276,0.9354838728904724,0.9354838728904724,0.9354838132858276,0.9051588177680968,0.9354838728904724,0.906071662902832,0.9354838728904724,0.9354838728904724,0.8186037540435791,0.9354838728904724,0.9354838728904724,0.9354838728904724,0.9354838132858276,0.9244316816329956,0.9051588177680968,0.9354838728904724,0.9354838728904724,0.9354838728904724,0.9354838728904724,0.9354838728904724,0.8928888440132141,0.25,0.01009046658873558,0.9354838132858276,0.8809471726417542,0.9354838728904724,0.9151595830917358
smart_init_box_adapter_bert_ms,0,mwy2srpr,0.853331983089447,0.8911372423171997,0.01009046658873558,0.9354838132858276,0.853331983089447,0.8928888440132141,0.9354838728904724,0.9244316816329956,0.01009046658873558,6,0.26,0.8911372423171997,0.8809471726417542,0.9354838728904724,0.8186037540435791,0.01009046658873558,0.01009046658873558,0.9354838728904724,0.906071662902832,0.9354838132858276,0.9151595830917358,0.01009046658873558,0.9354838728904724,0.9354838132858276,0.9354838728904724,0.9354838728904724,0.9354838132858276,0.9051588177680968,0.9354838728904724,0.906071662902832,0.9354838728904724,0.9354838728904724,0.8186037540435791,0.9354838728904724,0.9354838728904724,0.9354838728904724,0.9354838132858276,0.9244316816329956,0.9051588177680968,0.9354838728904724,0.9354838728904724,0.9354838728904724,0.9354838728904724,0.9354838728904724,0.8928888440132141,0.25,0.01009046658873558,0.9354838132858276,0.8809471726417542,0.9354838728904724,0.9151595830917358
no_init_kenn_horizontal_adapter_bert_ms,2,22blaosz,0.8804234862327576,0.8985440731048584,0.01009046658873558,0.9354838132858276,0.8804234862327576,0.904898464679718,0.832190752029419,0.9257423281669616,0.01009046658873558,22,0.05,0.8985440731048584,0.8991449475288391,0.9032257795333862,0.8630192279815674,0.009916492737829683,0.01009046658873558,0.9193547964096068,0.914242684841156,0.9354838132858276,0.9199565649032592,0.010002723895013332,0.6170212626457214,0.9354838132858276,0.9193548560142516,0.9354838728904724,0.9273492097854614,0.9107261896133424,0.8142857551574707,0.914242684841156,0.7435897588729858,0.7435897588729858,0.8630192279815674,0.6170212626457214,0.7601234912872314,0.9354838728904724,0.9193547964096068,0.9257423281669616,0.9107261896133424,0.6170212626457214,0.7435897588729858,0.9354838728904724,0.9032257795333862,0.9032257795333862,0.904898464679718,0.375,0.01009046658873558,0.9354838132858276,0.8991449475288391,0.7307692170143127,0.9199565649032592
no_init_kenn_horizontal_adapter_bert_ms,1,3i476ptl,0.8817996382713318,0.9035369753837584,0.009046625345945358,0.9032257795333862,0.8817996382713318,0.9059357047080994,0.8779013752937317,0.9278879761695862,0.009046625345945358,23,0.33,0.9035369753837584,0.8984871506690979,0.9032257795333862,0.8610837459564209,0.009394572116434574,0.009742519818246365,0.8709677457809448,0.9138947129249572,0.8387096524238586,0.9208382368087769,0.0095653822645545,0.8666666746139526,0.8387096524238586,0.8709677457809448,0.8387096524238586,0.8868034482002258,0.9135087132453918,0.8780487775802612,0.9138947129249572,0.8524589538574219,0.8524589538574219,0.8610837459564209,0.8666666746139526,0.8849462270736694,0.8387096524238586,0.8709676861763,0.9278879761695862,0.9135087132453918,0.8666666746139526,0.8524589538574219,0.8387096524238586,0.9032257795333862,0.9032257795333862,0.9059357047080994,0.375,0.009046625345945358,0.8387096524238586,0.8984871506690979,0.8852459192276001,0.9208382368087769
no_init_kenn_horizontal_adapter_bert_ms,0,2uib7t0a,0.8808271288871765,0.8993854522705078,0.01009046658873558,0.9354838132858276,0.8808271288871765,0.9051981568336488,0.8446410894393921,0.9259742498397828,0.01009046658873558,23,0.1,0.8993854522705078,0.8991449475288391,0.9032257795333862,0.8630192279815674,0.009916492737829683,0.01009046658873558,0.9193547964096068,0.914242684841156,0.9354838132858276,0.9200711250305176,0.010002723895013332,0.6590909361839294,0.9354838132858276,0.9193548560142516,0.9354838728904724,0.9273492097854614,0.9113333225250244,0.8321167230606079,0.914242684841156,0.7733333110809326,0.7733333110809326,0.8630192279815674,0.6590909361839294,0.7811583280563354,0.9354838728904724,0.9193547964096068,0.9259742498397828,0.9113333225250244,0.6590909361839294,0.7733333110809326,0.9354838728904724,0.9032257795333862,0.9032257795333862,0.9051981568336488,0.375,0.01009046658873558,0.9354838132858276,0.8991449475288391,0.7599999904632568,0.9200711250305176
no_init_kenn_hybrid_adapter_bert_ms,2,e8qx9zie,0.8755601644515991,0.8871074318885803,0.010786360129714012,1.0,0.8755601644515991,0.8457177877426147,0.6329858303070068,0.8488749861717224,0.010786360129714012,13,0.01,0.8871074318885803,0.8995833992958069,0.9032257795333862,0.864309549331665,0.0102644395083189,0.010786360129714012,0.9516128897666932,0.9144166707992554,1.0,0.8804277777671814,0.010518929921090605,0.0451895035803318,1.0,0.9516128897666932,1.0,0.9752065539360046,0.7979385256767273,0.15147624909877777,0.9144166707992554,0.08647140860557556,0.08647140860557556,0.864309549331665,0.0451895035803318,0.47420763969421387,1.0,0.9516128897666932,0.8488749861717224,0.7979385256767273,0.0451895035803318,0.08647140860557556,1.0,0.9032257795333862,0.9032257795333862,0.8457177877426147,0.375,0.010786360129714012,1.0,0.8995833992958069,0.08228731155395508,0.8804277777671814
no_init_kenn_top_down_adapter_bert_ms,2,hl33a66v,0.8756069540977478,0.8872036337852478,0.010786360129714012,1.0,0.8756069540977478,0.8515098094940186,0.6351250410079956,0.8570865392684937,0.010786360129714012,13,0.060000000000000005,0.8872036337852478,0.8995833992958069,0.9032257795333862,0.864309549331665,0.0102644395083189,0.010786360129714012,0.9516128897666932,0.9144166707992554,1.0,0.8848239183425903,0.010518929921090605,0.05000000074505806,1.0,0.9516128897666932,1.0,0.9752065539360046,0.8083136081695557,0.16549789905548096,0.9144166707992554,0.0952381044626236,0.0952381044626236,0.864309549331665,0.05000000074505806,0.4766128957271576,1.0,0.9516128897666932,0.8570865392684937,0.8083136081695557,0.05000000074505806,0.0952381044626236,1.0,0.9032257795333862,0.9032257795333862,0.8515098094940186,0.375,0.010786360129714012,1.0,0.8995833992958069,0.09062980115413666,0.8848239183425903
no_init_kenn_bottom_up_adapter_bert_ms,2,2i4787fg,0.8755353093147278,0.8870564699172974,0.010786360129714012,1.0,0.8755353093147278,0.8421592712402344,0.6318495869636536,0.8438413739204407,0.010786360129714012,14,0.01,0.8870564699172974,0.8995833992958069,0.9032257795333862,0.864309549331665,0.0102644395083189,0.010786360129714012,0.9516128897666932,0.9144166707992554,1.0,0.8777125477790833,0.010518929921090605,0.04264099150896072,1.0,0.9516128897666932,1.0,0.9752065539360046,0.7916264533996582,0.14390243589878082,0.9144166707992554,0.08179419487714767,0.08179419487714767,0.864309549331665,0.04264099150896072,0.4729333817958832,1.0,0.9516128897666932,0.8438413739204407,0.7916264533996582,0.04264099150896072,0.08179419487714767,1.0,0.9032257795333862,0.9032257795333862,0.8421592712402344,0.375,0.010786360129714012,1.0,0.8995833992958069,0.07783640921115875,0.8777125477790833
no_init_kenn_hybrid_adapter_bert_ms,1,2bchgcd0,0.8831112384796143,0.9048702716827391,0.009742519818246365,0.9032257795333862,0.8831112384796143,0.9063777923583984,0.9106904864311218,0.92823588848114,0.009742519818246365,12,0.48,0.9048702716827391,0.8989256620407104,0.9032257795333862,0.8623740673065186,0.009742519818246365,0.009742519818246365,0.9032257795333862,0.9141266942024232,0.9032257795333862,0.9211272597312928,0.009742519818246365,0.9333333373069764,0.9032257795333862,0.9032257795333862,0.9032257795333862,0.9032257795333862,0.913954496383667,0.9105690717697144,0.9141266942024232,0.9180328249931335,0.9180328249931335,0.8623740673065186,0.9333333373069764,0.9182795286178588,0.9032257795333862,0.9032257795333862,0.92823588848114,0.913954496383667,0.9333333373069764,0.9180328249931335,0.9032257795333862,0.9032257795333862,0.9032257795333862,0.9063777923583984,0.375,0.009742519818246365,0.9032257795333862,0.8989256620407104,0.9180327653884888,0.9211272597312928
