name,test_incremental_only/macro_example_exclusive/recall/mean,test_incremental_only/macro_example_exclusive/precision/mean,test/macro_example/recall/mean,test_incremental/micro/f1/mean,test_pretraining/micro/recall/mean,test_incremental_only/micro/recall/mean,test_pretraining/macro_example/recall/mean,test_incremental_only/macro_types/precision/mean,threshold_pretraining/mean,test_incremental_other-health/macro_types/recall/mean,test_incremental/macro_example/precision/mean,test_incremental_other-health/macro_types/f1/mean,test_incremental/macro_example_exclusive/precision/mean,test/micro/recall/mean,test/macro_example/f1/mean,test/macro_example/precision/mean,test_incremental_only/micro/precision/mean,test_incremental_only/macro_types/recall/mean,test_incremental/macro_example_exclusive/f1/mean,test_incremental_only/macro_example/precision/mean,test_incremental_only/macro_example_exclusive/f1/mean,threshold_incremental/mean,test_pretraining/micro/f1/mean,test_incremental_only/micro/f1/mean,test_incremental/macro_example/f1/mean,test_incremental/macro_example/recall/mean,test_incremental_other-health-treatment/macro_types/precision/mean,test_incremental/macro_types/recall/mean,test/micro/precision/mean,test_incremental/micro/precision/mean,test_pretraining/macro_example/precision/mean,epoch/mean,test_pretraining/macro_types/f1/mean,test_incremental_other-health/macro_types/precision/mean,test/micro/f1/mean,test/macro_types/recall/mean,test/macro_types/precision/mean,test_incremental/macro_types/f1/mean,test_incremental_only/macro_example/f1/mean,test_incremental_other-health-malady/macro_types/recall/mean,test_incremental/micro/recall/mean,test_pretraining/micro/precision/mean,test_incremental/macro_example_exclusive/recall/mean,test_incremental/macro_types/precision/mean,test_incremental_other-health-malady/macro_types/f1/mean,test_incremental_other-health-treatment/macro_types/f1/mean,test_incremental_other-health-malady/macro_types/precision/mean,test_incremental_other-health-treatment/macro_types/recall/mean,test_pretraining/macro_example/f1/mean,test_pretraining/macro_types/recall/mean,test_incremental_only/macro_example/recall/mean,test/macro_types/f1/mean,test_pretraining/macro_types/precision/mean,test_incremental_only/macro_types/f1/mean,test_incremental_only/macro_example_exclusive/recall/std,test_incremental_only/macro_example_exclusive/precision/std,test/macro_example/recall/std,test_incremental/micro/f1/std,test_pretraining/micro/recall/std,test_incremental_only/micro/recall/std,test_pretraining/macro_example/recall/std,test_incremental_only/macro_types/precision/std,threshold_pretraining/std,test_incremental_other-health/macro_types/recall/std,test_incremental/macro_example/precision/std,test_incremental_other-health/macro_types/f1/std,test_incremental/macro_example_exclusive/precision/std,test/micro/recall/std,test/macro_example/f1/std,test/macro_example/precision/std,test_incremental_only/micro/precision/std,test_incremental_only/macro_types/recall/std,test_incremental/macro_example_exclusive/f1/std,test_incremental_only/macro_example/precision/std,test_incremental_only/macro_example_exclusive/f1/std,threshold_incremental/std,test_pretraining/micro/f1/std,test_incremental_only/micro/f1/std,test_incremental/macro_example/f1/std,test_incremental/macro_example/recall/std,test_incremental_other-health-treatment/macro_types/precision/std,test_incremental/macro_types/recall/std,test/micro/precision/std,test_incremental/micro/precision/std,test_pretraining/macro_example/precision/std,epoch/std,test_pretraining/macro_types/f1/std,test_incremental_other-health/macro_types/precision/std,test/micro/f1/std,test/macro_types/recall/std,test/macro_types/precision/std,test_incremental/macro_types/f1/std,test_incremental_only/macro_example/f1/std,test_incremental_other-health-malady/macro_types/recall/std,test_incremental/micro/recall/std,test_pretraining/micro/precision/std,test_incremental/macro_example_exclusive/recall/std,test_incremental/macro_types/precision/std,test_incremental_other-health-malady/macro_types/f1/std,test_incremental_other-health-treatment/macro_types/f1/std,test_incremental_other-health-malady/macro_types/precision/std,test_incremental_other-health-treatment/macro_types/recall/std,test_pretraining/macro_example/f1/std,test_pretraining/macro_types/recall/std,test_incremental_only/macro_example/recall/std,test/macro_types/f1/std,test_pretraining/macro_types/precision/std,test_incremental_only/macro_types/f1/std
box_adapter_bert_ms,0.7666667501131693,0.7666667501131693,0.803671658039093,0.08450704564650853,0.7933255235354105,0.7666666706403097,0.803671658039093,0.14156974976261458,0.26,0.7833333611488342,0.02516033500432968,0.8245614767074585,0.8500000238418579,0.7933255235354105,0.6802036364873251,0.589620312054952,0.022693635895848274,0.7666666706403097,0.8105343580245972,0.022693635895848274,0.7666667302449545,0.9899999999999999,0.6838253935178121,0.044082414358854294,0.023992135499914486,0.022940304751197498,0.012851102588077387,0.7722222606341044,0.6008869409561157,0.044690053910017014,0.589620312054952,6.333333333333333,0.6977367997169495,0.8703703880310059,0.6838253935178121,0.6718015670776367,0.7257960240046183,0.5037532448768616,0.022693635895848274,0.8666666547457377,0.774999996026357,0.6008869409561157,0.7750000754992167,0.384503295024236,0.2925657431284587,0.02520126352707545,0.2702883991102378,0.6666666666666666,0.6802036364873251,0.6718015670776367,0.022693635895848274,0.6977367997169495,0.7257960240046183,0.19989810014764467,0.03333333134651628,0.03333333134651628,0.0003496321127318106,0.001817353069787348,0.00039032101669089677,0.03333333134651628,0.0003496321127318106,0.1959501797070989,0.0,0.0,0.001500435624061885,0.0,0.05068963941103185,0.00039032101669089677,0.000265466403361961,0.00021755712761720104,0.0009866803884506226,0.03333333134651628,0.0317585536286293,0.0009866785258054733,0.03333333134651628,0.0,0.0003364682215168865,0.0019166283309459686,0.0009400674048271615,0.0004933392629030297,0.0012812480253767548,0.022222191095358834,0.0002956390380859375,0.0009610764682292938,0.00021755712761720104,1.1547005383792517,0.0030698888894726485,0.0,0.0003364682215168865,0.0013605356216430664,0.007997940016128252,0.10482400187556541,0.0009866785258054733,0.14529662962812423,0.016666680574425996,0.0002956390380859375,0.016666650772130254,0.13063347113744656,0.36316152376715594,0.002437430702335934,0.39305602593829503,0.099999994039537,0.000265466403361961,0.0013605356216430664,0.0009866785258054733,0.0030698888894726485,0.007997940016128252,0.2511850783042688
classifier_adapter_bert_ms,0.838888923327128,0.7666666905085245,0.8624190092086792,0.7257218360900879,0.8560369610786438,0.8388889034589132,0.8624190092086792,0.5406840642293295,0.33,0.8666666746139526,0.02570848974088828,0.8188976645469666,0.8685185710589091,0.8560369610786438,0.8628116647402445,0.8632058103879293,0.5395267208417257,0.8388888637224833,0.8600309093793234,0.022693635274966557,0.8011054595311483,0.34,0.8534844716389974,0.6515763799349467,0.02545725057522456,0.025242557749152184,0.531966874996821,0.8481481671333313,0.8509511947631836,0.6344543894131979,0.8632058103879293,19.0,0.8326911528905233,0.7761194109916687,0.8534844716389974,0.8153860767682394,0.8507594068845113,0.7137145400047302,0.023713035508990288,0.8666666746139526,0.8527777592341105,0.8509511947631836,0.8527778188387553,0.6191625396410624,0.6590655048688253,0.6416666309038798,0.5494012633959452,0.8111110925674438,0.8628116647402445,0.8153860767682394,0.024831441541512806,0.8326911528905233,0.8507594068845113,0.6523957848548889,0.06938885774078346,0.07637625377852077,0.0005819046487954989,0.0440827009001994,0.0008125227608920524,0.06938886728516516,0.0005819046487954989,0.10920558299332452,0.0,0.0,0.0016223930731007815,0.0,0.05480978214812337,0.0008125227608920524,0.0006260196598181845,0.00137280248151439,0.10698147135512064,0.06938885774078346,0.03770019143005742,0.002260767767245496,0.07328413961702533,0.150996688705415,0.0013730752116595225,0.0744798091215941,0.0011159413153296195,0.0010269684645721323,0.11511723917011124,0.04625920826997959,0.0028825023684468125,0.0710174885820668,0.00137280248151439,7.211102550927978,0.0024394426233002157,0.0,0.0013730752116595225,0.0028322236946561777,0.004457361164385715,0.047689273976585456,0.0021692388104333367,0.11547004695537368,0.0346944336425826,0.0028825023684468125,0.0346944336425826,0.07280373332044207,0.050491320983727855,0.12829000462509652,0.12300152932352232,0.15396006260716483,0.0006260196598181845,0.0028322236946561777,0.002053937227406189,0.0024394426233002157,0.004457361164385715,0.07673862096919336
kenn_bottom_up_adapter_bert_ms,0.8055556217829386,0.7611111799875895,0.8621312379837036,0.6144314606984457,0.8556466301282247,0.8055555621782938,0.8621312379837036,0.41990670561790466,0.33,0.8666666746139526,0.025681082780162495,0.8188976645469666,0.8675926327705383,0.8556466301282247,0.8594347635904948,0.8567746082941691,0.37233738601207733,0.8055555621782938,0.8505208492279053,0.02252918854355812,0.7822393377621969,0.16333333333333333,0.848874588807424,0.4955182373523712,0.025175750876466434,0.02474921817580859,0.36653296649456024,0.8259259462356567,0.8422485589981079,0.4959792196750641,0.8567746082941691,16.666666666666668,0.8296165068944296,0.7761194109916687,0.848874588807424,0.8140255014101664,0.8458297650019327,0.6490727464358012,0.023154589037100475,0.8555555542310079,0.8361110885938009,0.8422485589981079,0.8361111481984457,0.538644274075826,0.6067116856575012,0.4480023980140686,0.4732804298400879,0.7555555701255798,0.8594347635904948,0.8140255014101664,0.0238447617739439,0.8296165068944296,0.8458297650019327,0.5435206989447275,0.009622495309758367,0.037577076279944825,8.561310408303926e-05,0.11057768091970739,0.00011266736872952993,0.009622495309758367,8.561310408303926e-05,0.1353559945302375,0.0,0.0,0.0020279903816485595,0.0,0.06851226041028347,0.00011266736872952993,0.003552615016696962,0.00706836862222836,0.1595726534307599,0.009622495309758367,0.03142286977850771,0.0011122961105993038,0.016252779182816528,0.18929694486000911,0.005007987967733011,0.14500884017963853,0.0009301290773147061,0.00014241504696902086,0.28249086668181067,0.0064150198150107205,0.009949831724419211,0.14218849899990157,0.00706836862222836,0.5773502691896263,0.002544922469605436,0.0,0.005007987967733011,0.0003927355984507473,0.005524757683338404,0.06272548930165474,0.00048109022136789953,0.08388706007038477,0.004811247654879195,0.009949831724419211,0.004811247654879195,0.09023732968682498,0.005869243233487325,0.23277924837000907,0.034231430372129175,0.10183500937362319,0.003552615016696962,0.0003927355984507473,0.0002848295562402292,0.002544922469605436,0.005524757683338404,0.10949010965347838
kenn_hybrid_adapter_bert_ms,0.8166667222976685,0.7777778307596842,0.8621997634569804,0.649939239025116,0.8557767271995544,0.8166666626930237,0.8621997634569804,0.45523430903752643,0.33,0.8666666746139526,0.02570849098265171,0.8188976645469666,0.8685185511906942,0.8557767271995544,0.8608632485071818,0.8595377604166666,0.4106023708979289,0.8166666626930237,0.8540494044621786,0.023022528116901714,0.7963573535283407,0.25333333333333335,0.8506651918093363,0.5388515392939249,0.025280197461446125,0.024913664907217026,0.4558773736159007,0.8333333730697632,0.8456290562947592,0.5346760849157969,0.8595377604166666,16.333333333333332,0.8305479288101196,0.7761194109916687,0.8506651918093363,0.8144790132840475,0.8472717007001241,0.669784406820933,0.023572489619255066,0.8444444338480631,0.8416666587193807,0.8456290562947592,0.8416666984558105,0.5621960361798605,0.5818804105122884,0.5442244112491608,0.4545912543932597,0.7888888915379842,0.8608632485071818,0.8144790132840475,0.02417365461587906,0.8305479288101196,0.8472717007001241,0.5801047881444296,0.016666650772094727,0.05091749168001303,0.00010346961750561898,0.07456985737606586,0.0001951456069946289,0.016666650772094727,0.00010346961750561898,0.09608482152764038,0.0,0.0,0.0019059738240839968,0.0,0.06439012088495949,0.0001951456069946289,0.002167212837118525,0.004268318262403647,0.12116006812587503,0.016666710376739502,0.031818437894250255,0.0015071783760096454,0.03242728458561412,0.2650157228040128,0.003000092147650916,0.10345835402391056,0.0009418380996332978,0.00024667009711265434,0.22569218438979896,0.011111140251159668,0.006019266083340278,0.10218939807195865,0.004268318262403647,1.154700538379251,0.0016193670350977075,0.0,0.003000092147650916,0.0006802976133615026,0.0039218490007253345,0.0416632239137264,0.0009598594218033248,0.06938886728516518,0.0083333551883875,0.006019266083340278,0.008333325386047363,0.06405655903024969,0.09178647975057072,0.17967425098704318,0.11710408103255261,0.08388706007038474,0.002167212837118525,0.0006802976133615026,0.0004933401942253113,0.0016193670350977075,0.0039218490007253345,0.07263012895294489
kenn_top_down_adapter_bert_ms,0.8277778228123983,0.8083333770434061,0.8622682889302572,0.5225021640459696,0.8559068242708842,0.8277777632077535,0.8622682889302572,0.3315114254752795,0.33,0.8666666746139526,0.02584552951157093,0.8188976645469666,0.8731482028961182,0.8559068242708842,0.8519856731096903,0.842351237932841,0.3083259140451749,0.8277777830759684,0.8598882158597311,0.02392698513964812,0.8178097605705261,0.3366666666666666,0.8381175398826599,0.4119831422964732,0.025453027337789536,0.025078111017743748,0.3019534858564536,0.8407407999038696,0.8218154311180115,0.4144296596447627,0.842351237932841,16.666666666666668,0.8283231059710184,0.7761194109916687,0.8381175398826599,0.8149325450261434,0.8422217965126038,0.5977998872598013,0.02420748894413312,0.8222222328186035,0.8472222288449606,0.8218154311180115,0.8472222685813904,0.4797140856583913,0.44348477323849994,0.40922381977240246,0.36106934646765393,0.8333333333333334,0.8519856731096903,0.8149325450261434,0.02450254869957765,0.8283231059710184,0.8422217965126038,0.4345695674419403,0.07515415035683246,0.05833331176212877,0.0007203381004873069,0.23163745127468155,0.0008800197624919864,0.07515415035683246,0.0007203381004873069,0.2237035559649452,0.0,0.0,0.0015950771401495635,0.0,0.0538869397753983,0.0008800197624919864,0.01595384298850859,0.031428734366845464,0.2128753516488722,0.07515415255988962,0.04474200455488197,0.0017266896154199394,0.06562954737152785,0.2500666577801473,0.02221927829691489,0.23032273830357772,0.00132438265714279,0.0011122961794447072,0.20882139547312223,0.05010278746636541,0.0427642091197731,0.2397970064060779,0.031428734366845464,0.5773502691896263,0.002850840409503297,0.0,0.02221927829691489,0.0030675283005532276,0.009130729217470327,0.11116632700608464,0.0019426596756255557,0.1387777250259447,0.03757707627994481,0.0427642091197731,0.03757707407689549,0.14913569204802424,0.21078775189393278,0.2558933838666784,0.2726192037103221,0.033333331346516296,0.01595384298850859,0.0030675283005532276,0.0022245931850332946,0.002850840409503297,0.009130729217470327,0.22983258897636644
