name,test_incremental/macro_types/f1/mean,test_incremental/macro_types/recall/mean,test_incremental/macro_example/recall/mean,threshold_pretraining/mean,test_incremental/macro_example_exclusive/precision/mean,test/micro/recall/mean,test_pretraining/macro_types/f1/mean,test_incremental_only/macro_types/recall/mean,test_pretraining/macro_example/precision/mean,test_incremental_only/macro_example/recall/mean,test_incremental_only/macro_types/precision/mean,test_incremental_only/macro_example/precision/mean,test/macro_example/f1/mean,test_pretraining/micro/f1/mean,test_incremental_only/micro/f1/mean,epoch/mean,test/macro_example/recall/mean,test_incremental/micro/f1/mean,test_incremental_only/micro/precision/mean,test_incremental/macro_types/precision/mean,test/micro/f1/mean,test_pretraining/macro_types/precision/mean,test/micro/precision/mean,test_incremental/micro/recall/mean,test_incremental/macro_example/f1/mean,test_pretraining/macro_example/f1/mean,test_incremental_only/micro/recall/mean,test_incremental_religion-religion/macro_types/recall/mean,test/macro_types/recall/mean,test_incremental_religion-religion/macro_types/precision/mean,test_incremental/micro/precision/mean,test_pretraining/micro/precision/mean,test_incremental_only/macro_types/f1/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_incremental_only/macro_example_exclusive/precision/mean,test_pretraining/micro/recall/mean,test_pretraining/macro_example/recall/mean,test/macro_types/precision/mean,test/macro_example/precision/mean,test_pretraining/macro_types/recall/mean,test_incremental/macro_example/precision/mean,threshold_incremental/mean,test/macro_types/f1/mean,test_incremental/macro_example_exclusive/f1/mean,test_incremental_only/macro_example/f1/mean,test_incremental/macro_example_exclusive/recall/mean,test_incremental_religion-religion/macro_types/f1/mean,test_incremental_only/macro_example_exclusive/recall/mean,test_incremental/macro_types/f1/std,test_incremental/macro_types/recall/std,test_incremental/macro_example/recall/std,threshold_pretraining/std,test_incremental/macro_example_exclusive/precision/std,test/micro/recall/std,test_pretraining/macro_types/f1/std,test_incremental_only/macro_types/recall/std,test_pretraining/macro_example/precision/std,test_incremental_only/macro_example/recall/std,test_incremental_only/macro_types/precision/std,test_incremental_only/macro_example/precision/std,test/macro_example/f1/std,test_pretraining/micro/f1/std,test_incremental_only/micro/f1/std,epoch/std,test/macro_example/recall/std,test_incremental/micro/f1/std,test_incremental_only/micro/precision/std,test_incremental/macro_types/precision/std,test/micro/f1/std,test_pretraining/macro_types/precision/std,test/micro/precision/std,test_incremental/micro/recall/std,test_incremental/macro_example/f1/std,test_pretraining/macro_example/f1/std,test_incremental_only/micro/recall/std,test_incremental_religion-religion/macro_types/recall/std,test/macro_types/recall/std,test_incremental_religion-religion/macro_types/precision/std,test_incremental/micro/precision/std,test_pretraining/micro/precision/std,test_incremental_only/macro_types/f1/std,test_incremental_only/macro_example_exclusive/f1/std,test_incremental_only/macro_example_exclusive/precision/std,test_pretraining/micro/recall/std,test_pretraining/macro_example/recall/std,test/macro_types/precision/std,test/macro_example/precision/std,test_pretraining/macro_types/recall/std,test_incremental/macro_example/precision/std,threshold_incremental/std,test/macro_types/f1/std,test_incremental/macro_example_exclusive/f1/std,test_incremental_only/macro_example/f1/std,test_incremental/macro_example_exclusive/recall/std,test_incremental_religion-religion/macro_types/f1/std,test_incremental_only/macro_example_exclusive/recall/std
box_adapter_bert_ms,0.023281194269657135,1.0,0.011134307831525804,0.25,1.0,0.8814116716384888,0.8454560041427612,1.0,0.5601948499679565,0.011134307831525804,0.011777696199715136,0.011134307831525804,0.6924489140510559,0.6881150007247925,0.023281194269657135,11.333333333333334,0.9064486026763916,0.023281194269657135,0.011777696199715136,0.011777696199715136,0.6881150007247925,0.872663140296936,0.5643509030342102,1.0,0.011134307831525804,0.6924489140510559,1.0,1.0,0.8198940753936768,0.011777696199715136,0.011777696199715136,0.5643509030342102,0.023281194269657135,1.0,1.0,0.8814116716384888,0.9064486026763916,0.872663140296936,0.5601948499679565,0.8198940753936768,0.011134307831525804,0.9899999999999999,0.8454560041427612,1.0,0.011134307831525804,1.0,0.023281194269657135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.131601439446884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
classifier_adapter_bert_ms,0.04892966151237488,1.0,0.011134307831525804,0.375,1.0,0.8996054530143738,0.8753641843795776,1.0,0.7667420506477356,0.011134307831525804,0.025078369304537773,0.011134307831525804,0.8341054916381836,0.7973577380180359,0.04892966151237488,5.0,0.9144456386566162,0.04892966151237488,0.025078369304537773,0.025078369304537773,0.7973577380180359,0.8867051601409912,0.7159804701805115,1.0,0.011134307831525804,0.8341054916381836,1.0,1.0,0.864309549331665,0.025078369304537773,0.025078369304537773,0.7159804701805115,0.04892966151237488,1.0,1.0,0.8996054530143738,0.9144456386566162,0.8867051601409912,0.7667420506477356,0.864309549331665,0.011134307831525804,0.9899999999999999,0.8753641843795776,1.0,0.011134307831525804,1.0,0.04892966151237488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenn_bottom_up_adapter_bert_ms,0.36123256633679074,0.7604166666666666,0.00846671313047409,0.375,0.7604166666666666,0.8979249000549316,0.8751196463902792,0.7604166666666666,0.9054627815882365,0.00846671313047409,0.25475070377190906,0.00846671313047409,0.9093024532000223,0.886546790599823,0.36123256633679074,71.0,0.9135274291038512,0.36123256633679074,0.25475070377190906,0.25475070377190906,0.886546790599823,0.8912986516952515,0.8763424158096313,0.7604166666666666,0.008466713285694519,0.9093024532000223,0.7604166666666666,0.7604166666666666,0.8595178723335266,0.25475070377190906,0.25475070377190906,0.8763424158096313,0.36123256633679074,0.7604166666666666,0.7604166666666666,0.8979249000549316,0.9135274291038512,0.8912986516952515,0.9054627815882365,0.8595178723335266,0.00846671313047409,0.6,0.8751196463902792,0.7604166666666666,0.008466713285694519,0.7604166666666666,0.36123256633679074,0.7604166666666666,0.25624687848285815,0.14433756729740646,0.001607098905942895,0.0,0.14433756729740646,0.0010124577444689262,0.0033372652481343406,0.14433756729740646,0.031314777237971596,0.001607098905942895,0.19181778356202714,0.001607098905942895,0.01631561247466497,0.02611769906159395,0.25624687848285815,21.93171219946131,0.0007366050786974394,0.25624687848285815,0.19181778356202714,0.19181778356202714,0.02611769906159395,0.003836364083592997,0.049229500905187094,0.14433756729740646,0.0016070986370932258,0.01631561247466497,0.14433756729740646,0.14433756729740646,0.0028867485929275124,0.19181778356202714,0.19181778356202714,0.049229500905187094,0.25624687848285815,0.14433756729740646,0.14433756729740646,0.0010124577444689262,0.0007366050786974394,0.003836364083592997,0.031314777237971596,0.0028867485929275124,0.001607098905942895,0.29461839725312466,0.0033372652481343406,0.14433756729740646,0.0016070986370932258,0.14433756729740646,0.25624687848285815,0.14433756729740646
kenn_horizontal_adapter_bert_ms,0.4391903554399808,0.7395833333333334,0.008234748306373755,0.375,0.7395833333333334,0.8977787693341573,0.8758896191914877,0.7395833333333334,0.908864955107371,0.008234748306373755,0.3574915813903014,0.008234748306373755,0.9109891255696615,0.8890556295712789,0.4391903554399808,71.66666666666667,0.9134307901064554,0.4391903554399808,0.3574915813903014,0.3574915813903014,0.8890556295712789,0.8933534622192383,0.881336490313212,0.7395833333333334,0.008234748461594185,0.9109891255696615,0.7395833333333334,0.7395833333333334,0.8591012159983317,0.3574915813903014,0.3574915813903014,0.881336490313212,0.4391903554399808,0.7395833333333334,0.7395833333333334,0.8977787693341573,0.9134307901064554,0.8933534622192383,0.908864955107371,0.8591012159983317,0.008234748306373755,0.5366666666666667,0.8758896191914877,0.7395833333333334,0.008234748461594185,0.7395833333333334,0.4391903554399808,0.7395833333333334,0.3258920998417031,0.1301041249666333,0.0014486193402470616,0.0,0.1301041249666333,0.0009126194641136912,0.0040325847211219535,0.1301041249666333,0.02935360596315488,0.0014486193402470616,0.2966925988230448,0.0014486193402470616,0.015206702328856375,0.025111254773187094,0.3258920998417031,21.548395145191982,0.0006688113935707502,0.3258920998417031,0.2966925988230448,0.2966925988230448,0.025111254773187094,0.0059338612743007535,0.04772530233981619,0.1301041249666333,0.0014486190792678806,0.015206702328856375,0.1301041249666333,0.1301041249666333,0.0026020847900367974,0.2966925988230448,0.2966925988230448,0.04772530233981619,0.3258920998417031,0.1301041249666333,0.1301041249666333,0.0009126194641136912,0.0006688113935707502,0.0059338612743007535,0.02935360596315488,0.0026020847900367974,0.0014486193402470616,0.3477547028198661,0.0040325847211219535,0.1301041249666333,0.0014486190792678806,0.1301041249666333,0.3258920998417031,0.1301041249666333
kenn_hybrid_adapter_bert_ms,0.14089751491943994,0.7604166666666666,0.00846671313047409,0.375,0.7604166666666666,0.8979249000549316,0.8734180331230164,0.7604166666666666,0.8811006943384806,0.00846671313047409,0.07865376397967339,0.00846671313047409,0.8966975212097168,0.8672305544217428,0.14089751491943994,73.66666666666667,0.9135274291038512,0.14089751491943994,0.07865376397967339,0.07865376397967339,0.8672305544217428,0.8877767125765482,0.8396213253339132,0.7604166666666666,0.008466713285694519,0.8966975212097168,0.7604166666666666,0.7604166666666666,0.8595178723335266,0.07865376397967339,0.07865376397967339,0.8396213253339132,0.14089751491943994,0.7604166666666666,0.7604166666666666,0.8979249000549316,0.9135274291038512,0.8877767125765482,0.8811006943384806,0.8595178723335266,0.00846671313047409,0.8433333333333334,0.8734180331230164,0.7604166666666666,0.008466713285694519,0.7604166666666666,0.14089751491943994,0.7604166666666666,0.08241984346003789,0.14433756729740646,0.001607098905942895,0.0,0.14433756729740646,0.0010124577444689262,0.0019511011761251537,0.14433756729740646,0.04142294616556021,0.001607098905942895,0.047522769888192096,0.001607098905942895,0.022109611809239288,0.029252930521225313,0.08241984346003789,20.305992547357377,0.0007366050786974394,0.08241984346003789,0.047522769888192096,0.047522769888192096,0.029252930521225313,0.0009504551130011626,0.052935573987459794,0.14433756729740646,0.0016070986370932258,0.022109611809239288,0.14433756729740646,0.14433756729740646,0.0028867485929275124,0.047522769888192096,0.047522769888192096,0.052935573987459794,0.08241984346003789,0.14433756729740646,0.14433756729740646,0.0010124577444689262,0.0007366050786974394,0.0009504551130011626,0.04142294616556021,0.0028867485929275124,0.001607098905942895,0.10969655114602887,0.0019511011761251537,0.14433756729740646,0.0016070986370932258,0.14433756729740646,0.08241984346003789,0.14433756729740646
kenn_top_down_adapter_bert_ms,0.16236879179875055,0.7604166666666666,0.00846671313047409,0.375,0.7604166666666666,0.8979249000549316,0.8735562165578207,0.7604166666666666,0.8760071396827698,0.00846671313047409,0.09291310422122478,0.00846671313047409,0.893742561340332,0.8654635548591614,0.16236879179875055,73.66666666666667,0.9135274291038512,0.16236879179875055,0.09291310422122478,0.09291310422122478,0.8654635548591614,0.8880618810653687,0.8372437357902527,0.7604166666666666,0.008466713285694519,0.893742561340332,0.7604166666666666,0.7604166666666666,0.8595178723335266,0.09291310422122478,0.09291310422122478,0.8372437357902527,0.16236879179875055,0.7604166666666666,0.7604166666666666,0.8979249000549316,0.9135274291038512,0.8880618810653687,0.8760071396827698,0.8595178723335266,0.00846671313047409,0.81,0.8735562165578207,0.7604166666666666,0.008466713285694519,0.7604166666666666,0.16236879179875055,0.7604166666666666,0.10816021951228764,0.14433756729740646,0.001607098905942895,0.0,0.14433756729740646,0.0010124577444689262,0.0021063918100971968,0.14433756729740646,0.05717593732089266,0.001607098905942895,0.06381438373814921,0.001607098905942895,0.03071863791203247,0.039880971968378615,0.10816021951228764,19.347695814575268,0.0007366050786974394,0.10816021951228764,0.06381438373814921,0.06381438373814921,0.039880971968378615,0.001276311707428401,0.0717924267895928,0.14433756729740646,0.0016070986370932258,0.03071863791203247,0.14433756729740646,0.14433756729740646,0.0028867485929275124,0.06381438373814921,0.06381438373814921,0.0717924267895928,0.10816021951228764,0.14433756729740646,0.14433756729740646,0.0010124577444689262,0.0007366050786974394,0.001276311707428401,0.05717593732089266,0.0028867485929275124,0.001607098905942895,0.1479864858694874,0.0021063918100971968,0.14433756729740646,0.0016070986370932258,0.14433756729740646,0.10816021951228764,0.14433756729740646
