name,instance,run_id,test_incremental_product-airplane/macro_types/f1,test_pretraining/micro/precision,test_pretraining/macro_types/precision,test_incremental_product-weapon/macro_types/f1,test_incremental_product-spacecraft/macro_types/f1,test_incremental_product-airplane/macro_types/precision,test/macro_types/recall,test_incremental_product/macro_types/f1,test_incremental_product-mobile_phone/macro_types/precision,test/macro_example/f1,test/macro_types/precision,test_incremental/micro/precision,test_incremental_only/macro_types/recall,test_incremental_product-airplane/macro_types/recall,test/micro/precision,test_incremental_only/micro/f1,test_incremental/macro_example/f1,test_incremental_only/macro_example/precision,test_incremental_only/macro_types/f1,test_incremental/macro_example/recall,test_incremental_product/macro_types/recall,test_incremental_product-computer/macro_types/recall,test_incremental_product-computer/macro_types/precision,test_incremental_product-computer/macro_types/f1,test_incremental/macro_types/f1,test_pretraining/macro_types/recall,test_incremental_product-camera/macro_types/f1,test_incremental_product-spacecraft/macro_types/precision,test_incremental_product-car/macro_types/precision,test_incremental_product-weapon/macro_types/recall,test_incremental/micro/f1,test_incremental_product-spacecraft/macro_types/recall,test_incremental_only/macro_example/f1,threshold_incremental,test_incremental/macro_types/recall,test_incremental_only/macro_types/precision,test_incremental_product-ship/macro_types/precision,test_pretraining/macro_example/recall,test_incremental_only/macro_example/recall,test_incremental_only/macro_example_exclusive/f1,epoch,test_incremental/macro_example_exclusive/precision,test_incremental_only/macro_example_exclusive/precision,threshold_pretraining,test_incremental_product-ship/macro_types/f1,test_incremental_product-engine_device/macro_types/recall,test/macro_example/precision,test_pretraining/macro_types/f1,test_incremental/macro_example_exclusive/recall,test_incremental_product-ship/macro_types/recall,test_incremental_product-mobile_phone/macro_types/f1,test/macro_types/f1,test_pretraining/micro/recall,test_incremental_product-camera/macro_types/recall,test_pretraining/macro_example/precision,test_incremental_product-weapon/macro_types/precision,test_incremental_product-car/macro_types/f1,test_incremental_only/micro/recall,test_incremental_product-car/macro_types/recall,test_incremental_product-mobile_phone/macro_types/recall,test/micro/f1,test_incremental/micro/recall,test_incremental_product-instrument/macro_types/recall,test/macro_example/recall,test_pretraining/micro/f1,test_pretraining/macro_example/f1,test_incremental/macro_example_exclusive/f1,test_incremental_product/macro_types/precision,test/micro/recall,test_incremental_only/macro_example_exclusive/recall,test_incremental_product-camera/macro_types/precision,test_incremental_product-engine_device/macro_types/precision,test_incremental/macro_types/precision,test_incremental_product-instrument/macro_types/precision,test_incremental_only/micro/precision,test_incremental/macro_example/precision,test_incremental_product-instrument/macro_types/f1,test_incremental_product-engine_device/macro_types/f1
no_init_box_kenn_top_down_adapter_bert_ms,0,yd4dqauq,0.8771929740905762,0.9074472784996032,0.9024894833564758,0.7234042882919312,0.8679245114326477,0.9615384340286256,0.8009867668151855,0.9280821681022644,0.9615384340286256,0.9108945727348328,0.9024894833564758,0.966990292072296,0.7263514995574951,0.8064516186714172,0.9074472784996032,0.8224637508392334,0.09119223803281784,0.07898399233818054,0.827934205532074,0.08611690998077393,0.8827361464500427,0.6341463327407837,0.7878788113594055,0.7027026414871216,0.8376351594924927,0.8009867668151855,0.9090909361839294,1.0,1.0,0.5666666626930237,0.8767606019973755,0.7666666507720947,0.07801540195941925,0.01,0.7405682802200317,0.962550163269043,0.9545454382896424,0.8977209329605103,0.07707028836011887,0.7473876476287842,75,0.9071661233901978,0.7566666603088379,0.25,0.7777777314186096,0.800000011920929,0.9244607090950012,0.8487141132354736,0.8061889410018921,0.65625,0.8928570747375488,0.8487141132354736,0.8703550696372986,0.8333333134651184,0.9244607090950012,1.0,0.8235293626785278,0.7229299545288086,0.699999988079071,0.8333333134651184,0.8885142207145691,0.8019323945045471,0.6666666865348816,0.8977209329605103,0.8885142207145691,0.9108945727348328,0.8537020087242126,0.9783393740653992,0.8703550696372986,0.7383333444595337,1.0,0.959999978542328,0.963985562324524,1.0,0.9537814855575562,0.09690326452255248,0.800000011920929,0.8727272748947144
no_init_box_kenn_bottom_up_adapter_bert_ms,0,gmjs3z2s,0.8928571939468384,0.907968819141388,0.90516459941864,0.604651153087616,0.8235293626785278,1.0,0.7882145643234253,0.9280821681022644,1.0,0.9091424345970154,0.90516459941864,0.975359320640564,0.6509957909584045,0.8064516186714172,0.907968819141388,0.7786259651184082,0.08925870060920715,0.0709812119603157,0.7817829251289368,0.08223150670528412,0.8827361464500427,0.6097561120986938,0.8333333134651184,0.7042253017425537,0.796780526638031,0.7882145643234253,0.9090909361839294,1.0,1.0,0.4333333373069763,0.8574007153511047,0.699999988079071,0.07018960267305374,0.01,0.6720631122589111,0.9783333539962769,0.949999988079071,0.8938355445861816,0.06941545009613037,0.6724163293838501,86,0.9136807918548584,0.6799999475479126,0.25,0.730769157409668,0.6666666865348816,0.9249826669692992,0.8426510691642761,0.7698154449462891,0.59375,0.800000011920929,0.8426510691642761,0.865606963634491,0.8333333134651184,0.9249826669692992,1.0,0.800000011920929,0.6496815085411072,0.6666666865348816,0.6666666865348816,0.8862819671630859,0.7648953199386597,0.5333333611488342,0.8938355445861816,0.8862819671630859,0.9091424345970154,0.8356009721755981,0.9783393740653992,0.865606963634491,0.6649999618530273,1.0,1.0,0.9783338904380798,1.0,0.9714285731315612,0.09759916365146636,0.6956522464752197,0.800000011920929
smart_init_box_adapter_bert_ms,2,i77l0k5w,0.1501210629940033,0.5201456546783447,0.7524827122688293,0.13592234253883362,0.12560386955738068,0.08115183562040329,0.8379752039909363,0.9280821681022644,0.07532467693090439,0.8668843507766724,0.7524827122688293,0.13823314011096954,0.9445833563804626,1.0,0.5201456546783447,0.14327062666416168,0.03184113651514053,0.010368824005126951,0.14326442778110504,0.09730920195579527,0.8827361464500427,1.0,0.1070496067404747,0.1933962255716324,0.27253949642181396,0.8379752039909363,0.14009661972522736,0.0677083358168602,0.07068062573671341,0.9333333373069764,0.24016910791397095,0.8666666746139526,0.018762003630399704,0.01,0.9389609098434448,0.07751017808914185,0.0677083358168602,0.9085363149642944,0.09846903383731842,0.17973999679088593,13,0.17819564044475555,0.09933333843946456,0.25,0.1250000149011612,1.0,0.8288841843605042,0.7929311990737915,0.9109663367271424,0.8125,0.13975903391838074,0.7929311990737915,0.8848059177398682,0.9666666388511658,0.8288841843605042,0.07329843193292618,0.13106794655323029,0.9458598494529724,0.8999999761581421,0.9666666388511658,0.6551513671875,0.914653778076172,1.0,0.9085363149642944,0.6551513671875,0.8668843507766724,0.29808279871940613,0.9783393740653992,0.8848059177398682,0.943333387374878,0.0755208358168602,0.07853402942419052,0.1594037264585495,0.078125,0.0775052160024643,0.019034817814826965,0.14492753148078918,0.1456310749053955
smart_init_box_adapter_bert_ms,1,ajoq7qg9,0.1878787875175476,0.5753146409988403,0.75424724817276,0.17177915573120117,0.08510637283325195,0.10367892682552338,0.8183881044387817,0.9280821681022644,0.08361203968524933,0.875899076461792,0.75424724817276,0.16359730064868927,0.82901930809021,1.0,0.5753146409988403,0.15902884304523468,0.04178973287343979,0.0091630220413208,0.15898121893405914,0.09122014045715332,0.8827361464500427,0.9756097793579102,0.1342281848192215,0.23598818480968475,0.28086087107658386,0.8183881044387817,0.1094224900007248,0.046822741627693176,0.0878378376364708,0.9333333373069764,0.27481308579444885,0.46666666865348816,0.016566850244998932,0.02,0.8339026570320129,0.08792091906070709,0.08361203968524933,0.903114140033722,0.0862908884882927,0.15871042013168335,14,0.25372737646102905,0.08778174966573715,0.25,0.1510574072599411,1.0,0.8502763509750366,0.7850096225738525,0.8539630770683289,0.78125,0.15197567641735077,0.7850096225738525,0.8775805234909058,0.6000000238418579,0.8502763509750366,0.09459459781646729,0.15950921177864075,0.8343949317932129,0.8666666746139526,0.8333333134651184,0.6950052976608276,0.8582930564880371,0.8333333134651184,0.903114140033722,0.6950052976608276,0.875899076461792,0.3912172615528106,0.9783393740653992,0.8775805234909058,0.8266665935516357,0.06020066887140274,0.10101009905338287,0.1688680499792099,0.08361203968524933,0.08788996934890747,0.02710309624671936,0.15197567641735077,0.1834862381219864
smart_init_box_adapter_bert_ms,0,om8tqppm,0.1557788997888565,0.5282273292541504,0.752537727355957,0.13098236918449402,0.14463840425014496,0.08446866273880005,0.8323254585266113,0.9280821681022644,0.07837837934494019,0.8678240776062012,0.752537727355957,0.140766903758049,0.9112499952316284,1.0,0.5282273292541504,0.14346414804458618,0.03468867391347885,0.009986082091927528,0.14341895282268524,0.09556947648525238,0.8827361464500427,1.0,0.1108108088374138,0.19951339066028595,0.27165353298187256,0.8323254585266113,0.0952380895614624,0.07816711813211441,0.07356948405504227,0.8666666746139526,0.2434024214744568,0.9666666388511658,0.018072260543704033,0.01,0.9086577892303468,0.07783455401659012,0.07027027010917664,0.9067676067352296,0.0949895605444908,0.1731322556734085,13,0.19837133586406708,0.09566666930913924,0.25,0.12935324013233185,1.0,0.8320878744125366,0.7904232144355774,0.8946797251701355,0.8125,0.14500001072883606,0.7904232144355774,0.8827415108680725,0.6333333253860474,0.8320878744125366,0.07084468752145767,0.13602015376091003,0.9140127301216124,0.8999999761581421,0.9666666388511658,0.6609475612640381,0.8985507488250732,0.9666666388511658,0.9067676067352296,0.6609475612640381,0.8678240776062012,0.3247402012348175,0.9783393740653992,0.8827415108680725,0.9099999666213988,0.05149051547050476,0.08196721225976944,0.15969862043857574,0.07837837934494019,0.07784106582403183,0.02118998020887375,0.14500001072883606,0.1515151411294937
no_init_kenn_horizontal_adapter_bert_ms,2,wq9ouh4x,0.7924528121948242,0.9135697484016418,0.9072831273078918,0.75,0.8771929740905762,0.9545454382896424,0.8408142328262329,0.9204152822494508,0.8965517282485962,0.9165986776351928,0.9072831273078918,0.9465649127960204,0.7392561435699463,0.6774193644523621,0.9135697484016418,0.811287522315979,0.09103787690401076,0.08002784103155136,0.8205580115318298,0.08611690998077393,0.8664495348930359,0.5609756112098694,0.71875,0.630137026309967,0.8298078775405884,0.8408142328262329,0.9655172228813172,0.92592591047287,1.0,0.6000000238418579,0.8663755655288696,0.8333333134651184,0.0790594145655632,0.51,0.750819206237793,0.9219523668289183,0.8799999952316284,0.9069937467575072,0.07811413705348969,0.7573890089988708,119,0.9039087891578674,0.7666666507720947,0.375,0.7719298601150513,0.8999999761581421,0.9264091849327089,0.8727849125862122,0.8061888813972473,0.6875,0.8813559412956238,0.8727849125862122,0.888109028339386,0.9333333373069764,0.9264091849327089,1.0,0.7755101919174194,0.7324841022491455,0.6333333253860474,0.8666666746139526,0.9006595015525818,0.7987117767333984,0.699999988079071,0.9069937467575072,0.9006595015525818,0.9165986776351928,0.8522568345069885,0.9815497994422911,0.888109028339386,0.7483333349227905,1.0,0.84375,0.927370309829712,1.0,0.9090909361839294,0.09655532240867616,0.8235293626785278,0.8709677457809448
no_init_kenn_horizontal_adapter_bert_ms,1,28f6v9z2,0.7164178490638733,0.9080820679664612,0.8942865133285522,0.931034505367279,0.915254294872284,0.6666666865348816,0.8598213195800781,0.9204152822494508,0.931034505367279,0.9176590442657472,0.8942865133285522,0.8984771370887756,0.8513979911804199,0.774193525314331,0.9080820679664612,0.8359621167182922,0.09449037909507751,0.0897703543305397,0.848324179649353,0.09209000319242476,0.8664495348930359,0.6585366129875183,0.6585366129875183,0.6585366129875183,0.8552068471908569,0.8598213195800781,0.9473683834075928,0.931034505367279,0.959999978542328,0.8999999761581421,0.8762376308441162,0.8999999761581421,0.08985726535320282,0.16,0.8527663350105286,0.8452724814414978,0.7575757503509521,0.9125899076461792,0.08994433283805847,0.8608325719833374,51,0.9082518815994264,0.8600000143051147,0.375,0.7692307829856873,1.0,0.9227848052978516,0.876715362071991,0.8621063828468323,0.78125,0.915254294872284,0.876715362071991,0.8953344225883484,0.8999999761581421,0.9227848052978516,0.9642857313156128,0.8727272748947144,0.843949019908905,0.800000011920929,0.8999999761581421,0.9016632437705994,0.8550724387168884,0.8999999761581421,0.9125899076461792,0.9016632437705994,0.9176590442657472,0.884577751159668,0.9815497994422911,0.8953344225883484,0.8616666793823242,1.0,0.7894737124443054,0.8576613664627075,0.7941176295280457,0.828125,0.0970192551612854,0.84375,0.8823529481887817
no_init_kenn_horizontal_adapter_bert_ms,0,2ne514su,0.9152542352676392,0.9092246294021606,0.8981565237045288,0.6857142448425293,0.8928570747375488,0.9642857313156128,0.8540712594985962,0.9204152822494508,0.7941176295280457,0.917209267616272,0.8981565237045288,0.907665491104126,0.8174728155136108,0.8709677457809448,0.9092246294021606,0.8265802264213562,0.09386619180440904,0.08820459246635437,0.8420286774635315,0.09040826559066772,0.8664495348930359,0.6829268336296082,0.699999988079071,0.6913580298423767,0.8492333889007568,0.8540712594985962,0.931034505367279,0.9615384340286256,0.95652174949646,0.800000011920929,0.8719664812088013,0.8333333134651184,0.0874146968126297,0.13,0.8219252228736877,0.8681055307388306,0.95652174949646,0.910966157913208,0.08663883060216904,0.837432861328125,119,0.9136807918548584,0.8450000286102295,0.375,0.800000011920929,0.9666666388511658,0.923538625240326,0.8755592703819275,0.8463625907897949,0.6875,0.84375,0.8755592703819275,0.8932700157165527,0.8999999761581421,0.923538625240326,0.6000000238418579,0.8301886916160583,0.8121019005775452,0.7333333492279053,0.8999999761581421,0.901176691055298,0.8389694094657898,0.800000011920929,0.910966157913208,0.901176691055298,0.917209267616272,0.878734290599823,0.9815497994422911,0.8932700157165527,0.8300000429153442,0.9642857313156128,0.7837837934494019,0.8784185647964478,1.0,0.8415841460227966,0.09759916365146636,0.888888955116272,0.865671694278717
no_init_kenn_hybrid_adapter_bert_ms,2,t86sdc3w,0.75,0.9053686857223512,0.8893679976463318,0.8727272748947144,0.8852458596229553,0.7272727489471436,0.8579395413398743,0.9204152822494508,0.5869565010070801,0.9174845814704896,0.8893679976463318,0.8770763874053955,0.8402953743934631,0.774193525314331,0.9053686857223512,0.8124030828475952,0.09299703687429428,0.0868128091096878,0.8280996680259705,0.09162607043981552,0.8664495348930359,0.6829268336296082,0.6829268336296082,0.6829268336296082,0.8369378447532654,0.8579395413398743,0.9180328249931335,0.8709677457809448,0.95652174949646,0.800000011920929,0.8634505271911621,0.8999999761581421,0.08792909234762192,0.06999999999999999,0.8426730632781982,0.8162530660629272,0.7222222089767456,0.9121260046958924,0.08907446265220642,0.8423607349395752,119,0.883821964263916,0.8316667079925537,0.375,0.7647058367729187,1.0,0.9229065179824828,0.8733711242675781,0.8577632904052734,0.8125,0.7105262875556946,0.8733711242675781,0.8947151303291321,0.9333333373069764,0.9229065179824828,0.959999978542328,0.8301886916160583,0.8343949317932129,0.7333333492279053,0.8999999761581421,0.9000104069709778,0.8502415418624878,0.8666666746139526,0.9121260046958924,0.9000104069709778,0.9174845814704896,0.8705976605415344,0.9815497994422911,0.8947151303291321,0.8533333539962769,0.9032257795333862,0.7894737124443054,0.8312800526618958,0.9629629850387572,0.791540801525116,0.09440965205430984,0.9122806787490844,0.8823529481887817
no_init_kenn_top_down_adapter_bert_ms,2,3tnu0w3y,0.695652186870575,0.8821138143539429,0.8565998077392578,0.819672167301178,0.6823528409004211,0.6315789222717285,0.8613293170928955,0.9204152822494508,0.34567901492118835,0.9110283851623536,0.8565998077392578,0.7265306115150452,0.8602954149246216,0.774193525314331,0.8821138143539429,0.6889460682868958,0.09389859437942503,0.08820459246635437,0.7226134538650513,0.09261192381381989,0.8664495348930359,0.6829268336296082,0.6222222447395325,0.6511628031730652,0.7442873120307922,0.8613293170928955,0.7341772317886353,0.5272727012634277,0.8518518805503845,0.8333333134651184,0.787610650062561,0.9666666388511658,0.08957476168870926,0.09,0.8608548045158386,0.6229209303855896,0.4482758641242981,0.9130538702011108,0.0909881740808487,0.8581262230873108,119,0.8914223313331604,0.8450000286102295,0.375,0.5777778029441833,1.0,0.9090118408203124,0.8589580655097961,0.8669923543930054,0.8125,0.5045045018196106,0.8589580655097961,0.8959537744522095,0.9666666388511658,0.9090118408203124,0.8064516186714172,0.8070175051689148,0.8535031676292419,0.7666666507720947,0.9333333373069764,0.888979971408844,0.8599033951759338,0.8666666746139526,0.9130538702011108,0.888979971408844,0.9110283851623536,0.879037618637085,0.9815497994422911,0.8959537744522095,0.871666669845581,0.5918367505073547,0.6818181872367859,0.6555235981941223,0.7222222089767456,0.5775862336158752,0.09522152692079544,0.7878787517547607,0.8108108043670654
no_init_kenn_bottom_up_adapter_bert_ms,2,4l4qzae5,0.75,0.9040667414665222,0.8870213627815247,0.8727272748947144,0.888888955116272,0.7272727489471436,0.8585045337677002,0.9204152822494508,0.5744680762290955,0.9172801971435548,0.8870213627815247,0.8672131299972534,0.8436287045478821,0.774193525314331,0.9040667414665222,0.8055130243301392,0.09314291179180144,0.0868128091096878,0.8225022554397583,0.09180004894733428,0.8664495348930359,0.6829268336296082,0.6666666865348816,0.6746988296508789,0.8319793343544006,0.8585045337677002,0.9032257795333862,0.8484848737716675,0.95652174949646,0.800000011920929,0.8594638705253601,0.9333333373069764,0.08809828758239746,0.060000000000000005,0.8457033634185791,0.80240797996521,0.7027027010917664,0.9122999906539916,0.08942241221666336,0.8439816236495972,119,0.8849076628684998,0.8316667079925537,0.375,0.7536231279373169,1.0,0.922315001487732,0.8725300431251526,0.8593919277191162,0.8125,0.701298713684082,0.8725300431251526,0.8949215412139893,0.9333333373069764,0.922315001487732,0.959999978542328,0.8301886916160583,0.837579607963562,0.7333333492279053,0.8999999761581421,0.899470865726471,0.8518518805503845,0.8666666746139526,0.9122999906539916,0.899470865726471,0.9172801971435548,0.8719631433486938,0.9815497994422911,0.8949215412139893,0.8566666841506958,0.875,0.75,0.8186936378479004,0.9629629850387572,0.7758111953735352,0.09452563524246216,0.9122806787490844,0.8571428656578064
no_init_kenn_hybrid_adapter_bert_ms,1,1rnj683o,0.7384615540504456,0.9101406931877136,0.8984990119934082,0.931034505367279,0.915254294872284,0.7058823704719543,0.8587267398834229,0.9204152822494508,0.7941176295280457,0.918652594089508,0.8984990119934082,0.9152249097824096,0.8449397087097168,0.774193525314331,0.9101406931877136,0.8470209240913391,0.09425205737352373,0.08942240476608276,0.8573481440544128,0.09174205362796783,0.8664495348930359,0.6585366129875183,0.7105262875556946,0.6835443377494812,0.8632532358169556,0.8587267398834229,0.9473683834075928,0.931034505367279,0.9583333134651184,0.8999999761581421,0.8824020624160767,0.8999999761581421,0.08933533728122711,0.18000000000000002,0.8468950986862183,0.8701263666152954,0.959999978542328,0.9123579263687134,0.08924843370914459,0.8558325171470642,49,0.9071661233901978,0.8566666841506958,0.375,0.8421052098274231,1.0,0.9250348210334778,0.8781628012657166,0.858849048614502,0.75,0.84375,0.8781628012657166,0.8949215412139893,0.8999999761581421,0.9250348210334778,0.9642857313156128,0.8518518805503845,0.837579607963562,0.7666666507720947,0.8999999761581421,0.902466893196106,0.8518518805503845,0.8999999761581421,0.9123579263687134,0.902466893196106,0.918652594089508,0.8823466300964355,0.9815497994422911,0.8949215412139893,0.8550000190734863,1.0,0.8333333134651184,0.8802556991577148,0.84375,0.8566775321960449,0.09690327197313307,0.8709677457809448,0.9090909361839294
no_init_kenn_top_down_adapter_bert_ms,1,190d5xft,0.7368420362472534,0.9145099520683287,0.9094330668449402,0.8928570747375488,0.931034505367279,0.807692289352417,0.8457827568054199,0.9204152822494508,0.931034505367279,0.9178196787834167,0.9094330668449402,0.9546313881874084,0.7685701847076416,0.6774193644523621,0.9145099520683287,0.8356643319129944,0.0921812430024147,0.08298538625240326,0.8435075879096985,0.08756668865680695,0.8664495348930359,0.5853658318519592,0.7272727489471436,0.6486486792564392,0.8505932092666626,0.8457827568054199,0.9473683834075928,0.9642857313156128,1.0,0.8333333134651184,0.8782609105110168,0.8999999761581421,0.08192824572324753,0.79,0.7774683833122253,0.9346369504928588,0.9545454382896424,0.908356547355652,0.08089770376682281,0.7848725318908691,65,0.9109663367271424,0.7949999570846558,0.375,0.7777777314186096,0.7666666507720947,0.927482008934021,0.8764537572860718,0.8197611570358276,0.65625,0.915254294872284,0.8764537572860718,0.8899669647216797,0.8999999761581421,0.927482008934021,0.9615384340286256,0.800000011920929,0.7611464858055115,0.6666666865348816,0.8999999761581421,0.9020715355873108,0.8132045269012451,0.800000011920929,0.908356547355652,0.9020715355873108,0.9178196787834167,0.8629605770111084,0.9815497994422911,0.8899669647216797,0.7749999761581421,1.0,1.0,0.9389017224311828,1.0,0.9263566136360168,0.09730921685695648,0.888888955116272,0.8679245114326477
no_init_kenn_bottom_up_adapter_bert_ms,1,3rhg4a56,0.695652186870575,0.9091100096702576,0.8965027332305908,0.931034505367279,0.8571428060531616,0.6315789222717285,0.8568053245544434,0.9204152822494508,0.7941176295280457,0.9180611968040466,0.8965027332305908,0.9067357778549194,0.8336032629013062,0.774193525314331,0.9091100096702576,0.8327974677085876,0.09380172193050385,0.0880306214094162,0.8457946181297302,0.09104616194963457,0.8664495348930359,0.6097561120986938,0.6944444179534912,0.649350643157959,0.8527504205703735,0.8568053245544434,0.9473683834075928,0.8181818127632141,1.0,0.8999999761581421,0.875,0.8999999761581421,0.08794354647397995,0.15000000000000002,0.8365893959999084,0.8583479523658752,0.9583333134651184,0.9117779731750488,0.08785664290189743,0.8424991965293884,64,0.9055374264717102,0.84333336353302,0.375,0.8214285969734192,0.9666666388511658,0.9244316816329956,0.8762046694755554,0.8523343801498413,0.71875,0.84375,0.8762046694755554,0.894095778465271,0.8999999761581421,0.9244316816329956,0.9642857313156128,0.8679245114326477,0.824840784072876,0.7666666507720947,0.8999999761581421,0.9015403985977172,0.8454106450080872,0.8999999761581421,0.9117779731750488,0.9015403985977172,0.9180611968040466,0.8781307339668274,0.9815497994422911,0.894095778465271,0.8416666984558105,1.0,0.8787878751754761,0.8695482015609741,0.84375,0.8409090638160706,0.09672930091619492,0.8709677457809448,0.920634925365448
no_init_kenn_hybrid_adapter_bert_ms,0,1ssk26v1,0.8852458596229553,0.9073375463485718,0.8934115171432495,0.7462686896324158,0.8387096524238586,0.8999999761581421,0.8547878265380859,0.9204152822494508,0.675000011920929,0.9171388149261476,0.8934115171432495,0.892307698726654,0.821700394153595,0.8709677457809448,0.9073375463485718,0.8152866363525391,0.0934462770819664,0.08768267184495926,0.8308032155036926,0.0905822366476059,0.8664495348930359,0.6585366129875183,0.675000011920929,0.6666666865348816,0.8391480445861816,0.8547878265380859,0.931034505367279,0.8125,0.9583333134651184,0.8333333134651184,0.8656716346740723,0.8666666746139526,0.08733334392309189,0.09,0.8257685303688049,0.8401100039482117,0.95652174949646,0.9112560749053956,0.08698678016662598,0.8366534113883972,119,0.9033659100532532,0.8400000333786011,0.375,0.800000011920929,0.9666666388511658,0.9230979084968568,0.8736730217933655,0.8479912877082825,0.6875,0.7714285850524902,0.8736730217933655,0.8934764862060547,0.8999999761581421,0.9230979084968568,0.6756756901741028,0.8518518805503845,0.8152866363525391,0.7666666507720947,0.8999999761581421,0.9003536701202393,0.8405796885490417,0.7666666507720947,0.9112560749053956,0.9003536701202393,0.9171388149261476,0.8748031854629517,0.9815497994422911,0.8934764862060547,0.8333333730697632,0.9642857313156128,0.7837837934494019,0.8529682159423828,1.0,0.8152866363525391,0.09649734199047089,0.8679245114326477,0.865671694278717
no_init_kenn_top_down_adapter_bert_ms,0,61fpyafl,0.9032257795333862,0.8892989158630371,0.8757214546203613,0.4193548262119293,0.7605634331703186,0.9032257795333862,0.8601617813110352,0.9204152822494508,0.42424243688583374,0.912491261959076,0.8757214546203613,0.7676767706871033,0.8534069061279297,0.9032257795333862,0.8892989158630371,0.7228260636329651,0.09499335289001463,0.09116214513778688,0.7902162075042725,0.09226398169994354,0.8664495348930359,0.6829268336296082,0.6829268336296082,0.6829268336296082,0.8034511208534241,0.8601617813110352,0.915254294872284,0.6585366129875183,0.9230769276618958,0.8666666746139526,0.8097412586212158,0.8999999761581421,0.0907251238822937,0.13,0.8545926809310913,0.7357383370399475,0.9615384340286256,0.9127638936042786,0.0902922749519348,0.8691466450691223,119,0.9163951873779296,0.8733333349227905,0.375,0.8620690107345581,0.9666666388511658,0.9122187495231628,0.867871880531311,0.863735020160675,0.78125,0.5833333730697632,0.867871880531311,0.8955408930778503,0.8999999761581421,0.9122187495231628,0.27659574151039124,0.8571428656578064,0.8471337556838989,0.800000011920929,0.9333333373069764,0.8924089670181274,0.8566827774047852,0.800000011920929,0.9127638936042786,0.8924089670181274,0.912491261959076,0.8892862200737,0.9815497994422911,0.8955408930778503,0.8650000095367432,0.931034505367279,0.707317054271698,0.7580848932266235,0.8888888955116272,0.6303317546844482,0.09788912534713744,0.8421052694320679,0.8169013857841492
smart_init_kenn_hybrid_adapter_bert_ms,2,b6m3gsho,0.24870465695858,0.698352575302124,0.7685540318489075,0.1894736886024475,0.08465608209371567,0.14814814925193787,0.8045247197151184,0.9204152822494508,0.09756097197532654,0.8909322023391724,0.7685540318489075,0.2297082245349884,0.5251480340957642,0.774193525314331,0.698352575302124,0.17323651909828186,0.05817444622516632,0.007573649287223816,0.17285095155239105,0.07463465631008148,0.8664495348930359,0.6585366129875183,0.16463415324687958,0.2634146213531494,0.2757028043270111,0.8045247197151184,0.0,0.050314463675022125,0.138364776968956,0.6000000238418579,0.3455706238746643,0.2666666805744171,0.013302960433065891,0.01,0.5561754703521729,0.1034507304430008,0.14465409517288208,0.8970192670822144,0.05462769791483879,0.1274423599243164,9,0.44619765877723694,0.0725555568933487,0.375,0.2408377081155777,0.36666667461395264,0.8849271535873413,0.7861281037330627,0.6986970901489258,0.71875,0.1649484634399414,0.7861281037330627,0.875103235244751,0.0,0.8849271535873413,0.11249999701976776,0.23280422389507296,0.5318471193313599,0.7333333492279053,0.5333333611488342,0.7768004536628723,0.6972624659538269,0.6000000238418579,0.8970192670822144,0.7768004536628723,0.8909322023391724,0.5446037650108337,0.9815497994422911,0.875103235244751,0.5233333110809326,0.0,0.06790123134851456,0.1832779347896576,0.11042945086956024,0.1034696400165558,0.047662727534770966,0.18652848899364471,0.1145833358168602
smart_init_kenn_top_down_adapter_bert_ms,2,lp9h8fks,0.2090592235326767,0.61470627784729,0.7674804925918579,0.1818181723356247,0.1393728107213974,0.1171875,0.8501057624816895,0.9204152822494508,0.08914728462696075,0.884911060333252,0.7674804925918579,0.1813070923089981,0.7940760254859924,0.9677419066429138,0.61470627784729,0.1730702519416809,0.04170022904872894,0.010055672377347946,0.17306719720363617,0.08872652053833008,0.8664495348930359,0.8292682766914368,0.13076923787593842,0.2259136289358139,0.290606826543808,0.8501057624816895,0.08304498344659805,0.07782100886106491,0.10546875,0.8666666746139526,0.2976636588573456,0.6666666865348816,0.01792549341917038,0.01,0.8006554841995239,0.09711679816246031,0.10546875,0.909980297088623,0.08246346563100815,0.17172622680664062,9,0.2551475763320923,0.0963333398103714,0.375,0.1875,0.9333333373069764,0.8611860275268555,0.8066828846931458,0.8306188583374023,0.84375,0.1597222089767456,0.8066828846931458,0.8922378420829773,0.4000000059604645,0.8611860275268555,0.1015625,0.18881118297576904,0.7961783409118652,0.8999999761581421,0.7666666507720947,0.7279157042503357,0.8309178948402405,0.7666666507720947,0.909980297088623,0.7279157042503357,0.884911060333252,0.3903793394565582,0.9815497994422911,0.8922378420829773,0.7899999618530273,0.04633204638957977,0.10894941538572311,0.1775198131799698,0.08846154063940048,0.09708737581968307,0.027254804968833923,0.1586207002401352,0.19512195885181427
