name,instance,run_id,test_incremental_only/macro_example/recall,test_incremental_product-weapon/macro_types/f1,test_incremental_product-mobile_phone/macro_types/recall,test_incremental/macro_types/precision,test_incremental_product-ship/macro_types/recall,test/macro_example/f1,test_incremental_only/micro/recall,test_incremental_product-computer/macro_types/f1,threshold_incremental,test_incremental/macro_example_exclusive/precision,test_incremental_product-weapon/macro_types/recall,test_incremental_product-camera/macro_types/precision,test_incremental_product-engine_device/macro_types/precision,test_incremental_only/micro/precision,test_incremental_product/macro_types/f1,test_pretraining/macro_example/precision,test_incremental_only/macro_example/precision,test_incremental_only/macro_example_exclusive/f1,test_incremental_product-spacecraft/macro_types/precision,test/macro_example/precision,test_pretraining/macro_types/f1,test_pretraining/macro_example/f1,test_incremental/macro_example_exclusive/f1,test_incremental_product-car/macro_types/f1,test_incremental_product-computer/macro_types/precision,test/macro_example/recall,test_incremental/micro/f1,test_incremental_only/macro_types/precision,test_incremental_product-spacecraft/macro_types/f1,test_incremental_product-airplane/macro_types/precision,test_incremental/macro_example/precision,test_incremental_product-airplane/macro_types/recall,test_incremental_product-instrument/macro_types/recall,test_incremental_product-camera/macro_types/f1,test_incremental_product-engine_device/macro_types/recall,test_incremental/macro_types/recall,test_incremental_product-spacecraft/macro_types/recall,test/macro_types/recall,test_incremental_product-camera/macro_types/recall,test_incremental_product-car/macro_types/recall,test_incremental_product-car/macro_types/precision,test_pretraining/micro/precision,test_incremental_product-instrument/macro_types/precision,test/micro/recall,test_pretraining/macro_example/recall,test_incremental_only/macro_example_exclusive/recall,test_pretraining/macro_types/recall,test_incremental_product-engine_device/macro_types/f1,threshold_pretraining,test_pretraining/micro/f1,test_incremental/micro/recall,test_pretraining/micro/recall,test_incremental_product-mobile_phone/macro_types/f1,test_incremental_only/macro_example/f1,test_incremental/micro/precision,test_incremental_product-ship/macro_types/precision,test_incremental/macro_example/f1,test_incremental/macro_example/recall,test_incremental/macro_example_exclusive/recall,test_incremental_product-airplane/macro_types/f1,test_incremental_product-instrument/macro_types/f1,test_pretraining/macro_types/precision,test_incremental_product-computer/macro_types/recall,test_incremental_only/macro_example_exclusive/precision,epoch,test_incremental_only/micro/f1,test_incremental_only/macro_types/f1,test_incremental_only/macro_types/recall,test_incremental_product/macro_types/recall,test_incremental_product-ship/macro_types/f1,test_incremental_product-mobile_phone/macro_types/precision,test/micro/precision,test_incremental/macro_types/f1,test_incremental_product/macro_types/precision,test_incremental_product-weapon/macro_types/precision,test/macro_types/f1,test/micro/f1,test/macro_types/precision
no_init_box_kenn_top_down_adapter_bert_ms,0,8b4rw5e8,0.08368128538131714,0.8571428656578064,0.6000000238418579,0.9623202085494996,0.6875,0.9127047657966614,0.7834395170211792,0.8192771673202515,0.01,0.912052035331726,0.800000011920929,1.0,1.0,0.9498069286346436,0.9280821681022644,0.9247506856918336,0.08559498935937881,0.8107297420501709,0.9615384340286256,0.9247506856918336,0.8539012670516968,0.9127047657966614,0.8729884028434753,0.9090909361839294,0.8095238208770752,0.9009684920310974,0.8936905860900879,0.9607183337211608,0.8928570747375488,0.95652174949646,0.0974251925945282,0.7096773982048035,0.8666666746139526,0.9285714626312256,0.800000011920929,0.7917438745498657,0.8333333134651184,0.8105279207229614,0.8666666746139526,0.8333333134651184,1.0,0.907435178756714,1.0,0.8742774724960327,0.9009684920310974,0.8016666173934937,0.8105279207229614,0.888888955116272,0.25,0.8905478119850159,0.8325281739234924,0.8742774724960327,0.75,0.08462732285261154,0.9645522236824036,0.95652174949646,0.09325241297483444,0.08942240476608276,0.837133526802063,0.8148147463798523,0.9285714626312256,0.9021790027618408,0.8292682766914368,0.8200000524520874,49,0.8586387634277344,0.8625869154930115,0.7826446294784546,0.8827361464500427,0.800000011920929,1.0,0.907435178756714,0.8687381148338318,0.9783393740653992,0.9230769276618958,0.8539012670516968,0.8905478119850159,0.9021790027618408
no_init_box_kenn_bottom_up_adapter_bert_ms,0,aqu4zyda,0.0768963098526001,0.8679245114326477,0.6000000238418579,0.9765458106994628,0.59375,0.9110267162322998,0.7133758068084717,0.7894736528396606,0.01,0.9153093695640564,0.7666666507720947,1.0,1.0,0.9696969985961914,0.9280821681022644,0.925040602684021,0.07794015109539032,0.7416329979896545,1.0,0.925040602684021,0.8485220670700073,0.9110267162322998,0.8560613989830017,0.8235293626785278,0.8571428656578064,0.8974310159683228,0.8768821954727173,0.9763664603233336,0.888888955116272,0.95652174949646,0.09777313470840454,0.7096773982048035,0.699999988079071,0.9285714626312256,0.6666666865348816,0.7288973331451416,0.800000011920929,0.7988108396530151,0.8666666746139526,0.699999988079071,1.0,0.9081698656082152,1.0,0.8697357773780823,0.8974310159683228,0.7366666793823242,0.7988108396530151,0.800000011920929,0.25,0.8885373473167419,0.7971014380455017,0.8697357773780823,0.75,0.07741471379995346,0.9744094610214232,0.949999988079071,0.09144427627325058,0.0858849436044693,0.8040173053741455,0.8148147463798523,0.8235293626785278,0.9048312306404114,0.7317073345184326,0.746666669845581,54,0.8220183849334717,0.8244972229003906,0.7135134935379028,0.8827361464500427,0.730769157409668,1.0,0.9081698656082152,0.8347409963607788,0.9783393740653992,1.0,0.8485220670700073,0.8885373473167419,0.9048312306404114
smart_init_box_adapter_bert_ms,2,sbmgpmql,0.09846903383731842,0.14392058551311493,0.9666666388511658,0.16112756729125977,0.8125,0.8680402636528015,0.9458598494529724,0.1971154063940048,0.01,0.183696448802948,0.9666666388511658,0.07466666400432587,0.08021390438079834,0.07941176742315292,0.9280821681022644,0.8310486674308777,0.010670378804206848,0.18445627391338348,0.06933332979679108,0.8310486674308777,0.7931095957756042,0.8680402636528015,0.3057403266429901,0.13399504125118256,0.109333336353302,0.9084783792495728,0.24493318796157837,0.07940639555454254,0.12839506566524506,0.08310992270708084,0.019622409716248512,1.0,1.0,0.13827160000801086,1.0,0.9389609098434448,0.8666666746139526,0.8379752039909363,0.9333333373069764,0.8999999761581421,0.07238605618476868,0.5260186791419983,0.08021390438079834,0.8848059177398682,0.9084783792495728,0.943333387374878,0.8379752039909363,0.14851485192775726,0.25,0.6597906947135925,0.914653778076172,0.8848059177398682,0.1435643583536148,0.019254308193922043,0.1413990557193756,0.06951871514320374,0.03265910968184471,0.09730921685695648,0.9109663367271424,0.15346534550189972,0.14851485192775726,0.7528041005134583,1.0,0.1022222340106964,9,0.14652195572853088,0.1464974880218506,0.944583296775818,0.8827361464500427,0.12807881832122803,0.07754010707139969,0.5260186791419983,0.2750551402568817,0.9783393740653992,0.07774798572063446,0.7931095957756042,0.6597906947135925,0.7528041005134583
smart_init_box_adapter_bert_ms,1,sc87h0st,0.09672930091619492,0.13861386477947235,0.9666666388511658,0.15963107347488403,0.8125,0.867344319820404,0.9299362897872924,0.19617225229740143,0.01,0.19102753698825836,0.9333333373069764,0.07427055388689041,0.07999999821186066,0.07776298373937607,0.9280821681022644,0.830403745174408,0.010160055942833424,0.1761632114648819,0.05835543945431709,0.830403745174408,0.7916877865791321,0.867344319820404,0.31533384323120117,0.1336633563041687,0.10875331610441208,0.9077244400978088,0.24199441075325012,0.077760249376297,0.10810811072587968,0.08288770169019699,0.020405516028404236,1.0,1.0,0.1375921219587326,1.0,0.9238093495368958,0.7333333492279053,0.8351503610610962,0.9333333373069764,0.8999999761581421,0.07219251245260239,0.5244395732879639,0.07999999821186066,0.8837737441062927,0.9077244400978088,0.9266666173934937,0.8351503610610962,0.14814813435077667,0.25,0.6582609415054321,0.9066022634506226,0.8837737441062927,0.1428571343421936,0.018388641998171806,0.1396329402923584,0.06914893537759781,0.033683888614177704,0.09643934667110445,0.902822971343994,0.15308642387390137,0.14814813435077667,0.7525250911712646,1.0,0.09733334183692932,9,0.14352421462535858,0.14349545538425446,0.9279166460037231,0.8827361464500427,0.12745097279548645,0.07712765783071518,0.5244395732879639,0.27222293615341187,0.9783393740653992,0.07486630976200104,0.7916877865791321,0.6582609415054321,0.7525250911712646
smart_init_box_adapter_bert_ms,0,i2in6yfj,0.0991649329662323,0.13592234253883362,0.9666666388511658,0.15986943244934082,0.8125,0.8664056062698364,0.9522293210029602,0.1938534379005432,0.01,0.17237192392349243,0.9333333373069764,0.0755208358168602,0.07853402942419052,0.07800678163766861,0.9280821681022644,0.8277924060821533,0.010403619147837162,0.18040648102760315,0.07493539899587631,0.8277924060821533,0.7934849858283997,0.8664056062698364,0.2900554835796356,0.1262135952711105,0.1073298454284668,0.9087972640991212,0.2409638613462448,0.07802243530750275,0.1390887200832367,0.08115183562040329,0.018412727862596512,1.0,1.0,0.14009661972522736,1.0,0.9450215101242064,0.9666666388511658,0.8391051292419434,0.9666666388511658,0.8666666746139526,0.06806282699108124,0.5203251838684082,0.07853402942419052,0.8852187991142273,0.9087972640991212,0.9500000476837158,0.8391051292419434,0.1456310749053955,0.25,0.6554068922996521,0.9178743958473206,0.8852187991142273,0.13975903391838074,0.01883157528936863,0.1386861354112625,0.06753246486186981,0.030983654782176014,0.09765715897083282,0.9142236709594728,0.1501210629940033,0.1456310749053955,0.7525695562362671,1.0,0.09966666996479034,8,0.1442006230354309,0.1442161202430725,0.9512499570846558,0.8827361464500427,0.12470023334026337,0.07532467693090439,0.5203251838684082,0.2734750509262085,0.9783393740653992,0.07329843193292618,0.7934849858283997,0.6554068922996521,0.7525695562362671
no_init_kenn_horizontal_adapter_bert_ms,2,3stv2orl,0.08959638327360153,0.9473683834075928,0.8999999761581421,0.8831945657730103,0.78125,0.9187441468238832,0.8407643437385559,0.6933333277702332,0.24,0.9142236709594728,0.8999999761581421,0.9333333373069764,0.9032257795333862,0.8684210777282715,0.9204152822494508,0.9252203702926636,0.09011830389499664,0.8608260750770569,0.84375,0.9252203702926636,0.8787901401519775,0.9187441468238832,0.8865368962287903,0.8571428656578064,0.7647058963775635,0.9123579263687134,0.8862875699996948,0.8733590245246887,0.8709677457809448,0.7666666507720947,0.09765715897083282,0.7419354915618896,0.9666666388511658,0.9333333373069764,0.9333333373069764,0.8506468534469604,0.8999999761581421,0.8594261407852173,0.9333333373069764,0.800000011920929,0.9230769276618958,0.9109243750572203,0.8787878751754761,0.8951280117034912,0.9123579263687134,0.8583333492279053,0.8594261407852173,0.9180328249931335,0.375,0.9029570817947388,0.8534621596336365,0.8951280117034912,0.84375,0.0898565948009491,0.921739101409912,0.92592591047287,0.09469965100288393,0.091916024684906,0.8604777455329895,0.7540983557701111,0.920634925365448,0.8990469574928284,0.6341463327407837,0.8633333444595337,39,0.8543689846992493,0.8610414862632751,0.8490664958953857,0.8664495348930359,0.8474575877189636,0.7941176295280457,0.9109243750572203,0.8666152358055115,0.9815497994422911,1.0,0.8787901401519775,0.9029570817947388,0.8990469574928284
no_init_kenn_horizontal_adapter_bert_ms,1,37ol5noy,0.09011830389499664,0.915254294872284,0.9333333373069764,0.872434139251709,0.78125,0.9184626340866088,0.8471337556838989,0.6506024599075317,0.18000000000000002,0.9153094291687012,0.8999999761581421,1.0,0.8108108043670654,0.8444444537162781,0.9204152822494508,0.9242925643920898,0.090466246008873,0.8649967908859253,0.8999999761581421,0.9242925643920898,0.8783312439918518,0.9184626340866088,0.8884871602058411,0.888888955116272,0.6428571343421936,0.9127058386802672,0.8815245032310486,0.8615225553512573,0.8999999761581421,0.7272727489471436,0.09777313470840454,0.774193525314331,0.8999999761581421,0.9473683834075928,1.0,0.8557966351509094,0.8999999761581421,0.8603862524032593,0.8999999761581421,0.800000011920929,1.0,0.90924334526062,0.8181818127632141,0.8955408930778503,0.9127058386802672,0.8633333444595337,0.8603862524032593,0.8955223560333252,0.375,0.902340054512024,0.8566827774047852,0.8955408930778503,0.875,0.09029193967580797,0.9078498482704164,0.9615384340286256,0.09490799158811568,0.09220598638057707,0.8631921410560608,0.75,0.8571428060531616,0.8970407843589783,0.6585366129875183,0.8666666746139526,32,0.8457870483398438,0.8581135272979736,0.8547313213348389,0.8664495348930359,0.8620690107345581,0.8235294222831726,0.90924334526062,0.8640353083610535,0.9815497994422911,0.931034505367279,0.8783312439918518,0.902340054512024,0.8970407843589783
no_init_kenn_horizontal_adapter_bert_ms,0,2xk6ethd,0.09307585656642914,0.6511627435684204,0.7666666507720947,0.8102362751960754,0.71875,0.9168421030044556,0.8789808750152588,0.8181818127632141,0.06999999999999999,0.909880518913269,0.9333333373069764,0.8709677457809448,0.7894737124443054,0.7666666507720947,0.9204152822494508,0.9194270372390748,0.09168406575918198,0.8849497437477112,0.7878788113594055,0.9194270372390748,0.8749523758888245,0.9168421030044556,0.8935784101486206,0.9491525292396544,0.7659574747085571,0.9142716526985168,0.8658146858215332,0.793104887008667,0.8253968358039856,0.7878788113594055,0.09719322621822356,0.8387096524238586,0.9666666388511658,0.8852458596229553,1.0,0.8789658546447754,0.8666666746139526,0.8647060394287109,0.8999999761581421,0.9333333373069764,0.9655172228813172,0.9028239250183104,0.8285714387893677,0.897605299949646,0.9142716526985168,0.8916666507720947,0.8647060394287109,0.8823529481887817,0.375,0.9002071022987366,0.8727858066558838,0.897605299949646,0.71875,0.09237471967935562,0.8589540123939514,0.9583333134651184,0.09545183181762695,0.09377174079418182,0.8778501749038696,0.8125000596046448,0.892307698726654,0.8854445815086365,0.8780487775802612,0.878333330154419,51,0.8189911246299744,0.8343936800956726,0.8802175521850586,0.8664495348930359,0.8214285969734192,0.6764705777168274,0.9028239250183104,0.8432028293609619,0.9815497994422911,0.5,0.8749523758888245,0.9002071022987366,0.8854445815086365
no_init_kenn_hybrid_adapter_bert_ms,2,dk8cot8o,0.08733472228050232,0.9090909361839294,0.8999999761581421,0.9440250396728516,0.78125,0.9196676015853882,0.8184713125228882,0.7323943972587585,0.5700000000000001,0.9115091562271118,0.8333333134651184,1.0,0.9032257795333862,0.9379562139511108,0.9204152822494508,0.92823588848114,0.08855254203081131,0.8424596786499023,0.931034505367279,0.92823588848114,0.8820759057998657,0.9196676015853882,0.8794771432876587,0.807692289352417,0.8666666746139526,0.9112560749053956,0.8970840573310852,0.940272569656372,0.915254294872284,0.8214285969734192,0.09736719727516174,0.7419354915618896,0.8999999761581421,0.9655172228813172,0.9333333373069764,0.8294346928596497,0.8999999761581421,0.8554713726043701,0.9333333373069764,0.699999988079071,0.9545454382896424,0.9152219891548156,1.0,0.8936828970909119,0.9112560749053956,0.8366667032241821,0.8554713726043701,0.9180328249931335,0.375,0.904324233531952,0.8421900272369385,0.8936828970909119,0.931034505367279,0.08793941885232925,0.9596330523490906,0.9615384340286256,0.09394554048776628,0.09075620770454408,0.84961998462677,0.7796609997749329,0.9473683834075928,0.9103882312774658,0.6341463327407837,0.8483333587646484,41,0.8741496205329895,0.8792884349822998,0.8257331252098083,0.8664495348930359,0.8620690107345581,0.9642857313156128,0.9152219891548156,0.8830278515815735,0.9815497994422911,1.0,0.8820759057998657,0.904324233531952,0.9103882312774658
no_init_kenn_top_down_adapter_bert_ms,2,hv5dbtn2,0.08663883060216904,0.9090909361839294,0.8999999761581421,0.93648362159729,0.78125,0.9194050431251526,0.8121019005775452,0.7323943972587585,0.7000000000000001,0.9207382798194884,0.8333333134651184,1.0,0.8888888955116272,0.930656909942627,0.9204152822494508,0.9280619621276855,0.0885525494813919,0.8390666246414185,0.8999999761581421,0.9280619621276855,0.880824863910675,0.9194050431251526,0.8819852471351624,0.8301886916160583,0.8666666746139526,0.9109081625938416,0.8936535120010376,0.9319769740104676,0.8999999761581421,0.8461538553237915,0.09835305064916612,0.7096773982048035,0.9666666388511658,0.9655172228813172,0.800000011920929,0.8234718441963196,0.8999999761581421,0.8543596267700195,0.9333333373069764,0.7333333492279053,0.95652174949646,0.914799153804779,1.0,0.8932700157165527,0.9109081625938416,0.8299999833106995,0.8543596267700195,0.8421052694320679,0.375,0.9039063453674316,0.8389694094657898,0.8932700157165527,0.8999999761581421,0.08758524060249329,0.9559633135795592,0.9615384340286256,0.09421346336603165,0.09040825814008711,0.8463627099990845,0.7719298601150513,0.98305082321167,0.9089822173118592,0.6341463327407837,0.8483333587646484,58,0.867347002029419,0.8719422817230225,0.81917405128479,0.8664495348930359,0.8620690107345581,0.8999999761581421,0.914799153804779,0.8763493299484253,0.9815497994422911,1.0,0.880824863910675,0.9039063453674316,0.9089822173118592
no_init_kenn_bottom_up_adapter_bert_ms,2,2li42osb,0.0880306214094162,0.9090909361839294,0.8999999761581421,0.9276036620140076,0.78125,0.9195884466171264,0.824840784072876,0.7222221493721008,0.37,0.9201953411102296,0.8333333134651184,1.0,0.9032257795333862,0.9184397459030152,0.9204152822494508,0.9277139902114868,0.08907446265220642,0.8483039140701294,0.8709677457809448,0.9277139902114868,0.8812345862388611,0.9195884466171264,0.8852583765983582,0.807692289352417,0.8387096524238586,0.9116040468215942,0.8943781852722168,0.922209084033966,0.8852458596229553,0.7931034564971924,0.09829506278038024,0.7419354915618896,0.9666666388511658,0.9655172228813172,0.9333333373069764,0.8354952931404114,0.8999999761581421,0.8566012382507324,0.9333333373069764,0.699999988079071,0.9545454382896424,0.9140987992286682,1.0,0.894095778465271,0.9116040468215942,0.84333336353302,0.8566012382507324,0.9180328249931335,0.375,0.9039865732192992,0.8454106450080872,0.894095778465271,0.8999999761581421,0.08854947239160538,0.949367105960846,0.9615384340286256,0.09456310421228407,0.0911041498184204,0.8528772592544556,0.7666666507720947,0.98305082321167,0.907326638698578,0.6341463327407837,0.8533333539962769,42,0.8691275715827942,0.8750060200691223,0.832399845123291,0.8664495348930359,0.8620690107345581,0.8999999761581421,0.9140987992286682,0.8791435360908508,0.9815497994422911,1.0,0.8812345862388611,0.9039865732192992,0.907326638698578
no_init_kenn_hybrid_adapter_bert_ms,1,1ppgtce5,0.09064021706581116,0.9333333373069764,0.8999999761581421,0.8791229128837585,0.78125,0.9192219376564026,0.8503184914588928,0.6835443377494812,0.15000000000000002,0.91259503364563,0.9333333373069764,0.9642857313156128,0.8108108043670654,0.8557692170143127,0.9204152822494508,0.9255335330963136,0.09064022451639175,0.8683333396911621,0.8999999761581421,0.9255335330963136,0.8792233467102051,0.9192219376564026,0.8883520364761353,0.9090909361839294,0.7105262875556946,0.9129958152770996,0.8853820562362671,0.8688801527023315,0.8999999761581421,0.7272727489471436,0.09748318791389464,0.774193525314331,0.8999999761581421,0.931034505367279,1.0,0.8588269948959351,0.8999999761581421,0.86095130443573,0.8999999761581421,0.8333333134651184,1.0,0.9100251793861388,0.931034505367279,0.8957473039627075,0.9129958152770996,0.8683333396911621,0.86095130443573,0.8955223560333252,0.375,0.9028297662734984,0.8582930564880371,0.8957473039627075,0.8181817531585693,0.09064023196697236,0.9142367243766784,0.9615384340286256,0.09489355981349944,0.09243795275688171,0.8653637170791626,0.75,0.915254294872284,0.898287832736969,0.6585366129875183,0.8683333396911621,32,0.8530351519584656,0.8634385466575623,0.8580646514892578,0.8664495348930359,0.8620690107345581,0.75,0.9100251793861388,0.8688564896583557,0.9815497994422911,0.9333333373069764,0.8792233467102051,0.9028297662734984,0.898287832736969
no_init_kenn_top_down_adapter_bert_ms,1,33uhyhci,0.09116214513778688,0.7777777910232544,0.9333333373069764,0.7602481842041016,0.8125,0.9149526357650756,0.8566879034042358,0.6279070377349854,0.24,0.9136807322502136,0.9333333373069764,1.0,0.75,0.7078947424888611,0.9204152822494508,0.916684091091156,0.0915100947022438,0.8749967813491821,0.6585366129875183,0.916684091091156,0.8690283298492432,0.9149526357650756,0.8902958631515503,0.9090909361839294,0.6000000238418579,0.9132277965545654,0.8411949276924133,0.7381179332733154,0.7605634331703186,0.5106382966041565,0.09759916365146636,0.774193525314331,0.8999999761581421,0.9473683834075928,1.0,0.8646981716156006,0.8999999761581421,0.8620458841323853,0.8999999761581421,0.8333333134651184,1.0,0.8976426720619202,0.692307710647583,0.8961601853370667,0.9132277965545654,0.8733333349227905,0.8620458841323853,0.8571428656578064,0.375,0.8969008326530457,0.8615136742591858,0.8961601853370667,0.7567567229270935,0.09133579581975936,0.8218125700950623,0.8666666746139526,0.09510119259357452,0.0927279070019722,0.8680781126022339,0.6153846383094788,0.782608687877655,0.8761247396469116,0.6585366129875183,0.8766666650772095,32,0.7752161622047424,0.7963355183601379,0.8645229935646057,0.8664495348930359,0.8387096524238586,0.6363636255264282,0.8976426720619202,0.8091162443161011,0.9815497994422911,0.6666666865348816,0.8690283298492432,0.8969008326530457,0.8761247396469116
no_init_kenn_bottom_up_adapter_bert_ms,1,1z4bgy7e,0.08785665035247803,0.931034505367279,0.8999999761581421,0.9067673683166504,0.6875,0.9188775420188904,0.824840784072876,0.6835443377494812,0.25,0.9136807918548584,0.8999999761581421,1.0,0.8571428656578064,0.8869863152503967,0.9204152822494508,0.926148235797882,0.08855253458023071,0.8449868559837341,0.931034505367279,0.926148235797882,0.8793742656707764,0.9188775420188904,0.881942093372345,0.8679245114326477,0.7105262875556946,0.9117200374603271,0.886824369430542,0.8992891311645508,0.915254294872284,0.7666666507720947,0.09759916365146636,0.7419354915618896,0.8666666746139526,0.9473683834075928,1.0,0.8352504372596741,0.8999999761581421,0.856555700302124,0.8999999761581421,0.7666666507720947,1.0,0.9121735692024232,0.9629629850387572,0.894095778465271,0.9117200374603271,0.8416666984558105,0.856555700302124,0.9230769276618958,0.375,0.9030441641807556,0.8454106450080872,0.894095778465271,0.8709677457809448,0.08820321410894394,0.932504415512085,0.95652174949646,0.09420883655548096,0.09104616194963457,0.8523343801498413,0.7540983557701111,0.9122806787490844,0.9034419059753418,0.6585366129875183,0.8483333587646484,32,0.8547855615615845,0.8644073605537415,0.8321305513381958,0.8664495348930359,0.800000011920929,0.84375,0.9121735692024232,0.8695409297943115,0.9815497994422911,0.9642857313156128,0.8793742656707764,0.9030441641807556,0.9034419059753418
no_init_kenn_hybrid_adapter_bert_ms,0,sb7xrq9y,0.09133611619472504,0.7887323498725891,0.7666666507720947,0.8635751008987427,0.6875,0.9188334345817566,0.8630573153495789,0.8372092247009277,0.14,0.9115092754364014,0.9333333373069764,0.931034505367279,0.8333333134651184,0.8390092849731445,0.9204152822494508,0.9242113828659058,0.0909881740808487,0.8733301162719727,0.8125,0.9242113828659058,0.8783339858055115,0.9188334345817566,0.8901175260543823,0.931034505367279,0.800000011920929,0.9135177135467528,0.8839505910873413,0.8517775535583496,0.8387096524238586,0.8666666746139526,0.09736719727516174,0.8387096524238586,0.8666666746139526,0.915254294872284,1.0,0.8640037775039673,0.8666666746139526,0.8619164228439331,0.8999999761581421,0.8999999761581421,0.9642857313156128,0.9087675213813782,0.9285714030265808,0.8965730667114258,0.9135177135467528,0.875,0.8619164228439331,0.9090909361839294,0.375,0.9026291370391846,0.8647342920303345,0.8965730667114258,0.7540983557701111,0.09116180986166,0.9040403962135316,0.95652174949646,0.0950821414589882,0.09290188550949097,0.8697068095207214,0.8524589538574219,0.8965517282485962,0.8953890800476074,0.8780487775802612,0.871666669845581,50,0.8508633971214294,0.857726514339447,0.8637591600418091,0.8664495348930359,0.800000011920929,0.7419354915618896,0.9087675213813782,0.8637893795967102,0.9815497994422911,0.6829268336296082,0.8783339858055115,0.9026291370391846,0.8953890800476074
no_init_kenn_top_down_adapter_bert_ms,0,3412ohyg,0.09603340178728104,0.33136093616485596,0.800000011920929,0.6464787721633911,0.75,0.9061259031295776,0.9108280539512634,0.7835051417350769,0.08,0.9093376398086548,0.9333333373069764,0.75,0.7692307829856873,0.49480968713760376,0.9204152822494508,0.8967293500900269,0.09307585656642914,0.9056117534637452,0.5384615659713745,0.8967293500900269,0.8623723387718201,0.9061259031295776,0.9008442759513856,0.746666669845581,0.6785714030265808,0.9157214164733888,0.7510204315185547,0.6129716634750366,0.6829268932342529,0.6590909361839294,0.09713523834943771,0.9354838728904724,1.0,0.8181817531585693,1.0,0.907160222530365,0.9333333373069764,0.8699625730514526,0.8999999761581421,0.9333333373069764,0.6222222447395325,0.8657131791114807,0.75,0.8996697068214417,0.9157214164733888,0.9200000762939452,0.8699625730514526,0.8695651888847351,0.375,0.8823648691177368,0.8888888955116272,0.8996697068214417,0.3664122223854065,0.09453149139881134,0.6501767039299011,0.9230769276618958,0.0962279811501503,0.09533751010894775,0.8925080895423889,0.7733333110809326,0.8571428656578064,0.8549135327339172,0.9268292784690856,0.8916666507720947,75,0.6412556171417236,0.7329193949699402,0.9112313389778136,0.8664495348930359,0.8275862336158752,0.23762376606464383,0.8657131791114807,0.7549499273300171,0.9815497994422911,0.20143884420394895,0.8623723387718201,0.8823648691177368,0.8549135327339172
no_init_kenn_bottom_up_adapter_bert_ms,0,21dxa08r,0.09220598638057707,0.6511627435684204,0.800000011920929,0.806297242641449,0.6875,0.9167971611022948,0.8726114630699158,0.8089887499809265,0.06999999999999999,0.9022801518440248,0.9333333373069764,0.931034505367279,0.8333333134651184,0.7569060921669006,0.9204152822494508,0.9196300506591796,0.090466246008873,0.874920666217804,0.7428571581840515,0.9196300506591796,0.8740334510803223,0.9167971611022948,0.8879407644271851,0.9491525292396544,0.75,0.9139816761016846,0.8612440228462219,0.7887719869613647,0.8000000715255737,0.7647058963775635,0.09638135135173798,0.8387096524238586,0.8999999761581421,0.915254294872284,1.0,0.8730946779251099,0.8666666746139526,0.8636113405227661,0.8999999761581421,0.9333333373069764,0.9655172228813172,0.9020340442657472,0.84375,0.8971924185752869,0.9139816761016846,0.8833333253860474,0.8636113405227661,0.9090909361839294,0.375,0.8996067047119141,0.8695651888847351,0.8971924185752869,0.6857142448425293,0.09132783114910126,0.8530805706977844,0.95652174949646,0.0948496237397194,0.09336581081151962,0.874049961566925,0.8000000715255737,0.8709677457809448,0.8847101926803589,0.8780487775802612,0.8666666746139526,76,0.8106508851051331,0.829093337059021,0.8737592101097107,0.8664495348930359,0.800000011920929,0.6000000238418579,0.9020340442657472,0.8383675813674927,0.9815497994422911,0.5,0.8740334510803223,0.8996067047119141,0.8847101926803589
smart_init_kenn_hybrid_adapter_bert_ms,2,9evodbk4,0.06854557991027832,0.19246862828731537,0.5666666626930237,0.1796644926071167,0.8125,0.8877061605453491,0.662420392036438,0.2239999920129776,0.01,0.323956161737442,0.7666666507720947,0.0047846888191998005,0.12440191209316254,0.09947393834590912,0.9204152822494508,0.8722795248031616,0.007237300276756287,0.12542393803596497,0.0717703327536583,0.8722795248031616,0.7965103983879089,0.8877061605453491,0.45505473017692566,0.2008368223905563,0.13397128880023956,0.9036883115768432,0.3178008794784546,0.09947596490383148,0.12552301585674286,0.13397128880023956,0.03460492193698883,0.9032257795333862,0.6666666865348816,0.008368200622498989,0.8666666746139526,0.678645670413971,0.5,0.8273581266403198,0.03333333507180214,0.800000011920929,0.11483253538608552,0.6537345051765442,0.095238097012043,0.8835672736167908,0.9036883115768432,0.6566666960716248,0.8273581266403198,0.21757321059703827,0.375,0.7514704465866089,0.7632850408554077,0.8835672736167908,0.1422594040632248,0.01309226918965578,0.20067739486694336,0.12440191209316254,0.04860883951187134,0.08165159076452255,0.7643865346908569,0.23333331942558289,0.1666666716337204,0.7678803205490112,0.6829268336296082,0.06933332979679108,6,0.17297297716140747,0.1728886216878891,0.6598652601242065,0.8664495348930359,0.21576762199401855,0.08133970946073532,0.6537345051765442,0.28411298990249634,0.9815497994422911,0.110047847032547,0.7965103983879089,0.7514704465866089,0.7678803205490112
