name,instance,run_id,test/macro_example/f1,test_pretraining/micro/f1,test_incremental_medicine-drug/macro_types/f1,test_incremental_only/micro/precision,test/macro_types/recall,test_incremental/micro/recall,test_pretraining/macro_types/precision,test_pretraining/macro_example/precision,test_incremental_medicine-symptom/macro_types/f1,test_incremental_only/macro_example_exclusive/f1,test/macro_types/f1,test_incremental_medicine/macro_types/f1,test_incremental_medicine-drug/macro_types/recall,test_incremental_only/micro/f1,test_incremental/micro/precision,test_incremental_only/macro_example_exclusive/precision,threshold_pretraining,test_incremental_medicine-medical_treatment/macro_types/precision,test/micro/precision,test_incremental/macro_types/f1,test_incremental_only/micro/recall,test_incremental/macro_example/recall,test_incremental_only/macro_example_exclusive/recall,test_pretraining/macro_types/f1,test_pretraining/micro/precision,test_incremental_only/macro_types/precision,test_incremental/macro_example_exclusive/precision,test_incremental_only/macro_example/precision,epoch,test_incremental/macro_example/precision,test_incremental/macro_example_exclusive/recall,test_incremental_medicine-drug/macro_types/precision,test_incremental_medicine-symptom/macro_types/recall,test_incremental_medicine-medical_treatment/macro_types/f1,threshold_incremental,test_incremental_only/macro_types/recall,test_incremental_only/macro_types/f1,test_incremental/macro_types/precision,test/macro_example/precision,test_pretraining/micro/recall,test_pretraining/macro_types/recall,test_incremental_only/macro_example/f1,test_incremental/macro_example_exclusive/f1,test_pretraining/macro_example/recall,test/macro_example/recall,test_incremental_medicine/macro_types/recall,test/micro/recall,test_incremental/micro/f1,test_incremental_only/macro_example/recall,test_incremental_medicine/macro_types/precision,test/macro_types/precision,test_incremental/macro_example/f1,test_pretraining/macro_example/f1,test/micro/f1,test_incremental_medicine-medical_treatment/macro_types/recall,test_incremental/macro_types/recall,test_incremental_medicine-symptom/macro_types/precision
smart_init_kenn_bottom_up_adapter_bert_ms,2,6qo0sthf,0.9175143241882324,0.8982903957366943,0.5600000023841858,0.5337837934494019,0.8540636897087097,0.7967914342880249,0.8827968239784241,0.922871708869934,0.5609755516052246,0.6361681222915649,0.8681926131248474,0.9090908765792848,0.699999988079071,0.6171875,0.6681614518165588,0.5506329536437988,0.375,0.686274528503418,0.9016072750091552,0.6944900155067444,0.7314814925193787,0.022152632474899292,0.753164529800415,0.8681926131248474,0.9016072750091552,0.5317496061325073,0.6930379867553711,0.01513569988310337,30,0.019050102680921555,0.8059071898460388,0.46666666865348816,0.7666666507720947,0.7070707082748413,0.21,0.7319445013999939,0.615989625453949,0.6321455240249634,0.922871708869934,0.8949978351593018,0.8540636897087097,0.017486877739429474,0.7452231049537659,0.9122187495231628,0.9122187495231628,0.8860759735107422,0.8949978351593018,0.7268292903900146,0.020702853798866272,0.9333333373069764,0.8827968239784241,0.020484559237957,0.9175143241882324,0.8982903957366943,0.7291666865348816,0.7704773545265198,0.4423076808452606
smart_init_kenn_hybrid_adapter_bert_ms,1,nxfp1z05,0.9164947867393494,0.8940873742103577,0.4761905074119568,0.4177777767181397,0.8617560267448425,0.8770053386688232,0.8762215375900269,0.918974757194519,0.4952380955219269,0.545523464679718,0.8689285516738892,0.9090908765792848,0.8333333134651184,0.56456458568573,0.54666668176651,0.39662450551986694,0.375,0.5733333230018616,0.8899807929992676,0.6715773344039917,0.8703703880310059,0.024124333634972572,0.8734177350997925,0.8689285516738892,0.8899807929992676,0.4177777767181397,0.5390295386314392,0.010902343317866324,6,0.01481674797832966,0.8776371479034424,0.3333333432674408,0.8666666746139526,0.6991869807243347,0.03,0.8652778267860413,0.5634890198707581,0.5466666221618652,0.918974757194519,0.8982319831848145,0.8617560267448425,0.014995250850915909,0.6678668260574341,0.9140281081199646,0.9140281081199646,0.8860759735107422,0.8982319831848145,0.6735113263130188,0.02400835230946541,0.9333333373069764,0.8762215375900269,0.018358204513788223,0.9164947867393494,0.8940873742103577,0.8958333134651184,0.8704773187637329,0.3466666638851166
smart_init_kenn_top_down_adapter_bert_ms,1,k66s3kee,0.9142740964889526,0.8861754536628723,0.3913043439388275,0.3117283880710602,0.8657624125480652,0.9144384860992432,0.8701032400131226,0.913651168346405,0.4202898442745209,0.5882582068443298,0.8679274320602417,0.9090908765792848,0.8999999761581421,0.46759262681007385,0.4285714328289032,0.42616039514541626,0.375,0.4166666567325592,0.8730125427246094,0.6202179193496704,0.9351851940155028,0.0252261646091938,0.9493670463562012,0.8679274320602417,0.8730125427246094,0.31172841787338257,0.5464135408401489,0.01171422004699707,6,0.015019717626273632,0.9177215695381165,0.25,0.9666666388511658,0.5769230723381042,0.01,0.9347222447395324,0.46753472089767456,0.467129647731781,0.913651168346405,0.8997412919998169,0.8657624125480652,0.01616993546485901,0.6849852204322815,0.914897918701172,0.914897918701172,0.8860759735107422,0.8997412919998169,0.5836177468299866,0.026096034795045853,0.9333333373069764,0.8701032400131226,0.018828751519322395,0.9142740964889526,0.8861754536628723,0.9375,0.9225606322288512,0.26851850748062134
smart_init_kenn_bottom_up_adapter_bert_ms,1,r8pxw7kf,0.9166322946548462,0.8944259285926819,0.4752475619316101,0.42396312952041626,0.860714316368103,0.866310179233551,0.8765330910682678,0.919392228126526,0.5048544406890869,0.5390615463256836,0.8685516715049744,0.9090908765792848,0.800000011920929,0.5661538243293762,0.5547945499420166,0.39240509271621704,0.375,0.5753424763679504,0.891076385974884,0.670519232749939,0.8518518805503845,0.023892369121313095,0.8607594966888428,0.8685516715049744,0.891076385974884,0.42317837476730347,0.5453586578369141,0.010786361061036588,6,0.014990722760558128,0.8691983222961426,0.3380281627178192,0.8666666746139526,0.6942148804664612,0.03,0.8472223281860352,0.5644300580024719,0.5507171154022217,0.919392228126526,0.8978008031845093,0.860714316368103,0.014817627146840096,0.6702095866203308,0.913888931274414,0.913888931274414,0.8860759735107422,0.8978008031845093,0.6764092445373535,0.02366040274500847,0.9333333373069764,0.8765330910682678,0.018422603607177734,0.9166322946548462,0.8944259285926819,0.875,0.8569356203079224,0.3561643958091736
smart_init_kenn_hybrid_adapter_bert_ms,0,iw54v75o,0.9169837832450868,0.8962987065315247,0.5287356376647949,0.46820810437202454,0.8551054000854492,0.8074866533279419,0.8794018030166626,0.9215147495269777,0.4835164248943329,0.5373931527137756,0.8670834898948669,0.9090908765792848,0.7666666507720947,0.5765125155448914,0.6088709831237793,0.41772156953811646,0.375,0.6545454263687134,0.8971700072288513,0.6720139980316162,0.75,0.022268615663051605,0.753164529800415,0.8670834898948669,0.8971700072288513,0.472903311252594,0.6234177350997925,0.011482255533337591,13,0.01713639497756958,0.810126543045044,0.4035087823867798,0.7333333492279053,0.6990290880203247,0.13,0.75,0.5800581574440002,0.5880107879638672,0.9215147495269777,0.8954290747642517,0.8551054000854492,0.01477176696062088,0.7046133875846863,0.912497103214264,0.912497103214264,0.8860759735107422,0.8954290747642517,0.6942529082298279,0.020702853798866272,0.9333333373069764,0.8794018030166626,0.019368289038538933,0.9169837832450868,0.8962987065315247,0.75,0.7840189933776855,0.3606557250022888
smart_init_kenn_top_down_adapter_bert_ms,0,6grs7nu9,0.9170096516609192,0.8967080116271973,0.5609755516052246,0.4795321524143219,0.8555060029029846,0.8128342032432556,0.8799318075180054,0.921566903591156,0.4782608449459076,0.5579408407211304,0.8675469756126404,0.9090908765792848,0.7666666507720947,0.5878136157989502,0.6178861856460571,0.44092828035354614,0.375,0.6491228342056274,0.8977739214897156,0.6784225702285767,0.7592592835426331,0.02238459698855877,0.7594937086105347,0.8675469756126404,0.8977739214897156,0.4820897579193115,0.6286920309066772,0.012120157480239868,14,0.017281372100114822,0.8143459558486938,0.4423076808452606,0.7333333492279053,0.7047618627548218,0.24,0.7569445371627808,0.5890316963195801,0.5949006080627441,0.921566903591156,0.8956446647644043,0.8555060029029846,0.015336579643189909,0.7095763087272644,0.9124971628189088,0.9124971628189088,0.8860759735107422,0.8956446647644043,0.7020785808563232,0.020876828581094745,0.9333333373069764,0.8799318075180054,0.019504709169268608,0.9170096516609192,0.8967080116271973,0.7708333134651184,0.789227306842804,0.35483869910240173
smart_init_kenn_bottom_up_adapter_bert_ms,0,29ommz3c,0.9153171181678772,0.8916693329811096,0.48275864124298096,0.3774318993091583,0.8636791110038757,0.893048107624054,0.87392258644104,0.9164057374000548,0.4482758343219757,0.5958736538887024,0.8687706589698792,0.9090908765792848,0.9333333373069764,0.5315068364143372,0.5030120611190796,0.4472574293613434,0.375,0.5058823823928833,0.8845745921134949,0.6553553342819214,0.8981481194496155,0.024472281336784363,0.892405092716217,0.8687706589698792,0.8845745921134949,0.3779298067092895,0.5664557218551636,0.012294131331145763,13,0.01557063404470682,0.8902953863143921,0.3255814015865326,0.8666666746139526,0.6466165781021118,0.01,0.8986111879348755,0.5320815443992615,0.51678067445755,0.9164057374000548,0.898878812789917,0.8636791110038757,0.01637926883995533,0.6923803687095642,0.9142310619354248,0.9142310619354248,0.8860759735107422,0.898878812789917,0.6435452699661255,0.02453027106821537,0.9333333373069764,0.87392258644104,0.019032027572393417,0.9153171181678772,0.8916693329811096,0.8958333134651184,0.8954773545265198,0.302325576543808
no_init_kenn_hybrid_adapter_bert_ms,2,ixk544cy,0.7615799903869629,0.6851683855056763,0.032766226679086685,0.02886192128062248,0.8600733280181885,0.8449198007583618,0.8540594577789307,0.6531597375869751,0.08641975373029709,0.7389552593231201,0.8570558428764343,0.9090908765792848,0.8666666746139526,0.05574912577867508,0.05057618394494057,0.6624473333358765,0.375,0.03890160098671913,0.554297149181366,0.3963552713394165,0.8148148059844971,0.02342844009399414,0.8354430198669434,0.8570558428764343,0.554297149181366,0.0336359441280365,0.7573840022087097,0.01820923388004303,25,0.020818836987018585,0.852320671081543,0.01669877953827381,0.9333333373069764,0.07375270873308182,0.02,0.8361111879348755,0.06467026472091675,0.25856029987335205,0.6531597375869751,0.8969383239746094,0.8600733280181885,0.020312272012233738,0.8020527362823486,0.9131581783294678,0.9131581783294678,0.8860759735107422,0.8969383239746094,0.09543944150209428,0.022964511066675183,0.9333333373069764,0.8540594577789307,0.02204668335616589,0.7615799903869629,0.6851683855056763,0.7083333134651184,0.848602294921875,0.04530744254589081
no_init_kenn_top_down_adapter_bert_ms,2,2ay21641,0.7677743434906006,0.6835172176361084,0.03085966221988201,0.025884665548801426,0.8552656173706055,0.7967914342880249,0.8537214994430542,0.6629279255867004,0.06730769574642181,0.7321736812591553,0.8544928431510925,0.9090908765792848,0.699999988079071,0.04999999701976776,0.047649502754211426,0.7067510485649109,0.375,0.032644178718328476,0.5528769493103027,0.3841336667537689,0.7314814925193787,0.02221062406897545,0.7594936490058899,0.8544928431510925,0.5528769493103027,0.02777817100286484,0.8080168962478638,0.019427048042416573,35,0.02221062406897545,0.8080168962478638,0.01577761024236679,0.9333333373069764,0.062047574669122696,0.060000000000000005,0.7527778148651123,0.05357922241091728,0.25416696071624756,0.6629279255867004,0.8949978351593018,0.8552656173706055,0.020125862210989,0.808016836643219,0.9120157957077026,0.9120157957077026,0.8860759735107422,0.8949978351593018,0.08992154896259308,0.020876826718449593,0.9333333373069764,0.8537214994430542,0.0222106259316206,0.7677743434906006,0.6835172176361084,0.625,0.7861023545265198,0.03491271659731865
no_init_kenn_bottom_up_adapter_bert_ms,2,2vzdxvz9,0.7685756087303162,0.6940852999687195,0.03414313867688179,0.03041825070977211,0.8600733280181885,0.8449198007583618,0.854198694229126,0.663519024848938,0.09589041024446487,0.7402660250663757,0.8571259379386902,0.9090908765792848,0.8666666746139526,0.05864711478352547,0.05323450267314911,0.6645569801330566,0.375,0.04018912464380264,0.566063404083252,0.398477703332901,0.8148148059844971,0.02342844009399414,0.8354430198669434,0.8571259379386902,0.566063404083252,0.036048416048288345,0.7594937086105347,0.018267223611474037,25,0.020876826718449593,0.852320671081543,0.017414601519703865,0.9333333373069764,0.0760626345872879,0.02,0.8361111283302307,0.06911689788103104,0.2603696584701538,0.663519024848938,0.8969383239746094,0.8600733280181885,0.02034829929471016,0.8032341599464417,0.9131581783294678,0.9131581783294678,0.8860759735107422,0.8969383239746094,0.10015848278999329,0.022964511066675183,0.9333333373069764,0.854198694229126,0.022079158574342728,0.7685756087303162,0.6940852999687195,0.7083333134651184,0.848602294921875,0.05054151639342308
no_init_kenn_hybrid_adapter_bert_ms,1,2celtqw1,0.8873224854469299,0.8582636713981628,0.3417721390724182,0.14333894848823547,0.8591117858886719,0.8288770318031311,0.8615611791610718,0.8635931015014648,0.3076923191547394,0.7531113624572754,0.8603347539901733,0.9090908765792848,0.8999999761581421,0.24251069128513336,0.23203593492507937,0.746835470199585,0.375,0.09584664553403854,0.823331356048584,0.4994545876979828,0.7870370149612427,0.02255856990814209,0.7594937086105347,0.8603347539901733,0.823331356048584,0.16366489231586456,0.8333333730697632,0.0205288790166378,63,0.02290651947259903,0.8206750750541687,0.2109375,0.9333333373069764,0.16620498895645142,0.02,0.819444477558136,0.27283698320388794,0.3560819923877716,0.8635931015014648,0.8962914943695068,0.8591117858886719,0.020701389759778976,0.8269558548927307,0.9123927354812622,0.9123927354812622,0.8860759735107422,0.8962914943695068,0.362573117017746,0.020876826718449593,0.9333333373069764,0.8615611791610718,0.02273121476173401,0.8873224854469299,0.8582636713981628,0.625,0.836102306842804,0.18421052396297455
no_init_kenn_top_down_adapter_bert_ms,1,3arnz5tb,0.8760427236557007,0.8425108790397644,0.23636361956596377,0.10691004246473312,0.857669472694397,0.8128342032432556,0.8588070869445801,0.8427503108978271,0.236286923289299,0.7529518008232117,0.8582379221916199,0.9090908765792848,0.8666666746139526,0.1874285787343979,0.1805225610733032,0.7658227682113647,0.375,0.07567567378282547,0.7953283786773682,0.46022096276283264,0.7592592835426331,0.02221062406897545,0.7405062913894653,0.8582379221916199,0.7953283786773682,0.11592783033847807,0.8565400838851929,0.021050801500678062,64,0.023544421419501305,0.8080168962478638,0.13684210181236267,0.9333333373069764,0.13397128880023956,0.08,0.7944444417953491,0.20233090221881864,0.32027918100357056,0.8427503108978271,0.8956446647644043,0.857669472694397,0.020697005093097687,0.8315712213516235,0.9120737910270692,0.9120737910270692,0.8860759735107422,0.8956446647644043,0.295432448387146,0.02035490609705448,0.9333333373069764,0.8588070869445801,0.022858083248138428,0.8760427236557007,0.8425108790397644,0.5833333134651184,0.8173523545265198,0.13526569306850433
no_init_kenn_bottom_up_adapter_bert_ms,1,h8ej7otd,0.8910323977470398,0.8638536930084229,0.4153846204280853,0.15909090638160706,0.8587111234664917,0.8235294222831726,0.8632032871246338,0.8707550764083862,0.3393939137458801,0.7531645894050598,0.8609513640403748,0.9090908765792848,0.8999999761581421,0.2641509473323822,0.2553897202014923,0.7531645894050598,0.375,0.09897611290216446,0.8338683843612671,0.5190724730491638,0.7777777910232544,0.02244258858263493,0.753164529800415,0.8609513640403748,0.8338683843612671,0.19212783873081207,0.8375527858734131,0.020702853798866272,51,0.023022500798106194,0.8164557218551636,0.27000001072883606,0.9333333373069764,0.17008797824382782,0.03,0.8125000596046448,0.31076952815055847,0.37742921710014343,0.8707550764083862,0.8960759043693542,0.8587111234664917,0.020702853798866272,0.8268697261810303,0.9122767448425292,0.9122767448425292,0.8860759735107422,0.8960759043693542,0.3898734152317047,0.020702853798866272,0.9333333373069764,0.8632032871246338,0.022728845477104187,0.8910323977470398,0.8638536930084229,0.6041666865348816,0.8308939933776855,0.2074074000120163
no_init_kenn_hybrid_adapter_bert_ms,0,36snjrgk,0.9158638119697572,0.8974246978759766,0.43478262424468994,0.5714285969734192,0.8355540633201599,0.5882353186607361,0.8846224546432495,0.9245535135269164,0.6567164063453674,0.4615517258644104,0.8593884110450745,0.9090908765792848,0.3333333432674408,0.449438214302063,0.7586206793785095,0.5063291192054749,0.375,0.47058823704719543,0.9085285067558287,0.5861682295799255,0.3703703582286834,0.016875434666872025,0.4240506589412689,0.8593884110450745,0.9085285067558287,0.56339430809021,0.8607594966888428,0.013917884789407252,71,0.023660404607653614,0.6139240860939026,0.625,0.7333333492279053,0.246153861284256,0.92,0.41111114621162415,0.4753543138504028,0.655879020690918,0.9245535135269164,0.8865890502929688,0.8355540633201599,0.012687050737440586,0.7166839838027954,0.907335877418518,0.907335877418518,0.8860759735107422,0.8865890502929688,0.6626506447792053,0.011656228452920914,0.9333333373069764,0.8846224546432495,0.019700080156326297,0.9158638119697572,0.8974246978759766,0.1666666716337204,0.5298523306846619,0.5945945978164673
no_init_kenn_top_down_adapter_bert_ms,0,3ccg7pz8,0.8962842226028442,0.8699315786361694,0.121495321393013,0.14463840425014496,0.8449290990829468,0.6844919919967651,0.8613491058349609,0.8832347393035889,0.3809523582458496,0.6341708898544312,0.8530600666999817,0.9090908765792848,0.4333333373069763,0.22789783775806427,0.2689075767993927,0.6708860993385315,0.375,0.17000000178813934,0.8503191471099854,0.45822834968566895,0.5370370149612427,0.019543029367923737,0.6012657880783081,0.8530600666999817,0.8503191471099854,0.15998947620391846,0.810126543045044,0.01844119653105736,72,0.022268615663051605,0.7109705209732056,0.07065217196941376,0.9333333373069764,0.22972972691059113,0.09,0.5736111402511597,0.25019538402557373,0.3533254563808441,0.8832347393035889,0.890470027923584,0.8449290990829468,0.01743197813630104,0.7573166489601135,0.9097251296043396,0.9097251296043396,0.8860759735107422,0.890470027923584,0.3861237168312073,0.016527488827705383,0.9333333373069764,0.8613491058349609,0.02081698551774025,0.8962842226028442,0.8699315786361694,0.3541666567325592,0.6517273187637329,0.23931623995304108
no_init_kenn_bottom_up_adapter_bert_ms,0,144qf1kg,0.9155009388923644,0.8968071937561035,0.43478262424468994,0.5180723071098328,0.837236762046814,0.6042780876159668,0.8820831775665283,0.923393726348877,0.6575343012809753,0.4960744082927704,0.8590750694274902,0.9090908765792848,0.3333333432674408,0.45026180148124695,0.7151898741722107,0.544303834438324,0.375,0.375,0.9065873622894288,0.5851433873176575,0.39814814925193787,0.017339365556836128,0.4556962251663208,0.8590750694274902,0.9065873622894288,0.5193798542022705,0.8924050331115723,0.014961726032197475,71,0.02453027293086052,0.6308017373085022,0.625,0.800000011920929,0.25,0.7000000000000001,0.4402778148651123,0.4765687584877014,0.6228682398796082,0.923393726348877,0.8872358798980713,0.837236762046814,0.01363600417971611,0.7391388416290283,0.9077418446540833,0.9077418446540833,0.8860759735107422,0.8872358798980713,0.6550724506378174,0.01252609584480524,0.9333333373069764,0.8820831775665283,0.02031731605529785,0.9155009388923644,0.8968071937561035,0.1875,0.551727294921875,0.5581395626068115
smart_init_classifier_adapter_bert_ms,2,qa2y307h,0.9149441719055176,0.888557493686676,0.4251968264579773,0.33561643958091736,0.8640797138214111,0.8983957171440125,0.8715307116508484,0.9153677225112916,0.41860467195510864,0.5937358736991882,0.8677892088890076,0.9090908765792848,0.8999999761581421,0.4899999797344208,0.4577656686306,0.4388186037540436,0.375,0.4583333432674408,0.8782645463943481,0.631072461605072,0.9074074029922484,0.024762235581874847,0.9177215695381165,0.8677892088890076,0.8782645463943481,0.3364703953266144,0.5559071898460388,0.012062166817486286,8,0.015280677936971188,0.9008439183235168,0.27835050225257874,0.8999999761581421,0.6111111044883728,0.01,0.9055556058883668,0.4906381368637085,0.48568612337112427,0.9153677225112916,0.8990944623947144,0.8640797138214111,0.01632050611078739,0.6875376105308533,0.9145209789276124,0.9145209789276124,0.8860759735107422,0.8990944623947144,0.6064981818199158,0.0252261646091938,0.9333333373069764,0.8715307116508484,0.01889891177415848,0.9149441719055176,0.888557493686676,0.9166666865348816,0.9006856679916382,0.27272728085517883
smart_init_classifier_adapter_bert_ms,1,saxpj4t0,0.9142740964889526,0.8861754536628723,0.3913043439388275,0.3117283880710602,0.8657624125480652,0.9144384860992432,0.8701032400131226,0.913651168346405,0.4202898442745209,0.5882582068443298,0.8679274320602417,0.9090908765792848,0.8999999761581421,0.46759262681007385,0.4285714328289032,0.42616039514541626,0.375,0.4166666567325592,0.8730125427246094,0.6202179193496704,0.9351851940155028,0.0252261646091938,0.9493670463562012,0.8679274320602417,0.8730125427246094,0.31172841787338257,0.5464135408401489,0.01171422004699707,6,0.015019717626273632,0.9177215695381165,0.25,0.9666666388511658,0.5769230723381042,0.01,0.9347222447395324,0.46753472089767456,0.467129647731781,0.913651168346405,0.8997412919998169,0.8657624125480652,0.01616993546485901,0.6849852204322815,0.914897918701172,0.914897918701172,0.8860759735107422,0.8997412919998169,0.5836177468299866,0.026096034795045853,0.9333333373069764,0.8701032400131226,0.018828751519322395,0.9142740964889526,0.8861754536628723,0.9375,0.922560691833496,0.26851850748062134
smart_init_classifier_adapter_bert_ms,0,bhamemc1,0.9171162247657776,0.8967602849006653,0.5542168617248535,0.4819277226924896,0.854704737663269,0.8021390438079834,0.8800995349884033,0.9220192432403564,0.4943819642066955,0.5460568070411682,0.8672162294387817,0.9090908765792848,0.7666666507720947,0.583941638469696,0.6224066615104675,0.43248945474624634,0.375,0.6481481194496155,0.8983123898506165,0.6759445071220398,0.7407407164573669,0.022094642743468285,0.7405063509941101,0.8672162294387817,0.8983123898506165,0.4849972724914551,0.6455696821212769,0.011888192966580393,13,0.017745302990078926,0.8037974834442139,0.43396225571632385,0.7333333492279053,0.686274528503418,0.19,0.7430555820465088,0.5869127511978149,0.5970813035964966,0.9220192432403564,0.8952134251594543,0.854704737663269,0.01500991266220808,0.7160467505455017,0.9122651815414428,0.9122651815414428,0.8860759735107422,0.8952134251594543,0.7009345293045044,0.02035490609705448,0.9333333373069764,0.8800995349884033,0.01968256384134293,0.9171162247657776,0.8967602849006653,0.7291666865348816,0.7788106799125671,0.37288135290145874
