name,instance,run_id,test/macro_example/f1,threshold_pretraining,test/macro_types/precision,test_incremental/macro_example/precision,test_incremental_only/macro_types/recall,test_incremental/macro_example_exclusive/recall,test_incremental_only/macro_example_exclusive/f1,test_incremental_only/macro_types/f1,test_incremental/macro_types/precision,test_incremental_LOCATION/macro_types/f1,test_incremental_LOCATION-CONTINENT/macro_types/f1,test_incremental_LOCATION-CONTINENT/macro_types/recall,test_incremental_LOCATION-REGION/macro_types/precision,test_incremental_LOCATION/macro_types/precision,threshold_incremental,test_incremental/macro_types/recall,test_incremental_only/macro_types/precision,test_incremental_LOCATION-RIVER/macro_types/f1,test_incremental_LOCATION-RIVER/macro_types/precision,test/macro_types/f1,test_pretraining/macro_example/f1,test_incremental_LOCATION-REGION/macro_types/recall,test_pretraining/micro/recall,test_incremental/macro_example/f1,test_incremental_only/macro_example/recall,test_incremental_only/macro_example/f1,test_pretraining/macro_types/precision,test_incremental_LOCATION/macro_types/recall,test_incremental_only/macro_example_exclusive/precision,test_pretraining/macro_types/f1,test_pretraining/macro_types/recall,test/macro_example/precision,test_pretraining/micro/precision,test_incremental_only/micro/precision,test_incremental/macro_example_exclusive/precision,test_incremental/macro_example_exclusive/f1,test_incremental/micro/recall,test_incremental_only/macro_example/precision,epoch,test/micro/precision,test_incremental_LOCATION-RIVER/macro_types/recall,test/micro/recall,test/macro_types/recall,test/macro_example/recall,test_pretraining/micro/f1,test_incremental/macro_types/f1,test_pretraining/macro_example/recall,test_incremental_LOCATION-REGION/macro_types/f1,test/micro/f1,test_incremental/micro/f1,test_incremental/micro/precision,test_incremental_only/micro/recall,test_incremental_only/macro_example_exclusive/recall,test_incremental_only/micro/f1,test_incremental/macro_example/recall,test_pretraining/macro_example/precision,test_incremental_LOCATION-CONTINENT/macro_types/precision
no_init_kenn_bottom_up_adapter_bert_ms,0,jxy6tsfx,0.8278336524963379,0.25,0.7885557413101196,0.12708136439323425,0.8305555582046509,0.8777056336402893,0.8774697780609131,0.7354452013969421,0.7146549820899963,0.8874598741531372,0.9230769276618958,1.0,0.6818181872367859,0.8789808750152588,0.21,0.846942663192749,0.6598796844482422,0.584269642829895,0.4406779706478119,0.8291425704956055,0.8278336524963379,0.625,0.8639781475067139,0.12723825871944427,0.06880301237106323,0.07195086032152176,0.7885557413101196,0.8961039185523987,0.919540286064148,0.8291425704956055,0.8741341829299927,0.8002669811248779,0.7745097875595093,0.6231883764266968,0.8755411505699158,0.8766220808029175,0.8549618124961853,0.07540056109428406,23,0.7745097875595093,0.8666666746139526,0.8639781475067139,0.8741341829299927,0.8573672771453857,0.8168013095855713,0.7751956582069397,0.8573672771453857,0.6521738767623901,0.8168013095855713,0.8043088316917419,0.7593220472335815,0.7962962985038757,0.8390804529190063,0.6991869807243347,0.12739554047584534,0.8002669811248779,0.8571428656578064
no_init_kenn_horizontal_adapter_bert_ms,2,ur0an1g5,0.8259867429733276,0.25,0.7745541334152222,0.12346842885017396,0.8027778267860413,0.8701298832893372,0.8679489493370056,0.667475163936615,0.6481473445892334,0.8874598741531372,0.865671694278717,0.9666666388511658,0.45614033937454224,0.8789808750152588,0.12,0.8261092901229858,0.57120281457901,0.6206896901130676,0.4736842215061188,0.8193956017494202,0.8259867429733276,0.5416666865348816,0.8612440228462219,0.12486618757247923,0.06738924980163574,0.07117016613483429,0.7745541334152222,0.8961039185523987,0.919540286064148,0.8193956017494202,0.8697481155395508,0.797910749912262,0.7659574747085571,0.5430463552474976,0.850649356842041,0.860279381275177,0.8396946787834167,0.07540056109428406,20,0.7659574747085571,0.8999999761581421,0.8612440228462219,0.8697481155395508,0.8561105728149414,0.8108108043670654,0.7263872027397156,0.8561105728149414,0.4952380955219269,0.8108108043670654,0.7719298601150513,0.7142857313156128,0.7592592835426331,0.8218390941619873,0.6332045793533325,0.12629595398902893,0.797910749912262,0.7837837934494019
no_init_kenn_horizontal_adapter_bert_ms,1,pivyxwmf,0.8174465894699097,0.25,0.7665534615516663,0.11907005310058594,0.8013889193534851,0.8733766078948975,0.861111044883728,0.6311249136924744,0.6101442575454712,0.8874598741531372,0.8571428060531616,0.8999999761581421,0.3972602784633637,0.8789808750152588,0.060000000000000005,0.8250676393508911,0.5205320119857788,0.5,0.3461538553237915,0.814800500869751,0.8174465894699097,0.6041666865348816,0.8619275689125061,0.1227981299161911,0.0683317631483078,0.07060948759317398,0.7665534615516663,0.8961039185523987,0.8908045887947083,0.814800500869751,0.8695288896560669,0.7817310690879822,0.7514898777008057,0.45108696818351746,0.8203463554382324,0.8460313081741333,0.8435114622116089,0.0730443000793457,23,0.7514898777008057,0.8999999761581421,0.8619275689125061,0.8695288896560669,0.8565818667411804,0.8029289841651917,0.7015135288238525,0.8565818667411804,0.4793388545513153,0.8029289841651917,0.7330016493797302,0.6480938196182251,0.7685185074806213,0.8333333730697632,0.5684931874275208,0.12676720321178436,0.7817310690879822,0.8181818127632141
no_init_kenn_horizontal_adapter_bert_ms,0,xorr1grv,0.8265985250473022,0.25,0.7855485081672668,0.1261388659477234,0.8444445133209229,0.8831169009208679,0.8921166062355042,0.728683352470398,0.7003707885742188,0.8874598741531372,0.9375,1.0,0.6274510025978088,0.8789808750152588,0.17,0.8573592901229858,0.6408341526985168,0.5591398477554321,0.4126984179019928,0.8284584283828735,0.8265985250473022,0.6666666865348816,0.8653451800346375,0.1271517127752304,0.07021677494049072,0.07315188646316528,0.7855485081672668,0.8961039185523987,0.931034505367279,0.8284584283828735,0.8763271570205688,0.7972824573516846,0.7710109353065491,0.5945945978164673,0.8690476417541504,0.8760257363319397,0.8625954389572144,0.07634307444095612,23,0.7710109353065491,0.8666666746139526,0.8653451800346375,0.8763271570205688,0.8581526875495911,0.8154589533805847,0.7709543704986572,0.8581526875495911,0.6464647054672241,0.8154589533805847,0.7971781492233276,0.7409836053848267,0.8148148059844971,0.8563218116760254,0.6875,0.12818095088005066,0.7972824573516846,0.8823529481887817
smart_init_box_adapter_bert_ms,2,sb9ivngj,0.8365277051925659,0.175,0.8331177234649658,0.13100847601890564,0.762499988079071,0.8517315983772278,0.8250319361686707,0.7959427833557129,0.8498303890228271,0.8990228176116943,0.9333333373069764,0.9333333373069764,0.7575757503509521,0.901960790157318,0.25,0.7959009408950806,0.8324536085128784,0.819672167301178,0.8064516186714172,0.8444923758506775,0.8365277051925659,0.5208333134651184,0.8503075838088989,0.12720996141433716,0.06409048289060593,0.06765106320381165,0.8331177234649658,0.8961039185523987,0.8735632300376892,0.8444923758506775,0.8561818599700928,0.8254162669181824,0.800514817237854,0.8297872543334961,0.902597427368164,0.8764271140098572,0.8244274854660034,0.07163053005933762,103,0.800514817237854,0.8333333134651184,0.8503075838088989,0.8561818599700928,0.8479422330856323,0.8246602416038513,0.8219820857048035,0.8479422330856323,0.6172839403152466,0.8246602416038513,0.8487229943275452,0.8744939565658569,0.7222222089767456,0.7816091775894165,0.7722772359848022,0.1236255094408989,0.8254162669181824,0.9333333373069764
smart_init_box_adapter_bert_ms,1,s2lqcxxq,0.8362414836883545,0.175,0.8400681018829346,0.13352183997631073,0.7194445133209229,0.838744580745697,0.7846715450286865,0.7902332544326782,0.8828445076942444,0.8990228176116943,0.8928570747375488,0.8333333134651184,0.8799999952316284,0.901960790157318,0.33,0.7636092901229858,0.8764724731445312,0.8253968358039856,0.7878788113594055,0.8447001576423645,0.8362414836883545,0.4583333432674408,0.8468899726867676,0.1273592859506607,0.060791704803705215,0.06434158235788345,0.8400681018829346,0.8961039185523987,0.8333333134651184,0.8447001576423645,0.8493835926055908,0.8262016773223877,0.8024611473083496,0.8690476417541504,0.9199134707450868,0.8774558901786804,0.805343508720398,0.0683317631483078,71,0.8024611473083496,0.8666666746139526,0.8468899726867676,0.8493835926055908,0.8465284109115601,0.8240771889686584,0.8189094066619873,0.8465284109115601,0.602739691734314,0.8240771889686584,0.845691442489624,0.8902953863143921,0.6759259104728699,0.7413792610168457,0.7604166269302368,0.12174049764871596,0.8262016773223877,0.9615384340286256
smart_init_box_adapter_bert_ms,0,88so98xo,0.8368375897407532,0.175,0.8360398411750793,0.133364737033844,0.7736111283302307,0.8549783825874329,0.8313912153244019,0.8104443550109863,0.8637102842330933,0.8990228176116943,0.888888955116272,0.9333333373069764,0.9615384340286256,0.901960790157318,0.36000000000000004,0.8042342662811279,0.8509602546691895,0.8000000715255737,0.7428571581840515,0.8468464612960815,0.8368375897407532,0.5208333134651184,0.8509911298751831,0.12856395542621613,0.06503298133611679,0.06817250698804855,0.8360398411750793,0.8961039185523987,0.8735632300376892,0.8468464612960815,0.8579362630844116,0.8255733251571655,0.8011583089828491,0.8404255509376526,0.9188312292099,0.8857554793357849,0.8282442688941956,0.07163053750991821,82,0.8011583089828491,0.8666666746139526,0.8509911298751831,0.8579362630844116,0.8484134674072266,0.8253231644630432,0.8329118490219116,0.8484134674072266,0.675675630569458,0.8253231644630432,0.8526522517204285,0.8785424828529358,0.7314814925193787,0.7931034564971924,0.7821782231330872,0.12409676611423492,0.8255733251571655,0.8484848737716675
smart_init_classifier_adapter_bert_ms,2,54cxnntk,0.8260877132415771,0.25,0.7704492807388306,0.10956644266843796,0.7986111640930176,0.8701298236846924,0.8496038913726807,0.6480157971382141,0.6286492943763733,0.8874598741531372,0.8484848737716675,0.9333333373069764,0.3068181872367859,0.8789808750152588,0.23,0.8229843378067017,0.5452054738998413,0.6835442781448364,0.5510203838348389,0.816802442073822,0.8260877132415771,0.5625,0.8612440228462219,0.11733788996934892,0.06738924980163574,0.06966591626405716,0.7704492807388306,0.8961039185523987,0.8793103098869324,0.816802442073822,0.8690903186798096,0.7980992794036865,0.7558488249778748,0.4739884436130524,0.7548701167106628,0.8084123134613037,0.8396946787834167,0.07210178673267365,22,0.7558488249778748,0.8999999761581421,0.8612440228462219,0.8690903186798096,0.8561105728149414,0.805111825466156,0.7128086090087891,0.8561105728149414,0.3970588445663452,0.805111825466156,0.7432432174682617,0.6666666865348816,0.7592592835426331,0.8218390941619873,0.5836299061775208,0.12629595398902893,0.7980992794036865,0.7777777910232544
smart_init_classifier_adapter_bert_ms,1,9c6inzs9,0.8280369639396667,0.25,0.7899136543273926,0.11530002951622008,0.7472223043441772,0.8582251071929932,0.8282225728034973,0.7056613564491272,0.7211052775382996,0.8874598741531372,0.8771929740905762,0.8333333134651184,0.3768115937709808,0.8789808750152588,0.45,0.784442663192749,0.6684800982475281,0.7761194705963135,0.7027027010917664,0.8239154815673828,0.8280369639396667,0.5416666865348816,0.8578264117240906,0.11975497007369997,0.06456173956394196,0.06791269034147263,0.7899136543273926,0.8961039185523987,0.8735631704330444,0.8239154815673828,0.8609762191772461,0.8032673597335815,0.7713583111763,0.5789473652839661,0.7943723201751709,0.8250651955604553,0.8206107020378113,0.07163053750991821,23,0.7713583111763,0.8666666746139526,0.8578264117240906,0.8609762191772461,0.8543826937675476,0.8122977614402771,0.7514416575431824,0.8543826937675476,0.4444444477558136,0.8122977614402771,0.7789855599403381,0.7413793206214905,0.7129629850387573,0.7873563170433044,0.639004111289978,0.12456801533699036,0.8032673597335815,0.92592591047287
smart_init_classifier_adapter_bert_ms,0,ymt34xp9,0.8300971388816833,0.25,0.801262378692627,0.12959471344947815,0.7847222089767456,0.8636363744735718,0.8549571633338928,0.7618932723999023,0.775011420249939,0.8874598741531372,0.9354838132858276,0.9666666388511658,0.8333333134651184,0.8789808750152588,0.51,0.8125675916671753,0.7403550148010254,0.6190476417541504,0.48148149251937866,0.8327885866165161,0.8300971388816833,0.5208333134651184,0.8598769903182983,0.12743879854679108,0.06550423800945282,0.07010487467050552,0.801262378692627,0.8961039185523987,0.919540286064148,0.8327885866165161,0.8668973445892334,0.8063147664070129,0.7813664674758911,0.6896551847457886,0.8928571939468384,0.8780037760734558,0.8320610523223877,0.07540056109428406,40,0.7813664674758911,0.8666666746139526,0.8598769903182983,0.8668973445892334,0.8553251028060913,0.8187439441680908,0.7933453321456909,0.8553251028060913,0.6410256624221802,0.8187439441680908,0.8149532675743103,0.7985348105430603,0.7407407164573669,0.7988505959510803,0.7142857313156128,0.12535342574119568,0.8063147664070129,0.90625
