name,test_incremental/macro_types/recall/mean,test_incremental/macro_example/recall/mean,test_incremental/macro_example_exclusive/f1/mean,test_pretraining/macro_example/f1/mean,test_pretraining/macro_types/recall/mean,test_incremental_only/macro_types/recall/mean,test_incremental/macro_example_exclusive/precision/mean,test_incremental_other-language-programming_language/macro_types/f1/mean,test_incremental_other-language/macro_types/precision/mean,test_incremental/macro_types/precision/mean,test_pretraining/macro_example/precision/mean,test_incremental_only/macro_example/recall/mean,test_incremental_only/macro_example_exclusive/precision/mean,test_incremental/macro_example/f1/mean,test_incremental_only/macro_types/f1/mean,test_incremental_only/micro/precision/mean,test_incremental_other-language/macro_types/recall/mean,test/macro_types/f1/mean,test/macro_example/f1/mean,test_incremental_only/macro_example_exclusive/recall/mean,test_incremental/micro/precision/mean,test_pretraining/micro/precision/mean,test_pretraining/macro_example/recall/mean,test/micro/recall/mean,test_incremental/micro/f1/mean,test/macro_example/recall/mean,test_incremental_only/macro_example/f1/mean,test_incremental_only/macro_example/precision/mean,test/micro/f1/mean,test/macro_types/recall/mean,test_incremental_other-language-programming_language/macro_types/precision/mean,test_incremental/micro/recall/mean,test_incremental_only/micro/f1/mean,test_pretraining/macro_types/f1/mean,test_incremental/macro_example/precision/mean,threshold_incremental/mean,test_pretraining/micro/f1/mean,test_incremental_only/macro_example_exclusive/f1/mean,epoch/mean,test/macro_example/precision/mean,test_pretraining/micro/recall/mean,test_incremental_only/macro_types/precision/mean,test/macro_types/precision/mean,test_incremental_only/micro/recall/mean,test_incremental_other-language-programming_language/macro_types/recall/mean,threshold_pretraining/mean,test_pretraining/macro_types/precision/mean,test_incremental_other-language/macro_types/f1/mean,test_incremental/macro_example_exclusive/recall/mean,test/micro/precision/mean,test_incremental/macro_types/f1/mean,test_incremental/macro_types/recall/std,test_incremental/macro_example/recall/std,test_incremental/macro_example_exclusive/f1/std,test_pretraining/macro_example/f1/std,test_pretraining/macro_types/recall/std,test_incremental_only/macro_types/recall/std,test_incremental/macro_example_exclusive/precision/std,test_incremental_other-language-programming_language/macro_types/f1/std,test_incremental_other-language/macro_types/precision/std,test_incremental/macro_types/precision/std,test_pretraining/macro_example/precision/std,test_incremental_only/macro_example/recall/std,test_incremental_only/macro_example_exclusive/precision/std,test_incremental/macro_example/f1/std,test_incremental_only/macro_types/f1/std,test_incremental_only/micro/precision/std,test_incremental_other-language/macro_types/recall/std,test/macro_types/f1/std,test/macro_example/f1/std,test_incremental_only/macro_example_exclusive/recall/std,test_incremental/micro/precision/std,test_pretraining/micro/precision/std,test_pretraining/macro_example/recall/std,test/micro/recall/std,test_incremental/micro/f1/std,test/macro_example/recall/std,test_incremental_only/macro_example/f1/std,test_incremental_only/macro_example/precision/std,test/micro/f1/std,test/macro_types/recall/std,test_incremental_other-language-programming_language/macro_types/precision/std,test_incremental/micro/recall/std,test_incremental_only/micro/f1/std,test_pretraining/macro_types/f1/std,test_incremental/macro_example/precision/std,threshold_incremental/std,test_pretraining/micro/f1/std,test_incremental_only/macro_example_exclusive/f1/std,epoch/std,test/macro_example/precision/std,test_pretraining/micro/recall/std,test_incremental_only/macro_types/precision/std,test/macro_types/precision/std,test_incremental_only/micro/recall/std,test_incremental_other-language-programming_language/macro_types/recall/std,threshold_pretraining/std,test_pretraining/macro_types/precision/std,test_incremental_other-language/macro_types/f1/std,test_incremental/macro_example_exclusive/recall/std,test/micro/precision/std,test_incremental/macro_types/f1/std
box_adapter_bert_ms,0.6379310488700867,0.01430685631930828,0.5538461208343506,0.6808226704597473,0.6746863722801208,1.0,0.6206896305084229,0.029168693348765373,0.9411764740943908,0.4779883325099945,0.5887980461120605,0.01480019837617874,1.0,0.015847595408558846,0.029168693348765373,0.014800197444856169,0.27586206793785095,0.703702449798584,0.6808226704597473,1.0,0.022504892200231552,0.5985218286514282,0.8069413900375366,0.7948566675186157,0.04315197095274925,0.8069413900375366,0.01480019837617874,0.01480019837617874,0.6828569173812866,0.6746863722801208,0.014800197444856169,0.5227272510528564,0.029168693348765373,0.703702449798584,0.01776023581624031,0.9899999999999999,0.6828569173812866,1.0,21.333333333333332,0.5887980461120605,0.7948566675186157,0.014800197444856169,0.7353264093399048,1.0,1.0,0.26,0.7353264093399048,0.4266666769981384,0.5,0.5985218286514282,0.5464975237846375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.041451884327381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
classifier_adapter_bert_ms,0.7586206793785095,0.01776023581624031,0.6206896305084229,0.8241162896156311,0.8182529211044312,1.0,0.6206896305084229,0.07692307978868484,0.9677419066429138,0.503870964050293,0.787319540977478,0.01480019837617874,1.0,0.01776023581624031,0.07692307978868484,0.03999999910593033,0.517241358757019,0.8322761058807373,0.8241162896156311,1.0,0.07682458311319351,0.7515923380851746,0.8645212650299072,0.8570867776870728,0.13808974623680115,0.8645212650299072,0.01480019837617874,0.01480019837617874,0.8008805513381958,0.8182529211044312,0.03999999910593033,0.6818181872367859,0.07692307978868484,0.8322761058807373,0.01776023581624031,0.9899999999999999,0.8008805513381958,1.0,14.333333333333334,0.787319540977478,0.8570867776870728,0.03999999910593033,0.8467884063720703,1.0,1.0,0.33,0.8467884063720703,0.6741572618484497,0.6206896305084229,0.7515923380851746,0.6055436730384827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.725815626252608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenn_bottom_up_adapter_bert_ms,0.7530651092529297,0.01767801245053609,0.6329207817713419,0.8321541945139567,0.8180214564005533,0.9888888796170553,0.6494252681732178,0.10605356097221375,0.9677419066429138,0.512156069278717,0.8024059335390726,0.014635751644770304,0.9888888994852701,0.018110215663909912,0.10605356097221375,0.05657025178273519,0.517241358757019,0.8323228359222412,0.8321541945139567,0.9888888994852701,0.10676829020182292,0.7718610962231954,0.8644664287567139,0.8570213317871094,0.18119694789250693,0.8644664287567139,0.014635751644770304,0.014635751644770304,0.8119615713755289,0.8180214564005533,0.05657025178273519,0.6780303120613098,0.10605356097221375,0.8323228359222412,0.018582469473282497,0.6633333333333333,0.8119615713755289,0.9888888994852701,28.333333333333332,0.8024059335390726,0.8570213317871094,0.05657025178273519,0.8471336364746094,0.9888888796170553,0.9888888796170553,0.33,0.8471336364746094,0.6741572618484497,0.6178160707155863,0.7718610962231954,0.6095173756281534,0.009622529722516081,0.00014241504696902235,0.021817585147345952,0.012908363066560367,0.00040090862727516123,0.01924502503227447,0.03981724689099713,0.049248966475222734,0.0,0.014023887020358818,0.024278923229511633,0.000284830093938045,0.019244990619516813,0.0006242818375449777,0.049248966475222734,0.028047795548691204,0.0,7.43315566450114e-05,0.012908363066560367,0.019244990619516813,0.05066059930429739,0.033535851814158885,9.497921126862568e-05,0.0001133556238836424,0.07272153856935623,9.497921126862568e-05,0.000284830093938045,0.000284830093938045,0.01830184016906777,0.00040090862727516123,0.028047795548691204,0.006560792256653437,0.049248966475222734,7.43315566450114e-05,0.0011393203757521834,0.5658032638058332,0.01830184016906777,0.019244990619516813,9.814954576223638,0.024278923229511633,0.0001133556238836424,0.028047795548691204,0.0005843286258482841,0.01924502503227447,0.01924502503227447,0.0,0.0005843286258482841,0.0,0.004977151559779912,0.033535851814158885,0.006646961801949337
kenn_hybrid_adapter_bert_ms,0.7419540087381998,0.017513565719127655,0.6242145101229349,0.8344025413195292,0.817558487256368,0.9666666587193807,0.6379310290018717,0.12582050263881683,0.9677419066429138,0.5184566577275594,0.8068657716115316,0.01430685818195343,0.9666666984558105,0.017861096188426018,0.12582050263881683,0.06917141874631245,0.517241358757019,0.8322089513142904,0.8344025413195292,0.9666666984558105,0.1295484403769175,0.7775260011355082,0.864356795946757,0.8568904598553976,0.20726525783538818,0.864356795946757,0.01430685818195343,0.01430685818195343,0.8148601452509562,0.817558487256368,0.06917141874631245,0.6704545418421427,0.12582050263881683,0.8322089513142904,0.01825357663134734,0.6733333333333333,0.8148601452509562,0.9666666984558105,22.333333333333332,0.8068657716115316,0.8568904598553976,0.06917141874631245,0.84739617506663,0.9666666587193807,0.9666666587193807,0.33,0.84739617506663,0.6741572618484497,0.6120689312616984,0.7775260011355082,0.6096427043279012,0.028867520342032812,0.0004272451409070686,0.03689728998688329,0.016802613966847138,0.0012027947073409598,0.057735040684065674,0.05972585313011682,0.0834863137520295,0.0,0.024936826331335364,0.032003589364540466,0.0008544902818141359,0.05773497185855025,0.001055769426237992,0.0834863137520295,0.049873656964265475,0.0,0.00012292237052593304,0.016802613966847138,0.05773497185855025,0.09011697681161031,0.04334775494233124,0.000284868808290449,0.0003400324588932372,0.11787317585787951,0.000284868808290449,0.0008544902818141359,0.0008544902818141359,0.023322317390799582,0.0012027947073409598,0.049873656964265475,0.019682411182718,0.0834863137520295,0.00012292237052593304,0.0017089794882295965,0.5484827557301444,0.023322317390799582,0.05773497185855025,10.115993936995679,0.032003589364540466,0.0003400324588932372,0.049873656964265475,0.0010390588061756987,0.057735040684065674,0.057735040684065674,0.0,0.0010390588061756987,0.0,0.014931489092097475,0.04334775494233124,0.006864037477558903
kenn_top_down_adapter_bert_ms,0.7530651092529297,0.01767801245053609,0.6329207817713419,0.8308523297309875,0.8180214564005533,0.9888888796170553,0.6494252681732178,0.09777818123499553,0.9677419066429138,0.5097230672836304,0.7999144395192465,0.014635751644770304,0.9888888994852701,0.018110215663909912,0.09777818123499553,0.05170422544082006,0.517241358757019,0.8322739799817404,0.8308523297309875,0.9888888994852701,0.09839375813802083,0.7686875859896342,0.8644664287567139,0.8570213317871094,0.17008313536643982,0.8644664287567139,0.014635751644770304,0.014635751644770304,0.8102758328119913,0.8180214564005533,0.05170422544082006,0.6780303120613098,0.09777818123499553,0.8322739799817404,0.018582469473282497,0.6733333333333333,0.8102758328119913,0.9888888994852701,33.0,0.7999144395192465,0.8570213317871094,0.05170422544082006,0.8470322688420614,0.9888888796170553,0.9888888796170553,0.33,0.8470322688420614,0.6741572618484497,0.6178160707155863,0.7686875859896342,0.60784778992335,0.009622529722516081,0.00014241504696902235,0.021817585147345952,0.010653467117873142,0.00040090862727516123,0.01924502503227447,0.03981724689099713,0.03491558831843479,0.0,0.009809803949952262,0.01996352900041851,0.000284830093938045,0.019244990619516813,0.0006242818375449777,0.03491558831843479,0.01961959069352567,0.0,1.028941455411714e-05,0.010653467117873142,0.019244990619516813,0.03615548428017754,0.028039170851291147,9.497921126862568e-05,0.0001133556238836424,0.053471850608412606,9.497921126862568e-05,0.000284830093938045,0.000284830093938045,0.015382055328742476,0.00040090862727516123,0.01961959069352567,0.006560792256653437,0.03491558831843479,1.028941455411714e-05,0.0011393203757521834,0.5484827557301444,0.015382055328742476,0.019244990619516813,1.0,0.01996352900041851,0.0001133556238836424,0.01961959069352567,0.00040875473603213465,0.01924502503227447,0.01924502503227447,0.0,0.00040875473603213465,0.0,0.004977151559779912,0.028039170851291147,0.003755154533639039
