metric,projector,family,subset,precision/mean,recall/mean,f1/mean,precision/std,recall/std,f1/std
test_pretraining/micro,box_adapter_bert_ms,location/structure,10,0.6167521476745605,0.7890094518661499,0.6923231482505798,0.004517107880596286,0.0017273498011193028,0.003403107616095317
test_incremental/macro_example,box_adapter_bert_ms,location/structure,10,0.0770432452360789,0.07761881003777187,0.07732707262039185,0.001507179188934468,0.0022382267842812904,0.0018143235250141065
test_incremental_location-structure/macro_types,box_adapter_bert_ms,location/structure,10,0.936046540737152,0.5985130071640015,0.7301587462425232,0.0,0.0,0.0
test_incremental/macro_types,box_adapter_bert_ms,location/structure,10,0.33753682176272076,0.6539516051610311,0.4448576172192891,0.010923763856577775,0.04320844516262788,0.012487872701351281
test_incremental_only/macro_types,box_adapter_bert_ms,location/structure,10,0.23778518040974936,0.6631913185119629,0.3496147692203522,0.012744371614335032,0.050409817473159625,0.01421527691069825
test_incremental_only/macro_example,box_adapter_bert_ms,location/structure,10,0.06199637924631437,0.06199637924631437,0.06199637924631437,0.004476450694670323,0.004476450694670323,0.004476450694670323
test_incremental_location-structure-government/macro_types,box_adapter_bert_ms,location/structure,10,0.0654510675619046,0.6756756901741028,0.11314415434996287,0.06580299229700341,0.0,0.10471100557122842
test_pretraining/macro_types,box_adapter_bert_ms,location/structure,10,0.6925958395004272,0.6672470370928446,0.679675837357839,0.0014427737943332438,0.005706774846636671,0.002936250955032012
test_incremental/macro_example_exclusive,classifier_adapter_bert_ms,location/structure,10,0.5546586513519287,0.6288723349571228,0.5874536832173666,0.1297708816112813,0.06712928534858771,0.09937066434277854
test/micro,classifier_adapter_bert_ms,location/structure,10,0.8152877489725748,0.8471984267234802,0.8308058182398478,0.030268711442654042,0.006875220335748456,0.018427251709698826
test/macro_example,classifier_adapter_bert_ms,location/structure,10,0.8501166701316833,0.8572355111440023,0.8536518017450968,0.010222992369584157,0.00533339042362194,0.0074073888030103015
test_incremental_location-structure-hospital/macro_types,classifier_adapter_bert_ms,location/structure,10,0.2577854649474223,0.4333333286146323,0.31535655446350574,0.3118635728932519,0.3999999891966582,0.3511379756943959
test_incremental_location-structure-sports_facility/macro_types,classifier_adapter_bert_ms,location/structure,10,0.2830284635225932,0.5000000099341074,0.3544515570004781,0.22390265563458334,0.21858128702178078,0.236980934700316
test_incremental_location-structure-airport/macro_types,classifier_adapter_bert_ms,location/structure,10,0.2772846445441246,0.5444444467624029,0.3550695776939392,0.2937161257329173,0.35013223613358235,0.3304254628485948
test_incremental_location-structure-restaurant/macro_types,classifier_adapter_bert_ms,location/structure,10,0.4146396070718765,0.5999999990065893,0.4427023281653722,0.4433847133867328,0.3179797328163403,0.3598040251019266
test_incremental_only/macro_example_exclusive,classifier_adapter_bert_ms,location/structure,10,0.4341311951478322,0.6081560254096985,0.4925940881172816,0.3147396310885646,0.1921039931819934,0.2797087262783824
test_pretraining/macro_example,classifier_adapter_bert_ms,location/structure,10,0.8501166701316833,0.8572355111440023,0.8536518017450968,0.010222992369584157,0.00533339042362194,0.0074073888030103015
test_incremental_only/micro,classifier_adapter_bert_ms,location/structure,10,0.35537753999233246,0.604938268661499,0.43115171790122986,0.28267887081113635,0.1910875808616353,0.266547166761197
test_incremental_location-structure-theater/macro_types,classifier_adapter_bert_ms,location/structure,10,0.46301525831222534,0.75,0.536517471075058,0.32085499972787396,0.08267972847076846,0.23377497010962095
test/macro_types,classifier_adapter_bert_ms,location/structure,10,0.8073757489522299,0.7898240486780802,0.7984535296758016,0.03339122866218991,0.022663725685192558,0.02726344907618303
test_incremental/micro,classifier_adapter_bert_ms,location/structure,10,0.5410817662874857,0.6513828237851461,0.5816737910111746,0.23116642572588994,0.07885491785940095,0.16214799061388946
test_pretraining/micro,classifier_adapter_bert_ms,location/structure,10,0.8152877489725748,0.8471984267234802,0.8308058182398478,0.030268711442654042,0.006875220335748456,0.018427251709698826
test_incremental/macro_example,classifier_adapter_bert_ms,location/structure,10,0.07360788186391194,0.08345666527748108,0.0779600590467453,0.01722169416209444,0.008908619930052472,0.013187329624863789
test_incremental_location-structure/macro_types,classifier_adapter_bert_ms,location/structure,10,0.9533678889274596,0.6840148568153381,0.7965368032455444,0.0,0.0,0.0
test_incremental/macro_types,classifier_adapter_bert_ms,location/structure,10,0.4483484625816345,0.6097927987575531,0.5085927645365397,0.25281942292155707,0.1715968749502493,0.22187985440352823
test_incremental_only/macro_types,classifier_adapter_bert_ms,location/structure,10,0.36417855819066364,0.5974224507808685,0.435397466023763,0.29495601889643014,0.20019637120186626,0.2744659576881318
test_incremental_only/macro_example,classifier_adapter_bert_ms,location/structure,10,0.04026475797096888,0.05640519658724467,0.045687069495519005,0.02919144170754186,0.017817243745390884,0.02594239979636451
test_incremental_location-structure-government/macro_types,classifier_adapter_bert_ms,location/structure,10,0.4893178939819336,0.7567567427953085,0.5844491124153137,0.20571085284441645,0.11780807770728288,0.17259419326413725
test_pretraining/macro_types,classifier_adapter_bert_ms,location/structure,10,0.8073757489522299,0.7898240486780802,0.7984535296758016,0.03339122866218991,0.022663725685192558,0.02726344907618303
test_incremental/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.725939671198527,0.6807104150454203,0.7025853792826334,0.012412234198366096,0.0076970924964260435,0.009463596631649597
test/micro,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.849001963933309,0.852528711160024,0.850754956404368,0.0062912338059977774,0.0007693660240335581,0.003418538860177784
test/macro_example,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.8589174946149191,0.8620664676030477,0.8604849576950073,0.005161012361580998,0.0006183923650183708,0.002870362759480344
test_incremental_location-structure-hospital/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.7654671867688497,0.8333333333333334,0.7979177633921305,0.033242993177461884,0.03333333134651627,0.03259491576481822
test_incremental_location-structure-sports_facility/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.4847494661808014,0.7222222288449606,0.576131691535314,0.1405735272246328,0.1503083315563798,0.13598938100902372
test_incremental_location-structure-airport/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.5389691491921743,0.9333333174387614,0.6663143038749695,0.1994561297447241,0.05773500627130796,0.17169797298931047
test_incremental_location-structure-restaurant/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.8876190384229025,0.8222222328186035,0.8484848737716675,0.12536746578644545,0.03849001565179121,0.041989070442581995
test_incremental_only/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.7535460988680521,0.756205677986145,0.7548623482386271,0.02513732047061453,0.022304507899995225,0.023514473947089217
test_pretraining/macro_example,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.8589174946149191,0.8620664676030477,0.8604849576950073,0.005161012361580998,0.0006183923650183708,0.002870362759480344
test_incremental_only/micro,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.6716512044270834,0.7530864079793295,0.7071401079495748,0.11460347133795337,0.021383364970611347,0.07334059060740031
test_incremental_location-structure-theater/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,10,1.0,0.8020833333333334,0.8898800611495972,0.0,0.036084391824351594,0.021974679386273968
test/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.8489744464556376,0.808637797832489,0.8283089399337769,0.007330555554576307,0.0023436213654519913,0.004478529389732331
test_incremental/micro,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.802228569984436,0.7125181953112284,0.7537941535313925,0.07381589250762603,0.008824153743736345,0.03685257148123749
test_pretraining/micro,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.849001963933309,0.852528711160024,0.850754956404368,0.0062912338059977774,0.0007693660240335581,0.003418538860177784
test_incremental/macro_example,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.09633831928173701,0.09033601482709248,0.0932390143473943,0.0016472009366090689,0.0010214690620564918,0.0012559025653613256
test_incremental_location-structure/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.9533678889274596,0.6840148568153381,0.7965368032455444,0.0,0.0,0.0
test_incremental/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.7633099357287089,0.7522397041320801,0.7573038736979166,0.05550274994738532,0.017744509445805502,0.03490651527813292
test_incremental_only/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.7316336035728455,0.7636105020840963,0.7466326753298441,0.06475320613595663,0.020701925164943378,0.04220589370808805
test_incremental_only/macro_example,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.06988981614510219,0.07013648748397827,0.07001189887523651,0.002331434798928471,0.002068696865512924,0.0021809175085464837
test_incremental_location-structure-government/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.7129967212677002,0.4684684673945109,0.5611283183097839,0.10718446203758075,0.07802029455627779,0.07108066960898383
test_pretraining/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,10,0.8489744464556376,0.808637797832489,0.8283089399337769,0.007330555554576307,0.0023436213654519913,0.004478529389732331
test_incremental/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,location/structure,10,0.7131350835164388,0.68009086449941,0.6959290107091268,0.008784040148466222,0.03500668195136563,0.01962623441306217
test/micro,kenn_hybrid_adapter_bert_ms,location/structure,10,0.8518233895301819,0.8524652719497681,0.8521216710408529,0.007261389228809349,0.0036169886589050293,0.0020567858999492677
test/macro_example,kenn_hybrid_adapter_bert_ms,location/structure,10,0.8613585432370504,0.8618470629056295,0.8615918954213461,0.005394969377206508,0.002359390519539291,0.001833601765716998
test_incremental_location-structure-hospital/macro_types,kenn_hybrid_adapter_bert_ms,location/structure,10,0.8206654787063599,0.8333333333333334,0.8230489492416382,0.05147979556584179,0.08819169384796599,0.021969292039388827
test_incremental_location-structure-sports_facility/macro_types,kenn_hybrid_adapter_bert_ms,location/structure,10,0.6138426860173544,0.6999999980131785,0.6218900481859843,0.14254029573034532,0.21858127338734668,0.059500003806670906
test_incremental_location-structure-airport/macro_types,kenn_hybrid_adapter_bert_ms,location/structure,10,0.6124060054620107,0.8999999761581421,0.7114402254422506,0.22476456781805632,0.0,0.17589981287939505
test_incremental_location-structure-restaurant/macro_types,kenn_hybrid_adapter_bert_ms,location/structure,10,0.9588888684908549,0.7777777711550394,0.8588103453318278,0.0009622495309758534,0.019245025032274446,0.012052414544138414
test_incremental_only/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,location/structure,10,0.7553191383679708,0.7544326186180115,0.7548752029736837,0.10106381773948817,0.0997369929873781,0.10039865069523624
test_pretraining/macro_example,kenn_hybrid_adapter_bert_ms,location/structure,10,0.8613585432370504,0.8618470629056295,0.8615918954213461,0.005394969377206508,0.002359390519539291,0.001833601765716998
test_incremental_only/micro,kenn_hybrid_adapter_bert_ms,location/structure,10,0.7469801704088846,0.7513227661450704,0.7363643844922384,0.13893821171816317,0.10052910447120814,0.03580527548727105
test_incremental_location-structure-theater/macro_types,kenn_hybrid_adapter_bert_ms,location/structure,10,0.9871794780095419,0.78125,0.8721516529719034,0.02220579546702756,0.0,0.008731824314811051
test/macro_types,kenn_hybrid_adapter_bert_ms,location/structure,10,0.855722983678182,0.8080577452977499,0.8311146895090739,0.01073703514671484,0.010820678555879948,0.0009101397829240493
test_incremental/micro,kenn_hybrid_adapter_bert_ms,location/structure,10,0.8432068626085917,0.7117903828620911,0.7684863209724426,0.08992139382139619,0.041484713554382324,0.018980762734028687
test_pretraining/micro,kenn_hybrid_adapter_bert_ms,location/structure,10,0.8518233895301819,0.8524652719497681,0.8521216710408529,0.007261389228809349,0.0036169886589050293,0.0020567858999492677
test_incremental/macro_example,kenn_hybrid_adapter_bert_ms,location/structure,10,0.09463903307914734,0.09025379518667857,0.0923556461930275,0.0011657152973705738,0.004645676454309206,0.002604561411896773
test_incremental_location-structure/macro_types,kenn_hybrid_adapter_bert_ms,location/structure,10,0.9533678889274596,0.6840148568153381,0.7965368032455444,0.0,0.0,0.0
test_incremental/macro_types,kenn_hybrid_adapter_bert_ms,location/structure,10,0.814406136671702,0.747847855091095,0.7740204731623331,0.08129491212726193,0.08192793369593357,0.011354499025391153
test_incremental_only/macro_types,kenn_hybrid_adapter_bert_ms,location/structure,10,0.7912458578745524,0.7584866484006246,0.7667116125424703,0.09484409014012779,0.09558263414632284,0.012212402835673595
test_incremental_only/macro_example,kenn_hybrid_adapter_bert_ms,location/structure,10,0.07005426411827405,0.06997204199433327,0.07001308724284172,0.009373461827635831,0.009250402698993875,0.009311764792590094
test_incremental_location-structure-government/macro_types,kenn_hybrid_adapter_bert_ms,location/structure,10,0.7544923623402914,0.5585585435231527,0.5877666970094045,0.21771269334238866,0.2597033339462867,0.09958388104869657
test_pretraining/macro_types,kenn_hybrid_adapter_bert_ms,location/structure,10,0.855722983678182,0.8080577452977499,0.8311146895090739,0.01073703514671484,0.010820678555879948,0.0009101397829240493
test_incremental/macro_example_exclusive,kenn_top_down_adapter_bert_ms,location/structure,10,0.7199297746022543,0.6995043158531189,0.7092365622520447,0.03262604058616843,0.015808345826019383,0.0173011515792809
test/micro,kenn_top_down_adapter_bert_ms,location/structure,10,0.8213430444399515,0.8544958432515463,0.8372584780057272,0.03909393454143144,0.001619037833987443,0.020205341850027394
test/macro_example,kenn_top_down_adapter_bert_ms,location/structure,10,0.840099036693573,0.8632887005805969,0.8513865073521932,0.026847868629853694,0.0009218123168852647,0.013761408119586436
test_incremental_location-structure-hospital/macro_types,kenn_top_down_adapter_bert_ms,location/structure,10,0.5706018408139547,0.8666666547457377,0.6715321242809296,0.2172938071874851,0.05773504068406571,0.1631572165494734
test_incremental_location-structure-sports_facility/macro_types,kenn_top_down_adapter_bert_ms,location/structure,10,0.34394250561793643,0.8444444338480631,0.4643094688653946,0.21145084336520206,0.050917491680013006,0.2450090223772531
test_incremental_location-structure-airport/macro_types,kenn_top_down_adapter_bert_ms,location/structure,10,0.32567539314428967,0.9333333174387614,0.45916085441907245,0.1824264910192399,0.05773500627130796,0.19602173914170387
test_incremental_location-structure-restaurant/macro_types,kenn_top_down_adapter_bert_ms,location/structure,10,0.6187704900900522,0.8666666547457377,0.6664730111757914,0.3725405936069207,0.05773500627130796,0.2742335289550819
test_incremental_only/macro_example_exclusive,kenn_top_down_adapter_bert_ms,location/structure,10,0.7950649857521057,0.8093971212704977,0.8020383715629578,0.04100195564868879,0.045238787596324145,0.041306201529993314
test_pretraining/macro_example,kenn_top_down_adapter_bert_ms,location/structure,10,0.840099036693573,0.8632887005805969,0.8513865073521932,0.026847868629853694,0.0009218123168852647,0.013761408119586436
test_incremental_only/micro,kenn_top_down_adapter_bert_ms,location/structure,10,0.4704182793696721,0.8077601393063863,0.5653247932593027,0.23809960839218994,0.04499949369958019,0.19814068890450634
test_incremental_location-structure-theater/macro_types,kenn_top_down_adapter_bert_ms,location/structure,10,0.7716503143310547,0.8020833333333334,0.7734582424163818,0.24037213557383283,0.036084391824351594,0.13191083486580027
test/macro_types,kenn_top_down_adapter_bert_ms,location/structure,10,0.8269130984942118,0.8146211306254069,0.8205558260281881,0.02524469458312891,0.004782639484709035,0.010986671106563496
test_incremental/micro,kenn_top_down_adapter_bert_ms,location/structure,10,0.6215020020802816,0.7350800633430481,0.6559580465157827,0.2274408329268369,0.018569635993913047,0.14167489628110222
test_pretraining/micro,kenn_top_down_adapter_bert_ms,location/structure,10,0.8213430444399515,0.8544958432515463,0.8372584780057272,0.03909393454143144,0.001619037833987443,0.020205341850027394
test_incremental/macro_example,kenn_top_down_adapter_bert_ms,location/structure,10,0.09554075201352437,0.09283012400070827,0.09412167469660442,0.004329745817438536,0.0020978996799472446,0.0022960108701429068
test_incremental_location-structure/macro_types,kenn_top_down_adapter_bert_ms,location/structure,10,0.9533678889274596,0.6840148568153381,0.7965368032455444,0.0,0.0,0.0
test_incremental/macro_types,kenn_top_down_adapter_bert_ms,location/structure,10,0.5962740977605184,0.797542134920756,0.6681108872095743,0.1911382781978672,0.03621155832728444,0.12163913494181344
test_incremental_only/macro_types,kenn_top_down_adapter_bert_ms,location/structure,10,0.5367584427197775,0.8164633313814799,0.6257187724113464,0.22299463064958852,0.042246791204881055,0.16233746220386194
test_incremental_only/macro_example,kenn_top_down_adapter_bert_ms,location/structure,10,0.07374060899019241,0.07506988694270451,0.07438737154006958,0.0038028497620386406,0.00419580505411076,0.0038310694498505373
test_incremental_location-structure-government/macro_types,kenn_top_down_adapter_bert_ms,location/structure,10,0.5899099508921305,0.5855855842431387,0.5678483843803406,0.12542420995852901,0.13869192265998068,0.02388741485475935
test_pretraining/macro_types,kenn_top_down_adapter_bert_ms,location/structure,10,0.8269130984942118,0.8146211306254069,0.8205558260281881,0.02524469458312891,0.004782639484709035,0.010986671106563496
test_incremental/macro_example_exclusive,box_adapter_bert_ms,location/structure,20,0.6040892004966736,0.6061544815699259,0.6050950884819031,0.021914155365580237,0.01377543447605563,0.017696593912214568
test/micro,box_adapter_bert_ms,location/structure,20,0.6164342164993286,0.7912304202715555,0.6929759383201599,0.003140378171305387,0.001428783287196394,0.0019412647106130181
test/macro_example,box_adapter_bert_ms,location/structure,20,0.6050751606623331,0.8031158844629923,0.690162181854248,0.004558285822862775,0.0013114048328826992,0.0028320738240929268
test_incremental_location-structure-hospital/macro_types,box_adapter_bert_ms,location/structure,20,0.10914149383703868,0.6222222248713175,0.1718167637785276,0.09105679128244461,0.13471505232321615,0.13150828725107003
test_incremental_location-structure-sports_facility/macro_types,box_adapter_bert_ms,location/structure,20,0.1159713730836908,0.6333333253860474,0.18079158229132494,0.13615583806406947,0.13333332538604736,0.19486429968053193
test_incremental_location-structure-airport/macro_types,box_adapter_bert_ms,location/structure,20,0.14942257603009543,0.7555555701255798,0.24797983964284262,0.02168246523911552,0.13877772502594468,0.030727135964365007
test_incremental_location-structure-restaurant/macro_types,box_adapter_bert_ms,location/structure,20,0.11150142302115758,0.8111111124356588,0.19228721658388773,0.04822793784614474,0.06938885774078345,0.07061536254265861
test_incremental_only/macro_example_exclusive,box_adapter_bert_ms,location/structure,20,0.7304964462916056,0.728723406791687,0.7296083172162374,0.039923134946458556,0.039177960537512393,0.039544252336062395
test_pretraining/macro_example,box_adapter_bert_ms,location/structure,20,0.6050751606623331,0.8031158844629923,0.690162181854248,0.004558285822862775,0.0013114048328826992,0.0028320738240929268
test_incremental_only/micro,box_adapter_bert_ms,location/structure,20,0.06849965949853261,0.7266313831011454,0.12519451727469763,0.0032546260418407206,0.03971190943965898,0.005993220470964371
test_incremental_location-structure-theater/macro_types,box_adapter_bert_ms,location/structure,20,0.9316239158312479,0.78125,0.8485712011655172,0.08726743321173734,0.0,0.03725222126271818
test/macro_types,box_adapter_bert_ms,location/structure,20,0.6937878529230753,0.6742672721544901,0.683884342511495,0.003537662536334047,0.004901253717523792,0.0038021464149049855
test_incremental/micro,box_adapter_bert_ms,location/structure,20,0.13706824680169424,0.6513828237851461,0.2264723132054011,0.0030421228822783294,0.016387664934427896,0.004916271667096016
test_pretraining/micro,box_adapter_bert_ms,location/structure,20,0.6164342164993286,0.7912304202715555,0.6929759383201599,0.003140378171305387,0.001428783287196394,0.0019412647106130181
test_incremental/macro_example,box_adapter_bert_ms,location/structure,20,0.08016773064931233,0.08044180770715077,0.08030122270186742,0.002908195974716497,0.0018281239033168977,0.0023484873856959598
test_incremental_location-structure/macro_types,box_adapter_bert_ms,location/structure,20,0.936046540737152,0.5985130071640015,0.7301587462425232,0.0,0.0,0.0
test_incremental_only/macro_types,box_adapter_bert_ms,location/structure,20,0.2483147531747818,0.7252033750216166,0.3694433371225993,0.03124930709688114,0.043294441594547456,0.03873209647259013
test_incremental/macro_types,box_adapter_bert_ms,location/structure,20,0.3465621570746104,0.7071047425270081,0.46487314502398175,0.026785131737762924,0.03710947823693508,0.02979244352855787
test_incremental_only/macro_example,box_adapter_bert_ms,location/structure,20,0.06775201360384624,0.06758756687243779,0.0676696424682935,0.0037027869195998824,0.003633676421523922,0.0036676492824887718
test_incremental_location-structure-government/macro_types,box_adapter_bert_ms,location/structure,20,0.07222768726448218,0.7477477391560873,0.12732278183102608,0.05169755857323984,0.0780202945562778,0.08429236683179499
test_pretraining/macro_types,box_adapter_bert_ms,location/structure,20,0.6937878529230753,0.6742672721544901,0.683884342511495,0.003537662536334047,0.004901253717523792,0.0038021464149049855
test_incremental/macro_example_exclusive,classifier_adapter_bert_ms,location/structure,20,0.6717177232106527,0.7178851763407389,0.6938853661219279,0.019691815704998145,0.004732107900969894,0.008453098106351038
test/micro,classifier_adapter_bert_ms,location/structure,20,0.8402325709660848,0.8563360571861267,0.8481943408648173,0.007756897614211213,0.00047907790441075864,0.003737073613412279
test/macro_example,classifier_adapter_bert_ms,location/structure,20,0.8553364674250284,0.8644361694653829,0.8598571618398031,0.004743296750162436,0.000351398546751802,0.0022309521379981984
test_incremental_location-structure-hospital/macro_types,classifier_adapter_bert_ms,location/structure,20,0.6621478597323099,0.9111110965410868,0.7667631506919861,0.036181920183370075,0.01924502503227447,0.030611479842814985
test_incremental_location-structure-sports_facility/macro_types,classifier_adapter_bert_ms,location/structure,20,0.5017570853233337,0.8777777751286825,0.6358873248100281,0.07895194488299466,0.019244990619516757,0.06066151884038471
test_incremental_location-structure-airport/macro_types,classifier_adapter_bert_ms,location/structure,20,0.3733036120732625,0.9111110965410868,0.5267264048258463,0.05379415308407274,0.05091749168001303,0.046103546867424454
test_incremental_location-structure-restaurant/macro_types,classifier_adapter_bert_ms,location/structure,20,0.6009277502695719,0.8111111124356588,0.664736270904541,0.2744033732436153,0.019244990619516733,0.1783420422397901
test_incremental_only/macro_example_exclusive,classifier_adapter_bert_ms,location/structure,20,0.8429964383443197,0.86258864402771,0.8526065945625305,0.008839923475119011,0.013647863894524152,0.0059729381488595554
test_pretraining/macro_example,classifier_adapter_bert_ms,location/structure,20,0.8553364674250284,0.8644361694653829,0.8598571618398031,0.004743296750162436,0.000351398546751802,0.0022309521379981984
test_incremental_only/micro,classifier_adapter_bert_ms,location/structure,20,0.5602544744809469,0.8589065273602804,0.67513507604599,0.08395164180842353,0.013315413064718343,0.05988742101454495
test_incremental_location-structure-theater/macro_types,classifier_adapter_bert_ms,location/structure,20,0.8031517068545023,0.7916666666666666,0.7919044494628906,0.1486509348771779,0.01804219591217582,0.06549059611614477
test/macro_types,classifier_adapter_bert_ms,location/structure,20,0.8347065846125284,0.8195240298906962,0.8270192941029867,0.010011190822116052,0.0015071015824393405,0.004176429834486869
test_incremental/micro,classifier_adapter_bert_ms,location/structure,20,0.7145983576774597,0.756186326344808,0.7334880232810974,0.06821138015362223,0.005494772700397563,0.034618963129414405
test_pretraining/micro,classifier_adapter_bert_ms,location/structure,20,0.8402325709660848,0.8563360571861267,0.8481943408648173,0.007756897614211213,0.00047907790441075864,0.003737073613412279
test_incremental/macro_example,classifier_adapter_bert_ms,location/structure,20,0.08914260566234589,0.09526941428581874,0.09208443760871887,0.0026132686406106034,0.0006279886189869271,0.0011218078670442477
test_incremental_location-structure/macro_types,classifier_adapter_bert_ms,location/structure,20,0.9533678889274596,0.6840148568153381,0.7965368032455444,0.0,0.0,0.0
test_incremental_only/macro_types,classifier_adapter_bert_ms,location/structure,20,0.6056007146835327,0.8597723046938578,0.7075762351353964,0.08843185850730274,0.013312925430800555,0.05865630542377981
test_incremental/macro_types,classifier_adapter_bert_ms,location/structure,20,0.6552817622820536,0.8346641063690186,0.732119083404541,0.07579877374336084,0.011411045196065622,0.04471374316852054
test_incremental_only/macro_example,classifier_adapter_bert_ms,location/structure,20,0.07818615436553955,0.08000328888495763,0.07907747477293015,0.0008198885798648738,0.0012658131093807596,0.0005539769391489232
test_incremental_location-structure-government/macro_types,classifier_adapter_bert_ms,location/structure,20,0.6923161943753561,0.8558558622996012,0.7641362349192301,0.058891838938387474,0.015604086441461733,0.029682757806275377
test_pretraining/macro_types,classifier_adapter_bert_ms,location/structure,20,0.8347065846125284,0.8195240298906962,0.8270192941029867,0.010011190822116052,0.0015071015824393405,0.004176429834486869
test_incremental/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.7447335918744405,0.7174720962842306,0.730609118938446,0.018802970914798014,0.016392513887007232,0.007122173991653641
test/micro,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.835840125878652,0.8563360571861267,0.8459116816520691,0.014450967446132048,0.0017273498011193028,0.006539597942984286
test/macro_example,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.8501001000404358,0.8644440372784933,0.8571839332580566,0.010943154501146102,0.001021296248707033,0.005049592062499419
test_incremental_location-structure-hospital/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.7102914651234945,0.9333333174387614,0.8015236258506775,0.11437159130134017,0.033333331346516226,0.06638991409818419
test_incremental_location-structure-sports_facility/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.40397148331006366,0.8666666746139526,0.5305382410685221,0.18311073092960958,0.0666666626930237,0.14317925645289353
test_incremental_location-structure-airport/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.4270833432674408,0.9111110965410868,0.5642785628636678,0.20911313311191576,0.0192450250322745,0.1871496186874025
test_incremental_location-structure-restaurant/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.6305512090524038,0.8888888756434122,0.7273585995038351,0.17410870298587675,0.019244990619516733,0.11255537283801273
test_incremental_only/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.8581560055414835,0.8608155846595764,0.8594824274381002,0.04429072726088191,0.04624393693206137,0.04525616867091308
test_pretraining/macro_example,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.8501001000404358,0.8644440372784933,0.8571839332580566,0.010943154501146102,0.001021296248707033,0.005049592062499419
test_incremental_only/micro,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.535978744427363,0.8589065074920654,0.6466843088467916,0.1655697226567331,0.04800938266250547,0.10305048708665787
test_incremental_location-structure-theater/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.7328332662582397,0.8541666666666666,0.7817822297414144,0.1420164961471907,0.04773516348912332,0.06344892299322354
test/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.8307465314865112,0.820000688234965,0.825245221455892,0.01659182118150854,0.005039132090690922,0.005597645991245004
test_incremental/micro,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.6871887842814127,0.756186326344808,0.7146247029304504,0.13030003924159683,0.01981173070055042,0.05949287978362168
test_pretraining/micro,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.835840125878652,0.8563360571861267,0.8459116816520691,0.014450967446132048,0.0017273498011193028,0.006539597942984286
test_incremental/macro_example,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.09883242597182591,0.09521460036436717,0.09695798655351003,0.002495309892513128,0.002175427653491241,0.0009451661591512876
test_incremental_location-structure/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.9533678889274596,0.6840148568153381,0.7965368032455444,0.0,0.0,0.0
test_incremental_only/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.5706203977266947,0.8639827768007914,0.677126963933309,0.14656097359056486,0.04451262551962167,0.08723502041725985
test_incremental/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.6252986391385397,0.8382730484008789,0.7093489567438761,0.1256236597078455,0.03815367901681859,0.0650034540785857
test_incremental_only/macro_example,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.07959217081467311,0.07983883967002232,0.07971519231796265,0.004107875051337277,0.004289031530572556,0.004197416840201495
test_incremental_location-structure-government/macro_types,kenn_bottom_up_adapter_bert_ms,location/structure,20,0.5189915200074514,0.7297297318776449,0.5924592812856039,0.09396348716093719,0.14301356672444587,0.024119857685814997
