name,test/macro_example/f1/mean,test_incremental/micro/recall/mean,test_incremental_only/macro_types/f1/mean,test_pretraining/macro_types/precision/mean,test_incremental_only/macro_types/recall/mean,test_incremental_CONTACT_INFO-url/macro_types/recall/mean,test_incremental/macro_example_exclusive/f1/mean,test/micro/recall/mean,test_incremental/micro/f1/mean,test_incremental/macro_types/f1/mean,test_incremental_only/micro/recall/mean,test/macro_example/recall/mean,test_pretraining/macro_example/precision/mean,test_incremental_CONTACT_INFO-url/macro_types/f1/mean,threshold_pretraining/mean,test_incremental/micro/precision/mean,test_incremental/macro_example_exclusive/precision/mean,test_incremental_CONTACT_INFO-url/macro_types/precision/mean,test/macro_types/recall/mean,test_incremental/macro_example/recall/mean,test_incremental_only/macro_example/precision/mean,test_incremental_only/macro_example_exclusive/f1/mean,test_pretraining/macro_example/f1/mean,test_pretraining/macro_types/recall/mean,test_pretraining/macro_example/recall/mean,test_incremental/macro_types/precision/mean,test/macro_types/f1/mean,test_incremental_only/micro/f1/mean,test_pretraining/macro_types/f1/mean,test_incremental/macro_example_exclusive/recall/mean,test_incremental_CONTACT_INFO/macro_types/recall/mean,test_incremental_only/micro/precision/mean,test_incremental_CONTACT_INFO/macro_types/precision/mean,test/macro_example/precision/mean,test_incremental_only/macro_example_exclusive/precision/mean,epoch/mean,test_pretraining/micro/recall/mean,test_pretraining/micro/precision/mean,test_incremental/macro_example/f1/mean,test/micro/precision/mean,test_incremental_only/macro_example/f1/mean,test_incremental_only/macro_types/precision/mean,test_incremental/macro_types/recall/mean,test_pretraining/micro/f1/mean,test/macro_types/precision/mean,test/micro/f1/mean,threshold_incremental/mean,test_incremental/macro_example/precision/mean,test_incremental_only/macro_example/recall/mean,test_incremental_CONTACT_INFO/macro_types/f1/mean,test_incremental_only/macro_example_exclusive/recall/mean,test/macro_example/f1/std,test_incremental/micro/recall/std,test_incremental_only/macro_types/f1/std,test_pretraining/macro_types/precision/std,test_incremental_only/macro_types/recall/std,test_incremental_CONTACT_INFO-url/macro_types/recall/std,test_incremental/macro_example_exclusive/f1/std,test/micro/recall/std,test_incremental/micro/f1/std,test_incremental/macro_types/f1/std,test_incremental_only/micro/recall/std,test/macro_example/recall/std,test_pretraining/macro_example/precision/std,test_incremental_CONTACT_INFO-url/macro_types/f1/std,threshold_pretraining/std,test_incremental/micro/precision/std,test_incremental/macro_example_exclusive/precision/std,test_incremental_CONTACT_INFO-url/macro_types/precision/std,test/macro_types/recall/std,test_incremental/macro_example/recall/std,test_incremental_only/macro_example/precision/std,test_incremental_only/macro_example_exclusive/f1/std,test_pretraining/macro_example/f1/std,test_pretraining/macro_types/recall/std,test_pretraining/macro_example/recall/std,test_incremental/macro_types/precision/std,test/macro_types/f1/std,test_incremental_only/micro/f1/std,test_pretraining/macro_types/f1/std,test_incremental/macro_example_exclusive/recall/std,test_incremental_CONTACT_INFO/macro_types/recall/std,test_incremental_only/micro/precision/std,test_incremental_CONTACT_INFO/macro_types/precision/std,test/macro_example/precision/std,test_incremental_only/macro_example_exclusive/precision/std,epoch/std,test_pretraining/micro/recall/std,test_pretraining/micro/precision/std,test_incremental/macro_example/f1/std,test/micro/precision/std,test_incremental_only/macro_example/f1/std,test_incremental_only/macro_types/precision/std,test_incremental/macro_types/recall/std,test_pretraining/micro/f1/std,test/macro_types/precision/std,test/micro/f1/std,threshold_incremental/std,test_incremental/macro_example/precision/std,test_incremental_only/macro_example/recall/std,test_incremental_CONTACT_INFO/macro_types/f1/std,test_incremental_only/macro_example_exclusive/recall/std
box_adapter_bert_ms,0.615153968334198,0.9666666388511658,0.05671077221632004,0.7859447002410889,1.0,1.0,0.9830508828163148,0.8635379076004028,0.10292811691761015,0.5388820171356201,1.0,0.8556393384933472,0.4801916480064392,0.05671077221632004,0.17499999999999996,0.05435801297426224,1.0,0.029182879254221916,0.881173849105835,0.02733270451426506,0.02827521041035652,1.0,0.615153968334198,0.881173849105835,0.8556393384933472,0.37356579303741455,0.8308394551277161,0.05671077221632004,0.8308394551277161,0.9666666984558104,0.9333333373069764,0.029182879254221916,0.7179487347602844,0.4801916480064392,1.0,14.333333333333334,0.8635379076004028,0.48070740699768066,0.02779597043991089,0.48070740699768066,0.02827521041035652,0.029182879254221916,0.9666666984558104,0.6176090836524963,0.7859447002410889,0.6176090836524963,0.9899999999999999,0.02827521041035652,0.02827521041035652,0.8115941882133484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.504900548115382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
classifier_adapter_bert_ms,0.7921590805053711,0.9666666388511658,0.13303770124912262,0.7690693140029907,1.0,1.0,0.9830508828163148,0.8722021579742432,0.22095239162445068,0.5180208683013916,1.0,0.8611372709274292,0.7334119081497192,0.13303770124912262,0.25,0.124731183052063,1.0,0.07125891000032425,0.889228343963623,0.02733270451426506,0.02827521041035652,1.0,0.7921590805053711,0.889228343963623,0.8611372709274292,0.35381126403808594,0.8247955441474915,0.13303770124912262,0.8247955441474915,0.9666666984558104,0.9333333373069764,0.07125891000032425,0.6363636255264282,0.7334119081497192,1.0,5.0,0.8722021579742432,0.6308094263076782,0.02779597043991089,0.6308094263076782,0.02827521041035652,0.07125891000032425,0.9666666984558104,0.7321212887763977,0.7690693140029907,0.7321212887763977,0.9899999999999999,0.02827521041035652,0.02827521041035652,0.7567567229270935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenn_bottom_up_adapter_bert_ms,0.8071954250335693,0.9555555383364359,0.339090496301651,0.7795901894569397,0.9777777592341105,0.9777777592341105,0.9772562781969706,0.8717208305994669,0.3977614839871724,0.5958310763041178,0.9777777592341105,0.8609278599421183,0.7606712977091471,0.339090496301651,0.25,0.2897818585236867,1.0,0.250113382935524,0.8879211743672689,0.027018535882234573,0.027646873146295547,0.9777777989705404,0.8071954250335693,0.8879211743672689,0.8609278599421183,0.4432385166486104,0.8301681876182556,0.339090496301651,0.8301681876182556,0.9555555979410807,0.9333333373069764,0.250113382935524,0.6363636255264282,0.7606712977091471,0.9777777989705404,25.0,0.8717208305994669,0.6813744902610779,0.027632127205530804,0.6813744902610779,0.027646873146295547,0.250113382935524,0.9555555582046509,0.7628701329231262,0.7795901894569397,0.7628701329231262,0.7000000000000001,0.02827521041035652,0.027646873146295547,0.7567567229270935,0.9777777989705404,0.026273934032002934,0.009622495309758367,0.36407986169207607,0.018447956738287533,0.019245025032274446,0.019245025032274446,0.005018274805238642,0.00041684173409305825,0.3121228864874509,0.14100434758600097,0.019245025032274446,0.0001813552331107374,0.0472146477002417,0.36407986169207607,0.0,0.28914341479848704,0.0,0.3136150967886942,0.0011320420774973668,0.0002720780164106073,0.0005441560328212146,0.019244990619516844,0.026273934032002934,0.0011320420774973668,0.0001813552331107374,0.1568075634499286,0.01089762563379738,0.36407986169207607,0.01089762563379738,0.009622495309758342,0.0,0.3136150967886942,0.0,0.0472146477002417,0.019244990619516844,1.0,0.00041684173409305825,0.087915442145341,0.0001418924032113629,0.087915442145341,0.0005441560328212146,0.3136150967886942,0.009622529722516057,0.05392434395948911,0.018447956738287533,0.05392434395948911,0.5022947341949745,0.0,0.0005441560328212146,0.0,0.019244990619516844
kenn_hybrid_adapter_bert_ms,0.8069464961687723,0.9555555383364359,0.28592591484387714,0.7759887377421061,0.9777777592341105,0.9777777592341105,0.9772562781969706,0.8717208305994669,0.3672603964805603,0.5718440612157186,0.9777777592341105,0.8609278599421183,0.760200043519338,0.28592591484387714,0.25,0.25148720542589825,1.0,0.18888889253139496,0.8879211743672689,0.027018535882234573,0.027646873146295547,0.9777777989705404,0.8069464961687723,0.8879211743672689,0.8609278599421183,0.4126262664794922,0.8281614780426025,0.28592591484387714,0.8281614780426025,0.9555555979410807,0.9333333373069764,0.18888889253139496,0.6363636255264282,0.760200043519338,0.9777777989705404,24.333333333333332,0.8717208305994669,0.677870492140452,0.027632127205530804,0.677870492140452,0.027646873146295547,0.18888889253139496,0.9555555582046509,0.7609115242958069,0.7759887377421061,0.7609115242958069,0.7933333333333333,0.02827521041035652,0.027646873146295547,0.7567567229270935,0.9777777989705404,0.025842776590704154,0.009622495309758367,0.2719961054440775,0.012210059387189708,0.019245025032274446,0.019245025032274446,0.005018274805238642,0.00041684173409305825,0.25929345323989433,0.09945761873097222,0.019245025032274446,0.0001813552331107374,0.04639841150021254,0.2719961054440775,0.0,0.22281512997489247,0.0,0.20757116874122955,0.0011320420774973668,0.0002720780164106073,0.0005441560328212146,0.019244990619516844,0.025842776590704154,0.0011320420774973668,0.0001813552331107374,0.10378559082300685,0.007421902692731271,0.2719961054440775,0.007421902692731271,0.009622495309758342,0.0,0.20757116874122955,0.0,0.04639841150021254,0.019244990619516844,0.5773502691896263,0.00041684173409305825,0.08184633937079122,0.0001418924032113629,0.08184633937079122,0.0005441560328212146,0.20757116874122955,0.009622529722516057,0.05053193430482929,0.012210059387189708,0.05053193430482929,0.34063665882187916,0.0,0.0005441560328212146,0.0,0.019244990619516844
kenn_top_down_adapter_bert_ms,0.8069188197453817,0.9555555383364359,0.30331721901893616,0.7770730455716451,0.9777777592341105,0.9777777592341105,0.9772562781969706,0.8717208305994669,0.3779699007670085,0.57936958471934,0.9777777592341105,0.8609278599421183,0.7601476907730103,0.30331721901893616,0.25,0.26428648829460144,1.0,0.20732206602891287,0.8879211743672689,0.027018535882234573,0.027646873146295547,0.9777777989705404,0.8069188197453817,0.8879211743672689,0.8609278599421183,0.42184285322825116,0.8287683526674906,0.30331721901893616,0.8287683526674906,0.9555555979410807,0.9333333373069764,0.20732206602891287,0.6363636255264282,0.7601476907730103,0.9777777989705404,24.0,0.8717208305994669,0.6791941920916239,0.027632127205530804,0.6791941920916239,0.027646873146295547,0.20732206602891287,0.9555555582046509,0.7616543769836426,0.7770730455716451,0.7616543769836426,0.7633333333333333,0.02827521041035652,0.027646873146295547,0.7567567229270935,0.9777777989705404,0.02579483961921968,0.009622495309758367,0.3021187278851645,0.014088135638995972,0.019245025032274446,0.019245025032274446,0.005018274805238642,0.00041684173409305825,0.2778428587878992,0.11249220779279825,0.019245025032274446,0.0001813552331107374,0.04630773388365716,0.3021187278851645,0.0,0.24498413820393233,0.0,0.23949836178366266,0.0011320420774973668,0.0002720780164106073,0.0005441560328212146,0.019244990619516844,0.02579483961921968,0.0011320420774973668,0.0001813552331107374,0.1197491873442234,0.00847304037686176,0.3021187278851645,0.00847304037686176,0.009622495309758342,0.0,0.23949836178366266,0.0,0.04630773388365716,0.019244990619516844,0.0,0.00041684173409305825,0.08413905494019736,0.0001418924032113629,0.08413905494019736,0.0005441560328212146,0.23949836178366266,0.009622529722516057,0.051818592902699814,0.014088135638995972,0.051818592902699814,0.39259818304894556,0.0,0.0005441560328212146,0.0,0.019244990619516844
