name,instance,run_id,epoch,test_incremental_only/micro/f1,test_incremental/macro_types/f1,test_pretraining/macro_types/f1,test_incremental_art/macro_types/f1,test_incremental_only/macro_types/f1,test_pretraining/macro_example/precision,test_incremental/macro_example/precision,test_pretraining/micro/precision,test_incremental/macro_example/f1,test_incremental/micro/precision,test_incremental_only/macro_example/f1,test_incremental_art/macro_types/recall,test_incremental/macro_example_exclusive/recall,test_incremental_only/macro_example_exclusive/f1,test_pretraining/macro_example/recall,test_pretraining/macro_types/precision,test_incremental_only/macro_example/recall,test/micro/precision,test_pretraining/micro/f1,test_incremental/macro_types/recall,test_pretraining/macro_types/recall,test_incremental/macro_example_exclusive/f1,test_incremental_art-film/macro_types/precision,test_incremental/macro_example_exclusive/precision,test_incremental/macro_types/precision,threshold_incremental,test_incremental_only/micro/recall,test_incremental_art-film/macro_types/recall,test/micro/f1,test/micro/recall,test_incremental/macro_example/recall,test_incremental_only/macro_types/precision,test/macro_types/f1,test/macro_example/precision,test_incremental_art/macro_types/precision,test_incremental_only/micro/precision,test/macro_example/recall,test_pretraining/macro_example/f1,test_incremental_only/macro_example/precision,test/macro_types/recall,test_incremental/micro/f1,test_incremental/micro/recall,test_incremental_only/macro_types/recall,threshold_pretraining,test_incremental_only/macro_example_exclusive/recall,test_incremental_art-film/macro_types/f1,test_incremental_only/macro_example_exclusive/precision,test/macro_example/f1,test/macro_types/precision,test_pretraining/micro/recall
smart_init_box_adapter_bert_ms,1,60erbv2j,5,0.6538461446762085,0.7150561809539795,0.8490196466445923,0.7619048357009888,0.6538461446762085,0.9224425554275512,0.012004176154732704,0.8991953730583191,0.01182764396071434,0.5945945978164673,0.011830202303826807,0.8205128312110901,0.8589743971824646,0.8947368264198303,0.9066748023033142,0.8827306032180786,0.011830202303826807,0.8991953730583191,0.8898473978042603,0.8576248288154602,0.8177887797355652,0.8716063499450684,0.5151515007019043,0.884615421295166,0.6131312847137451,0.1,0.8947368264198303,0.8947368264198303,0.8898473978042603,0.8806917667388916,0.011656228452920914,0.5151515007019043,0.8490196466445923,0.9224425554275512,0.7111111283302307,0.5151515007019043,0.9066748023033142,0.9144907593727112,0.011830202303826807,0.8177887797355652,0.7021276354789734,0.8571428656578064,0.8947368264198303,0.25,0.8947368264198303,0.6538461446762085,0.8947368264198303,0.9144907593727112,0.8827306032180786,0.8806917667388916
smart_init_box_adapter_bert_ms,0,j927n5by,5,0.5999999642372131,0.700978696346283,0.847222089767456,0.7619048357009888,0.5999999642372131,0.9243447184562684,0.010960334911942482,0.9045146703720092,0.009806614369153976,0.746268630027771,0.006263048388063908,0.8205128312110901,0.6538461446762085,0.4736842215061188,0.9047726392745972,0.8887912034988403,0.006263048388063908,0.9045146703720092,0.8906423449516296,0.6470985412597656,0.8093677163124084,0.7226720452308655,0.8181818127632141,0.8076923489570618,0.7646464705467224,0.79,0.4736842215061188,0.4736842215061188,0.8906423449516296,0.8771891593933105,0.008872651495039463,0.8181818127632141,0.847222089767456,0.9243447184562684,0.7111111283302307,0.8181818127632141,0.9047726392745972,0.9144540429115297,0.006263048388063908,0.8093677163124084,0.6944444179534912,0.649350643157959,0.4736842215061188,0.25,0.4736842215061188,0.5999999642372131,0.4736842215061188,0.9144540429115297,0.8887912034988403,0.8771891593933105
no_init_kenn_hybrid_adapter_bert_ms,2,mpk6vnns,44,0.3478260934352875,0.5959682464599609,0.8766493797302246,0.7250000238418579,0.3478260934352875,0.9117374420166016,0.012700069695711136,0.8882161974906921,0.012060497887432575,0.3095238208770752,0.012526096776127815,0.7435897588729858,0.8461538553237915,0.9473684430122375,0.915066123008728,0.8904639482498169,0.012526096776127815,0.8882161974906921,0.8937235474586487,0.8454791307449341,0.8632569313049316,0.8887659311294556,0.21301774680614471,0.9358974695205688,0.4601674079895019,0.02,0.9473684430122375,0.9473684430122375,0.8937235474586487,0.8992995023727417,0.011482254602015018,0.21301774680614471,0.8766493797302246,0.9117374420166016,0.707317054271698,0.21301774680614471,0.915066123008728,0.9133987426757812,0.012526096776127815,0.8632569313049316,0.4529617130756378,0.8441558480262756,0.9473684430122375,0.375,0.9473684430122375,0.3478260934352875,0.9473684430122375,0.9133987426757812,0.8904639482498169,0.8992995023727417
no_init_kenn_top_down_adapter_bert_ms,2,240edowb,52,0.3287671208381653,0.5900139808654785,0.8765125274658203,0.7250000238418579,0.3287671208381653,0.9109313488006592,0.012700069695711136,0.885917603969574,0.012060497887432575,0.29279279708862305,0.012526096776127815,0.7435897588729858,0.8461538553237915,0.9473684430122375,0.915066123008728,0.8901815414428711,0.012526096776127815,0.885917603969574,0.8925583958625793,0.8454791307449341,0.8632569313049316,0.8887659311294556,0.1988950222730637,0.9358974695205688,0.4531060457229614,0.08,0.9473684430122375,0.9473684430122375,0.8925583958625793,0.8992995023727417,0.011482254602015018,0.1988950222730637,0.8765125274658203,0.9109313488006592,0.707317054271698,0.1988950222730637,0.915066123008728,0.9129940867424012,0.012526096776127815,0.8632569313049316,0.43478265404701233,0.8441558480262756,0.9473684430122375,0.375,0.9473684430122375,0.3287671208381653,0.9473684430122375,0.9129940867424012,0.8901815414428711,0.8992995023727417
no_init_kenn_bottom_up_adapter_bert_ms,2,28gins6t,52,0.39344263076782227,0.6105560064315796,0.8769910335540771,0.7250000238418579,0.39344263076782227,0.9152748584747314,0.012700069695711136,0.8928493857383728,0.012060497887432575,0.3494623601436615,0.012526096776127815,0.7435897588729858,0.8461538553237915,0.9473684430122375,0.915066123008728,0.8911691308021545,0.012526096776127815,0.8928493857383728,0.8960628509521484,0.8454791307449341,0.8632569313049316,0.8887659311294556,0.24827586114406583,0.9358974695205688,0.4777964651584625,0.02,0.9473684430122375,0.9473684430122375,0.8960628509521484,0.8992995023727417,0.011482254602015018,0.24827586114406583,0.8769910335540771,0.9152748584747314,0.707317054271698,0.24827586114406583,0.915066123008728,0.915170431137085,0.012526096776127815,0.8632569313049316,0.4942966103553772,0.8441558480262756,0.9473684430122375,0.375,0.9473684430122375,0.39344263076782227,0.9473684430122375,0.915170431137085,0.8911691308021545,0.8992995023727417
smart_init_kenn_horizontal_adapter_bert_ms,2,6ioqaum6,6,0.6666666269302368,0.6960886120796204,0.8780843615531921,0.7250000238418579,0.6666666269302368,0.9280909299850464,0.009916492737829683,0.9118629097938538,0.009739412926137447,0.692307710647583,0.008698677644133568,0.7435897588729858,0.7051282525062561,0.6578947305679321,0.9139178991317748,0.8997171521186829,0.008698677644133568,0.9118629097938538,0.904315173625946,0.700742244720459,0.8574674129486084,0.7177198529243469,0.6756756901741028,0.7307692766189575,0.6914963722229004,0.5700000000000001,0.6578947305679321,0.6578947305679321,0.904315173625946,0.8968914151191711,0.00956854596734047,0.6756756901741028,0.8780843615531921,0.9280909299850464,0.707317054271698,0.6756756901741028,0.9139178991317748,0.9209498763084412,0.008698677644133568,0.8574674129486084,0.6967742443084717,0.701298713684082,0.6578947305679321,0.375,0.6578947305679321,0.6666666269302368,0.6578947305679321,0.9209498763084412,0.8997171521186829,0.8968914151191711
no_init_kenn_hybrid_adapter_bert_ms,1,1xyh5j5v,44,0.43113774061203,0.6229824423789978,0.8772891163825989,0.7250000238418579,0.43113774061203,0.9175655841827391,0.012700069695711136,0.8959650993347168,0.012060497887432575,0.38235294818878174,0.012526096776127815,0.7435897588729858,0.8461538553237915,0.9473684430122375,0.915066123008728,0.8917850255966187,0.012526096776127815,0.8959650993347168,0.8976292014122009,0.8454791307449341,0.8632569313049316,0.8887659311294556,0.27906978130340576,0.9358974695205688,0.4931934177875519,0.04,0.9473684430122375,0.9473684430122375,0.8976292014122009,0.8992995023727417,0.011482254602015018,0.27906978130340576,0.8772891163825989,0.9175655841827391,0.707317054271698,0.27906978130340576,0.915066123008728,0.9163141250610352,0.012526096776127815,0.8632569313049316,0.5263157486915588,0.8441558480262756,0.9473684430122375,0.375,0.9473684430122375,0.43113774061203,0.9473684430122375,0.9163141250610352,0.8917850255966187,0.8992995023727417
smart_init_kenn_horizontal_adapter_bert_ms,1,d2d3ojca,5,0.6868686676025391,0.7137331366539001,0.8794267177581787,0.7250000238418579,0.6868686676025391,0.9265251755714417,0.012004176154732704,0.909010410308838,0.01155289076268673,0.6176470518112183,0.011830202303826807,0.7435897588729858,0.8205128908157349,0.8947368264198303,0.9147181510925292,0.8973511457443237,0.011830202303826807,0.909010410308838,0.9039075374603271,0.8191633224487305,0.8622042536735535,0.8513592481613159,0.5573770403862,0.884615421295166,0.632347047328949,0.19,0.8947368264198303,0.8947368264198303,0.9039075374603271,0.8988616466522217,0.011134307831525804,0.5573770403862,0.8794267177581787,0.9265251755714417,0.707317054271698,0.5573770403862,0.9147181510925292,0.9205838441848756,0.011830202303826807,0.8622042536735535,0.7039105892181396,0.8181818127632141,0.8947368264198303,0.375,0.8947368264198303,0.6868686676025391,0.8947368264198303,0.9205838441848756,0.8973511457443237,0.8988616466522217
no_init_kenn_top_down_adapter_bert_ms,1,9a3n3ic0,45,0.4585987329483032,0.6322557330131531,0.877515971660614,0.7250000238418579,0.4585987329483032,0.9189863204956056,0.012700069695711136,0.897923469543457,0.012060497887432575,0.40625,0.012526096776127815,0.7435897588729858,0.8461538553237915,0.9473684430122375,0.915066123008728,0.8922540545463562,0.012526096776127815,0.897923469543457,0.8986110091209412,0.8454791307449341,0.8632569313049316,0.8887659311294556,0.3025210201740265,0.9358974695205688,0.5049190521240234,0.19,0.9473684430122375,0.9473684430122375,0.8986110091209412,0.8992995023727417,0.011482254602015018,0.3025210201740265,0.877515971660614,0.9189863204956056,0.707317054271698,0.3025210201740265,0.915066123008728,0.9170220494270324,0.012526096776127815,0.8632569313049316,0.5485232472419739,0.8441558480262756,0.9473684430122375,0.375,0.9473684430122375,0.4585987329483032,0.9473684430122375,0.9170220494270324,0.8922540545463562,0.8992995023727417
smart_init_kenn_horizontal_adapter_bert_ms,0,oa0udy2r,5,0.6557376980781555,0.7034213542938232,0.8785394430160522,0.7250000238418579,0.6557376980781555,0.9283229112625122,0.01009046658873558,0.91359680891037,0.009343024343252182,0.765625,0.006958942394703627,0.7435897588729858,0.6410256624221802,0.5263158082962036,0.9131059646606444,0.903594970703125,0.006958942394703627,0.91359680891037,0.9046092629432678,0.6349527835845947,0.8548358678817749,0.6885090470314026,0.8695651888847351,0.7435897588729858,0.7884411215782166,0.9,0.5263158082962036,0.5263158082962036,0.9046092629432678,0.8957968354225159,0.008698677644133568,0.8695651888847351,0.8785394430160522,0.9283229112625122,0.707317054271698,0.8695651888847351,0.9131059646606444,0.9206515550613404,0.006958942394703627,0.8548358678817749,0.695035457611084,0.6363636255264282,0.5263158082962036,0.375,0.5263158082962036,0.6557376980781555,0.5263158082962036,0.9206515550613404,0.903594970703125,0.8957968354225159
no_init_kenn_bottom_up_adapter_bert_ms,1,23wgaqra,45,0.4528301954269409,0.6302919983863831,0.877467691898346,0.7250000238418579,0.4528301954269409,0.918696403503418,0.012700069695711136,0.8975311517715454,0.012060497887432575,0.4012345671653747,0.012526096776127815,0.7435897588729858,0.8461538553237915,0.9473684430122375,0.915066123008728,0.8921540379524231,0.012526096776127815,0.8975311517715454,0.8984144330024719,0.8454791307449341,0.8632569313049316,0.8887659311294556,0.2975206673145294,0.9358974695205688,0.5024188756942749,0.05,0.9473684430122375,0.9473684430122375,0.8984144330024719,0.8992995023727417,0.011482254602015018,0.2975206673145294,0.877467691898346,0.918696403503418,0.707317054271698,0.2975206673145294,0.915066123008728,0.9168776869773864,0.012526096776127815,0.8632569313049316,0.5439330339431763,0.8441558480262756,0.9473684430122375,0.375,0.9473684430122375,0.4528301954269409,0.9473684430122375,0.9168776869773864,0.8921540379524231,0.8992995023727417
no_init_kenn_hybrid_adapter_bert_ms,0,1aevvaq2,53,0.6944444179534912,0.7108752131462097,0.8786518573760986,0.7250000238418579,0.6944444179534912,0.9277429580688475,0.011134307831525804,0.9124721884727478,0.010292217135429382,0.7200000286102295,0.008698677644133568,0.7435897588729858,0.7051282525062561,0.6578947305679321,0.91371488571167,0.9009095430374146,0.008698677644133568,0.9124721884727478,0.9046146869659424,0.700742244720459,0.8574674129486084,0.7584573030471802,0.7352941036224365,0.8205128908157349,0.7213056087493896,0.88,0.6578947305679321,0.6578947305679321,0.9046146869659424,0.8968914151191711,0.00956854596734047,0.7352941036224365,0.8786518573760986,0.9277429580688475,0.707317054271698,0.7352941036224365,0.91371488571167,0.92067551612854,0.008698677644133568,0.8574674129486084,0.7105263471603394,0.701298713684082,0.6578947305679321,0.375,0.6578947305679321,0.6944444179534912,0.6578947305679321,0.92067551612854,0.9009095430374146,0.8968914151191711
no_init_kenn_top_down_adapter_bert_ms,0,22qb5src,54,0.6666666269302368,0.6960886120796204,0.8780843615531921,0.7250000238418579,0.6666666269302368,0.9275110363960266,0.011134307831525804,0.9118629097938538,0.010292217135429382,0.692307710647583,0.008698677644133568,0.7435897588729858,0.7051282525062561,0.6578947305679321,0.91371488571167,0.8997171521186829,0.008698677644133568,0.9118629097938538,0.904315173625946,0.700742244720459,0.8574674129486084,0.7584573030471802,0.6756756901741028,0.8205128908157349,0.6914963722229004,0.88,0.6578947305679321,0.6578947305679321,0.904315173625946,0.8968914151191711,0.00956854596734047,0.6756756901741028,0.8780843615531921,0.9275110363960266,0.707317054271698,0.6756756901741028,0.91371488571167,0.9205613136291504,0.008698677644133568,0.8574674129486084,0.6967742443084717,0.701298713684082,0.6578947305679321,0.375,0.6578947305679321,0.6666666269302368,0.6578947305679321,0.9205613136291504,0.8997171521186829,0.8968914151191711
no_init_kenn_bottom_up_adapter_bert_ms,0,2yf04py7,54,0.6666666269302368,0.6960886120796204,0.8780843615531921,0.7250000238418579,0.6666666269302368,0.9275110363960266,0.011134307831525804,0.9118629097938538,0.010292217135429382,0.692307710647583,0.008698677644133568,0.7435897588729858,0.7051282525062561,0.6578947305679321,0.91371488571167,0.8997171521186829,0.008698677644133568,0.9118629097938538,0.904315173625946,0.700742244720459,0.8574674129486084,0.7584573030471802,0.6756756901741028,0.8205128908157349,0.6914963722229004,0.67,0.6578947305679321,0.6578947305679321,0.904315173625946,0.8968914151191711,0.00956854596734047,0.6756756901741028,0.8780843615531921,0.9275110363960266,0.707317054271698,0.6756756901741028,0.91371488571167,0.9205613136291504,0.008698677644133568,0.8574674129486084,0.6967742443084717,0.701298713684082,0.6578947305679321,0.375,0.6578947305679321,0.6666666269302368,0.6578947305679321,0.9205613136291504,0.8997171521186829,0.8968914151191711
smart_init_kenn_hybrid_adapter_bert_ms,2,xftih5a4,6,0.5205479264259338,0.6589065790176392,0.8785369992256165,0.7250000238418579,0.5205479264259338,0.9201461672782898,0.013395964168012142,0.9005258679389954,0.012564490549266338,0.449664443731308,0.013221991248428822,0.7435897588729858,0.8717949390411377,1.0,0.9152517318725586,0.8932406902313232,0.013221990317106249,0.9005258679389954,0.9001314043998718,0.8717948794364929,0.864309549331665,0.9259063601493835,0.35185185074806213,0.9871795177459716,0.5295844674110413,0.01,1.0,1.0,0.9001314043998718,0.8997372984886169,0.011830202303826807,0.35185185074806213,0.8785369992256165,0.9201461672782898,0.707317054271698,0.35185185074806213,0.9152517318725586,0.9176923632621764,0.013221990317106249,0.864309549331665,0.5929203629493713,0.8701298832893372,1.0,0.375,1.0,0.5205479264259338,1.0,0.9176923632621764,0.8932406902313232,0.8997372984886169
smart_init_kenn_top_down_adapter_bert_ms,2,hgbzzlwp,5,0.5033112168312073,0.6528477072715759,0.878386378288269,0.7250000238418579,0.5033112168312073,0.9192183017730712,0.013395964168012142,0.899540364742279,0.012564490549266338,0.4350649416446686,0.013221991248428822,0.7435897588729858,0.8717949390411377,1.0,0.9152517318725586,0.8929293155670166,0.013221990317106249,0.899540364742279,0.899638831615448,0.8717948794364929,0.864309549331665,0.9259063601493835,0.3362831771373749,0.9871795177459716,0.5218001008033752,0.05,1.0,1.0,0.899638831615448,0.8997372984886169,0.011830202303826807,0.3362831771373749,0.878386378288269,0.9192183017730712,0.707317054271698,0.3362831771373749,0.9152517318725586,0.9172307252883912,0.013221990317106249,0.864309549331665,0.5800865888595581,0.8701298832893372,1.0,0.375,1.0,0.5033112168312073,1.0,0.9172307252883912,0.8929293155670166,0.8997372984886169
smart_init_kenn_bottom_up_adapter_bert_ms,2,kqqcu7rp,7,0.5066666603088379,0.6540214419364929,0.8784154057502747,0.7250000238418579,0.5066666603088379,0.9195082187652588,0.013395964168012142,0.8997372984886169,0.012564490549266338,0.43790850043296814,0.013221991248428822,0.7435897588729858,0.8717949390411377,1.0,0.9152517318725586,0.8929893374443054,0.013221990317106249,0.8997372984886169,0.8997372984886169,0.8717948794364929,0.864309549331665,0.9259063601493835,0.3392857015132904,0.9871795177459716,0.523301362991333,0.01,1.0,1.0,0.8997372984886169,0.8997372984886169,0.011830202303826807,0.3392857015132904,0.8784154057502747,0.9195082187652588,0.707317054271698,0.3392857015132904,0.9152517318725586,0.9173750281333924,0.013221990317106249,0.864309549331665,0.582608699798584,0.8701298832893372,1.0,0.375,1.0,0.5066666603088379,1.0,0.9173750281333924,0.8929893374443054,0.8997372984886169
smart_init_kenn_hybrid_adapter_bert_ms,1,ivuuy37o,5,0.7010309100151062,0.7197118401527405,0.879608154296875,0.7250000238418579,0.7010309100151062,0.9265252351760864,0.012004176154732704,0.9094130396842957,0.01155289076268673,0.6299999952316284,0.011830202303826807,0.7435897588729858,0.8205128908157349,0.8947368264198303,0.9146138429641724,0.8977290391921997,0.011830202303826807,0.9094130396842957,0.9041065573692322,0.8191633224487305,0.8622042536735535,0.8513592481613159,0.5762711763381958,0.884615421295166,0.6417940855026245,0.06999999999999999,0.8947368264198303,0.8947368264198303,0.9041065573692322,0.8988616466522217,0.011134307831525804,0.5762711763381958,0.879608154296875,0.9265252351760864,0.707317054271698,0.5762711763381958,0.9146138429641724,0.9205310344696044,0.011830202303826807,0.8622042536735535,0.7118643522262573,0.8181818127632141,0.8947368264198303,0.375,0.8947368264198303,0.7010309100151062,0.8947368264198303,0.9205310344696044,0.8977290391921997,0.8988616466522217
smart_init_kenn_top_down_adapter_bert_ms,1,3ekngi38,5,0.6938775777816772,0.7166823148727417,0.8795158863067627,0.7250000238418579,0.6938775777816772,0.9264092445373536,0.012004176154732704,0.9092116951942444,0.01155289076268673,0.6237623691558838,0.011830202303826807,0.7435897588729858,0.8205128908157349,0.8947368264198303,0.9146138429641724,0.8975369930267334,0.011830202303826807,0.9092116951942444,0.904007077217102,0.8191633224487305,0.8622042536735535,0.8513592481613159,0.5666666626930237,0.884615421295166,0.6369918584823608,0.31,0.8947368264198303,0.8947368264198303,0.904007077217102,0.8988616466522217,0.011134307831525804,0.5666666626930237,0.8795158863067627,0.9264092445373536,0.707317054271698,0.5666666626930237,0.9146138429641724,0.9204737544059752,0.011830202303826807,0.8622042536735535,0.7078651785850525,0.8181818127632141,0.8947368264198303,0.375,0.8947368264198303,0.6938775777816772,0.8947368264198303,0.9204737544059752,0.8975369930267334,0.8988616466522217
smart_init_kenn_bottom_up_adapter_bert_ms,1,akzzvp0v,5,0.699999988079071,0.7209824919700623,0.8797690272331238,0.7250000238418579,0.699999988079071,0.9265251755714417,0.01235212292522192,0.909030556678772,0.011807176284492016,0.6213592290878296,0.012178149074316025,0.7435897588729858,0.8333333730697632,0.921052634716034,0.914787769317627,0.8974939584732056,0.012178149074316025,0.909030556678772,0.9040281772613524,0.8323211669921875,0.8627306222915649,0.8700980544090271,0.5645161271095276,0.9102564454078674,0.6359165906906128,0.05,0.921052634716034,0.921052634716034,0.9040281772613524,0.8990805745124817,0.011308281682431698,0.5645161271095276,0.8797690272331238,0.9265251755714417,0.707317054271698,0.5645161271095276,0.914787769317627,0.9206190705299376,0.012178149074316025,0.8627306222915649,0.7111111283302307,0.8311688303947449,0.921052634716034,0.375,0.921052634716034,0.699999988079071,0.921052634716034,0.9206190705299376,0.8974939584732056,0.8990805745124817
smart_init_kenn_hybrid_adapter_bert_ms,0,deqyvs1s,5,0.6557376980781555,0.7034213542938232,0.8785394430160522,0.7250000238418579,0.6557376980781555,0.9283229112625122,0.01009046658873558,0.91359680891037,0.009343024343252182,0.765625,0.006958942394703627,0.7435897588729858,0.6410256624221802,0.5263158082962036,0.9131059646606444,0.903594970703125,0.006958942394703627,0.91359680891037,0.9046092629432678,0.6349527835845947,0.8548358678817749,0.6885090470314026,0.8695651888847351,0.7435897588729858,0.7884411215782166,0.98,0.5263158082962036,0.5263158082962036,0.9046092629432678,0.8957968354225159,0.008698677644133568,0.8695651888847351,0.8785394430160522,0.9283229112625122,0.707317054271698,0.8695651888847351,0.9131059646606444,0.9206515550613404,0.006958942394703627,0.8548358678817749,0.695035457611084,0.6363636255264282,0.5263158082962036,0.375,0.5263158082962036,0.6557376980781555,0.5263158082962036,0.9206515550613404,0.903594970703125,0.8957968354225159
smart_init_kenn_top_down_adapter_bert_ms,0,mlta4teb,5,0.6557376980781555,0.7034213542938232,0.8785394430160522,0.7250000238418579,0.6557376980781555,0.9283229112625122,0.01009046658873558,0.91359680891037,0.009343024343252182,0.765625,0.006958942394703627,0.7435897588729858,0.6410256624221802,0.5263158082962036,0.9131059646606444,0.903594970703125,0.006958942394703627,0.91359680891037,0.9046092629432678,0.6349527835845947,0.8548358678817749,0.6885090470314026,0.8695651888847351,0.7435897588729858,0.7884411215782166,0.98,0.5263158082962036,0.5263158082962036,0.9046092629432678,0.8957968354225159,0.008698677644133568,0.8695651888847351,0.8785394430160522,0.9283229112625122,0.707317054271698,0.8695651888847351,0.9131059646606444,0.9206515550613404,0.006958942394703627,0.8548358678817749,0.695035457611084,0.6363636255264282,0.5263158082962036,0.375,0.5263158082962036,0.6557376980781555,0.5263158082962036,0.9206515550613404,0.903594970703125,0.8957968354225159
smart_init_kenn_bottom_up_adapter_bert_ms,0,69eqgvy2,5,0.6557376980781555,0.7034213542938232,0.8785394430160522,0.7250000238418579,0.6557376980781555,0.9283229112625122,0.01009046658873558,0.91359680891037,0.009343024343252182,0.765625,0.006958942394703627,0.7435897588729858,0.6410256624221802,0.5263158082962036,0.9131059646606444,0.903594970703125,0.006958942394703627,0.91359680891037,0.9046092629432678,0.6349527835845947,0.8548358678817749,0.6885090470314026,0.8695651888847351,0.7435897588729858,0.7884411215782166,0.9,0.5263158082962036,0.5263158082962036,0.9046092629432678,0.8957968354225159,0.008698677644133568,0.8695651888847351,0.8785394430160522,0.9283229112625122,0.707317054271698,0.8695651888847351,0.9131059646606444,0.9206515550613404,0.006958942394703627,0.8548358678817749,0.695035457611084,0.6363636255264282,0.5263158082962036,0.375,0.5263158082962036,0.6557376980781555,0.5263158082962036,0.9206515550613404,0.903594970703125,0.8957968354225159
smart_init_classifier_adapter_bert_ms,2,58z5d8jd,5,0.5033112168312073,0.6528477072715759,0.878386378288269,0.7250000238418579,0.5033112168312073,0.9192183017730712,0.013395964168012142,0.899540364742279,0.012564490549266338,0.4350649416446686,0.013221991248428822,0.7435897588729858,0.8717949390411377,1.0,0.9152517318725586,0.8929293155670166,0.013221990317106249,0.899540364742279,0.899638831615448,0.8717948794364929,0.864309549331665,0.9259063601493835,0.3362831771373749,0.9871795177459716,0.5218001008033752,0.05,1.0,1.0,0.899638831615448,0.8997372984886169,0.011830202303826807,0.3362831771373749,0.878386378288269,0.9192183017730712,0.707317054271698,0.3362831771373749,0.9152517318725586,0.9172307252883912,0.013221990317106249,0.864309549331665,0.5800865888595581,0.8701298832893372,1.0,0.375,1.0,0.5033112168312073,1.0,0.9172307252883912,0.8929293155670166,0.8997372984886169
smart_init_classifier_adapter_bert_ms,1,sq6wsy84,5,0.6938775777816772,0.7166823148727417,0.8795158863067627,0.7250000238418579,0.6938775777816772,0.9264092445373536,0.012004176154732704,0.9092116951942444,0.01155289076268673,0.6237623691558838,0.011830202303826807,0.7435897588729858,0.8205128908157349,0.8947368264198303,0.9146138429641724,0.8975369930267334,0.011830202303826807,0.9092116951942444,0.904007077217102,0.8191633224487305,0.8622042536735535,0.8513592481613159,0.5666666626930237,0.884615421295166,0.6369918584823608,0.27,0.8947368264198303,0.8947368264198303,0.904007077217102,0.8988616466522217,0.011134307831525804,0.5666666626930237,0.8795158863067627,0.9264092445373536,0.707317054271698,0.5666666626930237,0.9146138429641724,0.9204737544059752,0.011830202303826807,0.8622042536735535,0.7078651785850525,0.8181818127632141,0.8947368264198303,0.375,0.8947368264198303,0.6938775777816772,0.8947368264198303,0.9204737544059752,0.8975369930267334,0.8988616466522217
smart_init_classifier_adapter_bert_ms,0,dsx9h0qo,5,0.6557376980781555,0.7034213542938232,0.8785394430160522,0.7250000238418579,0.6557376980781555,0.9283229112625122,0.01009046658873558,0.91359680891037,0.009343024343252182,0.765625,0.006958942394703627,0.7435897588729858,0.6410256624221802,0.5263158082962036,0.9131059646606444,0.903594970703125,0.006958942394703627,0.91359680891037,0.9046092629432678,0.6349527835845947,0.8548358678817749,0.6885090470314026,0.8695651888847351,0.7435897588729858,0.7884411215782166,0.9,0.5263158082962036,0.5263158082962036,0.9046092629432678,0.8957968354225159,0.008698677644133568,0.8695651888847351,0.8785394430160522,0.9283229112625122,0.707317054271698,0.8695651888847351,0.9131059646606444,0.9206515550613404,0.006958942394703627,0.8548358678817749,0.695035457611084,0.6363636255264282,0.5263158082962036,0.375,0.5263158082962036,0.6557376980781555,0.5263158082962036,0.9206515550613404,0.903594970703125,0.8957968354225159
