name,instance,run_id,test/micro/precision,test/macro_example/recall,test/macro_types/precision,test_incremental_art-film/macro_types/recall,test_incremental/micro/recall,test_incremental/macro_types/f1,test_incremental_art/macro_types/precision,test/micro/recall,test_incremental/macro_example/precision,test_incremental/macro_example_exclusive/f1,test_incremental_only/macro_example/precision,test/macro_example/precision,test_pretraining/macro_types/precision,test_incremental_only/macro_types/precision,test_incremental_only/macro_example_exclusive/f1,epoch,test/macro_types/f1,threshold_incremental,test_pretraining/micro/f1,test_incremental_art-film/macro_types/f1,test_incremental_art-film/macro_types/precision,test_pretraining/micro/recall,test_incremental/micro/precision,test_incremental_only/macro_example/recall,test_incremental_only/micro/precision,test_incremental/macro_example_exclusive/precision,test/macro_example/f1,test_incremental_only/macro_example/f1,test_pretraining/macro_example/precision,test_incremental_only/macro_example_exclusive/precision,test/micro/f1,test/macro_types/recall,test_pretraining/micro/precision,test_incremental_only/micro/recall,test_incremental/macro_types/precision,test_incremental_only/macro_example_exclusive/recall,test_incremental_only/macro_types/f1,test_pretraining/macro_example/recall,test_incremental_only/micro/f1,test_pretraining/macro_types/f1,test_pretraining/macro_example/f1,test_pretraining/macro_types/recall,test_incremental/micro/f1,test_incremental/macro_types/recall,test_incremental_art/macro_types/recall,test_incremental/macro_example_exclusive/recall,test_incremental_only/macro_types/recall,threshold_pretraining,test_incremental/macro_example/f1,test_incremental_art/macro_types/f1,test_incremental/macro_example/recall
smart_init_box_kenn_bottom_up_adapter_bert_ms,0,67til6wr,0.8946198225021362,0.9068487882614136,0.8802053928375244,0.921052634716034,0.8701298832893372,0.6741783618927002,0.7111111283302307,0.8809106945991516,0.01235212292522192,0.8906106948852539,0.012178149074316025,0.9189631938934326,0.8802053928375244,0.3888888955116272,0.921052634716034,14,0.8481327295303345,0.02,0.887712299823761,0.546875,0.3888888955116272,0.8809106945991516,0.4962962865829468,0.012178149074316025,0.3888888955116272,0.9102564454078674,0.9128658175468444,0.012178149074316025,0.9189631938934326,0.921052634716034,0.887712299823761,0.8183150887489319,0.8946198225021362,0.921052634716034,0.550000011920929,0.921052634716034,0.546875,0.9068487882614136,0.546875,0.8481327295303345,0.9128658175468444,0.8183150887489319,0.6320754289627075,0.870782732963562,0.8205128312110901,0.8717949390411377,0.921052634716034,0.25,0.012085530906915665,0.7619048357009888,0.011830201372504234
smart_init_box_adapter_bert_ms,2,utd95jcs,0.8984148502349854,0.9068487882614136,0.882286787033081,0.921052634716034,0.8701298832893372,0.7118890285491943,0.7111111283302307,0.8809106945991516,0.01235212292522192,0.8906106948852539,0.012178149074316025,0.9222686290740968,0.882286787033081,0.49295774102211,0.921052634716034,10,0.8490977883338928,0.3,0.8895767331123352,0.6422017812728882,0.49295774102211,0.8809106945991516,0.5775862336158752,0.012178149074316025,0.49295774102211,0.9102564454078674,0.91449373960495,0.012178149074316025,0.9222686290740968,0.921052634716034,0.8895767331123352,0.8183150887489319,0.8984148502349854,0.921052634716034,0.6020344495773315,0.921052634716034,0.6422017812728882,0.9068487882614136,0.6422017812728882,0.8490977883338928,0.91449373960495,0.8183150887489319,0.6943005323410034,0.870782732963562,0.8205128312110901,0.8717949390411377,0.921052634716034,0.25,0.012085530906915665,0.7619048357009888,0.011830201372504234
smart_init_box_adapter_bert_ms,1,1ngln64r,0.8905109763145447,0.9070923328399658,0.8789762854576111,0.9736841917037964,0.8961039185523987,0.6577916741371155,0.7111111283302307,0.8813484907150269,0.013048017397522926,0.9283819198608398,0.012874044477939606,0.915657639503479,0.8789762854576111,0.32743361592292786,0.9736842513084412,10,0.8481259942054749,0.16,0.8859060406684875,0.49006620049476624,0.32743361592292786,0.8813484907150269,0.43670886754989624,0.012874044477939606,0.32743361592292786,0.9615384936332704,0.9113548398017884,0.012874044477939606,0.915657639503479,0.9736842513084412,0.8859060406684875,0.8193677663803101,0.8905109763145447,0.9736841917037964,0.5192723870277405,0.9736842513084412,0.49006620049476624,0.9070923328399658,0.49006620049476624,0.8481259942054749,0.9113548398017884,0.8193677663803101,0.5872340798377991,0.8970985412597656,0.8205128312110901,0.8974359035491943,0.9736841917037964,0.25,0.012598085217177868,0.7619048357009888,0.012178149074316025
smart_init_box_adapter_bert_ms,0,l177alrh,0.8950178027153015,0.9068487882614136,0.8803821802139282,0.921052634716034,0.8701298832893372,0.6774880886077881,0.7111111283302307,0.8809106945991516,0.01235212292522192,0.8906106948852539,0.012178149074316025,0.9193110466003418,0.8803821802139282,0.3977272808551788,0.921052634716034,14,0.8482146859169006,0.13,0.8879082202911377,0.5555555820465088,0.3977272808551788,0.8809106945991516,0.5037593841552734,0.012178149074316025,0.3977272808551788,0.9102564454078674,0.913037359714508,0.012178149074316025,0.9193110466003418,0.921052634716034,0.8879082202911377,0.8183150887489319,0.8950178027153015,0.921052634716034,0.554419219493866,0.921052634716034,0.5555555820465088,0.9068487882614136,0.5555555820465088,0.8482146859169006,0.913037359714508,0.8183150887489319,0.6380952596664429,0.870782732963562,0.8205128312110901,0.8717949390411377,0.921052634716034,0.25,0.012085530906915665,0.7619048357009888,0.011830201372504234
no_init_kenn_hybrid_adapter_bert_ms,2,dnccrh6f,0.903808057308197,0.9147181510925292,0.8940197229385376,0.8947368264198303,0.8181818127632141,0.6574514508247375,0.707317054271698,0.8988616466522217,0.012004176154732704,0.8513592481613159,0.011830202303826807,0.9226398468017578,0.8940197229385376,0.39080458879470825,0.8947368264198303,25,0.8778238296508789,0.08,0.9013280272483826,0.543999969959259,0.39080458879470825,0.8988616466522217,0.4921875,0.011830202303826807,0.39080458879470825,0.884615421295166,0.918661892414093,0.011830202303826807,0.9226398468017578,0.8947368264198303,0.9013280272483826,0.8622042536735535,0.903808057308197,0.8947368264198303,0.5490608215332031,0.8947368264198303,0.543999969959259,0.9147181510925292,0.543999969959259,0.8778238296508789,0.918661892414093,0.8622042536735535,0.6146342158317566,0.8191633224487305,0.7435897588729858,0.8205128908157349,0.8947368264198303,0.375,0.01155289076268673,0.7250000238418579,0.011134307831525804
no_init_kenn_top_down_adapter_bert_ms,2,3sm2zhbv,0.903808057308197,0.9147181510925292,0.8940197229385376,0.8947368264198303,0.8181818127632141,0.6574514508247375,0.707317054271698,0.8988616466522217,0.012004176154732704,0.8513592481613159,0.011830202303826807,0.9226977825164796,0.8940197229385376,0.39080458879470825,0.8947368264198303,25,0.8778238296508789,0.3,0.9013280272483826,0.543999969959259,0.39080458879470825,0.8988616466522217,0.4921875,0.011830202303826807,0.39080458879470825,0.884615421295166,0.9186906218528748,0.011830202303826807,0.9226977825164796,0.8947368264198303,0.9013280272483826,0.8622042536735535,0.903808057308197,0.8947368264198303,0.5490608215332031,0.8947368264198303,0.543999969959259,0.9147181510925292,0.543999969959259,0.8778238296508789,0.9186906218528748,0.8622042536735535,0.6146342158317566,0.8191633224487305,0.7435897588729858,0.8205128908157349,0.8947368264198303,0.375,0.01155289076268673,0.7250000238418579,0.011134307831525804
no_init_kenn_bottom_up_adapter_bert_ms,2,2lo6d8q5,0.9036091566085817,0.9147181510925292,0.8939309120178223,0.8947368264198303,0.8181818127632141,0.6558570265769958,0.707317054271698,0.8988616466522217,0.012004176154732704,0.8513592481613159,0.011830202303826807,0.92252379655838,0.8939309120178223,0.3863636255264282,0.8947368264198303,25,0.8777809739112854,0.1,0.9012291431427002,0.5396825075149536,0.3863636255264282,0.8988616466522217,0.4883720874786377,0.011830202303826807,0.3863636255264282,0.884615421295166,0.9186043739318848,0.011830202303826807,0.92252379655838,0.8947368264198303,0.9012291431427002,0.8622042536735535,0.9036091566085817,0.8947368264198303,0.5468403100967407,0.8947368264198303,0.5396825075149536,0.9147181510925292,0.5396825075149536,0.8777809739112854,0.9186043739318848,0.8622042536735535,0.6116505265235901,0.8191633224487305,0.7435897588729858,0.8205128908157349,0.8947368264198303,0.375,0.01155289076268673,0.7250000238418579,0.011134307831525804
no_init_kenn_hybrid_adapter_bert_ms,1,fjg3vj7g,0.8785805702209473,0.9152517318725586,0.8896270394325256,1.0,0.8701298832893372,0.5841638445854187,0.707317054271698,0.8997372984886169,0.013395964168012142,0.9259063601493835,0.013221990317106249,0.903154730796814,0.8896270394325256,0.171171173453331,1.0,8,0.8767855763435364,0.12,0.8890330195426941,0.29230770468711853,0.171171173453331,0.8997372984886169,0.25475284457206726,0.013221990317106249,0.171171173453331,0.9871795177459716,0.909162938594818,0.013221991248428822,0.903154730796814,1.0,0.8890330195426941,0.864309549331665,0.8785805702209473,1.0,0.4392441213130951,1.0,0.29230770468711853,0.9152517318725586,0.29230770468711853,0.8767855763435364,0.909162938594818,0.864309549331665,0.3941176533699035,0.8717948794364929,0.7435897588729858,0.8717949390411377,1.0,0.375,0.012564490549266338,0.7250000238418579,0.011830202303826807
no_init_kenn_top_down_adapter_bert_ms,1,1vntctc0,0.5903475880622864,0.9152517318725586,0.8865069150924683,1.0,0.8701298832893372,0.5108166337013245,0.707317054271698,0.8997372984886169,0.013395964168012142,0.9259063601493835,0.013221990317106249,0.5992518663406372,0.8865069150924683,0.015163606964051723,1.0,9,0.875267505645752,0.01,0.7129228115081787,0.02987421117722988,0.015163606964051723,0.8997372984886169,0.026305457577109337,0.013221990317106249,0.015163606964051723,0.9871795177459716,0.7242852449417114,0.013221991248428822,0.5992518663406372,1.0,0.7129228115081787,0.864309549331665,0.5903475880622864,1.0,0.36124032735824585,1.0,0.02987421117722988,0.9152517318725586,0.02987421117722988,0.875267505645752,0.7242852449417114,0.864309549331665,0.05106707662343979,0.8717948794364929,0.7435897588729858,0.8717949390411377,1.0,0.375,0.012564490549266338,0.7250000238418579,0.011830202303826807
no_init_kenn_bottom_up_adapter_bert_ms,1,1fi99hns,0.8834659457206726,0.9151821136474608,0.8899984955787659,0.9736841917037964,0.8571428656578064,0.5892508625984192,0.707317054271698,0.8995183706283569,0.013048016466200352,0.9073673486709596,0.012874042615294456,0.9070401191711426,0.8899984955787659,0.18974359333515167,0.9736842513084412,9,0.876694917678833,0.13,0.8914198875427246,0.31759655475616455,0.18974359333515167,0.8995183706283569,0.27966102957725525,0.012874042615294456,0.18974359333515167,0.9615384936332704,0.9110929369926452,0.012874042615294456,0.9070401191711426,0.9736842513084412,0.8914198875427246,0.8637832403182983,0.8834659457206726,0.9736841917037964,0.44853031635284424,0.9736842513084412,0.31759655475616455,0.9151821136474608,0.31759655475616455,0.876694917678833,0.9110929369926452,0.8637832403182983,0.42172524333000183,0.8586369752883911,0.7435897588729858,0.8589743375778198,0.9736841917037964,0.375,0.012312917970120909,0.7250000238418579,0.011656228452920914
smart_init_kenn_horizontal_adapter_bert_ms,2,cb65z4vz,0.8987314105033875,0.9150777459144592,0.8925829529762268,0.9736841917037964,0.8571428656578064,0.6423808932304382,0.707317054271698,0.8995183706283569,0.013048016466200352,0.9073673486709596,0.012874042615294456,0.9188703298568726,0.8925829529762268,0.31896552443504333,0.9736841917037964,6,0.8779469132423401,0.060000000000000005,0.8991247415542603,0.48051950335502625,0.31896552443504333,0.8995183706283569,0.4203821718692779,0.012874042615294456,0.31896552443504333,0.9615384936332704,0.9169700741767884,0.012874042615294456,0.9188703298568726,0.9736841917037964,0.8991247415542603,0.8637832403182983,0.8987314105033875,0.9736841917037964,0.5131412744522095,0.9736841917037964,0.48051950335502625,0.9150777459144592,0.48051950335502625,0.8779469132423401,0.9169700741767884,0.8637832403182983,0.5641025304794312,0.8586369752883911,0.7435897588729858,0.8589743375778198,0.9736841917037964,0.375,0.012312917970120909,0.7250000238418579,0.011656228452920914
smart_init_kenn_horizontal_adapter_bert_ms,1,i30bookx,0.8911535143852234,0.9152517318725586,0.8910754323005676,1.0,0.8701298832893372,0.6153250932693481,0.707317054271698,0.8997372984886169,0.013395964168012142,0.9259063601493835,0.013221990317106249,0.9123753309249878,0.8910754323005676,0.24358974397182465,1.0,7,0.8774884939193726,0.01,0.8954248428344727,0.3917525708675385,0.24358974397182465,0.8997372984886169,0.3401015102863312,0.013221990317106249,0.24358974397182465,0.9871795177459716,0.9138112664222716,0.013221991248428822,0.9123753309249878,1.0,0.8954248428344727,0.864309549331665,0.8911535143852234,1.0,0.4754534065723419,1.0,0.3917525708675385,0.9152517318725586,0.3917525708675385,0.8774884939193726,0.9138112664222716,0.864309549331665,0.48905110359191895,0.8717948794364929,0.7435897588729858,0.8717949390411377,1.0,0.375,0.012564490549266338,0.7250000238418579,0.011830202303826807
smart_init_kenn_horizontal_adapter_bert_ms,0,tj0vipfk,0.9077841639518738,0.9145442247390748,0.8962036371231079,0.8684210777282715,0.8051947951316833,0.6903092861175537,0.707317054271698,0.8986427187919617,0.011656228452920914,0.8325443267822266,0.011482255533337591,0.9255393743515016,0.8962036371231079,0.5,0.8684210777282715,7,0.8786017298698425,0.52,0.9031903147697448,0.6346153616905212,0.5,0.8986427187919617,0.5794392228126526,0.011482255533337591,0.5,0.8589743971824646,0.9200089573860168,0.011482254602015018,0.9255393743515016,0.8684210777282715,0.9031903147697448,0.8616779446601868,0.9077841639518738,0.8684210777282715,0.6036585569381714,0.8684210777282715,0.6346153616905212,0.9145442247390748,0.6346153616905212,0.8786017298698425,0.9200089573860168,0.8616779446601868,0.6739130020141602,0.8060054183006287,0.7435897588729858,0.807692289352417,0.8684210777282715,0.375,0.011297575198113918,0.7250000238418579,0.010960333980619907
no_init_kenn_hybrid_adapter_bert_ms,0,gpcgtqqa,0.8901646733283997,0.9151821136474608,0.8908286094665527,0.9736841917037964,0.8571428656578064,0.6068800091743469,0.707317054271698,0.8995183706283569,0.013048016466200352,0.9073673486709596,0.012874042615294456,0.9119113683700562,0.8908286094665527,0.23125000298023224,0.9736842513084412,16,0.8770975470542908,0.02,0.894817054271698,0.3737373650074005,0.23125000298023224,0.8995183706283569,0.3283582031726837,0.012874042615294456,0.23125000298023224,0.9615384936332704,0.9135438203811646,0.012874042615294456,0.9119113683700562,0.9736842513084412,0.894817054271698,0.8637832403182983,0.8901646733283997,0.9736841917037964,0.4692835211753845,0.9736842513084412,0.3737373650074005,0.9151821136474608,0.3737373650074005,0.8770975470542908,0.9135438203811646,0.8637832403182983,0.4748201072216034,0.8586369752883911,0.7435897588729858,0.8589743375778198,0.9736841917037964,0.375,0.012312917970120909,0.7250000238418579,0.011656228452920914
no_init_kenn_top_down_adapter_bert_ms,0,1hjuqvua,0.8911063075065613,0.915066123008728,0.8908789157867432,0.9473684430122375,0.8441558480262756,0.6046001315116882,0.707317054271698,0.8992995023727417,0.012700069695711136,0.8887659311294556,0.012526096776127815,0.912781298160553,0.8908789157867432,0.23376622796058655,0.9473684430122375,16,0.876850426197052,0.12,0.8951841592788696,0.3749999701976776,0.23376622796058655,0.8992995023727417,0.3333333432674408,0.012526096776127815,0.23376622796058655,0.9358974695205688,0.9139222502708436,0.012526096776127815,0.912781298160553,0.9473684430122375,0.8951841592788696,0.8632569313049316,0.8911063075065613,0.9473684430122375,0.47054165601730347,0.9473684430122375,0.3749999701976776,0.915066123008728,0.3749999701976776,0.876850426197052,0.9139222502708436,0.8632569313049316,0.4779412150382995,0.8454791307449341,0.7435897588729858,0.8461538553237915,0.9473684430122375,0.375,0.012060497887432575,0.7250000238418579,0.011482254602015018
no_init_kenn_bottom_up_adapter_bert_ms,0,2tv9jloo,0.8936262726783752,0.915066123008728,0.8913099765777588,0.9473684430122375,0.8441558480262756,0.6134237051010132,0.707317054271698,0.8992995023727417,0.012700069695711136,0.8887659311294556,0.012526096776127815,0.9144049882888794,0.8913099765777588,0.25531914830207825,0.9473684430122375,16,0.8770591616630554,0.03,0.8964539170265198,0.40223464369773865,0.25531914830207825,0.8992995023727417,0.3571428656578064,0.012526096776127815,0.25531914830207825,0.9358974695205688,0.9147354364395142,0.012526096776127815,0.9144049882888794,0.9473684430122375,0.8964539170265198,0.8632569313049316,0.8936262726783752,0.9473684430122375,0.4813181161880493,0.9473684430122375,0.40223464369773865,0.915066123008728,0.40223464369773865,0.8770591616630554,0.9147354364395142,0.8632569313049316,0.5019304752349854,0.8454791307449341,0.7435897588729858,0.8461538553237915,0.9473684430122375,0.375,0.012060497887432575,0.7250000238418579,0.011482254602015018
smart_init_kenn_hybrid_adapter_bert_ms,2,k6vzpk9s,0.9005040526390076,0.9150777459144592,0.8931195139884949,0.9736841917037964,0.8571428656578064,0.652790367603302,0.707317054271698,0.8995183706283569,0.013048016466200352,0.9073673486709596,0.012874042615294456,0.9202041625976562,0.8931195139884949,0.3457943797111511,0.9736841917037964,6,0.8782064914703369,0.04,0.9000109434127808,0.5103448033332825,0.3457943797111511,0.8995183706283569,0.44594594836235046,0.012874042615294456,0.3457943797111511,0.9615384936332704,0.9176338315010072,0.012874042615294456,0.9202041625976562,0.9736841917037964,0.9000109434127808,0.8637832403182983,0.9005040526390076,0.9736841917037964,0.5265557169914246,0.9736841917037964,0.5103448033332825,0.9150777459144592,0.5103448033332825,0.8782064914703369,0.9176338315010072,0.8637832403182983,0.5866667032241821,0.8586369752883911,0.7435897588729858,0.8589743375778198,0.9736841917037964,0.375,0.012312917970120909,0.7250000238418579,0.011656228452920914
smart_init_kenn_top_down_adapter_bert_ms,2,j06ff4nz,0.9003285765647888,0.9152517318725586,0.8931760787963867,1.0,0.8701298832893372,0.6576558351516724,0.707317054271698,0.8997372984886169,0.013395964168012142,0.9259063601493835,0.013221990317106249,0.9200881719589232,0.8931760787963867,0.3486238420009613,1.0,5,0.8785057663917542,0.12,0.9000328183174133,0.5170067548751831,0.3486238420009613,0.8997372984886169,0.4466666579246521,0.013221990317106249,0.3486238420009613,0.9871795177459716,0.91766357421875,0.013221991248428822,0.9200881719589232,1.0,0.9000328183174133,0.864309549331665,0.9003285765647888,1.0,0.5279704332351685,1.0,0.5170067548751831,0.9152517318725586,0.5170067548751831,0.8785057663917542,0.91766357421875,0.864309549331665,0.5903083682060242,0.8717948794364929,0.7435897588729858,0.8717949390411377,1.0,0.375,0.012564490549266338,0.7250000238418579,0.011830202303826807
smart_init_kenn_bottom_up_adapter_bert_ms,2,2j1ce58i,0.9005258679389954,0.9152517318725586,0.8932406902313232,1.0,0.8701298832893372,0.6589065790176392,0.707317054271698,0.8997372984886169,0.013395964168012142,0.9259063601493835,0.013221990317106249,0.9203201532363892,0.8932406902313232,0.35185185074806213,1.0,6,0.8785369992256165,0.04,0.9001314043998718,0.5205479264259338,0.35185185074806213,0.8997372984886169,0.449664443731308,0.013221990317106249,0.35185185074806213,0.9871795177459716,0.9177789688110352,0.013221991248428822,0.9203201532363892,1.0,0.9001314043998718,0.864309549331665,0.9005258679389954,1.0,0.5295844674110413,1.0,0.5205479264259338,0.9152517318725586,0.5205479264259338,0.8785369992256165,0.9177789688110352,0.864309549331665,0.5929203629493713,0.8717948794364929,0.7435897588729858,0.8717949390411377,1.0,0.375,0.012564490549266338,0.7250000238418579,0.011830202303826807
smart_init_kenn_hybrid_adapter_bert_ms,1,zna0py2k,0.8993435502052307,0.9152517318725586,0.892870306968689,1.0,0.8701298832893372,0.6516920924186707,0.707317054271698,0.8997372984886169,0.013395964168012142,0.9259063601493835,0.013221990317106249,0.9192762970924376,0.892870306968689,0.3333333432674408,1.0,7,0.8783578276634216,0.06999999999999999,0.899540364742279,0.5,0.3333333432674408,0.8997372984886169,0.4322580695152282,0.013221990317106249,0.3333333432674408,0.9871795177459716,0.9172596335411072,0.013221991248428822,0.9192762970924376,1.0,0.899540364742279,0.864309549331665,0.8993435502052307,1.0,0.5203251838684082,1.0,0.5,0.9152517318725586,0.5,0.8783578276634216,0.9172596335411072,0.864309549331665,0.5775861740112305,0.8717948794364929,0.7435897588729858,0.8717949390411377,1.0,0.375,0.012564490549266338,0.7250000238418579,0.011830202303826807
smart_init_kenn_top_down_adapter_bert_ms,1,4ogwptkz,0.8999342918395996,0.9152517318725586,0.893050491809845,1.0,0.8701298832893372,0.6552137732505798,0.707317054271698,0.8997372984886169,0.013395964168012142,0.9259063601493835,0.013221990317106249,0.9197402000427246,0.893050491809845,0.342342346906662,1.0,6,0.8784449696540833,0.22,0.8998357057571411,0.5100671052932739,0.342342346906662,0.8997372984886169,0.44078946113586426,0.013221990317106249,0.342342346906662,0.9871795177459716,0.9174904823303224,0.013221991248428822,0.9197402000427246,1.0,0.8998357057571411,0.864309549331665,0.8999342918395996,1.0,0.5248296856880188,1.0,0.5100671052932739,0.9152517318725586,0.5100671052932739,0.8784449696540833,0.9174904823303224,0.864309549331665,0.5851528644561768,0.8717948794364929,0.7435897588729858,0.8717949390411377,1.0,0.375,0.012564490549266338,0.7250000238418579,0.011830202303826807
smart_init_kenn_bottom_up_adapter_bert_ms,1,ehwsfrnm,0.8985570669174194,0.9152517318725586,0.8926442861557007,1.0,0.8701298832893372,0.6472427845001221,0.707317054271698,0.8997372984886169,0.013395964168012142,0.9259063601493835,0.013221990317106249,0.9185804128646852,0.8926442861557007,0.32203391194343567,1.0,7,0.8782484531402588,0.06999999999999999,0.8991467952728271,0.4871795177459717,0.32203391194343567,0.8997372984886169,0.42138364911079407,0.013221990317106249,0.32203391194343567,0.9871795177459716,0.9169130921363832,0.013221991248428822,0.9185804128646852,1.0,0.8991467952728271,0.864309549331665,0.8985570669174194,1.0,0.514675498008728,1.0,0.4871795177459717,0.9152517318725586,0.4871795177459717,0.8782484531402588,0.9169130921363832,0.864309549331665,0.5677965879440308,0.8717948794364929,0.7435897588729858,0.8717949390411377,1.0,0.375,0.012564490549266338,0.7250000238418579,0.011830202303826807
smart_init_kenn_hybrid_adapter_bert_ms,0,u36v13bk,0.9082061648368835,0.9146138429641724,0.8966651558876038,0.8947368264198303,0.8181818127632141,0.7026782035827637,0.707317054271698,0.8988616466522217,0.012004176154732704,0.8513592481613159,0.011830202303826807,0.9258873462677002,0.8966651558876038,0.5230769515037537,0.8947368264198303,8,0.8790971040725708,0.32,0.9035097360610962,0.6601941585540771,0.5230769515037537,0.8988616466522217,0.5943396091461182,0.011830202303826807,0.5230769515037537,0.884615421295166,0.9202160239219666,0.011830202303826807,0.9258873462677002,0.8947368264198303,0.9035097360610962,0.8622042536735535,0.9082061648368835,0.8947368264198303,0.6151970028877258,0.8947368264198303,0.6601941585540771,0.9146138429641724,0.6601941585540771,0.8790971040725708,0.9202160239219666,0.8622042536735535,0.688524603843689,0.8191633224487305,0.7435897588729858,0.8205128908157349,0.8947368264198303,0.375,0.01155289076268673,0.7250000238418579,0.011134307831525804
smart_init_kenn_top_down_adapter_bert_ms,0,2zusztij,0.9082061648368835,0.9146138429641724,0.8966651558876038,0.8947368264198303,0.8181818127632141,0.7026782035827637,0.707317054271698,0.8988616466522217,0.012004176154732704,0.8513592481613159,0.011830202303826807,0.9258872866630554,0.8966651558876038,0.5230769515037537,0.8947368264198303,8,0.8790971040725708,0.61,0.9035097360610962,0.6601941585540771,0.5230769515037537,0.8988616466522217,0.5943396091461182,0.011830202303826807,0.5230769515037537,0.884615421295166,0.9202160835266112,0.011830202303826807,0.9258872866630554,0.8947368264198303,0.9035097360610962,0.8622042536735535,0.9082061648368835,0.8947368264198303,0.6151970028877258,0.8947368264198303,0.6601941585540771,0.9146138429641724,0.6601941585540771,0.8790971040725708,0.9202160835266112,0.8622042536735535,0.688524603843689,0.8191633224487305,0.7435897588729858,0.8205128908157349,0.8947368264198303,0.375,0.01155289076268673,0.7250000238418579,0.011134307831525804
smart_init_kenn_bottom_up_adapter_bert_ms,0,py4hzf6w,0.9076243042945862,0.914787769317627,0.8963485956192017,0.921052634716034,0.8311688303947449,0.7022122740745544,0.707317054271698,0.8990805745124817,0.01235212292522192,0.8700980544090271,0.012178149074316025,0.925713300704956,0.8963485956192017,0.5072463750839233,0.921052634716034,8,0.8792183995246887,0.28,0.9033322334289552,0.6542056202888489,0.5072463750839233,0.8990805745124817,0.581818163394928,0.012178149074316025,0.5072463750839233,0.9102564454078674,0.9202181100845336,0.012178149074316025,0.925713300704956,0.921052634716034,0.9033322334289552,0.8627306222915649,0.9076243042945862,0.921052634716034,0.6072816848754883,0.921052634716034,0.6542056202888489,0.914787769317627,0.6542056202888489,0.8792183995246887,0.9202181100845336,0.8627306222915649,0.6844919323921204,0.8323211669921875,0.7435897588729858,0.8333333730697632,0.921052634716034,0.375,0.011807176284492016,0.7250000238418579,0.011308281682431698
smart_init_classifier_adapter_bert_ms,2,c34v9l6t,0.9001314043998718,0.9152517318725586,0.8931127190589905,1.0,0.8701298832893372,0.6564250588417053,0.707317054271698,0.8997372984886169,0.013395964168012142,0.9259063601493835,0.013221990317106249,0.9200881719589232,0.8931127190589905,0.34545454382896423,1.0,5,0.8784751296043396,0.12,0.8999342918395996,0.5135135054588318,0.34545454382896423,0.8997372984886169,0.443708598613739,0.013221990317106249,0.34545454382896423,0.9871795177459716,0.91766357421875,0.013221991248428822,0.9200881719589232,1.0,0.8999342918395996,0.864309549331665,0.9001314043998718,1.0,0.5263857841491699,1.0,0.5135135054588318,0.9152517318725586,0.5135135054588318,0.8784751296043396,0.91766357421875,0.864309549331665,0.5877192616462708,0.8717948794364929,0.7435897588729858,0.8717949390411377,1.0,0.375,0.012564490549266338,0.7250000238418579,0.011830202303826807
smart_init_classifier_adapter_bert_ms,1,s9q96vov,0.8997372984886169,0.9152517318725586,0.8929893374443054,1.0,0.8701298832893372,0.6540214419364929,0.707317054271698,0.8997372984886169,0.013395964168012142,0.9259063601493835,0.013221990317106249,0.91956627368927,0.8929893374443054,0.3392857015132904,1.0,6,0.8784154057502747,0.22,0.8997372984886169,0.5066666603088379,0.3392857015132904,0.8997372984886169,0.43790850043296814,0.013221990317106249,0.3392857015132904,0.9871795177459716,0.9174039363861084,0.013221991248428822,0.91956627368927,1.0,0.8997372984886169,0.864309549331665,0.8997372984886169,1.0,0.523301362991333,1.0,0.5066666603088379,0.9152517318725586,0.5066666603088379,0.8784154057502747,0.9174039363861084,0.864309549331665,0.582608699798584,0.8717948794364929,0.7435897588729858,0.8717949390411377,1.0,0.375,0.012564490549266338,0.7250000238418579,0.011830202303826807
smart_init_classifier_adapter_bert_ms,0,vp89je6z,0.9076243042945862,0.914787769317627,0.8963485956192017,0.921052634716034,0.8311688303947449,0.7022122740745544,0.707317054271698,0.8990805745124817,0.01235212292522192,0.8700980544090271,0.012178149074316025,0.925713300704956,0.8963485956192017,0.5072463750839233,0.921052634716034,7,0.8792183995246887,0.52,0.9033322334289552,0.6542056202888489,0.5072463750839233,0.8990805745124817,0.581818163394928,0.012178149074316025,0.5072463750839233,0.9102564454078674,0.9202181100845336,0.012178149074316025,0.925713300704956,0.921052634716034,0.9033322334289552,0.8627306222915649,0.9076243042945862,0.921052634716034,0.6072816848754883,0.921052634716034,0.6542056202888489,0.914787769317627,0.6542056202888489,0.8792183995246887,0.9202181100845336,0.8627306222915649,0.6844919323921204,0.8323211669921875,0.7435897588729858,0.8333333730697632,0.921052634716034,0.375,0.011807176284492016,0.7250000238418579,0.011308281682431698
