name,instance,run_id,threshold_pretraining,test_incremental/macro_types/f1,test_incremental/macro_example/precision,test/micro/precision,test_pretraining/macro_example/f1,test_pretraining/macro_types/precision,test_incremental_only/macro_types/recall,test_incremental_art/macro_types/precision,test_incremental_only/macro_types/precision,test_incremental/macro_example_exclusive/recall,test/macro_types/f1,test/macro_types/recall,test/macro_example/recall,test_incremental_only/macro_types/f1,test_incremental/macro_types/precision,test_incremental_only/macro_example_exclusive/precision,epoch,test_incremental/micro/f1,test_incremental/macro_example/recall,test_incremental_art/macro_types/f1,test_pretraining/macro_types/recall,test/macro_example/f1,test_incremental/macro_example_exclusive/f1,test_pretraining/micro/f1,test_incremental/micro/recall,test_incremental_art/macro_types/recall,test_pretraining/macro_example/precision,test_pretraining/micro/precision,test/macro_types/precision,test_incremental_art-film/macro_types/f1,test_incremental_only/macro_example_exclusive/recall,threshold_incremental,test_incremental/micro/precision,test_incremental_only/macro_example/precision,test_pretraining/macro_types/f1,test_incremental/macro_types/recall,test/micro/f1,test/micro/recall,test_incremental_art-film/macro_types/recall,test_incremental_only/macro_example_exclusive/f1,test_incremental/macro_example_exclusive/precision,test_pretraining/micro/recall,test_incremental_only/micro/f1,test_incremental/macro_example/f1,test_incremental_only/micro/recall,test_incremental_only/micro/precision,test_incremental_only/macro_example/recall,test_incremental_art-film/macro_types/precision,test_incremental_only/macro_example/f1,test/macro_example/precision,test_pretraining/macro_example/recall
smart_init_box_kenn_bottom_up_adapter_bert_ms,2,m19pua5f,0.25,0.7220749258995056,0.01235212292522192,0.8992179036140442,0.9147501587867736,0.882875382900238,0.921052634716034,0.7111111283302307,0.5223880410194397,0.8717949390411377,0.8493701815605164,0.8183150887489319,0.9068487882614136,0.6666666269302368,0.6167495846748352,0.921052634716034,8,0.7089946269989014,0.011830201372504234,0.7619048357009888,0.8183150887489319,0.9147501587867736,0.8906106948852539,0.8899701237678528,0.8701298832893372,0.8205128312110901,0.92279052734375,0.8992179036140442,0.882875382900238,0.6666666269302368,0.921052634716034,0.03,0.5982142686843872,0.012178149074316025,0.8493701815605164,0.870782732963562,0.8899701237678528,0.8809106945991516,0.921052634716034,0.921052634716034,0.9102564454078674,0.8809106945991516,0.6666666269302368,0.012085530906915665,0.921052634716034,0.5223880410194397,0.012178149074316025,0.5223880410194397,0.012178149074316025,0.92279052734375,0.9068487882614136
smart_init_box_kenn_hybrid_adapter_bert_ms,1,vxk9aiie,0.25,0.6295496225357056,0.013048017397522926,0.8846407532691956,0.908935546875,0.8776024580001831,0.9736841917037964,0.7111111283302307,0.25874125957489014,0.8974359035491943,0.8474858403205872,0.8193677663803101,0.9070923328399658,0.40883976221084595,0.4849261939525604,0.9736842513084412,15,0.5207546949386597,0.012178149074316025,0.7619048357009888,0.8193677663803101,0.908935546875,0.9283819198608398,0.8829915523529053,0.8961039185523987,0.8205128312110901,0.9107863306999208,0.8846407532691956,0.8776024580001831,0.40883976221084595,0.9736842513084412,0.01,0.36702126264572144,0.012874044477939606,0.8474858403205872,0.8970985412597656,0.8829915523529053,0.8813484907150269,0.9736841917037964,0.9736842513084412,0.9615384936332704,0.8813484907150269,0.40883976221084595,0.012598085217177868,0.9736841917037964,0.25874125957489014,0.012874044477939606,0.25874125957489014,0.012874044477939606,0.9107863306999208,0.9070923328399658
smart_init_box_kenn_top_down_adapter_bert_ms,1,choq6rmw,0.25,0.620529294013977,0.013395964168012142,0.880603551864624,0.9078660607337952,0.8770336508750916,1.0,0.7111111283302307,0.2303030341863632,0.9102563858032228,0.847501814365387,0.8198940753936768,0.9072083234786988,0.37438422441482544,0.4707070887088776,1.0,11,0.4878048896789551,0.01235212292522192,0.7619048357009888,0.8198940753936768,0.9078660607337952,0.947158694267273,0.881085216999054,0.9090909361839294,0.8205128312110901,0.908524751663208,0.880603551864624,0.8770336508750916,0.37438422441482544,1.0,0.02,0.3333333432674408,0.013221990317106249,0.847501814365387,0.9102563858032228,0.881085216999054,0.8815674185752869,1.0,1.0,0.9871795177459716,0.8815674185752869,0.37438422441482544,0.012852883897721767,1.0,0.2303030341863632,0.013221990317106249,0.2303030341863632,0.013221991248428822,0.908524751663208,0.9072083234786988
smart_init_box_kenn_bottom_up_adapter_bert_ms,1,fqpon9so,0.25,0.6318811774253845,0.013048017397522926,0.8852242827415466,0.9091954231262208,0.8777133226394653,0.9736841917037964,0.7111111283302307,0.26428571343421936,0.8974359035491943,0.847537636756897,0.8193677663803101,0.9070923328399658,0.415730357170105,0.48769843578338623,0.9736842513084412,15,0.5267175436019897,0.012178149074316025,0.7619048357009888,0.8193677663803101,0.9091954231262208,0.9283819198608398,0.8832821249961853,0.8961039185523987,0.8205128312110901,0.9113082885742188,0.8852242827415466,0.8777133226394653,0.415730357170105,0.9736842513084412,0.01,0.3729729652404785,0.012874044477939606,0.847537636756897,0.8970985412597656,0.8832821249961853,0.8813484907150269,0.9736841917037964,0.9736842513084412,0.9615384936332704,0.8813484907150269,0.415730357170105,0.012598085217177868,0.9736841917037964,0.26428571343421936,0.012874044477939606,0.26428571343421936,0.012874044477939606,0.9113082885742188,0.9070923328399658
smart_init_box_kenn_hybrid_adapter_bert_ms,0,6tpyoggi,0.25,0.7073819041252136,0.012004176154732704,0.8985928297042847,0.914234220981598,0.8822826743125916,0.8947368264198303,0.7111111283302307,0.49275362491607666,0.8589743971824646,0.848812460899353,0.8177887797355652,0.9066748023033142,0.6355140209197998,0.6019324064254761,0.8947368264198303,15,0.6910994648933411,0.011656228452920914,0.7619048357009888,0.8177887797355652,0.914234220981598,0.8716063499450684,0.8895522952079773,0.8571428656578064,0.8205128312110901,0.921920657157898,0.8985928297042847,0.8822826743125916,0.6355140209197998,0.8947368264198303,0.04,0.5789473652839661,0.011830202303826807,0.848812460899353,0.8576248288154602,0.8895522952079773,0.8806917667388916,0.8947368264198303,0.8947368264198303,0.884615421295166,0.8806917667388916,0.6355140209197998,0.01182764396071434,0.8947368264198303,0.49275362491607666,0.011830202303826807,0.49275362491607666,0.011830202303826807,0.921920657157898,0.9066748023033142
smart_init_box_kenn_top_down_adapter_bert_ms,0,yyipbpfv,0.25,0.7073819041252136,0.012004176154732704,0.8985928297042847,0.914234220981598,0.8822826743125916,0.8947368264198303,0.7111111283302307,0.49275362491607666,0.8589743971824646,0.848812460899353,0.8177887797355652,0.9066748023033142,0.6355140209197998,0.6019324064254761,0.8947368264198303,15,0.6910994648933411,0.011656228452920914,0.7619048357009888,0.8177887797355652,0.914234220981598,0.8716063499450684,0.8895522952079773,0.8571428656578064,0.8205128312110901,0.921920657157898,0.8985928297042847,0.8822826743125916,0.6355140209197998,0.8947368264198303,0.22,0.5789473652839661,0.011830202303826807,0.848812460899353,0.8576248288154602,0.8895522952079773,0.8806917667388916,0.8947368264198303,0.8947368264198303,0.884615421295166,0.8806917667388916,0.6355140209197998,0.01182764396071434,0.8947368264198303,0.49275362491607666,0.011830202303826807,0.49275362491607666,0.011830202303826807,0.921920657157898,0.9066748023033142
smart_init_box_kenn_bottom_up_adapter_bert_ms,0,fh5x884b,0.25,0.7073819041252136,0.012004176154732704,0.8985928297042847,0.914234220981598,0.8822826743125916,0.8947368264198303,0.7111111283302307,0.49275362491607666,0.8589743971824646,0.848812460899353,0.8177887797355652,0.9066748023033142,0.6355140209197998,0.6019324064254761,0.8947368264198303,16,0.6910994648933411,0.011656228452920914,0.7619048357009888,0.8177887797355652,0.914234220981598,0.8716063499450684,0.8895522952079773,0.8571428656578064,0.8205128312110901,0.921920657157898,0.8985928297042847,0.8822826743125916,0.6355140209197998,0.8947368264198303,0.04,0.5789473652839661,0.011830202303826807,0.848812460899353,0.8576248288154602,0.8895522952079773,0.8806917667388916,0.8947368264198303,0.8947368264198303,0.884615421295166,0.8806917667388916,0.6355140209197998,0.01182764396071434,0.8947368264198303,0.49275362491607666,0.011830202303826807,0.49275362491607666,0.011830202303826807,0.921920657157898,0.9066748023033142
smart_init_box_adapter_bert_ms,2,u6jinvnc,0.25,0.7220749258995056,0.01235212292522192,0.8992179036140442,0.9147501587867736,0.882875382900238,0.921052634716034,0.7111111283302307,0.5223880410194397,0.8717949390411377,0.8493701815605164,0.8183150887489319,0.9068487882614136,0.6666666269302368,0.6167495846748352,0.921052634716034,8,0.7089946269989014,0.011830201372504234,0.7619048357009888,0.8183150887489319,0.9147501587867736,0.8906106948852539,0.8899701237678528,0.8701298832893372,0.8205128312110901,0.92279052734375,0.8992179036140442,0.882875382900238,0.6666666269302368,0.921052634716034,0.17,0.5982142686843872,0.012178149074316025,0.8493701815605164,0.870782732963562,0.8899701237678528,0.8809106945991516,0.921052634716034,0.921052634716034,0.9102564454078674,0.8809106945991516,0.6666666269302368,0.012085530906915665,0.921052634716034,0.5223880410194397,0.012178149074316025,0.5223880410194397,0.012178149074316025,0.92279052734375,0.9068487882614136
smart_init_box_adapter_bert_ms,1,8abv1xqq,0.25,0.5743464231491089,0.013395964168012142,0.8558979630470276,0.8965208530426025,0.8749865293502808,1.0,0.7111111283302307,0.1279461234807968,0.9102563858032228,0.8465449213981628,0.8198940753936768,0.9072083234786988,0.22686566412448883,0.4195286333560944,1.0,14,0.33412885665893555,0.01235212292522192,0.7619048357009888,0.8198940753936768,0.8965208530426025,0.947158694267273,0.8685430288314819,0.9090909361839294,0.8205128312110901,0.8860821723937988,0.8558979630470276,0.8749865293502808,0.22686566412448883,1.0,0.02,0.20467835664749143,0.013221990317106249,0.8465449213981628,0.9102563858032228,0.8685430288314819,0.8815674185752869,1.0,1.0,0.9871795177459716,0.8815674185752869,0.22686566412448883,0.012852883897721767,1.0,0.1279461234807968,0.013221990317106249,0.1279461234807968,0.013221991248428822,0.8860821723937988,0.9072083234786988
smart_init_box_adapter_bert_ms,0,erkfvv57,0.25,0.7098775506019592,0.012004176154732704,0.8987935781478882,0.9142911434173584,0.8824275732040405,0.8947368264198303,0.7111111283302307,0.5,0.8589743971824646,0.8488795161247253,0.8177887797355652,0.9066748023033142,0.641509473323822,0.605555534362793,0.8947368264198303,14,0.6947368383407593,0.011656228452920914,0.7619048357009888,0.8177887797355652,0.9142911434173584,0.8716063499450684,0.8896505832672119,0.8571428656578064,0.8205128312110901,0.9220366477966307,0.8987935781478882,0.8824275732040405,0.641509473323822,0.8947368264198303,0.22,0.5840708017349243,0.011830202303826807,0.8488795161247253,0.8576248288154602,0.8896505832672119,0.8806917667388916,0.8947368264198303,0.8947368264198303,0.884615421295166,0.8806917667388916,0.641509473323822,0.01182764396071434,0.8947368264198303,0.5,0.011830202303826807,0.5,0.011830202303826807,0.9220366477966307,0.9066748023033142
no_init_kenn_hybrid_adapter_bert_ms,2,wrkrm88k,0.375,0.573782205581665,0.012352121993899344,0.880574643611908,0.9102309942245485,0.8895690441131592,0.921052634716034,0.707317054271698,0.16826923191547394,0.8333333730697632,0.8759442567825317,0.8627306222915649,0.9150081872940063,0.28455284237861633,0.43779313564300537,0.921052634716034,30,0.3926379978656769,0.011308281682431698,0.7250000238418579,0.8627306222915649,0.9102309942245485,0.8700980544090271,0.8897314071655273,0.8311688303947449,0.7435897588729858,0.9055033922195436,0.880574643611908,0.8895690441131592,0.28455284237861633,0.921052634716034,0.02,0.25702810287475586,0.012178149074316025,0.8759442567825317,0.8323211669921875,0.8897314071655273,0.8990805745124817,0.921052634716034,0.921052634716034,0.9102564454078674,0.8990805745124817,0.28455284237861633,0.011807176284492016,0.921052634716034,0.16826923191547394,0.012178149074316025,0.16826923191547394,0.012178149074316025,0.9055033922195436,0.9150081872940063
no_init_kenn_top_down_adapter_bert_ms,2,38o8oniy,0.375,0.5948622822761536,0.012004176154732704,0.8914459347724915,0.9142712354660034,0.8907369375228882,0.8947368264198303,0.707317054271698,0.2266666740179062,0.8205128908157349,0.8762384653091431,0.8622042536735535,0.9148921966552734,0.3617021441459656,0.4669918715953827,0.8947368264198303,30,0.4701492190361023,0.011134307831525804,0.7250000238418579,0.8622042536735535,0.9142712354660034,0.8513592481613159,0.8951385021209717,0.8181818127632141,0.7435897588729858,0.9136511087417604,0.8914459347724915,0.8907369375228882,0.3617021441459656,0.8947368264198303,0.12,0.3298429250717163,0.011830202303826807,0.8762384653091431,0.8191633224487305,0.8951385021209717,0.8988616466522217,0.8947368264198303,0.8947368264198303,0.884615421295166,0.8988616466522217,0.3617021441459656,0.01155289076268673,0.8947368264198303,0.2266666740179062,0.011830202303826807,0.2266666740179062,0.011830202303826807,0.9136511087417604,0.9148921966552734
no_init_kenn_bottom_up_adapter_bert_ms,2,3ovxo1po,0.375,0.5997703075408936,0.012352121993899344,0.8912760615348816,0.9141548275947572,0.8908088803291321,0.921052634716034,0.707317054271698,0.23026315867900848,0.8333333730697632,0.8765449523925781,0.8627306222915649,0.9150081872940063,0.3684210479259491,0.46879011392593384,0.921052634716034,30,0.4740740954875946,0.011308281682431698,0.7250000238418579,0.8627306222915649,0.9141548275947572,0.8700980544090271,0.8951613306999207,0.8311688303947449,0.7435897588729858,0.9133031964302064,0.8912760615348816,0.8908088803291321,0.3684210479259491,0.921052634716034,0.03,0.3316062092781067,0.012178149074316025,0.8765449523925781,0.8323211669921875,0.8951613306999207,0.8990805745124817,0.921052634716034,0.921052634716034,0.9102564454078674,0.8990805745124817,0.3684210479259491,0.011807176284492016,0.921052634716034,0.23026315867900848,0.012178149074316025,0.23026315867900848,0.012178149074316025,0.9133031964302064,0.9150081872940063
no_init_kenn_hybrid_adapter_bert_ms,1,2k7tukju,0.375,0.5350774526596069,0.013048017397522926,0.8242728114128113,0.8884395956993103,0.8876025080680847,0.9736841917037964,0.707317054271698,0.06994328647851944,0.8589743375778198,0.8755308985710144,0.8637832403182983,0.9151357412338256,0.13051146268844604,0.3886301815509796,0.9736842513084412,26,0.20401854813098907,0.011656228452920914,0.7250000238418579,0.8637832403182983,0.8884395956993103,0.9073673486709596,0.8602533340454102,0.8571428656578064,0.7435897588729858,0.8632568120956421,0.8242728114128113,0.8876025080680847,0.13051146268844604,0.9736842513084412,0.01,0.1157894730567932,0.012874044477939606,0.8755308985710144,0.8586369752883911,0.8602533340454102,0.8995183706283569,0.9736841917037964,0.9736842513084412,0.9615384936332704,0.8995183706283569,0.13051146268844604,0.012312917038798332,0.9736841917037964,0.06994328647851944,0.012874044477939606,0.06994328647851944,0.012874044477939606,0.8632568120956421,0.9151357412338256
smart_init_kenn_horizontal_adapter_bert_ms,2,7er2i3re,0.375,0.6960886120796204,0.009916492737829683,0.9118629097938538,0.9209498763084412,0.8997171521186829,0.6578947305679321,0.707317054271698,0.6756756901741028,0.7051282525062561,0.8780843615531921,0.8574674129486084,0.9139178991317748,0.6666666269302368,0.6914963722229004,0.6578947305679321,5,0.6967742443084717,0.00956854596734047,0.7250000238418579,0.8574674129486084,0.9209498763084412,0.7177198529243469,0.904315173625946,0.701298713684082,0.7435897588729858,0.9280909299850464,0.9118629097938538,0.8997171521186829,0.6666666269302368,0.6578947305679321,0.5700000000000001,0.692307710647583,0.008698677644133568,0.8780843615531921,0.700742244720459,0.904315173625946,0.8968914151191711,0.6578947305679321,0.6578947305679321,0.7307692766189575,0.8968914151191711,0.6666666269302368,0.009739412926137447,0.6578947305679321,0.6756756901741028,0.008698677644133568,0.6756756901741028,0.008698677644133568,0.9280909299850464,0.9139178991317748
no_init_kenn_top_down_adapter_bert_ms,1,1heyrcea,0.375,0.5266727209091187,0.013048017397522926,0.7958551049232483,0.8755634427070618,0.8872503042221069,0.9736841917037964,0.707317054271698,0.052333805710077286,0.8589743375778198,0.8753595352172852,0.8637832403182983,0.9151357412338256,0.09932886064052582,0.3798254430294037,0.9736842513084412,29,0.1599999964237213,0.011656228452920914,0.7250000238418579,0.8637832403182983,0.8755634427070618,0.9073673486709596,0.8445174694061279,0.8571428656578064,0.7435897588729858,0.8392716646194458,0.7958551049232483,0.8872503042221069,0.09932886064052582,0.9736842513084412,0.03,0.0882352963089943,0.012874044477939606,0.8753595352172852,0.8586369752883911,0.8445174694061279,0.8995183706283569,0.9736841917037964,0.9736842513084412,0.9615384936332704,0.8995183706283569,0.09932886064052582,0.012312917038798332,0.9736841917037964,0.052333805710077286,0.012874044477939606,0.052333805710077286,0.012874044477939606,0.8392716646194458,0.9151357412338256
no_init_kenn_bottom_up_adapter_bert_ms,1,25gvvwh8,0.375,0.5333924889564514,0.012700069695711136,0.8287270665168762,0.8907043933868408,0.8876407146453857,0.9473684430122375,0.707317054271698,0.071856290102005,0.8461538553237915,0.8752790093421936,0.8632569313049316,0.915066123008728,0.13358071446418762,0.3895866870880127,0.9473684430122375,28,0.2100161463022232,0.011482254602015018,0.7250000238418579,0.8632569313049316,0.8907043933868408,0.8887659311294556,0.8625721335411072,0.8441558480262756,0.7435897588729858,0.8676061630249023,0.8287270665168762,0.8876407146453857,0.13358071446418762,0.9473684430122375,0.01,0.11992619931697844,0.012526096776127815,0.8752790093421936,0.8454791307449341,0.8625721335411072,0.8992995023727417,0.9473684430122375,0.9473684430122375,0.9358974695205688,0.8992995023727417,0.13358071446418762,0.012060497887432575,0.9473684430122375,0.071856290102005,0.012526096776127815,0.071856290102005,0.012526096776127815,0.8676061630249023,0.915066123008728
smart_init_kenn_horizontal_adapter_bert_ms,1,j88r5sv5,0.375,0.6515586972236633,0.013048016466200352,0.900306761264801,0.917431890964508,0.8930554389953613,0.9736841917037964,0.707317054271698,0.34259259700775146,0.8589743375778198,0.8781754374504089,0.8637832403182983,0.9150777459144592,0.5068493485450745,0.5249547958374023,0.9736841917037964,7,0.5840708017349243,0.011656228452920914,0.7250000238418579,0.8637832403182983,0.917431890964508,0.9073673486709596,0.8999123573303223,0.8571428656578064,0.7435897588729858,0.9197982549667358,0.900306761264801,0.8930554389953613,0.5068493485450745,0.9736841917037964,0.06999999999999999,0.4429530203342438,0.012874042615294456,0.8781754374504089,0.8586369752883911,0.8999123573303223,0.8995183706283569,0.9736841917037964,0.9736841917037964,0.9615384936332704,0.8995183706283569,0.5068493485450745,0.012312917970120909,0.9736841917037964,0.34259259700775146,0.012874042615294456,0.34259259700775146,0.012874042615294456,0.9197982549667358,0.9150777459144592
smart_init_kenn_horizontal_adapter_bert_ms,0,lfci6lqt,0.375,0.7108752131462097,0.009916492737829683,0.9124721884727478,0.9209784865379332,0.9009095430374146,0.6578947305679321,0.707317054271698,0.7352941036224365,0.7051282525062561,0.8786518573760986,0.8574674129486084,0.9139178991317748,0.6944444179534912,0.7213056087493896,0.6578947305679321,5,0.7105263471603394,0.00956854596734047,0.7250000238418579,0.8574674129486084,0.9209784865379332,0.7177198529243469,0.9046146869659424,0.701298713684082,0.7435897588729858,0.9281489849090576,0.9124721884727478,0.9009095430374146,0.6944444179534912,0.6578947305679321,0.68,0.7200000286102295,0.008698677644133568,0.8786518573760986,0.700742244720459,0.9046146869659424,0.8968914151191711,0.6578947305679321,0.6578947305679321,0.7307692766189575,0.8968914151191711,0.6944444179534912,0.009739412926137447,0.6578947305679321,0.7352941036224365,0.008698677644133568,0.7352941036224365,0.008698677644133568,0.9281489849090576,0.9139178991317748
no_init_kenn_hybrid_adapter_bert_ms,0,93kl0r59,0.375,0.7143252491950989,0.011656228452920914,0.9099778532981871,0.9206320643424988,0.8980554938316345,0.8421052694320679,0.707317054271698,0.5925925970077515,0.7948718070983887,0.8792164921760559,0.8611516356468201,0.914474606513977,0.695652186870575,0.6499547958374023,0.8421052694320679,28,0.7093023657798767,0.010786360129714012,0.7250000238418579,0.8611516356468201,0.9206320643424988,0.8256807923316956,0.9041639566421508,0.7922077775001526,0.7435897588729858,0.9268730878829956,0.9099778532981871,0.8980554938316345,0.695652186870575,0.8421052694320679,0.35000000000000003,0.6421052813529968,0.011134307831525804,0.8792164921760559,0.7928475141525269,0.9041639566421508,0.8984237909317017,0.8421052694320679,0.8421053290367126,0.8589743971824646,0.8984237909317017,0.695652186870575,0.011204435490071774,0.8421052694320679,0.5925925970077515,0.011134307831525804,0.5925925970077515,0.011134307831525804,0.9268730878829956,0.914474606513977
no_init_kenn_top_down_adapter_bert_ms,0,3qacll99,0.375,0.7018068432807922,0.011656228452920914,0.909171462059021,0.9203459620475768,0.8972381353378296,0.8421052694320679,0.707317054271698,0.5517241358757019,0.7948718070983887,0.8788246512413025,0.8611516356468201,0.914474606513977,0.6666666865348816,0.6295205950737,0.8421052694320679,29,0.6931818127632141,0.010786360129714012,0.7250000238418579,0.8611516356468201,0.9203459620475768,0.8256807923316956,0.9037656784057616,0.7922077775001526,0.7435897588729858,0.9262932538986206,0.909171462059021,0.8972381353378296,0.6666666865348816,0.8421052694320679,0.54,0.6161616444587708,0.011134307831525804,0.8788246512413025,0.7928475141525269,0.9037656784057616,0.8984237909317017,0.8421052694320679,0.8421053290367126,0.8589743971824646,0.8984237909317017,0.6666666865348816,0.011204435490071774,0.8421052694320679,0.5517241358757019,0.011134307831525804,0.5517241358757019,0.011134307831525804,0.9262932538986206,0.914474606513977
no_init_kenn_bottom_up_adapter_bert_ms,0,9b3pr6c8,0.375,0.6988917589187622,0.011656228452920914,0.9089701175689696,0.9202601313591005,0.8970510959625244,0.8421052694320679,0.707317054271698,0.5423728823661804,0.7948718070983887,0.878734827041626,0.8611516356468201,0.914474606513977,0.6597938537597656,0.6248449683189392,0.8421052694320679,29,0.6892654895782471,0.010786360129714012,0.7250000238418579,0.8611516356468201,0.9202601313591005,0.8256807923316956,0.9036661982536316,0.7922077775001526,0.7435897588729858,0.9261192679405212,0.9089701175689696,0.8970510959625244,0.6597938537597656,0.8421052694320679,0.26,0.6100000143051147,0.011134307831525804,0.878734827041626,0.7928475141525269,0.9036661982536316,0.8984237909317017,0.8421052694320679,0.8421053290367126,0.8589743971824646,0.8984237909317017,0.6597938537597656,0.011204435490071774,0.8421052694320679,0.5423728823661804,0.011134307831525804,0.5423728823661804,0.011134307831525804,0.9261192679405212,0.914474606513977
smart_init_kenn_hybrid_adapter_bert_ms,2,ix853smi,0.375,0.6552137732505798,0.013395964168012142,0.8999342918395996,0.9174039363861084,0.893050491809845,1.0,0.707317054271698,0.342342346906662,0.8717949390411377,0.8784449696540833,0.864309549331665,0.9152517318725586,0.5100671052932739,0.5248296856880188,1.0,5,0.5851528644561768,0.011830202303826807,0.7250000238418579,0.864309549331665,0.9174039363861084,0.9259063601493835,0.8998357057571411,0.8701298832893372,0.7435897588729858,0.91956627368927,0.8999342918395996,0.893050491809845,0.5100671052932739,1.0,0.01,0.44078946113586426,0.013221990317106249,0.8784449696540833,0.8717948794364929,0.8998357057571411,0.8997372984886169,1.0,1.0,0.9871795177459716,0.8997372984886169,0.5100671052932739,0.012564490549266338,1.0,0.342342346906662,0.013221990317106249,0.342342346906662,0.013221991248428822,0.91956627368927,0.9152517318725586
smart_init_kenn_top_down_adapter_bert_ms,2,9s2cihui,0.375,0.6564250588417053,0.013395964168012142,0.9001314043998718,0.917490541934967,0.8931127190589905,1.0,0.707317054271698,0.34545454382896423,0.8717949390411377,0.8784751296043396,0.864309549331665,0.9152517318725586,0.5135135054588318,0.5263857841491699,1.0,5,0.5877192616462708,0.011830202303826807,0.7250000238418579,0.864309549331665,0.917490541934967,0.9259063601493835,0.8999342918395996,0.8701298832893372,0.7435897588729858,0.9197402596473694,0.9001314043998718,0.8931127190589905,0.5135135054588318,1.0,0.06999999999999999,0.443708598613739,0.013221990317106249,0.8784751296043396,0.8717948794364929,0.8999342918395996,0.8997372984886169,1.0,1.0,0.9871795177459716,0.8997372984886169,0.5135135054588318,0.012564490549266338,1.0,0.34545454382896423,0.013221990317106249,0.34545454382896423,0.013221991248428822,0.9197402596473694,0.9152517318725586
smart_init_kenn_bottom_up_adapter_bert_ms,2,m7exo1ur,0.375,0.6552137732505798,0.013395964168012142,0.8999342918395996,0.9174039363861084,0.893050491809845,1.0,0.707317054271698,0.342342346906662,0.8717949390411377,0.8784449696540833,0.864309549331665,0.9152517318725586,0.5100671052932739,0.5248296856880188,1.0,5,0.5851528644561768,0.011830202303826807,0.7250000238418579,0.864309549331665,0.9174039363861084,0.9259063601493835,0.8998357057571411,0.8701298832893372,0.7435897588729858,0.91956627368927,0.8999342918395996,0.893050491809845,0.5100671052932739,1.0,0.01,0.44078946113586426,0.013221990317106249,0.8784449696540833,0.8717948794364929,0.8998357057571411,0.8997372984886169,1.0,1.0,0.9871795177459716,0.8997372984886169,0.5100671052932739,0.012564490549266338,1.0,0.342342346906662,0.013221990317106249,0.342342346906662,0.013221991248428822,0.91956627368927,0.9152517318725586
smart_init_kenn_hybrid_adapter_bert_ms,1,ndxr9tzw,0.375,0.6472427845001221,0.013395964168012142,0.8985570669174194,0.9170286059379578,0.8926442861557007,1.0,0.707317054271698,0.32203391194343567,0.8717949390411377,0.8782484531402588,0.864309549331665,0.9152517318725586,0.4871795177459717,0.514675498008728,1.0,7,0.5677965879440308,0.011830202303826807,0.7250000238418579,0.864309549331665,0.9170286059379578,0.9259063601493835,0.8991467952728271,0.8701298832893372,0.7435897588729858,0.918812334537506,0.8985570669174194,0.8926442861557007,0.4871795177459717,1.0,0.02,0.42138364911079407,0.013221990317106249,0.8782484531402588,0.8717948794364929,0.8991467952728271,0.8997372984886169,1.0,1.0,0.9871795177459716,0.8997372984886169,0.4871795177459717,0.012564490549266338,1.0,0.32203391194343567,0.013221990317106249,0.32203391194343567,0.013221991248428822,0.918812334537506,0.9152517318725586
smart_init_kenn_top_down_adapter_bert_ms,1,76j7j4j0,0.375,0.6472427845001221,0.013395964168012142,0.8985570669174194,0.9169707894325256,0.8926442861557007,1.0,0.707317054271698,0.32203391194343567,0.8717949390411377,0.8782484531402588,0.864309549331665,0.9152517318725586,0.4871795177459717,0.514675498008728,1.0,6,0.5677965879440308,0.011830202303826807,0.7250000238418579,0.864309549331665,0.9169707894325256,0.9259063601493835,0.8991467952728271,0.8701298832893372,0.7435897588729858,0.9186963438987732,0.8985570669174194,0.8926442861557007,0.4871795177459717,1.0,0.1,0.42138364911079407,0.013221990317106249,0.8782484531402588,0.8717948794364929,0.8991467952728271,0.8997372984886169,1.0,1.0,0.9871795177459716,0.8997372984886169,0.4871795177459717,0.012564490549266338,1.0,0.32203391194343567,0.013221990317106249,0.32203391194343567,0.013221991248428822,0.9186963438987732,0.9152517318725586
smart_init_kenn_bottom_up_adapter_bert_ms,1,eqz1lxj9,0.375,0.6326923966407776,0.013395964168012142,0.8956199884414673,0.9157848954200744,0.8919179439544678,1.0,0.707317054271698,0.2857142984867096,0.8717949390411377,0.877896785736084,0.864309549331665,0.9152517318725586,0.444444477558136,0.496515691280365,1.0,8,0.5338645577430725,0.011830202303826807,0.7250000238418579,0.864309549331665,0.9157848954200744,0.9259063601493835,0.8976739645004272,0.8701298832893372,0.7435897588729858,0.9163187742233276,0.8956199884414673,0.8919179439544678,0.444444477558136,1.0,0.02,0.3850574791431427,0.013221990317106249,0.877896785736084,0.8717948794364929,0.8976739645004272,0.8997372984886169,1.0,1.0,0.9871795177459716,0.8997372984886169,0.444444477558136,0.012564490549266338,1.0,0.2857142984867096,0.013221990317106249,0.2857142984867096,0.013221991248428822,0.9163187742233276,0.9152517318725586
